X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x10	0.28	5.59	0.85	3.28	0.31	b	b	c	c	b	1.98	8.58	6.3	7.01	7.93	c	c	a	b	b	6.32	5.53	0.65	3	8.45	c	c	c	b	c	7.26	9.36	2.03	6.98	5.71	c	c	b	a	a	4.17	5.7	2.67	1.53	5.52	b	a	b	c	b	7.45	3.14	6.52	0.05	7.87	c	a	b	b	b
x11	9.39	9.05	6.51	7.53	7.84	b	c	c	a	b	4.89	9.05	6.51	2.17	0.99	c	b	c	c	a	3.94	9.05	6.51	8.42	0.1	a	c	a	a	c	1.63	9.05	6.51	2.42	3.26	a	c	a	b	b	5.43	9.7	7.51	0.13	6.22	b	a	b	c	a	5.06	3.8	8.65	1.44	6.09	c	a	c	a	b
x12	3.67	3.83	3.56	3.75	6.13	a	a	c	b	b	9.22	9.06	8.37	2.38	3.06	a	c	c	b	b	3.7	2.71	3.96	4.14	9.05	a	b	a	a	c	0.94	1.97	5.41	7.17	5.56	a	a	c	b	a	9.61	0.18	0.78	4.41	0.21	a	b	b	b	a	4.44	0.56	2.45	5.8	2.76	c	b	c	a	a
x13	1.77	9.02	3.03	6.31	1.25	b	a	a	a	c	2.77	7.19	3.03	6.31	2.03	a	b	b	a	c	8.24	4.41	3.03	6.31	2.67	a	b	b	a	c	4.22	10	3.03	6.31	4.68	b	b	b	a	c	0.83	7.77	4.82	0.43	3.93	c	c	c	a	b	3.61	9.08	4.17	6.8	4.19	b	c	c	a	b
x14	9.28	1.78	3.03	6.31	5.51	c	b	a	a	c	2.24	2.17	3.03	6.31	3	a	a	a	a	c	3.61	7.23	3.03	6.31	2.56	c	c	b	a	c	2.11	2.11	3.03	6.31	1.1	c	c	a	a	c	7.98	4.27	3.19	1.92	3.37	c	c	b	b	a	5.91	5.58	7.05	6.76	6.83	b	c	a	b	b
x15	7.52	1.31	6.81	0.17	3.03	b	b	a	c	c	4.23	2.97	7.15	3	1.35	c	c	b	c	b	7.67	3.49	6.88	0.7	4.99	c	a	a	a	c	8.65	2.22	2.17	0.15	6.92	b	a	a	b	a	1.16	7.46	4.78	8.56	3.29	b	b	c	a	a	1.96	6.02	7.88	0.54	3.56	a	a	c	c	a
x16	6.77	6.3	8.39	4.56	3.87	b	b	b	a	a	2.22	7.54	5.65	8.64	2.61	c	a	c	c	b	6.82	7.95	3.59	3.76	3.89	c	b	a	c	b	1.42	3.67	4.57	6.48	0.87	c	c	b	c	b	8.08	2.81	1.14	9.29	7.73	c	b	c	c	b	8.78	2.91	2.62	0.32	8.72	a	c	b	a	b
x17	3.71	6.84	9.31	8.23	2.97	b	b	a	c	b	5.3	4.9	7.75	4.7	9.03	c	a	c	c	b	5.81	5.89	4.71	3.41	8.19	c	a	a	c	b	9.96	5.97	1.34	5.1	0.25	c	c	a	c	b	5.76	3.96	9.3	7.27	3.67	c	c	b	c	b	0.06	9.3	4.3	3.34	3.47	b	a	c	a	a
x18	7.86	9.05	6.51	1.19	1.2	c	b	c	c	b	3.73	9.05	6.51	0.64	6.66	b	b	a	b	c	2.19	9.05	6.51	5.94	5.43	c	c	c	b	b	2.19	9.05	6.51	5.94	4.21	c	a	c	b	a	2.19	5.18	5.35	5.94	7.38	c	c	a	b	b	6.34	8.99	4.27	3.75	4.04	c	c	b	b	b
x19	6.25	9.26	0.61	4.24	9.48	b	b	a	a	b	1.07	5.11	5.74	4.95	0.76	a	c	b	c	b	2.19	2.41	6.96	5.94	4.81	c	a	a	b	a	2.19	1.3	3.55	5.94	8.21	c	c	c	b	b	2.19	6.93	7.16	5.94	9.77	c	b	b	b	c	1.33	4.35	1.61	5.13	6.37	c	b	b	b	c
x20	5.92	2.55	9.31	5.1	4.74	a	c	a	a	a	0.29	0.34	0.7	8.5	6.28	a	c	a	a	c	4.3	5.59	3.11	0.92	1.42	c	c	b	a	a	4.3	5.64	5.55	0.92	1.42	c	c	c	b	a	4.3	8.62	7.47	0.92	1.42	c	c	b	b	a	7.09	9.27	5.42	2.77	3.74	b	a	a	c	c
x21	2.44	6.89	7.19	9.1	2.02	b	a	c	b	a	8.31	6.02	6.52	5.66	2.17	c	a	a	c	b	6.54	9.55	1.25	9.52	1.53	c	b	b	c	b	1.45	6.97	7.19	8.47	4.16	c	b	c	c	b	6.02	2.36	3.93	0.52	5.26	c	a	c	c	b	4.57	0.22	8	3.89	3.05	b	b	a	b	b
x22	5.02	2.39	5.51	9.75	5.19	c	b	b	b	c	9.61	3.95	3.54	7.21	5.38	b	a	a	a	b	2.12	5.71	3.56	9.01	7.22	a	a	a	b	b	8.21	7.72	7.71	5.41	3.19	c	b	c	b	a	4.28	9.29	1.36	4.68	0	a	c	a	a	b	6.07	6.81	5.1	4.58	0.84	c	b	b	c	b
x23	7.64	4.7	2.88	5.61	9.03	b	c	a	a	c	7.61	5.82	8.44	2.37	9.26	a	b	a	a	a	2.19	5.46	8.33	5.94	2.05	c	b	b	b	a	2.19	5.59	0.83	5.94	4.08	c	a	b	b	a	2.19	1.66	6.59	5.94	1.97	c	c	a	b	c	7.57	7.51	6.67	3.5	6.64	b	c	a	b	c
x24	0.56	1.72	6.56	3.79	7.28	a	a	a	b	b	6.73	0.64	7.43	6.91	3.98	c	a	c	b	a	6.02	5.58	0.88	6.9	9.23	c	c	c	a	a	9.47	3.97	3.01	9.53	1.06	c	c	c	b	b	1.66	6.03	7.32	6.94	6.4	a	b	c	c	c	4.02	6.36	1.51	8.01	3.65	a	a	b	c	a
x25	2.34	5.06	7.41	3.69	7.02	b	b	a	c	c	2.79	1.53	7.02	9.93	4.65	c	c	a	c	b	1.85	6.47	6.05	7.15	7.94	c	c	c	c	b	1.31	2.4	6.23	2.85	8.28	c	b	b	c	b	5.9	6.64	5.36	6.59	0.33	c	a	a	c	b	1.49	3.6	7.63	6.8	2.22	a	b	b	b	c
x26	9.31	9.93	6.01	4.29	1.57	b	b	b	a	c	5.03	2.33	8.96	3.6	6.38	a	a	c	b	b	1.33	7.51	4.16	3.42	2.41	c	a	b	a	b	0.47	9.89	8.9	1.44	6.67	c	c	c	b	c	2.92	2	5.43	1.87	6.33	a	a	c	a	b	0.15	3.4	7.92	2.25	3.43	a	b	b	b	a
x27	7.63	9.05	6.51	4.15	3	c	c	c	a	c	4.07	9.05	6.51	3.15	5.96	c	a	c	c	b	5.05	9.05	6.51	2.9	1.63	b	b	a	a	a	9.03	9.05	6.51	6	1.5	b	c	b	a	b	4.43	8.98	9.24	6.28	2.71	a	b	b	a	b	0.14	4.62	9.12	8.48	6.32	a	a	a	a	c
x28	9.57	3.63	3.91	7.72	6.95	b	c	b	c	a	6.37	7.6	4.64	2.88	9.59	a	b	c	b	b	2.19	8.94	5.89	5.94	4.63	c	b	a	b	c	2.19	9.18	1.68	5.94	2.4	c	a	a	b	c	2.19	3.16	3.13	5.94	8.21	c	b	a	b	a	1.72	8.84	5.5	0.78	3.94	a	b	c	b	b
x29	2.7	1	1.64	1.22	8.67	c	b	b	a	c	2.48	3.72	7.93	5.41	8.2	c	a	c	b	b	2.19	2.9	8.97	5.94	7.33	c	a	b	b	a	2.19	2.63	8.43	5.94	4.53	c	c	a	b	b	2.19	5.17	4.27	5.94	5.94	c	b	c	b	a	6.55	3.97	3.52	0.27	8.17	b	c	a	b	c
x30	1	9.02	8.68	6.54	4.99	b	c	c	b	b	3.37	4.11	6.44	3.71	3.19	b	b	c	b	b	4.3	4.46	7.64	0.92	1.42	c	c	c	a	a	4.3	7.13	1.69	0.92	1.42	c	c	a	b	a	4.3	5.41	1.44	0.92	1.42	c	c	b	c	a	3.7	1.66	3.28	1.39	9.91	b	c	c	b	b
x31	6.65	1.85	5.29	3.36	9.62	a	a	b	b	a	0.86	5.46	1.3	2.96	6.58	c	b	a	b	c	0.42	4.06	2.57	0.3	1.34	c	a	b	a	a	7.7	8.63	5.34	3.92	1.98	c	c	c	a	c	0.28	0.4	6.71	8.73	4.59	c	c	b	c	c	8.38	9.79	0.25	5.6	7.36	c	b	b	a	a
x32	6.48	1.62	5.93	6.85	0.23	a	a	a	a	a	9.18	1.59	3.83	8.83	7.91	c	c	a	b	b	2.19	0.16	1.24	5.94	1.66	c	c	b	b	a	2.19	7.49	2.39	5.94	9.19	c	c	b	b	b	2.19	9.18	5.05	5.94	7.17	c	b	a	b	b	6.54	3.31	4.81	9.93	1.09	a	b	a	b	a
x33	9.89	4.24	7.15	6.59	0.7	a	c	c	c	a	6.94	3.62	0.51	0.73	8.79	b	b	a	a	a	3.52	5.59	6.03	4.08	9.82	b	b	a	b	a	6.64	3.97	3.49	1.8	4.51	c	b	b	c	a	8.87	6.43	8.39	7.79	9.26	a	b	a	b	b	7	1.02	6.03	7.54	1.76	c	a	b	c	a
x34	0.9	6.18	7.8	5.96	1.14	c	c	c	b	a	7.9	5.43	0.73	8.9	8.6	b	c	a	b	a	2.19	9.25	0.29	5.94	2.92	c	b	c	b	b	2.19	3.63	0.79	5.94	3.84	c	a	c	b	a	2.19	7.66	9.93	5.94	7.9	c	b	b	b	a	5.66	6.43	6.44	3.48	4.82	a	b	a	c	c
x35	3.16	3.59	9.97	1.71	6.01	b	c	c	c	a	9.32	3.11	4	5.62	6.61	b	b	a	a	b	2.19	9.55	9.29	5.94	3.09	c	a	b	b	a	2.19	5.49	5.91	5.94	6.89	c	c	b	b	c	2.19	6.29	8.33	5.94	1.04	c	b	a	b	a	6.15	2.72	3.4	7.15	7.77	a	b	b	b	c
x36	0.01	9.28	4.08	3.44	5.78	a	c	b	b	c	1.93	3.62	4.18	7.93	4.23	b	b	b	b	c	2.19	5.08	2.86	5.94	6.76	c	a	c	b	a	2.19	1.16	7.5	5.94	8.87	c	c	b	b	c	2.19	4.79	6.54	5.94	1.48	c	b	a	b	c	3.95	6.58	4.92	7.33	0.37	b	b	c	a	c
x37	6.45	9.05	6.51	4.47	7.85	a	b	c	c	b	4.32	9.05	6.51	4.6	5.31	b	b	b	b	c	6.94	9.05	6.51	3.52	2.82	b	a	b	c	c	1.23	9.05	6.51	8.2	2.54	c	a	c	b	a	0.85	7.9	8.05	0.58	3.49	c	b	a	b	a	9.24	3.11	2.85	0.07	2.42	c	b	b	c	b
x38	5.17	9.11	3.03	6.31	7.07	a	a	c	a	c	0.84	7.31	3.03	6.31	0.69	b	b	b	a	c	5.73	2.18	3.03	6.31	8.83	a	c	b	a	c	4.81	6.33	3.03	6.31	4.89	b	b	c	a	c	2.15	6.26	6.63	8.78	4.75	b	b	b	c	c	0.14	7.18	8.81	6.65	6.38	c	b	c	b	c
x39	3.56	0	3.03	6.31	9.87	a	c	b	a	c	1.01	1.76	3.03	6.31	2.74	c	c	a	a	c	2.79	4.31	3.03	6.31	9.99	c	b	c	a	c	9.63	2.61	3.03	6.31	7.67	c	c	b	a	c	5.15	1.66	9.61	9.02	8.97	c	a	b	a	a	0.73	2.62	0.54	7.4	7.76	c	c	a	a	c
x40	8.92	7.83	3.65	0.39	2.37	b	c	a	c	a	7.04	0.13	9.65	2.49	7.81	c	c	c	b	c	5.18	9.72	2.47	0.68	9.96	b	b	b	c	b	0.52	1.78	0.57	2.5	7.45	b	b	b	b	b	3.51	5.16	0.69	2.01	0.3	a	a	a	c	a	4.65	2.97	7.59	2.08	0.9	b	b	c	a	b
x41	6.32	8.81	4.05	8.49	0.18	c	b	b	c	b	3.75	1.11	6.2	9.67	9.92	b	a	a	a	c	8.57	5.71	3.68	4.32	2.83	b	b	c	c	c	1.54	0.38	4.72	4.31	3.24	c	c	a	c	c	6.06	2.68	4.63	9.05	9.17	c	c	b	b	b	8.7	7.08	8.63	3.06	2.45	b	b	c	c	b
x42	9.19	1.82	7.7	3.09	1.52	c	a	a	a	b	7.7	9	9.49	4	8.45	c	b	a	c	b	5.81	1.25	8.36	2.44	5.24	c	b	a	c	b	1.43	2.13	3.74	1.99	4.97	c	b	a	c	b	3.19	9.61	2.9	3.52	8.65	c	b	b	c	b	7.08	0.44	8.95	7.41	5.57	c	b	b	a	a
x43	4.69	1.1	3.97	8.36	6.03	b	b	c	a	c	8.88	6.54	5.25	6.12	5.63	a	a	c	b	b	4.3	9.37	5.91	0.92	1.42	c	c	a	b	a	4.3	3.21	3.73	0.92	1.42	c	c	a	a	a	4.3	5.46	2.37	0.92	1.42	c	c	c	a	a	6.3	6.82	2.21	7.9	0.4	a	b	c	a	c
x44	2.29	9.05	6.51	7.89	8.6	c	a	b	b	a	2.71	9.05	6.51	0.91	9.62	a	b	a	a	b	1.33	9.05	6.51	0.86	4.06	c	c	b	b	c	4.74	9.05	6.51	2.57	3.39	b	b	b	c	a	6.24	0.68	5.04	7.96	7.71	b	b	a	b	c	4.37	8.5	8.46	4.43	7.27	b	b	b	b	a
x45	5.8	5.15	7.85	6.62	2.94	a	b	c	c	a	7.81	7.66	9.1	8.8	7.63	c	c	c	b	c	4.3	5.54	2.67	0.92	1.42	c	c	c	c	a	4.3	9.94	6.55	0.92	1.42	c	c	c	c	a	4.3	7.17	6.76	0.92	1.42	c	c	b	c	a	0.97	5.13	2.84	8.01	0.06	b	a	c	c	b
x46	3.51	4.09	9.75	1.82	9.52	a	a	b	b	b	6.13	9.95	4.49	0.32	0.91	c	a	b	a	a	2.19	3.2	0.46	5.94	8.13	c	a	b	b	a	2.19	3.82	6.38	5.94	1.37	c	b	c	b	b	2.19	7.83	6.15	5.94	3.94	c	c	a	b	c	5.9	4.95	8.16	8.63	4.8	a	b	c	b	c
x47	9.63	4.72	8.12	5.74	7.55	c	a	c	b	a	7.85	0.65	5.18	4.55	8.45	c	b	a	c	a	4.3	4.82	7.86	0.92	1.42	c	c	a	a	a	4.3	3.32	6.24	0.92	1.42	c	c	c	a	a	4.3	9.6	3.61	0.92	1.42	c	c	c	b	a	5.59	3.58	9.07	5.45	9.75	a	b	b	a	b
x48	7.27	7.98	7.93	1.14	3.66	c	b	c	a	c	7.8	2.02	8.01	1.99	9.63	c	a	c	c	b	4.37	8.58	0.58	9.78	6.89	c	c	b	c	b	1.15	8.06	2.51	5.04	3.42	c	a	c	c	b	7.02	2.71	6.51	5.66	1.4	c	b	c	c	b	7.63	9.04	5.97	6.6	6.1	a	b	c	c	c
x49	8.87	7.8	3.03	6.31	1.95	a	a	a	a	c	3.47	7.06	3.03	6.31	6.51	b	c	c	a	c	0.63	4.36	3.03	6.31	9.06	a	b	c	a	c	2.46	4.07	3.03	6.31	0.87	a	b	c	a	c	8.96	8.27	5.94	8.44	3.05	c	b	a	b	b	5.05	4.4	2.64	9.96	6.66	a	b	c	a	a
x50	5.41	3.86	3.03	6.31	1.66	c	a	a	a	c	2.17	5.88	3.03	6.31	5.43	b	a	b	a	c	5.88	9.81	3.03	6.31	7.13	c	b	a	a	c	3.17	4.53	3.03	6.31	7.35	b	a	b	a	c	9.89	0.39	5	8.58	2.98	c	b	c	a	c	5.36	0.18	0.22	5.67	4.52	b	b	c	b	a
x51	9.49	9.05	6.51	6.02	8.78	a	a	c	c	b	1.79	9.05	6.51	0.38	7.78	c	a	a	c	a	2.19	9.05	6.51	5.94	4.53	c	b	c	b	a	2.19	9.05	6.51	5.94	7.28	c	b	b	b	c	2.19	3.88	5.05	5.94	8.24	c	a	b	b	b	8.88	5.39	2.13	3.67	4.43	c	b	c	b	c
x52	0.2	3.42	5.67	4.97	9.62	c	a	b	b	a	8.78	3.35	6.19	8.29	7.45	c	c	b	c	b	7.22	4.14	2.02	2.78	7.71	c	b	b	c	b	0.01	0.86	9.68	6.67	8.54	c	b	b	c	b	3.32	4.58	2.65	5.32	2.75	c	a	b	c	b	3.78	1.76	7.48	8.79	7.28	a	b	c	b	c
x53	9.13	4.63	1.76	7.37	5.77	c	b	b	a	b	7.52	9.56	5.59	3.86	0.11	c	b	c	c	b	7.1	6.07	8.31	2.84	0.04	c	b	a	c	b	0.61	0.46	6.26	6.1	0.11	c	c	c	c	b	0.75	8.68	0.41	9.79	8.03	c	c	a	c	b	7.06	6.27	9.9	3.01	0.35	a	c	a	b	a
x54	6.27	1.21	0.53	7.9	6.69	c	b	a	c	c	4.75	9.25	1.16	4.22	8.76	a	a	c	b	c	4.3	9.36	0.47	0.92	1.42	c	c	b	b	a	4.3	2.97	5.22	0.92	1.42	c	c	a	b	a	4.3	4.25	6.9	0.92	1.42	c	c	c	c	a	1.05	0.56	7.45	5.19	0.8	c	a	c	b	a
x55	7.86	4.93	0.48	0.72	2.14	a	b	c	b	c	2.17	1.24	0.56	7.82	1.95	c	c	b	b	a	9.12	5.93	0.11	9.14	9.91	a	c	c	b	a	5.73	1.69	6.1	0.74	1.46	b	b	a	c	a	9.13	6.05	0.67	4.98	1.91	a	b	c	c	a	7.8	6.97	7.5	6.17	4.06	a	a	b	c	b
x56	4.2	3.84	3.03	6.31	1.97	a	a	a	a	c	1.63	7.96	3.03	6.31	9.12	c	c	b	a	c	6.58	9.25	3.03	6.31	4.34	c	c	a	a	c	7.7	5.76	3.03	6.31	6.02	b	b	c	a	c	7.2	5.44	7.37	9.95	7.26	b	c	a	a	b	6.83	6.8	1.62	8.29	2.59	c	b	b	b	a
x57	3.5	6.92	3.03	6.31	5.65	c	b	b	a	c	8.54	3.29	3.03	6.31	3.7	b	a	b	a	c	0.46	1.56	3.03	6.31	3.81	a	a	c	a	c	4.44	4.25	3.03	6.31	7.14	c	b	b	a	c	5.7	4.72	3.56	5.54	1.53	a	b	a	b	c	4.82	1.46	0.22	2.52	6.95	b	a	b	a	b
x58	7.22	9.05	6.51	8.69	8.93	c	b	a	c	b	6.71	9.05	6.51	8.69	5.54	b	b	a	c	b	2.19	9.05	6.51	5.94	1.37	c	c	a	b	b	2.19	9.05	6.51	5.94	6.88	c	a	a	b	a	2.19	9.95	9.85	5.94	5.19	c	c	c	b	b	4.84	6.99	6.56	6.12	3.21	c	a	b	a	a
x59	4.85	9.05	6.51	6.61	4.42	b	c	b	a	c	5.19	9.05	6.51	1.87	1.87	a	a	b	c	b	2.19	9.05	6.51	5.94	8.74	c	b	c	b	a	2.19	9.05	6.51	5.94	4.5	c	a	a	b	c	2.19	0.51	1.83	5.94	4.86	c	a	c	b	c	1.92	2.15	9.78	0.2	4.86	b	a	b	c	c
x60	9.96	9.05	6.51	6.67	4.36	b	c	b	b	b	3.06	9.05	6.51	6.13	6.5	b	c	a	c	b	4.3	9.05	6.51	0.92	1.42	c	c	a	b	a	4.3	9.05	6.51	0.92	1.42	c	c	c	b	a	4.3	2.38	4.88	0.92	1.42	c	c	b	b	a	8.38	7.59	3.98	0.01	0.69	c	c	a	c	c
x61	4.68	1.73	3.03	6.31	5.34	c	c	a	a	c	8.94	1.41	3.03	6.31	1.13	b	b	a	a	c	5.73	8.65	3.03	6.31	8.03	a	c	c	a	c	1.38	9.51	3.03	6.31	9.35	c	a	a	a	c	5.9	0.71	1.26	5	2.51	b	b	a	a	b	6.29	3.61	7.07	1.37	8.87	c	b	b	c	b
x62	5.59	7.78	5.59	4.16	3.9	b	b	b	b	c	6.11	7.4	1.29	5.09	0.95	b	c	b	a	c	4.3	4.99	8.13	0.92	1.42	c	c	b	a	a	4.3	0.98	9.38	0.92	1.42	c	c	b	a	a	4.3	0.46	6.75	0.92	1.42	c	c	b	a	a	2.07	7.55	9.64	0.2	8.34	c	c	a	a	b
x63	0.83	0.01	8.9	0.04	0.6	c	c	c	a	c	5.85	5.37	8.49	7.47	6.97	b	a	c	a	b	4.3	8.27	9.03	0.92	1.42	c	c	c	a	a	4.3	2.72	2.85	0.92	1.42	c	c	b	b	a	4.3	0.46	8.84	0.92	1.42	c	c	c	a	a	1.41	0.66	9.52	1.97	1.64	c	c	b	c	a
x64	2.8	1.82	3.03	6.31	4.2	c	a	b	a	c	3.88	6.44	3.03	6.31	1.88	a	c	a	a	c	5.3	5.65	3.03	6.31	3.49	a	a	c	a	c	1.31	6.39	3.03	6.31	3.4	c	b	c	a	c	9.46	8.23	3.43	1.79	4.98	c	a	a	b	c	1.98	5.38	6.3	4.89	6.42	b	c	b	c	c
x65	5.21	9.05	6.51	4.28	0.54	c	a	c	c	a	7.17	9.05	6.51	6.65	8.21	a	a	c	a	b	5.71	9.05	6.51	4.06	3.84	a	b	a	c	b	3.39	9.05	6.51	5.41	8.71	c	c	a	a	c	6.98	5.29	2.18	7.31	3.46	b	b	a	b	c	1.18	6.05	7.93	6.13	8.92	a	c	a	a	a
x66	0.13	2.39	5.09	4.25	3.9	a	a	b	c	a	7.57	0.17	2.53	7.06	6.91	a	a	b	c	a	2.19	9.35	1.8	5.94	2.68	c	c	b	b	a	2.19	9.06	0.27	5.94	6.01	c	a	a	b	a	2.19	8.12	4.95	5.94	5	c	a	c	b	a	0.33	9.53	4.48	3.89	1.42	c	a	a	c	a
x67	7.06	3.31	6.68	5.1	7.76	c	b	a	a	a	7.55	4.93	7.34	8.25	3.93	c	a	b	a	a	4.3	7.73	5.43	0.92	1.42	c	c	a	b	a	4.3	9.33	6.79	0.92	1.42	c	c	c	a	a	4.3	4.3	4.88	0.92	1.42	c	c	c	c	a	4.7	8	3.92	8.11	9	b	c	a	b	b
x68	7.52	3.66	6.04	1.33	9.04	a	c	b	b	a	2.67	7.6	3.21	8.78	3.02	c	b	b	c	b	2.24	0.81	2.68	5.98	2.93	c	b	a	c	b	1.07	6.01	2.65	3.65	3.96	c	a	b	c	b	3.39	2.52	5.5	0.46	0.38	c	c	a	c	b	5.32	5.6	1.15	2.52	2.56	a	b	b	a	a
x69	9.72	1.38	4.9	1.34	2.02	a	a	c	a	b	5.75	2.25	3.45	6.39	5.74	c	b	b	a	a	4.94	2.17	0.86	9.57	5.83	b	a	c	a	b	0.2	7.68	9.2	9.24	3.64	b	a	a	b	a	3.51	9.4	2.01	4.87	2.61	c	a	a	a	a	9.51	4.46	0.74	7.13	9.17	c	c	c	c	b
x70	2.98	8.35	1.66	5.59	5.4	c	c	a	c	c	2.7	6.32	4.47	6.84	7.04	b	a	c	a	b	9.89	8.78	3.91	3.43	8.28	a	a	a	b	a	7.4	1.69	2.21	8.97	5.83	c	a	c	a	b	8.47	9.57	2.29	8.52	0.45	a	c	a	c	c	5.59	4.34	1.5	1.17	0.79	a	c	a	a	c
x71	7.8	7.56	3.03	6.31	5.84	b	b	b	a	c	0.62	9.82	3.03	6.31	3.55	b	c	c	a	c	7.12	1.37	3.03	6.31	2.05	b	a	b	a	c	5.41	1.41	3.03	6.31	4.94	b	b	c	a	c	0.84	8.94	0.06	9.69	7.26	c	a	c	c	a	1.88	3.1	0.51	6.17	3.81	b	a	b	b	b
x72	9.12	2.15	6.31	4.75	7	a	a	a	c	b	9.03	9.27	2.24	6.21	3.47	c	a	c	c	b	4.91	7.82	5.28	5.73	7.3	c	c	b	c	b	4.77	0.79	4.29	4.96	1.4	c	b	b	c	b	4.95	2.66	8.96	3.97	8.53	c	a	b	c	b	3.68	0.1	5.98	1.69	0.08	c	b	a	b	c
