X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x16	1.5	7.49	5.54	2.59	7.87	b	a	b	c	b	7.5	7.59	8.97	0	4.96	b	c	a	c	c	6.17	5.22	7.83	8.93	7.52	b	b	a	c	a	8.08	0.41	7.28	6.55	0.6	a	c	a	a	b
x17	0.08	9.39	7.4	5.11	9.77	b	b	a	a	b	9.92	6.86	0.82	3.76	9.23	c	b	c	a	b	8.64	2.52	9.84	3.82	1.67	b	b	a	b	c	0.29	0.12	1.03	0.19	3.9	c	b	b	b	c
x18	6.02	7.6	7	0.49	4.83	b	b	a	a	a	5.37	5.23	5.23	5.23	4.08	c	c	a	b	c	9.37	3.54	3.54	3.54	6.36	a	c	a	b	b	9.34	3.21	4.98	4.42	5.2	c	c	a	b	c
x19	7.24	1.31	9.34	9.68	6	c	b	b	b	c	7.39	7.44	6.29	0.36	1.74	a	b	c	c	a	7.52	3.89	4.82	0.75	4.3	c	b	c	b	a	0.3	5.55	2.49	6.81	8.8	b	b	c	c	b
x20	8.69	5.4	8.15	6.44	8.69	c	a	a	a	c	9.39	5.23	5.23	5.23	9.39	b	c	a	c	c	8.28	3.54	3.54	3.54	3.22	b	c	a	c	c	6.73	1.6	9.3	2.42	6.73	b	b	b	a	c
x21	5.09	6.72	7.36	2.24	2.98	b	c	c	c	b	1.22	0.31	6.06	8.39	6.33	a	b	c	b	c	7.81	6.04	2.64	4.07	3.46	c	a	b	b	c	0.59	7.21	8.28	2.41	6.08	a	a	c	b	b
x22	2.13	8.47	6.47	4.2	2.28	a	c	c	c	b	9.51	4.37	7.45	0.61	3.73	a	a	b	a	c	6.1	0.88	9.59	1.97	5.93	c	a	c	c	c	1.63	9.44	3.9	4.21	2.29	c	c	b	b	c
x23	8.18	9.8	2.73	3.74	7.4	c	c	c	c	b	0.3	9.13	0.53	3.71	9.27	b	a	b	b	c	2.52	6.92	2.23	4.01	5.74	c	a	c	b	c	7.55	8.22	5.27	5.52	0.72	a	c	a	b	c
x24	4.28	4.19	2.66	0.34	7.96	a	c	a	a	b	5.03	0.21	3.88	2.26	4.11	a	b	c	c	b	0.65	6.24	4.16	6.1	7.84	c	a	b	b	b	7.96	7.74	7.09	8.33	8.65	a	c	a	b	c
x25	8.41	6.78	1.18	5.57	4.97	c	b	c	c	b	3.99	9.88	5.77	0	7.72	c	b	a	a	a	1.14	6	0.47	6.29	2.38	b	c	c	b	a	0.02	3.93	5.93	2.4	0.22	b	c	a	a	b
x26	4.32	0.43	9.24	7.69	2.4	c	b	b	a	a	1.08	6.64	1.21	9.34	7.18	c	c	c	c	c	7.9	1.91	7.78	2.27	7.77	b	c	c	a	b	4.76	9.51	1.18	4.61	6.29	b	a	a	a	b
x27	0.38	7.39	0.16	2.19	8.53	c	c	a	c	a	6.68	1.69	6.95	3.09	3.3	b	b	a	a	c	2.06	5.8	9.66	1.16	5.37	b	b	c	b	a	5.57	3.62	3.62	4.34	6.17	a	a	a	c	c
x28	3.07	2.29	8.38	3.62	4.93	b	b	a	a	a	9.41	0.53	0.33	9.84	2.35	c	c	a	a	c	0.73	6.07	9.37	6.12	3.69	b	b	c	b	c	4.48	9.72	7.07	3.26	9.21	c	c	b	a	b
x29	1.43	2.69	0.14	1.4	6.08	b	c	a	b	c	7.57	9.32	4.08	1.67	9.18	a	a	b	b	c	3.78	7.79	0.93	8.25	8.13	a	a	a	c	c	8.23	1.97	5.11	5.69	5.28	b	c	c	a	a
x30	6.26	9.44	7.32	7.41	1.78	c	c	c	c	c	5.86	4.2	4.17	7.58	3.34	a	b	c	a	c	1.71	7.78	7.73	8.86	1.16	b	a	b	c	a	8.87	6.52	6.98	9.55	7.72	c	b	b	b	a
x31	8.69	3.15	0.03	3.88	8.69	a	c	b	a	a	9.39	5.95	0.8	1.11	9.39	c	a	b	a	c	6.18	8.27	9.64	0.95	2.09	c	a	a	a	c	9.98	3.76	0.41	7.03	7.7	c	a	a	a	a
x32	2.39	8.51	9.51	3.55	9.1	c	b	b	b	c	8.34	8.53	2.65	4.65	4.83	b	a	a	c	c	9	1.07	2.28	4.15	1.6	c	a	b	c	c	0.65	3.1	0.14	8.5	5.69	a	c	c	b	a
x33	0.76	0.08	3.86	3.05	9.91	a	b	c	b	b	4.93	9.3	2.09	1.18	5.29	b	b	c	b	a	7.64	6.01	6.08	1.75	3.32	a	c	c	c	a	2.08	8.11	7.25	5.46	7.95	b	c	a	c	c
x34	6.99	8.3	0.59	0.72	8.8	b	b	c	b	b	3.01	5.34	1.66	3.97	4.03	a	a	c	a	b	8.33	9.82	5.13	7.42	6.75	c	a	a	c	a	0.09	5.47	4.13	5.06	1.18	a	c	a	b	c
x35	0.31	0.38	6.95	2.67	6.86	b	b	b	c	c	9.75	5.44	5.61	1.32	4.44	a	b	c	a	c	4.53	2.24	0.92	1.08	2.54	a	b	b	a	a	8.33	4.17	3.45	6.4	2.1	b	b	b	b	a
x36	6.43	5.35	4.16	9.27	5.08	b	a	b	a	b	9.78	8.6	7.4	7.39	1.01	a	a	b	c	c	0.64	1.49	1.73	0.21	0.78	a	a	a	c	c	0.25	2	8.04	5.29	6.09	c	a	b	a	a
x37	2.84	0.75	7.86	3.05	6.91	c	b	c	b	c	1.13	1.16	8.41	4.4	5.1	a	c	c	c	c	8.25	1.54	6.31	8.62	0.11	b	b	b	b	c	9.67	8.09	6.02	6.41	3.79	c	a	c	b	a
x38	9.95	7.15	3.72	5.22	3.65	b	c	b	b	c	6.27	5.23	5.23	5.23	5.87	a	c	a	a	a	1.83	3.54	3.54	3.54	7.36	a	c	a	c	c	4.95	7.17	8.18	4.72	7.91	a	b	c	a	b
x39	9.77	2.78	4.2	4.46	3.19	b	b	c	a	a	2.51	3.78	2.6	3.82	3.47	a	b	c	a	a	9.62	3.22	5.82	1.63	3.97	b	a	c	a	a	1.72	8.43	2.59	7.16	9.46	b	a	c	a	a
x40	5.75	5.3	4.28	4.86	3.47	b	b	b	c	b	9.05	2.31	0.04	4.87	7.67	c	a	a	b	c	2.02	8.62	2.85	5	0.28	b	a	c	b	c	3.17	9.26	9.35	2.77	9.78	a	b	b	a	b
x41	2.37	1.29	1.9	6.35	5.43	c	c	c	c	a	8.64	5.9	5.62	1.21	2.64	b	c	a	b	c	0.09	8.07	1.74	8.89	3.85	a	b	a	c	a	1.18	2.61	2.41	0.7	8.2	b	a	c	c	b
x42	4.87	4.23	4.31	8.35	3.89	a	c	b	a	a	6.92	2.05	8.53	0.21	7.99	b	a	b	b	b	9.22	8.35	3.49	8.85	1.3	c	a	b	a	c	3.56	7.17	3.03	1.68	7.05	c	b	a	c	a
x43	6.17	9.83	8.76	7.97	5.76	b	c	a	a	a	0.48	4.72	5.46	6.65	9.27	a	b	b	a	b	0.23	8.58	2.38	6.22	0.75	b	b	c	c	b	0.78	1.29	9.97	7.07	6.97	b	c	a	a	c
x44	8.96	5.57	9.08	9.03	1.32	b	c	a	c	c	1.49	5.23	5.23	5.23	3.44	b	c	a	c	a	2.22	3.54	3.54	3.54	0.2	a	c	a	b	c	3.47	6.16	5.36	5.53	3.55	c	c	b	b	a
x45	7.33	5.89	5.08	8.78	9.71	c	c	b	b	b	0.95	8.51	2.57	7.55	6.15	a	b	c	a	b	3.74	9.05	4.21	3.8	2.96	a	c	b	c	a	7.2	8.75	2.96	0.84	5.82	a	c	c	c	a
x46	7.01	0.13	5.98	5.41	4.18	b	b	b	b	a	2.65	5.23	5.23	5.23	1.58	a	c	a	b	a	7.51	3.54	3.54	3.54	0.44	c	c	a	a	b	8.07	6.57	4.14	6.2	7.15	a	b	a	c	c
x47	8.77	6.38	3.17	1.98	0.47	b	b	c	a	b	8.25	5.23	5.23	5.23	9.38	a	c	a	b	b	3.51	3.54	3.54	3.54	2.55	a	c	a	a	b	4.76	5.41	8.45	5.29	1.78	b	c	c	b	b
x48	5.43	2.95	5.03	6.63	1.87	a	c	c	b	b	9.28	0.46	8.3	6.29	6.97	a	c	c	a	b	7.08	1.35	4.02	0.12	6.8	b	a	b	c	a	7.2	9.61	5.81	3.93	9.71	c	b	b	c	c
x49	9.43	8.84	9.5	6.65	6.98	a	a	c	b	b	9.19	9.38	5.38	4.22	6.38	a	a	a	b	a	5.93	3.17	9.73	7.36	0.5	b	b	b	c	c	6.61	7.37	9.89	0.39	7.41	a	c	a	c	a
x50	1.4	1.16	0.41	5.73	4.58	b	b	a	a	a	3.9	4.12	4.1	1.98	6.6	b	b	b	a	b	3.93	9.6	5.29	3.9	1.54	b	b	b	c	b	8.01	3.23	6.6	1.39	4.67	a	b	c	c	b
x51	0.67	9.69	5.29	6.39	3.74	a	b	b	b	b	5.64	8.07	5.91	5.87	4.59	c	a	a	c	c	7.78	6.29	1.68	9.83	9.71	a	a	a	a	c	9	6.16	3.77	1.68	6	c	c	b	a	b
x52	8.69	0.79	9.97	5.21	8.69	a	c	c	a	b	9.39	8.34	8.99	3.49	9.39	a	b	a	a	c	2.61	7.9	1.11	5.44	4.63	a	a	b	a	b	4.31	8.01	9.08	5.56	9.08	a	c	a	c	c
x53	8.69	4.76	8.73	7.94	8.69	a	b	a	b	b	9.39	5.23	5.23	5.23	9.39	c	c	a	b	b	5.06	3.54	3.54	3.54	0.6	a	c	a	b	a	3.75	2.25	2.71	0.56	0.61	c	c	a	c	a
x54	8.69	2.62	6.06	5.71	8.69	b	c	b	a	b	9.39	9.66	6.55	7.38	9.39	a	a	a	a	c	5.78	6.79	2.61	1.38	4.81	c	a	b	a	a	1.46	4.22	8.19	6.65	1.69	c	c	c	c	b
x55	6.03	4.65	2.47	2.68	1.18	c	b	c	c	a	7.57	4.81	3.25	3.68	6.22	a	a	a	c	c	0.14	4.94	6.74	6.89	0.99	c	b	a	c	b	0.34	4.5	8.35	0.11	2.91	c	c	c	a	c
x56	8.69	3.11	5.81	8.33	8.69	b	c	b	b	a	9.39	5.4	8.73	8.81	9.39	b	a	a	a	c	9.47	2.72	6.32	4.51	2.04	a	a	c	c	c	7.72	4.07	7.69	8.19	1.24	b	c	a	a	b
x57	0.13	9.19	4.24	7.96	5.82	c	c	c	b	c	1.63	5.23	5.23	5.23	1.04	a	c	a	c	a	0.09	3.54	3.54	3.54	7.36	a	c	a	b	b	2.12	4.41	6.45	5.4	9.58	b	c	c	a	a
x58	9.18	9.61	5.53	7.1	1.75	c	a	c	a	b	9.95	3.68	9.14	4.84	7.07	c	a	b	b	b	7	7.14	8.85	7.61	3.07	b	c	a	c	b	7.28	4.99	3.75	1.3	5.08	b	a	a	a	c
x59	9.77	3.53	2.27	7.68	3.52	b	a	b	c	b	4.83	1.28	5.77	7.21	5.57	a	a	c	b	c	1.97	1.99	8.31	1.42	9.3	a	c	b	a	c	9.07	6.28	6.19	9.31	0.74	b	b	c	b	a
x60	2	4.34	1.09	9.01	6.33	c	c	a	b	b	7.59	4.88	5.19	5.3	5.52	a	a	c	b	b	1.34	2.98	4.64	7.88	0.2	a	c	b	a	c	1.12	1.26	6.26	4.92	2.82	c	a	a	a	c
x61	7.21	8.87	3.47	9.85	9.57	a	a	a	c	a	1.42	9.41	1.62	4.76	6.61	b	a	c	a	a	7.21	8.07	2.64	8.9	5.57	c	a	a	a	b	1.83	0.72	0.86	9.4	9.63	b	c	a	a	a
x62	8.75	8.19	1.28	8.45	0.67	a	a	b	a	c	3.44	1.98	9.76	7.76	1.21	a	a	b	a	b	1	9.6	7.01	2.58	0.33	c	a	a	b	c	9.04	3.04	5.06	7.2	2.76	a	a	a	a	c
x63	4.35	4.48	9.56	3.69	7.38	c	b	c	b	a	7.23	1.93	6.79	2.11	3.57	b	a	a	b	a	3.03	3.57	5.94	7.17	4.24	b	a	c	b	a	9.76	3.49	5.33	3.8	0.99	b	c	a	b	c
x64	6.73	8.44	6.13	5.98	7.63	a	c	c	b	c	5.51	5.28	6.25	0.52	1.79	a	a	a	c	b	4.5	8.74	0.64	3.84	3.93	a	a	c	c	c	9.15	1.18	5.08	8.23	0.59	b	c	c	c	a
x65	7	3.9	9.32	4.19	4.21	a	c	c	b	a	4.25	2.68	9.54	4.82	6.94	c	b	c	b	a	3.01	9.8	0.12	4.3	0.8	a	c	b	b	a	4.64	0.79	0.14	9.82	5.06	a	a	c	a	c
x66	1.9	8.64	4.83	9.42	3.24	c	a	c	a	a	9.6	5.23	5.23	5.23	5.33	a	c	a	c	c	7.64	3.54	3.54	3.54	2.18	a	c	a	a	a	0.49	0.26	5.75	0.87	4.35	b	a	c	a	a
x67	9.24	1.54	1.89	9.41	7.44	b	b	a	b	a	7.99	3.43	6.37	5.32	1.96	c	a	a	b	c	1.42	4.05	1.91	1.96	3.98	b	b	a	c	c	7.22	3.25	3.48	0.87	3.1	c	c	a	b	b
x68	0.69	8.51	3.17	7.44	3.94	b	a	c	a	a	7.4	2.06	2.48	3.75	1.23	a	a	a	c	c	7.92	0.26	8.04	4.82	3.57	a	a	a	c	c	5.76	8.47	3.6	0.59	2.57	c	c	a	c	b
x69	2.07	3.2	0.35	8.41	0.84	b	c	c	a	b	7.43	6.05	8.75	9.95	7.29	b	b	b	c	a	3.91	1.65	2.7	8.09	3.07	c	a	b	c	c	0.93	2.75	5.94	5.7	7.37	b	b	a	b	b
x70	2.74	6.21	7.55	3.89	4.67	b	c	a	b	c	3.49	7.63	5.93	7.84	8.79	b	b	a	b	b	2.91	1.77	7.42	8.87	2	a	a	c	a	b	3.25	4.27	5.42	0	7.75	c	c	a	a	c
x71	3.88	9.55	5.65	7.29	2.93	c	a	a	a	a	2.59	1.29	7.51	0.16	0.39	b	a	c	b	a	2.02	5.11	5.48	4.93	8.98	c	c	c	b	a	9.24	8.77	0.17	2.55	7.16	b	c	b	b	a
x72	8.41	4.98	3.04	1.55	5.34	b	c	c	a	c	7.84	5.1	3.97	0.21	2.23	c	c	b	b	c	1.46	2.41	6.85	1.43	1.78	c	a	b	a	b	4.77	2.4	6.49	9.67	2.46	a	c	c	a	c
x73	9.06	8.77	4.82	2.81	3.23	a	c	b	c	a	1.21	2.44	7.96	0.52	0.48	b	c	b	a	c	8.34	1.21	2.21	6.67	5.41	a	a	b	c	b	1.57	4.95	0.58	8.75	5.01	c	a	a	a	b
x74	5.49	9.79	1.03	0.51	0.42	c	c	a	b	a	1.91	2	3.13	0.27	9.94	c	a	b	c	c	4.96	6.73	2.13	1.49	8.16	c	a	c	b	c	0.75	1.44	6.21	9.41	2.83	c	b	b	b	c
x75	9.81	8.11	5.79	8.21	8.32	b	b	b	c	c	3.12	0.99	3.12	5.79	3.99	c	a	a	c	c	5.91	6.15	3.52	3.71	8.99	b	a	a	c	c	6.67	5.93	6.06	4.15	8.72	b	b	c	c	c
x76	2.92	7.94	4.12	2.46	8.02	a	b	a	a	c	5.25	8.63	2.14	9.49	0.79	a	c	b	a	c	2.37	5.81	5.6	5.58	0.94	b	c	b	b	b	8.95	0.44	9.97	6.67	5.37	a	c	b	b	c
x77	1.37	7.38	8.34	5.06	2.54	c	c	b	c	b	8.64	7.32	8.31	2.01	1.73	b	a	c	a	c	5.38	8.79	9.58	3.93	2.6	a	a	b	a	c	2.62	5.97	6.03	3.08	5.74	b	c	a	a	c
x78	8.22	6.07	8.81	6.92	1.1	a	b	c	a	a	0.19	5.23	5.23	5.23	0.11	b	c	a	a	a	7.14	3.54	3.54	3.54	0.64	a	c	a	b	a	2.3	1.89	4.21	6.56	3.25	c	a	c	a	c
x79	1.39	0.47	3.09	5.92	2.15	b	c	b	c	b	9.91	0.58	8.66	0.3	7.03	a	b	a	b	c	7.93	7.19	0.95	3.19	5.65	b	b	b	b	a	2.72	8.79	5.06	5.61	0.69	c	b	a	a	c
x80	2.2	6.55	5.65	0.63	9.71	b	b	c	a	c	3.17	7.8	4.79	0.81	1.18	b	c	b	c	a	0.76	4.53	1.25	1.22	3.43	a	a	c	c	b	7.49	9.14	6.69	6.1	5.45	a	c	b	c	b
x81	5.93	1.71	1.96	6.19	7.78	c	c	c	b	b	2.35	1.88	0.59	8.83	5.26	a	b	c	b	a	1.77	2.89	2.46	4.91	5.6	c	a	b	c	b	8.53	2.57	4.76	3.85	7.1	a	c	a	c	b
x82	3.32	6.79	1.32	8.01	2.73	c	a	c	b	a	6.27	0.22	0.91	8.66	4.51	c	a	b	b	c	3.09	0.53	5.15	8.79	1.27	c	a	b	a	a	0.81	3.44	6.72	5.05	5.38	b	a	c	c	c
x83	8.34	5.79	2.48	7.44	0.89	b	c	b	a	a	8.91	9.98	7.54	2.7	1.2	b	b	a	b	c	1.88	3.76	6.39	4.84	1.03	c	b	c	a	a	8.78	0.53	5.47	0.3	5.77	b	c	a	c	c
x84	2.59	0.63	7.61	3.65	3.79	b	a	c	c	b	6.13	9.04	0.54	4.47	3.62	a	a	a	a	a	8.66	5.61	8.56	0.74	4.73	b	b	c	c	c	3.63	2.77	8.81	3.87	8.49	a	c	a	a	a
x85	6.47	0.28	1.11	9.69	4.6	c	c	b	b	c	7.81	0.34	1.82	2.04	3.29	b	b	c	c	c	9.31	7.51	6.2	6.7	6.51	a	a	a	a	a	8.51	4.23	3.62	4.11	0.35	c	a	c	c	b
x86	0.5	8	3.41	5.19	9.82	a	b	a	a	a	3.75	7.33	4.44	7.6	8.99	b	c	a	b	b	4.28	4.72	9.49	2.3	0.2	c	b	a	c	c	5.95	4.77	4.63	8.11	6.04	b	a	c	b	a
x87	2.09	5.41	6.34	3.71	7.43	a	b	b	b	c	1.15	1.73	9.98	2.48	4.91	b	a	b	c	c	4.18	7.07	3.68	9.94	2.11	c	b	b	a	c	7.99	1.35	6.41	1.17	9.07	c	b	b	c	b
x88	5.32	8.13	7.08	4.86	6.1	c	b	a	c	c	5.54	5.4	6.09	8.37	8.46	b	a	a	c	c	6.79	0.4	5.58	1.47	7.56	a	c	b	c	c	7.46	9.67	9.96	5.68	6.05	a	c	b	c	c
x89	8.69	6.2	4.73	4.12	8.69	c	c	b	b	a	9.39	1.26	3.25	0.41	9.39	b	a	a	b	a	8.39	2.58	7.38	3.64	5.12	b	c	c	b	a	4.23	1.04	6.5	2.83	1.3	c	b	c	b	c
x90	8.69	6.04	0.07	1.98	8.69	b	a	b	a	c	9.39	5.23	5.23	5.23	9.39	b	c	a	b	a	3.58	3.54	3.54	3.54	0.45	c	c	a	c	a	6.53	1.37	7.32	7.01	2.05	a	c	c	a	c
x91	5.4	3.78	0.92	4.57	9.53	c	b	b	b	b	7.96	6.83	6.99	3.85	2.02	b	b	a	c	c	9.45	5.53	3.45	0.63	7.03	a	a	c	a	c	2.9	8.79	0.3	6.13	4.8	c	c	a	c	a
x92	9.62	0.07	5.17	7.9	6.67	b	c	b	c	c	3.78	2.68	6.9	0.58	1.02	c	b	c	b	a	9.31	2.42	2.29	3.56	4.57	a	a	a	b	c	6.24	7.26	3.39	2.86	8.86	a	c	a	a	a
x93	4.89	5.18	1.84	8.18	0.95	c	c	c	c	a	9.4	5.23	5.23	5.23	4.04	c	c	a	b	b	0.36	3.54	3.54	3.54	0.06	a	c	a	a	b	2.98	8.76	1.4	6.04	9.06	b	b	c	c	a
x94	9.89	0.74	4.75	9.99	0.53	a	a	c	a	a	5.62	1.17	9.2	9.73	9.87	b	a	a	a	b	6.27	3.19	8.77	2.42	9.15	b	a	a	b	b	5.94	6.92	3.86	3.29	1.51	c	b	b	b	c
x95	7.85	8.65	9.34	4.58	4.07	b	a	b	a	b	7.5	0.02	9.76	6.22	7.26	b	c	a	c	b	5.11	8.85	5.78	8.35	5.39	c	b	a	b	b	2.8	2.66	5.67	2.39	3.82	a	b	b	b	b
x96	4.56	6.67	4.65	8.51	3.32	b	c	b	b	a	8.58	4.35	1.84	5.42	1.05	c	b	a	c	a	4.3	7.38	6.58	3.59	2.63	c	b	c	b	b	1.98	8.25	7.26	9.16	3.61	b	c	a	c	a
x97	7.65	7.84	1.87	4.14	5.28	b	c	a	c	b	6.34	8.27	1.51	6.47	10	a	a	a	b	b	4.91	8.73	2.54	9.86	0.62	c	b	c	c	a	7.06	3.84	4.04	0.32	7.93	a	a	a	b	b
x98	6.45	9.76	5.87	6.96	2.77	b	a	b	c	c	2.17	4.98	9.08	3.68	1.65	a	a	b	a	c	4.98	1.48	1.26	3.3	4.71	a	a	a	b	a	9.78	4.38	1.33	4.51	4.7	a	b	b	b	b
x99	8.59	1.61	9.71	8.63	4.12	c	b	a	a	a	9.61	9.1	9.18	4.03	8.56	c	a	b	a	c	6.94	7.63	2.9	2.72	6.42	c	a	c	b	c	4.46	4.5	2.04	7.05	8.87	b	b	b	a	a
x100	9.37	8.78	1.31	9.65	5.43	c	c	a	c	b	5.12	0.79	5.61	5.07	8.7	c	a	c	b	c	7.11	5.2	7.66	5.92	3.44	c	c	b	a	b	8.11	3.55	6.18	0.78	5.61	a	a	c	c	c
x101	0.84	2.88	9.07	2.82	6.39	c	b	a	b	b	5.44	0.69	7.96	3.67	5.32	a	a	c	c	b	1.04	0.27	9.76	1.04	5.91	c	a	b	c	b	6.67	6.72	9.09	9.49	0.36	a	c	c	a	a
x102	4.64	1.59	5.26	7.29	1.45	c	a	b	a	c	1.74	0.73	3.18	2.25	8.67	b	a	a	a	c	0.07	1.62	6.07	2.19	4.72	a	b	b	b	b	5.87	4.5	4.22	3.23	3.81	b	c	a	b	b
x103	5.62	7.6	9.91	8.88	7.31	b	b	b	a	c	4.39	3.52	9.4	6.49	2.68	a	b	a	a	a	7.22	8.97	0.43	1.27	2.62	b	b	b	b	a	1.05	2.99	7.22	3.74	0.71	a	b	b	b	a
x104	9.69	7.5	7.08	2.45	3.41	a	c	b	c	a	0.36	7.26	7.49	8.57	5.92	c	b	b	c	c	1.56	5.14	6.02	7.52	5.37	b	b	b	a	c	9.29	2.72	6.66	0.53	2.46	c	a	b	c	b
x105	9.75	0.74	9.4	3.32	5.43	c	b	b	a	a	4.22	6.81	9.52	6.75	9.57	c	b	a	a	c	5.33	6.09	6.57	0.54	3.2	a	a	a	b	b	0.29	8.85	0.74	3.13	2.08	a	a	c	a	b
x106	4.75	3.76	4.39	3.35	5.85	b	a	a	c	b	3.71	3.87	6.32	9.07	9.71	c	a	a	a	c	3.8	0.22	7.6	8.74	2.67	c	a	a	c	c	3.56	3.83	4.53	1.91	7.34	a	c	b	c	c
x107	3.39	8.2	8.11	0.29	0.35	a	a	c	b	c	2.05	6.15	1.92	1.35	0.45	c	a	a	b	c	5.16	2.74	6.79	9.53	6.47	c	a	a	a	c	6.23	9.91	5.73	0.83	6.56	b	c	a	a	b
x108	9.21	6.26	3.46	8.1	6.1	a	c	a	b	a	8.16	1.65	2.08	7.8	2.12	b	b	a	a	c	0.63	6.77	8.26	1.49	0.57	c	b	c	b	c	9.62	2.32	2.26	7.06	1.37	a	c	b	c	c
x109	2.5	3.19	4.96	4.16	4.19	c	b	b	a	b	6.47	9.45	7.25	3.17	0.25	b	b	b	c	b	3.51	4.19	3	1.07	7.73	c	c	c	c	b	2.44	7.26	3.01	0.6	9.54	a	c	a	c	c
