X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x10	1.51	8.15	5.67	1.51	2.81	a	a	a	a	c	7.16	3.83	3.22	7.16	7.71	a	c	a	a	c	9.78	2.63	2.91	9.78	7.61	a	b	a	a	a	8.93	4.04	3.62	8.93	1.09	a	a	a	a	a	2.33	4.64	8.08	5.23	3	a	c	c	a	c	6.97	3.31	9.17	0.51	4.24	c	a	b	b	b
x11	8.64	3.81	1.9	6.36	7.05	b	b	a	b	b	3.6	3.15	0.25	3.76	7.25	c	b	c	c	b	7.78	7.96	4.91	1.69	1.52	a	a	b	a	b	3.4	2.92	2.96	3.78	9.53	c	c	b	b	a	8.12	6.08	6	8.86	5.12	b	a	b	c	b	9.44	4.71	4.07	0.76	0.13	c	a	a	c	a
x12	1.51	0.56	8.06	1.51	7.64	a	a	a	a	c	7.16	2.34	3.44	7.16	2.56	a	b	a	a	b	9.78	1.73	5.12	9.78	1.87	a	c	a	a	a	8.93	2.56	5.19	8.93	7.98	a	b	a	a	b	0.88	6.51	2.69	0.09	9.57	c	b	b	b	b	9.57	6.89	7.75	2.93	8.19	a	a	c	a	a
x13	5.04	6.3	9.39	5.04	5.04	a	a	b	c	c	4.51	7.5	4.44	4.51	4.51	a	a	a	a	c	2.32	2.63	5.62	2.32	2.32	a	a	a	c	c	8.51	1.25	6.98	4.24	7.11	c	b	b	a	c	0.59	2.67	5.38	9.09	8.2	b	a	b	c	c	0.82	6.54	7.18	6.78	0.01	a	b	b	c	b
x14	7.05	5.93	2.35	8.66	4.36	b	b	b	b	b	9.86	6.23	2.51	9.12	6.84	c	c	a	b	a	8.43	9.39	8.84	8.53	5	b	a	a	c	c	5.8	5.55	3.55	2.77	2.1	c	b	b	b	a	8.39	7.15	5.36	6.24	9.57	b	a	c	b	c	0.78	3.84	6.21	7.81	0.68	b	a	a	c	a
x15	3.1	4.57	8.92	0.3	3.86	b	c	a	b	a	9.75	1.89	2.92	0.83	8.76	a	b	a	a	c	6.27	6.09	2.55	7.23	6.91	b	c	a	b	a	0.5	8.99	8.33	4.55	6.88	a	b	c	a	b	7.23	5.32	8.35	0.51	3.48	b	a	c	c	a	1.21	2.5	0.13	4.5	7.63	a	b	b	b	a
x16	6.83	1.15	7.04	0.2	3.49	a	c	b	b	a	4.12	7.55	6.81	6.52	6.33	b	a	c	b	b	4.57	7.41	8.92	5.43	6.72	b	a	c	b	a	5.33	7.89	8.33	6.19	8.89	b	a	c	c	c	0.3	9.06	0.3	3.44	4.54	c	c	c	a	b	4.07	2.78	8.06	4.62	6.68	a	b	a	a	a
x17	2.59	6.72	3.36	7.88	3.35	c	a	a	b	a	1.26	9.26	9.17	9.56	8.99	b	a	a	a	c	2.72	1.27	9.78	0.42	7.09	c	b	c	b	c	6.78	3.82	1.88	5.94	7.13	a	b	c	b	c	5.36	1.78	2.87	3.64	9.99	a	a	c	b	a	8.2	8.45	4.69	1.39	3.98	a	a	b	c	a
x18	2.72	4.8	4.54	7.06	9	c	c	a	b	a	2.36	7.96	9.82	1.64	0.63	b	a	a	a	b	7.69	7.24	3.27	8.76	6.9	b	a	b	a	a	7.64	7.33	1.35	9.38	1.27	b	a	c	a	a	5.38	3.16	9.46	2.99	1.78	b	a	c	a	c	7.2	9.41	1.08	9.38	1.58	b	b	c	c	b
x19	5.05	4.78	0.76	1.77	2.68	c	b	b	a	c	7.18	5.71	4.19	3.81	4.11	a	b	b	b	c	5.88	5.15	7.62	4.72	5.34	a	a	b	c	b	9.59	8.05	7.35	9.13	7.25	c	b	c	c	b	9.06	6.48	2.9	5.56	7.88	a	c	c	c	b	0.12	8.44	7.13	4.11	2.34	c	c	c	c	a
x20	2.29	1.06	9.67	5.89	9.85	a	a	a	c	b	6.29	3.1	0.12	3.53	8.32	c	c	a	c	c	9.99	1.43	1.32	1.13	7.76	a	b	a	c	c	7.02	7.71	2.5	0.82	0.16	c	c	b	c	c	3.61	6.09	5.25	7.09	4	a	a	a	b	c	5.62	2.87	7.81	7	0.11	a	b	b	b	c
x21	0.18	2.78	8.35	6.73	0.8	a	b	b	a	c	6.98	4.98	3.12	1.37	9.61	b	c	c	a	c	6.55	6.63	5.28	7.45	8.28	c	b	a	b	b	3.1	2.9	5.84	7.84	8.6	c	c	c	b	c	1.16	6.52	7.62	9.72	3.78	a	c	a	b	c	2.05	6.75	7.63	5.96	9.22	a	b	a	a	a
x22	7.35	5.43	1.88	8.22	7.09	b	a	a	a	b	1.09	4.61	1.9	8.09	4.79	b	b	b	b	b	2.06	8.82	8.02	1.66	4.35	c	a	c	c	a	1	3.25	6.24	8.68	4.48	b	a	c	a	c	0.18	5.48	6.21	9.2	9.89	c	b	b	a	c	2.98	2.72	9.83	6.48	5.83	b	c	a	b	b
x23	1.51	2.09	7.04	1.51	4.63	a	b	a	a	a	7.16	4	9.38	7.16	9.68	a	c	a	a	c	9.78	4	9.38	9.78	9.68	a	b	a	a	b	8.93	4	9.38	8.93	9.68	a	b	a	a	a	0.04	4	9.38	5.27	9.68	a	b	a	c	c	3.73	5.24	0.11	9.09	5.14	a	a	a	a	b
x24	1.04	1.96	0.32	4.08	2.61	a	c	a	b	a	6.02	6.33	0.07	8.33	2.13	a	a	a	c	b	5.41	9.86	1.13	9.35	4.8	a	a	a	b	b	7.96	2.59	3	1.22	0	a	a	c	a	b	5.44	3.47	5.58	6.55	3.03	b	c	c	c	c	8.35	1.94	2.01	7.76	7.42	b	c	b	b	b
x25	3.03	7.68	3.12	3.4	2.96	a	a	c	a	c	9.11	0.42	4.94	3.7	4.21	a	c	b	a	c	2.65	4.67	1.44	0.2	5.35	b	a	a	b	c	8.27	2.61	9.12	5.83	9.02	c	c	b	a	c	5.33	5.57	4.59	8.82	4.56	a	c	b	c	b	2.89	1.2	2.2	7.06	6.65	a	c	a	b	c
x26	3.55	9.06	5.59	6.12	7.62	a	a	a	c	c	8.45	0.49	2.25	8.68	6	a	a	b	a	c	8.58	3.63	1.77	8.51	2.82	a	c	a	c	b	2.52	8.71	3.44	4.75	4.96	b	b	a	b	b	9.51	2.21	3.02	3.17	9.84	b	b	c	c	c	2.95	8.04	3.15	3.5	2.24	c	c	b	c	c
x27	3.66	8.65	7.03	2.75	8.11	c	b	c	a	a	2.17	7.29	4.97	9.85	5.42	b	a	b	a	a	8.36	7.88	1.12	8.38	0.22	b	a	a	a	a	2.03	7.37	8.36	9.57	2.2	b	a	c	a	a	5.24	4.03	4	3.65	4.48	b	a	b	a	c	7.78	7.68	6.5	3.44	8.34	b	c	a	a	a
x28	4.89	8.5	6.46	9.36	6.6	c	b	a	b	a	6.61	2.29	1.09	0.87	9.67	a	a	a	b	b	5.81	3.64	4.09	6.38	1.12	b	b	b	b	a	3.65	3.16	7.95	5.39	4.99	b	a	c	c	c	5.54	1.83	5.29	8.1	6.08	c	b	b	a	c	2.04	2.22	4.17	3.58	9.58	b	b	b	b	a
x29	1.51	0.16	5.04	1.51	4.55	a	a	a	a	a	7.16	6.67	8.6	7.16	2.53	a	c	a	a	c	9.78	2.97	9.41	9.78	7.48	a	c	a	a	b	8.93	6.61	7.68	8.93	6.64	a	b	a	a	c	9.11	3.06	2.24	5.72	5.46	c	a	c	b	c	5.6	6.17	8.3	5.64	0.43	b	a	b	a	a
x30	9.33	3.47	6.38	9.84	1.19	c	a	b	c	a	9.13	4	9.38	1.68	9.68	c	a	c	a	a	9.05	4	9.38	9.59	9.68	b	c	c	a	a	6.07	4	9.38	0.18	9.68	a	a	b	a	c	4.26	4	9.38	6.44	9.68	b	c	a	a	c	7.38	7.06	5.66	2.23	4.62	c	b	c	b	c
x31	5.04	8.69	4.12	5.04	5.04	a	a	c	a	c	4.51	6.98	8.1	4.51	4.51	a	a	c	b	c	2.32	4.82	7.05	2.32	2.32	a	a	c	c	c	6.77	2.96	9.29	2.09	9.28	c	a	c	b	a	6.63	1.44	6.53	5.75	4.67	b	a	a	b	c	7.99	1.33	8.19	7.29	8.31	c	c	b	a	c
x32	8.36	7.86	5.89	2.41	8.95	a	b	a	b	c	2.47	0.18	5.45	1.42	4.61	c	a	b	b	b	6.1	7.29	1.73	9.25	1.66	a	c	b	c	c	2.74	0.11	5.69	3.57	9.54	a	b	c	c	b	8.52	0.09	7.58	0.3	8.53	b	c	a	a	b	7.23	9.05	2.41	4.1	4.2	a	c	a	c	b
x33	7.98	2.91	7.82	2.69	4.22	b	a	c	c	a	7.19	3.16	6.82	5.09	1.27	b	c	a	c	a	7.86	7.89	6.52	2.1	4.1	a	c	b	a	a	0.31	0.95	2.63	3.53	7.92	c	c	a	b	c	2.25	5	0.83	9.75	3.42	a	b	c	c	b	1.66	6.64	4.63	1.97	4.86	b	a	b	c	b
x34	4.68	2.36	7.71	4.07	8.89	a	a	b	a	b	2.92	2.45	4.39	0.47	7.31	c	c	b	c	c	0.33	1.25	7.44	3.71	4.76	a	b	b	a	b	2.05	2.04	3.95	4.67	3.82	a	b	c	c	b	6.07	7.17	8.06	4.17	8.81	b	c	a	a	a	3.23	6.05	3.99	2.46	5.4	b	b	a	b	b
x35	3.71	3.25	4.09	4.1	3.52	c	c	b	b	a	2.84	9.41	1.38	0.78	2.61	c	a	a	c	b	3.33	9.13	0.31	1.45	4.37	a	a	c	c	c	0.9	6.4	4.14	0.34	0.7	a	b	a	c	c	4.47	8.09	2	2.1	3.92	a	c	c	a	a	4.65	2.79	4.79	1.03	1.03	b	a	a	c	b
x36	5.04	0.55	1.44	5.04	5.04	a	a	b	a	c	4.51	4.59	2.45	4.51	4.51	a	a	c	b	c	2.32	4.88	9.82	2.32	2.32	a	a	a	b	c	9.17	3.54	1.77	8.99	0.28	a	a	c	b	c	3.9	1.36	7.33	4.24	8.17	a	b	c	a	b	8.26	5.97	4.47	8.49	1.58	b	b	b	a	b
x37	1.06	6.01	2.44	6.83	9.75	a	c	b	a	c	6.77	9.76	2.51	1.14	6.14	c	c	b	a	a	7.99	2.05	6.38	1.31	2.07	b	c	a	a	a	0.4	8.1	7.78	3.12	10	c	c	c	c	a	8.47	6.53	7.88	7.47	0.52	b	a	c	c	b	8.1	5.66	9.13	5.15	1.88	c	b	b	b	b
x38	8.44	1.7	5.58	1.81	0.53	b	a	a	b	a	0.79	7.68	3.1	9	2.71	a	a	c	c	a	1.89	1.11	8.25	6.36	2.07	a	c	b	b	c	0.57	8.06	4.22	5.44	3	c	b	a	a	a	0.02	1.8	7.56	0.13	1.65	a	c	a	a	b	9.42	8.9	3.66	8.5	3.8	b	c	c	c	c
x39	5.04	9.52	9.81	5.04	5.04	a	a	c	a	c	4.51	3.98	5.06	4.51	4.51	a	a	b	c	c	2.32	2.49	6.26	2.32	2.32	a	a	c	b	c	5.33	2.34	7.24	2.37	0.5	c	c	c	c	c	9.72	7.86	6.09	8.98	5.85	c	b	a	a	b	0.25	5.27	0.5	5.19	8.15	b	c	a	a	c
x40	6.25	8.16	7.77	8.21	8.04	b	a	c	c	b	7.57	8.01	8.54	6.22	3.02	a	a	b	b	c	6.4	8.8	9.11	1.79	0.98	c	c	b	c	a	7.48	5.14	1.44	3.91	1.39	c	a	c	c	b	2.68	3.65	3.18	7.57	3.53	a	a	b	b	b	8.3	8.34	0.23	9.93	3.48	a	c	b	c	c
x41	0.8	3.36	5.46	3.76	9.61	b	a	a	c	b	6.97	2.46	8.19	1.3	8.59	b	b	c	b	b	6.42	0.79	8.97	6.55	0.47	a	c	a	c	b	8.49	0.41	8.41	9.15	7.47	b	a	a	b	a	5.38	3.09	4.38	8.78	1.49	c	c	a	c	b	2.65	7.93	3.19	3.27	2.28	c	c	c	a	b
x42	0.36	8.42	7.2	4.12	0.35	c	c	c	c	c	9.57	7.43	0.56	3.21	6.91	b	a	c	a	c	6.6	0.11	0.45	6.79	6.26	b	a	c	a	c	4.05	5.8	7.02	8.09	1.66	b	a	c	a	b	1.76	6.23	5.15	2.68	8.12	b	a	b	a	c	2.67	7.66	2.1	1.97	4.23	c	a	a	c	c
x43	9.15	7.9	2.65	4.21	4.91	a	c	b	b	c	8.87	1.81	5.97	6.21	3.3	a	b	a	a	a	4.83	3.06	7.78	3.91	7.86	a	a	b	a	b	5.41	0.78	4.57	6.62	5.35	a	b	a	a	b	0.92	9.18	3.32	1.05	5.75	b	c	c	c	a	8.28	7.94	4.61	7.75	4.92	b	a	a	a	c
x44	1.51	7.78	4.04	1.51	4.7	a	b	a	a	c	7.16	0.98	9.99	7.16	8.94	a	b	a	a	c	9.78	6.49	2.36	9.78	3.49	a	c	a	a	a	8.93	5.53	3.09	8.93	2.14	a	b	a	a	a	5.25	6.78	2.49	2.81	2.02	b	b	a	a	b	2.8	6.32	0.64	9.05	0.06	c	c	a	b	a
x45	3.5	4.86	9.78	6.1	5.74	c	b	c	c	b	7.08	1.7	5.76	5.4	8.9	b	a	b	a	a	1.95	4.46	5.84	4.49	4.1	b	a	a	a	c	9.28	7.82	0.23	5.04	6.97	b	a	c	a	c	2.61	3.77	4.27	9.9	4.06	b	a	a	a	c	7.96	2.89	6.47	4.23	5.11	a	c	a	a	a
x46	2.36	7.87	8.42	5.03	1.89	a	a	b	a	b	0.13	4	9.38	3.6	9.68	b	a	a	a	a	7.02	4	9.38	1.98	9.68	b	a	c	a	a	9.47	4	9.38	3.1	9.68	b	a	c	a	a	3.79	4	9.38	0.86	9.68	b	a	b	a	b	3.29	5.27	8.58	1.4	3.16	a	c	b	c	c
x47	5.04	4.37	5.58	5.04	5.04	a	a	b	c	c	4.51	4.45	6.44	4.51	4.51	a	a	b	a	c	2.32	7.98	7.38	2.32	2.32	a	a	a	c	c	7.32	8.4	4.95	7.39	3	c	c	c	a	c	4.91	4.11	3.88	5.84	4.98	a	a	a	a	a	3.74	9.11	6.04	4.36	7.27	a	c	a	b	c
x48	4.98	6.75	8.81	7.72	5.63	a	b	b	a	b	3.34	4.96	5.07	8.4	8.82	a	c	a	a	a	3.2	2.04	5.47	7.09	4.92	b	b	a	b	c	4.54	5.43	2.61	5.57	0.21	c	c	b	c	a	7.53	0.67	8.58	4.87	2.61	c	a	c	a	a	9.87	5.97	9.74	5.14	2.53	c	c	a	b	a
x49	5.04	2.1	8.03	5.04	5.04	a	a	b	b	c	4.51	8.87	1.87	4.51	4.51	a	a	c	b	c	2.32	2.76	7.05	2.32	2.32	a	a	a	c	c	5.23	9.31	4.46	0.77	2.41	c	a	b	c	b	3.66	1.95	1.14	3.22	8.34	c	c	b	a	c	2.21	6.57	7.03	5.65	8.5	c	c	b	c	c
x50	3.19	5.63	3.79	7.15	7.5	b	c	c	a	a	0.56	3.02	4.72	8.34	4.45	b	a	a	a	b	7.52	0.93	3.3	7.44	5.63	b	a	b	a	a	5.32	8.24	5.77	8.4	9.8	b	a	a	a	a	9.43	7.74	3.31	1.81	1	b	a	b	a	c	4.08	3.6	1.4	6.41	9.09	c	b	b	c	b
x51	1.51	5.93	2.62	1.51	6.9	a	a	a	a	a	7.16	2.7	0.15	7.16	1.54	a	b	a	a	c	9.78	3.13	9.72	9.78	8.92	a	b	a	a	a	8.93	9.16	4.7	8.93	8.48	a	b	a	a	a	8.39	7.8	4.71	2.95	6.31	a	c	a	a	b	7.01	5.87	7.45	8.19	4.14	c	b	b	a	a
x52	5.04	8.41	1.46	5.04	5.04	a	a	c	c	c	4.51	0.59	8.9	4.51	4.51	a	a	c	c	c	2.32	2.08	5.24	2.32	2.32	a	a	c	c	c	5.98	6.02	9.73	7.18	0.24	a	b	b	a	b	2.85	0.11	2.16	7.33	4.97	a	a	a	c	b	7.55	4.25	2.62	0.73	9.77	b	b	c	b	c
x53	4.71	7.12	0.72	4.9	5.32	a	c	b	b	b	6.16	5.46	1.18	2.88	8.3	b	c	b	c	a	5.68	2.49	5.54	5.62	7.5	c	a	b	a	a	1.29	8.55	6.39	9.82	0.49	c	a	a	c	b	7.19	0.49	4.47	0.95	1.07	b	a	a	c	c	4.8	8.58	5.53	2.82	8.33	c	b	a	a	c
x54	5.04	2.58	0.58	5.04	5.04	a	a	c	b	c	4.51	4.09	8.44	4.51	4.51	a	a	a	a	c	2.32	8.4	7.76	2.32	2.32	a	a	a	b	c	5.33	1.97	9.57	1.08	2.78	a	a	a	c	a	9.72	2.65	9.79	3.43	2.4	a	b	a	b	c	1.94	8.96	3.12	8.76	6.42	c	c	c	c	c
x55	8.1	6.22	6.85	2.58	2.62	c	c	b	a	b	8.88	9.09	8.09	1.23	6.16	b	a	b	a	a	6.12	3.98	9.7	2.28	0.71	b	a	a	a	b	3.44	7.57	3.37	8.87	7.03	b	a	b	a	b	9.81	4.08	5.07	3.69	8.03	b	a	b	a	a	4.37	4.57	2.15	8.08	7.31	b	a	b	b	a
x56	0.6	1.23	9	8.05	10	a	c	b	b	a	7.21	6.21	4.27	8.25	4.94	b	c	c	b	a	0.9	7.48	8.81	5.58	2.37	c	b	a	a	b	1.88	9.78	8.44	7.22	4.33	b	c	c	a	b	0.99	7.94	2.96	4.82	9.03	c	b	b	b	c	8.91	7.11	4.15	6.33	5.41	c	a	c	b	b
x57	7.59	7.41	1.02	9.19	0.5	c	c	c	a	a	0.96	1.27	1.16	0.5	0.03	c	b	c	b	c	1.57	2.04	3.92	6.69	8.17	c	c	b	a	c	1.71	2.73	0.53	6.74	0.17	a	a	b	c	c	2.28	8.08	1.67	5.47	8.25	a	b	c	b	b	4.6	0.93	5.75	6.41	0.38	c	b	b	a	a
x58	3.68	7.39	8.23	6.94	6.65	c	b	a	a	c	2.35	4.27	2.51	0.82	9.3	b	a	a	a	a	3.25	1.71	3.78	9.19	5.27	a	c	b	b	b	8.34	8.53	5.12	6	7.2	b	b	a	a	a	8.92	7.7	5.35	5.09	7.77	a	b	a	a	c	7.99	3.28	1.52	7.52	7.08	a	c	c	a	a
x59	9.22	1.78	1.43	3.74	9.05	c	c	a	c	a	8.48	8.37	2.83	4.64	7.4	a	a	b	c	b	0.27	4.89	4.04	6.84	1.34	c	a	a	a	c	9.71	2.28	1.42	7.54	7.47	b	b	b	c	b	5.84	8.57	0.53	5.65	2.35	a	c	a	c	c	6.72	3.26	2.6	9.44	5.47	c	a	c	c	a
x60	3	2.01	5.15	8.22	2.7	c	b	b	a	c	1.39	5.98	9.11	6.01	8.92	b	a	a	a	a	9.45	9.31	6.42	5.07	2.45	b	a	c	a	b	5.52	4.3	0.74	6.74	7.7	b	a	a	a	b	3.19	9.14	8.27	9.28	8.73	b	a	a	a	a	6.83	6.37	0.76	3.85	1.33	c	b	b	a	b
x61	2.1	4.96	1.12	2.74	4.02	a	b	b	c	c	1.51	9.6	2.34	4.45	9.91	c	b	b	c	b	8.58	8.62	6.55	8.33	2.8	c	a	c	b	a	9.45	5.75	4.92	7.23	9.1	a	a	c	b	a	2.12	9.15	5.5	2.08	1.7	c	c	c	b	c	7.66	0.86	1.69	8.5	5.38	a	b	a	b	c
x62	5.04	6.63	9.85	5.04	5.04	a	a	b	b	c	4.51	3.53	4.52	4.51	4.51	a	a	c	c	c	2.32	1.38	0.17	2.32	2.32	a	a	c	c	c	7.16	0.58	0.52	2.69	4.89	a	c	c	b	b	6.86	8.42	9.6	9.13	1.04	b	b	a	b	a	9.99	5.11	9.12	3.2	8.94	c	a	c	b	b
x63	8.02	2.52	9.63	1.44	1.49	c	a	b	b	a	2.22	5.59	0.53	7.14	1.29	b	a	c	a	b	1.56	6.74	4.63	0.21	1.47	b	a	c	a	c	9.46	7.67	6.37	2.44	6.42	b	a	b	a	a	0.56	3.08	1.41	0.23	4.21	b	a	a	a	c	7.5	0.33	9.42	9.6	8.35	c	a	b	a	a
x64	5.04	9.67	9.45	5.04	5.04	a	a	b	b	c	4.51	0.58	5.31	4.51	4.51	a	a	b	c	c	2.32	3.94	9.89	2.32	2.32	a	a	b	a	c	6.04	6.45	7.58	7.57	6.48	a	b	a	a	c	6.46	6.31	6.32	0.96	6.41	c	c	b	a	a	2.82	0.16	9.71	2.23	8.28	c	c	c	b	c
x65	4.9	7.66	6	7.6	0.92	c	c	c	b	b	5.5	3.99	7.43	7.89	9.48	c	c	b	c	b	8.13	5.74	8.66	5.28	1.44	c	c	c	b	b	4.43	3.69	8.12	1.53	5.87	b	a	c	c	c	3.27	8.35	1.7	8.4	7.9	c	a	c	c	c	9.23	6.87	3.23	8.65	2.06	a	b	a	c	c
x66	5.04	9	6.14	5.04	5.04	a	a	a	b	c	4.51	9.13	4.12	4.51	4.51	a	a	c	b	c	2.32	7.73	7.01	2.32	2.32	a	a	b	c	c	9.97	0.54	8.29	8.07	0.32	b	a	b	a	b	0.38	1.63	9.75	2.43	1.94	c	b	c	b	c	9.92	4.01	2.8	0.4	7.95	c	b	b	b	a
x67	1.39	6.56	2.49	7.22	8.87	b	c	c	b	b	9.06	8.03	7.95	9.81	5.1	c	b	b	c	c	3.38	5.48	5.54	7.62	9.91	c	b	a	c	a	8.41	4.86	3.48	6.53	3.48	b	a	b	a	b	9.44	5.33	9.38	8.19	3.28	b	c	c	b	b	4.37	1.03	3.12	1.19	6.47	a	a	b	b	c
x68	3.43	2.55	3.72	8.3	6.06	a	b	c	a	b	3.52	0.82	3.38	2.38	8.17	a	b	b	b	a	0.35	1.59	4.86	6.05	8.32	b	b	b	c	a	6.48	0.24	9.68	8.42	8.35	c	c	b	b	c	5.67	5.49	3.67	2.36	5.74	b	b	c	c	b	2.64	3.29	3.14	7.71	3.32	a	b	b	b	b
x69	5.04	9.07	5.99	5.04	5.04	a	a	a	a	c	4.51	8.51	5.29	4.51	4.51	a	a	c	c	c	2.32	7	1.95	2.32	2.32	a	a	b	a	c	7	9.92	8.63	4.05	4.84	b	b	c	c	b	5.33	2.07	6.23	8.92	0.11	b	b	b	a	a	6.85	0.61	4.07	7.52	0.4	c	a	c	a	a
x70	5.35	7.46	7.16	5.9	7.42	c	b	b	b	a	3.52	2.24	3.75	9.1	1.36	a	a	b	c	a	4.42	5.19	3.15	0.53	4.66	b	c	c	b	a	5.52	7.59	4.9	7.78	7.74	c	a	a	c	b	3.91	5.48	0.12	7.94	0.08	a	a	a	c	b	9.28	9.24	2.54	6.33	0.55	a	a	c	a	a
x71	5.04	7.54	2.77	5.04	5.04	a	a	a	b	c	4.51	5.19	6.39	4.51	4.51	a	a	a	a	c	2.32	3.37	1.37	2.32	2.32	a	a	c	a	c	0.04	7.02	2.53	6.65	3.75	c	c	c	b	b	9.06	4.38	5.51	2.57	8.27	b	a	a	a	c	4.85	1.61	0.34	8.52	7.5	a	b	c	a	c
x72	1.51	0.63	9.91	1.51	7.42	a	b	a	a	c	7.16	3.2	0.64	7.16	4.64	a	b	a	a	b	9.78	0.67	3.32	9.78	1.34	a	b	a	a	a	8.93	5.07	1.03	8.93	6.34	a	c	a	a	b	5.23	1.16	1.9	0.46	5.78	a	b	b	b	b	6.37	7.34	5.09	6.66	1.68	a	b	c	b	a
