X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x15	9.2	8.33	3.95	9.32	8.97	c	c	a	b	b	7.28	4.56	0.66	5.44	9.11	c	a	b	b	b	8.68	9.28	0.14	5.21	7.24	c	b	c	a	a	3.33	9.09	9.51	9.16	8.75	c	a	a	a	a	9.13	0.87	6.68	9.85	0.59	b	b	b	c	c	9.11	2.33	3.24	1.88	7.91	c	a	b	a	c
x16	9.05	4.04	5.69	8.2	2.1	a	c	c	b	b	2.28	4.48	0.75	3.55	7.75	b	b	a	a	a	8.94	3.5	1.65	2.13	3	b	c	a	b	a	3.99	4.93	6.29	5.4	4.76	c	a	a	b	a	9.77	5.99	9.12	1.26	7.49	c	a	b	b	b	7.41	2.53	4.04	7.26	9.62	c	a	a	a	c
x17	4.18	5.91	3.95	3.77	4.19	a	b	b	b	a	7.06	4.09	3.46	1.3	9.21	b	c	a	a	a	7.29	3.96	3.5	8.65	5.85	a	b	b	c	a	9.3	8.98	5.79	6.19	3.88	b	b	a	c	b	7.46	4.59	6.92	6.98	4.77	a	a	b	b	c	4.88	0.65	0.8	9.24	6.56	a	b	b	b	c
x18	2.76	1.65	2.08	5.84	5.34	c	b	c	b	c	3.51	9.26	8.68	7.84	6.31	a	c	a	b	c	2.07	6.53	1.37	2.89	3.68	a	a	b	a	c	7.82	5.93	7.71	2.72	2.76	b	b	a	a	b	3.23	7.71	0.9	3.54	8.73	c	a	c	a	c	7	8.4	9.48	1.48	8.08	c	a	c	c	a
x19	6.77	3.14	5.64	1.81	1.93	c	a	b	b	a	7.31	1.05	4.47	3.94	9.48	c	a	a	c	b	5.49	0.33	0.93	8.37	7.98	a	a	b	a	b	0.26	9.57	1.88	7.4	2.72	b	b	a	a	b	4.32	1.39	7.81	5.94	8.73	c	b	b	a	a	2.49	2.53	1.93	0.54	0.76	c	a	c	a	c
x20	9.32	1.04	3.8	1.45	4.39	a	b	b	c	b	6.38	7.18	7.45	2.03	4.4	a	b	b	c	a	8.28	2.96	2.41	5.91	3.81	a	a	b	b	b	1.9	8.16	6.6	1.55	9.47	a	b	a	a	c	4.32	8.99	0.1	5.64	8.5	a	a	b	a	a	8.46	8.68	6.71	0.01	3.76	a	c	b	c	a
x21	3.14	6.09	8.04	6.46	0.46	c	c	a	c	a	9.32	4.44	5.03	2.31	8.93	b	a	c	b	c	5.17	0.82	6.07	6.59	3.98	c	b	c	b	a	7.83	1.51	6.74	4	3.31	b	b	c	b	a	5.58	0.05	2.88	4.71	1.54	b	a	a	c	b	1.48	9.9	9.1	0.8	7.99	c	c	b	a	b
x22	5.87	2.52	3.61	2.85	8.49	c	a	b	a	b	3.34	7.85	3.34	4.22	7.89	c	c	b	b	c	1.05	6.65	1.05	6.45	2.42	c	a	b	c	c	5.08	6.32	5.08	0.08	9.77	c	c	b	a	c	5.21	0.89	5.32	1.95	0.17	b	c	a	c	b	6.64	0.81	4.31	0.69	1.89	a	c	c	a	a
x23	4.39	9.28	1.22	7.36	4.28	a	c	c	b	c	3.6	3.8	2.05	2.46	4.05	b	a	b	a	b	1.22	2.68	7.34	6.75	7.23	c	b	a	c	a	5.94	8.5	2.48	2.63	3.85	c	c	b	a	a	3.49	8.49	7.17	3.49	1.47	b	c	a	b	a	0.8	9.42	4.8	6.84	0.19	c	c	b	b	c
x24	5.02	3.69	7.56	5.77	7.17	c	a	c	c	b	4.05	8.61	4.56	6.14	6.01	b	b	b	c	a	0.54	4.98	1.75	1.37	5.08	a	a	b	c	c	7.06	2.15	2.42	0.08	0.63	c	c	b	a	c	2.04	8.56	8.86	1.56	5.71	c	a	a	c	c	9.92	3.77	0.77	5.17	9.25	b	a	b	c	b
x25	5.25	6.46	5.02	5.78	1.41	b	a	c	b	c	2.22	3.42	1.54	6.53	5.02	c	c	b	a	a	0.55	6.44	5.21	5.24	7.01	b	c	a	a	a	2.29	0.33	3.15	7	4.49	b	a	b	b	b	7.61	3.96	8.5	5.47	5.99	b	b	c	c	c	9.58	0.11	9.87	4.44	5.33	b	b	a	c	b
x26	9.85	3.04	2.47	5.5	8.97	b	a	a	c	c	6.25	1.06	1.2	6.26	3.24	a	a	a	b	c	8.78	6.06	6.92	8.82	2.83	a	c	a	c	a	5.85	7.45	5.2	3.11	7.69	c	a	b	c	c	5.01	3.52	4.92	0.82	1.86	b	b	b	a	a	7.07	1.61	3.79	4.96	9.04	b	a	a	a	a
x27	8.45	1.02	9.43	9.76	0.75	b	a	c	b	c	3.88	9.46	2.35	3.6	9.04	c	c	a	c	b	3.7	9.1	9.73	0.99	9.74	c	c	c	b	b	4.39	9.38	0.15	8.91	1.64	b	a	b	c	a	4.63	0.21	1.1	8.51	0.15	c	c	b	c	c	6.2	8.75	0.92	0.57	4.46	a	c	b	b	a
x28	4.77	1.04	4.61	1.04	1.04	a	b	a	a	b	9.01	2.01	0.12	2.01	2.01	a	a	c	a	b	7.06	0.42	8.15	6.78	7.18	a	a	b	b	b	1	0.05	0.4	5.23	6.33	b	b	a	c	a	7.38	0.66	4.76	8.33	1.9	b	c	c	a	b	1.82	2.65	3.43	8.22	1.29	b	a	b	a	c
x29	3.92	6.23	9.86	1.66	4.88	a	b	b	c	c	0.54	0.47	2.19	4.19	1.67	b	b	a	a	c	5.86	5.86	3.61	7.17	1.86	c	a	b	c	b	6.85	6.85	1.19	2.82	7.27	b	a	b	c	b	2	2	5.9	0.97	3.64	a	a	c	c	b	5.33	8.5	4.64	7.49	0.33	b	c	b	b	c
x30	7.76	0.69	5.27	1.34	0.88	b	a	a	a	b	9.37	2.49	4.9	9.5	1.37	c	a	b	c	a	9.3	5.82	6.61	1.96	8.07	a	a	a	b	c	7.36	5.67	2.48	8.56	6.02	b	a	c	c	a	0.8	1.24	8.57	0.73	0.16	c	a	b	c	a	5.37	5.5	8.87	0.34	3.3	a	b	b	b	c
x31	7.74	5.44	8.7	7.92	3.42	c	a	c	c	c	7.61	7.7	5.63	4.93	0.49	c	c	a	a	a	8.21	4.1	4.66	0.79	3.47	b	a	b	b	a	7.23	7.73	1.38	8.56	6.49	c	c	b	a	c	8.46	9.29	3.89	8.52	4.46	b	c	b	a	c	4.08	8.02	9.98	3.41	6.81	b	a	c	a	b
x32	7.41	2.51	8.79	3.86	6.89	a	c	c	a	a	2.15	9.68	3.73	9.74	7.7	c	c	a	a	c	8.74	2.43	4.77	2.88	8.22	b	b	c	b	c	5.71	1.64	7.25	5.86	3.25	a	c	a	a	b	9.84	6.29	9.28	5.04	8.57	c	b	c	c	a	2.32	7.66	8.81	6.82	2.24	a	b	a	a	c
x33	3.12	0.74	8.66	3.44	8.55	a	b	b	c	b	4.71	8.15	7.31	9.71	2.74	a	c	a	b	a	6.7	4.09	7.14	9.91	4.62	a	c	a	c	b	1.53	5.88	1.16	5.05	3.38	a	a	c	c	a	1.22	2.37	0.09	8.01	7.2	b	a	a	a	b	0.74	1.83	4.58	3.98	1.39	b	b	a	c	c
x34	9.49	1.04	4.97	1.04	1.04	a	b	b	b	b	8.96	2.01	5.35	2.01	2.01	a	c	a	c	a	0.83	4.72	1.74	7.39	7.6	a	c	a	c	c	2.89	2.54	7.69	2.71	3.42	b	b	c	b	c	4.33	9.9	1.19	4.99	2.87	b	b	b	c	b	5.18	9.21	2.63	6.13	8.33	a	b	b	b	a
x35	7.79	8.99	0.06	1.45	7.3	c	c	a	b	b	3.46	3.08	1.12	7.95	3.77	a	b	c	b	c	5.48	1.43	8.03	6.55	3.57	b	b	c	c	a	2.53	5.88	1.46	8.79	2.73	a	c	a	a	c	5.5	1.52	2.07	9.41	1.38	a	a	a	a	a	4.42	4.05	5.26	2.58	5.14	a	c	c	c	b
x36	1.77	1.04	5.16	1.04	1.04	a	b	b	a	c	6.59	2.01	8.37	2.01	2.01	a	c	b	c	b	4.49	7.88	6.83	4.38	5.98	a	c	b	a	b	7.04	1.54	8	4.84	7.97	a	b	c	c	a	1.32	9.22	6.07	6.91	3.53	a	c	b	b	b	4.55	6.25	0.19	1.54	1.74	b	b	b	b	c
x37	5.87	1.04	1.9	1.04	1.04	b	b	c	a	b	9.83	2.01	9.46	2.01	2.01	c	c	b	c	c	8.57	1.17	8.09	0.05	5.49	b	c	b	b	c	6.32	7.26	6.96	8.06	3.99	b	b	a	a	a	4.19	0.93	0.32	5.79	2.24	a	b	c	a	b	6.82	7.81	4.08	4.33	1.96	a	c	c	b	b
x38	5.04	9.18	6.53	1.38	5.05	a	b	b	c	b	4.84	1.86	3.63	6.64	0.22	c	c	a	a	a	5.86	5.86	6.46	6.16	0.17	a	a	c	c	b	6.85	6.85	0.21	8.21	8.91	b	a	a	c	b	2	2	4.17	2.66	6.14	a	a	c	c	b	7.64	8.07	9.54	6.93	8.55	a	c	c	b	c
x39	5.72	1.18	4.96	8.42	5.08	c	c	b	b	c	2	8.14	7.46	2.78	9.85	c	a	b	b	a	4.24	2.98	9.32	6.87	7.93	b	a	c	b	c	3.64	1.4	3.94	6.78	5.55	b	c	b	a	a	7.71	9.68	4.24	4.54	4.19	a	c	c	c	a	4.44	3.31	6.16	8.52	4.07	a	b	c	c	c
x40	8.42	8.2	3.38	3.04	5.25	a	a	c	a	b	2.97	1.69	9.77	8.77	6.29	a	b	b	a	a	7.88	2.22	3.26	6.38	7.2	a	b	b	b	c	5.81	5.84	7.09	7.01	7.19	b	a	a	b	b	4	8.33	2.18	0.44	0.17	c	b	c	c	c	6.92	9.81	1.18	1.34	3.24	c	a	b	b	a
x41	4.52	0.28	2.52	8.62	9.01	c	a	c	b	b	0.41	6.22	9.61	4.63	8.99	b	c	b	c	b	7.22	2.93	4.68	5.83	2.07	a	a	a	c	a	4.86	3.26	8.92	1.57	9.24	b	a	c	c	a	5.54	8.18	2.59	5.73	4.42	c	b	b	a	c	9.13	9.27	0.27	1.69	6.67	a	a	c	c	b
x42	6.79	4.4	6.15	8.76	0.69	c	c	c	b	c	1.65	9.18	5.67	8.54	5.82	b	c	a	a	b	5.86	5.86	8.9	0.47	9.86	a	a	b	c	b	6.85	6.85	8.42	2.41	6.65	b	a	c	c	b	2	2	3.97	8.52	2.82	a	a	a	c	b	2.46	3.84	3.44	9.19	0.06	c	b	a	a	a
x43	5.14	0.23	8.01	8.69	3.11	a	a	c	b	a	8.72	1.73	1.4	6.04	3.84	a	b	b	a	a	5.71	1.93	7.6	5.98	1	a	b	a	c	a	7.92	3.34	6.08	9.35	3.32	c	b	c	b	a	3.69	1.22	1.08	2.45	3.16	c	a	c	c	a	1.63	5.99	7.36	4.05	3.15	a	b	c	b	b
x44	9.22	6.8	4.66	1.28	7.87	a	b	c	b	a	3.34	0.07	3.34	6.96	3.78	c	b	b	b	c	1.05	0.7	1.05	3.52	3.07	c	a	b	a	c	5.08	1.84	5.08	0.09	8.93	c	b	b	c	c	1.81	0.31	3.32	6.62	7.51	c	b	b	a	c	2.11	2.85	5.8	7.27	1.07	c	b	c	c	b
x45	1.02	2.12	1.93	5.12	1.08	c	b	b	c	b	1.22	8.36	1.17	7.62	9.4	a	a	b	b	b	2.92	8.43	3.07	4.09	1.42	a	c	b	b	a	8.48	0.46	9.29	4.3	8.38	b	b	b	b	b	8.32	6.24	1	0.46	4.46	a	a	a	a	b	4.61	6.69	6.44	5.06	2.42	a	b	b	a	a
x46	4.86	8.34	0.38	5.5	2.42	a	b	c	a	b	5.37	9.91	1.59	5.57	0.69	c	a	a	a	a	0.98	8.18	3.6	0.19	3.62	c	b	b	b	a	6.64	7.22	7.75	2.64	6.16	a	b	c	c	a	5.2	2.84	4.92	2.12	7.63	b	b	a	c	b	3.87	7.67	4.8	8.02	1.33	c	c	c	b	a
x47	1.67	1.99	2.03	3.65	2.8	c	c	c	b	b	4.53	7.32	4.12	7.62	5.89	a	c	c	c	c	1.45	6.55	3.65	7.31	2.51	a	c	c	c	b	9.42	9.77	4.1	8.44	9.69	b	b	a	c	c	7.31	5.65	7.53	9.85	0.9	c	c	a	b	b	9.48	5.8	9.31	8.62	5.09	a	c	a	b	b
x48	4.73	1.04	4.54	1.04	1.04	b	a	b	a	c	2.32	2.01	3.79	2.01	2.01	a	a	b	a	c	3.31	0.48	4.63	5.71	3.72	c	a	b	a	c	2.3	3.72	7.42	6.64	3.37	c	a	a	a	b	7.6	9.25	1.71	4.66	1	c	b	b	a	b	6.19	1	8.69	1.48	2.32	c	b	a	a	b
x49	8.63	5.18	8.82	2.07	3.34	c	c	c	a	c	8.59	4.72	2.09	8.59	9.4	a	b	b	a	b	5.86	5.86	0.6	1.94	6.15	a	a	b	c	b	6.85	6.85	0.47	7.33	0.62	c	a	b	c	b	2	2	7.23	2.41	1.19	c	a	c	c	b	7.44	5.33	2.99	0.3	0.77	c	c	a	b	c
x50	0.41	8.08	3.15	3.61	8.46	c	b	c	c	b	8.49	9.54	9.08	8.22	2.32	c	c	a	b	a	5.86	5.86	6.76	6.03	8.75	c	a	a	c	b	6.85	6.85	2.34	4.08	8.35	c	a	a	c	b	2	2	3.67	6.23	5.23	a	a	a	c	b	8.36	8.93	4.06	5.77	5.41	c	c	a	a	b
x51	6.75	1.92	1.09	7.25	3.02	a	a	c	a	a	3.34	3.35	3.34	6.75	3.38	c	b	b	a	c	1.05	2.66	1.05	2.06	7.97	c	a	b	b	c	5.08	2.27	5.08	8.66	0.93	c	a	b	a	c	0.78	4.92	8.31	9.91	2.58	c	c	b	b	b	2.59	0.7	8.95	0.1	4.55	a	a	c	a	b
x52	5.91	1.04	9.17	1.04	1.04	a	a	a	c	c	1.01	2.01	1.32	2.01	2.01	b	b	b	a	a	5.86	5.86	9.17	6.01	7.7	c	a	b	c	b	6.85	6.85	0.5	5.36	1.28	a	a	c	c	b	2	2	9.85	9.46	3.02	c	a	c	c	b	8.33	4.16	1.6	6.85	6.54	b	b	a	a	b
x53	4.59	0.97	0.86	5.16	5.14	b	c	c	c	b	4.42	1.54	4.56	3.33	8.73	c	a	c	c	a	9.84	7.5	6.8	1.11	2.05	c	c	b	b	c	1.56	1.91	9.9	2.74	1.74	c	b	b	b	a	0.63	1.53	3.96	9.33	8.53	b	c	c	b	c	6.46	6.43	0.83	6.36	5.53	a	c	c	c	a
x54	0.32	2.17	1.65	1.15	5.24	a	b	c	a	b	3.34	7.03	3.34	8.6	8.06	c	a	b	c	c	1.05	0.04	1.05	1.23	0.76	c	c	b	a	c	5.08	8.07	5.08	8.78	8.09	c	b	b	c	c	8.31	2.64	8.47	1.2	7.62	a	b	a	a	a	6.2	4.08	6.49	5.04	2.76	a	c	b	a	b
x55	3.8	3.18	3.59	0.89	0.77	a	c	c	c	c	8.7	6.04	2.1	9.64	9.52	b	b	b	c	a	5.86	5.86	5.55	5.83	4.52	a	a	a	c	b	6.85	6.85	9.52	8.41	2.66	a	a	b	c	b	2	2	8.1	6.2	3.67	a	a	a	c	b	8.26	8.9	9.12	7.5	3.89	c	b	a	b	b
x56	6.96	2.51	1.97	3.45	7.96	a	c	c	b	b	2.49	0.72	0.33	8.42	0.85	b	c	a	b	a	1.86	7.13	6.02	7.15	1.21	b	b	c	a	b	0.61	7.63	6.71	3.99	1.24	b	b	a	a	b	4.45	7.49	1.74	2.6	2.25	b	c	a	c	a	5.32	6.96	1.21	0.07	5.85	a	c	a	c	b
x57	5.58	1.43	2.14	2.27	8.64	c	b	a	b	a	5.68	5.37	4.82	5.62	5.01	a	c	c	a	a	6.47	7.4	8.82	5.01	4.74	a	c	b	b	c	5.36	9.72	6.12	2.16	5.49	a	b	a	a	b	1.92	9.26	5.2	4.58	0.57	c	a	a	b	a	5	9.69	6.06	6.98	1.41	c	b	b	a	b
x58	3.2	5.17	6.88	7.6	0.88	c	c	a	a	c	6.54	2.6	5.72	8.1	1.48	a	c	a	b	a	6.44	3.91	0.04	6.79	8.49	b	a	a	b	c	5.72	5.58	6.68	8.78	2.56	a	c	c	c	b	3.54	9.81	9.82	7.41	6.76	b	a	b	a	c	4.26	7.89	5.67	6.42	1.79	c	c	a	a	c
x59	4.39	9.04	0.63	8.2	2.8	a	a	a	a	a	6.57	6.15	6.13	4.73	3.06	b	a	a	b	a	5.86	5.86	6.72	7.24	3.4	b	a	c	c	b	6.85	6.85	8.03	4.76	0.04	c	a	c	c	b	2	2	9.71	2.3	1.23	a	a	a	c	b	1.85	1.56	1.17	5.02	7.26	b	b	a	b	a
x60	7	7.06	4.51	6.83	0.44	c	c	b	b	b	6.86	5.96	4.56	5.26	4.94	a	b	a	b	a	9.85	3.01	1.04	8.84	9.27	b	c	b	b	b	6.44	0.8	2.88	8.79	1.9	c	b	b	b	a	3.18	6.05	10	9.98	0.44	a	c	a	c	b	5.05	2.73	8.81	2.49	9.11	b	a	b	a	a
x61	5.67	0.81	1.4	1.23	2.71	c	b	a	c	a	9.25	2.48	6.28	7.99	4.05	c	b	b	c	c	8.53	4.77	6.16	3.16	9.7	a	b	b	c	b	6.91	6.75	7.85	6.45	7.95	a	b	a	a	b	4.25	1.21	0.79	7.95	0.83	b	b	c	a	a	2.01	1.84	3.15	1.53	2.07	c	b	a	a	c
x62	7.1	1.01	4.32	8.02	4.25	c	c	c	b	b	1.22	5.54	1.25	5.45	5.35	b	b	c	c	c	0.2	1.82	2.6	1.36	1.31	b	a	a	a	a	5.5	1.5	8.63	6.34	7.15	a	b	a	c	c	3.99	8.43	8.59	4.31	2.73	b	a	a	b	a	3.68	2.73	4.76	2.79	7.81	b	b	a	c	a
x63	1.23	0.69	4.91	8.43	4.22	a	b	c	c	c	3.27	4.69	8.17	7.06	0.62	a	c	a	a	c	0.15	2.43	4.56	7.57	2.27	a	c	a	c	c	2.15	6.47	9.35	8.38	7.26	b	b	c	b	b	6.82	3.9	6.01	6.21	2.98	a	b	c	b	a	0.08	9.64	5.27	3.85	2.04	c	c	c	a	c
x64	2.89	3.64	2.45	8.14	0.08	c	b	b	b	c	7.38	5.14	2.98	2.57	8.32	b	b	a	b	b	7.84	1.52	7.47	4.65	0.93	c	a	c	b	a	2.35	5.03	4.79	5.98	2.05	c	c	b	a	b	8.76	3.84	7.27	2.12	6.73	a	b	a	b	a	8.39	4.87	8.21	0.27	1.23	b	a	c	b	a
x65	8.61	8.86	4.39	4.08	1.24	a	a	a	c	c	0.46	8.96	5.06	4.29	4.15	a	b	c	a	b	9.64	2.7	1.26	0.54	6.61	a	c	a	c	a	3.36	2.88	1.83	2.49	9.6	c	a	a	b	c	4.23	9.37	3.41	0.83	9.28	b	a	a	b	c	8.21	7.55	5.87	9.34	7.05	b	c	b	b	c
x66	3.72	5.29	9.26	9.7	4.06	b	c	b	b	a	4.62	9.09	2.47	8.73	8.22	a	c	b	a	a	8.47	2.76	6.26	7.4	0.11	a	c	a	b	b	1.1	6.31	8	5.36	2.19	b	a	c	b	c	8.09	2.32	4.53	9.6	1.48	c	b	b	b	b	0.13	5.89	5.1	7.9	9.61	c	c	b	c	b
x67	7.26	2.62	9.47	3.95	9.95	a	a	a	a	b	3.34	8.52	3.34	0.2	9.17	c	a	b	c	c	1.05	1.82	1.05	4.84	9.61	c	c	b	c	c	5.08	2.6	5.08	4.55	3.61	c	b	b	b	c	9.09	4.81	0.93	2.68	2.75	a	c	a	a	b	9.11	2.27	0.17	6.4	7.46	c	c	c	b	c
x68	0.81	1.59	7.45	9.21	9.18	a	b	c	c	b	3.34	0.33	3.34	7.83	0.59	c	a	b	a	c	1.05	8.06	1.05	4.47	9.16	c	c	b	a	c	5.08	6.87	5.08	3.8	8.92	c	c	b	c	c	1.74	8.16	7.47	3.46	2.53	b	c	c	b	a	2.7	8.62	0.33	6.77	8.28	b	c	c	c	c
x69	1.42	1.04	0.38	1.04	1.04	c	a	c	c	c	3.94	2.01	9.67	2.01	2.01	a	c	a	c	a	9.51	5.68	1.22	4.33	6.42	a	c	a	b	c	4.38	0.27	0.64	5.27	5.11	a	c	b	c	a	9.81	9.95	6.67	7.19	9.5	a	b	a	b	b	8.36	1.6	2.22	0.69	8.4	c	c	c	b	a
x70	0.73	1.04	8.56	1.04	1.04	c	c	c	c	a	7.15	2.01	5.92	2.01	2.01	a	a	a	c	c	5.86	5.86	8.9	6.01	2.41	a	a	c	c	b	6.85	6.85	3.3	2.13	1.18	c	a	c	c	b	2	2	5.69	6.1	1.65	a	a	b	c	b	4.22	4.03	4.25	2.91	1.17	b	a	c	b	b
x71	9.31	9.44	8.72	4.89	0.33	c	b	b	a	c	4.34	7.49	0.37	5.38	0.39	a	c	a	a	a	3.04	9.21	2.68	0.94	3.64	a	c	c	c	a	7.51	0.72	9.3	3.06	0.9	b	a	c	b	b	1.67	6.13	9.36	1.55	1.41	a	c	c	a	a	3.26	1.85	9.11	1.97	6.85	c	b	a	b	b
x72	2.56	2.02	4.57	5.97	5.67	b	c	b	a	a	6.02	5.23	4.88	3.91	7.73	b	c	a	c	b	5.3	4.08	4.59	2.84	3.2	c	b	c	b	c	9.67	1.08	1.14	3.89	0.41	b	c	b	c	b	0.29	5.95	9.18	1.79	4.93	b	a	c	b	b	3.45	4.06	6.28	7.85	5.7	a	c	c	a	b
