X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x15	0.36	5.95	3.42	3.43	6.58	3.4	3.07	1.68	1.17	1.66	b	b	b	c	c	a	b	b	b	c	0.36	4.8	3.42	8.25	6.58	3.4	3.07	5.24	0.12	1.97	b	a	b	b	c	a	a	b	c	c	1.01	1.75	6.68	6.47	5.95	4.75	5.19	7.8	7.21	3.29	b	a	c	b	b	b	a	a	c	b	1.72	1.14	7.4	8.96	5.45	1.63	6.96	6.97	3.27	0.81	c	c	b	c	b	c	b	a	c	a
x16	6.19	3.34	1.63	1.93	9.33	0.44	3.35	4.05	0.35	4.76	c	a	c	c	a	c	c	b	c	c	6.78	8.31	4.93	7.38	8.26	3.17	4.2	5.96	6.09	5.67	a	a	c	b	b	b	c	c	c	c	6.81	0.65	6.38	6.7	3.64	5.63	1.91	1.46	5.02	2.74	c	c	b	a	b	c	c	a	b	b	8.88	5.88	6.94	4.7	3.65	3.66	0.23	9.95	8.71	0.55	c	b	b	a	b	c	a	c	c	c
x17	0.36	2.23	3.42	1.11	6.58	3.4	3.07	3.58	9.33	3.13	c	a	a	a	c	c	c	b	c	c	0.36	8.72	3.42	8.89	6.58	3.4	3.07	8.28	0.09	8.81	b	c	b	b	b	a	a	a	b	b	8.75	5.06	4.86	1.39	8.36	8.37	6.34	4.87	4.76	1.16	b	a	b	b	b	c	a	a	a	a	6.71	8.38	1.93	3.49	4.88	5.75	3.87	3.21	9.85	8.37	a	b	b	c	c	c	a	c	c	a
x18	0.99	0.86	7.15	3.38	7.22	7.82	0.91	6.68	7.3	5.02	c	c	b	c	c	a	c	b	b	c	1.36	3.48	1.94	1.62	9.88	6.71	5.94	4.96	9.5	1.16	b	c	b	b	c	a	a	b	b	c	5.49	8.14	6.84	2.99	5.7	1.12	3.55	4.61	3.5	7.26	a	a	b	b	a	b	a	b	c	b	1.3	6.49	3.44	7.68	3.16	4.31	8.61	2.28	9.76	8.13	b	a	a	c	b	b	c	c	a	a
x19	6	4.94	3.91	8.35	5.78	7.26	3.53	6.62	2.01	0.39	a	b	b	c	c	a	c	b	b	c	6.13	1.78	3.81	2.33	8.04	1.36	9.24	6.84	0.98	5.71	b	a	b	a	c	a	b	b	a	c	4.87	5.78	1.36	0.8	4.19	9.45	1.19	4.8	4.26	9.62	a	a	a	c	c	a	a	a	a	c	8.83	6.54	3.76	1.24	3.21	6.92	4.6	4.53	7.58	2.97	a	a	c	b	a	b	a	c	b	b
x20	8.52	5.63	4.35	7.05	2.03	6.46	3.49	7.05	8.48	4.83	c	c	a	a	a	b	b	c	c	a	1.7	2.06	7.09	3.81	4.5	0.32	1.29	5.18	6.82	6.82	b	b	c	b	a	a	b	a	a	a	3.67	4.02	5.34	4.18	4.43	3.59	3.33	1.26	7.52	7.52	c	b	c	a	c	a	b	c	c	a	2.8	2.34	9.97	4.71	5.81	2.43	6	6.38	4.56	0.87	c	b	a	b	b	a	a	a	c	b
x21	5.36	6.42	6.95	9.33	7.49	2.25	1.27	5.39	4.35	7.55	a	b	b	c	c	a	c	b	b	c	5.82	7	9.5	4.71	8.31	3.14	5.63	6.28	5.17	7.06	c	b	b	c	c	a	a	b	a	c	3.64	2.07	0.34	3.59	1.87	8.09	9.57	3.69	2.74	4.12	b	a	a	b	a	c	c	c	b	a	2.1	4.19	4.4	1.65	1.7	1.9	6.7	8.22	1.16	3.16	a	a	a	b	c	a	a	c	c	b
x22	0.36	1.66	3.42	1.56	6.58	3.4	3.07	3.76	7.83	9.41	a	b	c	b	a	a	a	c	a	b	0.36	0.13	3.42	2.66	6.58	3.4	3.07	3.03	9.98	1.82	c	c	b	b	b	b	c	c	b	c	7.62	4.14	2.19	6.63	9.65	7.59	0.66	3.66	6.15	8.84	c	a	c	b	b	c	c	c	c	b	7.41	4.85	6.01	0.63	9.67	3.56	8.68	5.28	4.62	7.28	c	a	c	c	c	b	b	b	a	a
x23	9.48	9.75	8.76	1.69	8.81	9.94	3.65	8.32	7.43	7.45	c	c	b	b	a	a	a	a	c	a	4.51	2.07	4.23	7.61	6.19	5.26	5.34	9.23	3.15	1.57	c	b	b	c	c	b	c	a	c	b	7.69	9.32	9.71	7.99	3.59	0.84	9.49	8.97	4.02	6.42	b	b	a	c	c	b	b	a	b	a	3.97	5.33	4.21	1.23	3.74	3.15	1.32	8.77	5.23	2.76	c	b	a	b	b	c	a	c	a	c
x24	0.36	7.04	3.42	3.07	6.58	3.4	3.07	8.98	4.18	5.69	a	b	b	b	b	a	a	c	a	b	0.36	0.87	3.42	8.89	6.58	3.4	3.07	4.15	0.58	8.68	a	a	a	c	c	a	c	a	a	a	5.67	3.72	0.23	4.88	4.18	7.21	2.38	7.13	0.09	7.61	b	c	c	b	c	a	c	c	a	b	4.73	1.88	2.95	1.36	7.7	0.72	5.04	0.97	3.73	7.18	a	c	b	a	c	a	b	c	a	c
x25	2.36	6.32	4.01	8.27	7.06	2.29	3.84	9.53	8.27	3.07	a	b	b	a	a	b	b	c	a	c	9.06	6.06	2.75	3.46	6.89	9.72	7.95	5.47	3.46	4.24	b	a	c	a	a	a	b	c	a	c	8.99	0.71	9.46	6.71	8.18	8.37	2.92	0.94	0.09	3.43	c	b	b	c	a	c	a	c	c	b	0.56	1.72	1.13	6.44	9.29	7.39	2.9	2.62	7.85	9.87	c	b	c	a	b	b	c	b	a	c
x26	4.47	8.29	4.6	8.71	1.43	7.16	4.04	0.17	8.32	9.2	a	c	a	b	a	a	b	a	b	c	9.73	5.19	4.6	7.11	7.4	5.65	4.01	3.72	8.32	9.2	a	b	c	b	a	a	b	a	b	b	7.83	3.48	9.71	5.54	0.45	1	4.6	5.41	3.19	2.81	b	c	a	a	b	c	b	c	c	b	7.41	5.04	1.09	3.8	0.48	9.18	2.45	5.32	2.9	3.33	a	a	b	b	b	a	b	b	a	b
x27	4.71	0.07	3.43	4.86	0.57	7.73	7.04	6.05	8.31	4.68	a	a	b	a	c	b	a	a	b	c	5.38	7.35	6.16	5.46	4.77	2.07	7.75	5.12	1.92	4.49	a	c	c	b	c	b	a	b	c	b	2.3	9.1	5.53	0.34	8.59	8.95	0.76	3.92	5.77	8.39	a	c	c	a	a	b	a	c	a	c	7.27	4.91	6.21	0.02	1.42	4.47	3.73	3.79	0.48	0.71	c	a	a	c	c	c	b	a	b	b
x28	6.99	8.27	4.6	3.66	1.27	5.82	8.2	5.56	8.32	9.2	b	b	a	b	a	a	b	a	b	a	7.67	5.67	4.6	8.71	5.58	1.98	1.89	0.83	8.32	9.2	c	b	c	c	a	a	b	a	b	a	2.21	8.5	3.84	7.7	5.77	5.23	0.45	6.4	5.27	0.8	a	a	c	c	a	a	c	c	b	a	5.03	4.46	6.33	6.8	3.43	1.21	0.31	7.53	3.73	3.26	c	b	a	c	b	b	b	c	b	b
x29	7.29	9.3	2.07	2.22	5.64	9.31	7.54	6.45	4.06	7.67	a	c	b	a	c	a	c	b	c	c	5.48	5.16	0.33	8.5	9.85	7.53	4.25	5.35	6.71	2.13	c	c	b	b	c	a	b	b	a	c	4.93	7.5	2.63	0.18	7.87	0.49	5.55	9.03	1.21	8.67	c	b	a	b	c	c	b	a	a	a	6.36	7.12	5.5	8.85	0.08	0.93	7.8	1.75	8.69	3.45	a	b	a	c	a	c	b	b	b	a
x30	2.25	3.07	9.02	5.87	6.37	7.88	4.95	6.54	1.54	6.48	b	c	a	a	c	a	b	b	c	a	7.87	1.96	9.59	1.83	8.11	0.9	9.79	5.9	6.09	3.75	b	a	c	c	c	a	a	c	a	a	1.89	9.22	2.32	6.98	6.53	4.26	1.61	7.87	0.27	7.73	c	c	c	b	c	b	b	a	c	b	5.62	7.14	6.33	3.22	8.31	2.23	6.88	8.87	9.6	1.82	c	b	b	c	a	a	a	b	a	b
x31	0.17	4.27	4.6	9.1	2.87	4.87	5.01	4.6	8.32	9.2	a	b	c	b	b	a	b	a	b	b	9.44	9.07	4.6	2.86	3.42	2.07	0.01	4.07	8.32	9.2	b	a	a	c	a	a	b	a	b	b	8.81	6.74	9.29	6.8	6.98	1.35	1.48	5.2	0.01	1.94	c	a	c	c	a	b	c	a	b	b	4.25	8.28	9.73	5.4	2.08	3.99	5.53	1.18	0.32	7.24	c	a	c	b	a	a	c	a	b	c
x32	7.36	3.81	3.06	8.58	4.07	9.66	5.14	3.88	8.55	1.61	b	c	a	a	b	c	c	a	a	b	9.16	0.68	9.01	0.68	3.51	3.63	6.57	0.68	6.97	0.68	b	c	b	a	b	b	b	b	b	b	0.15	3.74	3.95	3.74	0.28	2.13	0.24	3.74	4.5	3.74	a	c	b	a	a	b	c	b	c	b	9.4	9.93	1.57	2.53	8.2	5.04	1.67	5.75	2.96	0.01	c	c	b	c	b	a	c	c	c	c
x33	9.16	7.45	6.58	7.85	9.77	9.39	2.29	2.64	9.64	5.42	a	c	b	b	c	b	b	b	c	b	4.9	8.61	1.48	7.03	2.98	3.64	5.17	1.15	6.68	7.98	c	a	a	b	b	b	c	c	b	a	1	3.03	7.21	6.86	6.61	4.34	5.35	6.59	2.73	6.37	a	b	b	c	b	c	b	c	b	a	1.31	1.18	3.85	2	1.18	9.57	1.14	6.73	5.64	7.81	b	a	a	b	c	a	a	c	a	a
x34	5.36	1.22	1.24	3.25	3.75	0.46	2.94	2.59	0.27	6.75	b	a	b	b	c	a	c	b	a	c	2.63	0.08	0.29	3.15	3.65	5.12	4.37	7.2	2.78	5.05	a	c	b	a	c	a	c	b	c	c	3.13	1.52	6.92	2.6	8.7	7.74	4.73	2.81	9.88	3.45	a	b	b	a	b	a	b	a	b	c	2.47	2.74	9.25	6.4	0.08	0.59	1.62	8.01	5.69	9.64	b	b	a	c	a	a	c	a	c	b
x35	3.54	9.66	9.01	1.82	5.93	5.12	6.45	2.27	4.43	9.37	b	b	b	c	a	c	c	a	a	a	3.07	1.71	0.94	1.32	6.9	9.05	4.52	6.72	9.44	3.91	c	b	b	c	b	a	b	a	c	b	4.77	0.78	4.08	6.83	0.14	1.24	0.6	0.71	0.27	5.64	b	c	a	c	c	a	a	b	c	c	6.26	1.47	6.34	1.38	3.04	2	9.21	1.32	0.5	2.48	b	b	a	a	c	a	b	c	c	b
x36	0.36	3.32	3.42	8.27	6.58	3.4	3.07	2.63	8.27	7.04	a	a	b	a	b	a	a	b	a	c	0.36	5.4	3.42	3.46	6.58	3.4	3.07	7.79	3.46	0.21	a	a	b	a	a	a	c	b	a	c	5.47	7.51	4.91	6.79	9.16	3.24	9.08	5.41	4.21	8.5	b	a	c	c	c	c	c	b	c	b	5.25	9.74	5.71	2.25	3.13	5.59	2.01	0.74	7.37	7.43	c	c	a	c	c	c	a	a	b	a
x37	0.77	9.63	4.6	2.46	5.3	9.46	9.56	0.29	8.32	9.2	b	a	b	a	a	a	b	a	b	a	0.28	2.63	4.6	0.76	4.97	7.06	1.79	3.69	8.32	9.2	a	c	a	b	c	a	b	a	b	c	7	1.46	9.47	4.83	3.66	7.69	3.72	7.2	2.47	5.97	a	c	a	c	a	b	a	c	c	a	4.97	4.1	0.76	5.86	9.26	4.37	8.92	2.26	0.73	7.01	b	b	a	b	a	c	c	a	b	c
x38	6.32	6.52	2.57	8.27	2.2	1.84	6.21	5.79	8.27	2.83	a	a	c	a	b	c	c	b	a	c	8.83	7.15	5.72	3.46	8.57	8.92	2.66	3	3.46	7	a	a	a	a	c	b	c	b	a	c	4.79	3.56	2.56	1.81	4.2	3.18	6.66	1.26	4.82	5.35	b	a	b	c	a	a	c	c	a	c	9.48	5.1	5.04	0.86	7.44	5.82	5.38	0.99	9.77	3.44	a	c	a	a	b	a	c	a	b	c
x39	3.65	1.49	2.83	8.27	9.84	2.75	8.25	7.52	8.27	8.75	c	b	b	a	b	c	a	c	a	c	2.2	9.21	5.44	3.46	7.65	8.85	8.46	4.61	3.46	5.6	c	a	a	a	b	a	a	a	a	c	9.71	9.13	4.75	0.43	1.44	7.66	8.29	2.42	7.83	0.92	b	a	a	b	b	a	c	a	a	c	9.23	3.6	8.36	2.3	7.81	4.75	3.73	5.21	1.46	1.25	a	c	b	a	b	b	a	c	b	b
x40	5.9	3.82	3.4	4.06	4.3	6.38	3.52	6.13	5.88	9.39	a	c	b	c	b	a	a	b	a	a	6.96	9.42	1.28	0.24	2.74	7.75	7.44	2.9	8.17	5.28	b	c	a	b	a	c	c	c	c	b	3	9.05	2.65	2.08	0.91	6.47	1.94	8.75	6	3.75	a	b	a	a	c	c	b	c	c	b	0.29	3.42	2.23	9.89	3.97	7.24	6.61	9.93	6.87	0.76	a	b	a	c	b	a	c	a	b	c
x41	7.9	3.81	4.6	8.99	6.32	1.02	2.62	2.46	8.32	9.2	b	a	b	a	b	a	b	a	b	b	5.06	4.72	4.6	2.7	0.17	9.97	4.18	3.94	8.32	9.2	b	a	c	b	c	a	b	a	b	a	8.32	7.54	9.34	7.22	5.91	4.04	4.92	7.28	5.93	3.21	b	c	b	a	b	b	a	c	c	a	4.12	9.47	8.31	5.42	4.18	8.66	3.73	0.91	8.35	6.94	b	b	c	c	b	c	c	a	b	b
x42	0.36	4.93	3.42	4.01	6.58	3.4	3.07	1.94	6.26	9.99	a	b	b	c	c	a	c	b	c	c	0.36	5.13	3.42	7.55	6.58	3.4	3.07	1.18	6.64	5.27	a	c	b	c	c	a	b	b	c	c	5.33	3.38	0.78	3.65	6.46	8.12	7.39	1.18	6.78	1.96	a	b	c	a	b	b	c	c	a	c	0.32	0.05	5.15	1.62	4.85	5	6.48	2.14	5.99	5.19	a	a	a	a	a	c	a	c	a	b
x43	1.66	0.68	4.46	7	7.15	6.39	6.74	6.2	2.36	6.6	b	b	c	a	a	c	c	c	b	a	7.16	3.06	1.9	6.99	7.92	9.77	9.2	8.28	7.51	5.67	a	a	b	a	a	a	a	a	c	a	3.83	8.47	5.71	2.6	4.12	9.73	6.72	0.09	1.42	1.44	a	b	a	a	a	a	c	a	a	b	4.36	2.74	4.07	4.34	6.28	9.85	8.49	2.88	8.86	1.85	b	b	b	b	c	c	a	a	b	b
x44	1.08	2.95	6.18	8.27	0.03	5.3	1.41	4.23	8.27	1.47	c	c	a	a	c	c	b	a	a	c	7.62	3.76	4.55	3.46	0.82	6.32	3.55	3.88	3.46	1.44	a	c	c	a	c	b	c	c	a	c	4.81	5.48	5.64	6.79	8.08	5.94	6.15	3.43	8.77	7.43	c	c	b	b	a	b	b	c	b	a	4.28	6.9	1.25	9.95	5.79	1.78	5.44	5.84	7.18	4.94	c	c	c	c	a	a	b	b	a	a
x45	7.21	4.49	2.3	8.6	7.94	6.03	5.37	6.59	4.76	7.87	a	a	b	a	b	b	a	b	c	b	7.79	6.97	3.23	1.47	3.01	5.7	1.13	5.7	3.5	5.9	c	b	b	a	c	a	a	b	b	b	1.28	2.18	0.54	7.35	1.09	8.69	1.92	3.47	5.37	2.28	b	a	a	b	c	c	c	a	c	a	8.11	9.12	8.33	0.1	2.1	9.98	9.38	3.95	0.34	9.61	a	c	a	a	b	b	c	c	a	a
x46	8.4	5.3	5.51	0.55	4.5	3.33	5.85	9.05	5.22	5.53	a	c	c	b	b	a	a	a	c	c	3.27	0.68	7.52	0.68	6.12	2.31	6.92	0.68	9.62	0.68	a	b	a	b	b	b	c	b	c	b	1.22	3.74	6.08	3.74	5.65	7.15	2.93	3.74	6.63	3.74	a	b	c	a	a	c	c	b	c	b	6.45	8.83	4.16	8.06	3.76	3.13	5.24	1.3	6.32	0.46	c	a	c	b	c	a	b	c	b	c
x47	6.57	9.76	8.47	8.27	6.31	3.16	9.29	1.7	8.27	8.65	b	a	b	a	b	b	b	a	a	c	9.87	1.55	5.92	3.46	1.36	0.84	1.9	6.36	3.46	9.08	c	a	b	a	a	c	c	c	a	c	8.76	4.78	4.91	5.82	3.05	6.77	8.3	7.11	1.81	3	c	c	b	a	c	b	c	a	c	c	9.71	2.39	1.65	7.24	5.01	3.85	1.83	9.26	0.77	4.42	c	b	c	a	b	b	b	c	a	a
x48	7.28	6.65	4.6	4.55	8.79	9.98	9.57	0.59	8.32	9.2	c	b	b	a	a	a	b	a	b	c	9.42	3.31	4.6	6.47	1.8	8.47	2.47	7.66	8.32	9.2	c	b	c	b	a	a	b	a	b	b	5.26	3.73	6.2	0.16	9.41	1.81	5.6	7.25	6.24	0.66	c	b	c	b	a	b	c	c	b	a	8.69	4.64	7.06	0.48	6.15	3.49	0.88	9.07	0.6	0.66	a	c	c	c	a	a	c	c	a	b
x49	6.77	7.98	9.25	4.59	0.75	5.86	1.55	8.89	5.02	3.17	c	b	b	c	c	a	a	b	c	c	9.58	5.93	4.77	0.04	3.34	0.19	4.32	7.55	2.62	4.09	a	a	b	c	c	a	c	b	a	c	2.56	2.01	3.92	3.21	8.66	5	8.45	6.81	8.58	8.84	a	b	a	c	c	c	a	a	a	b	1.19	9.44	4.78	2.67	3.91	8.88	6.45	5.21	3.8	6.68	a	b	a	c	c	c	c	b	a	b
x50	0.36	1.36	3.42	3.06	6.58	3.4	3.07	7.15	1.24	5.94	c	a	b	b	b	c	a	a	c	a	0.36	1.58	3.42	4.76	6.58	3.4	3.07	7.1	6.78	0.43	a	c	c	b	a	b	b	b	a	a	0.27	5.82	3.42	8.63	8.4	5.2	2.3	7.37	9.02	1.05	c	c	a	b	a	c	c	b	b	c	4.06	3.94	8.57	9.94	0.92	1.6	0.67	1.83	1.8	5.55	b	c	b	b	b	b	c	a	a	b
x51	5.7	1.76	4.6	2.94	8.98	1.92	8.86	1.37	8.32	9.2	c	c	c	a	c	a	b	a	b	c	6.08	4.61	4.6	8.42	9.29	8.82	2.85	9.35	8.32	9.2	a	b	c	a	c	a	b	a	b	c	3.79	2.98	0.89	6.94	2.74	4.29	7.71	4.92	1.55	2.47	b	b	b	c	c	a	c	b	c	b	4.33	2.1	8.26	3.07	1.99	4.69	4.38	8.19	7.97	7.14	c	b	b	a	b	c	a	a	c	a
x52	4.12	6.35	4.87	9.51	2.43	6.95	0.09	4.1	6.44	5.45	a	c	b	c	c	a	a	b	b	c	8.49	1.44	6.15	4.52	3.39	6.39	0.92	3.11	4.82	7.07	c	c	b	c	c	a	a	b	c	c	8.67	5.13	6.12	9.16	1.62	1.35	9.95	9.14	1.15	8.13	a	b	c	b	c	c	a	b	c	a	3.31	8.36	2.27	7.73	1.25	9.31	6.45	5.53	1.39	5.7	a	b	c	a	b	c	c	b	a	a
x53	8.17	5.51	1.12	5.11	5.27	6.98	8.21	3.75	0.79	7.62	b	c	c	b	a	a	a	c	a	a	9.57	6.11	6.38	7.4	0.08	4.8	1.21	3.24	0.74	4.46	b	b	b	c	a	a	c	b	c	a	1.09	0.63	6.84	1.87	6.08	5.7	6.14	1.66	7.1	7.65	a	c	a	c	a	c	c	c	b	a	6.92	6.19	4.66	6.46	0.39	0.75	5.53	5.93	8.56	7.7	c	b	b	a	c	c	c	b	b	b
