X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x31	6.06	8.82	3.84	6.06	6.06	a	a	b	a	a	4.48	9.19	9.19	4.48	4.48	a	b	c	a	a	3.62	3.82	3.82	1.96	0.98	c	c	b	b	c	4.98	7.12	2.2	0.59	6.42	c	c	c	a	b
x32	6.18	8.88	6.89	4.32	0.72	c	b	b	c	a	9.02	9.19	9.19	9.58	1.58	b	c	c	a	a	5.09	3.82	3.82	2.43	1.29	b	a	a	a	a	6.86	2.61	7.58	6.04	9.57	a	b	b	c	a
x33	6.06	8.41	4.48	6.06	6.06	a	b	b	a	a	4.48	4.59	0.6	4.48	4.48	a	a	c	a	a	5.25	0.98	8.87	8.15	4.39	a	a	c	a	b	9.07	2.52	5.13	9.06	7.43	b	a	b	b	b
x34	6.06	0.89	0.46	6.06	6.06	a	a	c	a	a	4.48	0.33	8.39	4.48	4.48	a	b	b	a	a	0.02	5.97	0.82	2.33	5.37	c	b	c	b	c	6.16	5.31	3.53	6.65	5.55	b	b	b	b	b
x35	7.77	8.57	7.92	3.79	3.75	c	b	c	a	a	2.35	9.19	9.19	9.45	6.01	c	c	c	b	a	1.91	3.82	3.82	6.44	1.17	c	c	b	b	b	3.91	0.62	6.43	5.76	9.26	c	b	b	c	c
x36	5.02	5.61	7.26	6.89	0.56	b	a	b	b	c	5.47	9.19	9.19	5.73	4.94	b	b	b	b	c	3.04	3.82	3.82	7.73	3.15	a	b	a	a	a	2.91	6.62	0.36	1.28	8	b	a	a	a	a
x37	8.97	2.03	8.97	8.97	0.71	b	a	c	a	a	2.19	2.93	2.19	2.19	1.02	c	a	a	a	a	0.73	6.43	3.73	9.25	7.39	b	b	c	b	c	2.31	6.27	6.88	4.23	3.08	b	c	b	a	b
x38	0.43	8.73	9.37	8.12	0.54	b	a	c	b	b	2.9	9.19	9.19	6.19	7.34	c	b	a	a	c	7.31	3.82	3.82	9.29	4.42	c	b	b	c	c	1.98	9.44	2.53	0.59	2.9	b	b	c	a	a
x39	8.97	9.04	8.97	8.97	6.7	b	a	b	a	a	2.19	5.6	2.19	2.19	5.45	a	a	b	a	b	9.38	2.7	5.31	3.79	2.61	a	a	b	a	c	9.67	6.27	0.11	9.26	3.14	a	c	b	c	b
x40	6.06	2.89	1.33	6.06	6.06	a	b	c	a	a	4.48	4.42	7.98	4.48	4.48	a	a	c	a	a	2.08	6.44	6.33	9.52	8.4	c	a	c	b	c	0.04	8	1.06	4.6	9.02	a	c	b	a	c
x41	8.97	7.83	8.97	8.97	5.33	a	a	a	a	c	2.19	1.28	2.19	2.19	7.36	c	a	c	a	b	7.08	3.61	8.67	1.74	1.11	b	c	a	c	c	0.91	9.2	1.27	7.51	5.07	b	c	c	c	c
x42	7.66	8.78	1.19	7.96	8.65	b	b	c	b	c	4.87	7.01	7.51	6.91	3.66	c	c	c	c	a	0.04	1.77	7.45	3.6	3.15	b	b	b	b	b	9.43	3.78	1.72	6.39	6.32	c	c	c	a	a
x43	6.57	7.05	4.27	8.54	4.56	b	c	c	a	a	1.61	9.19	9.19	6.69	5.34	b	b	c	b	a	0.29	3.82	3.82	7.47	3.42	a	b	b	c	a	7.38	2.75	9.44	4.06	0.38	b	c	b	a	a
x44	6.06	1.89	0.94	6.06	6.06	a	c	b	a	a	4.48	9.19	9.19	4.48	4.48	a	a	b	a	a	4.61	3.82	3.82	7.93	5.52	c	b	a	c	b	5.51	0.79	8.88	7.57	2.88	c	b	c	a	c
x45	6.06	3.87	2.29	6.06	6.06	a	c	a	a	a	4.48	5.26	3.3	4.48	4.48	a	a	a	a	a	6.84	5.27	8.19	8.92	0	a	a	b	c	c	1.97	1.5	8.09	5.12	4.19	c	c	c	c	a
x46	8.97	2.81	8.97	8.97	6.45	b	a	c	a	a	2.19	4.26	2.19	2.19	5.76	b	a	c	a	a	0.31	8.58	7.73	7.4	6.46	a	b	a	b	b	0.67	6.06	6.42	3.98	2.74	b	b	a	c	a
x47	5.67	7.79	8.65	7.87	6.13	b	a	b	b	b	5.86	2.08	0.56	9.33	0.11	b	a	b	b	c	8.42	7.75	1.58	0.79	7.19	b	a	b	b	b	0.67	7.21	2.1	9.29	5.16	c	a	a	b	b
x48	0.43	7.66	4.75	4.93	0.05	b	a	a	b	c	2.37	6.9	0.39	2.68	5.01	b	b	a	b	b	3	3.32	2.13	2.23	1.3	b	c	a	c	a	9.39	0.31	3.32	0.84	5.76	b	a	c	a	c
x49	9.34	8.16	3.15	0.36	9.67	b	c	b	c	c	4.49	0.04	5.53	6.91	5.96	b	c	b	b	b	5.35	8.18	0.08	7.24	9.88	c	b	c	a	b	5.08	0.73	6.38	7.57	4.5	a	c	c	a	c
x50	3.57	5.22	6.89	2.6	2.53	b	b	a	c	a	6.42	0.46	6.26	3.66	7.49	c	b	c	c	b	1.69	8.1	9.95	6.09	0.93	c	a	b	c	b	3.13	1.08	9.25	6.74	4.77	b	c	b	a	c
x51	9.5	8.45	8.39	2.87	6.09	b	a	b	a	a	5.6	5.9	0.7	5.19	2.7	b	a	a	a	a	0.75	5.37	3.06	8.23	8.67	c	c	c	c	c	4.89	3.23	3.95	7.77	6.14	c	a	a	b	c
x52	8.82	1.63	9.47	1.06	5.82	c	a	c	a	c	4.68	9.13	1.18	6.22	2.97	a	c	b	c	c	2.34	5.76	1.31	5.59	2.13	b	a	a	a	c	5.31	8.08	6.86	5.23	5.94	c	a	a	b	a
x53	7.24	1.71	7.95	6.3	7.02	a	c	c	b	b	3.31	4.41	2.98	2.71	3.07	b	b	b	a	b	7.4	3.63	2.28	4.9	2.6	c	b	b	b	a	3.36	0.47	2.41	9.24	0.66	c	c	a	b	b
x54	8.97	3.59	8.97	8.97	7.57	c	a	c	a	a	2.19	7.97	2.19	2.19	9.45	a	a	b	a	a	1.46	8	7.47	9.33	5.78	c	c	a	b	c	8.48	7.71	8.21	8.46	1.11	a	a	a	c	a
x55	8.08	6.95	2.28	4.99	9.3	c	b	a	c	b	1.94	4.38	0.33	1.28	1.42	b	c	c	b	c	5.16	8.68	6.34	8.51	8.09	b	c	a	c	c	1.49	2.65	4.1	2.72	0.37	b	c	c	c	a
x56	2.18	0.12	8.24	4.1	7.65	a	b	b	c	c	3.18	0.62	6.05	3.72	6.06	b	b	c	a	a	1.25	8.87	4.29	8.23	8.33	c	b	b	c	b	7.27	0.02	6.12	5.89	4.14	b	c	c	b	b
x57	4.3	6.73	9.63	7.99	5.33	a	b	a	a	c	4.95	9.46	8.4	8.61	6.85	b	a	c	b	a	3.09	5.75	0.09	3.57	8.2	b	b	a	a	a	2.58	4.13	8.26	6.59	6.98	b	c	a	c	c
x58	3.63	5.86	8.52	9.19	2.57	c	a	a	a	a	4.55	4.97	2.04	8.74	5.86	c	c	a	a	a	2.1	8.2	6.21	7.99	8.18	c	a	c	b	a	5.61	9.27	4.3	5.7	8.18	a	c	b	b	b
x59	6.71	1.63	6.43	5.59	5.08	b	a	c	b	a	7.85	6.41	0.88	6.07	3.22	b	a	a	a	b	5.9	4.51	9.53	1.2	2.89	a	a	a	b	c	9.89	4.44	4.39	6.47	6.09	b	c	a	a	b
x60	4.62	1.69	4.74	3.6	3.54	c	b	a	b	b	0.95	5.83	9.69	1.61	5.53	c	b	a	c	a	9.25	0.81	1.08	5.92	2.65	a	c	b	a	c	8.58	5.84	3.29	9.79	5.74	a	c	a	b	c
x61	5.07	1.12	4.61	1.72	8.34	a	c	b	c	c	8	9.81	7.49	2.37	9.16	b	c	c	a	b	1.68	1.59	7.4	2.5	0.05	c	c	a	c	c	0.86	9.82	5.87	0.63	6.1	a	b	b	b	c
x62	3.25	5.54	2.73	4.84	8.69	b	a	a	b	b	3.86	8.26	3.3	7.13	0.75	b	a	a	b	b	4.07	3.71	7.9	8.06	9.58	a	c	a	b	b	5.82	4.73	5	7.01	0.21	a	b	a	c	b
x63	8.97	8.97	8.97	8.97	5.47	c	a	b	a	c	2.19	6.84	2.19	2.19	1.37	b	a	c	a	c	0.39	7.54	8.19	8.34	6.88	c	a	c	b	c	8.9	0.08	9.42	8.51	9.07	a	a	a	b	b
x64	6.23	2.21	3.61	7.67	0.95	b	c	b	c	b	4.63	10	8.9	3.11	3.76	c	b	b	a	b	8.36	2.33	4.26	3.16	2.42	c	a	b	c	b	8.28	5.61	5.72	2.3	7.01	b	b	a	a	b
x65	0.8	3.69	2.17	8.36	0.44	c	b	c	b	a	2.16	3.68	6.95	0.54	0.4	b	c	c	a	a	2.63	2.6	7.87	4.23	3.61	b	b	a	c	a	8.12	5.21	2.81	6.34	4.01	a	b	a	c	b
x66	1.72	2.63	6.51	8.54	9.65	a	c	b	c	b	5.45	9.19	9.19	0.49	9.38	a	c	a	b	b	4.84	3.82	3.82	0.42	9.78	a	c	b	b	a	9.12	6.52	0.31	2.61	5.4	c	c	c	a	c
x67	3.88	1.83	5.1	7.47	8.3	b	a	c	c	b	5.28	9.19	9.19	3.11	9.06	b	a	c	b	b	8.14	3.82	3.82	2.01	4.44	b	b	b	a	c	7.15	7.98	7.73	0.35	4.12	b	b	a	b	a
x68	0.83	5.03	7.82	0.8	3.55	b	a	a	b	a	6.74	8.2	3.74	3.6	5.38	c	c	c	a	a	1.49	7.64	1.97	7.34	6.37	c	c	a	b	b	2.97	2.23	6.92	8.32	8.12	c	c	c	a	a
x69	6.06	1.94	4.45	6.06	6.06	a	b	a	a	a	4.48	9.99	8.29	4.48	4.48	a	b	a	a	a	7.77	3.32	9.13	0.21	2.1	b	a	a	c	c	4.27	2.33	7.81	0.72	6.19	a	b	b	a	c
x70	6.06	6.93	2.49	6.06	6.06	a	c	c	a	a	4.48	9.19	9.19	4.48	4.48	a	a	a	a	a	8.03	3.82	3.82	4.26	2.98	c	a	b	b	a	9.41	1.02	4.69	6.51	4.38	c	c	c	a	a
x71	0.36	0.54	4.19	6.96	5.3	a	b	b	a	b	1.71	9.19	9.19	6.46	6.72	b	a	c	b	a	5.35	3.82	3.82	9.86	8.42	b	c	a	a	c	1.36	9.44	1.79	0.24	2.87	b	c	a	c	b
x72	2.17	6.89	8.17	0.04	3.25	b	c	c	a	b	8.76	1.98	4.5	7	2.16	b	b	b	a	b	2.09	1.37	3.23	8.4	4.8	c	c	a	c	a	8.11	0.15	8.99	6.7	2.12	a	b	c	b	c
x73	8.97	7.01	8.97	8.97	2.86	b	a	a	a	c	2.19	0.89	2.19	2.19	3.48	c	a	c	a	a	0.63	8.25	2.26	8.26	5.24	a	a	b	b	c	1.82	8.41	1.68	2.67	5.38	b	a	b	b	c
x74	6.06	6.22	5.71	6.06	6.06	a	c	c	a	a	4.48	6.41	9.98	4.48	4.48	a	c	a	a	a	7.28	7.74	9.62	0.45	8.86	b	a	c	c	c	9.21	1.45	1.9	4.22	7.01	a	a	b	b	c
x75	0.4	6.57	2.39	7.02	1.74	b	a	b	b	c	3.54	6.73	2.36	6.92	8.03	b	a	a	a	c	2.41	3.58	3.97	9.07	6.18	c	c	a	c	c	0.57	1.02	1.72	0.24	1.07	b	a	b	b	c
x76	3.34	8.91	0.12	6.95	4.27	a	b	c	b	a	9.75	5.14	9.68	2.27	2.71	b	b	c	a	c	3.62	3.33	2.35	9.35	3.84	c	c	a	a	c	6.74	4.59	1.75	4.45	3.63	c	c	c	a	c
x77	9.99	4.28	0.38	7.06	6.89	c	a	c	a	a	3.07	1.94	1.97	9.29	2.61	c	a	c	c	a	9.3	1.96	1.41	0.43	6.23	c	c	a	b	b	3.37	5.34	0.51	0.07	6.91	b	c	a	a	b
x78	5.04	1.22	2.08	9.39	1.2	c	b	c	a	a	3.67	1.98	9.44	6.61	5.86	c	c	c	c	a	4.94	6.33	3.83	8.2	5.85	a	c	b	b	c	5.3	1.32	8.07	6.04	6.78	a	c	c	c	c
x79	4.73	5.91	3.18	4.95	2.58	b	b	c	b	a	1.82	9.19	9.19	2.15	3.23	a	a	a	c	b	0.62	3.82	3.82	6.9	4.77	c	b	b	a	b	8.83	8.11	3.3	2.93	9.32	a	c	b	a	a
x80	6.06	6.42	5.68	6.06	6.06	a	c	c	a	a	4.48	9.19	9.19	4.48	4.48	a	c	b	a	a	8.2	3.82	3.82	3.98	2	c	b	b	a	a	4.83	5.47	7.87	8.98	3.66	c	b	c	c	c
x81	8.76	6	1.37	9.51	0.38	c	a	c	c	a	5.57	5.4	7.95	1.43	3.37	a	b	c	b	a	4.84	5.44	6.16	2.2	6.53	a	c	b	a	c	3.89	4.32	9.9	7.13	9.46	b	a	b	c	c
x82	3.86	2.37	3.66	1.79	2.45	b	b	c	b	c	6.86	6.85	6.36	6.51	2.58	a	c	c	c	c	7.56	6.82	4.81	4.71	9.71	b	b	c	b	a	2.97	7.96	7.55	9.66	7.44	a	b	a	b	b
x83	8.97	2.71	8.97	8.97	9.78	a	a	a	a	a	2.19	9.45	2.19	2.19	9.5	b	a	b	a	b	7.27	8.6	9.29	8.69	7.01	b	c	a	a	a	4.49	2.72	5.84	1.47	2.18	b	c	c	b	b
x84	6.06	3.66	8.92	6.06	6.06	a	b	a	a	a	4.48	8.17	7.07	4.48	4.48	a	a	a	a	a	5.16	5.9	2.15	0.75	8.7	c	c	a	b	a	1.36	8.46	3.7	4.18	8.91	b	b	b	a	b
x85	2.09	7.46	0.54	4.2	6.06	c	a	c	a	b	6.92	9.19	9.19	4.5	1.49	b	c	a	c	b	5.02	3.82	3.82	6.24	3.81	b	a	c	b	c	7.44	4.68	6.74	8.47	0.14	a	b	b	b	b
x86	4.71	3.79	4.27	1.56	0.1	b	a	a	c	b	9.24	3.42	5.98	1.98	1.75	b	a	c	c	c	7.07	2.79	0.48	4.26	1.28	b	c	c	a	c	2	0.49	0.28	6.23	5.44	a	c	c	b	b
x87	4.87	9.35	6.26	3.27	1.59	b	c	a	c	a	2.29	9.19	9.19	4.52	4	b	a	c	a	c	5.01	3.82	3.82	1.86	3.46	a	a	c	b	c	1.02	0.26	4.31	4.35	0.92	b	a	a	b	c
x88	7.54	4.59	8.57	4.51	3.34	a	c	b	c	a	9.49	9.19	9.19	2.5	7.73	a	b	a	a	b	4.23	3.82	3.82	4.35	0.45	c	a	c	b	b	2.35	2.99	3.02	6.43	3.92	c	b	c	c	b
x89	8.97	7.01	8.97	8.97	2.11	a	a	a	a	c	2.19	0.59	2.19	2.19	3.43	a	a	a	a	c	3.8	8.37	6.92	5.22	5.67	a	b	c	a	a	4.07	9.81	5.9	6.32	2.16	a	c	c	b	a
x90	8.97	2.56	8.97	8.97	1.33	a	a	c	a	b	2.19	4.98	2.19	2.19	8.86	a	a	a	a	a	3.75	9.45	2.86	6.04	9.52	c	c	c	b	c	2.33	7.16	6.57	5.05	6.09	b	b	b	c	b
x91	6.8	2.82	3.17	4.54	2.96	a	b	a	c	c	1.23	5.19	4.01	2.47	9.36	b	c	b	b	b	7.33	9.3	6.15	7.6	4.58	a	b	b	c	b	3.93	5.86	2.51	8.64	8.1	a	a	a	c	b
x92	0.77	7.31	0.48	9.65	5.76	a	b	a	a	c	2.02	0.56	5.78	8.23	0.8	c	b	b	a	c	8.65	3.23	5.03	1.93	5.07	b	a	c	c	b	0.42	9.79	0.46	8.96	7.73	a	b	b	c	c
x93	2.93	3.08	5.64	5.34	6.3	a	c	c	c	c	6.08	9.19	9.19	2.81	1.49	a	b	a	c	c	2.28	3.82	3.82	8.94	1.33	b	b	a	c	b	0.64	7.81	2.35	2.79	4.35	b	a	c	c	a
x94	5.6	9.59	2.23	3.2	4.4	a	b	a	c	a	8.61	6.4	3.77	9.73	5.99	c	c	b	a	a	1.34	7.54	5.04	1.84	5.59	b	b	a	c	a	7.23	1.6	1	3.6	1.2	a	a	a	c	c
x95	6.06	4.14	9.85	6.06	6.06	a	c	a	a	a	4.48	5.06	6.35	4.48	4.48	a	a	c	a	a	2.5	5.78	6.22	4.95	4.97	b	b	c	b	c	7.68	4.37	9.07	4.99	8.89	a	a	b	a	a
x96	6.06	2.03	2.24	6.06	6.06	a	c	a	a	a	4.48	4.5	8.18	4.48	4.48	a	b	b	a	a	2.46	5.03	8.39	8.71	4.25	c	b	c	a	a	8.3	2.4	7.97	6.59	7.45	a	a	b	b	a
x97	5.52	0.04	2.22	3.47	9.89	a	b	c	c	b	3.9	9.19	9.19	7.1	6.86	b	b	b	c	b	7.45	3.82	3.82	9.21	7.84	b	b	a	c	b	5.48	6.37	0.11	4.58	1.36	c	b	a	b	b
x98	1.6	0.38	3.72	0.24	4.77	b	a	a	a	c	1.81	7.44	7.76	8.41	3.68	b	a	a	a	c	2.93	2.95	6.85	4.38	6.47	c	b	c	c	b	0.79	2.5	7.49	2.45	9.05	c	c	b	c	c
x99	7.32	9.23	7.94	7.74	5.34	b	a	b	b	a	4.1	2.47	4.37	2.07	5.41	b	a	c	a	a	3.84	4.17	6.97	1.36	2	b	b	c	c	c	4.84	7.85	8.36	6.11	1.25	b	c	a	a	a
x100	7.51	8.46	8.71	9.95	4.66	b	a	a	b	b	6.23	2.55	8.78	5.57	4.5	b	a	b	b	c	4.95	9.51	4.24	4.74	1.79	b	c	b	c	a	6.98	9.34	9.24	6.8	9.86	a	b	c	a	b
x101	6.22	8.43	8.42	3.2	0.15	b	a	a	c	b	3.79	9.19	9.19	6.05	9.99	b	a	c	a	a	6.51	3.82	3.82	0.06	9.35	b	c	b	a	a	2.96	4.07	8.86	3.34	6.39	b	c	a	c	b
x102	2.19	5.41	6.25	9.03	4.85	b	c	b	a	b	7.31	6.17	5.3	5.35	0.05	c	a	a	c	a	2.44	1.76	3.98	0.77	2.84	b	a	b	a	c	3.41	5.99	4.7	6.61	7.22	a	b	b	a	c
x103	8.88	2.43	4.43	2.04	6	b	c	c	b	c	6.65	6.36	8.5	6.56	0.3	c	a	a	a	b	1.47	7.76	1.71	9.75	8.39	b	a	b	c	a	6.29	6.79	3.26	6.72	7.92	a	a	b	a	a
x104	8.38	1.07	0.53	0.29	1.52	c	c	c	a	a	5.25	9.19	9.19	6.53	6.64	c	b	b	a	a	3.65	3.82	3.82	9.7	5.88	c	a	b	c	b	5.75	3.24	6.47	2.47	2.82	b	a	b	a	c
x105	9.94	1.65	7.27	1.62	6.64	a	b	c	c	c	6.17	8.17	3.35	8.8	9.04	c	c	a	c	b	2.68	7.82	8.64	1.3	6.35	b	a	b	b	a	7.87	4.04	8.55	3.29	3.73	b	a	c	a	a
x106	6.48	9.73	9.28	6.89	2.66	b	c	c	b	a	5.66	9.19	9.19	4.61	2.25	c	c	c	c	a	4.16	3.82	3.82	6.45	0.99	a	b	c	c	c	0.21	0.82	1.75	2.07	7.97	b	c	b	b	b
x107	6.26	0.99	5.26	5.74	8.23	b	c	b	c	c	8.03	9.19	9.19	7.18	6.85	c	c	a	c	c	8.06	3.82	3.82	1.36	9.51	b	c	b	b	a	3.34	9.66	5.64	0.46	3.84	b	c	c	c	c
x108	8.97	1.09	8.97	8.97	9	a	a	c	a	a	2.19	5.61	2.19	2.19	5.42	a	a	c	a	a	5.67	0.67	5.34	0.55	3.78	b	b	b	a	c	5.43	2.9	7.08	5.13	8.3	b	c	a	b	c
x109	8.9	6.99	6.4	0.47	7.76	b	b	c	b	a	3.3	1.63	6.66	4.15	1.5	a	c	c	a	a	4.65	9.1	6.36	9.12	7.39	a	a	c	b	a	9.26	0.92	1.09	1.33	2.71	b	b	a	a	c
