Total of planted triclusters: 5
Number of planted numeric triclusters: 1
Number of planted symbolic triclusters: 2
Number of planted mixed triclusters: 2
Tricluster coverage: 13.155%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #2
 (193, 2, 2), X=[0,3,22,25,28,30,31,32,35,36,38,43,44,66,67,70,71,79,80,85,87,88,93,97,101,104,106,107,126,136,149,151,152,154,157,159,163,173,176,192,195,196,200,210,219,221,230,241,242,268,272,279,288,301,307,315,318,326,329,332,333,337,339,345,356,358,359,363,368,389,392,408,416,427,430,437,442,443,452,454,460,463,475,476,477,482,484,487,488,491,497,498,503,525,539,540,546,550,562,566,568,575,584,585,591,599,601,607,614,616,623,632,643,661,662,665,671,683,685,687,688,693,697,700,703,707,713,715,716,718,719,723,728,731,733,756,762,764,769,771,778,781,786,788,789,791,795,798,801,803,804,810,815,816,821,822,824,826,831,841,844,845,863,864,868,870,871,875,880,888,896,901,905,906,911,913,921,922,930,933,934,938,939,943,949,952,954,962,963,971,979,980,999], Y=[1,2], Z=[1,2], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=4.84,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1], ContextFactors=[1.9,0.79] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y1	y2	
x491	9.19	9.19	
x497	9.19	9.19	
x498	9.19	9.19	
x503	9.19	9.19	
x525	9.19	9.19	
x539	9.19	9.19	
x540	9.19	9.19	
x546	9.19	9.19	
x550	9.19	9.19	
x562	9.19	9.19	
x566	9.19	9.19	
x568	9.19	9.19	
x575	9.19	9.19	
x584	9.19	9.19	
x585	9.19	9.19	
x591	9.19	9.19	
x599	9.19	9.19	
x601	9.19	9.19	
x607	9.19	9.19	
x614	9.19	9.19	
x616	9.19	9.19	
x623	9.19	9.19	
x632	9.19	9.19	
x643	9.19	9.19	
x661	9.19	9.19	
x662	9.19	9.19	
x665	9.19	9.19	
x671	9.19	9.19	
x683	9.19	9.19	
x685	9.19	9.19	
x687	9.19	9.19	
x688	9.19	9.19	
x693	9.19	9.19	
x697	9.19	9.19	
x700	9.19	9.19	
x703	9.19	9.19	
x707	9.19	9.19	
x713	9.19	9.19	
x715	9.19	9.19	
x716	9.19	9.19	
x718	9.19	9.19	
x719	9.19	9.19	
x723	9.19	9.19	
x728	9.19	9.19	
x731	9.19	9.19	
x733	9.19	9.19	
x756	9.19	9.19	
x762	9.19	9.19	
x764	9.19	9.19	
x769	9.19	9.19	
x771	9.19	9.19	
x778	9.19	9.19	
x781	9.19	9.19	
x786	9.19	9.19	
x788	9.19	9.19	
x789	9.19	9.19	
x791	9.19	9.19	
x795	9.19	9.19	
x798	9.19	9.19	
x801	9.19	9.19	
x803	9.19	9.19	
x804	9.19	9.19	
x810	9.19	9.19	
x815	9.19	9.19	
x816	9.19	9.19	
x821	9.19	9.19	
x822	9.19	9.19	
x824	9.19	9.19	
x826	9.19	9.19	
x831	9.19	9.19	
x841	9.19	9.19	
x844	9.19	9.19	
x845	9.19	9.19	
x863	9.19	9.19	
x864	9.19	9.19	
x868	9.19	9.19	
x870	9.19	9.19	
x871	9.19	9.19	
x875	9.19	9.19	
x880	9.19	9.19	
x888	9.19	9.19	
x896	9.19	9.19	
x901	9.19	9.19	
x905	9.19	9.19	
x906	9.19	9.19	
x911	9.19	9.19	
x913	9.19	9.19	
x921	9.19	9.19	
x922	9.19	9.19	
x930	9.19	9.19	
x933	9.19	9.19	
x934	9.19	9.19	
x938	9.19	9.19	
x939	9.19	9.19	
x943	9.19	9.19	
x949	9.19	9.19	
x952	9.19	9.19	
x954	9.19	9.19	
x962	9.19	9.19	
x963	9.19	9.19	
x971	9.19	9.19	
x979	9.19	9.19	
x980	9.19	9.19	
x999	9.19	9.19	

Context: 2
X	y1	y2	
x0	3.82	3.82	
x3	3.82	3.82	
x22	3.82	3.82	
x25	3.82	3.82	
x28	3.82	3.82	
x30	3.82	3.82	
x31	3.82	3.82	
x32	3.82	3.82	
x35	3.82	3.82	
x36	3.82	3.82	
x38	3.82	3.82	
x43	3.82	3.82	
x44	3.82	3.82	
x66	3.82	3.82	
x67	3.82	3.82	
x70	3.82	3.82	
x71	3.82	3.82	
x79	3.82	3.82	
x80	3.82	3.82	
x85	3.82	3.82	
x87	3.82	3.82	
x88	3.82	3.82	
x93	3.82	3.82	
x97	3.82	3.82	
x101	3.82	3.82	
x104	3.82	3.82	
x106	3.82	3.82	
x107	3.82	3.82	
x126	3.82	3.82	
x136	3.82	3.82	
x149	3.82	3.82	
x151	3.82	3.82	
x152	3.82	3.82	
x154	3.82	3.82	
x157	3.82	3.82	
x159	3.82	3.82	
x163	3.82	3.82	
x173	3.82	3.82	
x176	3.82	3.82	
x192	3.82	3.82	
x195	3.82	3.82	
x196	3.82	3.82	
x200	3.82	3.82	
x210	3.82	3.82	
x219	3.82	3.82	
x221	3.82	3.82	
x230	3.82	3.82	
x241	3.82	3.82	
x242	3.82	3.82	
x268	3.82	3.82	
x272	3.82	3.82	
x279	3.82	3.82	
x288	3.82	3.82	
x301	3.82	3.82	
x307	3.82	3.82	
x315	3.82	3.82	
x318	3.82	3.82	
x326	3.82	3.82	
x329	3.82	3.82	
x332	3.82	3.82	
x333	3.82	3.82	
x337	3.82	3.82	
x339	3.82	3.82	
x345	3.82	3.82	
x356	3.82	3.82	
x358	3.82	3.82	
x359	3.82	3.82	
x363	3.82	3.82	
x368	3.82	3.82	
x389	3.82	3.82	
x392	3.82	3.82	
x408	3.82	3.82	
x416	3.82	3.82	
x427	3.82	3.82	
x430	3.82	3.82	
x437	3.82	3.82	
x442	3.82	3.82	
x443	3.82	3.82	
x452	3.82	3.82	
x454	3.82	3.82	
x460	3.82	3.82	
x463	3.82	3.82	
x475	3.82	3.82	
x476	3.82	3.82	
x477	3.82	3.82	
x482	3.82	3.82	
x484	3.82	3.82	
x487	3.82	3.82	
x488	3.82	3.82	
x491	3.82	3.82	
x497	3.82	3.82	
x498	3.82	3.82	
x503	3.82	3.82	
x525	3.82	3.82	
x539	3.82	3.82	
x540	3.82	3.82	
x546	3.82	3.82	
x550	3.82	3.82	
x562	3.82	3.82	
x566	3.82	3.82	
x568	3.82	3.82	
x575	3.82	3.82	
x584	3.82	3.82	
x585	3.82	3.82	
x591	3.82	3.82	
x599	3.82	3.82	
x601	3.82	3.82	
x607	3.82	3.82	
x614	3.82	3.82	
x616	3.82	3.82	
x623	3.82	3.82	
x632	3.82	3.82	
x643	3.82	3.82	
x661	3.82	3.82	
x662	3.82	3.82	
x665	3.82	3.82	
x671	3.82	3.82	
x683	3.82	3.82	
x685	3.82	3.82	
x687	3.82	3.82	
x688	3.82	3.82	
x693	3.82	3.82	
x697	3.82	3.82	
x700	3.82	3.82	
x703	3.82	3.82	
x707	3.82	3.82	
x713	3.82	3.82	
x715	3.82	3.82	
x716	3.82	3.82	
x718	3.82	3.82	
x719	3.82	3.82	
x723	3.82	3.82	
x728	3.82	3.82	
x731	3.82	3.82	
x733	3.82	3.82	
x756	3.82	3.82	
x762	3.82	3.82	
x764	3.82	3.82	
x769	3.82	3.82	
x771	3.82	3.82	
x778	3.82	3.82	
x781	3.82	3.82	
x786	3.82	3.82	
x788	3.82	3.82	
x789	3.82	3.82	
x791	3.82	3.82	
x795	3.82	3.82	
x798	3.82	3.82	
x801	3.82	3.82	
x803	3.82	3.82	
x804	3.82	3.82	
x810	3.82	3.82	
x815	3.82	3.82	
x816	3.82	3.82	
x821	3.82	3.82	
x822	3.82	3.82	
x824	3.82	3.82	
x826	3.82	3.82	
x831	3.82	3.82	
x841	3.82	3.82	
x844	3.82	3.82	
x845	3.82	3.82	
x863	3.82	3.82	
x864	3.82	3.82	
x868	3.82	3.82	
x870	3.82	3.82	
x871	3.82	3.82	
x875	3.82	3.82	
x880	3.82	3.82	
x888	3.82	3.82	
x896	3.82	3.82	
x901	3.82	3.82	
x905	3.82	3.82	
x906	3.82	3.82	
x911	3.82	3.82	
x913	3.82	3.82	
x921	3.82	3.82	
x922	3.82	3.82	
x930	3.82	3.82	
x933	3.82	3.82	
x934	3.82	3.82	
x938	3.82	3.82	
x939	3.82	3.82	
x943	3.82	3.82	
x949	3.82	3.82	
x952	3.82	3.82	
x954	3.82	3.82	
x962	3.82	3.82	
x963	3.82	3.82	
x971	3.82	3.82	
x979	3.82	3.82	
x980	3.82	3.82	
x999	3.82	3.82	


*** Symbolic triclusters *** 

Tricluster #0
(142, 2, 2), X=[3,25,27,28,29,35,43,46,65,77,78,81,106,108,109,110,112,116,118,124,131,137,147,158,159,165,169,180,192,195,197,199,200,203,215,221,223,233,242,249,304,306,320,321,339,350,356,357,358,391,394,399,400,415,419,426,430,435,436,438,444,450,451,465,474,475,492,493,501,530,537,540,545,550,556,560,566,567,571,576,588,590,591,605,607,613,615,622,629,635,647,658,659,681,702,705,710,715,724,727,733,745,765,770,779,785,786,790,795,798,802,807,812,815,819,824,827,831,839,840,844,872,880,886,887,904,908,910,914,922,942,963,964,965,966,969,982,983,984,985,992,997], Y=[7,9], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y7	y9	
x3	c	a	
x25	c	a	
x27	c	a	
x28	c	a	
x29	c	a	
x35	c	a	
x43	c	a	
x46	c	a	
x65	c	a	
x77	c	a	
x78	c	a	
x81	c	a	
x106	c	a	
x108	c	a	
x109	c	a	
x110	c	a	
x112	c	a	
x116	c	a	
x118	c	a	
x124	c	a	
x131	c	a	
x137	c	a	
x147	c	a	
x158	c	a	
x159	c	a	
x165	c	a	
x169	c	a	
x180	c	a	
x192	c	a	
x195	c	a	
x197	c	a	
x199	c	a	
x200	c	a	
x203	c	a	
x215	c	a	
x221	c	a	
x223	c	a	
x233	c	a	
x242	c	a	
x249	c	a	
x304	c	a	
x306	c	a	
x320	c	a	
x321	c	a	
x339	c	a	
x350	c	a	
x356	c	a	
x357	c	a	
x358	c	a	
x391	c	a	
x394	c	a	
x399	c	a	
x400	c	a	
x415	c	a	
x419	c	a	
x426	c	a	
x430	c	a	
x435	c	a	
x436	c	a	
x438	c	a	
x444	c	a	
x450	c	a	
x451	c	a	
x465	c	a	
x474	c	a	
x475	c	a	
x492	c	a	
x493	c	a	
x501	c	a	
x530	c	a	
x537	c	a	
x540	c	a	
x545	c	a	
x550	c	a	
x556	c	a	
x560	c	a	
x566	c	a	
x567	c	a	
x571	c	a	
x576	c	a	
x588	c	a	
x590	c	a	
x591	c	a	
x605	c	a	
x607	c	a	
x613	c	a	
x615	c	a	
x622	c	a	
x629	c	a	
x635	c	a	
x647	c	a	
x658	c	a	
x659	c	a	
x681	c	a	
x702	c	a	
x705	c	a	
x710	c	a	
x715	c	a	
x724	c	a	
x727	c	a	
x733	c	a	
x745	c	a	
x765	c	a	
x770	c	a	
x779	c	a	
x785	c	a	
x786	c	a	
x790	c	a	
x795	c	a	
x798	c	a	
x802	c	a	
x807	c	a	
x812	c	a	
x815	c	a	
x819	c	a	
x824	c	a	
x827	c	a	
x831	c	a	
x839	c	a	
x840	c	a	
x844	c	a	
x872	c	a	
x880	c	a	
x886	c	a	
x887	c	a	
x904	c	a	
x908	c	a	
x910	c	a	
x914	c	a	
x922	c	a	
x942	c	a	
x963	c	a	
x964	c	a	
x965	c	a	
x966	c	a	
x969	c	a	
x982	c	a	
x983	c	a	
x984	c	a	
x985	c	a	
x992	c	a	
x997	c	a	

Context: 1
X	y7	y9	
x3	c	a	
x25	c	a	
x27	c	a	
x28	c	a	
x29	c	a	
x35	c	a	
x43	c	a	
x46	c	a	
x65	c	a	
x77	c	a	
x78	c	a	
x81	c	a	
x106	c	a	
x108	c	a	
x109	c	a	
x110	c	a	
x112	c	a	
x116	c	a	
x118	c	a	
x124	c	a	
x131	c	a	
x137	c	a	
x147	c	a	
x158	c	a	
x159	c	a	
x165	c	a	
x169	c	a	
x180	c	a	
x192	c	a	
x195	c	a	
x197	c	a	
x199	c	a	
x200	c	a	
x203	c	a	
x215	c	a	
x221	c	a	
x223	c	a	
x233	c	a	
x242	c	a	
x249	c	a	
x304	c	a	
x306	c	a	
x320	c	a	
x321	c	a	
x339	c	a	
x350	c	a	
x356	c	a	
x357	c	a	
x358	c	a	
x391	c	a	
x394	c	a	
x399	c	a	
x400	c	a	
x415	c	a	
x419	c	a	
x426	c	a	
x430	c	a	
x435	c	a	
x436	c	a	
x438	c	a	
x444	c	a	
x450	c	a	
x451	c	a	
x465	c	a	
x474	c	a	
x475	c	a	
x492	c	a	
x493	c	a	
x501	c	a	
x530	c	a	
x537	c	a	
x540	c	a	
x545	c	a	
x550	c	a	
x556	c	a	
x560	c	a	
x566	c	a	
x567	c	a	
x571	c	a	
x576	c	a	
x588	c	a	
x590	c	a	
x591	c	a	
x605	c	a	
x607	c	a	
x613	c	a	
x615	c	a	
x622	c	a	
x629	c	a	
x635	c	a	
x647	c	a	
x658	c	a	
x659	c	a	
x681	c	a	
x702	c	a	
x705	c	a	
x710	c	a	
x715	c	a	
x724	c	a	
x727	c	a	
x733	c	a	
x745	c	a	
x765	c	a	
x770	c	a	
x779	c	a	
x785	c	a	
x786	c	a	
x790	c	a	
x795	c	a	
x798	c	a	
x802	c	a	
x807	c	a	
x812	c	a	
x815	c	a	
x819	c	a	
x824	c	a	
x827	c	a	
x831	c	a	
x839	c	a	
x840	c	a	
x844	c	a	
x872	c	a	
x880	c	a	
x886	c	a	
x887	c	a	
x904	c	a	
x908	c	a	
x910	c	a	
x914	c	a	
x922	c	a	
x942	c	a	
x963	c	a	
x964	c	a	
x965	c	a	
x966	c	a	
x969	c	a	
x982	c	a	
x983	c	a	
x984	c	a	
x985	c	a	
x992	c	a	
x997	c	a	

Tricluster #1
(133, 2, 2), X=[7,26,28,30,47,51,59,62,67,75,86,98,99,100,101,112,118,121,143,145,150,168,179,182,196,199,206,209,217,225,235,251,270,286,290,300,312,314,315,322,325,351,361,364,372,398,406,407,410,413,414,418,422,425,435,441,461,462,470,473,495,499,501,505,509,512,539,540,543,563,572,580,583,588,589,590,593,602,605,608,614,622,628,639,650,663,664,675,684,695,696,697,698,710,711,725,732,735,738,743,746,774,794,796,799,814,815,817,825,834,840,841,844,846,851,870,882,884,886,888,890,912,917,918,924,948,959,962,966,970,991,997,999], Y=[5,6], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y5	y6	
x7	b	a	
x26	b	a	
x28	b	a	
x30	b	a	
x47	b	a	
x51	b	a	
x59	b	a	
x62	b	a	
x67	b	a	
x75	b	a	
x86	b	a	
x98	b	a	
x99	b	a	
x100	b	a	
x101	b	a	
x112	b	a	
x118	b	a	
x121	b	a	
x143	b	a	
x145	b	a	
x150	b	a	
x168	b	a	
x179	b	a	
x182	b	a	
x196	b	a	
x199	b	a	
x206	b	a	
x209	b	a	
x217	b	a	
x225	b	a	
x235	b	a	
x251	b	a	
x270	b	a	
x286	b	a	
x290	b	a	
x300	b	a	
x312	b	a	
x314	b	a	
x315	b	a	
x322	b	a	
x325	b	a	
x351	b	a	
x361	b	a	
x364	b	a	
x372	b	a	
x398	b	a	
x406	b	a	
x407	b	a	
x410	b	a	
x413	b	a	
x414	b	a	
x418	b	a	
x422	b	a	
x425	b	a	
x435	b	a	
x441	b	a	
x461	b	a	
x462	b	a	
x470	b	a	
x473	b	a	
x495	b	a	
x499	b	a	
x501	b	a	
x505	b	a	
x509	b	a	
x512	b	a	
x539	b	a	
x540	b	a	
x543	b	a	
x563	b	a	
x572	b	a	
x580	b	a	
x583	b	a	
x588	b	a	
x589	b	a	
x590	b	a	
x593	b	a	
x602	b	a	
x605	b	a	
x608	b	a	
x614	b	a	
x622	b	a	
x628	b	a	
x639	b	a	
x650	b	a	
x663	b	a	
x664	b	a	
x675	b	a	
x684	b	a	
x695	b	a	
x696	b	a	
x697	b	a	
x698	b	a	
x710	b	a	
x711	b	a	
x725	b	a	
x732	b	a	
x735	b	a	
x738	b	a	
x743	b	a	
x746	b	a	
x774	b	a	
x794	b	a	
x796	b	a	
x799	b	a	
x814	b	a	
x815	b	a	
x817	b	a	
x825	b	a	
x834	b	a	
x840	b	a	
x841	b	a	
x844	b	a	
x846	b	a	
x851	b	a	
x870	b	a	
x882	b	a	
x884	b	a	
x886	b	a	
x888	b	a	
x890	b	a	
x912	b	a	
x917	b	a	
x918	b	a	
x924	b	a	
x948	b	a	
x959	b	a	
x962	b	a	
x966	b	a	
x970	b	a	
x991	b	a	
x997	b	a	
x999	b	a	

Context: 1
X	y5	y6	
x7	b	a	
x26	b	a	
x28	b	a	
x30	b	a	
x47	b	a	
x51	b	a	
x59	b	a	
x62	b	a	
x67	b	a	
x75	b	a	
x86	b	a	
x98	b	a	
x99	b	a	
x100	b	a	
x101	b	a	
x112	b	a	
x118	b	a	
x121	b	a	
x143	b	a	
x145	b	a	
x150	b	a	
x168	b	a	
x179	b	a	
x182	b	a	
x196	b	a	
x199	b	a	
x206	b	a	
x209	b	a	
x217	b	a	
x225	b	a	
x235	b	a	
x251	b	a	
x270	b	a	
x286	b	a	
x290	b	a	
x300	b	a	
x312	b	a	
x314	b	a	
x315	b	a	
x322	b	a	
x325	b	a	
x351	b	a	
x361	b	a	
x364	b	a	
x372	b	a	
x398	b	a	
x406	b	a	
x407	b	a	
x410	b	a	
x413	b	a	
x414	b	a	
x418	b	a	
x422	b	a	
x425	b	a	
x435	b	a	
x441	b	a	
x461	b	a	
x462	b	a	
x470	b	a	
x473	b	a	
x495	b	a	
x499	b	a	
x501	b	a	
x505	b	a	
x509	b	a	
x512	b	a	
x539	b	a	
x540	b	a	
x543	b	a	
x563	b	a	
x572	b	a	
x580	b	a	
x583	b	a	
x588	b	a	
x589	b	a	
x590	b	a	
x593	b	a	
x602	b	a	
x605	b	a	
x608	b	a	
x614	b	a	
x622	b	a	
x628	b	a	
x639	b	a	
x650	b	a	
x663	b	a	
x664	b	a	
x675	b	a	
x684	b	a	
x695	b	a	
x696	b	a	
x697	b	a	
x698	b	a	
x710	b	a	
x711	b	a	
x725	b	a	
x732	b	a	
x735	b	a	
x738	b	a	
x743	b	a	
x746	b	a	
x774	b	a	
x794	b	a	
x796	b	a	
x799	b	a	
x814	b	a	
x815	b	a	
x817	b	a	
x825	b	a	
x834	b	a	
x840	b	a	
x841	b	a	
x844	b	a	
x846	b	a	
x851	b	a	
x870	b	a	
x882	b	a	
x884	b	a	
x886	b	a	
x888	b	a	
x890	b	a	
x912	b	a	
x917	b	a	
x918	b	a	
x924	b	a	
x948	b	a	
x959	b	a	
x962	b	a	
x966	b	a	
x970	b	a	
x991	b	a	
x997	b	a	
x999	b	a	


*** Mixed triclusters *** 

Tricluster #3
(140, 6, 2), X=[11,14,15,24,31,33,34,40,44,45,69,70,74,80,84,95,96,113,114,136,139,146,162,174,175,178,183,184,187,188,193,207,220,227,228,244,247,250,254,261,266,268,277,278,292,295,299,301,305,317,323,326,328,329,334,344,353,379,380,387,404,405,408,423,442,443,445,447,453,459,466,482,506,508,522,523,542,568,573,574,581,587,594,596,606,619,625,632,636,640,641,646,652,668,671,677,680,693,701,718,722,729,739,742,744,750,751,755,761,768,781,788,797,801,808,820,830,843,847,871,876,883,894,905,911,919,921,925,931,938,939,945,950,956,973,977,980,986,989,990], Numeric Columns=[0,3,4], Symbolic Columns=[5,8,9], Z=[0,1],
Numeric Properties:  RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=0.59,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1], PlaidCoherency=No Overlapping
Symbolic Properties:  RowPattern=Constant, ColumnPattern=None
 ContextPattern=Constant,%Missings=0, %Noise=0, %Errors=0,

Context: 0
X	y0	y3	y4	y5	y8	y9	
x11	6.06	6.06	6.06	a	a	a	
x14	6.06	6.06	6.06	a	a	a	
x15	6.06	6.06	6.06	a	a	a	
x24	6.06	6.06	6.06	a	a	a	
x31	6.06	6.06	6.06	a	a	a	
x33	6.06	6.06	6.06	a	a	a	
x34	6.06	6.06	6.06	a	a	a	
x40	6.06	6.06	6.06	a	a	a	
x44	6.06	6.06	6.06	a	a	a	
x45	6.06	6.06	6.06	a	a	a	
x69	6.06	6.06	6.06	a	a	a	
x70	6.06	6.06	6.06	a	a	a	
x74	6.06	6.06	6.06	a	a	a	
x80	6.06	6.06	6.06	a	a	a	
x84	6.06	6.06	6.06	a	a	a	
x95	6.06	6.06	6.06	a	a	a	
x96	6.06	6.06	6.06	a	a	a	
x113	6.06	6.06	6.06	a	a	a	
x114	6.06	6.06	6.06	a	a	a	
x136	6.06	6.06	6.06	a	a	a	
x139	6.06	6.06	6.06	a	a	a	
x146	6.06	6.06	6.06	a	a	a	
x162	6.06	6.06	6.06	a	a	a	
x174	6.06	6.06	6.06	a	a	a	
x175	6.06	6.06	6.06	a	a	a	
x178	6.06	6.06	6.06	a	a	a	
x183	6.06	6.06	6.06	a	a	a	
x184	6.06	6.06	6.06	a	a	a	
x187	6.06	6.06	6.06	a	a	a	
x188	6.06	6.06	6.06	a	a	a	
x193	6.06	6.06	6.06	a	a	a	
x207	6.06	6.06	6.06	a	a	a	
x220	6.06	6.06	6.06	a	a	a	
x227	6.06	6.06	6.06	a	a	a	
x228	6.06	6.06	6.06	a	a	a	
x244	6.06	6.06	6.06	a	a	a	
x247	6.06	6.06	6.06	a	a	a	
x250	6.06	6.06	6.06	a	a	a	
x254	6.06	6.06	6.06	a	a	a	
x261	6.06	6.06	6.06	a	a	a	
x266	6.06	6.06	6.06	a	a	a	
x268	6.06	6.06	6.06	a	a	a	
x277	6.06	6.06	6.06	a	a	a	
x278	6.06	6.06	6.06	a	a	a	
x292	6.06	6.06	6.06	a	a	a	
x295	6.06	6.06	6.06	a	a	a	
x299	6.06	6.06	6.06	a	a	a	
x301	6.06	6.06	6.06	a	a	a	
x305	6.06	6.06	6.06	a	a	a	
x317	6.06	6.06	6.06	a	a	a	
x323	6.06	6.06	6.06	a	a	a	
x326	6.06	6.06	6.06	a	a	a	
