X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x42	6.46	6.73	6.42	8.25	0.68	a	a	c	c	a	6.41	3.59	2.66	5.93	4.41	b	a	a	c	b	5.25	4.77	7.74	9.58	8.38	b	c	b	c	b	0.87	8.37	6.81	9.74	2.58	b	c	b	b	b
x43	1.71	0.37	3.18	3.22	3.46	b	a	a	a	a	7.11	8.07	3.32	1.98	6.48	c	a	c	c	c	4.76	7.82	6.23	8.18	7.88	b	a	c	c	b	1.39	5.63	0.64	5.3	7.46	c	c	b	a	b
x44	3.75	1.13	7.34	2.78	4.35	b	c	b	b	a	3.75	1.13	0.93	7.14	8.96	b	c	a	c	c	3.95	9.18	3.96	2.54	0.39	c	b	b	c	a	9.68	8.02	2.45	1.06	5.09	c	a	c	a	a
x45	3.75	1.13	3.79	6.86	0.49	b	c	a	a	c	3.75	1.13	3.38	3.55	8.89	b	c	c	b	b	1.62	0.91	8.09	3.25	0.97	c	b	b	b	c	6.84	4.69	8.46	1.46	8.46	c	c	c	a	a
x46	9.55	7.92	2.17	0.3	7.73	a	c	c	b	c	1.44	4.05	0.99	7.79	1.19	b	c	b	b	c	2.87	4.06	2.21	9.25	7.71	c	b	a	b	a	3.55	0.06	2.84	1.94	9.49	b	c	c	b	b
x47	1.98	5.97	0.31	0.31	0.31	a	c	c	a	a	4.15	1.31	3.3	3.3	3.3	c	b	b	c	c	2.35	9.06	9.74	6.38	7.57	b	a	c	a	a	7.37	2.75	0.54	9.37	4.61	c	b	c	c	a
x48	2.58	3.91	6.41	2.52	3.37	b	b	b	a	c	1.28	7.31	2.28	2.91	4.56	a	c	a	c	b	8.6	9.27	2.84	5.01	6.69	b	b	c	b	c	5.41	6.01	2.99	9.68	8.72	b	a	a	b	b
x49	0.22	9.97	4.46	9.93	7.89	c	a	c	c	b	5.37	2.52	0.19	3.63	2.25	b	b	c	a	b	8.15	5.07	7.04	8.02	3.57	b	a	c	b	a	0.13	1.1	9.49	9.09	6.3	a	b	b	c	b
x50	5.3	6.34	6.13	1.05	9.84	c	a	a	a	b	1.3	7.2	4.82	9.6	8.33	a	b	c	b	c	2.46	6.55	2.28	1.77	6.49	b	b	c	c	b	7.9	9.66	3.46	2.34	0.54	c	b	c	a	a
x51	0.72	7.88	8.33	6.01	8.55	c	b	a	b	b	6.45	3.98	0.87	3.05	4.45	b	a	b	b	b	5.69	0.6	3.39	0.4	9.24	b	b	b	a	c	4.08	6.09	7.19	5.93	2.77	a	c	a	b	c
x52	0.22	0.82	4.41	2.5	7.95	b	b	c	a	c	0.94	0.35	3.87	6.14	0.17	b	b	a	a	c	5.95	9.64	5.6	8.76	6.29	b	a	a	c	c	0.12	8.11	7.48	2.33	9.41	c	c	c	a	b
x53	9.08	8.8	0.15	7.83	2.98	b	c	b	a	c	8.54	8.84	9.28	6.05	1.69	b	b	c	a	c	3.15	6.08	7.32	5.12	9.64	b	c	b	a	c	3.99	6.31	3.89	9.36	5.93	c	a	a	c	c
x54	1.56	6.13	1.48	4.55	9.75	b	b	a	a	c	2.26	1.63	4.38	6.95	2.28	b	b	b	a	c	1.11	5.78	8.61	4.83	2.19	b	c	a	b	b	6.38	5.86	4.27	3.61	3.75	c	a	b	c	a
x55	3.75	1.13	0.31	0.31	0.31	b	c	a	a	c	3.75	1.13	3.3	3.3	3.3	b	c	a	c	b	5.89	0.83	7.09	6.95	5.48	c	c	c	c	c	0.16	8.11	8.87	5.56	2.96	c	a	c	c	a
x56	6.03	3.93	5.47	1.92	4.52	c	b	a	c	c	2.76	1.62	3	6.52	1.11	b	c	a	a	a	4.43	3.68	2.47	1.32	3.34	a	c	c	a	a	1.72	8.75	7.71	6.8	1.53	b	b	a	c	a
x57	0.52	4.23	0.31	0.31	0.31	b	b	a	a	c	3.48	9.67	3.3	3.3	3.3	b	a	a	a	c	5.44	9.28	9.04	3.81	8.6	c	b	a	a	b	5.77	1.53	0.31	3.03	4.83	a	c	b	b	c
x58	9.55	1.71	2.43	5.8	2.19	a	c	a	a	a	1.23	9.82	4.12	7.82	5.03	a	a	a	a	c	4.97	1.17	0.65	2.56	2.82	c	c	c	a	a	6.64	4.27	1.86	6.19	5.77	a	c	b	b	c
x59	8.91	8.44	4.38	9.19	7.96	c	c	a	a	c	4.97	3.13	9.61	8.37	5.43	a	b	b	b	b	3.31	3.87	4.07	3.48	1.91	c	a	a	b	a	6.09	3.96	7.25	5.59	7.38	c	b	a	b	a
x60	4.3	9.61	2.85	7.01	7.82	b	a	c	b	a	5.54	4.12	4.06	0.55	3.21	c	a	c	b	c	9.48	6.21	3.98	1.86	4.35	b	b	a	b	a	2.18	2.59	9.29	5.31	0.17	c	a	c	a	b
x61	3.4	9.11	4.81	5.12	7.15	b	c	a	b	c	8.69	5.18	6.73	8.86	0.13	a	a	b	c	b	1.56	3.78	1.46	5.92	8.47	a	c	c	b	a	8.21	5.6	2.56	5.29	1.08	a	c	a	a	a
x62	5.44	7.58	8.42	4.59	7.25	a	a	c	b	b	5.93	3.55	1.25	8.71	6.71	b	a	c	b	b	9.36	2.39	2.22	0.69	4.03	c	b	b	a	c	1.48	1.11	3.68	5.07	6.83	b	b	b	a	c
x63	9.61	2.35	7.39	2.95	6.56	b	c	a	a	c	8.57	8.04	4.53	7.37	6.3	a	a	c	c	b	0.41	5.12	3.94	4.13	1.74	c	a	c	c	c	1.23	5.79	0.33	6.69	2.25	c	b	a	c	a
x64	4.15	2.86	0.31	0.31	0.31	b	a	c	b	a	3.75	1.45	3.3	3.3	3.3	b	a	c	b	a	4.22	2.55	1.62	9.21	6.07	b	a	b	b	c	4.77	3.31	7.11	4.29	2.58	c	b	c	a	a
x65	2.1	5.95	6.44	8.78	3.23	b	a	c	b	c	5.1	7.62	1	2.49	1.38	b	a	c	b	b	3.51	3.69	9.11	6.18	5.78	b	c	c	c	b	7.94	8.53	2.79	2.97	6.04	c	b	b	a	a
x66	0.72	4.23	0.31	0.31	0.31	c	a	c	b	b	3.92	4.4	3.3	3.3	3.3	a	a	c	b	a	3.31	5.32	3.9	0.15	2.5	a	c	c	c	a	0.48	6.05	3.12	2.45	1.4	c	c	b	c	c
x67	1.98	5.06	4.62	2.92	1.43	b	b	a	a	c	8.17	6.25	2.21	5.67	1.01	b	a	b	a	c	0.76	9.66	9.28	4.85	7.25	a	a	b	b	c	7.13	1.66	2.47	6.08	8.9	a	b	b	b	c
x68	3.75	1.13	4.44	6.83	9.82	b	c	a	b	b	3.75	1.13	5.56	6.2	0.21	b	c	a	b	b	0.01	7.34	4.05	6.46	4.87	a	a	c	c	a	9.88	8.16	3.23	2.3	8.51	a	a	c	b	b
x69	3.44	4.72	4.29	9.88	0.02	a	c	b	a	a	4.72	4.02	0.16	0.56	8.2	b	b	a	c	a	2.29	2.49	6.12	5.2	9.66	a	b	c	a	a	6.59	1.26	4.21	9.12	6.88	c	a	c	a	b
x70	9.58	8.96	8.85	6.94	1.33	a	b	a	c	c	5.7	7	0.2	6.18	8.65	a	b	b	a	a	9.01	5.23	6.7	7.68	3.7	a	b	a	a	c	0.93	4.41	8.5	5.21	0.82	b	c	c	b	b
x71	6.72	0.75	7.51	6.63	8.5	c	a	c	b	c	0.62	3.21	6.83	0.03	6.76	a	a	c	b	c	2.15	0.78	9.67	6.4	1.35	b	c	b	c	c	2.46	4.73	1.33	3.34	1.75	c	a	b	c	c
x72	3.52	3.43	0.31	0.31	0.31	b	c	b	a	c	0.3	1.71	3.3	3.3	3.3	b	b	a	a	c	4.75	7.91	2.97	3.71	1.36	c	b	c	c	b	3.91	0.68	8.63	5.06	2.38	b	a	a	a	b
x73	9.33	7.25	9.53	0.9	1.93	b	a	a	c	b	4.8	1.67	4.97	3.36	6.56	b	b	c	a	b	4.14	7.42	8.29	5.85	5.94	c	c	b	b	c	2.56	6.06	0.14	5.5	4.02	a	b	b	a	a
x74	5.79	8.41	0.31	0.31	0.31	b	c	a	a	b	1.95	1.13	3.3	3.3	3.3	c	c	c	b	b	7.51	8.06	5.96	8.25	2.5	b	a	c	b	b	8.39	0.78	5.21	9.32	8.58	c	b	c	a	c
x75	9.02	0.47	3.6	2.99	2.4	c	b	a	a	a	3.33	2.85	8.42	9.7	5.62	c	a	b	a	a	9.67	2.47	2.07	6.05	1.28	a	a	b	a	b	1.02	0.54	4.32	3.84	3.56	a	a	c	b	c
x76	3.44	1.72	0.18	7.02	3.58	b	a	a	c	b	0.29	0.31	7.87	0.3	4.71	a	a	b	a	b	8.58	7.11	2.2	7.64	7.78	b	c	c	a	a	2.67	8.75	8.77	4.44	3.46	b	a	c	b	b
x77	7.96	6.71	8.36	8.35	4.63	c	a	a	c	c	2.09	5.58	7.47	2.73	0.03	c	b	b	a	b	4.65	2.29	8.33	5.56	6.27	b	a	c	a	a	0.84	0.99	2.4	9.02	1.28	a	c	c	b	a
x78	6.12	1.74	8.14	9.74	9.65	c	a	c	c	c	8.08	3.12	3.45	5.27	4.22	c	a	c	c	c	0.73	1.01	5.71	7.97	3.43	b	a	c	c	c	3.34	3.14	6.55	9.64	0.89	c	a	a	b	c
x79	5.42	8.51	0.31	0.31	0.31	c	c	b	a	a	6.65	6.55	3.3	3.3	3.3	c	b	b	a	a	7.09	6.63	5.8	9.85	5.22	b	c	b	a	b	2.48	1.65	2.04	10	6.58	c	b	b	b	b
x80	3.75	1.13	2.79	4.38	9.87	b	c	c	c	b	3.75	1.13	1.7	5.61	3	b	c	c	c	b	8.22	9.21	5.4	9.22	2.84	a	b	a	b	b	0.74	8.1	8.42	1.11	8.13	a	a	a	c	c
x81	5.3	3.65	7.33	5.03	8.15	b	b	a	a	a	9.15	2.52	9.72	9.27	5.81	c	a	a	a	b	8.32	0.23	3.89	7.35	1.68	a	a	c	c	b	0.72	1.63	8.51	9.67	8.44	a	a	a	c	c
x82	6.88	5.56	7.41	5.61	4.51	b	c	b	a	c	5.28	6.43	1.11	3.8	1.65	b	c	c	a	c	2.52	1.51	1.31	4.92	3.31	c	b	c	c	a	0.9	1.41	0.28	5.61	8.11	a	b	a	a	c
x83	2.24	3.91	7.86	6.4	8.37	c	b	c	b	a	1.83	4.52	8.94	5.22	5.02	a	c	a	b	c	8.56	1.26	3.87	9.08	7.77	c	b	c	b	c	9.81	4.65	1.8	8.31	5.21	c	b	a	b	c
x84	5.07	1.83	5.45	7.04	7.94	b	a	a	c	c	6.04	6.43	4.53	1.68	1.74	a	a	c	c	a	4.84	3.21	6.83	8.96	6.66	b	a	c	c	b	5.57	6.78	2.79	0.01	3.91	c	c	b	b	c
x85	1.94	4.43	8.89	5	9.78	a	c	b	b	c	6.91	9.29	7.63	2.03	5.12	c	a	a	b	c	7.91	4.38	3.54	4.19	6.47	c	b	a	b	b	5.63	5.87	1.85	2.33	3.5	b	a	b	b	a
x86	0.18	5.11	7.64	2.55	8.43	b	c	a	a	c	4.33	3.12	8.44	6.41	1.22	b	b	c	b	b	5.13	0.5	9.33	7.65	1.44	b	a	a	a	a	9.49	6.12	5.28	3.06	9.27	c	b	b	b	b
x87	1.05	4.87	8.39	5.56	8.84	c	c	b	b	a	7.35	9.98	2.28	7.55	3.67	c	b	a	c	a	2.82	9.31	0.15	8.4	7.53	b	c	b	c	c	6.22	4.83	8.99	3.53	9.05	b	c	a	c	a
x88	7.12	3.17	7.8	1.32	8.89	b	c	c	b	b	8.82	7.15	5.94	8.57	6.45	b	a	c	c	b	0.22	2.24	8.96	0.85	7.81	b	b	a	b	c	4.64	5.88	5.47	5.03	5.95	b	c	c	a	a
x89	6.25	1.79	8.72	7.66	6.85	b	c	c	a	c	7.94	5.49	2.51	2.85	7.15	b	c	c	a	c	4.28	1.48	8.77	6.15	7.01	c	a	b	a	a	1.14	8.06	8.37	3.75	6.79	a	c	a	a	c
x90	4.32	3.38	8.53	1.92	5.25	a	b	b	c	a	3.27	1.56	5.26	4.26	3.07	a	b	a	b	b	6.28	0.73	9.52	8.88	9.87	c	b	c	a	a	9.05	8.66	9.89	0.41	7.15	a	a	b	b	c
x91	4.94	0.52	0.31	0.31	0.31	a	a	c	b	c	3.55	5.03	3.3	3.3	3.3	a	a	c	b	b	9.85	4.46	9.09	9.61	7.04	a	a	a	b	a	1.44	3	9	7.81	4.39	b	b	c	a	b
x92	3.5	4.1	2.12	3.06	6.21	c	b	a	b	b	0.27	1.17	5.58	6.02	1	a	c	c	c	c	7.69	6.84	4.67	2.57	3.7	b	b	a	c	a	8.36	7.48	2.36	1.56	5.83	a	b	a	b	c
x93	7.33	4.47	9.17	3.97	0.29	a	c	b	b	b	6.53	7.29	4.48	1.49	9.94	c	a	c	c	c	6.71	7.39	0.57	5.72	7.78	b	a	c	c	c	2.62	1.8	4.4	1.27	1.3	a	b	a	c	b
x94	7.22	1.4	0.59	3.96	9.59	b	c	a	a	c	5.74	7.26	9.34	5.36	2.05	b	a	a	a	c	9.96	8.56	4.7	3.18	2.35	b	c	a	b	b	8.71	8.56	5.99	2.97	1.34	b	a	a	c	c
x95	3.75	1.13	1.57	7	1.94	b	c	b	c	b	3.75	1.13	7.58	1.17	3.02	b	c	c	b	a	4.72	8.48	2.96	4.27	4.4	a	c	b	a	a	2.9	9.82	8.53	1.56	1.31	c	a	c	b	b
x96	8.75	1.04	7.49	7.42	3.29	c	a	c	b	a	3.63	5.69	5.13	5.22	9.18	c	c	b	b	b	1.74	5.83	8.87	3.72	0.48	a	b	c	a	c	5.86	6.72	5.64	0.09	6.12	b	a	a	c	b
x97	4.26	5.63	7.17	1.48	0.07	c	c	b	a	b	7.95	9.36	3.55	3.38	9.44	b	a	c	c	b	1.79	4.46	8.27	3.49	0.13	b	a	c	c	a	5.9	7.17	9.17	3.84	2.1	c	a	b	b	b
x98	1.62	2.42	4.66	4.46	3.29	b	a	c	a	c	9.97	3.99	7.05	5.68	0.09	b	a	b	a	c	2.89	2.21	5.65	5.52	0.67	c	a	b	b	b	3.42	7.18	2.34	6.5	3.49	a	c	c	c	b
x99	4.93	2.34	0.31	0.31	0.31	a	b	b	a	b	2.16	1.61	3.3	3.3	3.3	a	a	c	c	c	5.89	3.63	0.62	7.66	4.69	a	a	c	c	c	1.77	3.65	8.4	9.69	9.93	b	a	a	b	b
x100	7.53	3.81	4.6	4.8	6.12	b	a	a	a	c	9.17	3.18	8.56	8.83	6.74	b	c	a	a	c	5.82	9.31	8.07	8.25	2.86	c	c	b	a	c	4.78	5.83	5.1	3.03	3.97	b	b	b	c	b
x101	5.28	6.95	1.54	6.31	6.85	b	a	b	a	b	1.34	0.34	4	3.64	9.86	a	b	b	c	b	1.52	9.63	9.2	9.84	2.58	b	a	c	a	a	5.55	1.59	8.69	9.15	2.32	c	b	a	a	b
x102	7.23	9.41	2.12	4.23	2.11	a	c	a	c	c	3.1	7.74	9.91	8.86	2.34	b	b	a	b	c	4.64	4.61	4.58	4.92	9.12	c	c	c	a	b	9	0.64	8.38	0.61	7.56	c	a	a	a	b
x103	6.93	4.2	6.17	6.5	4.7	b	b	b	a	c	0.46	5.94	3.93	5.43	4.7	b	c	a	a	c	1.66	3.35	3.15	8.12	0.18	c	c	b	c	c	5.83	1.59	9.92	8.27	2.32	a	a	c	b	b
x104	3.75	1.13	4.07	5.21	0.47	b	c	a	b	b	3.75	1.13	5.07	1.55	7.17	b	c	c	c	b	2.98	1.8	2.56	8.58	6.75	a	a	a	c	a	1.14	6.6	5.69	5.63	8.64	a	b	b	b	c
x105	8.54	1.74	0.31	0.31	0.31	a	b	b	b	a	6.08	2.45	3.3	3.3	3.3	b	a	b	b	a	3.6	7.92	4.31	6.84	4.24	c	c	b	a	c	8.57	8.26	3.39	5.13	5.43	b	b	b	a	a
x106	4.54	8.38	4.07	7.49	7.15	b	a	a	a	b	4.17	6.24	7.37	9.65	3.25	b	b	b	a	a	3.19	1.69	7.1	6.93	5.8	c	c	b	c	c	7.48	7.27	0.39	7.29	2.98	b	a	a	c	b
x107	3.46	8.94	0.31	0.31	0.31	c	a	a	a	a	4.93	9.03	3.3	3.3	3.3	a	c	c	c	b	2.97	1.69	9.56	7.18	6.14	b	a	a	c	b	6.09	8.27	2.6	2.28	7.98	a	a	c	b	c
x108	8.18	9.25	7.38	6.14	7.79	c	b	c	b	c	0.45	7.13	7.04	7.98	1.76	a	c	a	c	c	6.67	7.43	1.98	8.43	9.83	c	b	b	b	a	3.52	3.86	7.18	9.94	6.83	a	c	b	b	a
x109	0.55	4.74	4.58	2.42	4.79	b	a	b	c	b	7.56	8.25	9.74	8.83	9.53	b	a	c	c	b	6.54	1.1	0.46	9.38	2.08	a	a	c	c	c	0.82	0.89	6.21	9.79	5.64	a	a	a	b	c
