X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	3.08	1.84	4.24	6	2.7	8.28	8.37	5.57	7.71	2.6	a	a	a	c	c	b	b	a	a	b	6.94	1.2	4.8	4.16	0.01	6.59	8.98	6.13	4.62	5.02	a	c	b	c	a	a	a	a	c	c	1.67	7.91	3.36	4.05	5.09	1.16	9.01	8.45	7.06	4.86	b	c	b	a	c	b	b	a	b	a	5.92	0.11	6.78	0.78	2.22	6.58	6.41	2.98	1.37	2.52	b	c	b	b	c	c	a	a	b	b
x11	1.62	0.53	4.47	7.91	9.33	9.2	9.63	0.53	7.98	9.87	a	a	b	c	b	b	b	a	a	b	7.94	5.45	4.46	7.94	1.1	1.34	7.94	5.45	5.85	2.97	a	a	b	a	b	c	b	a	c	a	6.73	4.96	8.4	6.73	0.03	8.08	6.73	8.26	7.88	0.6	c	a	c	c	b	c	b	c	a	a	5.83	9	3.27	2.97	2.12	9.74	2.53	3.78	4.78	9.63	c	a	c	c	a	b	c	a	c	b
x12	9.68	6.92	1.23	8.7	5.64	4.75	3.75	9.41	0.64	5.46	c	c	b	a	a	a	a	b	c	c	3.45	8.5	5.42	5.67	4.31	9.23	1.31	3.48	7.38	7.03	c	b	a	c	a	b	b	b	a	b	7.29	9.12	5.03	0.29	5.15	4.54	6.99	3.88	5.73	0.45	a	b	b	b	c	c	b	a	a	a	8.02	4.95	2.78	8.33	4.8	1.4	6.66	8.18	3.57	8.17	a	c	b	c	a	a	a	b	c	a
x13	3.13	8.2	7.98	9.33	8.65	9.58	1.33	5.84	4.76	9.61	b	b	b	b	b	c	a	b	a	a	2.86	1.08	2.18	10	0.5	6.79	7.04	8.69	2.24	9.07	b	b	c	c	c	c	c	b	a	a	3.89	1.22	9.04	4.6	8.56	2.87	8.31	1.93	6	4.98	a	b	c	c	c	b	a	c	b	c	0.2	6.94	1.87	9.29	4.51	8.17	6.58	7.41	3.36	1.91	c	a	a	a	a	c	a	a	b	b
x14	4.61	0.53	7.7	9.74	5.67	4.44	5.22	0.53	2.43	9.62	a	a	c	a	a	a	a	a	a	a	4.53	5.45	7.73	7	2.28	1.48	9.79	5.45	4.14	2.85	b	b	b	b	c	a	c	a	a	b	6.33	3.62	3.1	8.25	3.59	6.3	7.82	1.23	2.78	7.05	a	b	a	c	a	b	c	a	c	b	8.9	3.74	8.01	2.12	8.43	9.98	7.67	7.19	8.81	8.02	b	c	c	b	c	c	a	b	b	a
x15	0.68	0.53	3.26	9.7	1.47	1.89	1.4	0.53	3.41	5.97	a	a	b	a	c	b	a	b	c	b	2.69	5.45	10	0.54	0.83	2.06	0.84	5.45	7.34	3.52	b	b	b	a	a	a	b	a	c	b	3.32	5.38	5.23	7.96	5.55	4.38	8.6	3.01	6.33	9.28	c	b	b	c	b	a	a	b	a	c	7.86	9.05	9.31	6.47	5.34	4.28	8.36	4.66	7.73	2.62	a	b	c	b	b	a	c	c	b	b
x16	3.06	4.43	9.24	2.8	5.23	9.57	7.57	3.21	9.57	4.01	a	c	a	c	c	a	c	c	a	c	7.81	7.97	9.43	2.77	0.54	4.72	0.55	0.56	6.25	0.31	b	c	b	c	c	b	b	a	c	b	8.45	5.23	2.11	8.26	0.26	9.14	4.52	5.47	7.6	2.44	c	c	b	c	a	c	b	a	c	c	1.35	5.43	7.55	5.7	9.2	8.89	3.86	0.47	1.55	3.37	a	b	a	a	c	a	c	a	c	b
x17	6.02	0.53	9.41	0.61	6.03	3.68	3.74	0.53	4.97	8.17	b	c	b	c	b	c	b	c	a	a	4.69	5.45	7.76	9.75	0.67	2.8	4.21	5.45	1.59	9.19	c	c	b	b	a	a	b	a	c	c	2.99	1.88	1.78	1.74	0.52	5.18	0.45	5.2	1.51	6.84	c	c	b	a	a	b	a	a	c	b	2.38	3.56	7.28	4.45	2.79	3.88	1.74	0.2	7.44	2.67	a	c	a	a	b	c	c	a	b	a
x18	1.62	5.66	5.8	9.44	6.89	9.42	2.31	9.39	7.63	6.2	a	a	a	c	b	c	a	a	a	a	7.94	7.4	5.46	7.94	5.62	4.47	7.94	4.28	2.67	6.52	b	a	b	c	b	b	b	a	b	a	6.73	5.6	3.1	6.73	9.52	6.37	6.73	1.67	6.48	3.06	a	a	b	b	c	a	b	b	b	a	6.11	3.01	0.41	6.14	8.92	4.84	2.11	4.82	2.76	5.72	c	b	b	b	b	a	a	c	a	a
x19	3.98	0.66	7.74	8.72	4.61	7.39	0.62	2.95	2.92	9.49	c	b	a	b	c	a	a	b	b	b	0.11	4.93	7.19	8.41	9.77	5.32	3.52	1.18	7.71	9.38	c	c	b	c	c	a	a	a	c	b	7.38	7.46	8.49	2.06	9.66	2.54	4.14	4.59	2.47	5.11	b	c	b	b	c	a	a	a	a	a	6.6	4.77	8.84	8.95	1.13	3.78	9.96	8.05	6.74	4	c	a	a	a	c	b	c	c	a	a
x20	1.13	0.75	3.02	5.18	7.59	5.73	5.5	2.22	8.72	4.95	a	a	b	c	b	a	b	c	b	c	0.92	6.22	8.03	3.48	9.21	0.3	1.96	8.49	3.69	1.1	b	b	a	c	b	b	c	c	a	a	8.18	3.2	2.82	4.62	8.67	1.75	6.62	1.98	7.84	5.77	a	b	a	c	a	c	a	c	a	a	1.81	0.01	4.26	9.04	4.09	8.76	3.84	8.14	3.45	5.11	b	b	c	c	c	a	a	b	b	b
x21	3.96	7.51	8.12	2.44	5.11	6.56	7.65	5.45	2.56	9.71	a	a	b	a	b	c	b	a	c	b	3.75	1.61	7.41	3.5	8.98	7.26	9.42	9.67	5.07	4.85	b	a	b	a	b	b	a	a	a	a	8.58	5.27	4.08	9.19	3.03	1.17	9.54	1.82	2.17	3.29	b	b	b	c	a	b	a	b	a	a	4.08	7.02	3.38	4.36	7.86	2.93	5.76	9.83	2.38	9.59	c	a	a	b	c	a	c	b	a	b
x22	3.14	0.53	5.16	6.18	9.2	0.49	4.32	0.53	3.39	9.39	a	c	c	a	c	a	c	b	a	c	2.94	5.45	9.73	3.38	7.77	8.98	4.95	5.45	8.3	0.69	c	c	a	b	c	c	a	a	b	a	9.81	6.29	0.23	8.5	4.3	5.31	6.57	8.51	8.68	7.51	a	c	c	b	c	c	a	b	a	a	5.14	1.14	1.5	8.13	2.17	6.37	2.37	4.87	5.75	8.2	a	c	b	c	c	c	a	b	b	b
x23	8.48	4.41	2.43	1.13	3	5.07	3.88	9.47	6.62	9.89	c	b	b	c	a	b	a	c	c	a	9.93	0.32	1.77	3.73	3.11	1.65	3.71	2.44	4.92	4.98	a	a	a	c	a	c	a	a	a	a	6.23	8.24	5.73	9.97	9.01	3.68	7.91	4.27	1.36	3.24	a	b	c	b	a	c	a	a	a	c	0.88	8.83	3.34	6.26	8.69	8.07	1.62	9.6	7.25	6.52	c	b	c	a	b	b	b	c	a	a
x24	6.08	6.97	8.72	6.89	9.91	5.2	9.17	2.38	6.91	7.44	a	c	a	a	b	a	a	c	b	b	2.87	9.8	0.11	4.07	7.12	2.45	4.16	7.26	6.81	7.02	a	b	c	a	b	a	c	b	b	b	2.7	2.24	5.76	4.94	6.14	9.42	8.81	1.48	2.9	9.68	c	c	c	b	c	c	c	c	a	b	0.25	0.12	9.35	2.9	6.59	5.66	0.44	9.49	7.35	6.85	a	c	c	b	a	a	c	a	b	b
x25	0.37	8.43	7.38	9.35	5.32	8.8	8.72	0.61	6.99	3.28	c	b	c	a	c	c	b	c	a	b	7.72	1.36	9.54	0.39	5.43	8.25	9.88	7.07	0.18	7.36	b	c	c	b	b	b	b	a	b	a	0.55	5.12	2.77	1.08	9.29	0.72	2.88	1.46	7.74	3.74	b	c	b	b	c	b	b	b	b	a	1.82	1.59	4.3	5.47	2.87	7.26	2.47	4.91	5.2	7.23	b	a	a	a	b	b	a	c	c	c
x26	0.26	0.53	9.21	8.1	8.15	9.93	7.88	0.53	7.45	3.38	b	a	b	c	a	b	a	a	a	c	6.92	5.45	8.31	9.78	5.01	2.16	0.07	5.45	7.57	9.71	b	b	b	c	b	c	c	a	b	a	1.24	1.36	7.89	6.33	3.75	2.7	2.09	1.8	3.02	5	a	b	a	a	a	b	b	a	a	a	5.4	4.61	5.96	5.35	7.1	2.7	2.95	2.49	7.83	6.98	a	c	c	c	a	c	c	a	c	c
x27	9.75	6.76	3.59	3.64	4.12	3.23	2.14	2.95	6.3	7.35	b	a	c	b	b	c	b	a	a	b	8.77	2.25	5.84	7.13	3.85	9.22	4.57	4.95	3.88	9.43	c	a	c	a	b	c	c	a	a	c	4.87	1.66	5.42	9.68	3.38	0.38	8.9	3.86	1.23	5.12	c	a	c	a	a	a	a	c	b	b	3.63	8.66	5.48	5.54	0.39	6.38	0.39	8.12	9.77	3	a	c	c	a	c	c	b	c	c	c
x28	4.68	1.4	8.52	7.39	3.13	2.54	3.5	8.32	1.84	4.94	b	a	a	b	b	c	a	a	c	a	7.94	6.24	2.25	7.94	5.06	7.88	7.94	5.39	9.9	7.78	b	a	c	a	b	b	b	a	a	a	6.73	7.56	1.51	6.73	8.73	7.03	6.73	5.15	4.59	1.41	a	c	a	a	b	c	b	c	b	a	4.09	4.76	7.98	6.84	0.31	0.33	6.95	3.74	4	6.27	b	c	c	c	c	c	a	b	c	b
x29	1.9	4.35	2.6	9.68	2.55	8.8	8	9.29	8.47	9.24	b	c	b	b	c	a	b	b	a	a	9.75	6.21	3.47	8.49	8.06	7.2	8.51	5.11	1.94	4.4	b	b	b	a	b	b	a	b	c	a	9.35	2.7	9.55	4.49	2.6	5.86	2.15	0.3	2.24	4.24	c	c	b	a	c	a	b	c	a	a	3.24	4.27	6.79	4.04	5.5	8.25	0.38	6.94	0.94	2.64	c	a	a	c	a	c	b	b	c	a
x30	8.45	1.66	7.62	2.68	0.81	4.91	3.51	1.75	5.58	0.7	b	c	a	c	c	b	a	a	a	c	5.95	8.07	6.19	0.03	9.08	1.93	7.69	5.18	7.72	5.92	b	c	b	b	c	a	b	a	a	c	8.08	5.25	4.36	3.47	8.1	8.6	3.55	6.32	4.14	9.85	b	c	b	c	c	c	a	a	b	b	1.56	3.09	0.54	1.16	0.01	1.1	4.13	1.24	3.28	2.3	c	b	a	b	b	b	c	c	b	a
x31	0.11	5.54	1.92	5.07	5.16	6.34	2.67	3.71	2.2	8.28	b	a	b	b	b	a	c	a	c	a	8.63	1.17	2.01	5.64	3.85	0.28	0.29	1.78	6.49	0.19	a	a	a	a	b	c	a	a	c	b	1.07	3.85	8.83	6.22	8.75	6.44	5.95	9.53	1.84	2.78	b	b	b	a	c	c	c	a	c	c	3.91	1.64	8.32	4.72	0.09	7.39	2.4	9.39	6.14	3.57	c	c	c	a	a	c	b	c	a	a
x32	4.37	8.7	5.97	6.76	8.58	8.78	1.22	7.79	5.33	4.87	a	a	c	b	b	b	b	c	c	a	0.48	0.72	2.93	6.55	7.03	5.22	3.72	4.25	9.42	10	a	b	c	a	c	b	c	b	b	c	9.97	9.19	9.27	9.94	0.91	8.67	2.04	0.42	3.49	5.67	c	c	c	a	c	b	c	c	a	b	0.58	4.21	7.05	2.01	1.45	5.68	2.96	0.89	7.7	1.85	a	b	b	a	b	c	a	a	b	b
x33	9.66	5.22	3.42	3.06	0.69	8.83	2.7	3.89	2.55	3.57	b	c	a	a	b	c	b	b	a	a	3.16	4.21	2.63	9	8.05	2.75	4.67	1.93	5.19	8.7	a	b	c	b	c	a	b	a	c	b	0.01	2.88	5.97	5.4	3.99	4.42	8.47	9.7	6.32	8.27	a	a	b	a	b	b	c	b	a	c	1.21	6.86	1.87	3.91	1.67	8.91	0.64	4.41	0.13	3.59	b	a	b	b	c	a	c	b	a	c
x34	6.17	9.55	0.55	4.31	6.13	3.43	8.22	5.42	8.17	0.28	c	b	a	a	b	b	a	b	b	b	6.48	8.26	3.67	2.66	2.81	2.6	3.96	2.53	6.68	9.39	a	a	c	a	a	b	c	a	b	a	8.87	2.41	3.49	2.14	0.82	4.18	7.96	9.38	1.4	0.18	c	b	a	c	b	a	b	b	c	b	9	5.7	1.13	2.94	1.97	4.06	8.63	9.35	9.32	1.84	a	c	a	b	a	a	c	b	b	b
x35	7.9	9.78	7.53	8.74	6.41	9.38	7.56	7.52	4.23	1.6	c	b	c	a	a	a	b	b	a	c	9.17	6.15	5.01	2.21	1.2	4.83	8.4	1.86	4.53	3.32	c	b	a	b	c	c	b	c	a	b	5.15	3.24	9.94	3.19	1.35	6.42	1.5	2.31	1.41	5.3	c	b	a	b	b	a	c	a	b	b	7.43	8.26	4.96	7.04	3.68	2.98	8.51	7.08	2.98	7.63	c	c	b	a	c	b	a	a	c	a
x36	0.82	5.48	3.24	9.42	0.56	5.15	2.46	9.4	3.34	2.96	a	a	c	b	a	b	a	c	a	c	5.46	0.86	3.2	6.74	2.76	3.88	0.72	6.44	2.49	0.8	c	c	b	a	a	a	a	a	c	c	2.59	1.4	7.02	2.32	5.89	3.72	8.48	9.11	2.59	4.18	b	c	b	a	b	c	c	a	b	b	1.52	1.65	6.89	2.64	5.55	8.48	3.85	4.07	7.86	8.99	b	b	c	c	a	b	c	c	b	a
x37	0.74	0.11	9.89	2.62	4.39	1.13	5.28	9.96	4.24	1.25	c	c	a	a	c	b	a	c	a	c	1.26	3.57	1.05	6.64	9.93	0.75	5.64	2.85	1.95	6.47	c	b	b	b	a	c	b	a	a	c	5.93	0.15	4.67	7.84	4.01	4.47	9.02	8.54	1.47	9.09	c	c	a	b	a	a	a	b	a	c	9.82	8.04	3.88	5.98	5.63	8.6	3	7.76	3.88	1.88	a	c	b	b	b	c	c	b	a	b
x38	9.03	7.87	5.67	6.5	5.14	9.49	2.36	1.64	6.7	6.86	c	a	c	a	a	a	b	c	c	a	2.55	6.93	5.75	5.06	9.94	0.43	2.19	2.1	4.19	0.67	c	c	c	c	c	c	a	a	b	a	4.75	7.4	0.44	4.91	4.18	1.85	3.59	6.29	2.36	5.54	b	c	c	a	b	b	a	b	c	b	9.69	8.1	5.84	5.15	1.68	1.51	2.28	5.52	5.78	6.79	b	a	b	b	a	b	a	a	c	a
x39	0.6	4.12	7.49	7.42	4.93	7.87	7.06	4.16	9.8	2.02	c	a	b	a	b	c	b	a	b	b	7.94	1.39	9.99	7.94	6	7.85	7.94	0.25	3.87	6.14	a	a	b	a	b	a	b	a	a	a	6.73	2.54	9.05	6.73	9.1	5.9	6.73	9.06	9.05	8.74	b	a	b	b	a	c	b	b	b	a	2.38	2.88	9.37	9.4	2.24	7.64	9.16	3.73	4.58	5.84	c	a	a	a	b	b	b	a	a	b
x40	0.62	2.22	4.14	0.45	6.09	9.93	6.72	6.4	4.39	7.46	b	b	a	a	c	a	c	a	b	c	5.23	5.37	8.61	1.72	7.82	8.4	9.57	9.64	2.32	5	c	a	a	b	a	c	c	c	a	c	2.36	4.59	1.15	4.88	8.56	9.24	6.24	2.09	3.3	1.54	c	a	c	a	c	a	c	b	b	c	0.71	3.3	0.63	2.24	1.89	1.74	5.92	5.45	2.82	9.87	a	b	c	b	c	b	a	b	c	a
x41	8.49	0.53	6.3	2.29	8.84	0.81	2.35	0.53	5.55	4.88	a	b	c	b	b	c	c	a	a	c	7.76	5.45	8.43	2.12	8.59	8.11	6.86	5.45	0.05	5.38	a	a	a	a	c	a	c	c	b	b	2.26	4.67	9.66	6.1	1.74	8.57	7.19	7.05	0.97	7.53	c	c	b	a	c	c	a	a	a	b	3.28	5.48	6.94	9.48	1.17	0.06	8.74	8.7	0.99	5.76	c	a	b	c	b	b	a	c	a	b
x42	4.26	1.59	9.27	3.78	6.54	7.39	2.92	0.94	3.78	6.03	a	c	b	b	c	a	c	b	a	a	7.94	9.58	7.39	7.94	5.24	7.66	7.94	1.4	5.38	6.05	a	a	a	c	b	a	b	b	b	a	6.73	2.21	7.08	6.73	1.04	2.52	6.73	8.48	0.55	9.12	c	a	c	a	b	a	b	a	c	a	1.9	1.23	6.71	2.72	5.82	7.9	1.21	9.21	6.69	6.41	b	c	a	c	a	a	b	a	a	b
x43	1.83	8.18	3.42	9.42	5.21	1.66	3.02	9.39	2.86	4.27	a	c	c	c	a	a	c	c	b	c	3.59	3.43	5.18	6.52	0.76	9.71	6.41	2.53	9.26	2.67	c	a	c	b	b	c	b	b	a	a	8.61	5.59	9.75	7.21	6.56	6.39	7.66	1.95	0.71	0.75	c	b	c	a	a	a	b	b	a	b	7.7	0.6	0.17	5.14	3.12	2.93	1.73	0.24	5.31	1.03	a	b	b	c	b	a	a	c	a	c
x44	4.99	0.31	8.59	8.93	3.37	5.25	7.45	7.94	8.73	3.04	b	a	c	a	b	a	c	a	b	c	9.97	0.25	2.81	8.88	6.98	8.26	7.68	3.28	5.21	0.17	a	a	b	a	b	c	c	a	a	b	9.79	2.03	8.38	9.15	3.57	9.06	6.29	0.1	1.88	2.2	a	b	c	c	b	a	b	c	c	b	0.26	8.23	4.41	2.58	3.73	6.73	3.99	8.05	2.78	1.69	c	b	c	c	b	a	b	a	c	b
x45	4.35	4.65	2.67	4.56	3.18	9.42	0.06	2.74	9.93	1.09	b	a	c	c	a	b	a	a	c	a	0.24	2.44	1.56	7.98	0.13	4.59	3.98	2.96	8.5	0.51	a	c	b	c	b	b	c	a	b	c	6.38	8.34	4.26	2.66	8.43	1.89	2.53	0.75	8.02	5.69	a	c	b	b	a	a	b	a	b	c	2.19	9.19	2.23	2.63	8.01	9.82	8.1	8.52	9.72	1.74	c	c	b	b	a	a	c	b	c	a
x46	0.65	0.42	2.75	3.66	3.5	9.34	7.51	7.77	7.28	2.48	c	a	a	a	b	b	c	a	c	c	7.46	3.7	7.27	5.42	7.91	1.86	0.64	3.33	9.54	7.63	b	b	b	a	c	a	c	b	c	b	2.37	4.81	5.52	0.04	4.45	5.52	3.06	6.37	2.37	1.66	b	c	c	c	a	c	a	c	b	c	3	4.6	4.52	3.22	1.77	4.43	6.32	8.14	2.24	0.43	b	b	b	b	a	a	c	c	c	a
x47	4.38	0.53	4.86	6.34	8.84	8.24	4.65	0.53	6.84	1.65	b	a	b	b	a	b	b	b	b	c	7.73	5.45	9.17	2.52	6.38	1.47	7.28	5.45	4.72	1.63	b	b	c	c	b	c	a	c	c	b	6.93	1.62	3.71	8.99	5.16	8.11	4.26	2.64	3.62	6.61	c	b	b	b	b	c	b	c	b	c	4.62	8.01	2.82	2.73	7.68	9.5	0.05	8.89	9.75	6.78	c	a	a	a	c	a	a	c	a	b
x48	3.39	4.41	2.07	9.74	7.6	2.62	7.71	1.65	0.4	3.08	b	c	a	c	c	b	c	c	a	b	3.04	3.26	9.96	2.16	8.9	1.67	1.9	0.2	8.47	2.26	a	a	a	b	b	b	a	b	c	b	3.73	5.91	0.02	6.7	8.23	8.94	2.34	3.79	5.54	4.01	c	c	b	a	b	c	b	a	b	b	4.52	7.06	4.25	3.9	0.27	3.8	5.29	9.1	8.03	0.58	b	c	c	b	b	c	c	b	b	c
x49	2.02	8.08	7.59	3.62	8.28	1.38	3.31	4.65	2.94	2.48	b	c	a	a	b	a	a	a	a	b	8.81	8.32	4.13	6.36	3.84	9.45	9.69	5.16	4.09	1.92	b	c	a	a	a	c	c	a	b	b	6.11	8.81	1.17	9.1	1.09	7.51	6.58	1.88	5.4	0.01	c	a	b	c	a	c	c	a	b	a	4.33	6.01	3.73	4.41	4.12	4.9	1.95	6.6	8.74	7.05	b	a	c	a	a	a	c	c	c	b
x50	8.79	0.59	6.45	4.79	8.37	4.68	4.47	9.68	9.21	6.44	b	a	c	c	c	b	c	c	a	c	4.92	2.26	6.21	1.6	1.35	1.99	8.26	2.52	2.3	6.85	b	c	c	b	b	b	b	c	a	a	1.26	4.89	2.57	6.47	7.33	8.26	3.58	4.77	9.84	2.92	b	c	c	b	b	c	a	a	c	c	7.62	5.38	3.74	6.2	2.09	9.74	5.34	5.44	4.82	1.59	c	a	b	c	b	c	b	b	a	a
x51	8.99	8.98	0.56	9.05	8.51	9.2	1.92	4.16	7.27	0.88	a	c	c	a	c	c	c	c	a	a	6.19	7.54	6.81	0.32	7.04	0.76	5.89	3.76	7.06	3.35	b	c	b	c	b	c	a	c	b	c	8.95	8.82	4.16	8.32	8.08	9.02	4.66	0.39	0.06	3.32	b	a	b	c	a	b	a	c	b	a	5.15	2.03	0.74	7.51	9.45	3.45	8.79	9.5	5.82	1.68	c	c	b	a	b	a	b	a	a	b
x52	1.91	4.59	3.19	2.07	5.65	0.39	5.26	6.05	6.74	6.57	c	a	a	b	b	b	a	a	c	c	7.94	8.61	4.09	7.94	8.26	8.57	7.94	6.13	0.91	6.42	a	a	b	b	a	b	b	c	a	a	6.73	4.07	2.52	6.73	6.43	0.64	6.73	4.26	8.17	3.78	a	a	c	c	a	c	b	a	a	a	9.14	6.94	3.52	5.89	7.3	2.1	6.65	8.42	1.2	8.73	c	a	c	a	a	b	c	b	a	a
x53	1.26	0.53	2.99	5.52	6.81	8.98	2.11	0.53	4.51	8.45	a	a	a	b	c	b	b	a	c	b	2.52	5.45	7.09	2.09	3.71	2.17	2.62	5.45	2.39	8.9	b	b	a	b	b	c	b	a	c	b	8.5	2.57	3.51	6.76	4.57	8.96	6.64	2.91	1.97	9.5	a	b	c	c	c	c	a	b	b	c	1.56	4.19	1.04	5.49	4.39	4.96	4.19	1.07	6.04	0.4	a	c	a	a	a	a	a	a	a	b
