X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x46	7.04	5.36	6.39	3.95	8.1	c	a	c	c	b	3.7	4.92	0.52	3.02	3.18	a	c	c	a	a	2.16	5.96	3.03	3.52	9.38	c	a	a	b	c	0.72	0.51	5.26	3.9	5.88	c	c	c	a	b
x47	6.15	4.98	9.68	1.01	4.34	b	a	a	a	c	4.91	1.81	1.96	2.02	9.05	a	b	a	b	a	7.05	5.57	10	3.35	5.69	c	a	c	c	c	4.75	4.84	9.36	7.85	5	a	b	b	a	c
x48	4.89	9.02	8.72	4.89	4.89	c	a	c	a	a	1.44	3.74	0.43	1.44	1.44	c	a	a	a	b	7.62	8.73	7.55	4.39	3.55	b	c	a	a	b	4.92	4.03	7.53	8.07	1.08	a	c	b	c	a
x49	5.54	9.69	6.45	0.54	7.73	a	b	c	a	b	5.25	6.46	4.05	9.61	0.44	a	a	c	a	c	2.82	6.54	3.87	3.58	9.2	c	a	b	c	c	4.13	4.4	9.45	2.26	4.26	b	a	c	c	c
x50	7.12	5.4	0.55	1.03	0.85	a	b	b	b	c	1.37	5.4	0.55	6.51	0.85	a	b	b	a	a	5.86	8.38	2.61	1.44	6.03	c	b	c	b	c	0.43	9.42	6.57	6.55	2.36	b	a	b	c	a
x51	4.23	3.44	2.03	4.12	8.13	c	b	c	c	a	4.66	3.76	9.35	0.34	1.67	a	c	c	a	b	1.25	7.88	4.31	4.77	6.37	c	b	b	b	a	9.35	8.21	6.92	9.08	2.41	a	c	b	a	a
x52	8.33	5.46	2.75	9.7	2.83	a	b	b	b	c	0.19	5.23	5.87	5.81	5.94	b	b	b	b	a	3.45	7.83	8.81	4.37	8.83	a	a	a	c	a	0.33	6.44	9.78	0.12	7.16	c	b	b	a	c
x53	0.49	4.89	5.98	3.4	2.49	b	a	c	b	b	1.59	9.12	2.01	6.68	9.29	a	c	b	a	a	9.38	0.02	2.19	4.68	2.08	c	c	a	b	b	8.09	7.4	2.21	2.93	8.07	c	c	c	c	b
x54	1.29	2.79	3.56	1.78	7.62	a	a	c	b	c	6.71	0.72	7.08	7.48	1.3	c	a	c	b	c	0.89	2.64	8.52	4.56	8.79	b	a	c	a	c	9.77	2.7	4.96	9.83	1.29	c	b	b	b	b
x55	0.76	2.88	0.47	8.3	5.02	b	b	a	b	c	4.84	2.08	1.66	3.3	2.26	b	b	a	b	a	3.57	8.94	1.42	7.96	1.64	b	b	a	c	a	6.2	4.25	5.85	9.32	2.14	b	a	b	c	c
x56	4.33	5.4	0.55	2.44	0.85	c	c	b	b	c	1.45	5.4	0.55	6.39	0.85	b	c	c	a	b	1.83	4.08	3.88	7.55	1.52	a	a	a	b	a	5.68	0.36	3.85	4.19	4.71	b	c	a	a	b
x57	8.71	0.23	4.53	5.04	0.16	a	b	c	a	c	6.81	2.98	0.08	6.63	3.92	b	c	c	b	c	0.53	8.83	6.44	7.04	4.73	c	a	b	b	b	8.13	3.99	4.39	1.81	9.64	a	c	b	c	b
x58	2.72	8.02	7.1	6.53	3.01	a	a	a	b	b	0.94	9.01	3.16	1.87	9.45	a	a	c	b	c	3.94	4.68	3.98	8.52	2.88	b	b	c	b	b	0.49	1.33	8.86	3.82	3.66	b	a	b	b	b
x59	3.1	6.53	4.22	1.06	1.97	c	b	a	a	c	8.15	6.7	0.85	3.64	1.37	b	a	b	c	a	8.08	9.43	6.57	2.8	6.94	b	b	b	c	c	4.26	3.98	3.74	5.72	6.17	a	b	a	a	b
x60	7.07	9.95	5.37	9.75	4.11	b	b	b	a	c	1.81	0.54	1.66	7.6	5.36	a	a	b	a	a	7.46	2.19	3.74	6.14	0.48	b	a	a	c	c	0.57	6.33	2.11	1.03	8.81	b	a	b	b	a
x61	4.89	0.41	8.63	4.89	4.89	c	c	b	a	b	1.44	6.98	8.14	1.44	1.44	c	b	b	a	a	1.95	8.66	6.21	5.5	0.2	c	a	b	c	c	9.81	3.03	0.89	9.86	1.29	a	a	a	a	b
x62	6.09	5.4	0.55	6.41	0.85	b	b	b	b	a	0.4	5.4	0.55	2.91	0.85	b	a	c	b	b	1.9	1.16	7.74	5.54	0.13	c	b	c	a	c	7.23	7.29	1.09	5.3	5.11	b	c	c	b	b
x63	6.76	9.85	4.13	7.25	7.68	a	b	c	a	b	1.01	8.17	9.02	1.67	2.12	a	c	c	a	a	3.94	8.3	1.23	2.85	0.29	a	a	b	b	a	2.29	3.3	9.62	2.78	8.79	b	b	a	c	b
x64	6.03	0.14	0.77	4.74	9.1	b	b	a	c	c	9.2	0.54	8.59	9.43	9.21	c	c	c	a	b	9.03	8.56	2.62	3.56	7.6	b	b	c	b	a	4.55	4.33	2.39	7.59	8.46	c	b	b	c	b
x65	6.58	1.38	8.78	7.28	7.91	c	b	a	a	b	8.91	1.44	2.78	7.57	7.12	a	a	a	b	b	2.85	6.98	3.33	6.25	6.56	a	a	a	c	a	2.22	7.85	6.54	3.64	7.47	c	a	a	b	b
x66	0.52	7.54	0.68	7.06	0.36	a	a	a	b	b	4.52	1.23	2.69	3.82	0.68	a	a	b	c	a	3.98	4.66	0.78	9.19	1.49	a	a	c	b	a	7.88	9.34	7.11	5.15	10	a	a	b	a	b
x67	1.1	5.58	8.42	1.85	6.02	c	a	b	a	b	3.3	4.23	8.97	2.87	8.38	b	a	c	c	b	4.11	1.88	3.63	7.22	4.16	a	a	a	a	a	4.09	3.86	8.68	7.79	0.82	c	a	a	a	a
x68	9.27	8.48	6.98	7.88	7.16	c	c	b	a	c	7.81	5.03	9.89	0.59	6.65	c	c	c	c	c	0.14	1.1	3.69	6.28	6.5	b	c	a	c	a	1.31	8.25	7.77	2.09	0.73	b	a	b	c	b
x69	4.89	2.42	8.36	4.89	4.89	c	a	b	a	a	1.44	6.04	3.74	1.44	1.44	c	b	a	a	b	0.32	7.59	0.6	5.43	7.41	b	b	b	c	c	2.29	2.18	4.77	2.55	2.32	b	a	b	c	c
x70	0.49	5.4	0.55	2.8	0.85	b	c	a	c	c	1.5	5.4	0.55	3.41	0.85	b	a	b	a	c	5.71	3.26	9.88	4.11	5.5	b	c	a	a	c	1.56	6.78	4.07	8.53	4.82	b	b	b	a	c
x71	0.54	7.91	6.86	2.61	3.1	c	b	a	b	b	1.37	9.06	8.42	8.55	8.46	b	c	c	a	b	5.18	4.84	4.55	8.73	0.18	c	a	a	a	b	7.08	3.72	0.13	9.35	3.39	a	a	a	a	b
x72	2.03	1.81	5.06	1.97	9.38	a	c	b	c	a	2.41	5.17	2.5	9.24	6.07	a	a	b	a	b	6.56	8.11	9.44	8.84	0.1	a	b	c	a	b	4.87	1.1	7.57	0.92	9.82	a	c	c	a	c
x73	4.12	5.4	0.55	1.61	0.85	a	a	b	c	b	6.33	5.4	0.55	4.73	0.85	a	b	a	c	a	6.12	6.6	9.15	3.31	7.12	c	a	b	a	a	7.87	5.85	1.81	4.46	3.12	b	c	c	c	a
x74	2.34	2.82	6.36	6.33	3.87	c	a	c	c	a	8.2	8.28	3.09	8.39	9.89	c	a	a	c	a	3.83	5.86	6.53	4.27	6.53	b	a	b	b	a	9.25	4.57	6.58	8.31	9.16	a	b	b	a	c
x75	2.66	0.18	2.99	7.45	2.83	a	b	c	c	b	3.57	3.64	1.69	2.95	2.63	b	a	b	b	c	9.83	9.44	8.54	0.56	9.33	b	c	a	b	a	8.87	0.34	6.05	8.9	1.42	b	a	b	c	b
x76	5.54	0.66	5.2	5.76	2.03	a	a	c	b	c	2.48	6.57	4.19	7.4	6.47	b	c	b	b	a	7.09	0.18	7.31	1.03	3.16	b	b	b	c	b	7.62	6.38	4.84	3.04	2.67	c	a	a	c	a
x77	1.05	9.46	4.89	5.73	0.01	b	c	b	a	a	8.8	4.23	1.24	4.91	7.24	c	c	b	c	a	6.9	8.85	7.15	3.7	9.1	a	b	c	c	a	7.13	5.52	0.28	9.55	3.89	b	a	a	b	c
x78	0.24	0.24	1.3	6.64	4.85	c	b	b	b	c	9.5	8.76	8.72	7.46	2.96	c	a	a	a	a	7.99	8.98	0.08	1.37	6.56	c	c	a	b	c	1.86	3	1.6	6.73	1.77	a	b	c	a	b
x79	2.01	9.94	9.7	5.12	7.12	c	b	a	b	c	1.2	6.75	4.79	5.61	4.42	a	c	b	b	c	5.59	3.68	7.85	9.59	1.16	a	a	a	b	c	6.33	4.43	2.87	6.9	8.31	b	c	a	b	b
x80	4.89	1.37	7.37	4.89	4.89	c	a	b	a	c	1.44	3.03	5.2	1.44	1.44	c	b	c	a	b	2.32	1.71	5.09	3.58	3.59	b	c	c	c	b	3	2.29	9.87	5.82	6.48	b	a	c	b	b
x81	4.89	2.11	7.77	4.89	4.89	c	b	c	a	c	1.44	3.56	4.41	1.44	1.44	c	c	a	a	a	1.25	7.74	0.73	9.38	4.79	b	c	c	c	c	4.8	8.39	6.67	5.93	0.75	a	b	b	c	c
x82	1.84	5.4	0.55	2.73	0.85	b	a	b	b	b	6.63	5.4	0.55	9.62	0.85	a	a	b	b	c	1.47	7.17	8.17	9.63	3.76	a	c	b	a	c	4.79	3.22	8.58	8.11	5.53	c	b	c	a	a
x83	5.95	3.56	6.34	9.88	6.13	b	c	c	b	b	8.55	8.61	3.31	9.33	0.06	c	a	a	c	a	1.67	3.49	0.49	9.06	4.14	c	a	a	b	a	0.88	4.89	8.63	4.92	4.79	b	c	c	c	c
x84	2.75	5.4	0.55	9.84	0.85	b	b	c	c	a	5.18	5.4	0.55	2.8	0.85	a	a	c	b	c	3.56	3.08	2.99	9.56	9.67	b	c	c	c	b	5.76	4.45	8.11	7.98	4.04	a	a	a	a	c
x85	0.44	7.8	5.33	8.15	7.84	a	c	c	c	c	2.73	7.49	2.63	8.47	0.76	c	c	b	c	a	1.71	5.57	8.95	2.75	8.11	c	a	b	b	a	0.13	0.55	3.35	6.6	3.37	a	a	c	b	a
x86	4.89	4.78	7.37	4.89	4.89	c	c	a	a	a	1.44	6.66	5.14	1.44	1.44	c	a	b	a	a	5.96	3.97	7.47	7.95	8.87	a	a	a	c	a	7.82	5.03	4.02	1.03	1.89	b	b	c	b	c
x87	4.01	1.5	0.83	3.61	3.41	b	a	b	b	c	8.45	3.38	4.48	9.9	9.59	b	a	c	a	a	0.78	1.76	5.99	5.22	3.26	b	a	b	c	c	2.04	1.68	1.96	0.47	4.13	a	b	a	c	a
x88	0.24	9.11	0.35	5.47	7.47	c	a	b	b	c	9.24	5.75	8.68	3.06	7.01	b	b	b	b	b	7.59	8.8	0.24	5.41	9.16	b	a	b	c	a	6.44	5.15	2.95	8.95	9.2	a	a	c	b	c
x89	1.77	8.7	3.47	5.15	4.06	c	c	a	c	c	1.46	6.79	0.46	5.02	6.06	c	a	c	c	a	0.85	3.71	7.89	8.01	1.35	b	a	a	b	a	4.16	6.04	2.03	2.9	9.71	c	a	c	b	a
x90	1.05	5.4	0.55	0.22	0.85	a	b	c	b	c	8.87	5.4	0.55	2.69	0.85	c	a	c	a	c	9.72	5.93	7.88	3.8	3.24	a	b	a	c	c	7.11	3.98	8.9	1	6.53	a	a	c	c	b
x91	8.06	8.04	7.64	0.42	5.19	c	a	a	c	b	1.94	7.76	5.98	0.12	4.24	c	b	c	c	b	2.15	9.96	8.43	2.48	5.6	b	b	c	b	a	7.99	3.07	6.41	2.14	2.44	c	b	b	b	c
x92	6.3	9.93	0.93	3.55	3.22	c	a	b	c	b	7.33	2.22	6.78	5.15	5.49	b	a	c	b	b	0.96	1.85	2.08	9.33	5.98	c	c	b	c	b	3.62	8.87	6.12	2.36	0.52	c	c	a	a	c
x93	8.57	0.44	4.76	0.43	2.31	b	b	b	b	a	7.3	6.16	0.15	8.34	1.69	c	a	a	c	a	7.81	0.19	1.7	4.35	6.49	c	a	c	c	c	3.91	3.17	0.37	3.04	9.06	c	a	b	c	a
x94	8.16	5.07	7.92	8.43	2.89	a	b	a	c	b	7.24	9.17	6.73	8.43	2.43	c	c	c	a	a	6.96	6.39	5.04	6.01	2.42	a	b	c	b	a	9.33	6.57	0.25	3.71	7.61	a	b	a	c	a
x95	7.57	5.4	0.55	4.94	0.85	a	b	b	b	b	9.59	5.4	0.55	5.97	0.85	a	a	c	b	c	9.14	6.46	0.52	4.8	6.04	a	a	b	b	c	5.44	2.27	7.8	4.29	9.09	c	c	b	c	c
x96	3.14	7.77	1.9	6.17	3.95	a	b	c	b	b	4.69	4.82	3.57	8.75	1.81	c	c	c	c	a	0.5	6.41	7.04	4.79	6.2	a	b	a	a	c	4.12	5.25	2.42	7.55	7.01	c	a	b	a	c
x97	9.76	3.18	6.59	4.68	5.66	b	c	a	a	b	7.12	4.08	2.62	3.33	6.83	b	b	c	b	a	7.71	1.97	8.6	0.57	8.53	b	a	a	b	b	8.97	4.56	0.7	4.9	5.12	c	a	c	a	a
x98	7.52	6.41	9.63	3.66	1.6	c	b	a	a	a	2.01	7.02	1.82	5.43	1.79	b	a	a	c	c	5.7	8.28	8.11	3.02	6.26	c	b	b	b	b	8.57	8.73	2.61	1.24	1.42	b	a	a	c	c
x99	8.03	6.25	5.88	4.28	2.36	b	b	a	b	c	1.61	9.78	0.81	5.61	2.19	a	c	b	a	b	9.73	5.55	0.15	3.33	5.71	b	a	c	a	b	7.26	0.58	5.69	4.46	9.99	a	a	b	c	c
x100	4.89	8.51	4.31	4.89	4.89	c	b	a	a	a	1.44	9.59	6	1.44	1.44	c	b	c	a	b	7.42	8.94	7.36	6.16	3.91	b	b	a	c	c	0.09	6.37	9.64	9.49	4.83	c	c	c	b	c
x101	2.86	1.36	4.98	9.19	2.95	a	b	b	c	c	6.57	5.05	2.63	7.53	0.75	b	b	c	a	b	6.37	6.96	2.54	5.49	0.59	b	b	a	a	a	8.76	2.02	3.49	8.28	0.03	c	b	c	b	c
x102	4.84	4.5	8.38	5.04	5.22	b	b	a	b	c	9.16	6.61	8.61	9.98	1.48	b	a	c	a	a	4.78	6.46	7.33	4.88	6.02	b	b	a	b	b	1.52	9.56	2.43	7.57	9.68	b	a	c	b	b
x103	8.83	2.16	8	7.32	7.59	a	a	a	b	c	4.18	4.53	1.52	8.92	5.94	b	c	a	a	a	5.26	4.42	0.43	0.02	7.7	b	c	b	a	a	6.71	4.14	9.78	5.43	6.95	c	a	b	c	a
x104	6.66	3.56	0.94	8.72	3.84	a	b	a	a	b	1.21	6.2	4.88	8.94	6.37	a	b	b	b	a	8.52	4.3	6.45	3.1	8.7	c	b	c	b	c	6.97	2.83	1.14	8.49	1.63	b	b	b	b	b
x105	7.34	5.4	0.55	6.62	0.85	a	c	b	a	a	3.76	5.4	0.55	6.02	0.85	c	c	c	b	c	0.88	0.24	2.4	3.92	3.3	c	c	a	c	a	1.6	2.57	9.31	4.31	8.5	a	b	a	c	c
x106	0.56	5.4	0.55	1.06	0.85	c	a	c	a	c	5.89	5.4	0.55	1.83	0.85	b	a	a	b	b	4.3	3.16	4.64	9.05	7.73	a	c	c	c	c	8.72	5.35	3.98	8.77	5.38	b	a	b	b	a
x107	0.11	0.09	2.26	9.52	0.65	a	a	a	c	c	5.28	8.95	1.84	5.9	2.67	b	a	b	b	a	0.05	7.02	9.27	4.08	6.33	c	a	c	a	a	9.51	3.34	9.24	5.45	0.86	b	a	a	c	c
x108	7.31	2.83	3.12	0.28	9.68	a	a	a	b	c	8.9	5.12	1.22	6.84	0.41	a	a	b	b	b	2.92	1.8	6.84	8.17	2.06	a	b	c	b	b	1.98	1.16	3.42	5.93	2.07	c	c	b	b	a
x109	9.77	5.4	0.55	1.8	0.85	c	c	a	b	c	8	5.4	0.55	2.16	0.85	b	b	b	c	a	3.13	6.61	4.98	6.24	8.86	a	a	b	a	b	9.05	6.74	5.75	4.28	3.03	b	b	b	c	c
