X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x19	5.49	0.29	4.78	3.1	5.49	c	a	a	a	c	7.37	7.67	7.16	5.28	6.07	a	c	c	b	c	9.23	3.78	1.69	0.41	5.91	c	a	b	b	a	4.76	8.25	0.25	3.24	1.64	c	c	a	b	c	6.36	3.55	2.01	5.5	2.63	a	a	c	b	c	9.6	6.96	7.7	3.63	3.5	a	a	b	b	c
x20	7.28	5.01	6.55	0.17	1.97	a	b	b	b	b	8.6	6.53	8.7	8.7	8.7	b	b	a	c	b	9.38	5.92	9.63	9.63	9.63	b	a	b	c	b	4.1	0.85	2.83	2.83	2.83	b	b	c	c	a	4.64	3.39	5.88	5.88	5.88	b	b	b	b	a	6.14	9.64	6.9	6.44	4.67	b	b	a	a	c
x21	7.12	4.98	3.03	4.7	0.25	a	c	b	a	a	4.1	0.51	8.7	8.7	8.7	c	c	a	a	c	7.45	6.05	9.63	9.63	9.63	a	a	c	c	a	7.8	9.35	2.83	2.83	2.83	b	a	b	b	b	5.57	8.13	5.88	5.88	5.88	b	c	b	a	c	5.94	6.67	5.73	9.5	3.01	a	b	c	c	c
x22	7	8.49	8.39	9.8	0.6	b	a	b	b	c	9.8	4.48	8.7	8.7	8.7	c	c	b	b	b	6.94	6.92	9.63	9.63	9.63	a	b	b	b	c	4.45	7.9	2.83	2.83	2.83	b	c	c	a	c	7.9	8.87	5.88	5.88	5.88	a	a	c	b	c	4.07	7.36	7.41	4.48	7.81	b	c	c	c	c
x23	2.34	9.5	2.49	7.88	8.65	a	c	b	a	c	8.98	6.94	2.66	2.19	7.07	a	a	a	c	b	7.13	8.37	1.3	9.45	3.63	a	a	c	a	c	2.78	9.05	2.52	8.31	9.44	b	a	c	b	c	3.64	6.45	1.7	9	8.66	b	a	b	c	b	6.07	5.6	4.79	9.72	3.62	b	a	b	c	a
x24	4.31	3.18	5.34	9.68	4.68	c	a	b	c	b	7.1	6.88	3.47	2.25	0.45	a	b	c	b	b	2.83	6	8.73	8.78	9.32	a	a	a	b	c	5.54	7.19	2.41	0.07	1.58	c	c	b	c	b	4.59	7.32	6.31	6.04	1.14	c	a	c	c	c	1.9	6.3	3.47	9.41	8.63	b	b	a	c	b
x25	0.77	8.03	8.29	5.64	2.68	c	a	b	c	c	1.54	7.46	3.56	2.46	7.79	c	c	b	c	c	4.08	9.13	3.99	6.28	9.85	b	c	a	c	b	4.41	5.33	0.02	7.19	5.6	a	c	c	b	b	7.61	2.39	3.37	5.66	4.96	b	a	c	c	b	3.06	1.65	5.14	0.93	7.49	b	a	c	a	b
x26	4.65	7.73	1.58	5.53	2.05	a	a	c	a	c	5.92	3.03	3.95	5.52	9.99	c	c	b	a	b	3.7	3.61	8.42	3.72	5.06	b	b	c	c	b	5.48	2.51	5.3	4.54	1.82	b	b	c	c	b	6.06	2.35	4.47	9.95	2.31	a	b	c	c	c	4.01	5.99	5.72	3.94	0.52	a	a	c	a	a
x27	1.34	8.08	3.56	0.74	6.08	c	a	a	a	a	2.48	8.75	8.7	8.7	8.7	c	b	a	a	a	8.22	6.11	9.63	9.63	9.63	b	b	c	a	a	9.75	1.63	2.83	2.83	2.83	c	b	b	c	a	7.64	3.43	5.88	5.88	5.88	b	a	c	a	b	4.87	2.2	3.75	5.4	7.59	a	a	a	a	c
x28	5.95	3.65	7.34	2.44	4.05	c	a	c	b	b	5.45	8.58	6.62	3.46	8.4	b	b	a	b	b	2.78	8.93	5.74	0.55	0.05	a	a	c	a	c	1.02	9.88	0.01	6.87	8.01	c	a	c	c	a	8.35	5.5	7.79	5.54	7.72	b	c	c	c	b	3.82	7.91	5.66	9.32	0.3	c	c	a	b	c
x29	6.07	1.94	7.64	8.42	6	a	a	a	c	a	2.03	6.47	0.66	2.79	2.01	b	b	b	c	a	6.9	2.21	1.02	8.6	2.13	c	a	a	c	c	5.1	0.41	8.59	0.72	2.95	c	c	c	c	a	0.51	4.13	0.13	7.09	2.13	c	b	a	a	b	4.85	5.02	5.03	2.35	8.29	a	a	a	b	b
x30	1.96	8.8	8.43	4.65	3.62	a	a	a	a	b	3.9	4.75	8.7	8.7	8.7	c	b	a	c	a	1.47	6.52	9.63	9.63	9.63	b	b	b	a	a	2.05	0.08	2.83	2.83	2.83	b	a	b	b	a	5.78	1.26	5.88	5.88	5.88	b	b	a	b	b	7.37	9.48	5.56	2.7	7.55	c	a	a	c	c
x31	7.51	8.79	8.59	5.64	8.61	c	c	c	c	c	6.66	7.53	8.7	8.7	8.7	b	a	b	c	b	2.98	2.19	9.63	9.63	9.63	b	a	a	a	b	7.47	4.39	2.83	2.83	2.83	a	b	b	a	b	3.87	5.33	5.88	5.88	5.88	b	a	b	c	c	3.58	4.24	0.88	4.65	4.4	b	b	a	c	b
x32	0.7	2.45	9.92	3.2	9.8	c	c	c	b	c	3.88	3.88	4.5	3.88	8.32	b	b	a	a	a	8.2	8.2	6.66	8.2	1.6	b	b	b	b	c	4.16	8.66	1.44	6.35	6.15	a	b	b	a	c	7.81	9.91	3.65	0.19	8.6	b	b	b	c	c	8.28	6.92	7.99	7.06	6.27	a	b	b	c	c
x33	3.34	9.67	5.62	3.21	0.46	c	c	b	c	c	7.61	5.05	0.2	9.44	6.93	c	b	a	b	b	4	5.12	0.66	1.19	6.52	a	a	a	a	b	8.76	0.05	4.21	7.48	3.66	c	c	a	b	c	3.14	5.73	8.57	0.66	7.21	a	c	a	b	c	7.34	2.16	9.81	2.25	3.98	c	c	c	a	a
x34	4.41	7.51	6.6	6.58	1.12	a	a	b	a	a	4.4	7.78	7.8	1.56	0.45	c	c	a	c	b	9.22	3.46	9.04	9.33	9.14	c	a	c	c	b	7.1	5.78	5.5	4.17	9.87	c	b	b	a	c	0.26	8.64	8.96	3.78	7.81	b	b	a	b	a	4.06	7.99	0.86	6.65	5.48	c	a	c	c	c
x35	1.47	2.69	7.55	2.64	3.13	b	c	a	b	a	6.23	0.96	6.01	1.93	2.7	b	c	a	c	c	2.05	9.18	0.33	1.73	0.52	a	b	b	b	a	4.14	6.24	1.95	1.17	4.27	a	a	b	c	c	8.9	9.33	5.03	5.78	4.98	a	b	b	a	b	3.78	4.17	9.85	1.77	0.53	c	a	a	b	b
x36	3.79	9.59	8.39	1.34	5.4	a	a	b	a	b	8.4	5.8	9.16	2.62	8.51	c	a	a	a	a	2.7	3.7	2.61	0.02	0.32	c	b	c	b	c	5.64	3.61	7.83	4.09	4.2	c	a	a	c	b	0.92	5.82	6.98	4.39	3.4	b	c	a	a	c	6.41	9.89	6.42	0.86	1.46	a	c	c	c	c
x37	8.93	6.67	3.43	5.91	1.8	c	a	b	c	b	2.01	8.61	3.83	2.55	9	b	a	b	b	a	6.63	2.59	8.78	8.06	2.85	c	b	c	a	c	7.73	3.04	4.83	0.18	5.34	c	a	a	b	a	0.1	3.83	6.88	9.96	3.3	c	b	b	b	a	8.94	9.21	8.73	4.89	7.77	a	c	a	a	b
x38	0.6	8.73	1.82	9.98	4.49	b	a	a	a	a	1.91	6.29	9.34	7.11	3.16	b	a	a	b	c	0.6	7.55	4.92	1.56	2.73	a	c	b	b	c	1.15	2.65	3.06	5.1	3.62	c	b	a	c	b	2.97	1.25	6.35	3.88	8.01	b	c	c	a	b	7.25	8.79	4.87	4.06	9.34	a	c	c	c	c
x39	6.61	9.61	7.14	8.78	4.27	b	a	c	b	b	1.9	9.93	5.62	4.71	5.95	a	b	b	c	c	6.37	0.42	8.18	5.99	0.78	b	b	c	b	c	7.2	5.44	2.12	6.47	1.12	c	c	c	b	c	4.01	9.9	5.2	1.02	1.24	b	c	a	c	c	6.1	8.27	2.69	1.59	7.9	a	a	c	b	b
x40	1.29	0.83	3.16	1.9	2.62	c	a	b	c	c	2.48	4.93	8.7	8.7	8.7	b	c	b	a	a	5.85	4.85	9.63	9.63	9.63	c	a	a	b	b	5.63	6.23	2.83	2.83	2.83	a	a	c	c	b	9.65	8.62	5.88	5.88	5.88	b	a	b	a	b	6.93	0.39	4.7	5.15	3.78	a	b	a	a	c
x41	9.72	9.58	7.8	7.94	6.63	a	b	c	a	a	3.19	1.48	3.03	5.58	6.93	c	b	a	a	a	9.05	9.31	0.64	7.4	2.13	b	c	c	b	b	6.4	8.58	7.39	8.08	9.92	a	a	b	a	c	6.28	2.7	7.05	6.6	5.28	c	b	b	b	a	8.36	5.41	9.87	2.13	0.13	c	a	b	c	a
x42	4.23	4.09	6.47	4.34	2.17	a	c	b	c	b	3.88	3.88	8	3.88	2.27	b	b	b	a	b	8.2	8.2	2.94	8.2	2.87	b	b	c	a	a	3.96	3.21	6.95	9	3.86	b	c	c	c	a	1.36	7.22	5.38	5.27	8.62	c	a	b	b	c	3.15	1.02	3.25	6.33	8.53	a	a	b	a	b
x43	4.36	4.62	1.29	2.39	8.08	b	b	b	a	b	4.78	6.88	4.44	3.46	4.01	b	a	a	b	c	7.28	6.76	7.88	3.32	1.76	b	c	b	c	c	4.31	0.04	0.65	0.77	1.93	c	b	b	a	b	9.58	2.28	5.63	1.42	3.54	c	c	c	c	a	3.65	5.65	3.59	9.57	9.47	b	a	a	a	a
x44	7.22	3.98	4.2	3.15	8.92	a	c	b	c	c	2.09	6.68	7.7	1.17	4.71	a	a	c	b	b	9.4	3.88	9.38	6.47	7.21	a	c	b	c	b	4.5	9.24	0.03	6.76	0.92	c	b	c	c	b	4.71	1.69	1.88	9.16	1.03	b	b	b	b	b	9.24	0.2	0.6	3.48	6	a	c	a	c	b
x45	6.57	5.77	3.1	9.28	6.13	a	a	a	a	c	7.03	8.72	8.58	8.54	6.3	c	a	c	b	c	6.94	6.69	0.9	8.33	3.33	a	a	b	a	c	0.79	0.09	2.27	8.94	4.49	c	c	a	a	c	2.01	8.86	2.68	2.39	8.05	b	a	a	c	b	5.6	7	3.24	4.67	2.54	c	a	b	b	c
x46	1.01	9.75	0.29	1.63	0.34	b	b	c	a	c	0.39	7.17	7.55	1.61	2.71	b	b	b	b	a	7.51	5.64	6.44	7.75	8.97	b	c	c	b	b	8.88	3.15	1.56	6.18	5.67	b	b	c	b	b	7.58	3.7	9.76	7.83	7.97	c	c	a	c	b	7.79	4.67	0.06	4.21	3.2	b	c	b	a	b
x47	2.96	5.06	8.54	3.95	1.53	c	a	a	c	c	8.85	3.22	4.15	3.31	0.71	b	b	a	c	a	6.86	1.45	7.97	9.49	1.58	c	b	c	a	b	1.95	2.44	9.38	2.75	7.61	c	c	c	c	b	9.81	7.39	3.95	0.75	5.2	c	c	a	c	c	7.28	1.11	1.13	6.51	5.58	a	c	c	c	c
x48	2.46	3.63	1.58	9.54	8.27	a	b	c	c	c	9.83	6.72	7.13	9.91	0.78	b	a	a	a	c	4.32	2.97	5.58	7.96	5.41	a	c	c	c	b	9.83	2.92	7.23	4.71	1.22	b	c	b	a	b	3.54	0.34	6.54	8.47	8.69	c	a	b	a	b	1.23	4.07	0.22	8.09	5.53	c	b	b	c	c
x49	3.68	5.02	0.38	0.81	3.95	a	c	b	c	b	0.51	5.67	8.42	0.96	2.99	c	c	c	c	b	4.58	3.37	2.67	7.41	9.78	a	a	a	c	a	4.54	0.65	9.96	9.69	1.41	b	c	a	b	b	0.7	1.29	3.82	0.84	6.18	b	b	b	a	a	8.64	6.2	5.69	3.48	1.54	a	a	b	b	c
x50	6.93	7.12	7.14	4.37	7.08	c	c	a	a	b	3.88	3.88	2.13	3.88	4.21	b	b	b	a	c	8.2	8.2	8.47	8.2	4.64	b	b	b	c	a	4.57	2.11	6.33	4.4	5.24	c	a	c	a	a	9.91	6.53	3.74	1.18	1.12	b	c	b	b	b	3.54	0.56	0.87	3.36	2.46	a	a	b	b	b
x51	7.55	7.37	8.62	6.79	1.12	a	b	b	b	a	6.36	5.26	5.69	4.58	4.87	a	c	b	a	b	9.99	1.39	7.43	4.53	7.49	b	c	c	c	b	5.65	6.23	0.78	1.04	2.37	a	c	a	c	b	3.38	6.25	3.6	1.87	2.49	a	b	a	a	c	0.24	7.21	1.71	9.31	2.8	c	a	b	c	a
x52	7.03	5.66	1.19	2.33	5.53	b	c	a	a	a	7.32	5.82	2.01	7.81	3.06	b	c	b	b	a	0.79	2.55	7.16	6.99	5.67	b	a	c	c	c	2.69	3.62	0.93	0.66	1	a	b	c	c	c	3.57	0.77	1.83	0.16	8.55	a	b	a	c	c	5.98	3.11	0.99	4.95	1.89	a	b	a	b	c
x53	7.35	5.56	2.08	1.7	9.73	a	a	a	c	b	9.58	1.41	5.83	6.98	0.67	b	c	a	b	c	6.66	4.12	5.56	8.49	1.71	c	b	c	c	b	0.93	8.91	2.84	8.27	5.25	a	b	c	c	b	7.21	4.91	5.89	2.89	6.8	b	b	c	c	b	7.52	3.33	8.61	1.55	7.6	a	c	a	b	a
x54	3.03	0.38	6.08	9.68	9.55	a	b	b	c	c	5.71	3.51	4.36	5.93	7.42	a	b	a	c	b	8.51	2.28	3.53	8.45	5.49	c	a	c	c	b	8.43	4.71	9.31	1	3.9	b	c	b	c	c	1.91	1.47	9.42	9.26	8.55	b	a	a	a	c	5.57	9.79	4.65	2.14	8.93	a	b	c	a	c
x55	3.21	5.17	5	3.21	1.27	c	b	a	b	b	7.26	4.55	5.56	5.29	5.46	c	b	c	b	a	7.07	7.25	7.91	6.38	4.94	c	a	b	c	b	1.72	9.34	6.99	9.46	8.82	c	b	b	b	b	3.49	2.55	4.91	0.78	2.37	a	c	c	a	b	6.02	4.08	6.79	9.05	1.33	b	b	c	b	b
x56	7.37	8.17	4.91	1.58	0.31	a	c	b	a	c	0.85	4.12	9.13	0.23	7.6	a	b	b	c	a	2.4	2.06	2.86	3.63	8.2	b	b	c	c	c	3.87	9.91	7.49	3.9	0.18	c	b	c	c	c	0.77	2.59	9.04	5.26	4.04	b	b	c	c	b	5.14	3.36	3.1	7.63	8.63	b	c	c	c	c
x57	8.65	9.79	1.96	2.86	7.42	a	a	a	c	c	3.94	5.18	6.93	0.84	5.38	c	c	b	a	c	5.31	7.16	7.47	9.78	2.33	c	b	a	b	a	2.63	5.21	5.1	3.88	2.95	a	c	b	b	c	8.67	6.19	2.74	8.7	2.14	a	b	b	b	a	8.28	1.32	0.15	4.5	9.16	b	c	a	a	a
x58	6.9	8.44	0.82	7.76	8.17	a	c	c	b	c	7.16	4.5	0.64	4.96	7.31	c	a	c	b	b	3.06	4.26	9.45	9.54	1.71	b	b	b	b	a	0.4	0.81	9.97	4.2	1.79	c	a	a	b	b	9.07	1.45	7.39	8.05	7.09	a	b	b	b	a	0.34	2.37	6.41	6.12	5.21	a	c	c	c	a
x59	6.54	1.22	8.51	8.87	1.65	b	c	c	a	c	5.33	5.76	8.7	8.7	8.7	c	c	c	b	a	2.46	2.61	9.63	9.63	9.63	c	a	b	b	a	2.07	8.08	2.83	2.83	2.83	c	c	a	a	b	7.97	0.72	5.88	5.88	5.88	c	b	b	a	a	0.96	0.6	6.12	1.94	7.06	c	a	b	a	a
x60	5.53	3.89	9.3	6.32	4.73	c	a	a	b	c	9.41	5.7	2.11	7.99	1.88	b	c	c	b	b	1.33	3.84	3.97	1.7	7.17	c	c	c	c	a	3.25	7.25	7.29	6.48	6.36	c	b	c	a	b	2.63	8.04	4.58	1.11	9.24	a	a	a	c	a	6.96	8.17	7.87	4.84	8.48	b	b	c	c	c
x61	1.82	2.31	5.11	0.61	0.09	c	a	b	a	b	3.88	3.88	6.03	3.88	0.37	b	b	c	c	b	8.2	8.2	0.88	8.2	3.21	b	b	a	a	b	7.73	8.79	5.02	0.48	0.93	c	c	a	c	c	6.88	8.71	0.69	5.66	1.84	b	c	a	a	b	7.79	9.81	4.05	7.26	3.96	a	c	b	a	c
x62	6.33	8.24	0.27	7.78	7.52	a	c	a	a	a	3.88	3.88	9.07	3.88	4.98	b	b	a	c	c	8.2	8.2	7.15	8.2	8.74	b	b	b	c	a	1.87	7.22	7.41	0.63	9.82	b	b	b	b	c	4.37	8.5	5.16	0.21	4.5	a	a	a	a	c	2.58	2.86	1.7	2	6.45	b	c	a	a	a
x63	9.23	0.6	1.84	9.97	7.74	b	b	c	a	b	0.23	4.57	7.27	5.95	3.9	b	b	c	b	b	8.76	8.97	1.35	6.21	3.14	c	a	b	c	b	2.66	4.76	8.26	3.35	2.07	a	b	b	a	b	8.52	4.96	2.33	8.99	1.06	a	c	c	b	a	9.95	9.66	0.29	6.94	6.19	b	c	c	b	c
x64	8.28	1.53	0.42	7.42	3.46	b	c	b	b	b	5.74	4.7	4.12	9.68	1.04	b	a	c	c	b	8.8	8.76	0.13	8.44	5.24	c	c	b	a	c	4.24	4.87	1.67	3.28	9.25	c	c	c	c	a	3.51	1.14	1.1	9.61	0.18	a	c	b	b	b	8.18	3.11	5.33	1.36	7.43	b	a	c	a	a
x65	2.44	5.61	1.91	9.16	1.31	a	b	a	b	b	3.37	5.01	0.22	6.41	1.66	c	a	c	c	b	0.8	9.6	1.24	6.64	3.82	c	c	b	a	b	0.68	8.44	4.1	9.18	3.71	c	a	a	c	c	6.77	5.83	7.57	1.73	3.86	b	c	c	a	a	3.79	8.38	9.02	1.29	6.06	b	a	c	c	b
x66	5.6	1.56	2.46	6.11	8.47	a	b	c	c	c	4.47	4.39	8.73	9.76	4.07	a	b	b	b	c	3.35	9.41	9.28	7.15	1.37	b	a	c	a	a	0.42	1.11	0.25	0.42	9.16	c	c	a	b	a	2.55	4.18	4.04	1.69	0.5	b	b	a	a	c	7.18	1.56	9.13	0.33	1.33	c	a	c	c	a
x67	1.85	0.2	2.42	3.92	0.11	c	c	c	a	b	3.88	3.88	3.25	3.88	2.8	b	b	b	a	c	8.2	8.2	9.03	8.2	5.82	b	b	c	c	b	8.26	8.39	1.82	4.98	7.71	c	b	a	a	b	9.61	0.04	4.12	2.19	7.97	a	a	b	a	c	5.03	9.06	3.4	6.09	0.76	c	b	b	a	b
x68	9.98	9.2	7.83	3.26	7.54	c	c	c	b	b	3.93	8.59	5.68	4.95	9.56	b	c	b	a	c	3.23	9.55	0.51	7.04	0.25	c	b	a	b	c	9.99	8.78	7.38	8.68	2.79	b	c	b	b	b	3.29	3.11	6.44	3.34	9.09	a	a	c	b	b	9.58	3.06	6.4	3.52	8.39	c	c	a	c	b
x69	6.32	6.72	8.53	7.07	5.8	c	b	a	c	a	2.18	3.78	2.15	1.4	9	a	a	b	a	c	6.63	0.09	8.86	6.38	9.54	b	a	a	a	b	4.11	7.41	7.5	5.2	2.63	a	c	b	b	a	3.58	4.82	6.77	4.93	3.52	b	a	b	c	b	2.69	6.55	1.44	8.5	5.56	c	b	c	b	b
x70	9.04	5.15	9.22	9.82	4.1	a	b	b	c	a	3.88	3.88	4.75	3.88	1.29	b	b	c	c	a	8.2	8.2	8.53	8.2	2.88	b	b	b	b	b	7.94	3.99	9.72	2.1	9.87	a	c	b	b	c	2.62	4.91	1.54	3.06	5.45	a	b	a	c	c	2.98	1.79	4.8	5.75	2.39	b	b	a	a	b
x71	6.77	4.93	3.29	7.77	8.1	a	c	a	b	b	3.42	8.73	5.72	3.63	3.19	b	a	b	b	a	1.88	0.2	3.45	5.06	7.86	a	c	a	b	a	0.97	1.92	6.53	7.38	7.38	b	a	b	b	b	9.65	6.7	4.54	6.39	7.14	c	a	a	a	b	8.22	7.04	2.88	1.19	5.67	c	a	c	c	c
x72	3.25	9.21	9.35	7.71	4.18	b	c	a	a	c	7.91	6.86	5.93	0.47	3.12	c	b	b	c	c	0.05	7.97	1.27	7.6	5.63	a	a	a	b	a	4.7	7.57	5.76	9.27	3.69	b	c	c	a	c	0.94	1.08	7.81	9.21	6.18	a	c	c	a	b	6.31	3.36	6.98	9.93	2.4	c	a	a	b	a
