X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x13	5.93	1.1	3.44	1.1	1.1	c	a	b	b	a	3.66	1.6	0.2	1.6	1.6	b	a	c	b	a	4.11	3.68	5.37	2.93	7.59	b	c	b	b	b	1.7	3.1	3.66	2.88	0.19	a	a	c	c	a
x14	6.64	8.96	4.64	5.24	9.06	b	b	a	c	c	7.19	9.21	0.79	1.68	1.19	b	b	b	c	b	9.5	4.94	3.89	1.25	5.3	c	b	a	c	c	2.1	5.81	0.12	6.88	6.26	b	c	c	b	a
x15	7.64	1.1	6.58	1.1	1.1	c	b	a	b	b	6.85	1.6	6.08	1.6	1.6	c	b	c	c	a	7.18	2.29	2.13	8	2.14	b	c	a	a	a	7.66	7.69	1.85	8.25	3.89	c	a	a	c	b
x16	0.75	4.09	1.57	4.5	7.28	b	b	b	c	b	6.33	6.33	9.12	6.82	9.81	c	b	c	a	b	0.72	0.72	2.65	4.14	6.5	c	c	c	c	c	2.68	0.16	5.15	8.52	7.21	b	a	c	b	a
x17	3.49	3.95	0.54	8.18	6.22	c	a	b	c	a	6.33	6.33	3.28	6.81	4.19	c	c	c	b	b	0.72	0.72	6.71	5.2	7.57	c	c	c	a	a	1.94	4.69	9.77	6.12	1.67	c	c	c	c	b
x18	7.05	7.8	6.93	8.83	0.68	c	c	b	c	b	6.33	6.33	6.2	7.98	2.48	c	a	c	b	b	0.72	0.72	0.88	4.75	4.89	c	c	c	b	b	2.9	7.13	9.27	5.41	9.81	c	a	c	a	c
x19	0.49	8.65	4.22	7.04	7.23	c	a	b	c	c	6.33	6.33	3.02	2.91	9.8	c	b	c	b	a	0.72	0.72	7.74	9.34	8.22	c	b	c	a	b	2.78	4.41	4.4	5	2.66	b	b	b	c	c
x20	7.15	3.22	7.13	9.76	6.79	b	b	a	c	c	9.02	9.31	0.02	7.17	7.72	b	b	c	c	c	2.53	3.42	0.72	9.6	5.04	c	a	b	b	c	6.02	0.02	4.27	3.89	2.73	b	c	b	c	c
x21	7.73	3.39	8.27	8.76	3.97	c	b	a	b	a	5.77	9.52	7.34	2.32	1.26	a	c	a	c	b	5.2	5.26	9.54	4.34	9.97	c	c	c	c	b	4.3	3.93	6.51	9.44	3.36	a	a	c	b	b
x22	7.54	4.4	5.57	6.59	8.92	c	b	a	b	c	8.63	9.51	9.78	4.05	6.17	c	c	b	a	a	2.63	0.59	1.76	7.2	7.7	b	b	a	c	b	4.51	7.39	4.13	1.06	9.23	b	b	b	c	c
x23	0.93	6.75	6.75	9.51	6.75	c	b	a	a	c	2.09	7.56	7.56	7.55	7.56	b	c	a	a	c	6.83	9.99	1.88	2.25	4.47	b	b	b	c	a	1.67	7.4	8.58	7.86	7.01	a	c	b	b	b
x24	7.02	6.75	6.75	3.5	6.75	a	b	a	a	c	6.94	7.56	7.56	8.53	7.56	a	b	a	c	c	3.92	3.69	6.02	4.42	3.46	a	b	a	a	a	3.69	2.81	1.03	1.74	4.25	b	c	a	c	a
x25	9.11	0.72	5.57	3.61	3.19	c	c	b	b	a	6.66	3.86	1.4	0.55	4.39	a	c	b	a	b	3.69	1.65	9.71	7.28	0.42	c	c	b	c	b	7.47	6.08	7.07	5.66	0.22	b	a	b	a	a
x26	8.7	8.54	2.73	9.34	8.07	c	a	c	a	b	5.65	6.7	4.22	9.01	6.4	c	a	b	a	c	1.17	0.32	7	2.16	5.5	c	b	b	b	a	0.32	4.65	6.31	4.96	9.68	a	b	b	c	a
x27	2.98	6.97	1.57	4.92	8.5	c	a	a	c	b	9.29	4.39	9.36	3.07	3.31	c	a	c	a	b	9.06	4.71	6.15	9.46	5.94	c	b	a	c	c	1.19	8.61	4.11	2.85	9.26	a	b	b	c	b
x28	7.76	3.1	7.97	8.49	1.08	c	b	a	c	c	7.91	5.41	7.14	4.91	7.62	b	c	a	a	b	7.91	3	7.14	8.6	4	b	b	a	c	c	5.27	8.44	8.31	1.19	0.72	b	b	a	c	a
x29	8.9	6.02	7.77	0.68	6.11	a	c	a	c	b	6.33	6.33	8.74	9.59	5.12	c	b	c	b	c	0.72	0.72	3.68	0.01	2.3	c	a	c	a	a	6.48	6.34	6.15	2.15	6.82	b	a	a	c	b
x30	9.22	0.55	4.89	1.78	1.2	b	a	a	a	c	6.33	6.33	7.63	0.51	6.97	c	c	c	a	c	0.72	0.72	1.81	1.9	3.26	c	a	c	a	a	5.04	5.95	0.55	3.23	9	c	a	a	b	c
x31	6.65	1.1	5.51	1.1	1.1	c	c	c	a	b	9.35	1.6	4.87	1.6	1.6	b	b	b	b	b	0.49	6.11	0.76	8.04	6.48	b	c	b	b	a	6.39	1.58	2.12	8.85	1.18	a	c	b	c	b
x32	4.66	8.1	9.77	3.96	9.11	c	c	a	b	b	7.91	2.18	7.14	5.06	1.03	b	a	a	a	c	7.91	3.68	7.14	8.21	5.48	b	c	a	b	c	0.19	5.75	8	2.42	6.16	b	a	b	b	c
x33	8.91	5.55	2.15	5.04	3.57	b	b	c	c	b	6.59	1.45	9.82	3.57	1.44	b	b	b	c	c	7.36	3.05	4.59	7.06	2.52	b	c	c	a	b	0.83	9.58	9.11	1.69	9.3	b	c	a	a	c
x34	6.77	3.56	4.31	6.58	7.61	a	b	c	c	c	7.91	6.74	7.14	5.3	8.47	b	c	a	b	b	7.91	7.27	7.14	5.64	5.35	b	c	a	a	a	0.77	0.8	6.91	8.02	6.4	b	b	c	a	c
x35	7.73	5.28	1.6	3.72	0.36	b	c	a	a	a	7.47	6.6	6.38	7.94	1.45	c	c	c	c	a	9.61	4.11	1.39	5.58	1.62	c	a	b	a	a	2.57	4.9	5.01	7.25	2.74	b	b	b	b	a
x36	5.58	6.19	9.53	2.11	7.89	a	b	c	c	c	7.91	2.36	7.14	2.26	7.02	b	b	a	c	c	7.91	5.87	7.14	4.78	3.27	b	c	a	b	c	4.61	0.08	4.76	0.85	6.56	b	c	a	c	b
x37	4	1.1	3.73	1.1	1.1	b	b	b	c	c	3.23	1.6	0.74	1.6	1.6	b	b	c	c	a	5.59	9.31	5.31	4.75	1.99	a	a	b	b	a	7.14	4.1	0.66	3.64	2.16	b	c	b	c	b
x38	2.18	9.9	1.22	7.28	5.86	b	c	a	c	a	7.36	3.79	4.27	7.74	9.56	b	b	a	a	b	9.57	5.05	0.98	3.85	6.54	a	a	c	b	c	0.06	1.17	1.83	7.63	0.16	b	a	a	b	a
x39	1.51	0.47	6.15	9.35	4.64	b	a	c	a	b	7.91	0.98	7.14	3.53	8.73	b	c	a	c	a	7.91	0.82	7.14	1.99	9.45	b	a	a	a	c	8.41	7.24	2.27	7.18	4.75	a	a	a	c	c
x40	2.41	1.52	5.66	5.33	9.63	b	b	b	c	a	6.54	1.05	6.65	0.49	9.66	b	b	b	c	b	1.56	1.94	5.88	5.37	5.74	a	a	a	b	a	9.24	0.52	2.84	4.37	9.59	c	b	b	a	a
x41	1.3	4.13	1.75	2.7	5.01	a	a	a	c	b	7.08	3.6	4.88	7.07	1.12	b	b	c	a	c	4.78	4.87	6.25	4.82	9.73	a	b	b	c	c	9.92	4.09	0.82	9.41	4.09	c	a	a	a	c
x42	6.94	4.85	0.08	2.44	1.92	c	b	a	b	a	6.33	6.33	3.48	0.56	8.57	c	c	c	b	b	0.72	0.72	7.63	4.48	8.57	c	c	c	a	c	1.03	3.41	6.98	0.25	1.07	b	a	a	b	b
x43	8.84	0.41	7.17	6.55	9.97	c	c	a	b	a	9.39	3.2	0.47	8.73	6.54	b	a	c	c	c	7.6	0.27	5.63	8.93	8.17	a	b	b	b	b	4.94	4.77	1.49	9.47	6.99	a	b	c	c	b
x44	1.22	8.62	9.67	6.75	5.25	c	b	b	b	c	7.91	0.07	7.14	8.99	7.02	b	c	a	a	b	7.91	5.1	7.14	8.47	4.4	b	a	a	c	c	0.47	4.73	6.45	5.48	1.11	b	a	c	c	b
x45	1.63	6.75	6.75	0.47	6.75	a	c	a	b	c	5.92	7.56	7.56	9.95	7.56	c	c	a	b	c	1.62	3.53	0.25	6.32	8.35	a	a	c	c	b	1.25	8.06	2.7	6.05	4.52	b	c	a	c	b
x46	8.3	6.75	6.75	9.55	6.75	b	b	a	c	c	0.23	7.56	7.56	6.3	7.56	b	b	a	c	c	1.26	1.73	1.33	2.99	6.7	a	a	b	c	a	8.02	9.22	5.38	4.08	4.05	a	b	a	a	c
x47	2.45	6.75	6.75	1.16	6.75	c	b	a	a	c	4.43	7.56	7.56	5.46	7.56	b	a	a	c	c	5.44	2.47	2.84	4.04	0.73	c	a	b	c	b	0.81	1.85	9.24	1.83	4.31	c	a	b	a	b
x48	8.9	8.35	1.49	7.11	1.18	a	b	c	b	b	5.31	1.32	4.19	0.54	4.93	a	a	c	b	b	9.07	1.52	3.28	1.34	7.48	c	a	a	b	c	5.73	9.31	9.15	8.13	3.47	a	a	b	b	a
x49	6.94	7.16	9.95	5.24	5.86	a	c	a	a	b	1.16	3.45	0.42	9.76	0.76	a	c	c	a	b	4.2	8.42	6.32	3.92	2.97	a	c	a	c	a	6.53	0.09	3.6	3.02	9.3	a	b	c	b	c
x50	8.07	4.42	1	0.77	7.12	b	a	c	c	b	2.53	3.34	3.06	0.41	4.53	b	c	c	a	a	0.21	5.22	0.54	9.04	7.01	b	c	a	c	b	9.02	5.43	9.62	8.8	3.58	a	a	a	c	c
x51	4.46	9.57	1.93	5.8	1.21	a	c	a	c	c	1.2	0.69	4.89	9.75	6.56	b	b	b	a	b	3.59	3.09	0.49	6.77	3.33	c	a	c	c	b	9.67	0.61	2.46	9.11	8.3	b	c	c	c	c
x52	5.07	3.95	2.3	1.69	1.28	a	c	b	b	b	6.33	6.33	9.46	2.25	6.89	c	b	c	c	a	0.72	0.72	4.57	9.54	5.52	c	b	c	b	c	9.21	8.14	6.9	8.72	4.06	a	b	c	a	b
x53	0.6	6.75	6.75	8.97	6.75	b	b	a	b	c	5.49	7.56	7.56	4.34	7.56	c	a	a	b	c	9.24	2.09	3.29	1.17	9.13	b	b	a	c	b	4.96	7.15	9.83	7.46	0.5	a	b	a	b	c
x54	9.57	5.89	4.69	8.41	5.58	b	c	c	b	a	7.91	3.88	7.14	6.05	5.32	b	a	a	c	b	7.91	8.06	7.14	6.86	4.01	b	b	a	c	b	5.06	4.53	3.81	4.64	4.02	c	a	a	c	a
x55	4.65	8	7.82	9.35	6.63	b	c	c	c	b	6.33	6.33	2.59	7.88	2.11	c	b	c	c	b	0.72	0.72	1.66	7.87	0.65	c	b	c	a	c	8.32	6.3	3.56	2.81	9.23	b	b	b	b	b
x56	4.59	3.76	1.71	4.24	0.75	a	c	b	a	a	5.19	4.5	8.5	1.23	9.03	a	c	c	c	b	4.84	7.32	1.97	3.8	3.84	c	b	c	c	a	1.33	2.74	3.11	7.19	5.56	c	b	b	c	b
x57	8.85	1.1	1.22	1.1	1.1	c	c	b	c	c	7.98	1.6	7.47	1.6	1.6	b	b	a	c	a	5.16	8.94	2.12	8.42	2.98	c	a	c	a	c	5.07	6.18	9.29	0.35	3.49	c	b	c	c	b
x58	7.95	1.1	4.99	1.1	1.1	b	c	a	a	b	2.92	1.6	4.5	1.6	1.6	b	c	b	a	c	7.27	0.73	6.38	6.53	1.21	b	b	c	a	c	8.25	1.19	4.83	9.25	4.7	a	c	a	c	a
x59	5.8	0.08	1.76	8.14	3.68	a	a	c	c	c	7.91	3.39	7.14	4.31	7.21	b	b	a	c	a	7.91	0.62	7.14	3.98	1.77	b	c	a	a	c	6.67	1.82	3.38	5.16	7.91	a	b	c	b	c
x60	0.71	2.95	5.41	2.86	7.51	a	b	c	b	b	7.91	2.94	7.14	0.26	3.36	b	c	a	a	c	7.91	2.54	7.14	8.33	9.61	b	a	a	b	a	9.23	5.72	2.39	7.71	2.55	a	c	b	b	c
x61	2.88	4.54	3.46	5.3	2.02	b	a	b	c	b	6.33	6.33	4.3	6.59	0.47	c	b	c	c	a	0.72	0.72	9.49	1.01	1.56	c	c	c	c	a	3.97	3.76	7.49	9.81	4.9	b	c	a	c	b
x62	1.08	8.69	9.91	7.64	1.22	b	b	b	a	b	3	8.95	1.52	5.39	4.21	a	c	a	b	a	0.35	3.11	6.77	7.65	7.4	b	b	b	a	b	2.57	7.58	1.87	4.34	9.61	b	b	c	a	b
x63	6.47	4.75	8.27	7.57	9.95	c	a	c	a	c	7.91	1.48	7.14	5.14	5.07	b	b	a	a	b	7.91	2.61	7.14	4.94	8.99	b	c	a	b	b	4.13	1.6	6.62	4.8	7.03	a	c	c	b	a
x64	8.8	1.1	8.15	1.1	1.1	b	b	b	c	b	7.02	1.6	8.76	1.6	1.6	c	a	c	b	a	0.32	5.23	2.7	7.61	4.48	c	a	a	a	a	8.55	8.82	6.16	3.14	4.25	b	b	a	c	a
x65	9.71	5.07	0.74	5	0.69	b	b	c	c	a	2.91	8.43	5.03	2.05	1.04	b	b	c	c	b	0.89	3.91	4.36	8.51	9.83	c	c	c	b	a	3.38	4.09	6.79	0.14	2.43	a	c	c	c	b
x66	3.56	5.95	2.52	2.67	3.73	a	c	b	c	b	3.66	0.25	8.86	6.17	1.27	c	c	c	c	a	0.2	8.45	0.91	2.53	0.33	c	a	a	a	a	0.56	6.12	6.11	8.18	0.85	a	a	a	b	a
x67	6.54	2.47	1.4	0.07	9.51	b	c	b	b	c	7.91	4.35	7.14	9.37	5.42	b	a	a	a	b	7.91	2.31	7.14	2.89	0.18	b	c	a	a	a	4.62	7.3	8.71	4.71	2.69	b	b	c	a	b
x68	7.75	1.1	3.6	1.1	1.1	c	b	b	b	b	5.22	1.6	1.21	1.6	1.6	a	a	c	c	a	3.77	0.51	3.27	4.62	1.76	a	c	a	c	a	3.15	1.11	7.53	7.04	9.46	a	c	c	c	c
x69	5.51	5.27	7.41	1.1	7.55	a	a	a	c	a	6.33	6.33	1.08	8.75	5.01	c	c	c	c	b	0.72	0.72	4.37	0.69	0.06	c	a	c	b	b	7.6	7.99	2.97	4.62	4.27	b	a	c	b	b
x70	2.19	7.33	7.31	0.76	2.48	c	a	a	a	b	6.33	6.33	2.89	2.38	1.43	c	c	c	b	a	0.72	0.72	8.47	1.08	3.28	c	a	c	c	a	5.96	9.06	6.04	8.75	3.81	a	b	a	c	b
x71	3.19	3.67	2.66	0.46	3.76	b	b	b	c	c	8.35	4.41	7.83	6.94	1.51	b	b	b	c	a	2.43	7.37	3.36	2.37	2.89	c	c	b	b	a	4.45	6.76	0.43	8.1	4.26	c	b	b	a	c
x72	7.04	4.23	1.94	2.15	4.04	a	c	c	a	b	5.66	9.29	9.41	2.6	2.76	a	a	c	a	b	2.01	1.55	9.15	5.29	6.83	c	b	c	b	a	8.2	5.67	5.55	6.78	0.56	a	a	c	c	a
x73	3.58	0.83	1.48	8.88	5.71	a	a	c	a	c	3.74	2.95	3.04	0.23	9.89	c	a	a	a	c	5.76	2.23	6.08	0.78	9.24	a	a	a	c	b	5.47	0.33	6.7	1.09	7.28	b	a	b	a	a
x74	8.91	8.67	0.91	4.4	7.91	a	c	b	a	c	0.64	9.98	1.18	6.82	9.82	a	c	b	c	b	0.35	5.27	4.75	3.65	5.46	b	a	b	a	b	2.91	5.36	3.02	7.39	6.72	b	a	a	b	a
x75	8.59	5.48	9.76	2.8	4.52	a	c	b	b	b	8.18	9.21	7.55	3.43	6.03	a	b	b	c	b	2.2	0.74	0.4	0.71	4.06	b	c	b	a	c	3.91	5.06	6.15	4.82	0.04	a	a	b	b	a
x76	1.99	6.37	7.21	8.34	0.1	b	c	a	b	b	6.33	6.33	0.29	9.6	8.56	c	b	c	a	b	0.72	0.72	2.95	3.56	4.63	c	a	c	b	c	1.21	1.64	9.69	0.63	3.24	c	a	b	c	a
x77	5.53	0.67	5.19	4.56	3.38	a	a	b	c	b	6.33	6.33	3.7	0.58	9.98	c	a	c	c	a	0.72	0.72	4.7	3.22	1.2	c	c	c	a	c	0.93	8.44	4.33	7.74	6.54	c	c	b	b	c
x78	6.35	1.1	5.21	1.1	1.1	b	b	c	c	a	8.05	1.6	7.97	1.6	1.6	b	b	b	c	c	2.19	2.9	8.17	3.19	3.19	c	c	a	b	c	8.35	4.64	3.33	6.94	7.88	b	c	a	c	b
x79	8.56	6.8	7.53	0.58	3.29	a	a	b	a	c	6.33	6.33	8.09	8.63	3.43	c	c	c	b	c	0.72	0.72	0.32	6.7	3.2	c	b	c	b	b	0.3	8.35	9.18	2.9	8.03	c	a	b	b	c
x80	0.26	9.94	0.19	0.53	3.05	b	a	a	b	b	6.86	5.52	7.44	9.4	8.99	c	c	b	c	c	3.16	3.34	1.38	1.03	5.41	c	a	a	a	b	5.72	4.73	5.27	3.14	9.17	c	b	c	a	a
x81	5.41	0.25	5.25	3.36	1.09	a	b	c	c	c	6.33	6.33	3.69	5.74	8.17	c	c	c	b	a	0.72	0.72	5.77	6.02	4.8	c	c	c	a	c	0.78	2.61	2.17	0.9	2.03	b	a	c	c	b
x82	6.46	7.74	5.87	4.96	2.75	c	a	a	a	a	6.33	6.33	8.1	1.04	2.68	c	b	c	b	b	0.72	0.72	6.23	8.45	2.69	c	a	c	a	a	1.8	4.7	9.51	1.81	8.53	c	b	b	c	b
x83	3.45	2.45	9.13	9.72	9.68	a	c	a	c	c	2.68	5.33	7.1	1.4	1.05	c	b	b	a	c	3.9	0.49	6.48	7.19	7.33	a	b	c	b	a	6.46	4.76	9.93	8.76	9.29	a	a	c	a	b
x84	0.6	0.35	7.92	8.56	7.41	a	a	a	b	b	1.23	0.67	4.56	7.47	5.71	c	c	b	a	c	5.47	0.72	0.84	9.03	7.36	c	b	c	a	b	3.18	0.18	6.48	3.85	4.97	a	c	c	c	a
x85	7.83	6.29	9	0.55	8.78	b	b	c	c	c	6.05	2.3	2.19	8.85	7.43	b	b	b	c	a	5.46	3.35	1.31	8.94	6.16	b	c	a	c	a	1.35	0.69	0.44	0.98	9.3	b	b	b	a	b
x86	9.65	7.9	9.4	4.7	1.72	b	a	a	b	c	6.33	6.33	3.02	2.34	7.19	c	c	c	c	b	0.72	0.72	8.29	0.87	8.31	c	a	c	c	a	3.97	2.16	8.24	8.15	2.78	c	c	a	b	a
x87	6.46	0.23	3.71	5.45	6.14	b	a	a	b	a	7.91	6.29	7.14	7.42	8.51	b	b	a	c	a	7.91	7.97	7.14	6.12	1.04	b	b	a	a	b	9.51	3.45	7.27	8.52	7.58	b	b	b	c	c
x88	4.75	4.02	4.69	1.14	1.14	c	a	b	a	b	6.33	6.33	6.19	3.95	7.35	c	c	c	c	c	0.72	0.72	1.97	0.18	9.64	c	b	c	b	b	8.59	5.91	7.37	1.07	8.33	b	c	a	b	a
x89	6.86	7.5	5.78	8.61	8.23	c	a	a	a	a	6.33	6.33	5.26	8.42	1.94	c	a	c	c	a	0.72	0.72	3.9	1.75	4.75	c	a	c	b	b	7.01	4.5	6.07	5.87	2.88	a	b	c	b	b
x90	8.76	6.75	6.75	1.31	6.75	a	b	a	c	c	6.86	7.56	7.56	4.31	7.56	b	b	a	a	c	3.59	0.69	7.28	4.66	3.06	a	c	b	c	a	8.04	1.79	3.67	1.02	8.61	b	c	b	c	c
x91	1.78	1.1	7.6	1.1	1.1	c	b	a	a	b	6.8	1.6	0.94	1.6	1.6	c	b	a	a	b	7.33	4.19	4.99	4.25	7.2	c	c	c	b	b	9.39	0.2	1.55	4.16	7.16	b	a	a	a	c
x92	0.71	8.48	4.44	5.47	3.41	b	c	b	b	c	6.63	0.87	8.67	0.2	3.79	a	b	a	c	b	9.22	4.08	2.5	0.18	0.81	a	c	b	b	c	9.65	5.79	5.2	5.53	6.08	a	a	b	b	b
x93	8.17	3.48	4.1	6.35	6.47	a	b	b	c	c	6.33	6.33	9.06	0.96	8.33	c	c	c	c	a	0.72	0.72	4.24	8.84	9.88	c	a	c	b	b	2.5	4.69	6.9	2.34	3.78	b	c	c	c	a
x94	3.72	3.26	0.25	0.58	0.01	b	b	b	c	b	9.24	9.26	2.77	0.7	9.97	c	a	b	a	c	2.29	2.45	7.1	3.13	8.88	b	a	a	b	b	2.48	6.71	4.44	4.13	2.74	c	c	c	a	a
x95	8.76	9.51	1.13	3.46	7.52	b	a	b	c	a	7.91	2.79	7.14	0.75	4	b	b	a	b	a	7.91	4.45	7.14	9.88	2.71	b	a	a	b	a	5.28	2.7	7.38	7.72	2.47	b	a	a	a	a
x96	1.44	4.88	8.84	4.72	0.41	b	a	c	c	a	6.33	6.33	3.51	7.5	6.73	c	a	c	a	a	0.72	0.72	1.89	6.22	1.73	c	b	c	c	b	7.18	9.31	0.4	5.59	1.61	c	a	a	b	c
x97	7.59	6.5	6.5	0.86	7.52	c	b	c	a	b	6.33	6.33	2.61	2.31	5.02	c	b	c	b	b	0.72	0.72	4.33	6.81	7.83	c	a	c	a	a	3.12	1.05	7.52	3.27	5.92	c	b	c	c	c
x98	4.33	1.03	8.92	7.48	2.2	c	b	a	a	b	6.33	6.33	7.14	9.64	5.01	c	b	c	c	c	0.72	0.72	5.43	3.08	7.21	c	b	c	a	a	3.3	0.08	6.13	1.5	5.29	b	b	b	c	a
x99	8.73	1.92	2.84	9.92	3.59	b	a	b	b	a	5.25	7.68	2.04	6.82	7.59	b	b	c	c	c	2.24	4.48	5.65	7.77	7.27	b	c	a	a	a	8.34	6.18	0.58	7.2	5.5	b	b	c	b	b
x100	2.82	3.46	5.83	4.31	1.79	c	c	a	a	b	0.02	1.88	3.16	3.61	3.65	a	b	a	c	c	0.4	1.06	0.72	1	0.84	a	a	c	c	b	0.72	7.3	5.86	8.8	5.79	c	a	c	c	c
x101	5.83	5.41	6.62	5.24	0.46	a	a	c	c	b	6.33	6.33	7.95	9.84	1.28	c	a	c	c	c	0.72	0.72	8.03	6.94	6.37	c	b	c	c	b	2.42	8.73	9.73	4.04	6.15	a	c	c	b	a
x102	8.71	5.22	5.81	5.89	4.81	b	a	c	c	b	6.33	6.33	5.73	0.16	0.31	c	c	c	b	a	0.72	0.72	6.56	5.94	1.53	c	a	c	c	b	6.95	8.92	0.58	4.38	8.41	c	c	c	b	c
x103	1.51	9.61	0.49	3.99	6.53	b	a	a	b	a	6.33	6.33	0.49	7.66	7.22	c	c	c	a	b	0.72	0.72	0.05	0.61	7.64	c	c	c	b	c	6.96	5.06	0.04	9.26	7.99	c	a	c	b	b
x104	3.29	1.07	3.48	9.88	2.81	a	b	a	b	c	3.68	2.2	4	8.5	5.77	c	a	b	c	c	8.26	9.85	4.83	4.37	5.47	a	b	b	b	b	1.96	6.82	0.99	7.3	8.62	b	a	b	b	b
x105	6.66	6.75	6.75	3.95	6.75	b	c	a	c	c	8.46	7.56	7.56	5.34	7.56	c	c	a	c	c	0.92	3.68	8.74	5.14	8.25	c	a	a	b	a	3.81	7.62	0.59	0.8	4.59	b	b	c	c	b
x106	5.35	1.1	2.08	1.1	1.1	c	a	b	c	c	1.46	1.6	0.42	1.6	1.6	a	b	a	a	b	1.13	6.08	8.12	8.18	2.94	b	a	c	a	a	1.3	2.2	9.87	10	9.43	c	c	c	b	c
x107	7.3	0.25	9.41	1.92	2.37	b	c	c	c	a	9.32	9.92	2.25	6.01	7.3	a	a	b	a	c	4.23	8.44	2.1	4.18	7.3	b	b	a	c	b	8.21	3.19	7.4	7.24	2.92	b	c	b	b	a
x108	0.13	1.76	0.59	5.49	8.14	a	b	a	b	a	7.91	5.06	7.14	3.68	5	b	a	a	c	a	7.91	8.6	7.14	8.94	3.17	b	b	a	c	c	1.16	5.56	9.23	6.09	5.58	a	a	a	a	b
x109	7.15	0.68	6.37	1.89	6.69	b	c	a	a	a	3.64	2.95	7.9	9.95	3.31	c	c	c	c	a	0.14	6.84	1.96	0.84	1.61	b	b	b	c	b	0.1	7.75	6.12	5.52	6.74	a	b	a	b	a
