X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x10	9.2	7.58	9.72	0.72	4.23	c	a	b	c	a	8.19	0.82	6.48	3.5	0.02	b	c	c	c	a	1.42	2.61	3.87	1.24	3.37	b	c	b	c	a	5.02	4.63	3.51	2.52	8.45	b	b	a	a	b
x11	8.84	2.69	4.87	8.62	5.42	c	a	b	b	b	9.32	7.42	7.87	5.75	4.07	b	b	c	c	a	0.11	1.16	3.21	3.47	1.7	c	c	a	c	a	2.77	0.68	6.5	5.2	7.05	a	a	a	a	a
x12	4.26	1.14	7.42	8.94	8.72	a	b	c	a	b	0.77	9.13	3.51	3.71	9.97	b	b	a	a	b	2.17	1.69	2.5	5.26	8.39	c	c	a	c	c	6.31	2.66	1.93	8.45	5.05	c	a	b	a	a
x13	8.13	8.99	8.11	0.99	8.69	c	b	b	a	b	7.06	5.59	5.5	2.62	0.46	b	b	b	a	b	5.51	3.37	1.74	1.64	3.42	c	b	c	b	c	6.29	9.37	1.53	6.2	4.47	a	a	a	b	c
x14	4.52	1.21	2.99	5.27	8.13	a	b	a	b	c	0.25	4.47	5.82	3.23	2.37	b	b	b	b	c	5.53	9.93	9.96	8.16	7.85	c	a	b	b	c	5.34	1.53	1.28	9.11	9.83	a	b	c	b	c
x15	2.37	5.1	8.02	2.85	1.91	a	b	c	a	a	2.37	1.43	6.52	5.65	6.8	b	a	b	c	a	8.67	2.73	7.71	1.43	8.51	b	a	b	a	c	8.1	3.59	9.57	1.83	5.09	a	a	a	c	c
x16	8.42	8.42	3.43	5.04	7.2	a	c	b	c	a	1.09	1.09	7.8	1.83	6.94	a	c	b	b	a	4.33	5.18	2.54	8.41	8.23	a	a	a	c	b	5.81	2.23	7.18	8.39	6.82	a	b	b	b	a
x17	5.78	5.11	9.92	7.96	4.1	a	b	b	a	b	4.21	9.99	8	1.58	4.81	a	b	a	a	b	9.78	6.15	2.88	6.39	1.9	b	a	a	c	b	8.37	3.25	1.95	6.88	5.54	c	c	c	a	c
x18	8.42	8.42	4.62	3.55	7.08	a	c	b	b	a	1.09	1.09	7.34	2	3.14	a	c	b	a	a	2.65	5.26	1.55	5.76	2.76	c	c	c	c	a	9.69	1	5.53	8.36	1.77	c	b	a	b	b
x19	3.96	8.8	6.73	6.38	3.03	a	b	c	a	b	4.35	7.83	0.1	1.09	0.72	a	b	a	a	b	2.34	0.47	2.61	8.93	7.75	a	c	c	c	a	3.03	5.53	7.9	6.71	5.72	a	c	c	a	c
x20	8.59	5.69	2.39	5.02	6.77	c	b	a	b	c	7.2	9.1	1.77	5.78	4.24	b	b	a	b	c	4.52	3.38	5.59	2.47	7.72	a	b	b	c	b	0.01	3.2	4.05	8.31	0.31	a	a	c	b	c
x21	8.42	8.42	7.24	5.96	9.65	a	c	c	a	a	1.09	1.09	4.18	8.81	7.08	a	c	c	b	a	9.63	5.64	4.1	1.66	7.53	c	b	a	b	c	7.4	1.06	7.61	9.5	7.46	b	c	b	c	b
x22	6.93	2.96	6.44	5.94	8.15	b	b	a	a	b	7.07	3.7	1.73	9.94	0.69	a	b	a	a	b	4.62	2.79	1.92	2.02	0.89	c	a	b	c	b	5.66	4.22	3.08	5.7	9.21	a	a	b	a	a
x23	2.82	7.8	1.28	2.86	7.52	c	b	b	a	b	6.08	0.35	3.15	1.95	6.62	b	b	b	a	b	6.74	1.49	9.35	2.37	4.28	b	c	a	b	b	5.69	0.71	4.98	2.8	5.13	a	a	a	b	a
x24	8.79	7.69	0.69	0.66	6.61	b	c	c	b	c	2.59	6.7	9.86	1.01	0.45	a	b	c	c	b	5.73	6.95	3.12	2.66	4.69	a	c	c	a	b	0.94	0.99	3.26	7.79	2.39	c	a	b	b	a
x25	7.58	7.52	6.63	4.26	5.43	a	b	c	a	b	1.61	2.95	0.3	5.24	5.49	a	b	c	a	b	1.61	7.84	0.3	5.24	5.49	b	a	b	a	a	7.91	4.11	1.63	2.39	4.69	a	b	c	c	b
x26	2.1	0.65	9.12	6.09	6.4	a	c	a	b	c	5.44	2.77	0.3	5.24	5.49	b	a	c	c	c	8.47	6.96	0.3	5.24	5.49	b	a	c	b	b	2.57	2.11	7.85	7.16	6.21	c	b	c	c	c
x27	5.6	2.48	9.64	0.59	5.4	c	b	c	b	b	7.72	3.83	8.93	9.89	7.49	b	c	c	a	b	8.22	6.46	6.71	2.16	5.53	b	b	a	b	a	9.68	3.21	3.05	2	1.51	b	a	b	a	c
x28	4.52	5.13	5.98	9.8	9.95	c	c	a	c	a	2.02	1.27	3.38	7.33	5.28	b	c	a	a	b	0.48	2.42	8.97	1.08	3.42	c	b	c	b	b	2.67	5.09	3.28	9.7	3.72	b	b	c	a	a
x29	8.42	8.42	7.67	3.36	3.5	a	c	a	b	a	1.09	1.09	8.45	1.69	8.31	a	c	b	b	a	9.72	7.6	2.84	8.18	8.59	a	c	b	a	b	4.91	3.06	6.84	8.46	7.31	c	a	c	a	b
x30	9.93	6.72	3.82	3.25	0.93	b	a	a	b	c	8.01	5.35	4.12	2.42	5.7	a	c	c	c	b	9.59	1.23	7.48	4.48	8.63	b	c	c	c	a	0.41	8.61	8.16	6.76	3.52	b	c	a	b	b
x31	4.73	4.63	7.04	7.2	7.01	c	c	c	a	b	9.7	0.08	7.14	8.9	9.41	a	b	a	c	b	8.79	8.59	9.83	6.78	9.43	c	c	c	c	b	9.48	3.2	0.42	3.2	9.83	c	b	b	b	b
x32	2.32	3.08	0.79	9.88	4.8	c	c	a	c	a	7.34	5.56	0.3	5.24	5.49	c	c	a	a	b	3.92	7.57	0.3	5.24	5.49	a	c	c	c	a	1.81	2.17	2.31	2.6	8.93	a	c	b	a	a
x33	1.96	0.77	2.17	9.94	3.48	c	a	b	a	b	7.84	7.39	0.3	5.24	5.49	b	a	a	c	b	5.52	0.64	0.3	5.24	5.49	c	c	b	a	c	4.01	7.29	1.58	5.02	3.72	b	b	a	a	c
x34	7.29	1.04	2.31	4.06	2.9	c	a	a	c	b	1	0.19	0.3	5.24	5.49	b	c	b	c	c	4.72	7.72	0.3	5.24	5.49	b	a	b	c	b	5.6	3.43	6.8	7.27	8.91	a	b	c	c	c
x35	0.77	2.9	2.82	4.59	3.86	b	b	a	b	b	0.39	3.68	6.3	5.01	7.85	c	b	b	b	a	8.91	0.41	6.61	2.88	1.15	b	c	a	a	a	0.3	0.35	8.21	9.82	7.95	b	a	c	a	b
x36	9.96	6.72	4.64	1.53	9.38	b	b	b	a	b	0.55	8.05	0.66	9.9	6.39	b	b	b	a	b	1.62	2.57	5.97	7.5	1.23	c	a	b	b	c	9.27	9.91	9.73	9.04	2.54	c	b	a	a	b
x37	8.04	5.72	0.42	6.27	4.89	c	b	b	b	c	1.51	0.33	9.98	9.81	2.42	b	a	a	b	c	6.54	0.61	5.74	9.54	8.96	b	b	c	b	c	8.05	9.13	9.74	1.62	9.52	c	a	a	b	c
x38	8.42	8.42	6.25	2.38	4.76	a	c	a	c	a	1.09	1.09	6.17	8.29	5.82	a	c	a	a	a	9.63	9.78	6.69	2.72	7.04	a	b	a	c	c	9.14	4.42	9.98	5.78	6.86	c	c	c	c	a
x39	5.94	3.18	9.35	9.69	4.48	a	a	a	b	b	4.8	5.65	8.01	9.4	4	c	b	c	a	a	0.59	7.5	8.42	3.73	7.91	a	c	a	a	b	6.37	8.93	2.06	5.11	8.36	c	b	b	b	c
x40	8.88	4.8	2.25	2.04	5.39	a	b	a	a	b	6.53	8.59	2.96	9.04	1.49	a	b	c	a	b	0.52	4.57	0.39	3.97	0.73	b	b	c	a	a	0.39	4.07	9.55	2.4	8.62	a	b	c	a	b
x41	9.61	4.93	4.62	2.2	4.12	a	b	c	a	b	8.91	1.68	7.83	7.91	6.34	a	b	a	a	b	2.29	5.65	1.04	4.68	3.74	c	a	b	c	a	7.63	4.48	1.53	8.1	0.08	a	a	a	c	b
x42	2.18	0.26	2.62	3.08	4.36	c	c	c	c	b	9.94	6.86	1.96	8.78	0.94	c	b	c	b	b	4.54	6.57	1.45	0.05	4.43	c	c	c	c	a	3.83	9.58	6.42	6.72	9.48	c	a	c	a	c
x43	0.36	2.93	5.98	4.61	3.56	c	c	c	b	c	3.13	9.62	4.54	4.8	6.74	c	b	b	a	c	6.31	7.53	7.3	6.16	6.79	c	c	c	a	a	7.7	7.59	9.84	10	0.74	a	c	a	a	c
x44	6.89	9.15	4.65	6.55	1.55	c	b	b	c	c	7.69	6.47	0.3	5.24	5.49	c	b	a	a	a	8.69	3.21	0.3	5.24	5.49	a	b	a	b	a	6.29	1.45	0.04	8.23	2.58	b	a	c	a	b
x45	8.29	4.8	7	0.83	7.95	c	b	b	a	b	1.32	8.57	1.74	0.72	7.38	a	b	c	a	b	0.26	9.7	1.2	2.14	3.88	b	c	c	c	a	6.42	8.15	1.84	7.72	1.17	b	b	c	a	a
x46	2.59	1.34	4.38	8.81	9.99	c	b	c	b	c	5.42	1.51	6.46	2.42	5.23	a	a	c	c	c	8.27	7.17	1.84	4.49	3.08	b	c	c	a	c	1.2	8.9	3.33	1.25	4.13	b	c	c	a	b
x47	9.64	0.56	0.74	1.16	7.62	b	b	b	c	a	7.15	3.24	0.92	2.84	9.28	c	a	b	c	a	9.6	7.24	5.2	6.89	3.46	b	c	b	c	c	8.72	8.77	7.03	0.8	6.11	a	c	c	a	a
x48	2.98	6.42	1.36	2.98	7.05	a	b	b	a	b	4.18	1.63	7.2	5.22	9.84	c	b	c	a	b	3.81	7.22	3.09	4.54	1.9	c	b	c	b	a	6.71	8.04	5.27	7.39	9.17	a	a	b	b	c
x49	8.42	8.42	9.28	9.48	1.86	a	c	a	b	a	1.09	1.09	9.41	9.48	4.84	a	c	c	c	a	8.12	6.6	8.41	9.86	3.94	b	b	a	a	c	7.13	5.04	6.4	7.48	1.19	c	c	a	a	c
x50	9.57	0.52	8.19	4.59	9.72	c	c	a	a	b	3.4	4.79	5.49	6.18	8.88	b	a	b	a	b	8.29	6.9	4.01	4.7	8.23	b	a	c	c	b	3.61	9.79	4.25	2.94	1.93	c	b	a	a	a
x51	8.42	8.42	0.88	5.77	1.2	a	c	a	a	a	1.09	1.09	6.48	0.72	7.46	a	c	b	c	a	9.09	2.14	3.2	3.39	9.6	a	c	b	b	b	4.87	2.57	7.92	2.85	0.29	a	c	c	b	b
x52	6.75	0.75	6.49	2.03	7.58	a	b	b	b	a	6.55	9.6	0.3	5.24	5.49	c	a	c	a	a	0.33	3.3	0.3	5.24	5.49	b	c	c	b	c	8.59	3.97	4.48	2.83	6.09	a	c	c	c	c
x53	0.02	0.47	6.6	3.4	9.08	b	a	b	a	a	0.54	9.02	3.51	7	5.2	c	a	b	c	c	4.6	0.28	1.79	2.61	9.85	a	a	c	c	c	8.16	1.63	9.68	8.27	6.03	a	a	b	b	c
x54	9.32	0.87	1.66	4.62	7.1	b	a	a	a	c	1.46	6.54	0.44	4.13	0.71	a	a	c	a	a	3.26	6.17	9.08	4.63	7.76	c	c	c	b	b	3.66	8.07	0.78	8.79	7	c	a	b	a	a
x55	3.71	4.44	2.76	3.88	0.36	a	b	a	b	c	3.11	9.41	1.9	6.28	1.86	b	a	a	a	b	4.38	9.5	0.53	7.53	9.02	b	a	b	c	b	0.12	8.18	0.91	8.84	8.55	a	b	a	c	a
x56	0.85	7.65	1.4	3.76	1.07	a	b	b	b	b	8.14	4.76	5.7	7.99	3.42	b	a	c	b	c	1.8	3.28	2.17	7.5	3.47	b	a	a	c	a	5.23	8.51	4.14	4.89	0.67	b	a	a	c	b
x57	3.07	6.37	8.96	1.45	6.96	a	b	b	a	b	1.18	6.99	8.37	5.32	1.89	b	b	a	a	b	0.81	2.35	6.18	5.49	5.47	c	c	a	a	c	0.47	4.25	4.21	8.77	2.19	c	c	c	c	b
x58	5.97	5.2	4.81	5.66	3.28	b	c	b	b	a	1.74	2.9	2.97	1.46	9.23	c	b	b	a	a	5.35	3.47	6.44	0.32	1.55	b	c	c	c	a	7.34	4.43	0.76	6.81	2.39	b	b	c	a	c
x59	0.64	4.87	9.51	1.79	9.4	a	b	a	b	c	6.63	9.15	0.41	7.94	1.62	c	a	a	b	b	6.5	0.95	2.03	3.57	3.78	a	a	a	c	b	9.5	0.54	0.09	2.12	6.38	b	b	a	a	b
x60	1.11	2.72	4.8	4.51	4.21	c	b	b	b	b	5.75	6.55	0.75	8.07	2.21	b	a	a	c	a	5.08	9.45	2.64	9.34	0.75	c	a	b	b	b	3.99	3.21	8.85	9.28	5.43	c	c	a	b	c
x61	8.42	8.42	9.86	8.65	3.91	a	c	b	a	a	1.09	1.09	5.68	0.88	9.39	a	c	b	c	a	3.64	8.38	0.6	0.29	6.51	a	b	c	c	b	9.04	6.07	9.43	3.38	9.62	a	a	b	a	c
x62	4.74	5.81	4.91	1.65	2.95	c	a	b	b	a	9.01	6.83	8.07	3.34	4.92	b	a	b	b	b	8.5	3.44	3.87	9.89	7.51	b	a	c	c	a	8.68	8.42	1.54	9.74	1.74	b	c	c	c	b
x63	8.42	8.42	1.18	0.41	4.91	a	c	a	b	a	1.09	1.09	6.37	3.76	9.37	a	c	c	b	a	9.99	3.89	2.92	5.29	5.79	c	c	b	a	b	3.16	7.58	6.49	7.44	6.16	b	a	b	c	b
x64	9.01	6.07	2.86	9.64	7.78	c	b	a	a	b	7.51	3.68	0.3	5.24	5.49	b	b	b	a	b	7.4	9.88	0.3	5.24	5.49	c	c	a	b	c	5.47	5	0.7	4.09	3.63	b	c	a	c	a
x65	8.42	8.42	5.86	0.95	9	a	c	a	c	a	1.09	1.09	2.27	4.42	4.74	a	c	a	c	a	7.81	8.4	6.51	9.51	8.38	a	b	a	c	b	8.61	5	0.85	0.42	1.28	c	c	c	c	b
x66	2.94	7.21	8.14	0.7	9.14	b	a	b	b	c	1.24	1.2	7.56	1.39	1.29	b	b	a	b	a	6.33	3.42	6.28	0.98	6.25	a	b	c	b	a	9.71	6.21	8.49	3.26	7.84	a	a	b	b	b
x67	7.28	3.77	1.9	9.9	5.42	a	a	b	b	a	4.6	9.5	0.3	5.24	5.49	b	c	a	a	c	8.28	1.54	0.3	5.24	5.49	c	c	b	c	b	0.8	4.22	5.67	2.79	8.01	a	c	a	a	c
x68	3.77	7.28	2.33	3.83	1.6	a	a	a	c	a	8.57	3.31	6.1	1.57	5.04	a	a	c	a	b	1.2	1.33	7.4	1.59	5.99	b	a	b	b	b	1.74	7.71	2.81	8	2.17	b	b	a	a	b
x69	6.51	8.53	6.88	3.65	2.86	b	a	b	b	b	1.29	0.71	0.43	3.69	4.45	c	a	a	b	b	4.88	0.76	8.91	1.42	8.46	b	b	b	a	c	8.45	1.73	6.44	0.41	7.68	b	b	b	a	b
x70	8.42	8.42	8.83	7.25	1.86	a	c	c	b	a	1.09	1.09	5.54	2.58	4.38	a	c	a	b	a	3.89	5.49	1	1.77	7.61	b	c	b	c	c	6.13	7.81	4.79	8.95	7.1	a	c	c	a	c
x71	7.34	5.95	3.76	1.61	2.42	c	b	a	a	b	7.51	8.78	4.08	7.7	1.55	b	a	c	b	c	7.57	1.6	5.86	8.15	1.2	b	a	a	b	a	1.07	5.57	1.63	7.64	5.73	b	c	b	b	c
x72	3.64	4.76	6.69	6.81	1.54	b	b	b	b	c	3.28	1.47	1.24	2.52	0.92	c	b	c	b	b	7.86	9.67	7.13	5.01	6.44	b	b	a	b	b	8.64	3.04	0.79	2.12	0.5	a	b	b	b	c
x73	2.7	3.48	5.92	7.44	0.14	a	b	a	a	b	2.35	6.22	2	7.29	0.06	b	b	b	a	b	5.69	8.24	0.81	2.62	2.34	b	a	a	b	a	1.25	1.1	7.39	5	2.04	a	a	c	a	b
x74	2.58	9.93	1.83	6.66	6.97	a	c	a	a	b	5.54	6.84	7.14	8.39	5.7	b	a	b	b	a	4.6	9.55	9.95	4.3	9.2	b	a	c	b	c	1.85	0.37	1.51	2.83	8.04	b	c	a	a	c
x75	6.07	5.23	6.02	7.54	5.7	a	c	b	a	c	2.01	4.75	6.22	6.93	9.18	b	b	a	c	c	8.35	1.78	1.22	8.98	7.76	b	a	a	a	c	2.24	0.38	4.44	5.04	6.77	c	a	a	c	b
x76	1.23	4.53	0.12	1.11	2.2	b	c	c	b	c	1.36	3.64	8.72	9.33	0.85	a	a	a	b	c	5.12	5.49	4.95	4.85	2.1	a	c	a	a	a	8.57	1.3	4.17	4.2	8.47	b	c	b	a	c
x77	8.63	0.05	1.84	0.64	1.29	b	b	a	c	b	1.65	2.46	5.8	2.87	7.04	b	a	b	c	c	8.82	1.03	9.85	0.93	0.3	b	a	b	b	b	7.43	1.01	9.26	4.88	2.08	b	a	c	b	c
x78	8.96	3.39	7.95	9.74	5.14	c	b	b	a	b	3.51	0.05	2.17	7.63	8.63	a	b	a	a	b	7.79	7.81	7.25	5.33	9.96	a	b	c	c	b	5.96	5.34	6.79	1.6	3.29	b	a	c	b	b
x79	9.36	9.97	4.8	9.51	6.29	c	b	c	c	b	7.95	2.24	9.67	7.98	4.82	a	a	a	a	c	9.64	9.37	1.5	8.07	9.6	c	b	c	c	c	9.8	5.52	9.01	9.43	8.23	b	b	a	c	b
x80	8.59	2.36	4.6	2.76	0.17	a	c	a	b	b	6.1	3.19	0.3	5.24	5.49	a	b	b	b	a	8.57	0.03	0.3	5.24	5.49	c	c	c	b	b	8.78	3.93	3.43	7.15	4.6	b	a	c	b	a
x81	8.42	8.42	2.4	9.31	5.52	a	c	b	a	a	1.09	1.09	1.49	0.24	6.93	a	c	b	c	a	0.67	6.93	7.89	9.92	3.4	b	a	c	c	a	4.3	3.9	0.22	5.24	0.28	b	c	a	b	a
x82	0.14	0.17	1.85	5.73	4.93	a	a	b	b	b	2.94	2.73	6.11	5.7	7.44	a	b	c	c	b	6.56	3.72	3.41	6.06	3.38	b	a	c	b	c	8.75	7.41	10	1.75	1.74	a	a	c	a	a
x83	4.59	2.37	4.37	4.8	1.62	a	b	a	a	b	8.01	6.14	6.37	4.24	6.42	a	b	a	a	b	5.21	2.63	6.78	4.69	0.44	a	a	c	c	b	4.65	8.36	9.2	0.73	5.86	b	b	c	b	a
x84	8.42	8.42	3.3	4.45	4.61	a	c	b	b	a	1.09	1.09	4.47	5.4	8.28	a	c	c	b	a	5.88	7.59	3.31	9.01	0.65	a	b	a	c	c	2.19	6.08	2.88	7.57	4.43	a	a	b	a	c
x85	0.3	9.6	4.57	6.35	8.04	b	b	a	b	b	5.82	7.15	3.52	3.25	3.33	b	b	a	c	b	9.18	7.62	7.64	6.68	5.49	a	c	b	c	a	5.88	5.29	5.66	4.13	9.23	a	a	b	a	b
x86	5.15	6.24	5.98	3.88	0.39	a	b	b	b	b	1.65	8.54	2.91	9.25	7.51	b	a	a	a	c	9.89	1.48	9.31	1.92	4.08	b	a	b	b	c	3.66	7.98	1.62	5.71	1.84	c	b	c	a	a
x87	6.24	9.4	9.62	0.97	2.8	a	c	a	a	c	1.4	1.13	9.25	2.97	7.83	c	b	b	a	c	3.49	8.39	9.79	6.08	6.11	c	c	b	a	b	2.43	7.76	6.67	9.56	5.66	a	c	a	b	a
x88	1.31	8.11	9.15	0.43	0.16	a	b	a	a	b	6.48	7.19	8.06	9.19	9.38	b	b	c	a	b	6.81	6.57	9.16	7.99	2.51	b	b	c	c	c	3.83	3.98	7.34	6.68	5.36	b	c	c	b	b
x89	4.1	1.69	8.48	4.22	4.74	c	c	c	b	a	3.2	2.57	9.7	1.18	5.1	a	c	c	c	b	6.92	3.83	2.91	9.94	4.84	b	a	c	a	b	8.88	8.87	6.87	1.95	6.14	a	a	a	c	a
x90	7.62	5.63	4.71	2.58	8.49	c	a	a	a	b	9.2	0.04	3.08	4.78	6.65	c	c	c	a	c	8.72	9.3	7.24	6.72	0.18	b	c	a	c	b	7.97	3.95	3.39	6.09	9.92	a	a	b	c	c
x91	5.27	8.36	9.03	2.72	4.07	b	b	b	a	b	1.05	0.38	2.9	8.5	5.18	b	b	a	a	b	9.27	0.92	6.66	1.57	9.87	a	b	a	b	b	3.07	0.64	1.02	5.05	3.48	b	c	c	a	b
x92	8.42	8.42	0.71	0.4	9.82	a	c	b	c	a	1.09	1.09	0.3	5.24	5.49	a	c	c	b	a	1.08	0.76	0.3	5.24	5.49	c	b	b	c	b	7.53	2.67	2.33	8.75	1.59	a	b	a	c	b
x93	4.17	8.59	3.51	7.68	1.81	b	c	b	c	c	0.92	1.92	9.22	1.62	5.29	b	a	c	b	b	1.03	4.11	2.82	0.4	6.03	b	a	a	c	b	5.26	3.34	4.02	8.78	8.82	a	b	c	a	c
x94	0.86	8.59	2.11	7.89	9.83	a	b	c	a	b	2.85	7.87	0.43	6.95	6.59	c	b	c	a	b	2	6.68	8.44	5.22	2.06	a	a	b	b	a	5.08	5.86	0.44	3.84	9.15	a	a	c	c	b
x95	7.48	8.21	5.45	1.94	5.29	c	a	c	a	c	8.64	1.31	9.74	5.82	3.97	c	a	a	b	c	9.73	4.27	5.78	1.37	5.53	a	b	a	a	a	9.34	7.48	4.57	1.11	4.14	c	c	a	b	b
x96	9.99	9.47	8.36	3.11	2.13	c	a	b	b	a	5.93	0.35	3.07	0.97	7.04	c	a	a	a	a	5.17	6.29	8.92	8.87	3.82	a	b	c	c	a	3.02	5.85	2.81	1.64	7.76	a	a	b	c	c
x97	1.8	9.04	3.7	8.74	5.17	c	b	b	a	c	3.5	1.31	2.86	1.23	2.57	b	a	a	c	c	3.78	3.95	1.36	5.72	8.07	b	a	a	b	b	8.6	5.49	2.19	4.19	8.01	a	a	c	b	b
x98	1.83	5.93	9.2	9.19	8.46	c	b	a	a	b	3.99	3.82	0.3	5.24	5.49	c	b	a	a	b	9.71	4.26	0.3	5.24	5.49	b	b	a	a	c	7.92	1.94	3.11	7.31	8.99	b	b	a	a	c
x99	0.28	9.68	6.42	3.03	9.96	b	a	c	c	a	6.54	7.01	9.41	7.27	8.42	b	c	a	b	b	2.74	2.78	4.53	9.03	9.05	b	a	b	c	b	7.33	5.99	8.32	0.33	5.43	c	c	b	a	a
x100	0.68	8	7.68	4.09	3.23	c	b	c	a	b	4.68	1.3	9.18	9.85	2.35	c	b	b	a	b	7.83	1.16	9.28	3.12	5.34	c	a	c	b	a	0.92	1.33	4.99	7.99	5.05	c	a	b	b	b
x101	7.69	6.14	0.78	0.29	2.01	c	a	b	a	a	8.12	9.57	7.21	4.15	8.07	b	a	c	c	b	4.96	7.44	3.53	5.38	2.15	b	a	b	c	a	6.16	5.31	6.17	7.25	1.7	b	c	a	c	b
x102	0.48	0.21	3.51	4.81	2.82	c	a	a	c	b	2.64	8.52	0.3	5.24	5.49	a	b	c	a	b	1.71	1.21	0.3	5.24	5.49	b	c	a	c	a	6.56	9.05	1.95	4.84	8.38	b	c	a	b	c
x103	8.46	4.11	9.15	2.69	6.26	c	c	a	c	b	8.38	7.32	4.71	5.1	7.02	b	c	a	a	a	3.89	4.9	5.7	5.62	5.67	c	c	a	b	b	9.59	8.7	0.03	3.96	4.94	a	a	c	b	c
x104	3.16	0.46	5.47	5.16	0.41	b	c	b	a	b	8.55	1.18	0.3	5.24	5.49	a	a	a	b	a	7.84	7.59	0.3	5.24	5.49	a	a	c	a	c	7.06	6.75	4.65	3.97	1.24	c	a	a	a	a
x105	4.28	4.27	5.11	8.68	0.12	a	b	b	b	a	7.85	1.58	0.3	5.24	5.49	a	b	b	c	c	7.76	7.36	0.3	5.24	5.49	b	c	b	a	b	9.97	7.25	8.45	9.52	7.25	b	c	a	b	c
x106	2.56	4.99	2.56	2.82	6.74	c	b	a	b	c	4.15	2.45	1.78	3.7	5.67	c	c	c	b	a	9.57	1.58	2.98	6.05	2.5	b	b	a	b	c	9.09	9.91	2.58	7.94	7.55	b	b	c	a	b
x107	8.42	8.42	6.97	3.32	9.78	a	c	a	a	a	1.09	1.09	4.77	8.67	9.44	a	c	c	c	a	3.36	3.62	7.87	5.12	9.06	b	a	a	c	b	4.23	6.36	2.13	2.16	7.8	a	a	a	a	a
x108	1.42	1.56	7.35	3.32	2.17	c	b	b	c	c	9.93	1.71	9.18	4.76	2.63	b	a	b	a	b	4.18	7.71	9	9.01	3.9	b	a	c	a	a	7.65	1.3	2.61	9.22	5.88	c	b	b	c	a
x109	5.64	5.91	5.21	3.7	6.36	b	a	c	c	a	9.73	7.95	2.12	0.27	8.35	b	b	a	c	a	0.02	6.79	9.14	2.03	5.62	c	c	a	c	a	8.22	1.98	1.81	5.59	1.43	a	a	a	c	a
