X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x11	3.6	8.38	4.58	9.81	3.78	a	b	b	b	a	5.39	7.14	1.96	7.29	4.9	b	a	b	b	c	4.17	8.02	8.58	1.32	9.46	b	b	b	c	a	2.01	6.48	2.16	9.49	0.13	a	c	a	a	a
x12	7.9	9.43	4.04	6.32	0.55	a	a	c	c	c	0.73	4.48	9.42	0.22	2.31	b	a	c	b	c	1.86	8.59	9.02	4.64	6.4	b	a	a	c	b	7.23	4.67	5.86	1.79	9.69	b	a	a	b	b
x13	8.3	3.37	6	6.09	3.09	c	b	b	c	a	3.26	3.26	6.39	3.26	8.36	c	c	a	c	b	8.7	8.7	3.52	8.7	0	c	c	a	a	a	7.79	2.41	7.72	0.97	0.28	a	c	b	c	c
x14	4.65	6.39	5.21	3.46	0.74	b	b	a	b	b	7.37	8.85	4.31	3.14	7.03	b	a	a	a	c	2.02	8.76	2.4	7.3	9.09	b	c	a	b	a	9.71	3.01	5.46	2.65	0.88	c	b	a	b	b
x15	2.51	2.62	3.38	4.67	1.74	a	b	b	b	b	3.26	3.26	0.4	3.26	5.01	c	c	a	a	b	8.7	8.7	6.14	8.7	2.44	a	c	a	b	b	5.24	1.34	0.46	8.57	9.06	a	b	a	b	b
x16	3.22	3.35	8.73	3.87	1.85	a	b	c	a	c	8.26	4.73	6.75	4.22	3.72	a	b	c	a	c	3.93	0.32	0.6	1.39	9.78	c	c	a	b	c	3.09	5.25	7.45	2.61	2.55	b	b	c	b	b
x17	6.18	1.38	2.04	7.68	5.92	b	b	c	b	c	3.76	2.22	9.16	2.38	3.33	c	a	c	c	c	4.62	2.08	9.97	3.35	8.89	c	a	c	b	c	7.01	0.93	1.38	2.39	2.87	b	a	a	a	a
x18	6.38	5.61	5.73	6.38	6.38	c	c	b	b	c	1.36	8.11	3.22	1.36	1.36	c	c	c	b	b	9.28	3.56	4.03	1.09	3.85	a	a	a	b	c	5.57	6.88	9.14	0.28	4.68	b	b	c	c	c
x19	6.38	3.64	8.96	6.38	6.38	c	c	a	b	c	1.36	9.42	6.33	1.36	1.36	c	c	c	b	c	2.11	6.91	6.47	6.2	6.53	c	b	c	c	c	4.21	9.04	6.85	5.37	2.02	b	b	a	b	c
x20	1.93	8.08	8.56	0.08	2.24	c	a	b	b	b	6.05	9.69	0.15	7.7	7.63	c	b	b	b	a	5.52	1.09	8.1	7.36	6.93	a	a	b	c	a	4.08	1.43	3.52	4.96	9.06	a	b	b	b	a
x21	8.98	4.29	5.04	8.29	9.59	a	c	b	b	c	3.26	3.26	6.21	3.26	4.82	c	c	a	b	b	8.7	8.7	4.51	8.7	4.56	b	c	a	c	c	4.83	9.43	5.6	9.72	9.51	b	b	c	b	a
x22	0.15	0.56	0.56	8.91	0.56	c	b	b	a	b	0.98	5.27	5.27	9.16	5.27	c	b	b	b	b	0.76	4.62	2.05	5.56	1	b	a	a	a	b	4.14	7.48	4.27	2.88	7.01	a	b	c	c	a
x23	1.9	0.56	0.56	1.55	0.56	c	c	c	b	a	1.49	5.27	5.27	6.77	5.27	c	b	b	c	a	8.52	2.82	9.47	6.49	6.82	c	b	a	a	c	5.99	6.43	2.86	2.54	4.06	b	b	b	a	b
x24	9.62	0.56	0.56	0.72	0.56	c	b	c	b	c	4.05	5.27	5.27	8.33	5.27	b	c	c	a	c	0.24	0.02	9.03	8.98	1.25	a	c	a	b	b	4.07	3.9	0.84	8.74	9.79	b	b	a	a	c
x25	8.87	7.71	7.08	4.74	3.7	c	a	a	b	b	9.59	7.61	4.09	3.26	6.6	c	c	b	b	c	2.36	0.31	5.24	2.29	7.16	b	c	b	c	a	4.83	7.16	7.69	2.92	2.61	a	c	b	a	c
x26	1.98	0.56	0.56	5.68	0.56	c	c	c	a	c	6.32	5.27	5.27	5.91	5.27	b	c	b	c	b	5.11	6.26	4.82	2.68	9.07	b	a	c	a	b	9.3	9.11	0.81	6.12	3.5	a	a	a	b	a
x27	3.64	0.56	0.56	3.56	0.56	a	b	b	b	b	6.9	5.27	5.27	1.06	5.27	a	c	c	c	c	5.9	0.05	1.39	6.57	1.92	b	c	c	c	c	2.45	8.86	4.29	4.79	4.24	b	c	c	b	b
x28	1.57	8.88	7.47	4.04	9.68	b	b	a	c	a	4.85	5.5	0.26	4.85	7.93	b	a	c	b	c	1.39	6.38	4.51	3.4	0.88	c	a	b	a	b	9.35	8.67	7.49	4.15	4.39	a	a	a	a	a
x29	6.23	9.26	8.39	6.45	2.67	a	c	b	a	c	3.26	3.26	2.17	3.26	1.78	c	c	a	b	c	8.7	8.7	8.63	8.7	0.67	a	c	a	b	b	3.02	4.49	9.28	2.26	1.56	b	b	b	b	a
x30	2.45	0.56	0.56	5.87	0.56	b	b	c	c	b	6	5.27	5.27	3.14	5.27	c	a	a	b	c	6.04	8.68	0.36	8.84	8.52	a	b	c	b	c	0.86	6.01	8.02	3.15	0.1	c	b	c	a	c
x31	4.73	0.56	0.56	9.11	0.56	a	c	a	c	b	7.22	5.27	5.27	2.31	5.27	b	a	c	b	a	9.28	2.3	7.13	8.6	9.71	a	a	c	a	c	3.4	6.17	0.8	0.41	5.14	b	c	c	a	b
x32	3.43	1.67	7.43	0.95	2.38	c	c	c	a	c	1.82	0.7	0.57	5.55	1.63	a	b	c	a	c	0.51	3.46	8.46	9.51	8.69	c	b	a	c	a	3.07	8.1	4.48	2.3	3.65	a	b	b	c	c
x33	8.37	9.09	6.05	8.25	4.63	b	a	b	b	a	6.31	0.48	5.86	4.04	3.78	b	c	b	b	b	9.19	1.42	2.56	2.77	1.23	c	b	b	a	a	9.45	4.4	9.43	4.66	5.14	c	b	c	c	b
x34	6.98	3.64	4.16	1.42	3.4	c	b	c	b	c	8.64	8.29	7.8	9.53	7.87	a	c	c	c	c	1.73	8.29	6.03	4.5	5.72	b	b	a	a	a	1.01	3.19	0.39	1.07	1.25	b	b	c	c	a
x35	3.45	7.05	3.37	4.72	1.44	c	a	b	b	a	1.57	5.59	2.21	1.78	7.82	c	a	a	b	b	5.24	1.62	5.24	6.62	6.49	c	a	c	c	c	3.26	6.6	3.59	1.53	5.5	a	b	b	c	b
x36	3.96	0.56	0.56	0.75	0.56	c	a	b	b	a	3.47	5.27	5.27	1.1	5.27	c	b	b	b	b	5.33	2.35	4.16	6.42	3.57	a	b	b	c	a	4.53	0.3	7.36	8.19	9.54	a	a	b	b	a
x37	6.38	1.54	3.64	6.38	6.38	c	c	c	b	c	1.36	0.07	7.13	1.36	1.36	c	c	c	b	c	8.22	8.69	1.97	6.46	4.6	a	a	a	b	a	2.56	5.4	4.68	2.34	5.79	c	b	a	b	a
x38	8.02	0.83	4.15	3.6	9.03	b	b	a	a	b	3.26	3.26	8.07	3.26	3.03	b	c	a	a	c	8.7	8.7	8.85	8.7	5.82	a	c	a	c	c	5.66	6.91	1.52	7.06	6.97	c	a	b	a	b
x39	3.6	5.54	7.41	1.9	3.84	c	b	a	c	a	3.26	3.26	6	3.26	8.05	b	c	a	b	c	8.7	8.7	3.64	8.7	0.7	c	c	a	c	a	2.19	8.65	1.03	0.81	6.47	b	c	c	a	b
x40	6.96	5.74	0.61	9.46	1.79	b	b	a	a	b	3.26	3.26	7.81	3.26	6.84	a	c	a	c	c	8.7	8.7	0.19	8.7	7.18	b	c	a	b	a	5.57	7.3	5.1	4.5	3.55	a	b	b	a	c
x41	3.71	4.8	9.39	0.05	5.19	a	b	b	b	a	1.54	6.1	1.61	5.92	3.54	b	b	a	a	a	2.82	0.35	3.79	3.02	9.59	b	a	c	c	b	1.68	9.03	0.82	3.65	3.7	a	b	b	b	a
x42	3.49	4.22	7.11	0.44	6.68	a	a	b	b	a	0.17	2.51	7.39	0.63	7.87	a	a	b	b	a	2.04	9.05	8.99	9.43	9.89	c	b	b	c	a	6.32	2.74	1.23	6.32	4.25	b	c	c	b	b
x43	9.62	4.97	5.82	4.83	8.58	a	c	b	c	b	7.87	5.31	5.13	7.45	3.79	c	a	c	a	c	9.93	7.68	8.01	2.05	1.05	b	b	a	b	a	3.06	9.67	3.29	3.87	8.85	a	a	c	b	a
x44	5.66	4.49	6.91	9.89	2.75	b	a	c	c	c	3.3	0.37	0.2	4.26	8.59	a	c	c	a	c	2.39	0.75	3.18	7.55	3.89	a	a	c	a	b	4.45	9.47	4.2	3.23	1.66	a	a	a	c	b
x45	2.66	0.56	0.56	8.92	0.56	c	a	a	c	b	2.28	5.27	5.27	5.22	5.27	c	c	b	b	b	5.79	6.91	7.2	2.12	7.02	b	a	a	a	c	1.38	6.15	5.38	6.39	7.51	c	b	b	c	c
x46	7.74	4.45	2.48	8.29	1.45	b	a	b	c	c	3.26	0.02	6.45	6.05	8.67	c	a	b	c	b	9.11	0.08	5.31	4.64	5.47	b	b	c	c	b	1.73	4.16	2.7	0.59	3.48	b	c	a	c	b
x47	0.12	8.78	7.92	8.79	0.71	a	c	b	b	b	7.5	9.93	9.2	5.04	3.65	c	a	b	b	a	0.28	3.42	9.56	4.52	8.05	b	c	a	a	b	2	8.91	1.08	9.4	1.85	b	a	b	a	a
x48	5.03	3.34	6.24	7.57	2.28	c	b	c	a	b	6.19	7.28	5.26	5.89	0.41	b	a	c	b	b	5.25	10	1.89	0.67	9.08	b	c	a	a	c	3.09	2.6	2.11	8.84	5.88	b	b	b	c	c
x49	6.09	5.83	4.63	8.03	0.63	b	a	b	b	b	7.86	6.05	3.22	0.27	3.93	b	c	b	b	a	8.94	7.07	3.13	4.52	0.29	a	c	c	a	c	6.89	8.63	1.8	5.28	0.73	c	b	b	b	c
x50	6.38	4.08	8.38	6.38	6.38	c	c	a	b	a	1.36	8.99	9.56	1.36	1.36	c	c	b	b	c	8.73	1.07	1.47	0.4	9.73	b	a	c	b	c	5.93	1.96	2.94	7.16	8.14	c	a	c	a	a
x51	6.65	4.31	7.99	4.68	4.01	a	b	c	c	c	6.49	8.77	1.06	8.2	2.93	c	a	c	c	c	8.16	7.5	1.2	1.62	2.09	c	a	c	b	c	4.71	9.9	7.1	4.26	6.35	a	a	b	a	c
x52	1.09	9.3	5.11	2.13	4.2	a	c	a	a	c	7.19	3.12	5.98	0.16	8.62	a	c	a	a	c	8.1	6.24	7.15	3.73	8.09	b	c	b	c	a	9.43	2.23	1.19	4.87	5.48	c	b	a	c	a
x53	3.88	3.59	2.33	7.56	2.26	c	c	b	a	a	6.37	8.6	6.02	6.2	4.75	b	b	b	a	c	3.49	6.32	5.41	8.31	1.76	c	c	c	c	b	1.98	1.46	0.92	0.42	0.99	c	b	c	b	a
x54	5.39	0.56	0.56	6.88	0.56	a	b	c	b	c	4.19	5.27	5.27	1.74	5.27	c	c	b	b	a	3.25	7.43	7.01	5.85	4.84	b	c	a	b	b	3.27	2.52	8.18	2.59	2.4	a	a	b	c	a
x55	3.09	0.56	0.56	1.95	0.56	b	b	b	b	c	5.89	5.27	5.27	4.97	5.27	b	b	b	b	c	9.23	8.94	9.77	1.8	0.33	b	b	b	c	b	2.2	6.28	5.91	6.18	2.67	c	c	c	a	b
x56	6.38	2.31	2.61	6.38	6.38	c	c	c	b	c	1.36	7.89	7.38	1.36	1.36	c	c	c	b	c	4.47	2.94	7.27	5.31	7.27	c	a	a	b	a	1.4	4	0.74	8.51	6.35	c	c	b	c	b
x57	8.8	1.74	0.65	5.54	1.03	c	c	a	b	c	3.26	3.26	5.63	3.26	1.58	a	c	a	a	b	8.7	8.7	2.88	8.7	7.07	a	c	a	a	a	9.72	8.62	5.3	2.26	4.32	c	c	c	b	b
x58	0.04	0.56	0.56	4.39	0.56	a	c	b	b	b	6.08	5.27	5.27	4.55	5.27	a	c	b	b	c	5.88	8.39	2.82	6.03	5.86	c	c	c	b	c	8.37	1.84	7.05	8.64	1.57	b	c	a	c	c
x59	3.27	0.56	0.56	3.83	0.56	b	a	b	c	c	1.96	5.27	5.27	8.16	5.27	c	a	c	a	c	7.36	1.36	4.9	4.9	5.02	b	b	c	c	c	5.38	2.94	6.98	2.18	2.98	b	a	b	c	b
x60	6.38	7.49	9.56	6.38	6.38	c	c	b	b	a	1.36	8.48	2.98	1.36	1.36	c	c	c	b	c	8.13	1.2	1.38	2.3	2.36	a	a	a	a	a	2.39	7.65	5	4.07	1.21	a	a	c	c	b
x61	0.86	0.56	0.56	9	0.56	c	a	c	c	b	3.12	5.27	5.27	9.65	5.27	b	b	b	c	c	8.65	8.67	1.28	0.1	8.61	b	a	c	b	c	9.83	7.64	5.5	1.78	2.08	b	b	c	c	b
x62	2.78	2.19	0.09	8.55	0.26	b	b	a	a	b	0.14	4.82	4.59	7.78	8.13	b	c	c	a	a	1.86	6.46	3.95	5.45	5.4	b	b	a	c	c	0.38	8.11	9.45	0.23	4.03	c	a	c	c	b
x63	6.38	9.78	4.45	6.38	6.38	c	c	b	b	c	1.36	9.65	6	1.36	1.36	c	c	c	b	b	9.68	1.56	0.13	3.01	7.63	b	c	a	b	c	4.97	9.77	7.31	2.65	9.12	a	a	b	c	c
x64	6.38	9.76	0.4	6.38	6.38	c	c	c	b	b	1.36	8.86	9.53	1.36	1.36	c	c	b	b	a	8.47	5.63	1.92	9.1	6.62	b	b	b	a	c	9.29	9.42	3.35	2.22	1.89	b	c	c	a	a
x65	2.45	3.09	4.88	2.28	0.41	b	b	b	b	a	0.61	1.08	4.07	4.35	7.48	a	c	b	b	b	6.93	8.01	0.48	5.93	1.18	a	c	a	a	b	0.96	4.2	3.69	6.85	6.68	b	a	b	a	b
x66	5.48	0.56	0.56	7.97	0.56	a	c	c	a	a	4.25	5.27	5.27	0.29	5.27	c	b	a	b	b	0.24	6.53	3.84	9.41	7.12	c	b	b	a	a	9.55	7.17	9.65	6.09	3.79	a	b	b	b	b
x67	5.21	4.24	1.53	7.76	5.64	a	c	c	b	a	2.44	1.98	1.79	3.74	9.56	a	c	c	a	a	3.34	0.55	2.78	9.4	6.41	a	c	b	a	c	7.64	1.66	2.08	8.42	0.33	a	b	c	b	c
x68	5.24	1.06	2.14	1.18	5.14	a	a	c	c	a	6.85	2.81	3.07	4.09	8.79	c	a	c	a	b	8.14	6.14	7.16	5.14	8.57	a	a	b	a	b	3.23	0.76	4.68	0.84	7.12	c	a	b	b	b
x69	1.04	0.56	0.56	2.05	0.56	c	a	c	c	a	9.67	5.27	5.27	3.85	5.27	c	a	a	a	a	2.86	5.74	5.92	7.49	6.51	c	a	a	a	a	3.64	5.72	6.57	2.66	8.25	a	c	c	a	c
x70	6.75	0.56	0.56	7.67	0.56	c	c	b	c	c	6.43	5.27	5.27	3.06	5.27	c	a	c	b	a	4.54	6.17	6.52	6.5	6.6	a	b	b	b	a	8.39	4.97	2.63	6.42	6.01	c	b	b	b	b
x71	8.9	0.56	0.56	6.94	0.56	a	b	a	a	c	4.97	5.27	5.27	4.31	5.27	c	c	a	b	c	1.79	2.25	0.06	7.8	3.3	c	c	c	a	b	8.14	1.16	8.41	3.82	9.84	a	a	b	b	a
x72	0.79	6.6	8.31	7.33	7.7	a	b	a	a	c	3.26	3.26	2.49	3.26	4.82	a	c	a	a	a	8.7	8.7	6.05	8.7	6.83	c	c	a	b	c	2.45	0.22	7.38	4.17	1.27	a	a	a	c	b
x73	7.57	7.21	0.68	5.57	4.98	a	c	a	b	c	1.98	6.92	1.99	9.68	1.23	a	c	c	b	a	7.1	9.75	9.38	5.27	0.51	b	b	a	c	a	3.86	9.21	1.02	5.07	2.59	c	b	b	c	a
x74	3.83	0.56	0.56	9.44	0.56	a	b	b	b	b	1.59	5.27	5.27	8.14	5.27	b	b	b	b	b	6.66	0.73	0.04	4.49	6.04	a	b	b	b	b	5.17	3.92	7.05	3.09	5.69	a	a	a	c	b
x75	5.47	9.44	8.4	2.55	5.89	b	c	b	a	a	6.84	2.53	0.01	5.54	4.81	b	a	c	a	b	9.52	7.4	9.05	6.56	0.09	c	b	a	b	a	4.89	9.96	1.33	4	3.71	a	a	b	b	c
x76	5.54	4.96	7	8.66	3.74	a	b	c	b	a	3.26	3.26	0.44	3.26	4.64	c	c	a	a	b	8.7	8.7	6.6	8.7	3.87	a	c	a	a	c	2.52	0.15	3.41	7.65	5.89	c	b	c	c	b
x77	0.93	5.66	6.97	5.06	5.92	c	c	c	c	b	9.74	0.39	9.48	8.75	4.39	a	c	a	c	c	8.28	4.1	3.09	7.2	1.55	b	a	a	a	a	6.35	6.82	3.9	1.79	7.53	b	a	b	b	b
x78	6.38	9.22	4.95	6.38	6.38	c	c	c	b	c	1.36	8.25	6.34	1.36	1.36	c	c	c	b	c	2.36	4.78	6.5	7.44	0.87	b	b	b	a	a	5.22	4.65	0.7	4.17	3.38	a	b	a	b	b
x79	1.37	7.74	3.88	3.58	7.2	b	a	c	c	b	3.26	3.26	9.46	3.26	5.71	a	c	a	c	b	8.7	8.7	7.85	8.7	1.02	c	c	a	c	b	3.02	8.7	3.32	7.98	2.32	c	b	b	c	c
x80	2.17	0.56	0.56	4.62	0.56	b	b	a	b	a	3.44	5.27	5.27	9.56	5.27	b	a	b	a	b	6.51	6.5	8.92	4.04	4.91	c	a	c	c	c	1.32	2.05	8.06	1.97	4.05	b	b	b	b	c
x81	9.98	8.69	4.47	8.29	6.25	b	a	b	b	c	6.64	9.92	0.19	1.85	9.97	b	b	b	b	c	0.27	1.41	4.93	4.23	6.77	a	c	a	b	c	1.58	8.42	7.92	0.31	2.84	c	b	c	b	b
x82	4.16	0.56	0.56	9.05	0.56	a	a	b	a	a	1.4	5.27	5.27	8.98	5.27	a	a	a	c	c	4.43	3.47	3.98	0.1	3.63	a	a	b	b	c	4.17	1.28	8.3	0.45	9.01	a	a	a	b	b
x83	2.53	9.75	7.35	0.88	1.21	b	a	b	c	a	0.56	2.22	0.26	1.65	7.93	b	a	b	b	a	3.86	5.71	2.57	6.55	4.11	b	c	a	b	b	2.38	3.37	4.72	3.92	1.35	a	c	a	c	a
x84	2.94	0.56	0.56	2.93	0.56	b	a	b	b	b	1.38	5.27	5.27	6.98	5.27	b	b	a	c	c	3.4	8.29	9.74	7.18	8.57	c	a	a	a	a	3.9	4.05	0.41	1.85	9.32	a	c	a	b	a
x85	6.38	2.01	8.7	6.38	6.38	c	c	b	b	b	1.36	6.73	9.88	1.36	1.36	c	c	a	b	b	5.43	3.14	0.12	8.31	7.41	c	a	a	a	b	1.16	7.96	5.12	6.72	6.8	a	b	c	a	b
x86	2.51	1	0.26	1.53	3.77	c	a	c	b	c	9.86	3.16	4.56	8.54	2.15	b	c	b	b	b	9.46	4.35	0.72	4.8	2.75	b	b	a	b	c	6.86	4.35	4.73	6.75	7	b	b	c	a	c
x87	6.38	5.09	0.88	6.38	6.38	c	c	a	b	c	1.36	0.17	4.09	1.36	1.36	c	c	a	b	b	2.23	1.95	0.62	0.03	5.68	b	c	a	c	b	6.59	2.32	3.62	9.91	0.76	b	a	b	b	a
x88	2.93	4.52	4.38	1.57	7.68	c	b	c	a	b	4.78	8.26	8.53	0.22	9.41	b	c	a	b	b	9.79	3.58	6.73	3.72	4.53	c	c	c	b	b	2.04	8.76	5.9	5.39	6.81	c	b	c	a	b
x89	3.13	4.92	9.57	9.58	5.02	b	c	b	b	b	6	1.85	8.92	7.51	5.56	c	c	b	b	b	5.34	1.71	2.55	2.73	0.19	a	a	b	c	b	4.98	1.85	5.78	0.41	8.47	a	c	c	b	a
x90	1.37	0.56	0.56	8.08	0.56	c	a	a	a	a	8.38	5.27	5.27	8.61	5.27	b	a	c	a	b	1.08	1.03	1.57	5.79	6.4	c	a	b	c	c	2.8	6.04	4.77	0.45	1.13	a	b	a	a	a
x91	2.51	7.78	8.96	1.57	3.78	b	b	b	a	c	1.85	4.35	3.38	1.93	2.61	a	b	c	a	c	0.94	4.76	4.91	2.06	9.12	b	a	b	b	a	8.15	2.91	7.84	4.78	2.74	a	b	a	b	a
x92	4.87	3.7	5.07	5.51	5.5	a	b	b	b	b	4.59	7.62	6.53	5.52	6.33	b	a	b	b	b	1.11	8.8	1.87	6.86	9.13	c	b	b	c	c	5.28	8.26	4.57	9.72	6.59	c	c	c	a	b
x93	1.43	2.79	9.25	8.33	3.89	a	c	b	b	b	4.72	5.97	5.12	9.12	0.41	b	b	a	b	a	3	8.11	2.33	4.43	8.48	b	a	b	a	a	9.44	1.86	6.4	8.16	6.28	a	b	b	c	c
x94	2.58	1.23	6.12	7.23	6.67	a	b	b	b	a	9.58	8.36	7.07	9.2	4.87	a	c	b	b	c	4.91	9.55	1.44	8.18	6.96	c	a	a	c	a	1.47	4.56	6.89	1.31	2.89	c	a	a	a	c
x95	6.57	0.56	0.56	0.49	0.56	b	a	c	a	b	0.54	5.27	5.27	6.48	5.27	b	c	a	a	c	4.59	8.96	5.53	7.16	4.21	b	c	a	c	b	8.25	9.57	6.95	3.18	5.73	b	b	c	b	b
x96	5.21	0.59	4.17	7.09	2.37	b	b	c	b	c	8.85	3.05	5.91	3.24	7.92	a	b	c	a	c	4.28	3.07	3.47	7.26	2.29	b	c	c	c	c	9.84	3.33	9.33	3.34	6.22	c	a	b	a	a
x97	7.67	7.57	1.23	3.45	2.93	b	a	a	a	c	6.05	1.41	9.65	9.11	8	c	c	a	b	b	0.31	5.05	6.3	8.29	2.85	c	b	a	c	c	3.83	5.56	0.71	0.61	2.02	b	a	b	a	b
x98	6.29	8.22	5.93	5.82	6.8	b	b	a	c	a	3.26	3.26	4.39	3.26	4.93	b	c	a	a	a	8.7	8.7	9.66	8.7	9.96	a	c	a	c	a	2.33	4.18	6.88	6.8	3.9	c	b	a	b	b
x99	8.69	0.56	0.56	9.14	0.56	b	a	b	b	a	2.01	5.27	5.27	1.24	5.27	b	b	b	b	a	8.89	7.72	7.28	7.5	6.9	c	a	c	c	c	7.3	6.2	7.8	6.5	2.26	c	c	c	c	b
x100	0.83	2.79	8.41	8.17	3.14	b	c	c	b	c	3.41	3.75	5.07	0.87	9.43	b	c	c	b	c	0.78	6.7	8.37	0.88	3.56	b	b	c	a	c	7.14	6.98	9.97	5.7	1.11	c	a	a	b	c
x101	0.29	0.56	0.56	9.38	0.56	b	b	b	a	a	0.24	5.27	5.27	6.46	5.27	a	c	c	a	a	9.57	8.95	5.4	9.13	2.14	c	c	b	b	a	2.61	5.14	6.22	9.76	6.59	b	a	a	b	a
x102	4.28	6.63	1.39	6.87	6.28	c	b	c	a	c	9.68	1.67	7.28	3.52	2.05	c	b	c	c	c	6.59	4.49	4.13	7.42	7.71	a	a	c	c	b	7.44	9.34	0.97	9.59	0.96	b	c	b	a	c
x103	6.45	0.73	5.22	4.7	2.27	b	b	c	c	b	5.13	2.55	8.23	5.55	2.73	a	a	c	c	c	2.24	4.45	3.84	6.35	5.78	c	a	a	a	c	3.08	7.04	0.13	1.31	6.9	a	b	b	c	b
x104	9.06	2.44	7.39	3.86	3.55	c	a	b	a	c	9.52	7.57	4.24	3.5	2.35	c	c	b	b	c	5.06	6.09	1.81	4.01	5.89	b	c	b	a	c	6.62	2.97	2.85	9.2	2.02	c	a	b	a	b
x105	6.38	4.94	2.4	6.38	6.38	c	c	c	b	c	1.36	0.86	7.41	1.36	1.36	c	c	a	b	b	4.96	9.49	1.12	3.71	1.75	a	b	a	a	c	8.7	9	0.94	7.81	0.09	b	b	c	c	b
x106	8.54	5.74	2.18	8.74	4.06	c	b	c	a	c	9.52	6.18	4.04	2.08	2.7	b	c	c	a	c	1.04	6.81	3.85	6.22	0.33	a	b	b	c	b	2.92	7.02	6.56	4.4	0.79	a	b	c	b	c
x107	6.38	1.68	6.91	6.38	6.38	c	c	c	b	a	1.36	1.68	7.62	1.36	1.36	c	c	c	b	b	8.47	5.98	4.01	1.39	5.95	b	b	c	c	c	2.39	6.49	6.79	8.82	2.94	c	c	c	c	c
x108	3.89	0.56	0.56	5.85	0.56	b	c	b	b	c	9.22	5.27	5.27	4.24	5.27	b	c	c	a	a	9.39	0.43	3.21	6.77	9.12	b	a	c	c	c	7.11	4.18	1.76	1.09	3.51	a	a	c	b	b
x109	6.68	4.33	4.63	8.4	8.62	a	b	b	b	a	3.96	4.04	9.06	6.18	2.36	a	b	b	b	c	5.88	3.74	2.5	5.18	0.61	a	b	c	a	b	2.61	1.32	3.95	8.59	6.99	c	a	c	a	a
