Total of planted triclusters: 6
Number of planted numeric triclusters: 1
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 4
Tricluster coverage: 22.726666666666667%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (288, 3, 2), X=[11,16,21,25,26,41,42,44,51,54,55,59,60,68,76,84,93,98,100,101,102,103,104,111,113,117,126,145,146,158,161,164,171,172,183,187,189,190,192,199,200,202,212,231,234,238,240,244,245,246,254,267,268,282,296,302,312,322,325,326,337,350,352,355,359,367,368,394,398,402,405,407,408,410,418,420,421,426,430,431,436,439,443,445,448,456,457,460,464,467,477,479,492,496,502,504,505,521,523,524,533,537,538,547,551,554,561,563,564,566,570,573,577,580,581,586,591,592,593,594,595,596,597,617,620,623,630,635,639,643,646,657,658,664,688,693,694,696,699,700,711,724,726,731,734,743,745,747,750,753,772,775,783,784,786,799,811,814,815,823,826,827,828,832,850,857,859,864,888,891,894,898,901,902,915,919,934,935,936,939,946,947,954,960,973,975,976,980,981,1005,1018,1019,1022,1023,1028,1032,1035,1037,1045,1047,1051,1058,1062,1064,1067,1070,1077,1083,1087,1091,1094,1096,1099,1101,1105,1109,1110,1119,1121,1131,1145,1151,1152,1154,1158,1159,1162,1166,1168,1175,1177,1180,1182,1183,1186,1199,1200,1202,1209,1210,1214,1215,1216,1232,1235,1251,1254,1259,1261,1282,1287,1298,1299,1302,1303,1307,1316,1319,1321,1322,1326,1328,1330,1334,1336,1366,1369,1373,1375,1379,1393,1394,1403,1415,1416,1419,1420,1424,1431,1437,1439,1442,1445,1449,1457,1475,1487,1494], Y=[1,2,3], Z=[1,2], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=0.29,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0], ContextFactors=[2.82,3.92] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y1	y2	y3	
x521	3.11	3.11	3.11	
x523	3.11	3.11	3.11	
x524	3.11	3.11	3.11	
x533	3.11	3.11	3.11	
x537	3.11	3.11	3.11	
x538	3.11	3.11	3.11	
x547	3.11	3.11	3.11	
x551	3.11	3.11	3.11	
x554	3.11	3.11	3.11	
x561	3.11	3.11	3.11	
x563	3.11	3.11	3.11	
x564	3.11	3.11	3.11	
x566	3.11	3.11	3.11	
x570	3.11	3.11	3.11	
x573	3.11	3.11	3.11	
x577	3.11	3.11	3.11	
x580	3.11	3.11	3.11	
x581	3.11	3.11	3.11	
x586	3.11	3.11	3.11	
x591	3.11	3.11	3.11	
x592	3.11	3.11	3.11	
x593	3.11	3.11	3.11	
x594	3.11	3.11	3.11	
x595	3.11	3.11	3.11	
x596	3.11	3.11	3.11	
x597	3.11	3.11	3.11	
x617	3.11	3.11	3.11	
x620	3.11	3.11	3.11	
x623	3.11	3.11	3.11	
x630	3.11	3.11	3.11	
x635	3.11	3.11	3.11	
x639	3.11	3.11	3.11	
x643	3.11	3.11	3.11	
x646	3.11	3.11	3.11	
x657	3.11	3.11	3.11	
x658	3.11	3.11	3.11	
x664	3.11	3.11	3.11	
x688	3.11	3.11	3.11	
x693	3.11	3.11	3.11	
x694	3.11	3.11	3.11	
x696	3.11	3.11	3.11	
x699	3.11	3.11	3.11	
x700	3.11	3.11	3.11	
x711	3.11	3.11	3.11	
x724	3.11	3.11	3.11	
x726	3.11	3.11	3.11	
x731	3.11	3.11	3.11	
x734	3.11	3.11	3.11	
x743	3.11	3.11	3.11	
x745	3.11	3.11	3.11	
x747	3.11	3.11	3.11	
x750	3.11	3.11	3.11	
x753	3.11	3.11	3.11	
x772	3.11	3.11	3.11	
x775	3.11	3.11	3.11	
x783	3.11	3.11	3.11	
x784	3.11	3.11	3.11	
x786	3.11	3.11	3.11	
x799	3.11	3.11	3.11	
x811	3.11	3.11	3.11	
x814	3.11	3.11	3.11	
x815	3.11	3.11	3.11	
x823	3.11	3.11	3.11	
x826	3.11	3.11	3.11	
x827	3.11	3.11	3.11	
x828	3.11	3.11	3.11	
x832	3.11	3.11	3.11	
x850	3.11	3.11	3.11	
x857	3.11	3.11	3.11	
x859	3.11	3.11	3.11	
x864	3.11	3.11	3.11	
x888	3.11	3.11	3.11	
x891	3.11	3.11	3.11	
x894	3.11	3.11	3.11	
x898	3.11	3.11	3.11	
x901	3.11	3.11	3.11	
x902	3.11	3.11	3.11	
x915	3.11	3.11	3.11	
x919	3.11	3.11	3.11	
x934	3.11	3.11	3.11	
x935	3.11	3.11	3.11	
x936	3.11	3.11	3.11	
x939	3.11	3.11	3.11	
x946	3.11	3.11	3.11	
x947	3.11	3.11	3.11	
x954	3.11	3.11	3.11	
x960	3.11	3.11	3.11	
x973	3.11	3.11	3.11	
x975	3.11	3.11	3.11	
x976	3.11	3.11	3.11	
x980	3.11	3.11	3.11	
x981	3.11	3.11	3.11	
x1005	3.11	3.11	3.11	
x1018	3.11	3.11	3.11	
x1019	3.11	3.11	3.11	
x1022	3.11	3.11	3.11	
x1023	3.11	3.11	3.11	
x1028	3.11	3.11	3.11	
x1032	3.11	3.11	3.11	
x1035	3.11	3.11	3.11	
x1037	3.11	3.11	3.11	
x1045	3.11	3.11	3.11	
x1047	3.11	3.11	3.11	
x1051	3.11	3.11	3.11	
x1058	3.11	3.11	3.11	
x1062	3.11	3.11	3.11	
x1064	3.11	3.11	3.11	
x1067	3.11	3.11	3.11	
x1070	3.11	3.11	3.11	
x1077	3.11	3.11	3.11	
x1083	3.11	3.11	3.11	
x1087	3.11	3.11	3.11	
x1091	3.11	3.11	3.11	
x1094	3.11	3.11	3.11	
x1096	3.11	3.11	3.11	
x1099	3.11	3.11	3.11	
x1101	3.11	3.11	3.11	
x1105	3.11	3.11	3.11	
x1109	3.11	3.11	3.11	
x1110	3.11	3.11	3.11	
x1119	3.11	3.11	3.11	
x1121	3.11	3.11	3.11	
x1131	3.11	3.11	3.11	
x1145	3.11	3.11	3.11	
x1151	3.11	3.11	3.11	
x1152	3.11	3.11	3.11	
x1154	3.11	3.11	3.11	
x1158	3.11	3.11	3.11	
x1159	3.11	3.11	3.11	
x1162	3.11	3.11	3.11	
x1166	3.11	3.11	3.11	
x1168	3.11	3.11	3.11	
x1175	3.11	3.11	3.11	
x1177	3.11	3.11	3.11	
x1180	3.11	3.11	3.11	
x1182	3.11	3.11	3.11	
x1183	3.11	3.11	3.11	
x1186	3.11	3.11	3.11	
x1199	3.11	3.11	3.11	
x1200	3.11	3.11	3.11	
x1202	3.11	3.11	3.11	
x1209	3.11	3.11	3.11	
x1210	3.11	3.11	3.11	
x1214	3.11	3.11	3.11	
x1215	3.11	3.11	3.11	
x1216	3.11	3.11	3.11	
x1232	3.11	3.11	3.11	
x1235	3.11	3.11	3.11	
x1251	3.11	3.11	3.11	
x1254	3.11	3.11	3.11	
x1259	3.11	3.11	3.11	
x1261	3.11	3.11	3.11	
x1282	3.11	3.11	3.11	
x1287	3.11	3.11	3.11	
x1298	3.11	3.11	3.11	
x1299	3.11	3.11	3.11	
x1302	3.11	3.11	3.11	
x1303	3.11	3.11	3.11	
x1307	3.11	3.11	3.11	
x1316	3.11	3.11	3.11	
x1319	3.11	3.11	3.11	
x1321	3.11	3.11	3.11	
x1322	3.11	3.11	3.11	
x1326	3.11	3.11	3.11	
x1328	3.11	3.11	3.11	
x1330	3.11	3.11	3.11	
x1334	3.11	3.11	3.11	
x1336	3.11	3.11	3.11	
x1366	3.11	3.11	3.11	
x1369	3.11	3.11	3.11	
x1373	3.11	3.11	3.11	
x1375	3.11	3.11	3.11	
x1379	3.11	3.11	3.11	
x1393	3.11	3.11	3.11	
x1394	3.11	3.11	3.11	
x1403	3.11	3.11	3.11	
x1415	3.11	3.11	3.11	
x1416	3.11	3.11	3.11	
x1419	3.11	3.11	3.11	
x1420	3.11	3.11	3.11	
x1424	3.11	3.11	3.11	
x1431	3.11	3.11	3.11	
x1437	3.11	3.11	3.11	
x1439	3.11	3.11	3.11	
x1442	3.11	3.11	3.11	
x1445	3.11	3.11	3.11	
x1449	3.11	3.11	3.11	
x1457	3.11	3.11	3.11	
x1475	3.11	3.11	3.11	
x1487	3.11	3.11	3.11	
x1494	3.11	3.11	3.11	

Context: 2
X	y1	y2	y3	
x11	4.21	4.21	4.21	
x16	4.21	4.21	4.21	
x21	4.21	4.21	4.21	
x25	4.21	4.21	4.21	
x26	4.21	4.21	4.21	
x41	4.21	4.21	4.21	
x42	4.21	4.21	4.21	
x44	4.21	4.21	4.21	
x51	4.21	4.21	4.21	
x54	4.21	4.21	4.21	
x55	4.21	4.21	4.21	
x59	4.21	4.21	4.21	
x60	4.21	4.21	4.21	
x68	4.21	4.21	4.21	
x76	4.21	4.21	4.21	
x84	4.21	4.21	4.21	
x93	4.21	4.21	4.21	
x98	4.21	4.21	4.21	
x100	4.21	4.21	4.21	
x101	4.21	4.21	4.21	
x102	4.21	4.21	4.21	
x103	4.21	4.21	4.21	
x104	4.21	4.21	4.21	
x111	4.21	4.21	4.21	
x113	4.21	4.21	4.21	
x117	4.21	4.21	4.21	
x126	4.21	4.21	4.21	
x145	4.21	4.21	4.21	
x146	4.21	4.21	4.21	
x158	4.21	4.21	4.21	
x161	4.21	4.21	4.21	
x164	4.21	4.21	4.21	
x171	4.21	4.21	4.21	
x172	4.21	4.21	4.21	
x183	4.21	4.21	4.21	
x187	4.21	4.21	4.21	
x189	4.21	4.21	4.21	
x190	4.21	4.21	4.21	
x192	4.21	4.21	4.21	
x199	4.21	4.21	4.21	
x200	4.21	4.21	4.21	
x202	4.21	4.21	4.21	
x212	4.21	4.21	4.21	
x231	4.21	4.21	4.21	
x234	4.21	4.21	4.21	
x238	4.21	4.21	4.21	
x240	4.21	4.21	4.21	
x244	4.21	4.21	4.21	
x245	4.21	4.21	4.21	
x246	4.21	4.21	4.21	
x254	4.21	4.21	4.21	
x267	4.21	4.21	4.21	
x268	4.21	4.21	4.21	
x282	4.21	4.21	4.21	
x296	4.21	4.21	4.21	
x302	4.21	4.21	4.21	
x312	4.21	4.21	4.21	
x322	4.21	4.21	4.21	
x325	4.21	4.21	4.21	
x326	4.21	4.21	4.21	
x337	4.21	4.21	4.21	
x350	4.21	4.21	4.21	
x352	4.21	4.21	4.21	
x355	4.21	4.21	4.21	
x359	4.21	4.21	4.21	
x367	4.21	4.21	4.21	
x368	4.21	4.21	4.21	
x394	4.21	4.21	4.21	
x398	4.21	4.21	4.21	
x402	4.21	4.21	4.21	
x405	4.21	4.21	4.21	
x407	4.21	4.21	4.21	
x408	4.21	4.21	4.21	
x410	4.21	4.21	4.21	
x418	4.21	4.21	4.21	
x420	4.21	4.21	4.21	
x421	4.21	4.21	4.21	
x426	4.21	4.21	4.21	
x430	4.21	4.21	4.21	
x431	4.21	4.21	4.21	
x436	4.21	4.21	4.21	
x439	4.21	4.21	4.21	
x443	4.21	4.21	4.21	
x445	4.21	4.21	4.21	
x448	4.21	4.21	4.21	
x456	4.21	4.21	4.21	
x457	4.21	4.21	4.21	
x460	4.21	4.21	4.21	
x464	4.21	4.21	4.21	
x467	4.21	4.21	4.21	
x477	4.21	4.21	4.21	
x479	4.21	4.21	4.21	
x492	4.21	4.21	4.21	
x496	4.21	4.21	4.21	
x502	4.21	4.21	4.21	
x504	4.21	4.21	4.21	
x505	4.21	4.21	4.21	
x521	4.21	4.21	4.21	
x523	4.21	4.21	4.21	
x524	4.21	4.21	4.21	
x533	4.21	4.21	4.21	
x537	4.21	4.21	4.21	
x538	4.21	4.21	4.21	
x547	4.21	4.21	4.21	
x551	4.21	4.21	4.21	
x554	4.21	4.21	4.21	
x561	4.21	4.21	4.21	
x563	4.21	4.21	4.21	
x564	4.21	4.21	4.21	
x566	4.21	4.21	4.21	
x570	4.21	4.21	4.21	
x573	4.21	4.21	4.21	
x577	4.21	4.21	4.21	
x580	4.21	4.21	4.21	
x581	4.21	4.21	4.21	
x586	4.21	4.21	4.21	
x591	4.21	4.21	4.21	
x592	4.21	4.21	4.21	
x593	4.21	4.21	4.21	
x594	4.21	4.21	4.21	
x595	4.21	4.21	4.21	
x596	4.21	4.21	4.21	
x597	4.21	4.21	4.21	
x617	4.21	4.21	4.21	
x620	4.21	4.21	4.21	
x623	4.21	4.21	4.21	
x630	4.21	4.21	4.21	
x635	4.21	4.21	4.21	
x639	4.21	4.21	4.21	
x643	4.21	4.21	4.21	
x646	4.21	4.21	4.21	
x657	4.21	4.21	4.21	
x658	4.21	4.21	4.21	
x664	4.21	4.21	4.21	
x688	4.21	4.21	4.21	
x693	4.21	4.21	4.21	
x694	4.21	4.21	4.21	
x696	4.21	4.21	4.21	
x699	4.21	4.21	4.21	
x700	4.21	4.21	4.21	
x711	4.21	4.21	4.21	
x724	4.21	4.21	4.21	
x726	4.21	4.21	4.21	
x731	4.21	4.21	4.21	
x734	4.21	4.21	4.21	
x743	4.21	4.21	4.21	
x745	4.21	4.21	4.21	
x747	4.21	4.21	4.21	
x750	4.21	4.21	4.21	
x753	4.21	4.21	4.21	
x772	4.21	4.21	4.21	
x775	4.21	4.21	4.21	
x783	4.21	4.21	4.21	
x784	4.21	4.21	4.21	
x786	4.21	4.21	4.21	
x799	4.21	4.21	4.21	
x811	4.21	4.21	4.21	
x814	4.21	4.21	4.21	
x815	4.21	4.21	4.21	
x823	4.21	4.21	4.21	
x826	4.21	4.21	4.21	
x827	4.21	4.21	4.21	
x828	4.21	4.21	4.21	
x832	4.21	4.21	4.21	
x850	4.21	4.21	4.21	
x857	4.21	4.21	4.21	
x859	4.21	4.21	4.21	
x864	4.21	4.21	4.21	
x888	4.21	4.21	4.21	
x891	4.21	4.21	4.21	
x894	4.21	4.21	4.21	
x898	4.21	4.21	4.21	
x901	4.21	4.21	4.21	
x902	4.21	4.21	4.21	
x915	4.21	4.21	4.21	
x919	4.21	4.21	4.21	
x934	4.21	4.21	4.21	
x935	4.21	4.21	4.21	
x936	4.21	4.21	4.21	
x939	4.21	4.21	4.21	
x946	4.21	4.21	4.21	
x947	4.21	4.21	4.21	
x954	4.21	4.21	4.21	
x960	4.21	4.21	4.21	
x973	4.21	4.21	4.21	
x975	4.21	4.21	4.21	
x976	4.21	4.21	4.21	
x980	4.21	4.21	4.21	
x981	4.21	4.21	4.21	
x1005	4.21	4.21	4.21	
x1018	4.21	4.21	4.21	
x1019	4.21	4.21	4.21	
x1022	4.21	4.21	4.21	
x1023	4.21	4.21	4.21	
x1028	4.21	4.21	4.21	
x1032	4.21	4.21	4.21	
x1035	4.21	4.21	4.21	
x1037	4.21	4.21	4.21	
x1045	4.21	4.21	4.21	
x1047	4.21	4.21	4.21	
x1051	4.21	4.21	4.21	
x1058	4.21	4.21	4.21	
x1062	4.21	4.21	4.21	
x1064	4.21	4.21	4.21	
x1067	4.21	4.21	4.21	
x1070	4.21	4.21	4.21	
x1077	4.21	4.21	4.21	
x1083	4.21	4.21	4.21	
x1087	4.21	4.21	4.21	
x1091	4.21	4.21	4.21	
x1094	4.21	4.21	4.21	
x1096	4.21	4.21	4.21	
x1099	4.21	4.21	4.21	
x1101	4.21	4.21	4.21	
x1105	4.21	4.21	4.21	
x1109	4.21	4.21	4.21	
x1110	4.21	4.21	4.21	
x1119	4.21	4.21	4.21	
x1121	4.21	4.21	4.21	
x1131	4.21	4.21	4.21	
x1145	4.21	4.21	4.21	
x1151	4.21	4.21	4.21	
x1152	4.21	4.21	4.21	
x1154	4.21	4.21	4.21	
x1158	4.21	4.21	4.21	
x1159	4.21	4.21	4.21	
x1162	4.21	4.21	4.21	
x1166	4.21	4.21	4.21	
x1168	4.21	4.21	4.21	
x1175	4.21	4.21	4.21	
x1177	4.21	4.21	4.21	
x1180	4.21	4.21	4.21	
x1182	4.21	4.21	4.21	
x1183	4.21	4.21	4.21	
x1186	4.21	4.21	4.21	
x1199	4.21	4.21	4.21	
x1200	4.21	4.21	4.21	
x1202	4.21	4.21	4.21	
x1209	4.21	4.21	4.21	
x1210	4.21	4.21	4.21	
x1214	4.21	4.21	4.21	
x1215	4.21	4.21	4.21	
x1216	4.21	4.21	4.21	
x1232	4.21	4.21	4.21	
x1235	4.21	4.21	4.21	
x1251	4.21	4.21	4.21	
x1254	4.21	4.21	4.21	
x1259	4.21	4.21	4.21	
x1261	4.21	4.21	4.21	
x1282	4.21	4.21	4.21	
x1287	4.21	4.21	4.21	
x1298	4.21	4.21	4.21	
x1299	4.21	4.21	4.21	
x1302	4.21	4.21	4.21	
x1303	4.21	4.21	4.21	
x1307	4.21	4.21	4.21	
x1316	4.21	4.21	4.21	
x1319	4.21	4.21	4.21	
x1321	4.21	4.21	4.21	
x1322	4.21	4.21	4.21	
x1326	4.21	4.21	4.21	
x1328	4.21	4.21	4.21	
x1330	4.21	4.21	4.21	
x1334	4.21	4.21	4.21	
x1336	4.21	4.21	4.21	
x1366	4.21	4.21	4.21	
x1369	4.21	4.21	4.21	
x1373	4.21	4.21	4.21	
x1375	4.21	4.21	4.21	
x1379	4.21	4.21	4.21	
x1393	4.21	4.21	4.21	
x1394	4.21	4.21	4.21	
x1403	4.21	4.21	4.21	
x1415	4.21	4.21	4.21	
x1416	4.21	4.21	4.21	
x1419	4.21	4.21	4.21	
x1420	4.21	4.21	4.21	
x1424	4.21	4.21	4.21	
x1431	4.21	4.21	4.21	
x1437	4.21	4.21	4.21	
x1439	4.21	4.21	4.21	
x1442	4.21	4.21	4.21	
x1445	4.21	4.21	4.21	
x1449	4.21	4.21	4.21	
x1457	4.21	4.21	4.21	
x1475	4.21	4.21	4.21	
x1487	4.21	4.21	4.21	
x1494	4.21	4.21	4.21	


*** Symbolic triclusters *** 

Tricluster #0
(267, 2, 2), X=[0,2,3,7,10,11,15,24,34,37,42,50,53,70,75,77,81,83,84,107,114,115,119,121,125,128,131,138,149,150,153,154,168,169,174,177,180,181,187,193,211,215,222,229,236,240,245,246,255,256,257,270,273,282,293,297,300,310,324,329,333,334,335,337,338,344,345,346,347,353,362,364,371,376,381,387,394,400,401,404,405,410,412,424,433,434,455,463,468,477,482,488,491,492,493,498,501,503,507,518,537,538,551,555,562,564,569,573,574,584,585,588,596,597,603,607,613,617,628,631,632,633,653,654,661,665,667,670,679,681,688,691,702,715,716,721,722,726,727,728,729,732,733,745,766,783,805,806,818,833,849,853,858,861,863,868,872,876,887,896,901,903,905,909,913,920,927,930,934,938,941,943,950,953,954,964,971,974,975,985,994,995,999,1004,1018,1021,1022,1026,1032,1036,1038,1042,1045,1047,1049,1051,1056,1059,1064,1072,1097,1117,1119,1120,1127,1129,1138,1139,1148,1153,1154,1166,1196,1203,1204,1207,1210,1217,1218,1230,1235,1236,1237,1240,1249,1253,1255,1256,1263,1265,1268,1286,1287,1291,1295,1296,1299,1310,1313,1323,1341,1343,1344,1346,1352,1359,1361,1382,1386,1391,1393,1408,1417,1421,1427,1438,1448,1450,1452,1454,1463,1472,1484,1490,1491,1494,1495], Y=[6,7], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y6	y7	
x0	b	b	
x2	b	b	
x3	b	b	
x7	b	b	
x10	b	b	
x11	b	b	
x15	b	b	
x24	b	b	
x34	b	b	
x37	b	b	
x42	b	b	
x50	b	b	
x53	b	b	
x70	b	b	
x75	b	b	
x77	b	b	
x81	b	b	
x83	b	b	
x84	b	b	
x107	b	b	
x114	b	b	
x115	b	b	
x119	b	b	
x121	b	b	
x125	b	b	
x128	b	b	
x131	b	b	
x138	b	b	
x149	b	b	
x150	b	b	
x153	b	b	
x154	b	b	
x168	b	b	
x169	b	b	
x174	b	b	
x177	b	b	
x180	b	b	
x181	b	b	
x187	b	b	
x193	b	b	
x211	b	b	
x215	b	b	
x222	b	b	
x229	b	b	
x236	b	b	
x240	b	b	
x245	b	b	
x246	b	b	
x255	b	b	
x256	b	b	
x257	b	b	
x270	b	b	
x273	b	b	
x282	b	b	
x293	b	b	
x297	b	b	
x300	b	b	
x310	b	b	
x324	b	b	
x329	b	b	
x333	b	b	
x334	b	b	
x335	b	b	
x337	b	b	
x338	b	b	
x344	b	b	
x345	b	b	
x346	b	b	
x347	b	b	
x353	b	b	
x362	b	b	
x364	b	b	
x371	b	b	
x376	b	b	
x381	b	b	
x387	b	b	
x394	b	b	
x400	b	b	
x401	b	b	
x404	b	b	
x405	b	b	
x410	b	b	
x412	b	b	
x424	b	b	
x433	b	b	
x434	b	b	
