Total of planted triclusters: 6
Number of planted numeric triclusters: 4
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 1
Tricluster coverage: 14.584444444444443%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (192, 3, 4), X=[17,27,32,33,42,52,61,62,63,69,70,71,73,75,77,89,91,118,122,150,154,155,168,171,177,179,182,187,191,204,209,216,226,228,235,238,252,255,258,267,268,275,279,281,286,299,304,312,322,336,338,340,349,350,357,358,360,368,380,389,396,406,407,419,422,430,439,446,448,455,461,464,475,493,509,519,524,527,534,536,553,569,571,588,590,595,611,617,627,631,636,638,657,663,674,679,680,698,703,707,714,743,754,757,794,801,811,816,821,832,836,839,849,855,875,877,887,888,898,929,932,938,945,946,976,977,981,991,1008,1017,1019,1026,1027,1043,1075,1083,1093,1097,1107,1112,1113,1117,1124,1127,1133,1135,1141,1182,1193,1202,1204,1213,1222,1225,1230,1233,1238,1239,1255,1261,1265,1288,1289,1291,1297,1307,1312,1313,1316,1322,1332,1343,1370,1380,1385,1390,1394,1403,1407,1415,1417,1419,1421,1436,1455,1471,1474,1475,1484,1491,1497,1499], Y=[0,3,4], Z=[1,2,3,4], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=5.18,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1], ContextFactors=[0.64,1.34,0.12,0.77] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y0	y3	y4	
x475	3.34	3.34	3.34	
x493	3.34	3.34	3.34	
x509	3.34	3.34	3.34	
x519	3.34	3.34	3.34	
x524	3.34	3.34	3.34	
x527	3.34	3.34	3.34	
x534	3.34	3.34	3.34	
x536	3.34	3.34	3.34	
x553	3.34	3.34	3.34	
x569	3.34	3.34	3.34	
x571	3.34	3.34	3.34	
x588	3.34	3.34	3.34	
x590	3.34	3.34	3.34	
x595	3.34	3.34	3.34	
x611	3.34	3.34	3.34	
x617	3.34	3.34	3.34	
x627	3.34	3.34	3.34	
x631	3.34	3.34	3.34	
x636	3.34	3.34	3.34	
x638	3.34	3.34	3.34	
x657	3.34	3.34	3.34	
x663	3.34	3.34	3.34	
x674	3.34	3.34	3.34	
x679	3.34	3.34	3.34	
x680	3.34	3.34	3.34	
x698	3.34	3.34	3.34	
x703	3.34	3.34	3.34	
x707	3.34	3.34	3.34	
x714	3.34	3.34	3.34	
x743	3.34	3.34	3.34	
x754	3.34	3.34	3.34	
x757	3.34	3.34	3.34	
x794	3.34	3.34	3.34	
x801	3.34	3.34	3.34	
x811	3.34	3.34	3.34	
x816	3.34	3.34	3.34	
x821	3.34	3.34	3.34	
x832	3.34	3.34	3.34	
x836	3.34	3.34	3.34	
x839	3.34	3.34	3.34	
x849	3.34	3.34	3.34	
x855	3.34	3.34	3.34	
x875	3.34	3.34	3.34	
x877	3.34	3.34	3.34	
x887	3.34	3.34	3.34	
x888	3.34	3.34	3.34	
x898	3.34	3.34	3.34	
x929	3.34	3.34	3.34	
x932	3.34	3.34	3.34	
x938	3.34	3.34	3.34	
x945	3.34	3.34	3.34	
x946	3.34	3.34	3.34	
x976	3.34	3.34	3.34	
x977	3.34	3.34	3.34	
x981	3.34	3.34	3.34	
x991	3.34	3.34	3.34	
x1008	3.34	3.34	3.34	
x1017	3.34	3.34	3.34	
x1019	3.34	3.34	3.34	
x1026	3.34	3.34	3.34	
x1027	3.34	3.34	3.34	
x1043	3.34	3.34	3.34	
x1075	3.34	3.34	3.34	
x1083	3.34	3.34	3.34	
x1093	3.34	3.34	3.34	
x1097	3.34	3.34	3.34	
x1107	3.34	3.34	3.34	
x1112	3.34	3.34	3.34	
x1113	3.34	3.34	3.34	
x1117	3.34	3.34	3.34	
x1124	3.34	3.34	3.34	
x1127	3.34	3.34	3.34	
x1133	3.34	3.34	3.34	
x1135	3.34	3.34	3.34	
x1141	3.34	3.34	3.34	
x1182	3.34	3.34	3.34	
x1193	3.34	3.34	3.34	
x1202	3.34	3.34	3.34	
x1204	3.34	3.34	3.34	
x1213	3.34	3.34	3.34	
x1222	3.34	3.34	3.34	
x1225	3.34	3.34	3.34	
x1230	3.34	3.34	3.34	
x1233	3.34	3.34	3.34	
x1238	3.34	3.34	3.34	
x1239	3.34	3.34	3.34	
x1255	3.34	3.34	3.34	
x1261	3.34	3.34	3.34	
x1265	3.34	3.34	3.34	
x1288	3.34	3.34	3.34	
x1289	3.34	3.34	3.34	
x1291	3.34	3.34	3.34	
x1297	3.34	3.34	3.34	
x1307	3.34	3.34	3.34	
x1312	3.34	3.34	3.34	
x1313	3.34	3.34	3.34	
x1316	3.34	3.34	3.34	
x1322	3.34	3.34	3.34	
x1332	3.34	3.34	3.34	
x1343	3.34	3.34	3.34	
x1370	3.34	3.34	3.34	
x1380	3.34	3.34	3.34	
x1385	3.34	3.34	3.34	
x1390	3.34	3.34	3.34	
x1394	3.34	3.34	3.34	
x1403	3.34	3.34	3.34	
x1407	3.34	3.34	3.34	
x1415	3.34	3.34	3.34	
x1417	3.34	3.34	3.34	
x1419	3.34	3.34	3.34	
x1421	3.34	3.34	3.34	
x1436	3.34	3.34	3.34	
x1455	3.34	3.34	3.34	
x1471	3.34	3.34	3.34	
x1474	3.34	3.34	3.34	
x1475	3.34	3.34	3.34	
x1484	3.34	3.34	3.34	
x1491	3.34	3.34	3.34	
x1497	3.34	3.34	3.34	
x1499	3.34	3.34	3.34	

Context: 2
X	y0	y3	y4	
x17	6.96	6.96	6.96	
x27	6.96	6.96	6.96	
x32	6.96	6.96	6.96	
x33	6.96	6.96	6.96	
x42	6.96	6.96	6.96	
x52	6.96	6.96	6.96	
x61	6.96	6.96	6.96	
x62	6.96	6.96	6.96	
x63	6.96	6.96	6.96	
x69	6.96	6.96	6.96	
x70	6.96	6.96	6.96	
x71	6.96	6.96	6.96	
x73	6.96	6.96	6.96	
x75	6.96	6.96	6.96	
x77	6.96	6.96	6.96	
x89	6.96	6.96	6.96	
x91	6.96	6.96	6.96	
x118	6.96	6.96	6.96	
x122	6.96	6.96	6.96	
x150	6.96	6.96	6.96	
x154	6.96	6.96	6.96	
x155	6.96	6.96	6.96	
x168	6.96	6.96	6.96	
x171	6.96	6.96	6.96	
x177	6.96	6.96	6.96	
x179	6.96	6.96	6.96	
x182	6.96	6.96	6.96	
x187	6.96	6.96	6.96	
x191	6.96	6.96	6.96	
x204	6.96	6.96	6.96	
x209	6.96	6.96	6.96	
x216	6.96	6.96	6.96	
x226	6.96	6.96	6.96	
x228	6.96	6.96	6.96	
x235	6.96	6.96	6.96	
x238	6.96	6.96	6.96	
x252	6.96	6.96	6.96	
x255	6.96	6.96	6.96	
x258	6.96	6.96	6.96	
x267	6.96	6.96	6.96	
x268	6.96	6.96	6.96	
x275	6.96	6.96	6.96	
x279	6.96	6.96	6.96	
x281	6.96	6.96	6.96	
x286	6.96	6.96	6.96	
x299	6.96	6.96	6.96	
x304	6.96	6.96	6.96	
x312	6.96	6.96	6.96	
x322	6.96	6.96	6.96	
x336	6.96	6.96	6.96	
x338	6.96	6.96	6.96	
x340	6.96	6.96	6.96	
x349	6.96	6.96	6.96	
x350	6.96	6.96	6.96	
x357	6.96	6.96	6.96	
x358	6.96	6.96	6.96	
x360	6.96	6.96	6.96	
x368	6.96	6.96	6.96	
x380	6.96	6.96	6.96	
x389	6.96	6.96	6.96	
x396	6.96	6.96	6.96	
x406	6.96	6.96	6.96	
x407	6.96	6.96	6.96	
x419	6.96	6.96	6.96	
x422	6.96	6.96	6.96	
x430	6.96	6.96	6.96	
x439	6.96	6.96	6.96	
x446	6.96	6.96	6.96	
x448	6.96	6.96	6.96	
x455	6.96	6.96	6.96	
x461	6.96	6.96	6.96	
x464	6.96	6.96	6.96	
x475	6.96	6.96	6.96	
x493	6.96	6.96	6.96	
x509	6.96	6.96	6.96	
x519	6.96	6.96	6.96	
x524	6.96	6.96	6.96	
x527	6.96	6.96	6.96	
x534	6.96	6.96	6.96	
x536	6.96	6.96	6.96	
x553	6.96	6.96	6.96	
x569	6.96	6.96	6.96	
x571	6.96	6.96	6.96	
x588	6.96	6.96	6.96	
x590	6.96	6.96	6.96	
x595	6.96	6.96	6.96	
x611	6.96	6.96	6.96	
x617	6.96	6.96	6.96	
x627	6.96	6.96	6.96	
x631	6.96	6.96	6.96	
x636	6.96	6.96	6.96	
x638	6.96	6.96	6.96	
x657	6.96	6.96	6.96	
x663	6.96	6.96	6.96	
x674	6.96	6.96	6.96	
x679	6.96	6.96	6.96	
x680	6.96	6.96	6.96	
x698	6.96	6.96	6.96	
x703	6.96	6.96	6.96	
x707	6.96	6.96	6.96	
x714	6.96	6.96	6.96	
x743	6.96	6.96	6.96	
x754	6.96	6.96	6.96	
x757	6.96	6.96	6.96	
x794	6.96	6.96	6.96	
x801	6.96	6.96	6.96	
x811	6.96	6.96	6.96	
x816	6.96	6.96	6.96	
x821	6.96	6.96	6.96	
x832	6.96	6.96	6.96	
x836	6.96	6.96	6.96	
x839	6.96	6.96	6.96	
x849	6.96	6.96	6.96	
x855	6.96	6.96	6.96	
x875	6.96	6.96	6.96	
x877	6.96	6.96	6.96	
x887	6.96	6.96	6.96	
x888	6.96	6.96	6.96	
x898	6.96	6.96	6.96	
x929	6.96	6.96	6.96	
x932	6.96	6.96	6.96	
x938	6.96	6.96	6.96	
x945	6.96	6.96	6.96	
x946	6.96	6.96	6.96	
x976	6.96	6.96	6.96	
x977	6.96	6.96	6.96	
x981	6.96	6.96	6.96	
x991	6.96	6.96	6.96	
x1008	6.96	6.96	6.96	
x1017	6.96	6.96	6.96	
x1019	6.96	6.96	6.96	
x1026	6.96	6.96	6.96	
x1027	6.96	6.96	6.96	
x1043	6.96	6.96	6.96	
x1075	6.96	6.96	6.96	
x1083	6.96	6.96	6.96	
x1093	6.96	6.96	6.96	
x1097	6.96	6.96	6.96	
x1107	6.96	6.96	6.96	
x1112	6.96	6.96	6.96	
x1113	6.96	6.96	6.96	
x1117	6.96	6.96	6.96	
x1124	6.96	6.96	6.96	
x1127	6.96	6.96	6.96	
x1133	6.96	6.96	6.96	
x1135	6.96	6.96	6.96	
x1141	6.96	6.96	6.96	
x1182	6.96	6.96	6.96	
x1193	6.96	6.96	6.96	
x1202	6.96	6.96	6.96	
x1204	6.96	6.96	6.96	
x1213	6.96	6.96	6.96	
x1222	6.96	6.96	6.96	
x1225	6.96	6.96	6.96	
x1230	6.96	6.96	6.96	
x1233	6.96	6.96	6.96	
x1238	6.96	6.96	6.96	
x1239	6.96	6.96	6.96	
x1255	6.96	6.96	6.96	
x1261	6.96	6.96	6.96	
x1265	6.96	6.96	6.96	
x1288	6.96	6.96	6.96	
x1289	6.96	6.96	6.96	
x1291	6.96	6.96	6.96	
x1297	6.96	6.96	6.96	
x1307	6.96	6.96	6.96	
x1312	6.96	6.96	6.96	
x1313	6.96	6.96	6.96	
x1316	6.96	6.96	6.96	
x1322	6.96	6.96	6.96	
x1332	6.96	6.96	6.96	
x1343	6.96	6.96	6.96	
x1370	6.96	6.96	6.96	
x1380	6.96	6.96	6.96	
x1385	6.96	6.96	6.96	
x1390	6.96	6.96	6.96	
x1394	6.96	6.96	6.96	
x1403	6.96	6.96	6.96	
x1407	6.96	6.96	6.96	
x1415	6.96	6.96	6.96	
x1417	6.96	6.96	6.96	
x1419	6.96	6.96	6.96	
x1421	6.96	6.96	6.96	
x1436	6.96	6.96	6.96	
x1455	6.96	6.96	6.96	
x1471	6.96	6.96	6.96	
x1474	6.96	6.96	6.96	
x1475	6.96	6.96	6.96	
x1484	6.96	6.96	6.96	
x1491	6.96	6.96	6.96	
x1497	6.96	6.96	6.96	
x1499	6.96	6.96	6.96	

Context: 3
X	y0	y3	y4	
x17	0.64	0.64	0.64	
x27	0.64	0.64	0.64	
x32	0.64	0.64	0.64	
x33	0.64	0.64	0.64	
x42	0.64	0.64	0.64	
x52	0.64	0.64	0.64	
x61	0.64	0.64	0.64	
x62	0.64	0.64	0.64	
x63	0.64	0.64	0.64	
x69	0.64	0.64	0.64	
x70	0.64	0.64	0.64	
x71	0.64	0.64	0.64	
x73	0.64	0.64	0.64	
x75	0.64	0.64	0.64	
x77	0.64	0.64	0.64	
x89	0.64	0.64	0.64	
x91	0.64	0.64	0.64	
x118	0.64	0.64	0.64	
x122	0.64	0.64	0.64	
x150	0.64	0.64	0.64	
x154	0.64	0.64	0.64	
x155	0.64	0.64	0.64	
x168	0.64	0.64	0.64	
x171	0.64	0.64	0.64	
x177	0.64	0.64	0.64	
x179	0.64	0.64	0.64	
x182	0.64	0.64	0.64	
x187	0.64	0.64	0.64	
x191	0.64	0.64	0.64	
x204	0.64	0.64	0.64	
x209	0.64	0.64	0.64	
x216	0.64	0.64	0.64	
x226	0.64	0.64	0.64	
x228	0.64	0.64	0.64	
x235	0.64	0.64	0.64	
x238	0.64	0.64	0.64	
x252	0.64	0.64	0.64	
x255	0.64	0.64	0.64	
x258	0.64	0.64	0.64	
x267	0.64	0.64	0.64	
x268	0.64	0.64	0.64	
x275	0.64	0.64	0.64	
x279	0.64	0.64	0.64	
x281	0.64	0.64	0.64	
x286	0.64	0.64	0.64	
x299	0.64	0.64	0.64	
x304	0.64	0.64	0.64	
x312	0.64	0.64	0.64	
x322	0.64	0.64	0.64	
x336	0.64	0.64	0.64	
x338	0.64	0.64	0.64	
x340	0.64	0.64	0.64	
x349	0.64	0.64	0.64	
x350	0.64	0.64	0.64	
x357	0.64	0.64	0.64	
x358	0.64	0.64	0.64	
x360	0.64	0.64	0.64	
x368	0.64	0.64	0.64	
x380	0.64	0.64	0.64	
x389	0.64	0.64	0.64	
x396	0.64	0.64	0.64	
x406	0.64	0.64	0.64	
x407	0.64	0.64	0.64	
x419	0.64	0.64	0.64	
x422	0.64	0.64	0.64	
x430	0.64	0.64	0.64	
x439	0.64	0.64	0.64	
x446	0.64	0.64	0.64	
x448	0.64	0.64	0.64	
x455	0.64	0.64	0.64	
x461	0.64	0.64	0.64	
x464	0.64	0.64	0.64	
x475	0.64	0.64	0.64	
x493	0.64	0.64	0.64	
x509	0.64	0.64	0.64	
x519	0.64	0.64	0.64	
x524	0.64	0.64	0.64	
x527	0.64	0.64	0.64	
x534	0.64	0.64	0.64	
x536	0.64	0.64	0.64	
x553	0.64	0.64	0.64	
x569	0.64	0.64	0.64	
x571	0.64	0.64	0.64	
x588	0.64	0.64	0.64	
x590	0.64	0.64	0.64	
x595	0.64	0.64	0.64	
x611	0.64	0.64	0.64	
x617	0.64	0.64	0.64	
x627	0.64	0.64	0.64	
x631	0.64	0.64	0.64	
x636	0.64	0.64	0.64	
x638	0.64	0.64	0.64	
x657	0.64	0.64	0.64	
x663	0.64	0.64	0.64	
x674	0.64	0.64	0.64	
x679	0.64	0.64	0.64	
x680	0.64	0.64	0.64	
x698	0.64	0.64	0.64	
x703	0.64	0.64	0.64	
x707	0.64	0.64	0.64	
x714	0.64	0.64	0.64	
x743	0.64	0.64	0.64	
x754	0.64	0.64	0.64	
x757	0.64	0.64	0.64	
x794	0.64	0.64	0.64	
x801	0.64	0.64	0.64	
x811	0.64	0.64	0.64	
x816	0.64	0.64	0.64	
x821	0.64	0.64	0.64	
x832	0.64	0.64	0.64	
x836	0.64	0.64	0.64	
x839	0.64	0.64	0.64	
x849	0.64	0.64	0.64	
x855	0.64	0.64	0.64	
x875	0.64	0.64	0.64	
x877	0.64	0.64	0.64	
x887	0.64	0.64	0.64	
x888	0.64	0.64	0.64	
x898	0.64	0.64	0.64	
x929	0.64	0.64	0.64	
x932	0.64	0.64	0.64	
x938	0.64	0.64	0.64	
x945	0.64	0.64	0.64	
x946	0.64	0.64	0.64	
x976	0.64	0.64	0.64	
x977	0.64	0.64	0.64	
x981	0.64	0.64	0.64	
x991	0.64	0.64	0.64	
x1008	0.64	0.64	0.64	
x1017	0.64	0.64	0.64	
x1019	0.64	0.64	0.64	
x1026	0.64	0.64	0.64	
x1027	0.64	0.64	0.64	
x1043	0.64	0.64	0.64	
x1075	0.64	0.64	0.64	
x1083	0.64	0.64	0.64	
x1093	0.64	0.64	0.64	
x1097	0.64	0.64	0.64	
x1107	0.64	0.64	0.64	
x1112	0.64	0.64	0.64	
x1113	0.64	0.64	0.64	
x1117	0.64	0.64	0.64	
x1124	0.64	0.64	0.64	
x1127	0.64	0.64	0.64	
x1133	0.64	0.64	0.64	
x1135	0.64	0.64	0.64	
x1141	0.64	0.64	0.64	
x1182	0.64	0.64	0.64	
x1193	0.64	0.64	0.64	
x1202	0.64	0.64	0.64	
x1204	0.64	0.64	0.64	
x1213	0.64	0.64	0.64	
x1222	0.64	0.64	0.64	
x1225	0.64	0.64	0.64	
x1230	0.64	0.64	0.64	
x1233	0.64	0.64	0.64	
x1238	0.64	0.64	0.64	
x1239	0.64	0.64	0.64	
x1255	0.64	0.64	0.64	
x1261	0.64	0.64	0.64	
x1265	0.64	0.64	0.64	
x1288	0.64	0.64	0.64	
x1289	0.64	0.64	0.64	
x1291	0.64	0.64	0.64	
x1297	0.64	0.64	0.64	
x1307	0.64	0.64	0.64	
x1312	0.64	0.64	0.64	
x1313	0.64	0.64	0.64	
x1316	0.64	0.64	0.64	
x1322	0.64	0.64	0.64	
x1332	0.64	0.64	0.64	
x1343	0.64	0.64	0.64	
x1370	0.64	0.64	0.64	
x1380	0.64	0.64	0.64	
x1385	0.64	0.64	0.64	
x1390	0.64	0.64	0.64	
x1394	0.64	0.64	0.64	
x1403	0.64	0.64	0.64	
x1407	0.64	0.64	0.64	
x1415	0.64	0.64	0.64	
x1417	0.64	0.64	0.64	
x1419	0.64	0.64	0.64	
x1421	0.64	0.64	0.64	
x1436	0.64	0.64	0.64	
x1455	0.64	0.64	0.64	
x1471	0.64	0.64	0.64	
x1474	0.64	0.64	0.64	
x1475	0.64	0.64	0.64	
x1484	0.64	0.64	0.64	
x1491	0.64	0.64	0.64	
x1497	0.64	0.64	0.64	
x1499	0.64	0.64	0.64	

Context: 4
X	y0	y3	y4	
x17	4.01	4.01	4.01	
x27	4.01	4.01	4.01	
x32	4.01	4.01	4.01	
x33	4.01	4.01	4.01	
x42	4.01	4.01	4.01	
x52	4.01	4.01	4.01	
x61	4.01	4.01	4.01	
x62	4.01	4.01	4.01	
x63	4.01	4.01	4.01	
x69	4.01	4.01	4.01	
x70	4.01	4.01	4.01	
x71	4.01	4.01	4.01	
x73	4.01	4.01	4.01	
x75	4.01	4.01	4.01	
x77	4.01	4.01	4.01	
x89	4.01	4.01	4.01	
x91	4.01	4.01	4.01	
x118	4.01	4.01	4.01	
x122	4.01	4.01	4.01	
x150	4.01	4.01	4.01	
x154	4.01	4.01	4.01	
x155	4.01	4.01	4.01	
x168	4.01	4.01	4.01	
x171	4.01	4.01	4.01	
x177	4.01	4.01	4.01	
x179	4.01	4.01	4.01	
x182	4.01	4.01	4.01	
x187	4.01	4.01	4.01	
x191	4.01	4.01	4.01	
x204	4.01	4.01	4.01	
x209	4.01	4.01	4.01	
x216	4.01	4.01	4.01	
x226	4.01	4.01	4.01	
x228	4.01	4.01	4.01	
x235	4.01	4.01	4.01	
x238	4.01	4.01	4.01	
x252	4.01	4.01	4.01	
x255	4.01	4.01	4.01	
x258	4.01	4.01	4.01	
x267	4.01	4.01	4.01	
x268	4.01	4.01	4.01	
x275	4.01	4.01	4.01	
x279	4.01	4.01	4.01	
x281	4.01	4.01	4.01	
x286	4.01	4.01	4.01	
x299	4.01	4.01	4.01	
x304	4.01	4.01	4.01	
x312	4.01	4.01	4.01	
x322	4.01	4.01	4.01	
x336	4.01	4.01	4.01	
x338	4.01	4.01	4.01	
x340	4.01	4.01	4.01	
x349	4.01	4.01	4.01	
x350	4.01	4.01	4.01	
x357	4.01	4.01	4.01	
x358	4.01	4.01	4.01	
x360	4.01	4.01	4.01	
x368	4.01	4.01	4.01	
x380	4.01	4.01	4.01	
x389	4.01	4.01	4.01	
x396	4.01	4.01	4.01	
x406	4.01	4.01	4.01	
x407	4.01	4.01	4.01	
x419	4.01	4.01	4.01	
x422	4.01	4.01	4.01	
x430	4.01	4.01	4.01	
x439	4.01	4.01	4.01	
x446	4.01	4.01	4.01	
x448	4.01	4.01	4.01	
x455	4.01	4.01	4.01	
x461	4.01	4.01	4.01	
x464	4.01	4.01	4.01	
x475	4.01	4.01	4.01	
x493	4.01	4.01	4.01	
x509	4.01	4.01	4.01	
x519	4.01	4.01	4.01	
x524	4.01	4.01	4.01	
x527	4.01	4.01	4.01	
x534	4.01	4.01	4.01	
x536	4.01	4.01	4.01	
x553	4.01	4.01	4.01	
x569	4.01	4.01	4.01	
x571	4.01	4.01	4.01	
x588	4.01	4.01	4.01	
x590	4.01	4.01	4.01	
x595	4.01	4.01	4.01	
x611	4.01	4.01	4.01	
x617	4.01	4.01	4.01	
x627	4.01	4.01	4.01	
x631	4.01	4.01	4.01	
x636	4.01	4.01	4.01	
x638	4.01	4.01	4.01	
x657	4.01	4.01	4.01	
x663	4.01	4.01	4.01	
x674	4.01	4.01	4.01	
x679	4.01	4.01	4.01	
x680	4.01	4.01	4.01	
x698	4.01	4.01	4.01	
x703	4.01	4.01	4.01	
x707	4.01	4.01	4.01	
x714	4.01	4.01	4.01	
x743	4.01	4.01	4.01	
x754	4.01	4.01	4.01	
x757	4.01	4.01	4.01	
x794	4.01	4.01	4.01	
x801	4.01	4.01	4.01	
x811	4.01	4.01	4.01	
x816	4.01	4.01	4.01	
x821	4.01	4.01	4.01	
x832	4.01	4.01	4.01	
x836	4.01	4.01	4.01	
x839	4.01	4.01	4.01	
x849	4.01	4.01	4.01	
x855	4.01	4.01	4.01	
x875	4.01	4.01	4.01	
x877	4.01	4.01	4.01	
x887	4.01	4.01	4.01	
x888	4.01	4.01	4.01	
x898	4.01	4.01	4.01	
x929	4.01	4.01	4.01	
x932	4.01	4.01	4.01	
x938	4.01	4.01	4.01	
x945	4.01	4.01	4.01	
x946	4.01	4.01	4.01	
x976	4.01	4.01	4.01	
x977	4.01	4.01	4.01	
x981	4.01	4.01	4.01	
x991	4.01	4.01	4.01	
x1008	4.01	4.01	4.01	
x1017	4.01	4.01	4.01	
x1019	4.01	4.01	4.01	
x1026	4.01	4.01	4.01	
x1027	4.01	4.01	4.01	
x1043	4.01	4.01	4.01	
x1075	4.01	4.01	4.01	
x1083	4.01	4.01	4.01	
x1093	4.01	4.01	4.01	
