X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	8.15	0.81	3.65	1.32	9.93	3.25	6.96	9.99	9.57	0.19	c	b	a	a	b	a	b	c	a	b	4.97	8.4	3.03	9.14	0.79	8.72	3.79	9.63	9.9	7.79	a	a	b	b	c	b	a	c	a	b	3.39	4.84	1.05	4.91	7.31	6.38	0.49	7.61	7.01	4.01	c	a	c	c	b	a	a	a	a	a	9.79	4.12	9.17	1.51	8.34	1.1	6	6.12	8.95	0.66	a	b	a	c	c	c	b	b	c	a
x11	5.06	8.52	1.28	1.12	0.36	5.26	7.87	6.64	1.14	0.55	a	b	a	b	b	b	a	b	b	a	0.46	9.18	2.11	2.41	2.49	3.51	4.6	8.68	3.84	2.46	b	a	a	c	b	c	c	a	c	a	7.63	9.81	1.88	6.79	1.19	4.11	3.21	5.46	1.42	5.48	a	a	a	a	c	a	a	b	b	c	6.67	2.07	3.4	6.91	1.25	1.26	9.15	4.85	1.3	2.91	c	a	a	c	c	c	b	a	b	c
x12	4.8	2.12	1.11	5.5	0.7	0.66	7.69	4.51	4.53	0.33	a	a	c	a	a	c	c	a	a	b	6.64	9.91	5.77	8.44	3.57	3.3	5.55	1.11	5.23	2.58	b	a	a	b	a	a	c	c	a	b	1.01	0.61	6.17	9.24	7.62	8.78	3.81	0.55	9.58	6.8	c	b	c	b	a	c	a	a	c	a	7.62	1.13	8.88	9.34	4.48	7.35	3.3	5.45	8.05	3.14	c	b	c	b	a	a	c	a	b	b
x13	1.59	9.27	3.77	6.83	8.72	7.51	8.24	9.4	5.12	1.77	c	c	b	c	a	c	c	c	a	c	8.6	2.17	9.26	8.1	0.36	9.02	5.7	2.89	6.36	7.19	c	a	b	b	b	c	b	a	a	a	8.6	2.17	2.6	5.12	1.74	9.02	3.47	2.69	6.36	7.19	c	c	b	c	a	c	b	b	a	b	3.81	1.64	5.84	3.59	9.04	5.79	2.24	4.31	9.51	5.42	c	a	a	c	b	b	b	b	b	a
x14	7.01	9.95	5.14	2.58	8.33	4.19	3.86	9.93	6.59	7.56	b	a	b	b	c	c	c	c	c	a	8.56	4.31	1.55	4.6	1.46	0.72	3.28	9.48	1.45	3.59	c	c	b	c	a	c	b	b	b	a	4.91	0.24	1.28	1.17	9.55	6.05	9.64	5.54	4.18	6.74	a	b	a	b	a	a	c	a	a	c	1.41	7.85	9.94	8.57	5.95	2.09	4.51	6.45	2.84	2.08	a	c	b	a	b	b	b	c	c	a
x15	7.53	2.83	3.47	1.77	9.64	4.72	8.49	9.35	0.61	8.84	b	c	c	a	c	b	c	c	b	c	3.96	5.38	3.48	0.56	0.56	0.56	0.56	3.55	0.56	1.57	b	c	a	b	b	a	a	b	c	a	9.53	3.91	1.19	0.96	3.59	0.96	0.96	4.21	0.96	7.08	b	a	a	b	b	c	c	c	a	a	7.74	0.32	2.81	6.32	5.97	4.19	5.53	5.7	6.32	0.06	c	a	c	c	b	b	b	a	b	c
x16	3.25	5.89	6.84	3.96	4.31	6.61	3.18	3.67	1.53	6.85	b	a	a	a	c	a	a	b	b	a	8.6	2.17	7.6	0.9	6.81	9.02	4.05	9.8	6.36	7.19	b	a	a	c	b	c	b	c	c	b	8.6	2.17	2.24	7.76	7.46	9.02	1.12	6.06	6.36	7.19	c	c	b	a	a	c	b	a	a	c	8.49	0.7	9.96	4.8	9.34	4.36	8.53	6.84	6.15	9.92	c	c	c	a	b	b	b	b	c	c
x17	3	3.5	3.67	8.08	9.51	3.44	0.58	6.24	3.8	0.65	a	c	a	c	a	a	b	c	c	a	9.05	6.74	2.88	0.98	5.18	3.33	3.56	1.62	8.03	9.59	b	a	a	c	b	b	b	c	a	a	4.95	0	9.72	2.33	5.02	3.56	0.98	3	6.51	8.96	c	c	c	b	a	b	a	b	c	b	3.98	2.47	4.9	3.44	5.78	0.9	6.18	0.17	2.64	0.33	b	a	a	b	c	b	b	c	b	c
x18	1.59	5.05	4.63	2.38	7.92	1.37	5.11	6.59	5.44	1.47	c	b	a	c	a	c	a	b	c	a	4.57	1.89	5.84	1.01	5.11	8.24	4.83	9.25	4.33	0.27	b	b	b	a	c	b	a	c	a	b	3.11	6.95	5.94	7.48	7.3	5.69	8	5.19	4.01	0.82	b	a	c	c	a	a	a	a	a	a	7.45	2.97	3.45	7.2	7.2	2.07	1.87	4.98	7.91	8.42	b	a	b	c	a	a	b	b	a	a
x19	1.6	4.55	3.8	1.47	8.86	5.87	7.53	6.03	3.75	0.4	b	b	a	a	c	c	c	b	c	a	8.54	0.92	4.98	5.59	3.9	7.01	6.72	9.18	3.88	0.46	c	c	b	c	c	b	b	a	b	b	4.23	9.09	9.04	7.37	8.84	3.69	4.53	0.18	9.45	7.48	a	c	b	b	b	b	a	a	c	b	4.79	1.63	5.52	0.3	0.51	3.82	1.43	0.93	9.82	0.26	c	b	a	c	a	a	a	b	a	c
x20	4.68	5.31	7.24	8.3	4.36	4.12	7.53	0.95	2.88	4.45	a	b	a	c	c	b	a	a	c	c	0.62	7.9	3.27	7.8	0.58	5.02	4.4	3.27	7.9	0.68	a	c	c	b	a	a	a	c	a	a	2.02	2.85	2.43	8.67	9.32	0.75	6.79	6.14	2.78	8.23	a	c	c	c	c	c	a	c	c	c	5.42	5.69	1.84	5.87	9.62	6.95	7.97	9.04	6.36	8.83	b	c	a	a	c	b	b	b	b	a
x21	8.38	2.09	0.89	4.6	5.13	9.48	4.56	2.39	2.19	5.25	b	a	a	a	a	a	b	a	c	a	8.33	1.78	3.42	5.39	5.89	8.5	6.96	7.76	1.83	8.65	a	a	b	b	a	c	b	c	b	a	8.11	9.76	0.6	9.58	0.32	9.42	3.38	9.78	7.24	0.99	b	a	a	b	b	c	a	b	b	a	6.11	0.06	0.35	3.78	8.7	3.44	6.85	0.6	8.07	1.74	c	c	b	a	a	c	a	b	a	a
x22	0.66	6.17	1.56	4.5	6.87	3.18	4.13	1.89	0.74	4.74	b	a	a	a	b	a	a	c	a	b	2.71	7.86	9.48	0.56	1.38	0.56	0.56	5.82	0.56	1.58	a	c	c	c	a	a	a	c	a	a	7.85	1.01	3.04	0.96	3.85	0.96	0.96	3.29	0.96	2.68	a	c	c	b	c	c	a	c	a	b	7.54	0.43	5.41	8.3	8.51	8	2.1	7.35	3.45	6.35	b	a	a	b	b	c	c	b	c	a
x23	2.88	7.29	2.95	1.18	5.17	7.79	3.06	7.43	7.9	2.2	b	c	a	b	c	a	c	a	b	a	5.34	9.3	9.09	0.13	7.31	0.57	2.76	6.3	4.46	7.21	b	b	b	a	b	a	a	a	a	c	1.9	2.17	6.67	1.65	8.27	2.81	8.71	1.64	0.25	5.81	b	c	a	c	c	c	b	b	b	b	6.14	9.11	8.37	3.58	9.5	0.68	1.29	5.93	2.22	1.92	b	a	c	b	b	a	a	a	c	a
x24	4.66	5.37	6.53	0.95	7.12	3.82	5.89	5.02	0.33	4.57	c	a	a	c	c	a	c	a	c	b	9.42	4.48	4.48	1.38	4.48	5.04	3.6	4.48	9.53	5.97	a	c	c	b	a	a	a	c	b	a	6.59	4.74	4.74	8.42	4.74	1.72	1.73	4.74	2.02	6.03	a	c	c	a	c	a	a	c	c	c	8.97	3.35	0.68	5.4	5	7.4	6.64	4.34	3.78	8.49	c	c	b	b	b	b	b	b	c	a
x25	1.14	1.77	9.12	2.54	9.15	6.16	4.65	3.91	2.91	2.6	a	a	a	b	b	b	a	b	c	a	4.01	4.48	4.48	8.5	4.48	8.75	9.36	4.48	0.2	2.01	c	c	b	a	c	b	c	c	a	a	6.36	4.74	4.74	7.44	4.74	2.44	1.29	4.74	1.49	7.8	c	a	c	a	c	c	a	b	b	b	9.48	7.37	1.6	8.34	1.27	5.94	9.83	1.57	8.17	6.9	c	c	b	a	b	a	b	b	a	a
x26	6.24	0.34	9.18	0.54	1.31	5.04	5.45	2.78	7.99	8.14	b	a	c	c	c	b	a	a	a	a	2.73	5.66	7.84	3.14	3.6	6.23	0.19	9.03	2.93	6.15	a	c	c	c	c	b	a	c	a	c	0.39	3.71	7.41	9.53	4.92	2.74	2.87	0.84	9.27	1.13	a	c	c	c	c	c	a	c	a	a	3.43	7.16	8.3	6.3	9.35	3.98	2.39	3.76	5.07	3.14	b	c	c	b	b	c	c	a	a	a
x27	9.29	3.35	7.01	8.56	4.17	7.63	1.37	2.23	2.6	1.51	a	c	a	b	c	b	b	a	c	a	4.2	4.48	4.48	5.92	4.48	4.82	9.99	4.48	6.59	8.92	c	c	b	b	b	c	a	c	a	a	3.15	4.74	4.74	6.56	4.74	2.21	2.54	4.74	1.61	7.66	b	b	c	a	b	c	c	b	c	c	3.4	0.33	4.64	7.98	3.1	6.9	8.58	2.63	8.38	5.57	a	c	a	a	a	a	b	a	c	b
x28	3.16	3.48	0.9	1.1	6.26	6.46	9.93	5.82	6.83	0.58	b	b	a	b	b	a	c	c	b	b	3.32	8.11	1.26	0.56	9.81	0.56	0.56	3.75	0.56	2.85	a	c	c	b	c	a	c	a	c	a	2.32	6.34	5.13	0.96	8.54	0.96	0.96	1.46	0.96	0.72	a	a	c	b	b	a	a	c	b	a	3.9	0.78	9.55	5.16	5.06	9.81	6.26	8.45	3.06	2.61	b	b	c	b	a	c	b	a	c	a
x29	5.38	2.48	1.06	2.7	4.48	9.5	9.64	7.05	2.35	8.63	c	b	c	c	c	c	c	a	c	a	8.6	2.17	9.31	6.2	3.38	9.02	1.56	9.13	6.36	7.19	c	a	b	b	b	c	b	c	a	c	8.6	2.17	4.5	7.07	4.93	9.02	2.49	3.02	6.36	7.19	a	a	c	c	c	c	b	b	b	a	6.85	2.29	4.51	5.85	5.53	3.79	4.96	1.73	0.63	3.62	a	a	c	a	b	b	b	b	c	c
x30	7.6	9.15	2.7	1.33	4.95	5.43	6.89	9.17	2.75	1.52	b	b	c	c	c	b	c	c	c	b	0.61	6.69	1.92	7.28	4.91	2.08	0.36	9.35	6.11	1.59	c	c	b	a	c	b	b	c	b	b	0.53	9.03	3.5	0.28	7.53	6.17	1.46	9.3	7.86	8.38	b	b	a	a	b	c	a	c	a	b	5.52	0.59	9.68	2.72	4.49	5.4	6.14	0.9	0.01	0.44	c	c	a	b	b	c	a	a	a	a
x31	3.64	5.64	8.05	9.82	0.7	0.29	3.21	7.26	5.17	0.36	c	c	b	c	b	c	a	b	c	c	0.53	3.15	1.61	0.56	0.33	0.56	0.56	3.53	0.56	3.7	a	c	c	a	a	b	a	c	a	b	9.89	3.58	8.51	0.96	3.44	0.96	0.96	5.38	0.96	2.82	a	c	c	c	a	c	a	c	b	b	8.53	5.69	2.59	0.02	9.44	9.21	4.17	4.71	9.63	4.65	a	b	a	a	c	b	c	a	c	b
x32	6.11	6.18	2.89	5.51	7.34	6.97	4.83	2.98	9.05	8.81	b	c	c	a	b	c	a	c	b	b	3	2.99	6.44	0.56	1.37	0.56	0.56	3.28	0.56	6.7	c	b	a	c	b	c	c	b	a	b	8.12	6.16	3.9	0.96	5.42	0.96	0.96	4.06	0.96	2	c	a	a	c	b	a	c	b	a	b	7.6	9.09	7.18	4.03	2.55	1.69	6.55	8.47	9.4	3.22	b	c	c	a	b	c	b	b	c	a
x33	1.36	0.68	6.36	3.74	6.03	6.49	7.73	4.22	8.67	2.56	b	b	c	b	c	b	c	b	b	a	2.35	0.43	3.49	8.01	0.8	2.19	9	3.98	4.18	5.52	c	b	c	b	a	b	b	a	b	b	9.67	0.66	1.22	0.89	0.91	3.08	3.19	1.27	5.14	9.77	c	a	b	c	c	c	b	b	a	b	0.43	0.41	9.48	2.63	3.01	3.74	9.67	1.74	7.71	3.23	a	c	a	b	c	b	b	c	a	a
x34	9.71	7.83	6.49	2.15	3.05	3.33	8.65	3.46	6.47	9.96	c	a	c	b	b	c	a	a	c	a	5.39	9.22	0.43	7.78	6.73	8.19	5.13	6.5	1.88	7.47	a	a	c	a	a	b	b	b	a	b	3.59	8.46	0.04	3.76	5.84	5.56	9.42	1.23	0.84	4.15	b	c	a	a	a	a	c	b	c	b	1.86	7.31	0.68	6.66	4.3	0.72	9.95	7.62	2.05	5.39	c	b	a	a	b	c	c	c	c	b
x35	0.33	0.02	3.7	0.33	2.17	8.94	0.09	5.13	7.54	7.03	a	b	c	a	a	c	b	b	c	a	4.02	9.81	1.74	1.03	5.34	1.83	6.5	5.87	0.33	7.66	b	b	a	a	a	a	c	c	c	a	0.53	3.21	3.67	2.31	2.82	4.92	0.99	6.38	3.11	9.14	c	a	c	b	a	a	b	a	a	a	8.99	2.87	0.34	7.44	4.29	0.01	0.24	2.27	9.21	6.35	b	c	b	a	c	b	b	b	b	b
x36	8.58	1.2	2.34	3.31	3.18	7.49	9.22	8.92	6.96	4.62	c	c	a	a	b	b	a	b	c	b	1.52	4.65	4.12	7.23	8.84	5.54	4.59	2.11	8.58	5.68	c	b	b	a	b	c	c	c	a	b	0.53	6.41	6.15	3.29	10	0.29	5.75	7.75	0.98	4.28	c	b	a	c	a	a	b	b	a	b	1.05	0.41	8.54	4.52	8.86	6.27	8.21	8.67	0.89	5.37	b	a	b	b	c	a	b	a	c	b
x37	7.9	1.42	1.7	7.3	5.57	4.94	3.81	8.65	7.83	2.88	b	a	a	b	b	a	b	c	a	c	2.7	6.41	8.06	3.88	0.73	4.41	8.57	6.29	4.1	3.48	c	b	a	c	c	c	b	c	a	b	5.27	6.56	8.61	6.88	1.86	3.64	2.15	3.18	7.01	2.1	a	a	c	c	a	a	c	a	b	a	0.53	3.04	0.48	4.28	9.26	3.51	2.16	9.41	1.71	7.44	c	a	b	c	c	c	a	c	b	c
x38	3.59	1.43	9.71	8.3	8.48	0.07	0.84	9.83	1.49	4.25	a	c	a	a	c	a	c	c	a	c	5.56	2.57	8.24	2.93	2.03	2.04	8.83	9.69	0	0.41	a	b	b	a	b	a	b	b	a	b	2.32	7.04	3.34	1.69	9.12	4.34	7.53	9.31	3.21	9.81	a	a	b	a	c	b	a	b	a	c	0.02	7.05	8.71	3.59	7.86	1.02	1.21	5.67	2.35	3.85	a	a	b	c	c	c	a	a	a	a
x39	1.44	3.24	9.34	3.8	6.32	3.68	2.62	9.78	7.35	7.13	a	a	c	c	b	b	b	a	c	c	3.25	3.33	5.62	6.09	4.46	2.29	9.52	6.41	6.38	6.12	a	c	c	c	c	c	a	c	a	b	4.73	9.68	7.63	8.93	4.29	4.7	6.1	2.44	6.58	5.86	a	c	c	a	a	a	a	c	b	b	6.14	5.46	7.28	0.07	5.63	8.94	4.97	0.31	7.15	5.21	b	a	b	a	a	c	c	b	c	c
x40	4.7	0.71	6.07	2.03	2.62	5.59	0.65	3.18	1.71	0.03	b	a	c	b	c	a	a	a	c	c	4.33	4.48	4.48	0.26	4.48	6.25	3.19	4.48	1.54	7.83	a	c	c	c	b	c	a	c	c	a	1.93	4.74	4.74	1.43	4.74	5.94	8.92	4.74	4	7.55	a	c	c	b	c	a	a	c	b	c	9	6.84	6.61	0.39	0.16	5.82	6.92	5.22	4.53	4.65	c	b	c	a	a	c	c	a	c	a
x41	4.59	0.8	4.21	6.34	8.47	1.18	5.58	2.09	1.56	5.75	a	a	c	b	c	c	a	a	b	a	9.76	3.04	7.12	8.32	2.02	2.06	1.49	8.74	1.99	8.16	a	c	c	a	c	a	a	c	c	b	3.06	0.32	9.02	4.29	8.96	3.28	1.68	7.45	3.99	8.12	a	c	c	c	a	c	a	c	a	b	4.47	0.68	5.42	4.04	9.74	4.18	7.18	4.42	7.32	3.76	c	c	b	b	c	b	b	a	c	c
x42	8.32	0.8	5.68	7.54	3.7	2.86	0.55	1.06	3.31	8.83	b	b	a	a	b	b	b	c	c	b	4.74	4.48	4.48	6.29	4.48	0.14	2.18	4.48	4.67	0.53	a	b	b	b	b	c	c	b	c	c	4.84	4.74	4.74	0.01	4.74	1.72	7.84	4.74	2.99	1.76	a	c	b	a	a	b	a	a	b	c	3.74	6.74	3.15	3.83	7.59	0.91	4.76	8.01	1.91	1.7	a	c	b	b	c	c	a	a	a	b
x43	0.17	4.44	4.84	1.35	4.41	6.46	4.29	1.62	7.32	2.9	a	b	b	a	b	c	a	a	b	b	3.18	2.04	3.78	5.84	3.92	0.71	6.04	2.01	5.36	9.91	b	a	b	b	c	c	b	a	a	b	8.79	3.83	0.85	4	6.16	8.79	2.87	9.4	3.47	1.49	b	a	c	a	b	c	c	a	c	c	8.43	2.16	4.39	0.53	4.46	3.16	0.3	1.8	3.61	1.38	a	a	c	c	b	b	b	c	c	b
x44	5.58	7.81	6.76	8.91	2.1	1.62	0.14	9.83	4.86	5.13	a	b	a	c	c	c	b	b	b	c	8.94	8.04	3.94	4.09	3.66	2.36	0.14	0.3	5.68	3.7	a	a	a	c	a	b	b	c	c	c	1.7	4.68	4.1	2.45	6.97	5.38	3.32	0.16	4.72	7.25	b	c	b	b	a	c	c	a	c	a	1.41	6.59	6.87	1.52	7.73	5.54	2.51	7.61	5.71	9.16	c	a	c	c	b	c	b	b	c	a
x45	9.85	2.03	6.02	2.04	9.9	8.51	1.03	4.5	4.52	9.15	c	b	c	a	a	a	a	c	c	c	6.68	7.31	0.22	8.36	8.33	7.63	8.43	2.18	4	2.03	a	c	c	c	b	c	a	c	b	b	8.47	7.22	6.17	8.69	6.51	0.44	9.88	5.62	5.65	3.04	a	c	c	c	c	c	a	c	a	b	9.56	1.13	5.45	6.44	6.61	6.56	6.57	6.85	2.85	5.74	a	a	a	b	c	a	a	b	a	c
x46	7.13	6.57	2.84	2.91	2.39	6.38	2.7	0.35	9.78	7.41	a	a	c	a	b	b	c	b	c	a	9.72	4.83	1.96	0.72	6.23	2.1	1.74	4.69	2.6	2.19	a	c	c	c	c	b	a	c	b	b	8.54	9.83	1.42	8.23	9	2.77	2.6	2	2.4	1.68	a	c	c	c	b	c	a	c	c	b	0.63	8.05	3.3	0.87	2.76	2.85	6.01	8.8	2.16	3.08	b	b	c	b	a	b	c	b	c	a
x47	0.09	7.09	3.56	2.06	3.81	8.31	5.22	7.39	5.95	8.15	c	c	c	c	a	c	b	a	c	c	7.5	4.82	5.13	9.05	7.12	8.74	7.93	0.91	9.68	5.56	a	c	c	b	b	c	a	c	a	b	6.47	9.95	4.29	9.35	4.02	1.5	8.2	8.15	6.03	1.19	a	c	c	a	a	a	a	c	a	c	1.12	8.66	7.54	0.3	1.01	4.59	7.19	1.62	8.28	4.03	a	b	a	a	a	a	a	c	b	b
x48	1.51	7.68	9.52	3.37	9.46	5.86	6.41	5.1	3.26	0.76	c	b	a	c	a	c	c	a	a	c	8.6	2.17	4.53	3.51	0.33	9.02	2.37	8.15	6.36	7.19	a	b	c	a	c	c	b	b	c	b	8.6	2.17	1.4	9.32	0.45	9.02	3.8	3.5	6.36	7.19	a	a	b	c	b	c	b	a	a	b	0.19	0.42	3.93	9.31	2.83	8.65	3.21	5.65	1.84	3.86	c	a	c	c	b	a	a	b	b	b
x49	6.26	3.23	1.94	8.89	5.49	8.42	3.1	9.62	6.82	5.48	c	b	a	a	c	b	a	a	b	b	4.64	9.12	6.71	6.64	9.98	8.53	5.53	1.91	3.76	0.32	a	c	a	a	b	a	a	c	a	c	1.85	8.73	9.97	8.35	5.02	1.33	8.93	8.15	8.92	0.82	a	c	b	a	c	b	a	c	c	c	1.09	2.54	1.89	8.99	3.18	5.78	3.54	1.92	5.27	1.88	c	b	a	a	b	c	b	b	c	a
x50	8.09	7.67	6.85	1.61	3.71	3.1	6.18	8.75	1.22	3.82	b	a	c	a	a	a	a	c	a	b	1.43	0.74	1.91	2.58	0.77	7.49	4.09	0.48	6.54	8.98	b	c	b	b	b	a	a	b	a	c	5.11	4.42	6.14	7.52	9.88	1.95	3	6.2	1.33	5.64	b	b	b	b	c	a	b	b	b	b	4.51	8.04	4.42	5.69	1.52	3.75	6.06	5.5	1.16	9.16	a	a	b	b	c	c	a	c	c	a
x51	2.46	0.32	7.4	6.1	1.13	0.3	3.45	0.74	0.98	2.71	a	a	c	c	a	c	b	b	b	c	8.6	2.17	0	3.19	2.41	9.02	3.9	5.87	6.36	7.19	c	c	c	a	a	c	b	c	b	a	8.6	2.17	4.28	4.61	9.16	9.02	4.86	1.94	6.36	7.19	b	c	c	a	b	c	b	a	a	a	0.89	3.71	0.86	6.36	6.14	1.67	2.59	1.99	1.42	8.07	c	a	a	b	c	c	c	b	a	a
x52	9.93	5.81	2.73	6.19	8.66	7.67	8.36	7.28	5.31	6.84	a	c	c	a	a	b	a	b	c	c	7.16	2.37	3.82	0.56	1.49	0.56	0.56	5.63	0.56	1.52	a	b	c	a	b	b	c	c	b	b	3.06	5.3	1.31	0.96	5.05	0.96	0.96	3.52	0.96	6.58	a	b	a	c	a	a	c	a	a	c	3.34	2.85	5.11	2.71	8.66	3.54	9	0.46	6.15	1.76	c	b	c	a	a	a	b	b	c	c
x53	7.28	8.2	6.34	7.32	6	1.89	5.17	1.31	1.61	2.44	c	a	c	a	a	c	c	b	b	b	8.6	2.17	1	7.68	7.89	9.02	1.25	9.02	6.36	7.19	a	a	c	a	b	c	b	a	c	c	8.6	2.17	0.22	1.29	7.12	9.02	8.63	4.4	6.36	7.19	a	c	c	a	c	c	b	c	b	b	5.52	7.35	9.12	1.66	2.37	0.93	4.71	3.94	0.3	8.39	a	b	a	c	c	b	a	c	a	a
