X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x23	2.5	9	5.76	8.49	8.91	a	c	b	a	c	2.61	1.3	2.02	4.06	1.5	a	c	b	c	a	5.67	2.55	9.55	8.78	8.95	a	a	b	c	c	4.5	8.55	1.86	4.41	4.3	a	a	c	a	c	9.51	1.82	4.9	7.77	5.2	c	b	b	a	a	0.78	1.96	2.11	9.39	9.68	a	a	c	a	a
x24	3.62	3.21	6.07	9.7	7.08	b	b	c	c	c	0.42	3.77	4.95	5.28	1.77	b	a	c	b	c	7.91	3.28	9.82	1	8.76	b	c	a	a	a	6.63	3.11	3.02	0.98	4.78	c	c	a	a	c	7.74	9.91	3.42	6.05	5.99	c	a	a	b	a	9.68	0.03	9.42	8.58	1.02	a	a	b	a	a
x25	3.56	0.64	8.33	6.4	8.19	c	a	b	b	b	7.94	2.72	4.16	6.05	2.17	a	b	c	c	b	1.85	9.6	7.99	8.63	9.75	a	a	c	b	b	4.3	5.62	0.79	9.02	3.91	a	a	b	c	b	7.75	4.74	1.35	9.42	2.81	a	c	b	a	b	9.18	3.97	1.28	6.75	9.42	c	a	a	c	a
x26	2.8	0.09	8.55	5.03	8.73	c	b	b	c	a	8.98	6	4.39	8.71	1.88	a	a	a	b	a	1.52	8.02	7.62	9.7	0.5	b	b	b	c	a	0.19	7.03	7.68	0.85	5.98	b	a	a	a	c	0.19	7.03	7.68	0.85	5.98	b	a	b	a	b	0.37	6.59	6.18	5.06	9.88	a	c	c	b	c
x27	6.79	6.32	1.67	8.44	3.25	a	c	b	b	c	4.73	2.57	8.06	2.2	9.75	b	a	a	a	b	1.55	7.13	6.79	1.71	8.76	b	c	b	b	b	0.19	7.03	6.48	9.54	0.29	b	a	b	a	b	0.19	7.03	1.54	9.57	8.46	b	a	a	a	c	8.47	7.49	6.1	6.77	2.92	b	a	c	a	a
x28	1.32	1.65	9.93	4.35	9.95	b	b	c	a	a	5.39	6.94	3.63	3.49	1.73	a	a	b	c	b	1.99	2.57	8.8	1.53	3.3	a	c	c	b	b	0.51	8.31	7.33	2.98	1.8	a	b	b	a	b	8.8	2.99	6.32	6.87	2.93	a	a	a	b	b	8.66	3.77	6.12	7.13	5.62	c	c	a	c	a
x29	0.98	2.41	7.72	4.14	3.53	a	b	c	c	a	7.29	9.94	0.95	6.36	9.2	a	c	a	b	b	8.61	3.92	2.61	9.2	2.19	a	b	b	c	b	6.72	4.2	4.45	4.96	3.63	a	b	c	a	b	7.97	5.36	5.44	2.56	4.14	a	a	a	b	b	6.65	2.84	5.06	5.59	3.14	c	b	c	a	a
x30	8.73	6.08	7.1	6.3	5.13	a	b	a	b	b	1.63	9.57	9.94	9.48	2.82	a	b	c	c	c	5.03	5.7	7.32	9.01	4.24	c	c	c	a	c	0.19	7.03	4.97	1.62	6.98	b	a	c	a	b	0.19	7.03	7.88	6.01	4.64	b	a	c	a	a	3.86	3.54	0.61	7.5	9.94	c	a	b	c	b
x31	8.69	0.25	0.04	6.78	2.05	b	a	a	a	a	6.11	0.78	1.67	6.07	6.59	a	c	c	a	b	2.16	9.53	7.3	6.98	8.68	c	b	c	a	b	1.51	3.19	5.03	0.86	8.73	c	b	b	a	a	7.96	9.87	5.7	0.82	6.74	a	c	c	a	b	0.82	0.88	3.43	1.96	7.13	b	b	b	a	b
x32	0.56	0.72	1.09	3.75	8.96	c	b	a	b	c	4.57	9.1	9.09	4.79	7.68	b	a	a	b	b	4.92	1.4	2.51	5.01	3.35	a	b	c	b	a	7.85	4.36	8.06	8.33	7.07	a	a	c	b	a	0.51	1.26	5.74	2.56	0.98	a	c	a	c	b	6.46	7.98	4.87	4.66	2.43	a	c	b	b	a
x33	3.43	1.96	0.05	2.66	3.38	b	c	c	c	c	2.42	9.05	9.38	8.88	3.49	b	a	a	b	b	4.63	4.73	7.63	7.24	8.42	c	a	a	b	c	0.19	7.03	1.07	5.63	8.74	b	a	a	a	c	0.19	7.03	1.18	7.76	2.48	b	a	c	a	c	0.36	3.1	1.01	6.46	7.5	c	b	b	c	a
x34	1.99	9.25	6.09	8.86	2.67	b	b	a	b	a	4.92	0.32	9.49	6.69	9.13	a	b	b	a	a	1.77	3.97	2.42	4.23	0.67	a	c	a	a	c	0.19	7.03	4.73	7.04	5.86	b	a	c	a	a	0.19	7.03	4.32	7.05	8.66	b	a	c	a	a	7.81	9.78	0.27	8.94	6.74	c	b	b	b	b
x35	0.79	2.12	0.74	3.19	4.05	a	b	a	b	c	0.3	8.7	1.26	0.97	1.31	a	c	c	c	b	7.68	4.32	7.07	1.78	8.4	a	b	c	b	c	0.19	7.03	8.28	2.03	0.1	b	a	b	a	b	0.19	7.03	2.06	1.52	2.03	b	a	a	a	c	6.24	4.77	0.96	7.24	1.78	b	b	a	a	a
x36	3.83	4.94	9.23	7.49	8.32	a	b	c	a	a	3.88	9.5	8.85	0.27	2.8	b	b	b	c	a	6.59	7.45	6.48	9.19	2.11	b	c	c	b	a	4.4	6.36	0.41	8.82	1.98	a	a	b	b	c	2.07	9.47	8.44	2.35	1.97	a	b	a	a	b	7.39	9	8.68	0.85	0.09	a	b	b	b	c
x37	8.24	5.32	4.38	5.03	1.23	a	a	b	c	a	4.11	0.79	3.01	5.41	2.38	a	a	b	a	c	0.14	4.8	5.54	7.34	5.76	c	c	b	c	c	0.19	7.03	8.5	3.18	1.93	b	a	c	a	c	0.19	7.03	1.22	9.32	2.98	b	a	c	a	c	1.26	4.24	4.22	0.83	4	b	c	b	c	a
x38	1.65	6.83	0.24	1.9	7.23	b	c	b	a	b	4.41	5.95	2.45	9.63	7.39	a	a	a	b	a	6.21	4.31	5.89	1.74	6.82	c	b	a	c	b	0.19	7.03	4.12	0.13	9.04	b	a	c	a	a	0.19	7.03	1.9	1.01	9.5	b	a	b	a	b	4.84	4.27	1.32	6.89	7.91	b	a	b	b	a
x39	4.38	4.52	7.13	2.78	4.22	c	b	c	a	b	8.48	6.9	1.21	5.57	3.03	b	c	b	a	a	2.51	6.62	6.64	8.65	5.14	b	c	a	a	b	0.19	7.03	5.65	4.58	8.18	b	a	b	a	c	0.19	7.03	2.03	5.05	0.68	b	a	a	a	b	2.53	3.81	2.85	4.06	6.6	c	c	c	c	b
x40	4.16	0.99	6.14	7.42	1.71	b	a	c	a	a	8.96	4.03	0.75	5.06	4.17	b	b	c	c	c	6.68	8.29	8.3	5.95	5.7	c	c	b	a	a	0.19	7.03	2.55	4.02	3.82	b	a	c	a	c	0.19	7.03	6.44	3.87	3.38	b	a	c	a	a	7.92	4.17	1.35	5.07	8.38	a	a	a	b	b
x41	4.66	0.96	7.44	3.23	7.73	c	c	b	c	c	8.81	0.39	0.31	2.75	5.65	c	b	b	c	a	2.9	6.05	8.94	7.1	7.97	b	c	c	c	b	0.19	7.03	5.87	1.03	4.91	b	a	b	a	a	0.19	7.03	1.55	0.26	8.36	b	a	b	a	b	1.05	4.3	6.35	1.29	1.15	a	c	a	b	a
x42	9.73	7.45	2.97	9.63	6.3	c	c	c	b	c	5.4	9.16	5.48	5.99	2.27	b	b	a	c	c	0.17	2.98	5.51	7.77	1.22	c	c	b	c	b	4.84	8.67	6.62	5.73	3.59	c	b	c	b	a	5.12	2.22	8.39	6.79	1.4	a	b	c	b	a	7.16	4.11	4.87	6.39	9.66	c	c	a	c	b
x43	7.56	5.25	2.14	5.02	0	a	c	b	a	c	9.76	5.86	4.74	6.67	3.38	c	b	b	a	c	8.39	5.43	0.42	7.07	9.72	a	a	a	b	b	5.94	2.29	6.58	2.65	4.33	a	b	b	a	b	0.66	5.43	6.3	6.57	1.4	c	a	c	a	a	1.18	9.1	9.43	1.07	2.71	b	b	b	b	b
x44	1.24	7.01	1.7	3.97	9.92	c	b	c	c	a	2.28	2.5	1.54	7.1	0.49	b	b	a	b	b	5.15	2.7	9.58	7.66	1.77	a	c	b	b	a	7.74	6.1	6.78	0.45	5.8	c	b	a	c	a	9.21	1.11	0.5	6.24	1.55	c	a	c	a	c	0.25	7.43	2.12	2.24	0.43	b	a	a	a	a
x45	2.06	7.83	3.23	1.1	6.94	b	b	c	b	a	6.91	5.89	8.07	8.93	1.66	a	a	b	c	b	9.14	1.33	0.07	4.16	1.96	a	b	b	a	b	7.36	0.35	8.49	5.18	0.38	a	c	b	a	b	8.29	0.96	6.5	1.87	3.85	a	c	b	b	b	4.45	8.2	6.23	9.61	4.78	b	a	b	a	a
x46	7.76	2.22	0.73	5.4	5.7	c	a	c	c	a	7.95	4.59	6.24	2.27	5.89	a	c	b	b	b	3.85	4.56	7.41	1.73	6.13	b	b	b	c	c	1.3	8.13	3.95	0.68	7.57	a	b	a	b	b	5.99	4.04	4.62	5.03	1.42	c	b	c	a	a	5.85	4.44	1.38	7.25	8.88	a	a	a	c	b
x47	3.44	9.15	5.65	4.85	9.07	c	c	c	a	b	2.35	6.96	5.1	0.16	0.99	c	b	a	a	a	4.5	0.26	5.88	0.23	4.52	a	b	a	b	a	5.27	3.46	7.68	0.85	5.98	a	b	a	c	c	0.11	3.42	7.68	0.85	5.98	c	b	c	a	b	5.1	0.23	6.9	9.55	9.51	b	b	c	c	c
x48	6.36	9.76	1.06	0.41	7.9	c	a	b	c	a	4.34	4.55	8.21	5.01	6.93	c	c	b	b	b	6.91	4.5	3.84	7.6	7.94	a	b	c	b	a	0.19	7.03	1.76	9.41	2.85	b	a	c	a	a	0.19	7.03	9.29	2.27	1.67	b	a	a	a	b	1.6	5.92	6.4	0.03	9.48	c	a	b	a	c
x49	1.69	9.47	6.78	9.83	0.65	c	b	a	c	b	5.63	7.52	2.6	7.15	6.14	b	c	c	c	c	5.1	8.04	0.58	6.24	6.49	c	a	c	c	a	2.76	8.59	0.94	9.45	1.04	b	b	b	b	c	3.97	1.11	4.18	7	7.55	b	c	c	b	a	5.66	1.04	2.33	7.43	7.53	c	a	c	c	b
x50	9.19	5.42	7.67	2.04	3.05	c	a	b	c	a	4.03	2.82	6.23	7.1	8.96	c	b	a	c	a	3.1	3.19	6.66	7.32	0.9	a	a	a	b	b	5.56	6.45	9.74	0.41	0.56	a	b	b	c	b	1.21	6.22	9.69	7.28	1.1	c	b	a	a	c	7.14	4.01	6.74	4.96	9.61	a	b	a	a	a
x51	5.23	5.48	7.4	3.46	5.89	c	b	b	c	a	9.11	8.09	5.71	8.55	2.02	c	a	b	b	c	7.11	9.62	8.39	9.54	1.33	b	b	a	b	c	0.56	7.12	2.23	8.57	4.61	c	b	c	b	a	5.71	5.02	2.81	0.47	6.79	c	a	b	a	b	3.8	4.12	6.7	1.9	8.26	c	c	a	b	a
x52	4.5	7.12	9.27	6.03	0.68	a	b	c	b	c	7.23	4	3.88	1.34	0.11	a	c	a	c	c	0.26	5.16	2.92	7.9	4.4	b	b	c	b	b	1.08	1.62	6.5	5.72	9.99	b	a	b	b	a	1.88	3.9	3.82	8.53	4.23	c	b	a	b	a	2.82	4.44	6.2	7.73	4.46	b	b	c	b	b
x53	6.07	5.12	1.22	1.99	8.48	a	c	b	c	c	8.23	2.08	4.13	1.51	7.29	a	c	c	c	b	7.05	4.51	6.22	3.09	1.1	a	b	b	a	b	3.41	9.76	7.47	4.17	0.55	a	b	c	a	b	2.31	5.56	0.87	9.96	8.66	a	b	a	b	b	6.95	5.64	4.54	3.6	1.35	b	c	b	c	a
x54	8.23	4.96	1.99	2.54	1.36	c	a	b	b	b	3.62	1.26	4.19	1.84	8.99	b	a	c	a	b	8.07	3.1	1.01	6.07	9.08	b	a	b	a	a	7.91	6.19	8.84	6.1	4.77	b	c	b	b	a	2.15	7.14	4.49	2.48	6.35	a	a	b	c	b	8.36	4.61	1.23	0.46	7.87	b	b	c	b	c
x55	2.93	4.23	4.6	2.76	4.73	a	a	c	b	b	9.2	9.34	2.16	5.52	2.67	b	c	c	a	c	6.86	5.94	3.8	5.69	7.22	b	a	c	c	a	0.19	7.03	6.59	2.49	9.93	b	a	b	a	b	0.19	7.03	4.55	4.69	1.74	b	a	c	a	b	1.14	2.96	4.13	5.97	4.94	a	a	a	a	c
x56	5.85	6.94	8.47	4.85	0.72	c	c	a	b	a	1.8	8.23	5.06	8.83	9.48	c	a	a	c	a	0.77	9.53	5.68	1.61	6.86	c	b	c	a	c	4.5	8.62	2.3	4.68	9.92	a	a	b	b	b	9.58	8.35	9.26	5.14	0.27	a	b	b	b	b	2.42	4.18	9.87	2.52	1.74	a	c	b	a	c
x57	5.38	5.73	7.51	9.81	1.56	a	a	c	b	b	2.35	2.43	4.51	3.39	9.37	a	a	c	a	b	1.48	3.32	6.02	4.6	5.81	a	b	c	a	b	0.21	0.85	7.68	0.85	5.98	a	a	c	c	b	0.74	2.14	7.68	0.85	5.98	a	b	a	a	b	9.35	2.84	2.76	4.99	6.89	b	a	b	c	a
x58	2.9	4.5	6.19	4.07	5.39	b	b	b	a	c	0.61	5.76	3.7	2.41	4.43	a	a	c	b	a	7.56	8.34	2.75	7.82	6.75	b	a	c	b	c	9.65	4.05	0.4	9.67	0.97	c	b	a	b	a	3.72	0.76	8.43	2.33	8.76	c	c	b	a	c	8.62	7.52	3.37	1.23	9.66	c	a	c	c	a
x59	4.57	9.07	2.66	5.24	1.37	b	a	b	b	c	2.96	3.55	6.87	2.89	1.08	a	c	a	a	b	5.14	4.55	5.25	5.58	9.24	a	b	c	c	c	8.41	9.35	9.87	3.49	0.66	c	b	b	c	c	3.13	3.41	4.55	7.36	3.73	a	b	a	b	b	4.81	3.38	0.07	4.69	0.52	a	a	b	b	b
x60	1.57	4.2	0.68	9.22	6.31	c	c	a	b	c	3.39	5.45	2.26	2.86	0.98	a	c	b	b	b	2.57	9	4.5	3.76	4.6	a	b	c	b	b	9.38	7.09	7.68	0.85	5.98	a	b	a	b	b	6.4	6.64	7.68	0.85	5.98	a	b	a	a	b	1.33	4.74	4.83	4.64	9.03	b	b	b	b	b
x61	1.57	2.55	1.49	7.78	2.21	b	c	b	c	a	3.39	7.81	8.47	0.14	1.7	c	b	c	b	b	1.61	4.78	4.05	3.95	9.05	a	b	c	c	c	0.63	8.78	3.23	7.31	6.2	b	b	b	a	a	9.52	4.37	7.37	3.25	6.05	a	a	b	a	b	3.66	6.55	8.96	8.66	9.66	a	c	c	b	a
x62	8.03	0.05	10	0.97	0.85	b	b	b	c	a	1.66	8.13	2.35	5.89	2.23	c	c	b	a	b	4.13	6.27	0.87	1.13	7.46	a	c	b	a	a	6.57	1.64	6.26	0.41	5.97	a	a	a	b	b	3.07	5.44	5.29	5.57	0.3	c	c	b	c	b	3.64	7.58	4.35	1.76	6.01	c	a	b	c	c
x63	4.44	8.64	4.3	6.77	8.41	c	a	a	a	a	4.85	7.32	6.47	6.21	2.79	a	b	b	a	b	5.9	0.24	7.19	1.79	2.08	a	a	a	c	b	8.83	2.12	8.49	0.52	9.03	b	c	b	c	a	3.4	8.97	9.05	5.3	1.32	b	c	c	b	c	6.71	8.13	9.51	8.83	4.14	a	a	a	b	c
x64	9.17	8.78	7.66	4.93	4.12	c	c	b	a	c	6.2	7.53	8.57	3.17	3.14	b	a	c	a	a	6.92	3.49	3.23	1.36	4.29	a	c	a	c	b	5.02	1.48	8.39	8.27	4.65	b	a	b	a	c	0.89	2.45	8.41	0.08	4.38	b	a	a	c	a	4.23	6.91	6.92	0.49	3.01	b	b	b	b	a
x65	7.68	3.19	6.18	4.85	8.75	a	b	c	c	c	7.64	9.59	7.47	4.03	3.5	c	c	c	c	c	2.44	6.53	3.73	9.96	1.85	b	c	c	c	c	3.17	7.08	9.11	3.21	4.73	a	a	a	a	a	6.35	9.93	2.33	9.8	0.37	a	c	c	b	c	1.09	8.49	1.88	2.49	0.18	b	c	a	b	b
x66	6.64	0.77	6.72	5.09	4.83	a	b	b	b	c	0.3	9.19	1.46	7.71	0.13	a	c	b	a	b	8.47	7.74	0	3.57	0.79	a	b	a	c	b	6.96	1.31	0.73	7.25	4.4	a	c	c	b	b	8.86	2.07	7.89	5.5	0.79	a	c	c	a	b	1.91	2.94	8.81	2.32	4.32	a	b	c	c	a
x67	2.34	6.55	1.48	4.58	3.8	c	c	b	b	b	3.75	9.77	2.58	4.91	4.09	a	c	a	b	b	9.22	3.03	3.18	6.37	9.05	a	c	c	c	b	0.17	7.26	3.3	6.42	4.37	a	b	c	a	b	9.52	5.59	3.95	5.84	4.87	a	b	c	c	b	8.68	7.81	1.72	0.48	3.79	b	c	a	b	b
x68	5.94	9.4	4.94	7.57	3.22	b	c	b	b	a	9.04	0.89	8.27	2.78	8.54	c	b	a	c	c	5.12	7.12	4.29	9.89	7.15	a	b	b	a	b	3.49	2.55	2.22	8.98	8.45	b	c	a	c	a	8.7	8.44	2.06	7.85	5.84	c	a	a	b	a	1.59	9.28	1.56	8.15	3.01	b	a	c	a	a
x69	8.67	9.95	9.53	0.42	1.64	c	c	a	a	b	6.94	0.29	5.09	5.93	2.14	c	a	b	b	b	5.64	0.76	8.31	7.16	2.69	a	c	a	b	a	7.12	3.97	9.09	7.52	0.47	a	c	b	b	c	1.25	2.52	8.35	6.15	3.05	b	c	b	c	a	8.77	3.09	3.8	1.62	0.07	c	c	a	a	c
x70	5.62	4.06	5.55	7.68	2.58	b	b	a	b	a	1.62	3	0.61	0.37	8.46	a	c	c	b	a	5.4	0.02	0.41	3.09	4.85	b	c	b	c	b	9.9	6.29	5.46	8.18	8.71	b	a	c	c	b	2.99	7.69	3.08	6.48	2.89	a	b	a	a	c	9.69	5.89	7.55	1.67	6.73	a	a	c	a	c
x71	8.7	8.74	2.83	4.52	7.47	b	c	c	a	c	6.37	4.24	1.35	2.74	2.84	b	a	b	a	a	2.74	3.43	8.85	6.98	3.88	c	c	b	a	c	8.03	9.5	7.68	0.85	5.98	b	c	b	b	b	7.76	0.25	7.68	0.85	5.98	a	c	a	b	c	3.19	2.47	8.19	1.93	4.56	c	c	c	a	b
x72	0.18	6.74	9.26	7.35	6.99	b	b	b	c	c	6.07	4.53	6.18	7.87	9.28	b	a	a	a	b	7.14	8.34	4.52	0.05	8.23	c	a	c	b	b	6.53	6.73	0.77	1.04	1.46	c	b	c	a	c	6.82	9.29	1.08	8.89	8.95	a	a	b	a	b	6.28	7.8	2.48	9.98	3.48	a	c	a	c	c
