X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x10	0.42	8.91	7.74	9.81	1.05	c	b	b	a	a	2.34	0.37	4.44	4.27	4.44	b	b	a	b	b	2.62	4.45	2.1	7.77	2.1	a	b	a	b	b	1.78	8.42	5.38	7.25	5.38	c	c	a	b	b	5.56	0.23	2.4	4.09	2.4	a	a	a	b	b	0.24	2.52	4.96	1.55	0.25	b	b	a	c	b
x11	0.2	1.2	2.79	0.77	3.01	b	b	b	a	a	5.57	2.06	4.76	5.29	4.76	a	a	b	a	c	3.38	8.2	1.37	2.6	1.37	a	a	b	c	c	2.81	1.42	2.35	8.22	2.35	a	c	b	b	c	7.57	9.91	5.45	0.98	7.09	c	c	a	a	c	9.42	6.09	4.92	3.9	6.04	b	b	b	a	c
x12	8.56	1.4	0.57	7.86	3.67	c	a	b	c	c	5.17	6.99	6.82	9.94	3.27	a	c	b	a	b	0.57	8	1.44	0.24	1.17	a	c	c	c	b	8.37	9.48	0.73	2.39	8.53	a	c	b	b	b	2.9	1.05	0.48	5.71	3.29	c	b	b	c	b	9.55	0.78	6.77	3.23	1.53	a	b	b	a	c
x13	5.73	8.33	7.05	7.49	1.99	c	a	c	b	c	2.48	3.54	6.68	3.22	0.22	c	c	a	c	a	3.21	7.39	4.8	4.54	5.26	b	c	b	b	c	3.8	8.64	7.32	2.11	5.35	c	c	c	b	a	9.1	5.92	3.41	2.22	4.81	c	c	c	b	a	3.84	0.82	4.01	6.19	6.5	c	c	a	c	a
x14	0.38	0.49	6.14	5.76	1.74	a	c	a	c	b	5.99	0.1	9.24	0.91	8.51	a	a	a	a	c	3.11	4.93	7.18	8	6.11	c	c	b	b	a	4.35	2.54	5.93	1.9	6.42	b	c	b	a	c	2.45	4.49	6.19	1.43	3.1	c	c	c	a	b	7.78	6.67	1.84	7.9	1.32	b	a	a	c	a
x15	5.12	1.49	5.44	0.72	3.65	c	a	c	b	c	6.04	9.78	0.42	4.14	7.45	a	a	c	a	b	3.32	8.8	7.55	2.02	2.54	c	c	c	a	b	6.51	0.19	9.85	7.2	6.19	c	a	c	b	b	2.78	1.25	7.25	9.71	8.06	b	b	c	c	b	9.02	1.7	5.58	4.66	7.08	a	a	a	a	b
x16	2.67	7.12	6.45	6.42	9.91	c	a	a	c	a	2.28	9.55	6.45	5.35	9.91	a	a	a	c	b	0.9	4.68	6.45	5.03	9.91	b	c	c	c	c	9.11	2.13	6.45	0.62	9.91	b	c	b	a	c	5.92	6.07	9.14	0.3	6.85	c	b	c	a	b	3.47	9.58	7.02	4.15	3.03	b	b	b	b	c
x17	9.3	2.01	9.86	9.43	6.19	b	b	a	c	b	9.96	3.52	8	8.83	0	c	b	a	a	b	1.01	0.1	1.29	0.33	3.16	b	b	b	c	a	2.43	9.49	4.01	9.58	2.32	a	b	c	c	a	0.05	0.56	5.41	1.02	4.83	b	a	a	c	a	7.59	3.65	5.11	4.2	0.25	b	a	c	a	b
x18	3.43	7.52	7.27	9.39	0.77	c	a	a	a	a	6.34	9.9	9.34	8.71	1.1	a	b	a	c	c	6.34	9.9	9.89	8.71	0.96	c	a	a	b	a	6.34	9.9	3.76	8.71	0.75	b	a	a	b	b	2.12	9.8	8.25	4.87	1.48	a	a	b	c	c	8.67	1.27	6.69	1.27	6.03	b	b	a	b	c
x19	5.27	9.4	1.73	9.42	7.78	a	c	a	c	a	3.86	2.99	4.44	8.51	4.44	b	c	a	b	b	4.38	0.25	2.1	9.27	2.1	a	b	a	b	b	6.37	9.38	5.38	4.68	5.38	c	a	a	b	b	6.91	7.9	2.4	3.48	2.4	c	c	a	b	b	2.64	3.98	3.44	1.77	6.24	a	a	c	b	c
x20	9.72	7.04	7.58	0.26	3.22	c	b	c	b	c	0.82	3.86	5.54	6.94	8.62	b	c	c	c	a	5.18	8.58	4.14	9.29	1.83	b	b	b	b	c	6.92	3.11	5.27	5.84	4.84	a	a	c	c	a	2.5	3.91	9	5.77	4.7	b	c	a	a	c	0.46	4.84	7.41	4.23	7.52	c	b	b	a	a
x21	5.29	0.3	7.04	7.18	3.95	b	c	c	c	c	5.95	4.23	4.44	0.75	4.44	c	a	a	b	b	1.05	5.96	2.1	5.01	2.1	c	b	a	b	b	3.52	1.03	5.38	2.63	5.38	b	b	a	b	b	9.99	1.19	2.4	4.5	2.4	a	b	a	b	b	5.45	9.18	6.75	6.94	5.05	b	a	a	a	c
x22	9.33	2.46	2.14	5.73	6.55	c	b	a	b	a	9.18	2.75	4.74	2.17	2.08	c	a	a	a	c	4.62	2.04	8.9	5	7.99	c	a	b	a	c	8.19	8.13	6.01	1.77	0.5	b	a	b	c	b	1.27	2.4	9.01	1.77	0.34	a	a	b	b	b	5.01	7.39	0.43	8.56	3.05	b	c	b	b	c
x23	2.19	8.92	8.98	4.41	1.12	b	b	c	c	b	7.27	1.38	2.77	6.69	8.34	a	b	a	c	a	7	0.66	2	9.71	6.44	c	b	c	c	a	2.9	6.74	1.11	1.37	7.83	a	c	b	a	b	4.58	6.59	0.44	6.17	6.82	a	b	b	c	b	8.47	3.38	7.77	1.6	8.85	b	c	a	a	b
x24	5.86	8.42	6.45	9.83	9.91	b	b	b	b	b	0.54	8.67	6.45	7.88	9.91	c	a	a	c	c	8.96	7.16	6.45	8.04	9.91	a	b	c	a	b	2.96	0.04	6.45	3.23	9.91	b	c	c	c	c	0.75	6.87	5.23	2.16	2.07	a	a	b	b	b	5.98	9.4	0.66	3.51	4.12	b	b	c	b	b
x25	0.25	5.63	5.06	1.08	6.85	b	a	b	c	c	5.7	6.56	8.85	9.68	4.78	c	b	a	a	a	5.83	6.85	6.66	6.95	6.73	b	b	b	c	a	6.16	8.59	6.84	2.17	2.67	c	c	b	b	c	2.76	4.96	7.63	2.06	7.59	b	c	c	b	c	0.15	8.41	6.74	1.08	5.65	b	b	c	c	a
x26	3.72	8.21	8.8	0.39	6.05	a	b	c	a	a	4.68	3	7.73	2.95	0.11	c	b	a	a	c	3.56	7.54	9.69	1.97	7.88	c	a	c	c	b	2.16	2.29	4.84	1.66	1.06	b	c	a	a	b	8.98	2.38	1.08	0.89	9.51	b	a	c	c	b	7.91	9.1	2.04	6.07	8.83	b	b	c	a	c
x27	8.83	3.06	6.89	1	8.96	b	c	c	a	b	1.45	1.26	4.44	6.99	4.44	b	a	a	b	b	1.29	6.9	2.1	8.85	2.1	c	c	a	b	b	0.98	5.7	5.38	5.91	5.38	b	b	a	b	b	5.27	8.72	2.4	8.46	2.4	c	b	a	b	b	5.94	4.04	9.61	9.16	0.37	b	b	a	a	c
x28	5.75	0.13	2.14	9.52	0.45	c	c	b	c	c	6.34	9.9	0.53	8.71	9.56	c	c	b	a	c	6.34	9.9	3.8	8.71	3.12	c	a	b	a	b	6.34	9.9	8.72	8.71	8.14	b	a	a	b	a	4.86	1.05	0.83	5.02	0.99	b	b	c	a	c	9.62	6.85	7.23	9.65	6.39	a	b	b	a	a
x29	5.58	3.11	0.47	6.53	4.62	b	b	a	c	c	5.24	0.38	5.65	1.94	6.59	a	b	c	c	c	5.97	3.25	3.37	4.08	1.03	b	a	c	a	c	1.71	7.33	5.86	8.4	8.77	a	a	b	b	a	2.4	7.09	3.11	1.56	4.1	c	c	b	c	a	2.87	4.4	9.84	5.91	4	b	c	c	a	a
x30	9.21	0.64	6.45	5.55	9.91	a	a	a	c	b	0.12	8.01	6.45	6.91	9.91	a	b	b	c	b	5.23	6.53	6.45	7.02	9.91	a	b	a	c	b	7.9	7.31	6.45	4.52	9.91	a	a	a	a	c	8.02	9.51	3.64	7.01	6.58	c	a	c	b	c	0.97	4.44	5.75	6.04	0.77	c	c	a	c	c
x31	6.21	5.65	2.99	5.22	0.85	b	a	c	b	c	3.99	3.44	4.44	2.63	4.44	a	b	a	b	b	4.35	6.07	2.1	3.12	2.1	a	a	a	b	b	1.02	4.25	5.38	5.62	5.38	b	a	a	b	b	0.02	4.75	2.4	3.75	2.4	b	b	a	b	b	1.95	4.14	6.43	8.65	1.03	c	a	b	a	c
x32	9.08	8.15	9.25	6.57	1.17	c	c	b	a	b	6.98	1.62	1.77	1.41	3.09	c	b	c	a	a	6.85	7.44	6.1	8.12	7.97	a	c	a	c	a	6.93	0.14	0.12	8.92	6.68	c	c	b	a	c	3.6	0.97	3.78	1.45	5.08	c	b	a	c	b	6.99	3.24	5.7	8.27	0.33	c	b	c	a	a
x33	6.17	7.4	6.26	1.64	7.36	c	a	c	c	a	6.34	9.9	4.76	8.71	4.76	a	b	b	a	c	6.34	9.9	1.37	8.71	1.37	a	c	b	b	c	6.34	9.9	2.35	8.71	2.35	a	b	b	b	c	5.57	0.53	9.02	0.38	1.96	a	a	a	c	a	8.97	8.87	6.33	7.81	8.59	a	a	c	a	b
x34	1.5	4.34	3.69	5.18	2.32	a	c	c	b	c	2.17	7.54	5.03	7.12	7.9	b	a	c	a	c	6.08	3.46	1.08	9.37	3.04	b	a	a	c	b	6.65	8.19	1.68	4.07	7.05	b	a	a	a	b	0.63	3.45	6.09	8.42	5.31	b	a	b	b	a	8.49	1.94	6.05	3.79	7.09	c	a	b	b	c
x35	6.65	2.12	7.56	8.19	3.76	b	b	b	a	a	0.68	2.85	5.99	6.09	7.82	a	b	a	c	b	2.61	6.55	1.75	3.35	2.41	b	b	a	b	b	8.86	0.36	8.78	0.22	0.16	c	a	a	b	a	6.7	6.3	9.74	9.42	6.16	a	a	b	b	a	6.77	7.1	4.34	6.45	9.62	a	c	c	a	a
x36	1.13	7.71	6.48	4.16	5.85	c	b	c	b	a	7.1	9.67	1.9	6.58	0.73	c	b	a	b	a	3.05	4.43	4.48	9.35	3.35	c	a	c	b	b	4.46	3.97	1.61	4.86	9.76	c	b	c	c	b	5.54	9.71	4.99	4.38	2.7	b	a	b	c	b	3.47	4.91	1.22	7.53	9.43	a	b	c	b	a
x37	9.99	8.61	2.39	9.75	8.54	b	b	b	a	c	8.64	1.14	1.34	0.71	2.69	a	c	b	c	c	8.98	7.14	5.05	6.57	8.75	c	c	a	a	c	5.45	6.73	5.28	5.69	0.95	a	c	b	c	b	2.68	3.52	8.38	4.97	9.2	a	a	b	a	b	1.47	6.36	4.86	7.76	6.94	a	b	b	c	c
x38	1.72	1.4	5.43	3.9	4.14	a	a	a	a	b	2.33	9.71	4.76	4.02	4.76	a	a	b	c	c	0.4	7.43	1.37	1.31	1.37	a	b	b	a	c	1.82	7.05	2.35	3.94	2.35	a	b	b	a	c	1.38	4.52	4.76	2.27	8.52	a	a	c	a	a	7.99	8.99	8.71	3.21	1.18	c	b	c	c	c
x39	6.86	9.78	5.7	3.61	4.36	b	b	a	c	b	5.03	1	0.5	7.52	7.11	b	c	b	a	c	4.41	0.1	6.67	9.98	7.53	a	c	a	c	b	2.49	3.86	7.72	5.74	3.54	a	b	a	c	c	2.27	1.55	2.51	2.44	4.61	c	b	c	a	c	0.03	2.45	3.63	4.46	8.76	a	b	c	b	a
x40	0.11	2.14	5.37	9.45	8.59	a	b	c	b	b	6.34	9.9	7.77	8.71	8.63	b	b	c	a	c	6.34	9.9	3.92	8.71	6.47	b	b	b	c	a	6.34	9.9	3.72	8.71	8.9	a	a	b	b	b	1.12	5.71	5.33	9.6	9.93	a	b	b	c	b	4.15	1.38	8.38	9.27	6.83	a	c	b	c	b
x41	8.71	3.26	7.82	5.65	0.74	b	b	c	b	b	7.33	2.73	4.44	8.03	4.44	b	c	a	b	b	5.27	7.51	2.1	4.78	2.1	a	b	a	b	b	8.02	7.05	5.38	0.07	5.38	c	a	a	b	b	1.35	4.09	2.4	3.21	2.4	c	a	a	b	b	2.93	9.06	5.33	7.58	4.51	c	b	c	a	c
x42	9.94	1.27	9.92	5.15	1.31	b	c	c	a	c	1.8	0.81	5.5	6.49	0.64	c	c	a	a	a	2.01	3.66	4.35	8.86	1.12	a	b	b	a	a	3.92	4.71	2.41	7.09	9.61	b	c	a	b	b	6.99	6.43	8.84	8	2.06	b	c	b	a	a	3.6	5.16	0.46	5.8	6.27	a	b	a	a	b
x43	7.73	9.24	8.22	7.33	1.4	b	c	b	b	b	6.34	9.9	4.44	8.71	4.44	c	b	a	b	b	6.34	9.9	2.1	8.71	2.1	a	a	a	b	b	6.34	9.9	5.38	8.71	5.38	a	b	a	b	b	0.4	6.04	2.4	4.63	2.4	b	b	a	b	b	3.91	8.16	9.5	7.86	6.28	b	a	b	a	b
x44	6.65	7.65	5.2	4.69	7.54	a	b	c	c	b	5.84	2.12	4.76	7.9	4.76	a	c	b	c	c	2.8	0.27	1.37	6.07	1.37	a	a	b	b	c	8.55	5.24	2.35	6.43	2.35	a	a	b	c	c	1.09	7.99	6.82	9.56	6.43	b	c	b	a	b	5.28	0.05	3.48	1.8	0.69	b	b	c	a	a
x45	7.37	2.62	5.94	0.45	7.1	a	c	a	c	b	0.07	1.19	0.22	6.6	7.03	c	c	b	c	b	3.71	2.05	6.88	1.96	0.26	c	a	b	b	b	7.25	1.77	6.04	3.3	8.2	c	b	c	b	c	6.63	4.49	4.86	8.21	4.84	c	b	b	c	a	5.61	6.83	8.15	6.95	2.97	c	b	c	b	a
x46	9.19	4.03	1.96	9.73	3.12	b	b	a	a	b	0.94	8.73	4.76	0.87	4.76	a	a	b	a	c	8.14	8.64	1.37	4.73	1.37	a	a	b	b	c	7.78	5.1	2.35	6.04	2.35	a	a	b	b	c	2.84	7.57	8.24	0.35	6.33	a	a	a	c	c	2.17	3.71	5.01	3.9	1.31	a	b	b	c	b
x47	8.43	0.46	4.36	3.15	4.22	c	c	a	a	b	2.91	5.31	4.44	8.11	4.44	c	a	a	b	b	2.24	5.15	2.1	4.01	2.1	a	a	a	b	b	6.12	0.24	5.38	3.96	5.38	a	a	a	b	b	4.62	5.73	2.4	5.28	2.4	c	c	a	b	b	9.5	8.26	3.15	7.05	8.83	a	c	c	a	c
x48	9.96	3.75	4.53	1.51	9.27	c	a	a	b	c	6.34	9.9	2.15	8.71	8.18	a	b	a	a	b	6.34	9.9	9.16	8.71	8.76	a	a	a	a	c	6.34	9.9	7.86	8.71	1.5	c	a	a	c	a	1.97	4.43	9.29	0.52	0.21	b	c	c	a	c	9.66	4.07	7.98	4.02	0.65	a	c	b	a	a
x49	4.22	2.42	9.45	9.14	4.38	b	c	b	c	a	8.9	4.8	4.76	5.7	4.76	a	a	b	c	c	1.35	9.24	1.37	2.56	1.37	a	b	b	b	c	5.67	6.89	2.35	2.75	2.35	a	c	b	a	c	8.94	3.42	5.13	6.17	8.52	c	a	a	a	c	7.6	1.23	3.14	0.26	0.45	a	a	a	c	b
x50	2.8	2.23	2.13	2.27	5.66	a	a	a	c	b	3.36	5.25	2.68	8.11	8.53	c	b	a	b	b	6.15	5.29	2.12	6.45	2.99	a	a	c	b	b	8.7	1.14	2.56	7.63	7.06	a	a	a	c	a	8.53	4.36	6.35	7.45	8.92	b	c	a	c	a	9.02	4.17	5.51	7.22	5.3	b	c	c	c	c
x51	3.98	2.21	9.3	8.86	8.43	a	a	b	c	b	5.61	9.42	5.51	2.23	5.33	c	b	c	a	b	7.13	5.49	3.69	5.06	1.29	c	c	a	b	c	0.81	2.35	7.28	3.56	0.27	b	a	c	a	c	7.8	6.02	0.36	8.46	0.86	c	b	b	b	c	3.8	1.81	3.69	6.17	6.18	c	c	c	b	c
x52	6.11	7.13	0.83	3.32	9.69	a	b	a	c	b	9.54	1.1	5.65	5.39	6.48	a	c	a	c	b	1.08	5.01	8.8	4.85	3.95	a	b	a	c	b	0.63	9.64	0.91	7.1	8.86	b	b	c	a	b	8.76	4.32	2.29	8.81	6.75	a	a	c	a	a	6.41	3.63	3.07	9.14	6.13	b	b	c	a	c
x53	3.71	0.87	6.38	2.17	0.59	c	a	c	a	a	0.02	8.24	4.64	5.15	3.27	b	a	c	b	a	6.42	4.16	7.4	7.66	5.09	a	b	c	a	a	7.42	7.53	5.21	7.27	0.78	a	a	b	b	a	2.46	4.8	0.62	8.45	2.85	c	c	c	a	c	5.35	4.06	9.94	3.82	5.91	a	a	c	c	a
x54	6.56	9.33	5.61	1.82	1.94	b	b	b	b	c	6.34	9.9	9.13	8.71	3.16	b	a	b	b	b	6.34	9.9	4.43	8.71	0.04	a	b	c	c	a	6.34	9.9	6.06	8.71	4.68	b	b	b	b	a	2.35	5.79	0.81	8.6	6.28	c	b	a	b	b	2.23	0.76	4.54	0.2	7.02	b	b	c	b	a
x55	1.09	4.19	6.44	1.5	1.01	a	a	c	c	b	1.12	1.63	5.07	0.98	6.28	a	c	b	c	b	9.06	0.05	8.15	7.22	4.72	a	a	a	c	b	1.35	2.42	4.56	7.34	5.54	c	a	b	c	b	0.2	8.52	5.07	5.85	9.1	a	b	b	c	b	7.81	4.17	3.73	6.78	8.06	c	c	a	a	a
x56	6.68	8.97	6.45	2.29	9.91	a	b	b	b	b	1.06	4.31	6.45	1.75	9.91	a	b	a	c	c	5.38	8.3	6.45	3.43	9.91	c	b	c	a	b	6.3	4.5	6.45	4.69	9.91	a	c	a	b	c	8.7	9.37	4	8.17	7.98	b	a	b	a	c	1.62	6.6	7.46	4.44	5.3	b	c	a	b	c
x57	0.03	7.18	6.45	3.69	9.91	c	b	a	b	c	6.34	9.9	6.45	8.71	9.91	b	b	b	a	a	6.34	9.9	6.45	8.71	9.91	c	c	c	c	b	6.34	9.9	6.45	8.71	9.91	c	b	b	b	b	0.61	2.65	2.4	7.37	1.32	a	c	b	c	b	6.68	2.67	6.81	9.9	0.84	b	a	a	c	c
x58	5.73	3.96	6.41	9.98	1.19	c	b	a	b	b	6.34	9.9	4.44	8.71	4.44	a	c	a	b	b	6.34	9.9	2.1	8.71	2.1	b	c	a	b	b	6.34	9.9	5.38	8.71	5.38	b	b	a	b	b	2.59	6.13	2.4	1.35	2.4	b	c	a	b	b	9.65	9.56	4.67	9.03	3.01	c	a	c	b	c
x59	4.59	8.6	1.91	2.83	6.52	a	c	a	a	a	7.69	1.49	6.28	8.75	8.25	c	a	b	c	a	5.78	3.4	9.81	7.22	1.58	c	b	b	c	c	3.3	0.79	6.99	6.26	9.53	a	c	c	c	a	0.53	7.36	2.67	0.4	4.01	b	a	b	a	c	1.06	8.91	8.45	2.39	2.98	a	c	b	c	c
x60	4.83	7.21	2.2	3.23	6.14	c	a	a	a	a	6.34	9.9	4.76	8.71	4.76	a	c	b	b	c	6.34	9.9	1.37	8.71	1.37	a	a	b	b	c	6.34	9.9	2.35	8.71	2.35	a	a	b	b	c	0.08	1.31	8.53	5.08	2.22	a	c	b	b	b	2.56	4.39	8.65	3.72	4.13	c	b	a	a	a
x61	4.64	1.97	7.37	3.37	8.78	a	b	c	a	b	5.54	9.65	2.18	0.16	8.4	a	c	c	b	a	3.65	5.29	8.88	2.91	0.2	b	b	b	c	c	6.7	6.27	3.4	9.58	9.3	c	a	c	a	a	7.49	4.1	1.35	1.48	8.9	b	b	c	b	a	4.32	4.46	3.14	2.56	3.58	b	a	c	a	b
x62	9.63	4.87	5.69	9.34	4.59	a	a	c	b	a	3.85	5.13	0.05	1.19	0.16	b	b	b	c	b	0.66	0.91	5.69	2.1	4.32	b	c	b	a	b	7.6	4.32	8.12	1.92	0.78	b	b	c	c	b	1.76	5.71	3.75	3.3	7.13	b	b	b	a	c	4.47	5.22	7.04	6.77	0.61	c	c	c	b	b
x63	5.48	1.01	4.04	1.38	6.67	b	b	a	a	b	6.34	9.9	3.44	8.71	5.68	b	b	a	c	c	6.34	9.9	6.35	8.71	2.8	a	a	a	b	b	6.34	9.9	2.21	8.71	8.87	c	c	b	c	b	7.7	3.36	4.33	2.14	2.82	c	c	b	a	a	8.14	6.83	0.61	3.76	0.57	b	b	b	c	c
x64	4.22	1.53	5.25	8.05	1.37	a	b	b	c	c	6.34	9.9	9.51	8.71	3.03	a	b	a	b	c	6.34	9.9	9.6	8.71	4.97	a	c	a	c	c	6.34	9.9	1.78	8.71	4.76	c	c	b	b	a	1.22	7.69	1.85	6.95	4.78	a	a	a	b	a	4.76	5.18	3.59	0.3	3.7	c	c	b	b	a
x65	5.35	0.02	1.39	0.31	2.93	b	a	b	b	a	8.54	7.85	8.53	8.18	0.3	a	b	c	c	a	3.73	5.5	0.02	9.52	6.46	c	b	a	a	b	7.97	3.18	5.87	6.84	6.37	c	b	c	b	a	9.38	5.47	9.9	0.68	4.85	a	b	c	a	b	4.09	8.97	9.1	3.39	5.73	b	a	b	b	a
x66	6.13	4.02	4.82	4.48	6.74	a	a	c	c	a	3.6	8.73	4.44	1.56	4.44	c	a	a	b	b	6.87	3.45	2.1	1.34	2.1	b	b	a	b	b	5.47	2.58	5.38	1.25	5.38	a	a	a	b	b	1.13	0.62	2.4	5.62	2.4	c	a	a	b	b	2.51	4.47	1.72	9.97	8.13	a	b	b	a	a
x67	0.79	0.35	5.36	0.67	4.52	c	c	a	a	c	5.77	7.73	2.76	2.62	5.57	a	b	b	a	c	5.92	3.82	9.29	3.02	1.01	a	c	c	c	c	8	1.97	6.84	7.13	4.72	b	a	b	c	b	5.16	1.55	5.57	4.66	9.2	c	a	b	a	b	1.11	1.82	7.1	7.95	5.54	b	b	b	a	b
x68	3.4	3.83	7.44	9.48	6.14	a	c	a	c	b	6.34	9.9	2.57	8.71	0.87	a	b	a	c	b	6.34	9.9	4.78	8.71	2.45	a	c	b	c	b	6.34	9.9	8.19	8.71	6.16	a	c	b	c	b	0.32	1.51	5.34	2.84	4.96	c	b	a	b	a	0.59	2.49	0.86	5.3	8.98	b	c	a	a	c
x69	1.59	9.9	2.74	2.02	3.22	a	c	c	c	b	9.71	3.37	6.02	8.5	7.02	a	a	a	c	b	5.92	3.28	7.84	5.96	8.39	a	c	c	c	b	2.75	6.32	7.79	6.23	2.63	a	b	b	b	b	7.73	4.59	2.51	7.51	4.68	b	b	b	a	a	6.66	0.15	2.75	4.29	2.4	a	a	a	a	b
x70	8.57	1.6	9.17	5.62	8.15	c	c	b	a	b	6.34	9.9	9.16	8.71	4.85	a	c	a	a	a	6.34	9.9	6.98	8.71	5.3	b	c	a	b	a	6.34	9.9	4.57	8.71	0.05	a	b	a	a	c	7.96	6.02	8.37	2.5	3.12	b	a	c	b	a	0.84	2.3	5.08	1.56	1.66	a	a	a	b	c
x71	9.93	6.83	6.35	4.36	8.61	c	a	b	b	c	5.16	1.23	4.44	3.28	4.44	c	a	a	b	b	8.48	3.9	2.1	0.28	2.1	c	a	a	b	b	4.65	6.89	5.38	9.89	5.38	a	a	a	b	b	3.22	5.27	2.4	0.34	2.4	c	c	a	b	b	8.87	4.19	3.25	9.07	3.35	c	b	a	b	c
x72	0.25	0.95	6.88	7.51	3.42	a	a	a	c	b	6.34	9.9	9.52	8.71	2.4	a	b	b	c	b	6.34	9.9	0.97	8.71	1.22	a	b	b	c	b	6.34	9.9	2.63	8.71	3.16	c	a	c	c	b	9.25	6.65	7.78	8.19	5.63	c	b	b	a	c	9.99	7.67	4.94	3.68	2.66	b	a	b	b	c
