X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	1.32	5.03	2.13	2.29	3.86	7.45	5.09	5.27	1.11	2.71	a	c	c	c	b	a	a	c	c	b	2.99	6.13	0.92	3.14	4.58	6	2.16	8.48	1.61	3.82	b	b	c	c	a	c	c	a	a	c	9.33	6.52	7.28	6.14	9.23	4.93	6.95	3.89	4.65	0.39	a	c	b	b	a	c	a	a	c	c	3.15	5.32	4.61	3.82	4.54	7.9	2.76	2.05	9.95	8.85	b	b	a	c	b	a	a	c	a	b
x11	6.75	0.99	2.76	9.97	2.98	4.74	0.38	7.64	1.57	9.07	a	a	c	b	a	c	b	a	a	a	1.94	0.04	2.87	7.24	8.5	1.97	9.23	5.92	3.94	5.04	b	b	c	c	c	b	b	b	b	a	2.84	1.96	2.87	7.83	0.5	5.93	9.23	5.92	4.33	0.87	a	a	c	a	c	a	c	c	a	b	7.63	0.5	2.65	1.61	0.09	3.1	9.46	0.72	0.62	6.15	b	a	a	a	c	a	a	b	b	a
x12	0.88	9.06	6.45	0.31	1.82	0.1	8.07	1.91	0.16	1.82	b	b	c	c	c	c	c	a	b	a	2.79	9.68	0.67	8	0.24	8.85	4.91	3.09	2.57	0.24	b	c	b	c	b	c	c	a	b	c	9.71	8.88	6.37	7.26	2.44	9.34	9.3	7.57	4.87	6.66	c	c	b	c	a	b	a	a	b	b	8.69	6.2	3.14	5.04	4.2	2.31	7.73	4.64	5.9	7.47	a	a	b	c	a	a	c	a	b	b
x13	1.77	6.54	1.35	8.48	1.82	7.85	0.56	5.73	2.8	1.82	b	a	a	c	b	c	b	a	a	b	0.58	7.68	7.47	6.16	0.24	6.4	2.12	0.79	0.01	0.24	b	a	b	a	a	c	b	a	b	a	7.1	5.72	3.82	5.66	6.59	6.75	9.94	6.83	0.03	2.46	b	c	a	a	b	c	c	c	a	c	6.23	8.07	0.77	6.85	9.47	5.2	0.37	3.14	1.21	6.51	a	c	a	b	c	c	a	a	a	b
x14	5.36	5.56	2.21	8.18	9.57	0.26	8.92	8.72	9.71	2.28	b	a	b	b	a	a	c	c	b	b	5.48	2.15	7.74	8.46	1.72	5.89	4.73	2.36	9.28	0.71	a	a	a	a	b	c	a	b	c	c	5.43	8.4	2.66	6.08	5.91	1.89	0.16	4.95	2.03	1.63	c	c	b	b	c	c	a	c	a	a	1.96	7.58	7.83	0.01	8.41	0.69	2.07	9.5	5.48	4.48	c	b	b	b	c	b	a	c	c	c
x15	5.62	6.16	9.27	2.98	3.64	0.69	7.17	1.57	8.5	0.73	b	c	a	a	c	c	b	b	c	c	6.45	0.95	2.05	0.34	4.82	2.15	9.78	8.39	0.92	1.35	b	b	c	b	b	a	c	c	a	c	8.15	9.24	0.91	9.85	1.67	5.47	2.39	9.9	0.8	4.09	c	b	a	b	c	c	a	a	c	c	7.93	0.82	0.37	6.95	4.13	9.48	3.49	9.66	8.29	8.13	c	b	c	a	b	b	a	b	c	a
x16	6.19	2.77	8.98	3.7	1.75	8.77	7.7	9.91	3.97	4.6	c	c	b	b	b	a	a	c	a	c	2.39	1.93	5.77	9.09	1.01	4.02	4.48	3.2	0.1	7.54	b	a	a	a	b	b	c	b	b	b	6.07	0.67	1.71	4.73	5.64	5.89	3.23	4.15	9.17	6.5	c	b	a	a	c	a	a	b	a	b	9.66	9.59	9.82	1.5	8.7	9.4	7.2	9.17	0.83	1.42	b	c	b	a	b	b	a	b	b	c
x17	4.52	0.84	4.65	2.78	2.09	8.1	7.4	7.13	1.44	3.38	a	c	c	a	a	c	a	b	c	b	3.34	0.72	2.13	8.51	6.46	7.4	1.34	9.67	8.8	3.79	c	a	c	a	b	a	c	b	b	b	7.11	4.31	0.69	8.73	4.21	2.81	9.15	6.36	2.89	7.8	b	c	c	a	b	b	a	b	c	c	9.48	1.46	9.42	5.37	5.08	7.02	1.8	2.38	1.3	3.51	b	a	b	a	b	a	b	c	c	b
x18	8.82	2.38	3.64	0.62	5.3	5.83	0.78	3.12	9.44	4.6	c	a	b	a	c	a	c	b	b	b	8.47	3.88	8.64	5.41	4.67	4.43	7.38	5.21	9.58	8.34	b	c	b	c	c	b	b	a	c	b	8.26	4.94	8.82	4.53	0.57	5.87	9.19	9.35	6.23	0.68	b	b	a	b	a	a	c	a	b	c	6.04	2.53	0.82	7.74	4.48	8.09	2.76	7.87	3.67	3.59	b	c	a	c	b	c	a	c	b	a
x19	8.84	6.34	5.55	1.32	6.32	6.22	5.96	1	5.67	3.73	b	b	b	a	a	a	c	b	b	b	7.13	5.22	5.35	2.18	9.97	0.17	6.6	1	0.21	4.06	b	a	a	a	b	b	b	a	a	b	4.47	9.69	4.84	6.07	2	8.58	6.26	3.37	9.98	9.76	b	c	a	a	a	b	c	b	c	c	4.93	0	7.78	8.64	6.59	2.66	4.86	2.33	7.71	6.77	a	c	b	a	a	c	b	c	a	b
x20	6.17	0.83	6.44	6.33	9.79	8.42	8.02	2.74	9.34	2.59	a	c	c	b	a	b	a	a	a	c	4.57	1.99	2.44	2.94	6.33	4.69	9.39	6.25	0.41	1.83	c	b	c	a	a	a	a	b	c	b	3.64	7.91	9.1	9.4	4.58	8.87	0.89	6.03	2.75	1.06	c	b	b	a	a	b	a	b	a	b	7.26	6.1	2.93	3.6	1.1	7.88	0.46	6.66	0.7	2.99	c	a	b	c	c	c	a	b	c	a
x21	5.15	5.63	6.11	3.71	9.15	7.23	4.94	4.92	7.32	8.1	c	b	c	c	b	c	b	a	c	b	9.9	3.17	7.21	4.59	7.02	7.29	6.78	1.24	6.67	3.44	a	a	c	a	a	b	c	b	b	c	0.21	3.42	5.09	9.66	9.15	8.1	4.26	8.31	0.23	2.03	c	c	c	b	a	b	b	b	a	b	8.01	6.44	1.35	9.21	9.96	8.54	5.91	8.2	8.74	7.53	c	b	b	a	a	a	c	c	c	c
x22	1.62	5.59	3.23	8.7	1.82	3.97	2.05	7.22	1.19	1.82	b	a	a	a	b	c	b	a	b	b	8.67	3.6	8.38	1.99	0.24	7.85	6.31	5.42	0.62	0.24	b	a	c	c	b	c	b	a	a	b	2.02	6.77	1.85	4.02	1.8	7.02	1.03	7.14	7.75	6.31	c	c	c	b	c	c	c	c	a	a	2.22	9.79	0.27	4.35	1.62	0.71	1.83	8.42	0.07	6.06	c	b	b	c	c	a	a	b	c	b
x23	2.35	2.4	3.52	0.69	2.62	9.33	9.84	2.86	8.29	6.82	c	c	b	a	a	c	a	b	c	a	8.93	8.39	3.69	0.04	2.31	9.67	5.88	1.95	2.16	2.7	a	a	b	c	c	a	a	c	c	b	9.47	5.34	8.25	3.29	6.32	5.17	2.86	8.86	0.04	8.14	b	b	b	a	c	c	b	b	c	c	1.85	3.12	2.6	2.46	2.59	8.9	6.09	7.48	9.56	6.14	b	a	b	c	a	c	c	b	b	b
x24	4.18	8.82	2.61	2.3	0.15	3.92	5.28	6.98	5.57	3.46	a	a	b	a	b	a	b	b	c	c	4.76	0.56	6.13	9.16	1.94	1.92	1.46	2.52	5.62	4.87	a	b	a	b	b	b	c	b	c	a	4.74	4.73	6.31	9.82	1.17	1.42	1.61	1.48	7.79	3.74	a	b	b	c	b	a	a	c	c	c	9.06	0.99	7.18	8.71	5.49	6.52	5.57	2.05	6.76	6.06	b	c	a	a	a	c	a	c	a	b
x25	1.75	9.14	5.99	8.33	8.16	9.94	0.68	7.88	9.69	0.35	a	b	b	b	b	c	a	b	c	c	4.2	2.48	6.8	9.32	3.8	9.69	0.64	5.67	0.31	3.3	a	b	c	c	b	c	a	c	b	c	9.82	4.91	7.3	9.86	0.06	4.42	7.17	8.41	4.86	4.27	b	c	c	a	a	c	b	b	a	c	0.97	3.6	9.64	6.86	0.25	1.03	1.99	5.32	7.93	8.49	b	b	b	a	a	a	c	b	b	a
x26	3.84	9.82	0.57	6.62	4.48	7.03	2.68	9.82	4.25	1.39	b	a	a	b	c	c	b	b	b	a	7.21	5.25	2.87	1.94	3.59	8.71	9.23	5.92	0.46	1.15	b	b	c	b	b	b	c	a	a	c	2.82	6.09	2.87	0.55	8.89	0.55	9.23	5.92	8.03	2.47	a	a	a	a	a	b	c	b	b	a	5.14	8.75	8.91	2.74	2.82	0.97	4.24	9.52	1.22	2.83	c	a	b	b	b	c	c	c	b	a
x27	9.53	0.78	1.11	9.23	6.62	5.93	2	1.54	7.22	5.34	a	a	a	c	a	b	a	c	c	a	4.39	1.83	8.42	5.95	4.26	3.02	3.88	6.7	2.48	3.89	a	a	a	a	c	c	c	a	c	c	9.5	9.95	6.42	9.03	4.31	2.82	6.99	6.27	5.83	2.44	c	c	a	a	a	a	a	b	b	b	1.33	8.48	5.41	6.47	1.31	7.03	5.95	2.62	0.62	2.6	c	a	a	b	b	c	a	b	b	c
x28	4.03	7.55	6.87	1.35	7.79	6.42	8.22	1.57	5.14	8.56	a	c	c	b	a	a	a	c	b	c	8.7	2.65	7.34	5.62	2.77	9.24	7.67	1.52	2.12	8.91	c	a	a	c	a	a	b	a	a	c	2.97	1.97	9.24	0.57	9.13	7.89	7.71	0.08	3.89	0.24	c	c	c	a	a	a	c	c	b	b	8.48	6.18	5.58	5.76	3.72	7.56	3.74	2.68	4.75	2.29	b	c	c	c	b	b	b	b	a	b
x29	2.2	8.9	2.88	3.98	1.51	9.41	0.56	3.48	5.38	3.26	b	a	c	a	a	b	a	b	a	b	0.51	4.1	0.7	7.53	0.13	8.39	4.51	7.5	0.51	7.46	c	c	b	c	a	a	b	a	a	a	0.06	0.67	9.37	7.33	8.06	5.96	4.35	1.91	9.11	4.29	b	b	c	b	b	b	c	b	b	a	2.56	2.48	6.04	0.04	3.24	8.82	3.54	0.33	0.93	5.58	b	c	b	c	b	b	b	c	a	c
x30	1.96	0.94	2.53	9.67	1.82	5.05	9.7	8.66	1.61	1.82	b	c	c	a	b	c	c	a	c	b	2.93	7.42	7.56	5.1	0.24	2.05	2.23	0.92	8.63	0.24	b	b	c	c	b	c	a	a	b	c	2.69	5.32	5.93	4.87	4.26	9.84	7.18	5.41	8.94	5.75	b	c	c	a	b	a	c	c	c	b	8.17	5.66	9.21	7.06	8.43	4.7	4.51	9.72	3.55	8.12	b	a	a	a	a	b	c	b	c	a
x31	4.83	3.44	8.9	9.89	1.31	9.67	8.34	1.15	6.88	0.7	a	a	b	b	b	a	a	c	b	a	4.31	7.56	2.87	1.5	8.87	2.19	9.23	5.92	8.19	3.08	c	a	b	a	b	a	c	b	c	b	9.53	2.61	2.87	8.37	2.91	7.26	9.23	5.92	8.06	6.72	a	c	c	a	c	a	b	b	b	a	4.6	9.04	5.62	1.6	0.6	2.74	1.7	8.34	5.92	3.12	c	a	c	b	c	a	c	b	c	a
x32	2.47	9.89	1.61	6.41	1.82	9.71	1.66	3.21	1.21	1.82	b	b	b	c	b	c	c	a	b	a	1.59	2.18	7.58	7.8	0.24	6.79	1.89	8.86	4.34	0.24	b	a	a	a	b	c	c	a	c	b	9.76	0.73	6.69	8.78	2.34	4	9.39	7.99	3.85	8.89	a	a	c	b	b	a	c	a	a	a	0.99	1.45	7.51	1.25	4.51	4.75	5.09	5.28	8.92	6.35	b	b	a	c	c	a	b	a	a	c
x33	9.44	8.34	6.82	1.16	9.76	6.91	4.58	8.18	7.36	7.48	c	b	a	c	b	c	c	a	c	c	1.36	6.17	3.09	1.84	5.21	6.41	9.82	4.47	0.27	0.72	b	c	c	a	a	a	a	b	c	a	2.78	6.42	8.27	8.49	6.31	6.07	9.97	7.82	9.05	3.78	c	a	c	b	a	c	a	b	a	c	3.87	5.18	0.26	0.41	9.39	5.2	4.2	4.53	3.27	6.97	c	b	b	b	c	c	c	b	c	a
x34	2.48	6.19	2.84	1.22	1.15	2.93	5.91	8.09	8.72	0.44	a	c	a	a	a	b	b	c	c	b	4.32	1.9	1.84	4.08	3.98	4.86	2.26	6.33	0.49	1.4	c	c	c	c	c	a	c	b	c	b	4.81	2.27	4.52	2.81	7.24	2.22	7	5.34	4.74	9.22	a	b	c	a	b	c	b	b	b	c	0.12	9.15	4.66	5.15	2.28	5.17	0.79	4.8	0.81	2.17	c	b	b	a	b	a	b	a	a	a
x35	6.69	4.1	6.76	6.09	1.82	3.08	6.75	6.28	2.13	1.82	b	a	c	c	a	c	b	a	a	b	0.27	6.24	2.87	8.62	0.24	3.9	9.23	5.92	1.28	0.24	b	b	c	c	a	c	b	a	a	a	7.56	1.24	2.87	1.29	3.15	9.62	9.23	5.92	4.33	5.06	c	a	c	b	c	a	b	c	c	a	7.28	8.49	4.41	6.89	7.52	6.35	0.22	5.74	6.77	1.62	b	c	b	a	c	b	b	a	b	a
x36	7.28	8.17	6.28	1.59	5.28	0.87	6.58	6.41	1.33	1.24	a	b	a	c	b	a	c	b	c	b	7.44	1.38	2.87	3.27	3.07	3.28	9.23	5.92	7.23	9.44	a	c	b	b	c	a	c	b	b	c	8.17	3.19	2.87	0.48	9.08	3.44	9.23	5.92	3.44	0.83	b	a	c	c	b	b	b	b	a	c	1.3	4.37	1.97	4.93	7.88	1.47	5.4	4.92	3.93	7.52	c	a	c	c	a	b	b	a	c	b
x37	4.42	9.5	2.66	4.21	3.8	6.03	7.05	2.64	8.92	8.7	b	a	c	b	c	c	c	c	c	b	9.44	6.52	0.98	7	5.39	0.47	6.39	1.7	9.86	4.05	b	a	a	b	b	b	a	a	c	a	2.68	3.04	3.68	2.94	0.85	4.27	8.53	3.46	4.9	2.13	b	a	b	c	a	a	c	c	c	b	7.24	5.98	3.77	7.88	6.9	1.26	0.59	6.91	2.57	5.74	c	b	b	b	a	a	a	a	b	c
x38	0.69	8.96	5.29	5.89	1.82	3.56	7.32	0.71	5.88	1.82	b	c	a	c	b	c	a	a	b	b	9.52	7	4.58	2.37	0.24	1.04	1.1	3.72	1.2	0.24	b	b	c	c	b	c	b	a	b	a	8.83	0.97	7.11	2.45	2.18	0.26	4.36	2.33	5.92	6.14	c	a	a	c	a	b	a	c	a	c	1.91	0.29	1.72	6.37	3.96	6.65	1.95	3.38	5.36	8.44	a	a	b	c	a	a	a	b	b	a
x39	5.73	6.72	2.73	3.69	9.46	4.31	7.46	5.27	1.1	1.38	b	b	b	c	a	a	b	b	c	a	9.28	5.28	7.64	9.41	5.33	7.29	9.72	8.62	0.81	5.99	b	b	c	c	c	b	b	b	a	a	5.11	6.55	0.65	8.04	8.14	7.97	2.78	4.05	5.66	4.03	b	a	c	a	a	b	a	b	c	b	5.38	1.46	8.72	3.27	7.91	6.69	9.99	3.73	4.76	1.16	a	a	b	c	b	c	a	a	c	a
x40	3.78	4.72	2.27	7.13	1.82	9.97	7.08	7.21	2.38	1.82	b	a	b	b	b	c	c	a	c	c	0.04	5.82	2.87	7.79	0.24	8.37	9.23	5.92	3.84	0.24	b	b	c	b	a	c	b	a	a	c	7.7	4.37	2.87	9.04	7.82	2.76	9.23	5.92	4.61	1.37	c	b	a	b	c	c	b	c	b	a	8.62	4.85	5.12	4.32	3.51	0.95	6.64	9.79	8.03	6.3	c	a	a	c	b	a	c	c	a	a
x41	6.5	4.42	2.06	3.21	6.22	8.36	6.4	7.5	7.11	7.98	a	b	b	c	a	c	c	c	b	c	1.28	5.76	5.64	5.81	8.52	5.4	3.58	5.81	1.61	0.18	a	b	b	c	a	c	a	b	a	a	8.57	6.69	4.6	3.92	9.91	3.14	9.73	0.46	5.48	7.36	b	b	c	b	c	b	a	b	a	b	3.47	7.03	1.71	7.02	5.69	9.98	7.2	3.52	8.31	2.24	a	a	a	c	a	a	b	b	b	c
x42	4.23	1.63	3.92	3.12	3.19	4.03	6.94	4.94	4.92	5.71	b	b	b	b	b	c	a	b	a	a	4.83	0.19	5.7	6.41	1.85	8.66	2.66	7.85	6.07	8.83	b	a	c	b	a	b	a	c	b	c	9.29	3.21	9.15	7.27	3.01	8.39	7.84	6.96	9.17	7.16	c	c	b	c	c	b	c	c	c	c	6.79	6.82	3.48	1.41	6.62	2.5	7.02	6.65	7.05	7.34	b	a	b	a	b	c	b	b	a	c
x43	8.83	0.54	5.23	7.03	0.7	7.49	9.06	4.06	9.54	8	b	b	b	a	a	a	a	b	a	a	2.06	7.94	3.74	5.44	0.75	8.26	7.75	8.39	5.06	5.7	c	a	b	a	b	b	c	c	c	a	6.55	8.71	0.72	0.22	5.06	1.11	4.89	0.81	0.1	5.91	b	c	c	a	a	c	c	a	a	b	8.44	0.8	2.58	3.77	1.63	6.7	0.9	6.05	2.92	1.13	c	a	c	c	b	a	a	a	b	c
x44	7.47	4.11	6.51	2.03	3.52	4.27	6.21	3.65	4.95	1.22	c	c	a	a	b	a	b	c	c	b	6.39	8.83	2.87	6.06	0.27	7.35	9.23	5.92	1.75	5.44	b	c	c	c	b	a	c	b	b	b	4.44	5.6	2.87	7.93	3.39	0.29	9.23	5.92	3.69	1.76	c	c	c	c	b	b	c	b	b	c	4.37	6.84	6.34	2.01	3.92	4.38	1.77	5.51	4.58	9.21	b	a	a	c	a	b	b	b	a	b
x45	7.81	2.72	8.12	4.7	5.17	1.51	3.85	7.8	5.61	8.99	b	c	c	c	c	c	c	a	a	c	4.38	0.06	9.65	3.21	5.56	8.27	3.6	8.15	6.13	2.39	c	a	c	c	c	a	c	b	b	c	5.69	4.35	7.93	6.47	3.29	2.02	9.8	1.99	4.48	7.86	b	b	a	b	c	b	a	a	c	a	6.75	7.69	0.12	8.96	5.86	9.61	6.09	2.66	5.17	3.38	c	c	c	a	c	a	b	c	a	a
x46	0.23	0.27	4.37	7.34	0.96	0.63	0.93	7.02	3.35	2.12	c	c	a	b	a	b	c	b	c	a	2.02	2.76	2.87	0.88	6.27	1.6	9.23	5.92	4.79	7.1	a	c	b	c	b	c	a	b	c	a	8.5	7.16	2.87	4.44	8.92	6.24	9.23	5.92	4.84	3.86	a	c	a	b	b	b	c	b	c	b	1.41	7.86	9.66	1.39	5.01	0.62	8.28	0.3	4.46	9.68	c	b	a	c	c	b	c	b	c	b
x47	6.61	2.03	6.89	6.77	1.82	4.24	2.48	7.24	3.52	1.82	b	c	b	a	a	c	a	a	c	b	0.27	7.94	0.83	4.04	0.24	3.62	1.98	6.19	6.9	0.24	b	c	b	c	c	c	a	a	b	a	7.31	4.52	2.71	7.38	3.83	3.42	8.02	7.91	0.28	9.88	c	c	a	c	c	b	c	a	a	b	1.27	6.02	3.47	0.2	5.11	7.5	3.13	5.78	9.06	2.93	b	a	b	c	c	a	c	c	c	a
x48	8.03	6.21	0.59	1.48	1.78	6.02	5.57	3.1	2.27	0.18	a	c	a	a	b	a	c	c	a	a	0.21	3.45	2.87	2.29	8.96	7.39	9.23	5.92	9.48	3.64	a	a	b	b	c	c	b	c	c	a	8.67	1.3	2.87	8.28	5.66	9.85	9.23	5.92	8.45	6.7	c	a	b	b	b	b	c	c	a	c	2	7.7	5.07	0.14	4.74	7.89	1.53	8.92	0.91	9.62	b	a	c	b	a	b	c	c	c	b
x49	2.42	6.72	2.8	5.81	9.98	3.79	5.35	5.64	8.79	1.29	a	a	c	a	c	a	a	b	c	c	9.46	6.12	7.24	7.36	9.47	2.54	6.69	6.24	5	2.45	c	a	c	c	a	b	a	b	a	b	6.48	5.74	6.9	7.65	5.9	6.44	3.44	6.05	1.45	0.21	c	a	c	a	a	c	a	b	c	c	3.2	8.39	6.74	1.91	7.41	0.25	2.1	3.53	8.94	8.97	b	b	a	b	a	b	a	c	a	b
x50	0.14	7.68	7.62	3.9	2.18	9.28	1.29	1.98	4.82	1.69	c	c	a	a	c	c	c	b	b	b	3.75	9.11	6.61	1.91	3.91	9.02	5.19	4.81	1.77	4.91	c	b	a	c	b	a	a	c	c	b	5.69	0.61	9.48	3.7	1.4	0.18	2.66	9.94	7.48	9.74	a	c	c	a	a	a	c	c	a	a	1.32	7.54	4.11	5.41	8.66	8.33	0.96	3.2	3.56	2.84	a	a	c	b	c	b	a	b	b	c
x51	5.94	1.05	2.5	9.03	5.38	3.4	5.15	9.07	2.97	4.95	c	b	c	b	a	b	c	a	a	b	1.72	7.3	9.64	4.28	5.15	9.83	7.45	4.78	8.99	4.09	a	c	b	c	b	b	b	a	c	b	2.62	6.88	7.37	3.79	5.75	1.33	2.78	7.63	7.85	6.36	a	a	a	b	a	c	b	b	a	c	2.25	9.75	5.08	9.02	8.28	9.22	0.66	2.32	7.08	2.07	b	b	a	b	b	a	b	b	c	b
x52	3.48	1.91	3.84	8.83	4.22	3.25	7.47	1.82	5.12	8.42	a	a	c	c	c	c	b	b	b	c	0.47	7.03	2.87	4.6	3.35	6.26	9.23	5.92	6.74	4.51	c	c	a	a	a	b	c	a	c	a	2.7	4.52	2.87	9.19	7.47	7.83	9.23	5.92	1.11	5.93	a	b	b	b	b	a	a	a	a	c	2.86	4.61	3.75	8.91	4.76	8.1	0.18	2.12	6.71	6.48	a	b	a	b	c	c	a	b	a	a
x53	1.18	5.58	3.09	8.98	9.27	8.62	7.54	3.65	9.64	1.3	c	b	c	b	a	b	c	b	c	b	0.05	9.01	1.34	5.02	4.79	7.49	9.53	0.8	2.07	4.09	b	c	a	a	a	b	c	b	a	b	8.12	7.48	7.22	0.99	5.25	8.51	5.97	7.04	2.93	7.51	c	c	a	a	a	b	b	b	a	a	8.64	6.2	6.9	9.66	7.62	6.96	5.64	7.61	3.54	5.42	b	c	c	b	c	b	a	c	c	b
