Total of planted triclusters: 6
Number of planted numeric triclusters: 1
Number of planted symbolic triclusters: 3
Number of planted mixed triclusters: 2
Tricluster coverage: 9.486666666666666%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #3
 (278, 2, 2), X=[2,8,13,14,24,26,28,30,33,38,44,49,62,64,66,72,77,84,87,90,94,95,96,99,100,104,111,118,121,131,132,134,140,144,165,167,173,176,177,193,196,197,202,204,207,217,228,229,232,234,235,248,262,271,272,278,279,281,293,294,308,312,314,320,329,337,343,345,347,356,357,365,369,383,385,387,396,399,401,406,407,410,433,441,444,447,461,465,472,474,482,485,486,495,501,502,512,513,515,536,540,544,546,548,557,561,562,563,570,576,580,585,586,605,611,613,628,644,645,648,649,652,654,659,665,666,668,672,685,701,703,707,714,722,723,725,729,748,751,752,757,761,762,764,765,769,784,789,791,798,802,809,811,814,827,830,831,838,839,850,858,859,861,867,876,886,896,903,922,927,933,935,937,940,944,946,948,952,965,972,974,984,988,1003,1006,1014,1015,1017,1020,1027,1029,1032,1036,1044,1045,1050,1052,1062,1063,1077,1084,1085,1093,1096,1103,1111,1121,1142,1146,1147,1151,1156,1157,1172,1179,1199,1205,1212,1213,1215,1230,1234,1236,1237,1238,1239,1249,1252,1256,1265,1282,1284,1286,1288,1293,1294,1295,1299,1308,1309,1310,1316,1318,1322,1323,1327,1336,1345,1356,1359,1362,1364,1365,1367,1370,1371,1374,1382,1383,1386,1390,1391,1394,1395,1397,1398,1403,1407,1412,1433,1446,1447,1453,1459,1474,1482,1492,1494], Y=[2,9], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=1.66,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0], ContextFactors=[-1.25,7.9] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y2	y9	
x668	0.41	0.41	
x672	0.41	0.41	
x685	0.41	0.41	
x701	0.41	0.41	
x703	0.41	0.41	
x707	0.41	0.41	
x714	0.41	0.41	
x722	0.41	0.41	
x723	0.41	0.41	
x725	0.41	0.41	
x729	0.41	0.41	
x748	0.41	0.41	
x751	0.41	0.41	
x752	0.41	0.41	
x757	0.41	0.41	
x761	0.41	0.41	
x762	0.41	0.41	
x764	0.41	0.41	
x765	0.41	0.41	
x769	0.41	0.41	
x784	0.41	0.41	
x789	0.41	0.41	
x791	0.41	0.41	
x798	0.41	0.41	
x802	0.41	0.41	
x809	0.41	0.41	
x811	0.41	0.41	
x814	0.41	0.41	
x827	0.41	0.41	
x830	0.41	0.41	
x831	0.41	0.41	
x838	0.41	0.41	
x839	0.41	0.41	
x850	0.41	0.41	
x858	0.41	0.41	
x859	0.41	0.41	
x861	0.41	0.41	
x867	0.41	0.41	
x876	0.41	0.41	
x886	0.41	0.41	
x896	0.41	0.41	
x903	0.41	0.41	
x922	0.41	0.41	
x927	0.41	0.41	
x933	0.41	0.41	
x935	0.41	0.41	
x937	0.41	0.41	
x940	0.41	0.41	
x944	0.41	0.41	
x946	0.41	0.41	
x948	0.41	0.41	
x952	0.41	0.41	
x965	0.41	0.41	
x972	0.41	0.41	
x974	0.41	0.41	
x984	0.41	0.41	
x988	0.41	0.41	
x1003	0.41	0.41	
x1006	0.41	0.41	
x1014	0.41	0.41	
x1015	0.41	0.41	
x1017	0.41	0.41	
x1020	0.41	0.41	
x1027	0.41	0.41	
x1029	0.41	0.41	
x1032	0.41	0.41	
x1036	0.41	0.41	
x1044	0.41	0.41	
x1045	0.41	0.41	
x1050	0.41	0.41	
x1052	0.41	0.41	
x1062	0.41	0.41	
x1063	0.41	0.41	
x1077	0.41	0.41	
x1084	0.41	0.41	
x1085	0.41	0.41	
x1093	0.41	0.41	
x1096	0.41	0.41	
x1103	0.41	0.41	
x1111	0.41	0.41	
x1121	0.41	0.41	
x1142	0.41	0.41	
x1146	0.41	0.41	
x1147	0.41	0.41	
x1151	0.41	0.41	
x1156	0.41	0.41	
x1157	0.41	0.41	
x1172	0.41	0.41	
x1179	0.41	0.41	
x1199	0.41	0.41	
x1205	0.41	0.41	
x1212	0.41	0.41	
x1213	0.41	0.41	
x1215	0.41	0.41	
x1230	0.41	0.41	
x1234	0.41	0.41	
x1236	0.41	0.41	
x1237	0.41	0.41	
x1238	0.41	0.41	
x1239	0.41	0.41	
x1249	0.41	0.41	
x1252	0.41	0.41	
x1256	0.41	0.41	
x1265	0.41	0.41	
x1282	0.41	0.41	
x1284	0.41	0.41	
x1286	0.41	0.41	
x1288	0.41	0.41	
x1293	0.41	0.41	
x1294	0.41	0.41	
x1295	0.41	0.41	
x1299	0.41	0.41	
x1308	0.41	0.41	
x1309	0.41	0.41	
x1310	0.41	0.41	
x1316	0.41	0.41	
x1318	0.41	0.41	
x1322	0.41	0.41	
x1323	0.41	0.41	
x1327	0.41	0.41	
x1336	0.41	0.41	
x1345	0.41	0.41	
x1356	0.41	0.41	
x1359	0.41	0.41	
x1362	0.41	0.41	
x1364	0.41	0.41	
x1365	0.41	0.41	
x1367	0.41	0.41	
x1370	0.41	0.41	
x1371	0.41	0.41	
x1374	0.41	0.41	
x1382	0.41	0.41	
x1383	0.41	0.41	
x1386	0.41	0.41	
x1390	0.41	0.41	
x1391	0.41	0.41	
x1394	0.41	0.41	
x1395	0.41	0.41	
x1397	0.41	0.41	
x1398	0.41	0.41	
x1403	0.41	0.41	
x1407	0.41	0.41	
x1412	0.41	0.41	
x1433	0.41	0.41	
x1446	0.41	0.41	
x1447	0.41	0.41	
x1453	0.41	0.41	
x1459	0.41	0.41	
x1474	0.41	0.41	
x1482	0.41	0.41	
x1492	0.41	0.41	
x1494	0.41	0.41	

Context: 1
X	y2	y9	
x2	9.55	9.55	
x8	9.55	9.55	
x13	9.55	9.55	
x14	9.55	9.55	
x24	9.55	9.55	
x26	9.55	9.55	
x28	9.55	9.55	
x30	9.55	9.55	
x33	9.55	9.55	
x38	9.55	9.55	
x44	9.55	9.55	
x49	9.55	9.55	
x62	9.55	9.55	
x64	9.55	9.55	
x66	9.55	9.55	
x72	9.55	9.55	
x77	9.55	9.55	
x84	9.55	9.55	
x87	9.55	9.55	
x90	9.55	9.55	
x94	9.55	9.55	
x95	9.55	9.55	
x96	9.55	9.55	
x99	9.55	9.55	
x100	9.55	9.55	
x104	9.55	9.55	
x111	9.55	9.55	
x118	9.55	9.55	
x121	9.55	9.55	
x131	9.55	9.55	
x132	9.55	9.55	
x134	9.55	9.55	
x140	9.55	9.55	
x144	9.55	9.55	
x165	9.55	9.55	
x167	9.55	9.55	
x173	9.55	9.55	
x176	9.55	9.55	
x177	9.55	9.55	
x193	9.55	9.55	
x196	9.55	9.55	
x197	9.55	9.55	
x202	9.55	9.55	
x204	9.55	9.55	
x207	9.55	9.55	
x217	9.55	9.55	
x228	9.55	9.55	
x229	9.55	9.55	
x232	9.55	9.55	
x234	9.55	9.55	
x235	9.55	9.55	
x248	9.55	9.55	
x262	9.55	9.55	
x271	9.55	9.55	
x272	9.55	9.55	
x278	9.55	9.55	
x279	9.55	9.55	
x281	9.55	9.55	
x293	9.55	9.55	
x294	9.55	9.55	
x308	9.55	9.55	
x312	9.55	9.55	
x314	9.55	9.55	
x320	9.55	9.55	
x329	9.55	9.55	
x337	9.55	9.55	
x343	9.55	9.55	
x345	9.55	9.55	
x347	9.55	9.55	
x356	9.55	9.55	
x357	9.55	9.55	
x365	9.55	9.55	
x369	9.55	9.55	
x383	9.55	9.55	
x385	9.55	9.55	
x387	9.55	9.55	
x396	9.55	9.55	
x399	9.55	9.55	
x401	9.55	9.55	
x406	9.55	9.55	
x407	9.55	9.55	
x410	9.55	9.55	
x433	9.55	9.55	
x441	9.55	9.55	
x444	9.55	9.55	
x447	9.55	9.55	
x461	9.55	9.55	
x465	9.55	9.55	
x472	9.55	9.55	
x474	9.55	9.55	
x482	9.55	9.55	
x485	9.55	9.55	
x486	9.55	9.55	
x495	9.55	9.55	
x501	9.55	9.55	
x502	9.55	9.55	
x512	9.55	9.55	
x513	9.55	9.55	
x515	9.55	9.55	
x536	9.55	9.55	
x540	9.55	9.55	
x544	9.55	9.55	
x546	9.55	9.55	
x548	9.55	9.55	
x557	9.55	9.55	
x561	9.55	9.55	
x562	9.55	9.55	
x563	9.55	9.55	
x570	9.55	9.55	
x576	9.55	9.55	
x580	9.55	9.55	
x585	9.55	9.55	
x586	9.55	9.55	
x605	9.55	9.55	
x611	9.55	9.55	
x613	9.55	9.55	
x628	9.55	9.55	
x644	9.55	9.55	
x645	9.55	9.55	
x648	9.55	9.55	
x649	9.55	9.55	
x652	9.55	9.55	
x654	9.55	9.55	
x659	9.55	9.55	
x665	9.55	9.55	
x666	9.55	9.55	
x668	9.55	9.55	
x672	9.55	9.55	
x685	9.55	9.55	
x701	9.55	9.55	
x703	9.55	9.55	
x707	9.55	9.55	
x714	9.55	9.55	
x722	9.55	9.55	
x723	9.55	9.55	
x725	9.55	9.55	
x729	9.55	9.55	
x748	9.55	9.55	
x751	9.55	9.55	
x752	9.55	9.55	
x757	9.55	9.55	
x761	9.55	9.55	
x762	9.55	9.55	
x764	9.55	9.55	
x765	9.55	9.55	
x769	9.55	9.55	
x784	9.55	9.55	
x789	9.55	9.55	
x791	9.55	9.55	
x798	9.55	9.55	
x802	9.55	9.55	
x809	9.55	9.55	
x811	9.55	9.55	
x814	9.55	9.55	
x827	9.55	9.55	
x830	9.55	9.55	
x831	9.55	9.55	
x838	9.55	9.55	
x839	9.55	9.55	
x850	9.55	9.55	
x858	9.55	9.55	
x859	9.55	9.55	
x861	9.55	9.55	
x867	9.55	9.55	
x876	9.55	9.55	
x886	9.55	9.55	
x896	9.55	9.55	
x903	9.55	9.55	
x922	9.55	9.55	
x927	9.55	9.55	
x933	9.55	9.55	
x935	9.55	9.55	
x937	9.55	9.55	
x940	9.55	9.55	
x944	9.55	9.55	
x946	9.55	9.55	
x948	9.55	9.55	
x952	9.55	9.55	
x965	9.55	9.55	
x972	9.55	9.55	
x974	9.55	9.55	
x984	9.55	9.55	
x988	9.55	9.55	
x1003	9.55	9.55	
x1006	9.55	9.55	
x1014	9.55	9.55	
x1015	9.55	9.55	
x1017	9.55	9.55	
x1020	9.55	9.55	
x1027	9.55	9.55	
x1029	9.55	9.55	
x1032	9.55	9.55	
x1036	9.55	9.55	
x1044	9.55	9.55	
x1045	9.55	9.55	
x1050	9.55	9.55	
x1052	9.55	9.55	
x1062	9.55	9.55	
x1063	9.55	9.55	
x1077	9.55	9.55	
x1084	9.55	9.55	
x1085	9.55	9.55	
x1093	9.55	9.55	
x1096	9.55	9.55	
x1103	9.55	9.55	
x1111	9.55	9.55	
x1121	9.55	9.55	
x1142	9.55	9.55	
x1146	9.55	9.55	
x1147	9.55	9.55	
x1151	9.55	9.55	
x1156	9.55	9.55	
x1157	9.55	9.55	
x1172	9.55	9.55	
x1179	9.55	9.55	
x1199	9.55	9.55	
x1205	9.55	9.55	
x1212	9.55	9.55	
x1213	9.55	9.55	
x1215	9.55	9.55	
x1230	9.55	9.55	
x1234	9.55	9.55	
x1236	9.55	9.55	
x1237	9.55	9.55	
x1238	9.55	9.55	
x1239	9.55	9.55	
x1249	9.55	9.55	
x1252	9.55	9.55	
x1256	9.55	9.55	
x1265	9.55	9.55	
x1282	9.55	9.55	
x1284	9.55	9.55	
x1286	9.55	9.55	
x1288	9.55	9.55	
x1293	9.55	9.55	
x1294	9.55	9.55	
x1295	9.55	9.55	
x1299	9.55	9.55	
x1308	9.55	9.55	
x1309	9.55	9.55	
x1310	9.55	9.55	
x1316	9.55	9.55	
x1318	9.55	9.55	
x1322	9.55	9.55	
x1323	9.55	9.55	
x1327	9.55	9.55	
x1336	9.55	9.55	
x1345	9.55	9.55	
x1356	9.55	9.55	
x1359	9.55	9.55	
x1362	9.55	9.55	
x1364	9.55	9.55	
x1365	9.55	9.55	
x1367	9.55	9.55	
x1370	9.55	9.55	
x1371	9.55	9.55	
x1374	9.55	9.55	
x1382	9.55	9.55	
x1383	9.55	9.55	
x1386	9.55	9.55	
x1390	9.55	9.55	
x1391	9.55	9.55	
x1394	9.55	9.55	
x1395	9.55	9.55	
x1397	9.55	9.55	
x1398	9.55	9.55	
x1403	9.55	9.55	
x1407	9.55	9.55	
x1412	9.55	9.55	
x1433	9.55	9.55	
x1446	9.55	9.55	
x1447	9.55	9.55	
x1453	9.55	9.55	
x1459	9.55	9.55	
x1474	9.55	9.55	
x1482	9.55	9.55	
x1492	9.55	9.55	
x1494	9.55	9.55	


*** Symbolic triclusters *** 

Tricluster #0
(245, 2, 2), X=[2,7,21,24,27,32,35,49,50,65,66,70,82,95,112,113,123,124,140,168,169,170,197,208,212,216,218,221,222,228,240,245,251,255,264,265,266,281,287,297,300,303,337,348,370,373,379,383,397,401,402,417,424,426,427,433,444,452,457,463,465,469,477,488,492,509,514,530,533,536,537,539,546,547,549,553,564,568,570,574,578,585,590,592,600,602,604,606,614,623,633,634,635,638,639,643,644,645,646,649,650,655,666,668,672,675,682,688,696,700,702,703,710,712,721,723,724,728,731,736,739,750,754,762,764,767,791,799,801,807,812,817,824,831,840,841,842,856,866,878,888,889,897,904,918,922,939,943,945,946,950,957,968,975,979,987,988,996,997,1000,1001,1005,1006,1016,1026,1028,1032,1034,1035,1036,1055,1062,1066,1073,1075,1082,1090,1094,1097,1099,1100,1104,1109,1110,1120,1138,1139,1143,1148,1160,1164,1170,1173,1179,1192,1196,1198,1206,1208,1219,1220,1230,1235,1237,1238,1252,1258,1261,1263,1270,1282,1290,1291,1313,1315,1322,1332,1340,1343,1344,1345,1353,1355,1361,1368,1375,1381,1388,1392,1394,1420,1426,1428,1432,1433,1444,1454,1458,1459,1468,1474,1478,1479,1493,1496], Y=[10,18], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 1
X	y10	y18	
x2	c	b	
x7	c	b	
x21	c	b	
x24	c	b	
x27	c	b	
x32	c	b	
x35	c	b	
x49	c	b	
x50	c	b	
x65	c	b	
x66	c	b	
x70	c	b	
x82	c	b	
x95	c	b	
x112	c	b	
x113	c	b	
x123	c	b	
x124	c	b	
x140	c	b	
x168	c	b	
x169	c	b	
x170	c	b	
x197	c	b	
x208	c	b	
x212	c	b	
x216	c	b	
x218	c	b	
x221	c	b	
x222	c	b	
x228	c	b	
x240	c	b	
x245	c	b	
x251	c	b	
x255	c	b	
x264	c	b	
x265	c	b	
x266	c	b	
x281	c	b	
x287	c	b	
x297	c	b	
x300	c	b	
x303	c	b	
x337	c	b	
x348	c	b	
x370	c	b	
x373	c	b	
x379	c	b	
x383	c	b	
x397	c	b	
x401	c	b	
x402	c	b	
x417	c	b	
x424	c	b	
x426	c	b	
x427	c	b	
x433	c	b	
x444	c	b	
x452	c	b	
x457	c	b	
x463	c	b	
x465	c	b	
x469	c	b	
x477	c	b	
x488	c	b	
x492	c	b	
x509	c	b	
x514	c	b	
x530	c	b	
x533	c	b	
x536	c	b	
x537	c	b	
x539	c	b	
x546	c	b	
x547	c	b	
x549	c	b	
x553	c	b	
x564	c	b	
x568	c	b	
x570	c	b	
x574	c	b	
x578	c	b	
x585	c	b	
x590	c	b	
x592	c	b	
x600	c	b	
x602	c	b	
x604	c	b	
x606	c	b	
x614	c	b	
x623	c	b	
x633	c	b	
x634	c	b	
x635	c	b	
x638	c	b	
x639	c	b	
x643	c	b	
x644	c	b	
x645	c	b	
x646	c	b	
x649	c	b	
x650	c	b	
x655	c	b	
x666	c	b	
x668	c	b	
x672	c	b	
x675	c	b	
x682	c	b	
x688	c	b	
x696	c	b	
x700	c	b	
x702	c	b	
x703	c	b	
x710	c	b	
x712	c	b	
x721	c	b	
x723	c	b	
x724	c	b	
x728	c	b	
x731	c	b	
x736	c	b	
x739	c	b	
x750	c	b	
x754	c	b	
x762	c	b	
x764	c	b	
x767	c	b	
x791	c	b	
x799	c	b	
x801	c	b	
x807	c	b	
x812	c	b	
x817	c	b	
x824	c	b	
x831	c	b	
x840	c	b	
x841	c	b	
x842	c	b	
x856	c	b	
x866	c	b	
x878	c	b	
x888	c	b	
x889	c	b	
x897	c	b	
x904	c	b	
x918	c	b	
x922	c	b	
x939	c	b	
x943	c	b	
x945	c	b	
x946	c	b	
x950	c	b	
x957	c	b	
x968	c	b	
x975	c	b	
x979	c	b	
x987	c	b	
x988	c	b	
x996	c	b	
x997	c	b	
x1000	c	b	
x1001	c	b	
x1005	c	b	
x1006	c	b	
x1016	c	b	
x1026	c	b	
x1028	c	b	
x1032	c	b	
x1034	c	b	
x1035	c	b	
x1036	c	b	
x1055	c	b	
x1062	c	b	
x1066	c	b	
x1073	c	b	
x1075	c	b	
x1082	c	b	
x1090	c	b	
x1094	c	b	
x1097	c	b	
x1099	c	b	
x1100	c	b	
x1104	c	b	
x1109	c	b	
x1110	c	b	
x1120	c	b	
x1138	c	b	
x1139	c	b	
x1143	c	b	
x1148	c	b	
x1160	c	b	
x1164	c	b	
x1170	c	b	
x1173	c	b	
x1179	c	b	
x1192	c	b	
x1196	c	b	
x1198	c	b	
x1206	c	b	
x1208	c	b	
x1219	c	b	
x1220	c	b	
x1230	c	b	
x1235	c	b	
x1237	c	b	
x1238	c	b	
x1252	c	b	
x1258	c	b	
x1261	c	b	
x1263	c	b	
x1270	c	b	
x1282	c	b	
x1290	c	b	
x1291	c	b	
x1313	c	b	
x1315	c	b	
x1322	c	b	
x1332	c	b	
x1340	c	b	
x1343	c	b	
x1344	c	b	
x1345	c	b	
x1353	c	b	
x1355	c	b	
x1361	c	b	
x1368	c	b	
x1375	c	b	
x1381	c	b	
x1388	c	b	
x1392	c	b	
x1394	c	b	
x1420	c	b	
x1426	c	b	
x1428	c	b	
x1432	c	b	
x1433	c	b	
x1444	c	b	
x1454	c	b	
x1458	c	b	
x1459	c	b	
x1468	c	b	
x1474	c	b	
x1478	c	b	
x1479	c	b	
x1493	c	b	
x1496	c	b	

Context: 2
X	y10	y18	
x2	c	b	
x7	c	b	
x21	c	b	
x24	c	b	
x27	c	b	
x32	c	b	
x35	c	b	
x49	c	b	
x50	c	b	
x65	c	b	
x66	c	b	
x70	c	b	
x82	c	b	
x95	c	b	
x112	c	b	
x113	c	b	
x123	c	b	
x124	c	b	
x140	c	b	
x168	c	b	
x169	c	b	
x170	c	b	
x197	c	b	
x208	c	b	
x212	c	b	
x216	c	b	
x218	c	b	
x221	c	b	
x222	c	b	
x228	c	b	
x240	c	b	
x245	c	b	
x251	c	b	
x255	c	b	
x264	c	b	
x265	c	b	
x266	c	b	
x281	c	b	
x287	c	b	
x297	c	b	
x300	c	b	
x303	c	b	
x337	c	b	
x348	c	b	
x370	c	b	
x373	c	b	
x379	c	b	
x383	c	b	
x397	c	b	
x401	c	b	
x402	c	b	
x417	c	b	
x424	c	b	
x426	c	b	
x427	c	b	
x433	c	b	
x444	c	b	
x452	c	b	
x457	c	b	
x463	c	b	
x465	c	b	
x469	c	b	
x477	c	b	
x488	c	b	
x492	c	b	
x509	c	b	
x514	c	b	
x530	c	b	
x533	c	b	
x536	c	b	
x537	c	b	
x539	c	b	
x546	c	b	
x547	c	b	
x549	c	b	
x553	c	b	
x564	c	b	
x568	c	b	
x570	c	b	
x574	c	b	
x578	c	b	
x585	c	b	
x590	c	b	
x592	c	b	
x600	c	b	
x602	c	b	
x604	c	b	
x606	c	b	
x614	c	b	
x623	c	b	
x633	c	b	
x634	c	b	
x635	c	b	
x638	c	b	
x639	c	b	
x643	c	b	
x644	c	b	
x645	c	b	
x646	c	b	
x649	c	b	
x650	c	b	
x655	c	b	
x666	c	b	
x668	c	b	
x672	c	b	
x675	c	b	
x682	c	b	
x688	c	b	
x696	c	b	
x700	c	b	
x702	c	b	
x703	c	b	
x710	c	b	
x712	c	b	
x721	c	b	
x723	c	b	
x724	c	b	
x728	c	b	
x731	c	b	
x736	c	b	
x739	c	b	
x750	c	b	
x754	c	b	
x762	c	b	
x764	c	b	
x767	c	b	
x791	c	b	
x799	c	b	
x801	c	b	
x807	c	b	
x812	c	b	
x817	c	b	
x824	c	b	
x831	c	b	
x840	c	b	
x841	c	b	
x842	c	b	
x856	c	b	
x866	c	b	
x878	c	b	
x888	c	b	
x889	c	b	
x897	c	b	
x904	c	b	
x918	c	b	
x922	c	b	
x939	c	b	
x943	c	b	
x945	c	b	
x946	c	b	
x950	c	b	
x957	c	b	
x968	c	b	
x975	c	b	
x979	c	b	
x987	c	b	
x988	c	b	
x996	c	b	
x997	c	b	
x1000	c	b	
x1001	c	b	
x1005	c	b	
x1006	c	b	
x1016	c	b	
