X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x32	1.1	4.07	4.48	9.93	0.74	b	b	a	b	a	4.18	9.49	6.06	6.71	9.8	c	c	c	c	a	7.8	1.89	1.94	6.51	1.53	b	c	c	a	c	3.98	8.06	1.32	8.69	8.54	b	b	b	a	b
x33	6.91	2.16	1.77	4.04	2.16	b	a	a	b	c	1.92	7	7.48	1.54	7	a	c	a	b	a	4.17	3.62	1.74	2.48	8.85	c	b	a	b	b	3.35	4.37	5.53	5.12	3.76	c	c	a	b	b
x34	9.5	2.16	7.75	1.67	2.16	a	a	b	a	a	6.41	7	1.24	9.97	7	b	a	c	a	b	8.46	9.24	3.22	6.67	7.44	c	a	c	b	b	9.97	6.74	1.65	6.17	1.55	c	c	b	c	a
x35	5.67	5.67	2.15	1.27	7.73	c	b	a	c	a	8.48	8.48	5.93	0.16	0.38	c	c	b	a	b	8.98	8.59	0.16	9.44	4.64	a	a	b	b	c	9.83	3.13	5.59	7.05	9.17	a	c	b	c	c
x36	0.72	1.68	8.27	2.32	0.84	a	b	c	b	a	6.01	9.98	0.89	0.01	3.27	a	c	b	c	c	9.49	9.98	5.48	0.01	9.4	a	b	b	c	c	6.78	3.81	6.7	5.37	9.3	b	b	c	a	c
x37	3.97	3.97	3.97	6.19	5.08	a	a	b	b	a	2.77	2.77	2.77	0.18	2.53	a	a	b	c	b	8.7	6.05	5.53	7.15	7.46	b	a	c	b	b	1.67	3.48	2.18	5.74	0.95	a	c	a	c	b
x38	6.45	7.11	5.21	0.88	8.95	b	a	c	a	c	2.45	4.72	8.55	3	2.23	a	b	c	b	c	4	4.61	7.05	8.51	3.34	a	b	c	a	a	5.05	5.52	9.9	1.69	0.61	c	a	b	c	c
x39	9.47	8.13	6.9	1	3.45	c	a	b	a	b	2.37	7.12	1.76	4.67	2.07	c	c	c	a	b	6.39	0.4	2.3	0.04	7.31	b	a	a	a	a	0.01	0.12	3.36	7.66	9.66	a	b	b	b	a
x40	3.97	3.97	3.97	8.18	6.2	a	c	a	c	a	2.77	2.77	2.77	6.69	6.12	b	b	c	c	a	0.23	4.8	5.46	2.71	0.47	b	a	c	c	b	0.67	4.26	3.64	5.82	4.97	b	c	b	b	a
x41	5.67	5.67	6.35	5.58	5.6	c	b	c	a	b	8.48	8.48	3.64	4.23	2.42	a	b	b	b	c	4.73	4.5	0.54	7.28	2.05	b	b	c	c	a	4.05	0.78	7.83	3.52	3.32	a	c	a	a	a
x42	1.55	9.99	8.93	8.76	9.09	a	c	a	c	c	1.43	0.44	7.3	8.1	4.18	c	b	c	c	b	5.57	8.41	2.8	9.32	9.01	a	b	a	a	c	5.57	2.89	1.47	9.87	8.43	c	b	c	c	a
x43	3.97	3.97	3.97	3.45	2.44	c	c	b	c	b	2.77	2.77	2.77	7	6.03	c	c	b	b	b	5.25	4.86	5.32	7.97	4.84	a	a	a	c	a	4.13	2.91	4.31	7.82	7.36	c	c	a	a	b
x44	2.32	8.6	7.32	0.6	2.14	a	a	a	c	b	7.69	9.98	8.16	0.01	6.74	a	c	b	b	a	0.35	9.98	3.31	0.01	5.38	a	c	b	b	a	7.43	9.51	7.89	7.04	4.55	a	c	c	a	b
x45	9.56	2.16	3.8	3.34	2.16	b	b	a	c	b	2.45	7	9.89	4.07	7	b	a	a	c	c	3.13	8.09	5.98	5.79	7.06	a	b	c	c	a	5.58	5.86	2.73	3.07	9.42	a	a	a	c	b
x46	3.97	3.97	3.97	1.06	1.16	c	a	a	a	b	2.77	2.77	2.77	4.77	2.08	c	c	b	a	b	9.33	4.63	7.41	8.57	0.94	b	a	b	c	c	0.16	1.38	4.89	7.58	2.57	c	c	b	c	b
x47	0.66	2.16	9.15	9.02	2.16	b	a	c	b	c	3.44	7	4.58	0.25	7	b	a	b	b	b	1.91	6.03	8.28	2.56	3.57	a	c	b	a	a	6.76	1.58	9.48	0.75	8.6	b	b	b	b	b
x48	9.48	7.09	5.87	6.41	5.67	a	a	b	a	b	2.93	4.44	7.72	2.07	9.89	c	c	c	a	c	2.86	4.88	5.47	2.52	0.74	c	a	c	c	a	2.45	1.28	1.23	3.85	7.11	a	a	a	b	b
x49	4.46	0.31	0.8	8.65	5.67	c	c	c	b	c	2.72	8.72	0.03	4.03	6.16	b	a	a	a	c	4.45	4.51	4.91	4.43	5.02	b	c	c	c	c	4.36	8.19	3.62	3.1	3.99	c	b	c	c	a
x50	0.24	9.77	6.36	8.67	7.88	a	b	c	a	b	4.15	3.09	3.25	3.77	2.55	a	a	b	c	c	3.02	2.96	3.35	9.02	4.39	a	c	c	b	b	8.49	1.28	6.85	7.36	0.65	a	a	b	a	a
x51	3.97	3.97	3.97	5.3	9.05	b	a	a	b	a	2.77	2.77	2.77	3.36	5.55	a	b	c	c	c	0.2	4.32	2.39	7.81	2.43	c	b	c	b	a	9.61	2.43	0.39	1.47	6.92	a	c	c	c	b
x52	3.97	3.97	3.97	8.96	5.63	b	a	a	c	b	2.77	2.77	2.77	0.34	4.95	c	a	b	b	b	1.29	1.56	9.91	1.57	1.94	a	a	a	a	c	4.09	2.89	8.05	6.7	1.14	b	b	b	a	b
x53	9.46	5.61	2.64	0.72	1.03	a	a	b	b	b	0.44	6.95	1.39	8.13	8.25	c	a	b	b	b	2.96	9.4	5.9	3.5	7.21	b	a	b	c	a	7.47	1.16	7.37	7.56	7.56	b	c	c	b	a
x54	0.76	8.98	0.8	2.46	0.12	b	a	a	b	b	8.22	9.98	4.63	0.01	6.78	a	a	b	c	b	4.21	9.98	6.96	0.01	7.9	a	c	b	b	a	6.61	7.87	9.53	0.14	1.79	b	a	a	c	c
x55	5.15	6.33	8.38	6.68	6.27	c	b	b	c	b	9.31	6.72	3.38	3.9	9.9	c	b	c	c	b	0.65	8.96	3.37	6.39	3.46	a	c	c	c	c	5.06	6.06	5.71	2.32	3.29	a	c	c	a	b
x56	6	4.37	7.2	9.56	3.48	a	a	c	a	a	9.85	9.98	7.79	0.01	2.81	a	c	b	b	b	7.12	9.98	9.17	0.01	6.32	a	a	b	a	b	2.73	1.62	1.9	8.04	7.2	b	a	b	c	c
x57	5.67	5.67	4.42	2.4	6.06	a	a	c	b	b	8.48	8.48	6.43	0.33	9.2	b	c	c	a	b	5.26	2.5	5.43	8.83	4.77	c	b	a	c	c	3.11	9.93	5.58	3.22	9.38	b	c	c	a	b
x58	6.72	2.16	7.52	6.69	2.16	c	a	b	a	b	6.16	7	8.86	3.16	7	a	b	c	a	b	3.52	9.13	5.01	3.5	2.97	c	b	c	b	b	7	1.62	7.49	2.77	9.75	a	a	a	a	c
x59	8.28	2.16	1.39	1.17	2.16	c	c	a	a	c	7.23	7	6.67	0.73	7	a	c	b	c	b	0.87	8.24	8.88	9.36	0.87	a	a	a	a	a	8.14	8.6	5.42	4.86	4.92	a	c	a	a	c
x60	5.67	5.67	0.17	9.63	5.36	c	b	a	b	a	8.48	8.48	9.71	0.9	7.27	c	a	b	b	a	6.19	8.18	1.49	6	2.82	c	c	a	b	c	1.31	4.98	6.29	1.39	9.95	c	c	b	b	a
x61	2.15	4.9	4.82	7.29	1.14	c	b	a	c	b	7.55	7.2	6.75	0.37	7.84	a	b	c	a	c	9.23	3.83	0.81	2.07	0.61	b	a	c	a	c	3.43	3.64	1.14	8.92	2.44	b	c	a	c	c
x62	3.97	3.97	3.97	4.08	2.81	a	a	a	b	c	2.77	2.77	2.77	9.17	6.8	b	b	a	a	a	5.84	1.54	6.75	5.41	2.8	b	c	b	c	b	1.4	4.77	9.74	6.81	0.54	b	c	c	c	a
x63	9.89	9.87	7.07	1.81	6.99	c	c	a	c	a	9.25	9.98	9.46	0.01	7.44	a	a	b	a	c	2.64	9.98	1.98	0.01	3.73	a	c	b	c	c	6.69	4.54	4.19	9.65	1.44	c	c	c	b	b
x64	3.97	3.97	3.97	7.48	4.78	c	a	b	c	c	2.77	2.77	2.77	5.43	1.26	b	b	a	c	c	2.96	7.29	5.43	3.74	9.64	a	c	a	a	a	8.55	4.64	0.34	6.25	7.86	b	c	b	a	b
x65	3.97	3.97	3.97	9.44	7.82	a	a	a	c	c	2.77	2.77	2.77	2.91	5.29	a	b	c	c	b	2.88	8.27	3.89	1.79	0.33	a	b	b	b	b	7.59	2.33	8.84	1.36	7.75	a	a	c	b	c
x66	8.31	9.92	2.71	4.52	9.49	b	a	a	c	b	1.66	7.77	8.49	2.9	6.4	c	c	b	b	c	3.05	1.6	8.19	9.01	6.49	b	b	a	a	c	0.23	4.61	7.2	1.79	6.49	c	a	c	a	c
x67	5.67	5.67	9.27	7.07	4.37	a	a	c	a	c	8.48	8.48	8.66	5.54	0.35	a	c	b	c	a	6.34	0.88	5.49	7.96	1.23	c	a	b	b	b	5.33	3.51	4.51	0.94	8.64	b	a	c	c	b
x68	9.64	3.9	1.47	7.91	9.31	c	c	b	a	b	9.86	2.73	3.74	8.46	1.12	c	a	b	b	b	6.71	8.69	1.6	5.83	5.73	b	c	a	a	c	4.14	2.42	4.49	0.87	2.66	c	a	a	b	a
x69	5.67	5.67	9.61	2.72	9.16	c	b	c	a	b	8.48	8.48	8.02	10	0.65	c	b	c	a	b	7.34	1.24	8.97	6.12	3.56	b	b	a	c	c	3.45	1.78	1.25	1.98	7.96	c	a	b	a	c
x70	5.82	8.03	0.97	5.82	5.82	a	a	c	c	c	4.24	5.62	5.81	4.24	4.24	c	b	c	a	b	3.18	4.48	6.19	0.26	2.01	b	a	b	c	c	9.27	6.77	3.96	7.25	9.84	b	c	c	b	b
x71	3.19	5.59	0.08	0.65	7.7	c	c	c	b	c	5.32	2.74	9.26	7.23	4.21	c	c	b	c	b	9.6	7.95	7.21	4.3	8.14	b	c	c	c	b	5.08	8.77	6.81	6.66	4.82	b	c	a	b	c
x72	7	0.08	6.74	5.79	4.56	c	b	c	b	b	9.55	8.49	1.17	3.53	3.51	c	b	a	b	b	5.64	7.59	3.75	1.07	1.39	c	b	c	b	a	9.67	2.38	2.63	6.18	7.47	c	b	a	c	a
x73	8.17	2.16	0.89	9.87	2.16	a	b	c	c	c	6.34	7	4.41	2.22	7	c	b	b	c	a	9.4	3.48	9.81	9.55	1.28	b	c	b	c	c	8.4	7.57	3.97	3.91	5.4	a	c	b	b	a
x74	5.82	9.88	9.64	5.82	5.82	c	b	a	a	b	4.24	9.15	6.37	4.24	4.24	c	a	b	c	b	6.29	7.38	2.73	8.65	7.66	b	b	c	a	c	0.5	0.9	9.2	2.14	2.68	b	b	a	b	b
x75	5.49	0.44	5.3	0.01	4.29	c	c	a	a	b	6.88	5.19	0.29	5.3	0.95	c	b	c	a	b	0.34	4.56	8.88	8.24	0.39	b	b	a	a	b	6.27	6.49	4.94	6.91	6.29	b	c	a	b	b
x76	5.59	3.98	9.22	9.57	7.6	a	a	a	b	c	3.8	3.34	3.45	7.21	5.11	a	b	a	b	b	0.31	4.03	3.52	7.03	5.17	c	b	c	b	c	4.09	2.23	3.37	2.05	0.18	a	a	a	a	a
x77	0.88	2.24	4.13	6.41	1.16	b	c	c	b	a	2.76	9.77	7	0.74	8.71	b	c	b	a	b	8.7	9.32	7.99	9.83	2.17	b	b	b	c	a	0.63	0.99	3.01	8.05	4.75	b	a	a	b	c
x78	9.51	2.16	8.33	5.97	2.16	c	a	c	b	a	4.01	7	8	9.2	7	b	c	a	a	c	9.44	4.35	7.57	7.87	2.78	a	c	a	a	a	3.17	5.18	3.14	3.32	5.04	c	b	c	a	b
x79	5.82	0.52	0.46	5.82	5.82	c	c	a	c	a	4.24	3.4	2.57	4.24	4.24	c	a	c	c	c	7.77	3.58	7.34	2.05	3.26	a	b	a	b	c	6.66	1.22	4.86	1.91	8.27	c	c	b	b	a
x80	5.41	4.06	6.96	2.08	7.1	c	b	b	b	c	4.04	8.09	8.81	6.56	1.13	a	c	c	b	c	3.29	1	1.62	6.38	9.19	b	c	a	b	c	4.43	8.85	9.04	9.39	0.71	c	a	b	c	a
x81	3.97	3.97	3.97	5.26	9.08	b	a	c	a	a	2.77	2.77	2.77	9.67	8.88	b	b	b	a	c	5.73	0.04	6.5	5.91	3.48	a	b	b	c	b	9.95	6.6	9.55	4.85	7.87	b	b	a	a	c
x82	1.46	9.74	9.79	5.06	1.91	a	c	a	b	c	9.27	4.14	8.66	4.02	9.9	a	c	b	b	b	6.87	2.57	8.59	5.46	7.28	b	a	c	b	b	8.43	4.65	6.28	7.29	1.53	c	c	b	a	c
x83	3.97	3.97	3.97	0.23	2.15	b	c	a	c	b	2.77	2.77	2.77	8.03	6.69	b	c	b	c	c	7.99	8.88	2.55	0.28	3.64	a	c	b	b	a	0.28	8.88	4.44	7.52	4.5	b	b	c	c	c
x84	3.97	3.97	3.97	3.52	0.41	c	b	a	a	b	2.77	2.77	2.77	9.2	8.45	c	c	c	b	b	0.32	5.44	3.89	8.94	3.47	b	b	b	c	b	1.99	1.98	8.34	4.63	9.06	a	b	c	a	a
x85	5.74	3.5	8.54	7.55	6.5	c	b	a	b	b	2.55	6.09	5.11	0.93	3.04	c	b	b	a	b	3.96	3.48	5.28	7.84	1.74	b	b	c	a	b	5.39	4.1	8.87	3.02	9.91	b	a	b	a	a
x86	7.6	2.16	0.2	5.09	2.16	a	c	b	a	b	0.78	7	6.31	6.58	7	b	a	a	a	c	6.91	9.23	3.43	8.94	3.48	c	c	c	b	c	2.74	8.79	4.55	4.44	7.36	c	c	b	c	a
x87	5.59	7.77	0.92	4.49	8.74	c	b	b	c	c	8.21	9.98	0.39	0.01	5.99	a	b	b	c	b	2.09	9.98	1.68	0.01	9.35	a	a	b	a	c	2.45	7.86	3.12	0.44	7.09	a	a	b	c	c
x88	2.2	2.16	5.96	2.05	2.16	c	b	c	c	b	6.27	7	6.66	9.04	7	c	c	a	a	b	7.85	3.8	3.86	1.49	6.82	a	c	a	c	a	9.9	3.98	1.89	5.79	9.4	a	b	a	b	a
x89	3.97	3.97	3.97	7.4	8.71	c	b	b	a	b	2.77	2.77	2.77	1.38	5.24	c	c	c	a	b	6.82	7.32	8.66	4.93	3.62	c	b	a	b	a	9.46	9.14	0.73	6.34	8.05	a	b	b	c	b
x90	5.46	1.61	8.56	5.01	5.18	a	a	a	c	c	7.32	9.98	3.76	0.01	2.28	a	b	b	c	c	0.27	9.98	0.05	0.01	5.52	a	a	b	b	b	5.69	6.26	3.84	2.57	6.01	a	c	c	a	b
x91	3.97	3.97	3.97	6.62	0.4	a	b	a	a	a	2.77	2.77	2.77	5.99	0.1	c	b	b	b	a	3.67	7.09	3.62	5.38	5.96	b	b	a	c	a	0.2	0.29	8.97	8.93	2.28	a	a	c	b	c
x92	4.34	2.16	8.47	0.28	2.16	a	b	c	b	c	8.25	7	5.44	8.99	7	a	c	c	b	a	1.79	3.38	2.45	1.34	2.39	a	b	b	a	a	1.57	4.48	0.15	2.97	5	a	c	a	b	b
x93	0.94	2.16	5.49	0.84	2.16	a	a	b	b	b	5.16	7	7.01	0.82	7	b	a	b	b	c	8.66	4.92	8.75	4.08	8.28	c	c	b	a	c	8.08	8.99	7.84	2.02	5.52	c	c	b	c	c
x94	0.81	6.93	2.83	2.6	7.54	a	c	b	a	c	1.77	8.43	1.86	4	9.66	a	a	c	c	a	5.08	9.88	3.91	5.7	1.17	a	b	c	b	a	9.77	7.73	6.26	5.93	2.95	a	b	b	a	a
x95	3.97	3.97	3.97	9.56	5.32	b	c	c	c	a	2.77	2.77	2.77	1.23	4.57	c	a	c	b	a	0.69	0.62	1.54	1.71	5.78	a	c	c	c	b	7.53	7.44	5.55	8.18	9.86	b	a	b	c	a
x96	5.82	1.04	0.67	5.82	5.82	c	b	a	c	a	4.24	7.44	2.72	4.24	4.24	a	a	a	c	c	8.79	6.86	9.45	0.98	9.13	b	b	c	b	b	3.95	0	3.02	9.23	1.84	c	a	c	b	b
x97	5.67	5.67	8.92	1.65	2.93	b	c	a	b	a	8.48	8.48	9.11	2.08	6.86	b	b	c	c	a	4.06	2.85	4.49	2.42	6.58	b	c	a	c	a	1.9	8.31	0.57	8.76	1.86	c	c	b	b	b
x98	5.68	2.16	0.21	6.47	2.16	c	a	c	a	a	0.83	7	0.04	4.28	7	b	a	c	a	c	2.1	1.5	5.71	8.91	8.3	c	b	b	a	b	6.53	7.96	7.65	8.72	6.84	c	b	a	b	c
x99	5.67	5.67	7.87	7.97	8.59	a	c	b	a	b	8.48	8.48	6.07	9.37	5.73	b	a	a	b	c	2.57	0.93	1.02	4.42	4.4	b	b	a	b	a	0.78	7.88	9.25	5.47	2.85	a	c	b	b	c
x100	5.67	5.67	9.49	1.91	6.61	b	b	c	c	c	8.48	8.48	8.87	5.86	4.92	c	b	a	a	c	2.92	9.25	3.02	1.4	8.26	b	a	a	a	a	4.81	3.72	5.38	6.87	7.7	a	a	b	c	b
x101	5.67	5.67	2.05	6.2	0.44	a	b	c	b	a	8.48	8.48	5.73	0.64	5.04	c	a	c	a	a	2.87	1.57	9.12	4.94	5.94	c	c	a	c	a	9.99	3.92	1.16	0.24	0.52	a	b	b	b	c
x102	6.35	2.16	5.35	0.41	2.16	a	c	a	c	b	7.32	7	3.41	4.03	7	c	a	b	b	b	1.23	5.06	8.98	0.97	1.79	b	a	a	c	c	4.22	1.38	8.32	8.43	4.94	c	a	b	b	c
x103	3.97	3.97	3.97	1.68	3.87	a	a	c	c	a	2.77	2.77	2.77	4.07	4.3	a	c	a	c	c	4.47	4.28	3.34	3.94	8.98	b	b	b	c	b	9	0.09	4.91	2.7	3.15	b	a	b	a	c
x104	4.16	5.23	5.85	2.81	5.04	a	a	c	b	b	6.1	6.71	5.78	4.87	4.64	a	c	a	a	a	4.82	6.41	5.75	2.46	3.95	c	b	c	c	b	6.98	1.14	8.92	1.15	0.93	c	c	c	c	c
x105	3.97	3.97	3.97	2.76	2.08	c	b	a	c	a	2.77	2.77	2.77	3.07	1.68	b	c	c	a	a	5.4	4.09	1.47	6.29	6.28	a	c	c	a	c	1.21	9.3	9.28	4.66	4.65	a	c	b	b	c
x106	0.27	1.97	2.16	4.34	8.64	a	c	c	c	a	7.08	2.9	2.75	4.23	8.46	a	c	c	c	c	2.61	4.67	3.97	3.43	6.36	c	c	c	c	c	8.08	6.64	6.46	9.34	1	c	b	a	c	b
x107	5.82	1.9	1.15	5.82	5.82	b	a	a	b	b	4.24	0.97	0.06	4.24	4.24	a	a	b	b	a	5.71	0.29	2.85	3.15	4.02	a	c	a	b	b	1.35	3.26	4.13	4.14	0.64	b	c	c	a	a
x108	5.64	4.21	1.73	4.54	6.76	c	a	b	a	b	3.71	8.95	7.43	0.2	4.29	c	a	a	c	b	6.72	9.27	8.09	2.94	4.29	c	c	b	a	b	3.35	4.25	4.42	4.66	3.95	b	c	a	a	a
x109	3.97	3.97	3.97	6.36	8.67	c	b	a	c	b	2.77	2.77	2.77	9.24	1.47	b	b	c	a	b	9.93	7.05	4.97	7.07	7.2	b	a	c	b	b	5.08	8.8	3.45	3.48	3.39	b	c	c	b	b
x110	5.82	9.21	1.69	5.82	5.82	c	c	c	b	c	4.24	4.35	2.72	4.24	4.24	c	a	b	b	b	6.63	4.35	9.04	6.58	8.68	c	b	a	c	c	4.17	4.99	2.9	5.84	1.97	b	a	b	b	c
