Total of planted triclusters: 6
Number of planted numeric triclusters: 4
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 1
Tricluster coverage: 11.899999999999999%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (171, 3, 2), X=[0,11,29,70,74,79,96,107,110,114,124,128,129,134,155,157,160,168,186,206,214,219,221,225,240,241,252,264,279,280,286,301,305,312,320,322,329,340,354,361,363,372,379,400,402,407,409,417,420,430,435,436,443,448,461,462,465,471,482,498,518,519,527,530,539,543,577,611,626,638,655,663,664,672,676,683,698,700,704,727,732,742,747,759,765,766,774,776,777,778,788,808,815,820,824,827,832,834,843,849,878,887,891,900,915,918,926,931,934,960,962,970,995,1002,1016,1023,1024,1031,1052,1056,1057,1069,1070,1073,1074,1083,1084,1107,1110,1133,1146,1148,1150,1168,1177,1187,1192,1198,1203,1207,1210,1215,1226,1235,1241,1265,1268,1273,1283,1297,1306,1308,1321,1333,1337,1352,1371,1394,1407,1408,1409,1420,1426,1443,1445,1446,1458,1465,1468,1472,1489], Y=[0,3,4], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=7.81,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0], ContextFactors=[-1.99,-3.57] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y3	y4	
x1052	5.82	5.82	5.82	
x1056	5.82	5.82	5.82	
x1057	5.82	5.82	5.82	
x1069	5.82	5.82	5.82	
x1070	5.82	5.82	5.82	
x1073	5.82	5.82	5.82	
x1074	5.82	5.82	5.82	
x1083	5.82	5.82	5.82	
x1084	5.82	5.82	5.82	
x1107	5.82	5.82	5.82	
x1110	5.82	5.82	5.82	
x1133	5.82	5.82	5.82	
x1146	5.82	5.82	5.82	
x1148	5.82	5.82	5.82	
x1150	5.82	5.82	5.82	
x1168	5.82	5.82	5.82	
x1177	5.82	5.82	5.82	
x1187	5.82	5.82	5.82	
x1192	5.82	5.82	5.82	
x1198	5.82	5.82	5.82	
x1203	5.82	5.82	5.82	
x1207	5.82	5.82	5.82	
x1210	5.82	5.82	5.82	
x1215	5.82	5.82	5.82	
x1226	5.82	5.82	5.82	
x1235	5.82	5.82	5.82	
x1241	5.82	5.82	5.82	
x1265	5.82	5.82	5.82	
x1268	5.82	5.82	5.82	
x1273	5.82	5.82	5.82	
x1283	5.82	5.82	5.82	
x1297	5.82	5.82	5.82	
x1306	5.82	5.82	5.82	
x1308	5.82	5.82	5.82	
x1321	5.82	5.82	5.82	
x1333	5.82	5.82	5.82	
x1337	5.82	5.82	5.82	
x1352	5.82	5.82	5.82	
x1371	5.82	5.82	5.82	
x1394	5.82	5.82	5.82	
x1407	5.82	5.82	5.82	
x1408	5.82	5.82	5.82	
x1409	5.82	5.82	5.82	
x1420	5.82	5.82	5.82	
x1426	5.82	5.82	5.82	
x1443	5.82	5.82	5.82	
x1445	5.82	5.82	5.82	
x1446	5.82	5.82	5.82	
x1458	5.82	5.82	5.82	
x1465	5.82	5.82	5.82	
x1468	5.82	5.82	5.82	
x1472	5.82	5.82	5.82	
x1489	5.82	5.82	5.82	

Context: 1
X	y0	y3	y4	
x0	4.24	4.24	4.24	
x11	4.24	4.24	4.24	
x29	4.24	4.24	4.24	
x70	4.24	4.24	4.24	
x74	4.24	4.24	4.24	
x79	4.24	4.24	4.24	
x96	4.24	4.24	4.24	
x107	4.24	4.24	4.24	
x110	4.24	4.24	4.24	
x114	4.24	4.24	4.24	
x124	4.24	4.24	4.24	
x128	4.24	4.24	4.24	
x129	4.24	4.24	4.24	
x134	4.24	4.24	4.24	
x155	4.24	4.24	4.24	
x157	4.24	4.24	4.24	
x160	4.24	4.24	4.24	
x168	4.24	4.24	4.24	
x186	4.24	4.24	4.24	
x206	4.24	4.24	4.24	
x214	4.24	4.24	4.24	
x219	4.24	4.24	4.24	
x221	4.24	4.24	4.24	
x225	4.24	4.24	4.24	
x240	4.24	4.24	4.24	
x241	4.24	4.24	4.24	
x252	4.24	4.24	4.24	
x264	4.24	4.24	4.24	
x279	4.24	4.24	4.24	
x280	4.24	4.24	4.24	
x286	4.24	4.24	4.24	
x301	4.24	4.24	4.24	
x305	4.24	4.24	4.24	
x312	4.24	4.24	4.24	
x320	4.24	4.24	4.24	
x322	4.24	4.24	4.24	
x329	4.24	4.24	4.24	
x340	4.24	4.24	4.24	
x354	4.24	4.24	4.24	
x361	4.24	4.24	4.24	
x363	4.24	4.24	4.24	
x372	4.24	4.24	4.24	
x379	4.24	4.24	4.24	
x400	4.24	4.24	4.24	
x402	4.24	4.24	4.24	
x407	4.24	4.24	4.24	
x409	4.24	4.24	4.24	
x417	4.24	4.24	4.24	
x420	4.24	4.24	4.24	
x430	4.24	4.24	4.24	
x435	4.24	4.24	4.24	
x436	4.24	4.24	4.24	
x443	4.24	4.24	4.24	
x448	4.24	4.24	4.24	
x461	4.24	4.24	4.24	
x462	4.24	4.24	4.24	
x465	4.24	4.24	4.24	
x471	4.24	4.24	4.24	
x482	4.24	4.24	4.24	
x498	4.24	4.24	4.24	
x518	4.24	4.24	4.24	
x519	4.24	4.24	4.24	
x527	4.24	4.24	4.24	
x530	4.24	4.24	4.24	
x539	4.24	4.24	4.24	
x543	4.24	4.24	4.24	
x577	4.24	4.24	4.24	
x611	4.24	4.24	4.24	
x626	4.24	4.24	4.24	
x638	4.24	4.24	4.24	
x655	4.24	4.24	4.24	
x663	4.24	4.24	4.24	
x664	4.24	4.24	4.24	
x672	4.24	4.24	4.24	
x676	4.24	4.24	4.24	
x683	4.24	4.24	4.24	
x698	4.24	4.24	4.24	
x700	4.24	4.24	4.24	
x704	4.24	4.24	4.24	
x727	4.24	4.24	4.24	
x732	4.24	4.24	4.24	
x742	4.24	4.24	4.24	
x747	4.24	4.24	4.24	
x759	4.24	4.24	4.24	
x765	4.24	4.24	4.24	
x766	4.24	4.24	4.24	
x774	4.24	4.24	4.24	
x776	4.24	4.24	4.24	
x777	4.24	4.24	4.24	
x778	4.24	4.24	4.24	
x788	4.24	4.24	4.24	
x808	4.24	4.24	4.24	
x815	4.24	4.24	4.24	
x820	4.24	4.24	4.24	
x824	4.24	4.24	4.24	
x827	4.24	4.24	4.24	
x832	4.24	4.24	4.24	
x834	4.24	4.24	4.24	
x843	4.24	4.24	4.24	
x849	4.24	4.24	4.24	
x878	4.24	4.24	4.24	
x887	4.24	4.24	4.24	
x891	4.24	4.24	4.24	
x900	4.24	4.24	4.24	
x915	4.24	4.24	4.24	
x918	4.24	4.24	4.24	
x926	4.24	4.24	4.24	
x931	4.24	4.24	4.24	
x934	4.24	4.24	4.24	
x960	4.24	4.24	4.24	
x962	4.24	4.24	4.24	
x970	4.24	4.24	4.24	
x995	4.24	4.24	4.24	
x1002	4.24	4.24	4.24	
x1016	4.24	4.24	4.24	
x1023	4.24	4.24	4.24	
x1024	4.24	4.24	4.24	
x1031	4.24	4.24	4.24	
x1052	4.24	4.24	4.24	
x1056	4.24	4.24	4.24	
x1057	4.24	4.24	4.24	
x1069	4.24	4.24	4.24	
x1070	4.24	4.24	4.24	
x1073	4.24	4.24	4.24	
x1074	4.24	4.24	4.24	
x1083	4.24	4.24	4.24	
x1084	4.24	4.24	4.24	
x1107	4.24	4.24	4.24	
x1110	4.24	4.24	4.24	
x1133	4.24	4.24	4.24	
x1146	4.24	4.24	4.24	
x1148	4.24	4.24	4.24	
x1150	4.24	4.24	4.24	
x1168	4.24	4.24	4.24	
x1177	4.24	4.24	4.24	
x1187	4.24	4.24	4.24	
x1192	4.24	4.24	4.24	
x1198	4.24	4.24	4.24	
x1203	4.24	4.24	4.24	
x1207	4.24	4.24	4.24	
x1210	4.24	4.24	4.24	
x1215	4.24	4.24	4.24	
x1226	4.24	4.24	4.24	
x1235	4.24	4.24	4.24	
x1241	4.24	4.24	4.24	
x1265	4.24	4.24	4.24	
x1268	4.24	4.24	4.24	
x1273	4.24	4.24	4.24	
x1283	4.24	4.24	4.24	
x1297	4.24	4.24	4.24	
x1306	4.24	4.24	4.24	
x1308	4.24	4.24	4.24	
x1321	4.24	4.24	4.24	
x1333	4.24	4.24	4.24	
x1337	4.24	4.24	4.24	
x1352	4.24	4.24	4.24	
x1371	4.24	4.24	4.24	
x1394	4.24	4.24	4.24	
x1407	4.24	4.24	4.24	
x1408	4.24	4.24	4.24	
x1409	4.24	4.24	4.24	
x1420	4.24	4.24	4.24	
x1426	4.24	4.24	4.24	
x1443	4.24	4.24	4.24	
x1445	4.24	4.24	4.24	
x1446	4.24	4.24	4.24	
x1458	4.24	4.24	4.24	
x1465	4.24	4.24	4.24	
x1468	4.24	4.24	4.24	
x1472	4.24	4.24	4.24	
x1489	4.24	4.24	4.24	

Tricluster #2
 (263, 3, 2), X=[15,20,21,37,40,43,46,51,52,62,64,65,81,83,84,89,91,95,103,105,109,115,123,126,131,133,138,147,171,184,191,192,193,204,210,211,220,223,230,232,235,242,245,251,253,257,263,269,278,289,290,294,299,304,308,311,317,319,326,331,332,333,348,371,387,395,401,404,410,416,423,442,446,450,453,459,460,469,478,485,487,491,494,495,496,507,512,525,526,528,534,535,549,554,567,568,572,576,581,585,590,594,596,599,607,609,612,613,619,620,623,632,634,636,637,647,657,659,665,669,671,674,675,679,681,687,689,696,705,706,707,736,740,744,748,750,757,779,784,789,816,821,829,830,847,851,861,877,888,903,904,911,917,921,929,930,936,943,944,951,955,958,963,964,971,980,996,999,1011,1014,1020,1021,1033,1045,1047,1050,1053,1059,1061,1062,1063,1077,1099,1108,1111,1120,1122,1129,1130,1134,1144,1147,1155,1158,1164,1166,1167,1180,1183,1184,1195,1197,1200,1208,1209,1211,1223,1225,1228,1243,1245,1246,1247,1248,1249,1251,1259,1270,1272,1278,1288,1305,1310,1311,1315,1319,1323,1324,1336,1341,1345,1347,1354,1358,1361,1365,1370,1372,1377,1380,1386,1387,1388,1389,1390,1391,1396,1398,1400,1401,1414,1421,1427,1437,1452,1463,1467,1471,1476,1482,1484,1490,1496], Y=[0,1,2], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=3.65,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0], ContextFactors=[0.31,-0.89] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	y2	
x15	3.97	3.97	3.97	
x20	3.97	3.97	3.97	
x21	3.97	3.97	3.97	
x37	3.97	3.97	3.97	
x40	3.97	3.97	3.97	
x43	3.97	3.97	3.97	
x46	3.97	3.97	3.97	
x51	3.97	3.97	3.97	
x52	3.97	3.97	3.97	
x62	3.97	3.97	3.97	
x64	3.97	3.97	3.97	
x65	3.97	3.97	3.97	
x81	3.97	3.97	3.97	
x83	3.97	3.97	3.97	
x84	3.97	3.97	3.97	
x89	3.97	3.97	3.97	
x91	3.97	3.97	3.97	
x95	3.97	3.97	3.97	
x103	3.97	3.97	3.97	
x105	3.97	3.97	3.97	
x109	3.97	3.97	3.97	
x115	3.97	3.97	3.97	
x123	3.97	3.97	3.97	
x126	3.97	3.97	3.97	
x131	3.97	3.97	3.97	
x133	3.97	3.97	3.97	
x138	3.97	3.97	3.97	
x147	3.97	3.97	3.97	
x171	3.97	3.97	3.97	
x184	3.97	3.97	3.97	
x191	3.97	3.97	3.97	
x192	3.97	3.97	3.97	
x193	3.97	3.97	3.97	
x204	3.97	3.97	3.97	
x210	3.97	3.97	3.97	
x211	3.97	3.97	3.97	
x220	3.97	3.97	3.97	
x223	3.97	3.97	3.97	
x230	3.97	3.97	3.97	
x232	3.97	3.97	3.97	
x235	3.97	3.97	3.97	
x242	3.97	3.97	3.97	
x245	3.97	3.97	3.97	
x251	3.97	3.97	3.97	
x253	3.97	3.97	3.97	
x257	3.97	3.97	3.97	
x263	3.97	3.97	3.97	
x269	3.97	3.97	3.97	
x278	3.97	3.97	3.97	
x289	3.97	3.97	3.97	
x290	3.97	3.97	3.97	
x294	3.97	3.97	3.97	
x299	3.97	3.97	3.97	
x304	3.97	3.97	3.97	
x308	3.97	3.97	3.97	
x311	3.97	3.97	3.97	
x317	3.97	3.97	3.97	
x319	3.97	3.97	3.97	
x326	3.97	3.97	3.97	
x331	3.97	3.97	3.97	
x332	3.97	3.97	3.97	
x333	3.97	3.97	3.97	
x348	3.97	3.97	3.97	
x371	3.97	3.97	3.97	
x387	3.97	3.97	3.97	
x395	3.97	3.97	3.97	
x401	3.97	3.97	3.97	
x404	3.97	3.97	3.97	
x410	3.97	3.97	3.97	
x416	3.97	3.97	3.97	
x423	3.97	3.97	3.97	
x442	3.97	3.97	3.97	
x446	3.97	3.97	3.97	
x450	3.97	3.97	3.97	
x453	3.97	3.97	3.97	
x459	3.97	3.97	3.97	
x460	3.97	3.97	3.97	
x469	3.97	3.97	3.97	
x478	3.97	3.97	3.97	
x485	3.97	3.97	3.97	
x487	3.97	3.97	3.97	
x491	3.97	3.97	3.97	
x494	3.97	3.97	3.97	
x495	3.97	3.97	3.97	
x496	3.97	3.97	3.97	
x507	3.97	3.97	3.97	
x512	3.97	3.97	3.97	
x525	3.97	3.97	3.97	
x526	3.97	3.97	3.97	
x528	3.97	3.97	3.97	
x534	3.97	3.97	3.97	
x535	3.97	3.97	3.97	
x549	3.97	3.97	3.97	
x554	3.97	3.97	3.97	
x567	3.97	3.97	3.97	
x568	3.97	3.97	3.97	
x572	3.97	3.97	3.97	
x576	3.97	3.97	3.97	
x581	3.97	3.97	3.97	
x585	3.97	3.97	3.97	
x590	3.97	3.97	3.97	
x594	3.97	3.97	3.97	
x596	3.97	3.97	3.97	
x599	3.97	3.97	3.97	
x607	3.97	3.97	3.97	
x609	3.97	3.97	3.97	
x612	3.97	3.97	3.97	
x613	3.97	3.97	3.97	
x619	3.97	3.97	3.97	
x620	3.97	3.97	3.97	
x623	3.97	3.97	3.97	
x632	3.97	3.97	3.97	
x634	3.97	3.97	3.97	
x636	3.97	3.97	3.97	
x637	3.97	3.97	3.97	
x647	3.97	3.97	3.97	
x657	3.97	3.97	3.97	
x659	3.97	3.97	3.97	
x665	3.97	3.97	3.97	
x669	3.97	3.97	3.97	
x671	3.97	3.97	3.97	
x674	3.97	3.97	3.97	
x675	3.97	3.97	3.97	
x679	3.97	3.97	3.97	
x681	3.97	3.97	3.97	
x687	3.97	3.97	3.97	
x689	3.97	3.97	3.97	
x696	3.97	3.97	3.97	
x705	3.97	3.97	3.97	
x706	3.97	3.97	3.97	
x707	3.97	3.97	3.97	
x736	3.97	3.97	3.97	
x740	3.97	3.97	3.97	
x744	3.97	3.97	3.97	
x748	3.97	3.97	3.97	
x750	3.97	3.97	3.97	
x757	3.97	3.97	3.97	
x779	3.97	3.97	3.97	
x784	3.97	3.97	3.97	
x789	3.97	3.97	3.97	
x816	3.97	3.97	3.97	
x821	3.97	3.97	3.97	
x829	3.97	3.97	3.97	
x830	3.97	3.97	3.97	
x847	3.97	3.97	3.97	
x851	3.97	3.97	3.97	
x861	3.97	3.97	3.97	
x877	3.97	3.97	3.97	
x888	3.97	3.97	3.97	
x903	3.97	3.97	3.97	
x904	3.97	3.97	3.97	
x911	3.97	3.97	3.97	
x917	3.97	3.97	3.97	
x921	3.97	3.97	3.97	
x929	3.97	3.97	3.97	
x930	3.97	3.97	3.97	
x936	3.97	3.97	3.97	
x943	3.97	3.97	3.97	
x944	3.97	3.97	3.97	
x951	3.97	3.97	3.97	
x955	3.97	3.97	3.97	
x958	3.97	3.97	3.97	
x963	3.97	3.97	3.97	
x964	3.97	3.97	3.97	
x971	3.97	3.97	3.97	
x980	3.97	3.97	3.97	
x996	3.97	3.97	3.97	
x999	3.97	3.97	3.97	
x1011	3.97	3.97	3.97	
x1014	3.97	3.97	3.97	
x1020	3.97	3.97	3.97	
x1021	3.97	3.97	3.97	
x1033	3.97	3.97	3.97	
x1045	3.97	3.97	3.97	
x1047	3.97	3.97	3.97	
x1050	3.97	3.97	3.97	
x1053	3.97	3.97	3.97	
x1059	3.97	3.97	3.97	
x1061	3.97	3.97	3.97	
x1062	3.97	3.97	3.97	
x1063	3.97	3.97	3.97	
x1077	3.97	3.97	3.97	
x1099	3.97	3.97	3.97	
x1108	3.97	3.97	3.97	
x1111	3.97	3.97	3.97	
x1120	3.97	3.97	3.97	
x1122	3.97	3.97	3.97	
x1129	3.97	3.97	3.97	
x1130	3.97	3.97	3.97	
x1134	3.97	3.97	3.97	
x1144	3.97	3.97	3.97	
x1147	3.97	3.97	3.97	
x1155	3.97	3.97	3.97	
x1158	3.97	3.97	3.97	
x1164	3.97	3.97	3.97	
x1166	3.97	3.97	3.97	
x1167	3.97	3.97	3.97	
x1180	3.97	3.97	3.97	
x1183	3.97	3.97	3.97	
x1184	3.97	3.97	3.97	
x1195	3.97	3.97	3.97	
x1197	3.97	3.97	3.97	
x1200	3.97	3.97	3.97	
x1208	3.97	3.97	3.97	
x1209	3.97	3.97	3.97	
x1211	3.97	3.97	3.97	
x1223	3.97	3.97	3.97	
x1225	3.97	3.97	3.97	
x1228	3.97	3.97	3.97	
x1243	3.97	3.97	3.97	
x1245	3.97	3.97	3.97	
x1246	3.97	3.97	3.97	
x1247	3.97	3.97	3.97	
x1248	3.97	3.97	3.97	
x1249	3.97	3.97	3.97	
x1251	3.97	3.97	3.97	
x1259	3.97	3.97	3.97	
x1270	3.97	3.97	3.97	
x1272	3.97	3.97	3.97	
x1278	3.97	3.97	3.97	
x1288	3.97	3.97	3.97	
x1305	3.97	3.97	3.97	
x1310	3.97	3.97	3.97	
x1311	3.97	3.97	3.97	
x1315	3.97	3.97	3.97	
x1319	3.97	3.97	3.97	
x1323	3.97	3.97	3.97	
x1324	3.97	3.97	3.97	
x1336	3.97	3.97	3.97	
x1341	3.97	3.97	3.97	
x1345	3.97	3.97	3.97	
x1347	3.97	3.97	3.97	
x1354	3.97	3.97	3.97	
x1358	3.97	3.97	3.97	
x1361	3.97	3.97	3.97	
x1365	3.97	3.97	3.97	
x1370	3.97	3.97	3.97	
x1372	3.97	3.97	3.97	
x1377	3.97	3.97	3.97	
x1380	3.97	3.97	3.97	
x1386	3.97	3.97	3.97	
x1387	3.97	3.97	3.97	
x1388	3.97	3.97	3.97	
x1389	3.97	3.97	3.97	
x1390	3.97	3.97	3.97	
x1391	3.97	3.97	3.97	
x1396	3.97	3.97	3.97	
x1398	3.97	3.97	3.97	
x1400	3.97	3.97	3.97	
x1401	3.97	3.97	3.97	
x1414	3.97	3.97	3.97	
x1421	3.97	3.97	3.97	
x1427	3.97	3.97	3.97	
x1437	3.97	3.97	3.97	
x1452	3.97	3.97	3.97	
x1463	3.97	3.97	3.97	
x1467	3.97	3.97	3.97	
x1471	3.97	3.97	3.97	
x1476	3.97	3.97	3.97	
x1482	3.97	3.97	3.97	
x1484	3.97	3.97	3.97	
x1490	3.97	3.97	3.97	
x1496	3.97	3.97	3.97	

Context: 1
X	y0	y1	y2	
x15	2.77	2.77	2.77	
x20	2.77	2.77	2.77	
x21	2.77	2.77	2.77	
x37	2.77	2.77	2.77	
x40	2.77	2.77	2.77	
x43	2.77	2.77	2.77	
x46	2.77	2.77	2.77	
x51	2.77	2.77	2.77	
x52	2.77	2.77	2.77	
x62	2.77	2.77	2.77	
x64	2.77	2.77	2.77	
x65	2.77	2.77	2.77	
x81	2.77	2.77	2.77	
x83	2.77	2.77	2.77	
x84	2.77	2.77	2.77	
x89	2.77	2.77	2.77	
x91	2.77	2.77	2.77	
x95	2.77	2.77	2.77	
x103	2.77	2.77	2.77	
x105	2.77	2.77	2.77	
x109	2.77	2.77	2.77	
x115	2.77	2.77	2.77	
x123	2.77	2.77	2.77	
x126	2.77	2.77	2.77	
x131	2.77	2.77	2.77	
x133	2.77	2.77	2.77	
x138	2.77	2.77	2.77	
x147	2.77	2.77	2.77	
x171	2.77	2.77	2.77	
x184	2.77	2.77	2.77	
x191	2.77	2.77	2.77	
x192	2.77	2.77	2.77	
x193	2.77	2.77	2.77	
x204	2.77	2.77	2.77	
x210	2.77	2.77	2.77	
x211	2.77	2.77	2.77	
x220	2.77	2.77	2.77	
x223	2.77	2.77	2.77	
x230	2.77	2.77	2.77	
