X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	7.69	0.71	7	8.95	6.68	8.95	8.56	6.42	7.45	1.6	b	b	c	a	c	a	c	c	b	b	3.45	1.93	2.36	5.27	9.37	7.19	1.65	4.21	5.44	3.9	a	b	b	b	b	c	c	b	c	c	1.26	2.91	7.4	5.5	4.28	8.87	7.46	9.64	6.11	6.32	b	b	a	b	c	b	a	c	b	a	2.39	3.43	7	0.09	6.81	3.51	2.93	5.39	6.9	7.64	b	b	b	c	c	c	c	c	c	c
x11	4.22	8.52	1.53	1.5	8.63	1.43	4.35	2.82	6.8	6.51	a	c	c	c	b	c	c	b	c	c	1.17	3.67	5.93	9.46	3.87	5.6	8.38	4.29	9.24	6.27	a	b	b	c	a	c	c	c	b	a	6.46	2.12	9.79	0.18	0.82	1.6	8.6	7.13	6.47	7.91	a	b	c	b	c	a	a	b	b	b	2.5	7.1	1.2	2.82	7.06	3.16	6.27	6.12	0.52	9.48	c	a	c	c	b	a	c	a	b	a
x12	2.03	4.34	4.43	0.13	1.48	7.22	6.42	8.2	2.99	8.94	b	a	a	b	a	a	a	c	b	b	3.08	7.5	9.5	0.2	9.4	8.25	0.2	0.2	0.2	9.11	c	a	c	a	a	a	a	c	c	a	1.65	0.18	0.19	0.47	0.14	1.36	0.47	0.47	0.47	5.14	b	a	c	c	c	b	c	a	a	c	2.58	6.61	1.94	7.37	4.6	9.28	7.21	4.97	1.1	5.76	a	b	b	b	b	b	b	a	a	a
x13	8.67	5.91	8.54	9.9	2.43	6.3	6.92	9.07	7.74	9.87	b	b	c	a	c	b	a	c	a	b	0.76	2.27	2.27	2.27	3.97	2.27	8.37	6.95	1.47	2.27	c	b	b	b	c	c	c	b	c	a	9.29	5.06	5.06	5.06	8.99	5.06	0.86	1.44	5.75	5.06	b	b	a	b	a	c	b	c	c	a	1.53	6.19	3.54	4.58	3.59	0.2	0.29	4.43	0.42	8.44	b	b	a	c	b	a	c	b	b	c
x14	4.48	1.05	9.22	9.04	8.13	3.85	4.85	7.69	1.38	2.64	b	c	a	b	b	b	c	c	b	a	0.19	3.58	6.47	5.89	0.37	1.23	3.34	2.52	3.43	8.69	b	c	a	c	b	b	a	c	c	b	3.82	9.95	4.73	6.47	8.15	1.8	3.31	4.3	9.93	2.91	c	b	a	b	b	a	a	a	c	b	0.23	8.32	2.42	8.13	8.34	1.48	5.35	9.73	7.86	2.16	b	a	a	b	a	a	a	b	a	c
x15	5.71	9.91	6.96	7.29	0.32	0.43	4.94	5.18	8.18	1.78	a	c	b	c	c	a	b	b	b	b	3.59	4.67	7.61	4.6	2.03	0.51	7.97	6.28	1.15	0.61	b	b	c	a	c	b	a	c	a	b	8.33	4.48	0.89	4.92	9.25	2.99	6.37	7.45	7.01	6.45	b	c	c	b	c	b	b	a	a	a	7.62	5.64	5.95	5.93	8.72	9.27	4.39	4.27	4.46	2.63	c	b	c	a	b	a	b	a	c	b
x16	2.25	0.46	6.51	8.03	9.52	7.41	9.38	0.19	8.82	9.96	a	a	a	b	b	c	c	b	a	b	8.63	1.62	9.73	0.2	0.07	7.68	0.2	0.2	0.2	0.73	a	b	b	b	c	b	c	b	a	c	6.48	5.39	8.24	0.47	1.01	9.44	0.47	0.47	0.47	9.52	b	b	c	a	b	c	a	a	a	a	8.28	7.69	0.45	1.34	4.42	7.5	3.46	4.74	7.48	1.94	a	a	c	b	b	a	c	b	c	a
x17	8.53	1.8	3.77	8	8.25	7.66	4.55	1.15	3.33	3.06	c	b	b	b	a	b	a	b	a	c	0.47	2.27	2.27	2.27	5.21	2.27	5.91	9.18	9.76	2.27	b	a	c	b	c	b	c	c	c	a	7.04	5.06	5.06	5.06	5.77	5.06	7.54	0.99	2.26	5.06	c	b	c	b	a	a	c	c	c	a	4.27	2.62	7.51	5.8	0.77	0.32	3.89	9.91	6.99	7.18	a	c	c	a	a	a	a	c	c	c
x18	4.77	0.38	4.5	9.11	6.91	9.39	9.24	2.09	2.79	0.78	c	a	c	a	c	a	c	b	a	b	0.53	8.02	1.26	0.2	1.47	8.56	0.2	0.2	0.2	6.35	a	c	b	b	a	a	b	c	b	b	5.26	8.44	8.85	0.47	1.24	1.67	0.47	0.47	0.47	2.09	a	b	b	a	b	a	b	c	c	b	8.74	2.55	4.68	2.04	8.28	7.01	3.66	3.54	0.11	6.37	b	b	c	b	c	a	b	a	c	a
x19	1.53	6.03	1.91	1.66	4.19	5.19	7.38	6.49	4.72	6.72	c	c	a	b	b	c	b	c	b	a	7.27	2.46	7.23	0.2	3.41	0.97	0.2	0.2	0.2	2.09	c	b	b	a	a	c	b	a	c	b	7.85	8.03	7	0.47	9.05	3.81	0.47	0.47	0.47	3.63	c	a	c	b	c	c	a	a	a	c	8.98	2	2.28	4.66	6.69	7.75	6.99	5.78	7.33	8.96	a	b	b	b	b	b	a	b	c	c
x20	6.71	9.06	5.82	5.71	8.26	2.65	5.86	8.2	8.44	7.73	b	c	a	b	b	b	a	a	c	a	5.85	4.84	5.82	8.38	8.26	2.74	3.4	3.4	0.54	2.98	b	c	a	a	b	b	a	c	c	b	8.92	9.98	5.45	9.4	7.53	2.99	1.3	3.4	9.86	7.07	a	c	c	a	a	a	c	b	a	b	1.13	3.53	1.08	3.68	4.34	0.04	0.47	9.37	2.1	9.11	c	c	b	c	a	b	b	b	a	a
x21	2.78	0.7	3.99	7.14	9.67	3.89	0.57	7.51	6.27	6.8	a	a	b	c	a	c	c	c	c	b	2.86	2.4	1.3	9.99	1	7.88	0.45	7.18	4.04	5.24	c	a	a	a	b	b	c	b	b	a	4.23	4.07	3.43	5.04	8.03	3.64	8.5	1.69	5.51	4.69	b	b	a	a	a	c	a	a	b	c	1.75	0.93	6.79	4.19	6.27	1.72	8.49	7.37	7.08	6.56	b	c	b	c	b	b	a	a	b	b
x22	7.9	2.32	5.82	8.02	8.26	6.38	4.91	6.61	9.26	8.82	b	c	a	a	b	b	a	b	c	a	2.18	2.26	5.82	8.35	8.26	1.97	8.23	1.94	8.39	4.31	b	a	a	b	b	a	b	a	c	a	0.59	0.61	2.81	2.88	3.27	1.85	4.98	3.81	6.69	9.25	c	c	b	a	a	a	a	c	a	a	6.87	3.77	2.06	2.5	8.4	9.96	0.78	3.59	9.52	3.45	c	c	a	c	a	c	c	c	b	c
x23	1.56	1.56	3.52	9.36	0.61	1.56	0.82	1.72	1.58	1.56	b	b	c	c	a	c	a	b	c	c	8.9	8.9	6.32	5.23	5.2	8.9	5.81	9.41	2.02	8.9	c	c	c	a	b	a	a	c	b	a	3.8	9.87	6.3	1.89	2.65	4.59	7.5	4.31	8.49	4.2	b	a	a	a	a	a	a	c	a	a	4.38	7.74	8.3	8.59	8.69	9.04	8.84	7.58	7.92	6.84	a	a	c	c	a	b	c	b	a	b
x24	1.56	1.56	5.82	3.26	8.26	1.56	9.71	0.87	2.87	1.56	b	a	a	c	b	a	b	b	c	a	8.9	8.9	5.82	6.74	8.26	8.9	2.16	6.86	3.46	8.9	b	a	a	b	b	b	b	b	c	a	3.82	2.02	7.89	2.48	7.83	1.54	3.15	0.54	7.69	2.66	c	c	b	b	b	b	a	b	b	a	4.52	5.61	0.67	2.3	1.34	9.39	9.34	1.33	4.47	0.81	c	a	a	a	c	b	b	b	c	a
x25	9.15	5.88	8.11	2.48	3.98	6.59	1.57	7.55	7.31	2.5	a	a	c	c	a	a	b	a	a	c	0.27	1.57	3.33	0.2	2.73	2.52	0.2	0.2	0.2	9.64	c	c	b	c	a	c	b	b	c	c	1.52	5.81	1.08	0.47	7.19	3.18	0.47	0.47	0.47	1.98	c	c	b	c	c	b	b	a	c	b	4.59	4.86	8.25	3.69	6.99	4.06	9.14	2.69	8.76	7.13	c	b	a	b	b	c	a	a	c	b
x26	2.76	5.4	8.96	3.65	4.53	2.01	5.83	7.04	1.68	5.18	c	b	c	b	c	b	b	a	a	b	0.53	2.27	2.27	2.27	7.77	2.27	5.87	7.96	9.34	2.27	b	a	c	b	c	b	c	c	c	a	6.4	5.06	5.06	5.06	8.35	5.06	1.47	3.26	6.68	5.06	b	a	b	b	b	c	b	c	c	a	4.91	6.43	5.53	3.55	7.36	4.26	7.14	7.18	3.06	3.33	b	b	a	c	c	c	b	a	c	a
x27	0.67	4.24	5.82	9.29	8.26	7.91	5.3	8.3	3.17	4.02	b	c	a	c	c	c	b	c	c	b	0.61	5.01	5.82	5.53	8.26	0.42	7.48	0.14	9.89	8.33	b	c	a	a	a	a	c	b	c	c	7.99	6.88	5.03	9.41	2.9	0.07	5.94	3.29	5.37	2.36	a	b	c	c	c	a	a	c	c	a	4.95	2.29	8.83	4.61	1.88	1.05	7.29	1.27	0.59	8.89	b	c	c	c	a	b	a	c	b	b
x28	1.56	1.56	4.38	2.61	0.95	1.56	4.34	9.96	9	1.56	c	c	c	c	b	a	a	a	b	c	8.9	8.9	7.08	4.28	0.04	8.9	8.49	9.22	9.93	8.9	a	a	b	a	c	c	b	a	b	c	0.32	1.86	8.67	0.98	8.12	6.99	0.86	1.16	6.23	7.84	c	c	c	b	c	b	b	c	a	a	1.88	1.96	4.25	8.67	2.16	1.59	5.8	1.62	8.24	8.16	b	c	b	b	c	a	b	a	b	c
x29	2.68	8.19	1.18	6.17	0.68	1	6.12	2.86	8.68	9.15	c	c	c	b	c	a	c	c	a	b	7.9	2.26	0.96	5.97	4.02	3.91	3.66	2.42	5.86	1.22	b	b	a	a	b	a	a	c	b	c	0.94	8.76	9.92	8.89	9.78	6.96	3.86	9.04	1.07	6.65	a	c	a	a	c	b	c	a	a	a	6.04	7.94	6.78	6.47	9.28	2.71	3.67	1.37	2.03	8.64	b	b	b	a	c	c	a	a	c	b
x30	1.56	1.56	0.94	5.1	5.33	1.56	0.45	9.59	7.38	1.56	b	c	c	c	c	c	c	c	a	b	8.9	8.9	6.26	1.48	4.42	8.9	9.39	6.22	9.12	8.9	c	c	a	a	c	a	b	c	b	b	4.37	5.93	5	1.37	6.82	8.3	3.88	9.95	2.77	1.76	a	c	a	a	c	a	c	c	b	a	5.79	3.66	7.62	5.28	7.13	0.51	4.29	3.17	2.65	3.5	b	a	a	c	b	b	c	c	a	a
x31	2.3	4.17	4.12	8.49	8.03	9.1	3.1	9.52	0.95	7.42	a	a	a	b	a	b	c	c	c	c	6.38	2.27	2.27	2.27	0.1	2.27	2	0.3	5.15	2.27	b	a	c	b	a	c	a	c	c	a	4.46	5.06	5.06	5.06	8.21	5.06	2.41	3.42	7.23	5.06	c	c	a	b	b	b	c	a	c	a	1.9	9.55	7.55	5.93	7.13	5.38	0.38	3.88	4.84	4.4	b	c	a	a	c	b	b	a	c	c
x32	7.98	8.67	5.82	9.53	8.26	4.95	3.63	8.13	5.49	2.99	b	c	a	a	c	b	b	c	c	b	5.79	4.47	5.82	1.38	8.26	8.93	1.66	4.4	5.84	3.21	b	b	a	b	c	c	b	a	c	b	9.88	8.27	8.5	0.79	1.57	0.66	6.13	8.08	8.77	3.66	b	a	c	c	c	c	a	a	c	c	8.43	0.04	9.89	4.4	5.35	9.42	5.79	0.25	5.21	2.37	b	c	b	a	c	b	c	c	a	b
x33	2.39	1.33	3.76	2.35	4.91	6.7	4.13	4.77	1.68	0.86	c	b	a	c	c	a	c	b	c	a	7.68	1.01	9.34	4.07	8.63	0.86	4.12	4.1	3.39	0.19	c	a	a	a	c	b	c	c	c	c	4.12	9.6	7.16	5.11	3.24	0.17	7.73	1.17	6.78	4.35	b	a	a	a	b	c	a	c	a	a	9.85	4.03	7.42	2.82	4.32	4.61	4.1	7.69	2.71	9.78	a	c	c	c	b	b	a	a	c	b
x34	3.29	3.51	1.64	3.02	2.9	7.53	6.87	3.79	0.89	9.77	c	c	a	b	c	b	b	a	c	c	8.19	4.21	4.18	5.35	5.95	1.2	1.89	9.92	5.92	1.83	c	c	b	c	a	c	a	c	b	a	4.81	4.64	5.66	1.04	8.14	8.39	8.41	9.46	7.13	2.02	c	c	a	a	c	c	a	c	b	c	8.36	2.92	2.21	5.59	7.41	8.36	5.77	9.1	4.37	8.03	b	b	c	b	a	b	a	b	c	c
x35	0.79	9.96	4.46	0.69	1.8	7.55	7.41	6.84	6.85	7.49	a	a	c	c	b	b	a	a	b	c	8.92	3.66	4.52	3.76	4.67	4.72	7.03	2.4	2.94	5.09	c	b	a	a	a	a	a	c	c	b	8.66	2.88	3.53	6.73	3.09	5.07	7.84	9.46	1.5	8.8	c	b	a	a	b	b	b	c	b	b	4.17	9.86	1.09	2.21	6.74	9.78	8.21	4.86	5.22	2.37	c	b	c	a	c	c	c	a	a	b
x36	1.56	1.56	4.65	4.65	4.65	1.56	2.57	4.65	2.58	1.56	c	c	c	c	a	a	b	b	b	c	8.9	8.9	6.45	6.45	6.45	8.9	5.14	6.45	2.53	8.9	a	c	c	c	c	a	b	a	b	b	0.68	6.31	2.58	1.02	9.83	4.79	4.9	3.01	7.82	0.82	c	a	b	c	a	a	a	c	c	c	4.31	5.09	5.27	7.07	9	2.42	9.08	2.58	9.03	4.77	a	a	c	b	a	b	c	c	b	b
x37	8.6	2.71	0.83	7.01	2.58	8.1	2.37	1.04	7.59	3.86	c	c	b	c	a	b	b	b	c	b	0.43	6	1.99	2.78	0.95	9.7	5.54	8.05	5.87	1.85	c	c	a	a	b	b	c	c	b	a	4.6	3.95	2.76	9.02	7.03	6.72	1.89	1.08	2.84	2.76	a	c	a	a	a	b	b	c	c	c	4.69	7.14	6.06	6.84	2.92	6.42	5.79	7.54	3.1	3.55	a	a	a	b	c	c	c	b	a	a
x38	0.36	6.41	3.28	6.08	3.41	4.5	3.53	6.75	5.77	9.23	b	b	a	b	c	c	a	a	c	b	6.21	6.45	0.76	1.68	8.76	9.48	7.81	7.21	0.72	7.75	b	b	c	a	a	b	a	b	a	c	3.5	7.36	1.18	1.05	3.36	6.59	6.09	1.24	3.77	2.11	b	a	a	c	c	b	b	b	b	c	6.9	3	0.87	9.6	0.01	8.28	0.76	7.65	6.44	4.62	c	a	a	a	c	b	c	b	a	b
x39	9.11	9.99	2.79	5.87	8.33	7.36	5.23	9.71	7.44	2.22	c	b	a	b	b	c	a	a	c	c	5.56	8.31	1.58	0.2	7.19	7.2	0.2	0.2	0.2	7.15	c	a	a	b	c	b	a	c	b	c	9.78	8.87	9.04	0.47	5.33	8.05	0.47	0.47	0.47	1.46	c	c	c	b	c	a	a	c	c	b	8.94	5	0.08	2.18	1.96	3.93	7.11	1.37	8.84	3.5	a	b	c	a	c	b	a	b	a	b
x40	1.56	1.56	5.82	6.63	8.26	1.56	0.79	0.92	5.39	1.56	b	a	a	b	b	c	c	c	c	b	8.9	8.9	5.82	5	8.26	8.9	6.5	7.64	6.46	8.9	b	a	a	a	b	c	b	a	c	a	2.2	1.07	4.1	5.99	7.47	5.08	8.3	0.89	2.01	6.23	b	a	b	b	a	c	c	b	c	c	7.4	7.37	3.27	0.23	7.46	4.28	5.48	4.32	3.16	3.63	b	a	a	b	b	b	c	b	a	c
x41	3.69	0.72	5.82	1.25	8.26	7.57	1.05	4.3	3.51	4.29	b	b	a	a	c	c	a	c	c	a	4.66	1.3	5.82	9.97	8.26	7.87	2.37	9.67	2.95	0.2	b	c	a	b	a	c	b	c	c	c	5.87	2.14	7.98	6.1	1.94	4.88	8.07	4.91	1.9	4.72	b	a	c	b	c	a	b	b	b	c	0.81	7.07	4.72	6.08	3.85	8.01	0.82	7.94	9.79	6.18	b	a	a	a	c	b	b	a	c	b
x42	2.4	9.65	2.69	6.84	5.67	1.83	3.69	5.46	0.66	9.84	c	b	c	c	b	c	c	b	b	c	1.88	2.61	4.6	8.16	4.66	2.24	7.07	0.71	1.94	0.55	c	a	a	a	c	b	c	b	a	c	1.65	8.33	3.01	8.8	5.13	4.52	4.97	7.38	8.16	2.92	c	b	a	a	b	a	c	a	c	a	4.5	5.6	3.88	9.47	4.08	4.54	6.87	0.51	4.59	1.57	c	a	a	c	a	b	a	a	c	c
x43	5.32	3.43	5.65	5.51	3.59	0.78	1.43	1.2	7	3.6	b	a	a	c	b	a	b	b	a	c	3.64	2.27	2.27	2.27	4.43	2.27	5.43	5.53	8.11	2.27	a	b	a	b	a	a	b	a	c	a	4.23	5.06	5.06	5.06	8.86	5.06	8.81	7.72	9.6	5.06	b	b	c	b	c	c	c	a	c	a	3.22	9.86	0.84	3.22	6.11	4.09	5.78	2.05	7.37	2.16	c	a	a	a	b	c	b	b	c	b
x44	5.84	6.71	3	2.98	2.72	4.97	1.83	0.45	1.27	4.15	b	c	c	b	a	b	b	b	c	b	1.79	1.03	2.11	0.2	3.83	6.6	0.2	0.2	0.2	1.16	b	c	a	c	a	a	b	a	c	a	6.7	7.62	1.15	0.47	2.42	2.61	0.47	0.47	0.47	4.52	c	b	c	c	b	b	a	a	c	b	0.3	9.38	7.81	3.65	4.6	9.27	3.82	7.85	3.43	3.48	c	c	a	c	b	a	b	c	c	c
x45	1.56	1.56	3.45	6.84	5.58	1.56	8.33	8.12	3.56	1.56	c	c	a	b	b	b	a	a	c	b	8.9	8.9	5.2	3.88	9.12	8.9	2.08	9.16	7.01	8.9	b	b	a	a	b	c	b	b	a	b	3.72	9.76	2.75	7.15	0.27	8.12	3.31	0.83	6.35	4.76	b	c	a	a	c	c	c	a	a	c	2.45	6.29	7.74	4.44	0.83	9.61	9.03	6.67	7.79	7.63	c	b	b	b	b	c	c	c	c	c
x46	0.09	4.52	8.63	4.97	4.34	3.3	8.87	6.94	9.11	4.98	c	b	b	c	a	c	c	b	a	c	9.43	9.99	1.38	0.2	8.4	3.15	0.2	0.2	0.2	6.71	c	c	a	a	b	a	a	c	c	c	3.98	5.52	2.22	0.47	7.3	4.41	0.47	0.47	0.47	0.56	b	b	b	a	a	c	c	b	a	a	6.47	8.86	6.24	0.55	8	0.78	9.54	3.5	3.4	6.82	a	b	a	a	a	b	c	a	a	b
x47	9.19	1.36	5.82	1.83	8.26	9.17	5.45	3.69	8.41	2.78	b	c	a	c	a	a	b	b	c	a	3.92	7.25	5.82	0.2	8.26	0.44	0.2	0.2	0.2	9.94	b	b	a	a	b	c	b	c	c	a	7.67	4.35	6.12	0.47	3.13	4.08	0.47	0.47	0.47	5.55	a	a	b	a	b	c	c	c	c	c	6.6	2.51	3.22	4.1	2.36	8.4	4.99	1.72	8.9	3.41	b	c	c	c	a	b	b	a	b	b
x48	1.86	6.74	5.82	0.42	8.26	8.51	7.18	8.48	1.04	3.63	b	b	a	c	a	c	a	a	c	a	5.06	0.79	5.82	5.62	8.26	8.6	2.6	3.25	4.57	5.62	b	b	a	b	c	c	c	b	c	b	4.37	8.61	1.86	6.22	1.47	0.24	3.54	3.72	5.2	6.03	c	c	b	a	b	a	a	b	b	b	2.57	8.54	6.92	1.32	8.43	2.21	5.43	2.46	3.66	1.19	b	c	c	a	b	a	b	c	b	b
x49	0.49	5.48	9.03	2.73	0.76	6.32	7.44	3.9	9.11	3.24	b	a	b	c	b	a	c	b	a	b	3.66	8.66	3.46	4.72	7.59	1.81	9.16	5.68	8.22	3.42	c	c	a	a	a	b	b	a	a	a	6.14	4.45	3.54	6.05	9.96	9.39	7.1	7.85	9.6	5.38	a	b	b	b	b	c	c	b	b	c	5.35	6.71	1.5	5.44	1.05	4.07	9.37	7.31	6.55	0.14	a	b	c	c	b	b	b	b	a	b
x50	2.17	9.21	1.54	6.72	7.7	1.7	5.84	8.29	3.91	9.08	b	a	b	c	b	c	b	a	b	c	7.59	2.3	7.94	3.83	3.17	0.7	2.37	8.17	6.55	2.49	c	a	c	a	b	b	a	c	c	b	1.2	8.49	7.41	6.18	3.54	4.19	0.23	7.72	7.63	3.61	c	b	c	c	b	c	a	c	b	a	0.57	8.05	1.19	6.57	8.88	0.37	5.25	5.33	0.3	4.16	a	a	b	c	c	c	a	a	c	b
x51	1.1	5.82	1.26	0.19	5.89	8.46	0.46	3.78	0.5	1.71	a	b	c	c	c	c	b	b	c	a	9.77	7.21	0.11	0.35	7.42	3.58	9.39	1.88	1.77	7.36	c	c	c	c	a	b	b	b	c	b	6.64	2.52	6.16	2.41	6.56	2.81	8.22	4.87	3.94	6.24	b	b	c	a	a	b	c	a	b	c	4.86	5.86	4.44	5.9	7.78	2.01	6.4	5.11	0.79	5.28	a	c	c	c	a	a	a	a	b	c
x52	7.29	6.94	6.08	1.16	8.34	4.98	1.43	7.1	5.85	1.91	b	c	c	a	a	b	b	a	a	c	6.57	9.12	1.9	1.9	6.68	3.35	0.12	1.37	3.09	6.08	b	b	c	c	b	b	a	b	b	a	1.07	7.44	0.5	0.94	7.5	0.75	4.6	1.26	2.05	8.69	b	b	b	c	c	c	b	b	c	c	6.37	2.24	8.41	0.58	8.37	4.81	6.57	2.38	9	6.6	c	b	a	b	b	c	c	c	c	a
x53	3.87	0.71	5.82	2.11	8.26	5.99	2.91	9.95	3.04	3.77	b	c	a	c	a	c	a	b	c	a	2.1	6.02	5.82	7.96	8.26	4.76	8.67	8.11	0.88	3.33	b	b	a	b	c	a	c	c	c	b	1.86	6.93	4.61	3.43	0.19	4.46	8.88	4.15	6.18	9.75	a	b	a	c	a	b	a	c	c	a	1.56	8.92	9.31	5.24	6.24	4.36	7.53	7.25	3.49	7.9	a	b	a	b	b	a	a	b	c	b
