X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x10	5.77	4.99	4.63	2.23	1.98	b	c	c	a	b	3.64	6.29	5.68	6.74	0.3	b	c	c	a	b	1.11	4.82	4.98	8.13	8.21	c	c	a	b	a	8.62	0.34	6.64	8.41	5.18	a	c	b	a	c	1.41	2.06	2.57	6.52	0.8	c	b	a	b	c	6.9	3.02	6.53	3.37	5.24	c	a	b	b	c
x11	8.9	2.34	1.15	9.78	2.01	a	a	c	c	b	9.82	3.52	1.4	5.86	1.4	b	b	c	a	a	2.36	3.52	1.4	5.86	1.4	b	a	c	c	a	1.09	3.52	1.4	5.86	1.4	c	c	c	a	a	4.07	3.52	1.4	5.86	1.4	a	c	b	c	a	2.46	9.06	6.53	9.88	8.2	b	a	c	b	a
x12	2.66	1.6	0.15	5.62	9.61	c	a	b	c	a	7.72	6.97	5.21	1.23	9.71	b	c	c	a	c	8.96	9.48	8.19	2.89	0.95	b	b	a	b	b	7.34	7.05	4.85	8.77	9.94	c	c	a	c	c	6.8	4.86	8	3.77	7.9	c	b	b	c	c	2.13	5.56	2.55	1.28	5.42	c	c	a	a	c
x13	0.14	3.73	3.54	1.62	4.86	c	b	c	a	a	2.17	3.76	4.41	9.39	9.2	a	a	a	b	c	2.36	4.51	4.51	8.03	4.82	b	b	c	a	b	0.46	1.62	5.76	3.21	7.49	a	b	a	a	a	0.52	8.47	4.37	9	9.95	c	a	c	b	a	4.22	9.06	3	8.17	3.08	c	b	a	b	c
x14	6.88	0.11	5.4	5.25	3.55	c	a	c	b	b	2.76	9.24	1.4	5.86	9.75	b	a	c	a	b	2.1	2.77	1.4	5.86	4.16	c	a	a	c	b	1.72	0.76	1.4	5.86	5.75	c	a	a	c	b	9.07	1.59	1.4	5.86	1.59	c	a	c	a	b	0.72	9.7	4.29	0.39	1.7	a	b	a	a	b
x15	1.08	3.69	2.37	7.9	5.25	c	c	b	a	c	6.8	7.75	1.4	5.86	2.85	b	a	b	c	b	4.86	4.7	1.4	5.86	4.22	b	b	c	b	a	2.51	6.5	1.4	5.86	2.14	a	b	c	a	a	5.89	7.9	1.4	5.86	7.51	b	a	a	b	a	5.46	0.85	6.42	0.78	9.84	c	c	a	a	c
x16	1.8	2.1	3.41	2.07	2.26	c	a	c	c	a	9.34	0.23	2.18	6.36	0.56	a	c	c	c	c	1.07	6.02	9.93	2.14	7.46	a	a	a	b	b	2.54	6.14	8.3	5.24	8.89	b	a	a	a	b	5.11	8.85	9.16	9.8	1.02	b	b	b	c	c	6.96	7.48	4.95	4.86	6.72	b	a	a	c	c
x17	5.69	4.9	4.78	4.48	1.98	b	b	c	b	b	1.73	8.88	7.7	2.04	6.59	b	a	c	b	c	5.95	5.45	9.57	0.85	5.36	b	a	b	c	a	9.32	0.41	5.29	7.92	5.94	b	a	c	a	b	3.14	4.29	8.99	6.28	2.01	c	b	a	a	b	4.73	0.47	3.97	0.15	1.31	a	a	a	c	a
x18	9.94	9.09	8.62	0.11	7.16	a	a	a	c	c	3.29	1.72	9.66	9.43	1.42	a	b	c	b	c	3.66	0.02	0.42	5.03	1.04	a	a	b	b	c	1.1	8.91	8.2	0.64	5.71	a	b	c	c	b	6.24	3.48	3.11	4.97	9.62	b	c	a	a	b	1.59	2.78	7.63	8.74	0.36	b	b	a	b	a
x19	9.2	0.42	3.64	8.03	8.22	b	b	c	b	a	5.94	4.29	5.81	8.15	2.07	a	a	a	c	a	5.94	9.98	5.43	3.38	2.07	a	a	a	c	b	6.46	8.91	2.38	9.78	8.59	b	b	c	c	a	5.95	5.25	3.62	8.69	8.9	a	c	c	c	a	8.23	6.9	4.23	4.95	8.32	c	b	b	a	c
x20	6.27	9.28	6.61	3.84	8.61	c	a	a	c	b	7.07	2.8	1.4	5.86	8.88	c	b	a	c	a	9.02	2.57	1.4	5.86	3.51	a	a	c	b	c	6.89	5.47	1.4	5.86	2.26	a	c	b	a	a	2.15	8.33	1.4	5.86	0.44	c	b	a	b	c	8.53	2.19	1.11	7.47	3.78	c	a	c	a	a
x21	7.46	5.01	9.65	5.23	1.56	a	c	c	a	a	5.94	6.33	8.58	3.37	2.07	a	a	c	c	a	5.94	3.46	8.22	5.08	2.07	a	a	c	c	b	0.06	3.64	8.6	4.08	7.04	b	a	c	b	b	9.65	2.41	7.65	2.32	7.53	c	c	a	a	c	0.9	9.94	2.26	1.16	7.36	b	a	a	a	b
x22	2.67	9.22	1	3.22	2.14	c	c	c	a	b	5.94	7.55	1.4	5.86	2.07	a	a	b	c	a	5.94	2.43	1.4	5.86	2.07	a	a	c	c	a	1.83	0.03	1.4	5.86	4.36	c	a	c	c	b	2.3	5.96	1.4	5.86	5.61	b	c	a	a	a	9.8	0.22	1.39	0.13	8.69	b	b	a	b	a
x23	6.62	5.71	0.3	4.75	0.93	a	a	c	a	b	4.9	1.76	5.97	4.62	5	c	c	c	b	c	3.75	0.52	6.53	3.75	3.75	a	a	b	c	c	0.6	5.57	8.83	0.6	0.6	a	b	c	a	a	3.59	3.42	5.71	4.32	0.2	b	c	c	a	c	1.54	2.94	7.71	1.99	1.64	c	c	c	c	b
x24	9.92	9.49	4.43	9.52	0.74	b	b	c	b	b	7.63	7.64	3.63	9.38	6.61	c	c	b	b	b	9.96	6.36	1.05	7.31	6.29	b	a	a	b	b	7.79	3.82	9.61	7.52	8.44	b	a	a	a	b	7.7	7.56	9.6	2.22	2.45	c	b	c	a	c	7.16	4.95	7.08	4.79	5.63	b	b	b	b	b
x25	7	3.33	1.5	2.56	6.8	c	c	a	a	b	4.72	9.33	2.29	5.04	0.86	b	a	b	c	c	6.37	7.42	7.3	9.61	4.89	c	a	a	c	b	2.1	8.85	8.48	8.32	8.16	a	a	a	a	b	5.25	9.84	6.22	3.54	0.86	a	c	a	c	b	6.26	5.24	4.91	2.14	7.04	b	b	b	b	a
x26	5.29	6.81	8.66	4.7	1.24	c	b	b	b	a	4.23	0.27	1.4	5.86	3.64	b	c	b	a	c	2.98	9.57	1.4	5.86	8.46	a	a	b	b	a	5.59	5.66	1.4	5.86	1.89	b	c	a	c	b	5	7.55	1.4	5.86	5.38	b	c	b	c	b	1.8	7.4	8.68	0.94	6.92	c	c	a	b	c
x27	5.18	9.05	9.8	4.33	5.26	c	b	c	b	a	0.44	6.54	1.4	5.86	6.66	b	b	a	b	a	8.41	9.5	1.4	5.86	7.32	b	c	b	b	a	1.94	8.49	1.4	5.86	0.37	b	a	a	b	c	7.08	7.79	1.4	5.86	2.77	c	a	b	b	c	6.34	9.4	3.17	7.91	4.62	b	b	b	c	c
x28	6.14	7.57	6.25	5.5	6.56	c	c	a	a	c	6.19	3.52	4.69	5.76	1.4	c	c	b	c	a	1.85	3.52	4.97	9.15	1.4	b	a	a	b	b	2.84	3.52	9.71	8.72	1.4	c	a	a	c	b	5.66	3.52	4.12	7.48	1.4	c	a	b	b	b	6.51	8.27	1.15	3.41	7.36	b	b	a	b	c
x29	6.35	10	3.36	8.94	3.04	a	b	b	a	a	5.94	5.58	1.4	5.86	2.07	a	a	c	c	c	5.94	7.94	1.4	5.86	2.07	a	a	b	c	c	0.01	3.41	1.4	5.86	5.18	a	a	b	a	b	2.94	7.72	1.4	5.86	1.3	b	b	c	a	c	4.95	9.37	3.19	3.67	3.14	a	b	b	c	b
x30	7.5	9.57	1.31	1.91	4.91	b	c	c	a	b	2.43	1.8	0.3	5.17	4.6	b	a	a	b	a	7.5	8.42	5.42	1.46	0.65	c	b	b	a	a	8.57	6.97	2.88	1.24	2.61	b	b	b	a	a	7.7	1.22	1.31	8.17	8.72	c	b	a	c	b	9.77	1.71	7.87	9.01	0.48	a	b	a	a	b
x31	1.94	0.12	1.04	0.26	1.38	b	a	c	b	c	3.07	0.11	1.4	5.86	6.22	b	b	c	c	b	8.81	5.71	1.4	5.86	7.36	a	a	a	b	b	1.25	8.45	1.4	5.86	4.99	a	a	a	b	b	4.41	2.07	1.4	5.86	5.01	a	c	c	b	c	0.89	4.9	7.72	1.88	9.48	c	c	c	c	b
x32	6.16	1.13	3.57	7.32	2.07	c	a	a	a	a	5.04	9.17	3.16	2.23	5.42	a	a	a	a	a	7.55	4.93	1.48	1.87	9.38	a	b	c	c	a	8.7	1.37	9.44	2.15	5.73	a	c	a	c	b	1.25	2.85	7.43	3.2	4.92	a	b	c	a	a	1.17	3.77	5.93	9.27	5.58	c	a	a	a	c
x33	6.06	5.21	8.68	3.93	6.04	a	b	c	a	c	2.99	6.59	4.2	9.26	2.96	b	b	b	b	b	2.84	0.25	5.45	9.07	4.98	b	b	b	a	c	6.97	9.99	0.47	7.5	2.1	b	b	b	b	c	5.38	5.49	1.5	4.7	1.72	a	c	a	a	b	4.23	4.75	7.84	9.22	2.91	a	b	b	c	a
x34	1.76	7.02	8.5	6.59	8.21	a	a	a	a	a	1.1	2.54	8.8	1	6.76	c	b	b	a	c	9.74	7.35	8.31	9.6	3.06	b	c	b	b	a	5.2	8.3	4.7	2.62	3.4	a	a	b	b	b	5.77	9.73	5.93	4.66	7.34	a	b	c	a	a	5.17	2.44	7.06	9.8	2.06	a	a	a	b	b
x35	8.82	1.16	6.04	0.56	9.29	c	a	a	a	a	8.76	4.04	2.56	2.17	1.71	a	b	a	c	c	9.63	6.39	5.26	6.27	4.34	c	b	b	b	b	9.86	6.25	5.83	8.47	5.79	a	c	a	b	b	2.69	1.63	3.75	7.54	7.94	b	b	b	a	b	1.16	9.48	8.6	4.1	7.93	b	c	c	b	b
x36	9.13	9.73	6.5	2.23	7.6	a	a	a	b	c	4.24	0.71	9.09	5.16	8.3	c	a	b	c	c	3.75	4.33	4.67	3.75	3.75	c	c	a	a	b	0.6	6.83	6.69	0.6	0.6	b	a	a	a	a	6.28	0.83	4.2	5.5	8.94	c	c	c	a	b	7.84	3.88	8.45	5.56	4.9	a	b	b	c	b
x37	6.52	0.7	2.55	0.62	3.25	b	c	a	c	a	7.42	3.52	1.84	9.24	1.4	c	b	a	a	a	2.06	3.52	1.07	6.05	1.4	a	a	a	b	a	6.03	3.52	2.99	5.03	1.4	a	a	a	c	a	0.3	3.52	6.43	7.88	1.4	b	a	c	b	c	2.32	1.44	2.7	6.83	6.29	b	c	a	a	c
x38	4	2.29	9.53	6.01	4.57	a	b	b	a	c	5.83	0.54	2.84	9.25	5.23	a	b	a	b	c	0.64	7.35	4.72	6.34	5.57	b	a	b	b	a	4.19	7.03	3.59	0.8	3.1	a	c	a	c	a	7.37	8	3.18	6.59	7.86	c	b	b	c	a	0.09	7.83	6.24	4.51	3.47	b	a	c	c	b
x39	8.95	4.79	1.01	4.16	0.69	a	b	c	a	b	5.33	7.45	1.4	5.86	8.36	a	c	a	a	a	7.12	3.13	1.4	5.86	6.58	a	c	c	c	a	4.65	5.13	1.4	5.86	4.91	b	b	c	b	a	6.77	9.98	1.4	5.86	9.55	a	b	c	b	b	7.09	9.68	6.36	2.51	7.13	b	b	c	b	c
x40	4.56	8	9.3	5.53	4.38	a	c	c	b	c	5.94	5.2	4.11	7.66	2.07	a	a	b	c	b	5.94	9.83	4.96	0.09	2.07	a	a	b	c	a	7.76	6.34	0.77	7.48	1.28	a	b	b	c	a	5.1	2.31	7.77	8.65	4.91	c	b	a	a	a	4.07	1.46	5.15	7.91	2.31	a	b	b	b	a
x41	9.32	0.03	4.98	5.89	7.93	a	a	a	c	a	6.73	7.94	1.4	5.86	5.45	a	a	a	a	b	7.05	5.27	1.4	5.86	2.23	c	a	a	b	b	5.71	2.81	1.4	5.86	6.57	b	a	a	a	b	6.51	0.01	1.4	5.86	7.52	c	a	b	a	c	7.79	1.01	8.85	0.58	1	c	a	a	b	a
x42	2.44	5.85	3.13	9.36	7.92	a	b	a	c	b	7.48	6.06	0.31	7.35	3.53	b	a	c	b	b	0.27	9.17	6.12	4.55	6.35	c	b	a	b	b	1.13	4.83	2.13	3.83	1.98	c	c	a	c	a	2.2	1.28	5.16	7.72	0.85	a	c	c	c	a	7.32	8.07	0.14	4.96	0.27	a	b	a	b	c
x43	4.84	4.87	3.78	7.65	4.74	a	b	a	a	c	5.94	7.99	8.07	7.07	2.07	a	a	a	c	c	5.94	3.36	8.65	0.99	2.07	a	a	a	c	c	7.49	0.15	4.62	2.07	3.15	c	b	a	b	a	9.96	5.55	1.91	9.48	0.44	b	a	c	c	c	0.72	3.42	1.24	1.73	7.26	a	b	a	a	c
x44	4.87	5.59	3.37	2.86	3.47	c	c	c	a	b	5.94	7.72	1.4	5.86	2.07	a	a	a	c	c	5.94	7.83	1.4	5.86	2.07	a	a	b	c	c	3.41	2.48	1.4	5.86	8.72	b	b	c	c	b	1.38	8.54	1.4	5.86	4.43	c	a	b	b	c	6.25	2.43	1.78	8.41	5.13	c	a	b	b	b
x45	7.19	6.69	8.99	3.61	1.13	b	c	b	b	b	8.55	3.52	8	2.72	1.4	b	c	c	b	a	4.14	3.52	7.04	6.92	1.4	c	b	c	a	a	4.13	3.52	7.24	7.04	1.4	c	a	b	a	a	3.09	3.52	7.89	0.73	1.4	c	a	a	b	a	7.41	0.15	2.93	8.01	4.38	c	a	b	c	b
x46	0.57	5.95	8.62	1.08	5.4	a	c	a	c	a	0.05	7.76	0.94	9.15	2.53	b	a	c	c	b	3.75	3.42	9.54	3.75	3.75	b	c	b	c	c	0.6	1.58	1.12	0.6	0.6	a	c	b	b	a	8.78	3.91	8.9	4.86	1.33	b	b	c	c	b	1.97	0.45	3.09	7.76	9.55	c	a	c	b	c
x47	4.9	2.9	2.86	8.07	8.63	c	b	c	b	a	4.74	6.52	1.72	7.29	2.01	c	a	a	b	c	3.96	5.62	4.2	4.17	0.08	a	c	b	c	c	1.02	7.29	0.83	2.8	1.75	a	b	b	a	c	2.98	2.29	4.04	3.06	4.52	c	c	a	c	b	6.65	3.53	1.59	8.36	6.89	a	b	a	b	c
x48	0.05	2.82	2.49	6.86	2.32	c	b	c	b	a	9.05	4.62	9.87	5.28	6.53	b	b	b	c	b	3.17	8.29	6.02	2.98	3	b	b	c	c	a	9.65	0.02	9.38	1.17	6.7	a	c	a	a	a	7.32	1.6	7.72	8.42	0.05	a	c	a	a	b	4.08	0.3	7.51	3.75	1.31	a	b	c	b	a
x49	1.2	5.54	0.06	2.36	9.39	a	c	c	a	b	5.94	6.1	9.16	1.46	2.07	a	a	a	c	a	5.94	1.25	6.32	8.42	2.07	a	a	a	c	b	6.5	7.4	5.4	5.17	8.74	b	a	b	c	a	2.86	1.28	2.68	9.62	6.99	b	a	c	a	c	0.32	8.22	8.32	9.52	8.5	a	b	c	b	c
x50	2.47	1	8.81	4.68	8.05	b	c	a	a	b	5.94	5.68	7.71	2.83	2.07	a	a	a	c	b	5.94	2.02	3.21	3.57	2.07	a	a	a	c	c	6.44	6.02	4.57	8.93	9.61	a	a	b	b	c	9.59	5.48	0.87	4.75	1.05	c	b	c	b	c	3.88	5.12	8.37	0.49	8.58	b	c	c	c	a
x51	2.44	4.48	9.37	0.96	7.65	b	c	a	c	a	2.86	3.03	7.64	1.44	2.28	a	b	a	b	c	3.75	2.23	5.61	3.75	3.75	b	b	a	c	b	0.6	8.46	6.36	0.6	0.6	b	a	a	a	a	2.98	2.53	7.48	9.37	7.31	a	b	c	a	c	5.2	2.67	3.02	0.28	5.25	b	c	a	b	c
x52	2.89	2.53	9.38	8.23	7.55	a	b	b	a	b	4.13	5.03	0.04	1.92	2.34	a	b	b	b	c	0.52	7.7	2.19	2.13	3.37	a	a	c	c	b	6.25	2.96	3.88	2.67	4.13	b	c	a	b	b	2.62	3.05	4.07	3.44	5.47	a	b	c	c	a	3.08	8.9	9.43	3.52	1.89	c	b	a	b	b
x53	0.82	6.77	9.96	3.43	6.66	a	c	b	a	b	1.06	0.59	1.4	5.86	0.28	a	b	a	b	c	8.48	1.89	1.4	5.86	8.04	a	c	c	c	b	4.06	4.14	1.4	5.86	2.16	c	c	a	b	b	2.5	6.78	1.4	5.86	6.66	b	b	b	c	a	8.55	8.32	6.04	8.29	7.08	c	b	a	a	b
x54	2.37	6.87	1.8	1.34	0.87	a	c	c	c	c	7.92	6.8	9.4	5.94	3.33	b	c	c	c	b	8.57	6.63	4.13	4.94	7.9	c	a	a	c	b	8.4	3.99	8.99	6.16	3.13	b	a	a	b	b	0.41	0.15	8.76	0.99	4.53	b	c	c	c	b	2.7	5.4	4.57	0.89	0.22	c	a	b	c	a
x55	7.07	8.64	2.47	2.93	6.25	b	a	c	c	c	8.27	3.61	9.84	5.16	9.48	c	c	c	c	c	1.07	0.42	5.62	8.54	1.37	c	a	a	b	b	2.01	0.46	2.02	8.04	2.97	a	a	a	c	b	7.31	9.04	6.45	4.78	0.15	c	a	a	a	a	3.59	2.16	6.01	3.8	4.09	b	c	c	a	c
x56	6.29	0.4	3.33	9.87	0.59	b	c	a	a	b	5.94	4.6	8.42	5.95	2.07	a	a	c	c	b	5.94	9.27	2.96	6	2.07	a	a	c	c	a	6.37	3.97	3.25	4.07	2.84	c	c	a	c	a	7.32	6.01	3.4	4.49	3.02	c	a	b	b	b	8.82	2.13	9.46	8.58	2.65	a	c	b	b	b
x57	2.99	6.76	1.13	2.32	2.8	b	a	a	a	b	0.5	3.52	1.97	3.54	1.4	c	a	b	b	c	5.35	3.52	8.06	8.67	1.4	c	a	a	b	b	6.65	3.52	4.47	9.01	1.4	c	a	a	b	b	5.86	3.52	9.03	8.19	1.4	b	c	a	c	b	2.75	9.21	5.49	7.68	8.75	a	a	b	a	b
x58	6.64	7.24	6.34	6.52	1.66	b	a	b	a	c	5.94	9.61	3.17	8.81	2.07	a	a	b	c	b	5.94	7.35	7.98	3.21	2.07	a	a	a	c	a	1.1	8.09	8.05	4.6	5.29	a	a	a	b	b	5.6	2.43	7.33	4.4	8.67	b	a	a	c	b	1.4	8.48	5.24	0.61	5.3	c	b	c	b	a
x59	3.03	2.06	8.28	1.05	2.91	b	c	b	c	a	3.97	9.9	1.4	5.86	8.32	a	c	a	b	c	1	6.09	1.4	5.86	5.45	b	c	b	a	b	4.8	7.82	1.4	5.86	9.37	b	a	b	a	b	8.76	0.07	1.4	5.86	3.19	a	b	a	a	c	9.61	9.95	9.62	3.73	8.87	b	b	b	a	b
x60	7.58	8.46	5.45	6.07	2.75	c	c	c	b	b	4.6	2.28	7.43	0.01	7.1	b	a	b	a	a	3.75	8.15	6.32	3.75	3.75	a	a	b	b	a	0.6	0.47	3.44	0.6	0.6	c	a	c	a	c	6.36	7.6	6.88	5.54	0.03	a	b	b	b	a	9.56	7.06	3.89	9.96	3.77	a	a	b	b	a
x61	3.76	4.75	0.01	4.36	0.96	b	a	b	c	c	5.94	4.26	4.09	0.68	2.07	a	a	b	c	c	5.94	6.6	2.15	3.45	2.07	a	a	c	c	c	1.4	8.4	3.94	0.32	0.27	a	c	c	a	c	7.04	2.38	4.98	2.47	1.43	a	a	b	a	c	9.76	5.16	4.16	3.95	3.54	b	c	c	a	b
x62	3.69	9.06	7.94	7.54	8.73	c	a	c	b	b	5.62	3.56	0.21	2.07	1.49	b	b	a	b	a	3.54	3.43	1.67	3.91	3.75	a	a	c	a	b	1.28	5.75	2.53	8.3	4.89	a	b	c	a	b	9.39	9.26	1.39	5.45	9.85	a	c	a	c	b	5.02	3.74	2.41	5.84	5.3	c	b	b	b	c
x63	5.2	1.56	9.85	9.54	6.49	b	c	b	b	c	8.74	7.97	2.02	8.55	8.57	a	a	b	b	b	3.75	3.94	4.96	3.75	3.75	b	a	c	c	a	0.6	2.9	3.52	0.6	0.6	a	a	a	a	c	7.76	3.33	0.8	2.02	5.37	a	c	c	b	a	7.11	2.22	8.26	4.45	5.92	c	a	a	c	c
x64	4.26	7.38	2.12	2.05	4.33	b	b	b	a	c	5.94	8.75	1.4	5.86	2.07	a	a	c	c	b	5.94	2.94	1.4	5.86	2.07	a	a	a	c	a	2.93	2.13	1.4	5.86	8.16	b	b	c	c	c	3.09	4.19	1.4	5.86	4.8	c	b	b	b	c	1.65	3.1	3.37	1	5.27	a	a	a	a	b
x65	6.89	8.26	1.02	2.28	1.6	b	a	c	b	a	4.74	3.52	3.04	4.67	1.4	b	c	b	c	c	5.28	3.52	5.24	8.19	1.4	b	a	a	c	b	5.61	3.52	5.25	6.38	1.4	c	a	a	b	b	0.71	3.52	1.03	2.67	1.4	b	b	b	a	b	9.09	9.3	8.01	2.23	7.71	c	b	b	b	b
x66	2.2	2.8	2.49	5.43	3.56	a	c	c	b	a	4.78	3.52	5.64	2.21	1.4	a	a	a	b	b	4.43	3.52	9.85	5.14	1.4	b	c	c	a	a	2.14	3.52	4.24	0.41	1.4	c	a	c	a	c	2.67	3.52	9.42	2.64	1.4	a	b	b	a	b	5.75	4.91	8.94	7.91	1.47	c	b	b	a	a
x67	3.56	5.96	8.07	6.63	0.46	a	c	b	b	c	7.1	7.74	0.89	4.33	1.97	a	a	b	b	c	1.6	7.93	8.32	4.48	7.8	a	a	c	a	c	9.64	7.88	0.84	7.55	8.37	b	a	a	a	b	6.61	0.84	5.17	2.47	8.18	b	b	a	b	b	4.23	9.09	8.54	8.07	0.88	c	a	a	a	a
x68	4.75	6.42	7.12	9.37	3.65	b	a	b	c	a	5.94	3.08	5.84	6.32	2.07	a	a	c	c	c	5.94	8.32	1.49	6.17	2.07	a	a	a	c	b	8.11	3.21	6.88	0.79	8.86	c	a	c	a	a	0.36	2.18	7.13	4.46	8.28	c	b	a	c	b	6.72	5.87	2.7	0.13	2.11	c	a	a	b	a
x69	4.35	6.95	5.98	5.2	9.13	a	c	b	b	c	9.62	3.52	7.68	0.95	1.4	a	b	a	a	b	0.05	3.52	0.53	6.16	1.4	a	c	c	a	a	9.21	3.52	6.47	5.78	1.4	b	b	c	a	b	4.51	3.52	3.9	0.67	1.4	a	b	c	c	c	6.65	8.32	3.36	7.74	5.44	c	c	a	a	c
x70	5.37	0.47	8.01	3.99	4.77	a	a	c	b	c	9.96	4.95	6.32	4.44	1.82	c	b	c	a	b	3.75	2.68	2.06	3.75	3.75	a	b	c	a	b	0.6	7.47	8.74	0.6	0.6	b	a	c	b	a	3.18	2.71	6.78	4.56	2.21	c	c	a	c	a	1.67	8.46	8.49	5.84	1.6	a	a	c	b	b
x71	3.71	5.57	4	8.53	6.08	b	c	b	b	c	5.94	7.22	3.96	3.41	2.07	a	a	a	c	b	5.94	2.95	9.55	4.31	2.07	a	a	a	c	a	6.17	0.47	9.11	3.28	0.15	b	c	c	b	c	0.43	4.57	6.31	7.14	6.58	b	a	a	c	a	7.86	3.92	3.95	6.17	6.82	a	c	b	c	a
x72	2.28	8.91	4.84	8.76	6.34	a	a	b	c	c	3.91	9.13	1.82	6.22	5.23	c	c	c	a	c	3.75	0.43	6.4	3.75	3.75	b	a	c	b	c	0.6	8.15	6.51	0.6	0.6	b	b	b	a	a	7.71	1.07	4.51	8.18	3.91	b	b	a	a	a	2.91	7.17	8.05	5.99	9.44	c	a	a	c	c
