X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	3.36	8.46	4.26	7.92	9.19	6.71	0.16	0.96	9.2	7.21	c	a	a	c	a	b	a	b	a	c	0.14	3.94	2.25	7.12	5.9	1.04	9.44	9.88	0.74	9.44	b	b	b	c	c	a	c	b	a	c	8.83	8.19	1.3	0.99	2.15	7.17	8.93	2.28	5.11	8.1	b	a	b	b	a	a	b	b	a	a	8.2	6.28	1.89	7.97	0.81	6.11	5.2	7.54	1.87	2.37	b	b	a	b	c	b	b	c	c	c
x11	7.89	1.7	4.33	9.27	9.26	7.22	1.21	0.32	3.01	6.53	c	b	c	c	a	a	b	c	b	c	6.86	4.02	0.6	7.08	6.62	3.39	5.39	3.99	1.72	9.45	a	b	b	c	a	b	b	a	b	b	6.76	2.46	8.18	2.26	8.18	0.88	8.93	9.1	7.12	8.88	b	b	c	c	c	b	c	a	b	a	4.85	1.88	9.91	4.76	2.92	7.95	5.14	4.35	3.61	8.98	a	b	c	c	a	b	b	b	b	a
x12	8.6	8.02	2.16	3.7	5.4	7.88	2.22	2.26	4.91	7.22	a	a	b	a	b	b	c	b	c	b	8.88	4.3	3	5.86	3.57	7.01	4.22	7.68	1.76	1.7	b	c	c	c	b	b	b	a	a	c	6.78	5.7	9.27	8.16	6.97	3.32	5.8	1.07	8.9	4.78	c	b	c	a	c	c	b	a	c	a	0.84	8.22	6.38	0.03	2.67	6.63	1.41	2.26	2.38	1.92	c	a	c	c	c	c	a	c	b	a
x13	5.71	7.33	8.63	2.44	4.18	3.27	5	8.52	2.17	7.31	a	a	a	b	a	c	b	b	c	a	0.86	3.89	0.71	3.48	4.31	6.62	2.25	8.4	7.05	8.51	c	c	a	c	c	b	b	a	b	c	8.87	1.07	9.81	1.39	1.64	4.23	0.5	1.84	6.87	7.49	c	b	b	b	a	a	a	b	a	a	3.85	6.71	8.16	0.34	0.38	6.43	9.88	7.91	9.73	7.03	c	b	b	c	a	b	b	c	b	b
x14	4.11	6.88	2.41	5.75	6.55	5.34	5.82	3.66	5.33	1.02	c	c	a	a	c	a	c	b	c	a	4.78	8.58	7.79	9.42	9.59	8.41	6.77	6.73	2.58	8.73	b	c	c	b	a	b	c	a	c	a	5.91	0.85	1.17	9.56	4.91	2.5	3.04	9.16	8.34	3.91	b	a	b	c	a	a	b	b	a	b	6.7	8.22	1.26	5.94	7.61	5.85	8.82	1.35	2.22	9.64	b	c	c	b	a	c	b	a	a	b
x15	9.31	2.78	3.14	8.5	5.97	8.1	2.76	3.12	8.26	7.14	b	c	c	a	a	a	c	c	c	b	2.89	0.3	0.87	5.89	5.66	6.85	4.98	6.48	8.46	1.35	b	c	c	a	c	b	b	c	c	b	3.56	6.91	7.32	1.01	2.18	1.19	2.49	0.85	2.64	8.99	a	c	a	b	b	c	c	b	b	a	8.98	2.16	6.69	2.07	6.43	4.42	1.87	8.17	6.6	9.13	a	c	a	a	b	c	b	c	b	a
x16	6.6	0.41	4.46	8.96	6.69	6.88	4.51	8.97	5.7	4.88	b	b	a	b	b	c	c	b	c	a	7.02	1.19	4.52	4.05	2.71	6.39	9.42	8.32	2.47	5.98	a	a	a	c	b	c	c	c	c	c	6.82	1.14	8.6	0.75	4.26	1.64	3.17	1.75	6.64	8.6	c	a	b	c	a	b	b	a	b	c	2.81	5.17	5.3	1.63	0.8	9.91	3.49	5.44	3.11	7.84	b	a	a	a	b	c	b	a	b	a
x17	1.45	9.96	8.47	0.43	8.97	9.6	4.4	1.39	8.62	7.71	a	a	c	c	a	b	b	b	b	a	0.41	3.72	5.36	2.15	5.19	7.34	2.76	7.17	1.96	1.79	b	b	b	a	b	a	b	c	a	a	4.83	4.56	2.81	1.51	1.81	3.86	3.31	5.19	6.5	5.45	a	a	a	b	a	b	c	a	b	b	9.86	9.88	7.42	2.85	2.1	5.82	9.97	9.97	6	2.67	b	b	a	b	c	b	a	b	a	c
x18	3.95	7.24	6.13	4.17	3.3	3.74	2.03	0.49	3.14	4.81	c	a	c	a	c	c	a	a	a	b	0.28	4.17	3.3	9.59	0.06	0.85	2.61	3.56	5.73	2.5	b	c	a	c	c	b	b	c	c	b	6.17	7.04	0.39	1.07	9.24	1.61	9.77	1.29	8.72	9.89	b	a	c	b	c	a	a	a	a	a	0.92	6.54	8.12	3.24	8.06	5.81	2.11	5.75	0.56	9.98	a	a	a	a	b	a	b	b	b	b
x19	8.96	5.52	1.59	8.07	4.5	1.4	3.39	6.74	8.26	1.2	c	b	c	a	c	b	b	c	c	c	8.97	7.2	4.73	4.78	6.24	9.09	6.72	8.87	1.89	6.28	c	c	b	c	b	b	b	a	c	a	7.21	0.24	2.48	5.54	1.42	8.96	4.22	5.84	4.28	4.04	c	b	b	b	a	b	a	b	a	b	6.3	1.32	0.77	4.53	3.82	8.87	5.06	0.84	8.26	6.95	b	a	b	b	a	a	b	b	b	b
x20	7.55	2.16	0.82	8.79	1.38	5.64	8.39	9.36	2.22	1.45	a	b	a	a	c	b	c	b	c	c	7.74	4.19	2.27	8.92	2.46	1.71	1.21	3.58	9.49	4.9	b	b	a	a	a	c	b	a	c	b	5.8	4.41	6.59	8.35	1.68	0.97	3.15	6.29	0.38	0.79	c	a	c	c	c	a	b	a	c	b	4.19	6.45	0.45	0.53	5.81	5.05	7.65	1.63	6.16	3.78	b	b	b	b	b	a	c	b	c	c
x21	4.01	4.06	7.63	4.95	5.95	4.06	2.29	9.97	6.56	7.13	b	c	b	b	b	c	b	c	a	a	1.35	2.91	8.67	0.42	7.95	6.71	1.43	7.33	1.09	2.99	b	a	c	a	c	b	b	b	a	a	0.62	2.91	8.67	0.42	1.41	2.34	7.11	7.33	1.09	6.45	a	b	a	b	a	b	a	c	a	c	3.55	4.95	7.47	4.35	0.1	4.55	4.7	2.85	4.86	7.85	a	b	c	b	a	b	b	c	a	c
x22	8.33	8.03	5.31	3.48	3.28	0.02	5.2	8.26	4.79	4.24	b	a	c	c	a	a	b	a	a	b	1.18	5.2	4.42	0.42	6.86	1.51	8.11	9.81	2.66	7.96	c	b	b	c	b	a	b	c	a	b	5.18	6.93	2.78	2.17	6.2	3.55	1.54	4.14	3.68	5.94	b	c	a	c	b	b	b	b	b	b	8.19	3.82	6.72	4.42	2.72	1.83	8.06	4.77	7.04	2.7	a	b	a	a	c	c	a	a	b	b
x23	8.57	3.02	8.32	7.17	4.91	0.67	6.18	7.91	1.3	3.37	b	c	b	c	b	c	b	b	b	a	8.03	2.91	8.67	0.42	0.85	7.85	6.83	7.33	1.09	7.27	b	b	a	c	b	a	c	a	c	b	2.53	2.91	8.67	0.42	1.72	9.13	0.42	7.33	1.09	8.43	b	a	b	c	b	b	b	a	b	c	0.84	0.57	4.74	1.34	4.33	4.93	4.07	5.6	1.37	6.05	a	c	b	a	c	c	a	b	b	a
x24	8.18	4.04	9.64	5.85	1.94	8.89	9.35	1.69	6.52	7.88	a	b	b	a	a	c	b	b	c	c	9.9	9.82	2.95	5.12	1.34	1.74	2.63	8.86	9.41	4.72	a	b	a	a	c	a	c	b	b	b	5.15	5.66	6.35	6.09	5.42	2.64	4.27	9.68	2.05	4.42	c	b	b	c	a	b	c	c	a	a	2.23	7.96	8.8	8.26	7.11	9.68	5.4	5.36	0.83	7.63	c	b	a	b	a	b	c	c	a	b
x25	6.88	3.6	7.02	0.86	1.59	2.41	2.02	5.33	7.58	6.98	b	a	b	b	b	b	b	a	a	c	8.32	3.03	1.67	9.5	7.03	1.73	8.86	9.87	4.66	4.5	c	b	b	c	c	a	c	a	a	a	0.41	6.43	0.35	1.01	0.01	7.67	0.72	6.54	1.39	4.35	a	a	a	c	c	c	a	b	a	a	0.67	6.86	3.59	7.16	5.26	0.67	9.25	2.96	1.54	7.08	a	b	b	a	c	a	c	b	a	b
x26	4.88	2.24	1.78	8.49	9.9	6.97	8.99	9.72	4.51	3.73	a	b	b	b	b	b	a	b	a	a	3.03	3.25	0.32	8.28	0.27	5.69	6.27	8.65	3.27	0.75	a	a	c	c	c	a	b	b	a	b	6.26	2.67	6.17	5.32	3.7	7.17	6.3	6.67	5.05	9.7	a	c	b	c	c	a	b	c	a	a	5.48	7.33	3.31	0.35	2.18	1.74	5.08	1.11	9.37	9.7	b	c	a	c	b	b	c	b	a	c
x27	4.82	2.12	2.81	7.66	7.69	4.17	0.16	8.92	2.38	8.64	c	a	b	a	b	c	b	a	c	c	0.59	6.78	0.84	1.91	4.28	1.45	1.91	7.25	6.3	4.47	c	a	b	b	b	c	b	c	b	a	8.02	0.57	8.97	7.96	2.81	2.96	1.74	9.52	2.76	8.05	a	b	a	b	b	b	b	a	b	a	9.93	7.99	5.36	0.57	7.79	3.61	5.02	9.27	0.83	4.34	b	a	a	c	b	c	b	b	c	a
x28	4.89	2.75	0.33	2.94	0.38	6.88	0.44	9.73	7.91	0.53	c	b	a	b	c	c	b	b	a	a	0.4	7.97	6.94	7.19	5.62	5.62	1.96	5.62	5.62	5	a	b	c	a	a	a	b	b	b	b	5.69	9.91	5.94	7.71	2	2	6.11	2	2	0.73	a	b	c	a	a	c	a	b	c	a	7.22	6.97	5.54	0.39	0.96	4.91	2.61	8.95	8.36	7.39	a	a	c	a	a	a	c	c	b	b
x29	4.02	8.71	7.99	6.38	8.49	0.28	8.79	4.06	4.39	6.76	a	a	a	a	c	c	c	c	c	a	5.04	2.12	9.06	2.18	5.62	5.62	6.45	5.62	5.62	3.53	a	b	a	a	c	a	b	a	a	c	9.4	5.52	6.42	5.15	2	2	2.97	2	2	3.73	a	b	b	c	a	a	c	c	c	a	2.72	7.14	3.35	0.48	9.72	5.53	5.25	9.98	8.05	6.31	c	a	b	a	b	c	a	b	c	b
x30	8.34	6.71	1.75	1.35	3.39	1.64	7.69	4.51	4	1.74	b	c	c	c	c	c	a	b	b	c	3.68	0.38	7.57	3.39	6.14	6.22	0.41	4.75	5.15	8.92	b	a	b	c	c	a	a	c	a	a	2.93	5.1	2.53	9.26	5.15	0.85	7.96	1.68	7.95	0.37	c	a	b	a	a	c	b	c	c	a	6.96	4.44	3.29	1.06	6.81	6.26	7.51	7.56	8.21	5.99	c	c	c	a	b	a	c	c	b	b
x31	7.93	5.71	4.24	8.44	4.98	6.68	1.9	5.8	4.39	9.6	b	c	c	a	c	b	b	a	c	c	1.72	2.6	9.58	9.34	5.62	5.62	3.07	5.62	5.62	9.57	a	b	b	b	a	b	c	a	a	b	2.32	7.04	9.1	3.03	2	2	6.98	2	2	3.35	a	b	b	b	b	a	c	b	c	a	7.33	9.91	7.39	0.46	4.53	1.61	5.04	1.79	6.74	6.61	b	a	c	c	c	c	b	b	c	c
x32	6.52	7.73	9.49	9.14	0.71	7.26	5.76	4.41	3.37	4.45	c	b	c	c	b	a	c	b	a	a	9.64	5.96	4.4	8.89	4.47	4.37	1.71	4.68	6.15	0.39	c	a	c	c	c	b	b	b	c	b	6.71	1.91	5.93	1.8	9.4	6.19	6.21	7.17	2.98	6.45	b	b	b	a	a	b	a	b	b	c	1.18	3.43	8.18	8.32	7.94	6.76	6.88	9.55	7.22	5.9	a	c	a	b	c	b	c	b	b	a
x33	9.42	2.58	4.45	2.27	9.89	9.19	9.42	7.01	9.95	9.42	c	b	b	b	a	a	b	a	b	c	9.8	0.97	2.72	5.63	2.51	5.93	9.8	6.8	0.62	9.8	c	a	b	a	a	c	a	c	a	c	9.93	3.23	4.02	7.59	8.51	7.87	0.65	7.33	7.67	1.31	a	b	b	a	a	c	c	b	c	a	2.14	3.55	0.34	2.73	1.63	9.43	3.98	4.66	1.61	8.04	a	a	b	c	c	a	c	c	a	c
x34	7.05	0.31	7.32	8.04	0.24	9.94	2.93	1.77	1.38	9.77	b	c	a	a	b	a	a	b	c	b	1.37	8.83	5.35	6.44	1.19	7.34	9.49	1.62	0.2	4.9	b	c	c	a	c	c	a	b	c	a	7.94	1.87	6.54	4.2	3.67	0.51	9.85	8.35	5.36	8.6	a	c	b	a	a	a	c	b	a	c	1.14	1.72	0.9	5.71	9.07	3.35	1.19	2.08	5.91	3.62	b	a	c	a	a	b	b	a	a	b
x35	1.07	1.04	5.68	0.33	8.71	4.39	5.44	5.76	0.92	2.79	b	c	b	c	b	b	a	b	a	a	7.32	1.93	6.14	8.03	5.85	1.34	7.32	4.57	5.93	5.53	c	c	a	c	c	c	a	b	c	b	3.71	3.21	7.17	4.77	1.36	9.01	8.86	6.73	9.17	8.62	c	c	b	a	c	c	a	b	c	c	9.48	0.93	2.48	7.68	1.65	6.3	7.07	6.39	5.6	5.6	b	b	b	b	b	b	a	b	a	c
x36	2.55	2.65	3.17	3.01	1.09	1.14	3.94	5.7	8.8	1.93	b	b	b	a	c	c	c	c	b	a	3.78	3.52	7.41	2	3.57	5.7	2.86	2.14	9.54	4.95	a	c	b	b	c	a	a	b	b	b	5.07	6.22	7.06	8.13	7.14	3.64	2.57	4.44	0.5	5.6	b	a	a	b	a	b	a	a	c	a	7.86	9.1	0.69	6.4	6.41	2.66	9.68	0.83	6.51	9.24	c	b	a	a	c	b	a	a	a	b
x37	8.54	3.7	7.39	3.34	2.76	1.05	0.64	3.08	1.07	4.95	b	a	b	c	c	b	a	c	c	c	5.3	5.31	6.29	1	3.97	4.51	8.92	7.44	4.71	1.96	a	c	c	b	a	b	b	a	b	c	2.68	9.75	1.75	2.93	9.32	8.87	3.08	1.94	7.43	1	b	a	a	b	c	b	c	b	b	a	7.02	6.12	2.15	5.51	6.19	1.49	8.86	0.93	4.92	9.37	c	b	a	b	c	a	b	b	c	a
x38	1.85	1.36	8.76	7.78	5.49	0.77	4.16	7.83	6.35	9.42	c	c	b	b	c	c	a	a	b	c	7.02	1.27	5.58	1.52	2.65	3.82	0.16	0.55	6.47	0.21	b	b	c	c	a	a	b	b	b	c	7.45	6.77	2.71	3.39	7.36	0.24	8.91	7.93	6.89	1.48	a	c	a	c	b	a	b	b	a	b	3.48	5.64	9.55	1.24	4.04	2.43	8.32	6.38	3.55	8.71	a	a	c	c	a	c	c	a	c	b
x39	7.87	1.12	8.92	6.39	7.16	9.15	8.27	4.95	4.48	0.86	a	a	c	a	b	c	c	c	c	a	5.08	9.5	8.62	8.29	8.86	8.01	0.45	5.89	8.07	2.24	c	b	c	c	c	a	a	b	b	b	5.42	6.2	5.6	5.7	5.62	7.27	4.69	8.19	3.94	8.47	b	c	a	c	a	a	c	a	c	b	0.25	4.64	8.76	4.15	1.75	5.08	6.72	3.15	0.38	6.79	b	c	b	c	c	c	a	c	c	c
x40	9.42	3.22	8	9.88	7.87	4.28	9.42	2.46	8.72	9.42	c	b	b	a	a	a	a	c	c	b	9.8	2.91	8.67	0.42	5.58	5.56	9.8	7.33	1.09	9.8	c	b	b	c	b	b	b	b	c	c	5.84	2.91	8.67	0.42	6.24	1.99	7.95	7.33	1.09	3.96	a	a	a	b	c	c	b	b	c	b	7.78	4.11	9.97	4.64	9.72	4.47	9.61	8.93	5.01	2.58	a	c	a	a	c	b	a	b	b	a
x41	3.22	3.61	6.31	8.15	6.31	7.69	6.39	6.13	0.16	5.19	c	c	a	a	c	c	b	b	b	c	1.89	2.91	8.67	0.42	9.49	3.84	5.36	7.33	1.09	0.25	c	c	c	a	c	a	b	c	a	c	6.06	2.91	8.67	0.42	4.55	0.23	6.24	7.33	1.09	8.31	a	a	a	c	c	a	c	b	c	c	7.69	1.9	0.85	9.38	7.07	6.71	4.21	1.67	3.65	6.68	b	c	a	c	b	a	c	b	c	c
x42	1.84	5.97	0.76	1.12	5.86	8.59	9.43	8.99	1.42	9.12	c	c	a	b	b	b	c	b	a	a	4.26	5.59	4.66	5.32	2.2	8.94	2.33	1.95	9.15	2.58	a	b	a	b	c	c	c	a	a	a	0.49	3.05	5.13	7.46	0.18	8.27	7.7	4.51	8.72	1.38	a	c	c	c	a	c	a	a	c	c	2.68	3.67	1.21	2.53	7.3	3.04	7.08	6.55	8.21	0.53	c	a	c	c	a	b	a	b	a	a
x43	9.41	9.71	5.61	7.62	9.83	1.43	2.38	2.69	7.54	3.04	a	c	b	c	b	c	a	c	c	c	1.29	2.91	8.67	0.42	5.31	9.08	7.33	7.33	1.09	1.65	a	c	b	a	a	b	c	c	a	c	1.07	2.91	8.67	0.42	1.03	9.16	3.79	7.33	1.09	1.33	a	a	c	a	c	b	b	b	b	c	2.73	7.26	4.34	2.65	2.45	3.75	4.14	4.62	1.11	7.2	c	a	c	c	c	b	a	b	a	b
x44	2.07	4.37	8.9	6	0.41	9.32	7.56	7.29	3.72	0.33	c	b	c	c	c	a	c	a	b	b	3.9	7	7.65	1.48	8.26	2.33	8.43	3.25	3.69	4.38	a	b	c	c	c	a	b	b	b	a	3.46	9.42	3.51	1.29	8.85	8.57	5.4	2.38	2.56	7.07	b	c	a	c	c	a	b	a	c	c	2.8	6.96	1.31	5.99	9.52	1.44	6.19	7.68	7.94	9.25	b	a	c	b	b	a	b	b	b	a
x45	9.36	5.27	9.13	6.71	9.61	0.5	0.27	6.6	7.03	4.82	b	b	b	b	c	c	a	a	b	c	9.89	4.2	8.59	5.48	8.74	0.58	7.6	4.21	6.69	6.01	c	b	c	a	b	c	c	c	b	c	5.74	7.94	1.05	5.32	8.02	0.3	2	3.06	9.3	5.89	a	b	b	a	c	a	b	c	a	b	9.36	8.31	8	9.76	2.94	3.43	1.86	7.62	1.7	5.18	a	a	c	a	a	b	b	a	c	c
x46	8.61	6.23	5.15	5.99	9.84	9.18	0.45	9.03	8.4	7.13	a	c	b	b	b	b	b	a	a	a	4.89	2.91	8.67	0.42	3.58	5.36	9.25	7.33	1.09	0.67	a	b	b	a	a	a	b	b	c	c	5.25	2.91	8.67	0.42	4.96	6.3	9.37	7.33	1.09	6.42	c	b	a	b	b	b	b	b	c	a	7.31	3.15	7.48	6.9	9.95	6.49	9.97	5.65	7.34	3.74	b	a	c	a	c	a	a	c	b	b
x47	7.99	1.68	4.21	6.69	6.42	1.21	4.63	6.11	4.79	3.67	a	a	c	c	b	a	a	c	a	b	9.49	0.94	9.47	8.74	6.08	0.31	4.45	4.76	4.59	1.84	b	c	b	c	c	b	c	c	b	c	7.96	4.25	9.48	5.95	4.28	6.96	7.69	5.67	2.32	4.82	b	a	a	a	b	b	b	a	b	b	3.26	5.46	6.5	4.06	1.07	7.29	2.75	7.53	0.13	5.45	c	b	a	c	c	c	a	b	c	a
x48	4.12	4.76	5.73	2.2	8.18	4.87	8.05	0.98	3.84	6.07	a	c	c	c	a	a	a	c	c	a	4.66	0.04	7.59	4.01	8.69	6.31	8.28	7.48	6.42	3.38	a	b	b	c	a	c	c	a	c	b	0.44	2.73	9.51	5.6	8.7	1.76	8	4.18	0.88	0.01	b	c	c	a	b	c	c	a	c	a	1.11	9.24	6.36	7.95	7.47	7.28	2.4	3.35	3.94	3.58	c	b	c	b	a	a	a	a	a	b
x49	1.82	5.52	1.42	3.11	6.77	5.43	7.93	8.33	4.74	4.21	b	c	c	a	b	a	b	b	b	c	8.47	3.68	3.27	9.1	0.76	4.35	8.22	1.85	5.25	9.86	b	c	a	b	c	b	a	b	b	b	1.04	6.74	3.96	4.2	5.98	6.62	2.05	2.98	1.13	2.76	a	c	c	b	c	a	c	a	c	a	2.41	8.55	8.61	4.42	9.85	9.07	5.33	0.3	1.37	7.43	c	b	b	a	a	b	a	a	c	c
x50	3.67	0.28	9.71	4.65	9.38	0.89	4.79	0.09	9.68	4.74	c	a	b	c	c	a	b	c	a	a	3.06	1.55	8	6.91	5.62	5.62	5.26	5.62	5.62	2.66	a	b	b	a	c	c	c	c	a	c	3.37	1.64	1.37	4.8	2	2	0.27	2	2	3.34	a	b	a	a	b	b	c	c	c	b	2.52	8.25	7.15	4.79	5.48	6.81	4.94	7.28	9.23	3.8	a	a	b	b	c	a	c	c	c	c
x51	3.27	9.35	9.83	6.23	6.12	5.51	6.95	6.89	7.26	4.13	c	a	c	c	a	b	a	c	a	c	9.55	0.47	0.78	4.03	8.25	7.39	7.27	0.49	8.11	3.24	b	c	a	b	c	a	a	b	c	a	9.05	8.24	4.94	2.57	2.49	5.89	8.73	7.54	1.67	4.55	a	b	c	a	a	b	b	a	a	a	3.26	0.3	0.36	7.62	1.94	7.74	0.4	9.22	2.3	7.33	a	c	c	c	c	c	a	b	c	c
x52	8.54	6.72	8.44	1.31	9.4	5.65	7.84	4.07	3.92	2.28	b	b	a	a	c	c	c	a	a	a	3.66	5.45	6.93	1.55	8.54	2.24	0.15	4.8	0.41	5.3	c	c	b	c	a	a	b	a	b	b	0.49	8.18	6.04	5.66	1.03	0.99	8.45	9.14	1.82	7.32	c	c	a	a	a	a	a	b	c	b	6.81	1.69	6.96	0.8	3.38	9.89	5.06	3.14	3.2	4.31	a	c	c	a	b	a	c	c	b	b
x53	9.41	3.77	2.03	4.36	4.62	3.86	8.65	2.27	4.86	6.72	b	a	b	c	c	b	b	c	b	a	7.07	7.84	8.59	3.02	5.62	5.62	4.62	5.62	5.62	3.1	a	b	a	b	c	b	b	b	c	c	7.09	0.85	0.15	9.12	2	2	7.35	2	2	7.89	a	b	a	b	b	c	b	b	b	c	4.3	5.72	4.52	3.67	4.58	1.52	0.99	8.88	2.98	8.6	a	a	a	a	c	c	c	b	b	c
