X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x10	8.71	4.6	9.39	7.95	0.34	a	a	b	b	c	3.6	1.57	8.64	0.71	3.44	a	b	a	b	a	3.6	8.57	7.91	0.71	3.44	a	a	b	b	a	6.91	3.24	0.45	3.5	5	b	c	b	b	c	5.03	4.16	9.47	5.2	9.49	b	c	a	c	a	3.78	2.27	9.46	7.87	8.8	b	a	a	c	b
x11	0.34	6.43	2.39	8.97	7.45	b	b	a	a	b	0.32	2.01	6.28	2.07	1.6	a	b	b	a	a	0.38	7.41	6.68	2	4.63	a	b	a	a	a	8.24	0.49	5.26	7.37	7.09	b	c	b	a	b	8.26	5.48	5.69	1.4	2.23	a	a	b	a	a	2.04	7.3	3.54	2.92	5.25	a	a	c	b	b
x12	5.49	1.44	4.11	5.19	0.95	a	c	b	a	a	8.44	6.14	4.77	4.6	6.5	c	c	a	a	b	7.68	7.68	7.68	6.11	2.44	a	a	a	b	c	9.11	9.11	9.11	1.52	7.89	b	c	a	b	a	3.11	8.97	6.01	7.65	7.79	c	a	a	c	c	5.95	9.13	8.86	6.88	2.52	c	a	c	c	a
x13	8.54	9.65	1.2	0.76	1.32	b	c	c	c	b	8.73	7.63	7.23	0.02	5.06	c	b	b	c	b	1.28	5.1	5.04	5.24	7.69	c	c	b	a	c	8.3	8.04	1.74	5.24	8.58	c	c	b	b	c	3.75	0.74	5.83	4.9	8.3	b	c	c	b	a	9.03	4.78	3.77	3.94	7.16	a	a	a	a	a
x14	7.57	5.52	8.6	0.2	9.56	a	b	a	b	c	2.57	7.46	0.63	1.68	6.57	b	a	c	b	c	9.15	7.46	0.63	3.86	6.57	c	a	c	b	c	2.32	7.46	0.63	9.19	6.57	b	a	c	b	b	8.63	7.46	0.63	5.86	6.57	c	a	c	b	b	3.01	0.57	5.8	2.77	6.24	a	c	c	c	c
x15	3.89	8.8	5.9	3.22	1.69	b	b	a	b	b	9.16	4.61	0.75	4.66	5.14	b	a	b	b	b	7.73	2.07	1.6	3.93	8.6	c	c	a	a	b	3.16	5.14	9.5	9.61	6.73	c	c	c	a	b	6.57	0.93	9.97	9.83	8.75	a	b	c	a	a	4.89	0.03	8.19	4.62	2.2	b	c	b	b	b
x16	8.55	3.7	1.79	2.27	4.4	b	a	a	c	b	2.51	7.46	0.63	3.55	6.57	b	a	c	a	a	2.06	7.46	0.63	7.46	6.57	c	a	c	c	a	7.28	7.46	0.63	1.95	6.57	b	a	c	c	c	0.8	7.46	0.63	6.31	6.57	c	a	c	c	c	2.05	7.87	5.73	7.98	9.18	c	b	c	a	c
x17	3.27	7.62	8.41	0.17	0.09	a	c	c	a	a	1.61	6.07	5.52	5.3	3.13	b	b	c	a	a	8.33	9.48	4.59	0.74	4.35	c	a	c	a	c	0.83	3.26	4.23	5.72	5.73	c	a	c	a	c	5.47	0.08	2.7	2.49	3.94	b	c	c	c	c	5.93	0.96	5.12	8.61	9.45	c	b	b	b	a
x18	7.08	1.26	0.34	0.33	9.03	b	c	b	b	c	2.67	4.13	3.3	1.74	5.97	c	b	b	c	a	8.02	8.9	2.1	9.37	6.93	a	a	b	a	b	5.66	4.19	6.92	3.87	1.03	c	a	a	a	c	4.86	5.64	4.62	5.49	6.34	c	a	c	a	c	5.4	5.39	3	7.56	0.34	a	b	a	a	c
x19	2.28	5.64	3.34	0.61	5.78	c	c	c	c	c	3.6	7.27	4.83	0.71	3.44	b	b	c	b	a	3.6	3.93	6.2	0.71	3.44	a	a	b	c	b	1.76	1.6	1.52	6.57	4.17	a	b	a	a	b	1.19	6.71	8.83	0.52	8.59	a	b	c	a	a	1.64	0.03	0.75	8.11	3.56	b	c	b	a	a
x20	4.51	1.54	1.54	2.72	6.2	b	c	a	b	a	6.56	2.07	2.07	1.04	9.06	a	c	c	b	a	9.5	8.64	8.64	4.11	1.16	c	c	b	b	a	9.22	1.04	1.04	6.65	0.59	c	a	c	b	a	7.91	7.18	9.45	9.15	1.45	b	a	a	a	a	0.42	0.55	3.72	5.39	8.75	b	c	c	a	b
x21	2.46	4.44	2.29	0.27	3.08	b	b	c	a	c	9.49	2.96	5.85	6.45	3.28	b	a	c	a	c	3.93	6.37	1.99	5.26	9.04	b	a	c	a	c	2.62	5.69	8.63	1.56	1.74	b	b	c	a	b	7.16	8.24	0.09	8.7	5.3	c	b	a	a	c	0.07	1.26	0.47	8.6	6.52	a	b	c	c	a
x22	6.37	3.07	3.34	8.85	6.36	a	a	c	b	b	1.84	7.46	0.63	1.64	6.57	a	a	c	b	b	6.74	7.46	0.63	7.28	6.57	c	a	c	b	b	1.69	7.46	0.63	2.81	6.57	b	a	c	a	b	4.36	7.46	0.63	9.22	6.57	a	a	c	a	c	1.24	1.61	3.51	9.87	1.16	c	a	a	a	a
x23	9.57	4.65	9.19	8.58	0.63	a	c	c	a	b	4.66	0.18	9.41	5.75	9.72	a	c	c	a	a	9.42	7.04	1.04	3.68	4.29	b	a	c	a	c	6.39	9.73	8.53	4.33	3.89	a	b	c	a	b	9.05	0.89	9.51	9.17	4.47	b	c	a	a	b	6.56	0.24	1.43	9.83	0.03	b	b	a	c	a
x24	1.1	2.53	5.7	6.38	5.1	b	b	a	c	a	3.6	2.25	2.31	0.71	3.44	b	b	a	a	c	3.6	3.44	6.17	0.71	3.44	b	a	b	a	b	5.92	1.14	9.09	5.22	8.15	a	a	a	b	a	2.29	2.2	8.84	2.75	0.8	a	c	b	b	b	2.79	2.86	5.66	1.33	5.82	a	a	b	c	b
x25	6.2	5.03	3.55	0.94	6.7	a	c	c	a	b	2.58	5.99	8.07	3.84	6.02	a	a	c	a	c	4.21	9.79	4.04	6.46	6.74	b	c	c	a	c	7.8	7.31	1.69	9.5	9.17	b	c	c	a	a	5.4	1.18	3.69	1.49	2.04	c	c	a	a	c	9.94	9.95	0.94	1.78	5.12	c	b	c	b	b
x26	0.93	8.53	1.86	4.7	4.88	a	b	c	b	b	4.39	2.12	8.19	9.25	6.8	a	c	c	a	a	5.59	6.57	9.5	9.49	3.74	b	c	c	c	c	9.07	5.68	5.33	9.24	0.51	a	a	c	c	a	0.61	5.54	9.15	0.61	5.69	a	a	b	c	b	3.21	9.18	5.95	4.47	5.07	c	c	c	c	b
x27	8.91	3.45	9.85	5.45	5.15	b	b	b	b	c	4.99	4.92	3.47	0.18	7.66	a	c	c	a	a	5.63	1.27	4.3	8.65	9.47	b	b	a	c	b	3.14	5.66	9.39	0.46	4.44	a	a	b	c	b	8.03	6.36	0.51	1.23	8.62	b	a	a	b	a	6.52	3.1	8.47	9.05	0.51	b	a	b	c	c
x28	1.22	0.77	1.06	6.27	7.68	a	b	a	b	a	7.74	8.25	1.27	5.68	6.69	c	c	b	b	a	5.11	5.5	1.28	0.16	6.07	b	b	a	b	a	8.44	9.47	6.89	2.52	2.77	a	c	c	a	b	5.53	0.45	1.63	6.58	7.83	a	c	a	b	b	7.03	5.85	7.75	4.62	3.12	a	a	c	a	a
x29	4.99	1.14	8.95	4.17	3.83	a	c	c	a	b	7.25	8.8	9.12	5.62	2.67	c	b	c	a	b	1.62	2.06	2.18	4.31	6.84	b	a	c	a	a	1.05	0.27	1.8	5.67	7.99	c	c	c	a	a	4.75	7.7	5.32	9.55	6.27	a	a	c	c	b	5.45	6.3	6.51	4.24	3.04	c	b	b	a	a
x30	7.8	7.34	2.63	8.94	0.95	c	a	b	a	c	9.52	9.46	8.82	5.42	3.31	c	c	b	c	a	5.7	0.24	5.73	5.54	1.57	c	b	c	c	b	8.24	4.92	3.88	9.07	3.91	c	c	a	b	b	5.22	8.48	0.15	4.28	9.96	a	c	a	b	c	4.15	4.99	3.78	3.5	8.25	c	a	a	b	a
x31	5.55	8.55	4.23	2.15	2.25	a	a	b	b	c	6.98	6.24	3.69	4.62	6.88	c	c	c	b	a	7.68	7.68	7.68	7.14	0.17	c	b	a	b	b	9.11	9.11	9.11	9.04	9.59	c	c	a	b	c	9.65	4.61	2.78	8.89	5.05	a	a	b	c	a	1.48	7.9	8.1	8.02	3.76	a	b	b	b	c
x32	0.48	6.84	9.01	3.55	5.96	a	b	c	a	a	3.6	2.93	5.19	0.71	3.44	b	c	c	a	b	3.6	2.97	8.37	0.71	3.44	b	a	c	a	c	2.25	8.82	2.12	8.95	3.87	b	b	c	a	a	1.11	6.21	8.83	2.61	8.35	a	c	a	a	c	6.7	6.87	9.48	8.5	0.67	b	c	c	b	c
x33	6.32	6.14	7.43	0.95	5.8	a	c	c	a	c	7.07	1.76	2.85	1.36	7.79	c	c	b	c	c	9.92	5.3	0.7	5.92	4.96	a	b	a	a	b	4.75	0.28	0.96	5.03	3.92	c	b	c	a	a	2.29	6.32	0.71	3.17	3.85	c	b	c	a	b	0.05	3.75	0.28	8.01	2.72	a	c	c	c	c
x34	0.29	5.99	6.08	1.25	7.48	b	b	a	c	a	4.68	6.62	3.01	7.61	2.87	c	c	b	b	c	4.35	1.32	5.25	0.03	0.48	a	c	a	c	b	3.35	0.83	8.53	4.49	2.34	c	c	c	c	a	2.01	2.24	1.93	3.17	1.08	c	c	b	b	b	1.48	7.8	4.3	1.83	2.25	c	a	a	c	c
x35	5.19	5.89	3.95	8.3	7.07	c	b	b	a	b	3.6	3.39	9.81	0.71	3.44	a	c	c	c	a	3.6	3.71	3.07	0.71	3.44	b	a	c	b	c	4.59	7.49	6.44	9.24	7.55	b	b	c	b	b	1.88	9.35	0.25	8.09	7.14	b	a	a	b	c	5.22	5.72	0.53	0.42	3.18	b	c	c	c	a
x36	8.34	0.58	2.56	8.24	7.63	c	c	b	a	a	6.14	7.46	0.63	8.63	6.57	a	a	c	a	c	7.02	7.46	0.63	1.62	6.57	c	a	c	a	c	2.92	7.46	0.63	1.75	6.57	c	a	c	c	b	3.22	7.46	0.63	0.89	6.57	c	a	c	a	c	2.43	5.83	1.03	3.76	3.4	b	b	c	a	c
x37	0.58	9.39	0.43	2.81	0.8	b	a	c	c	b	6.06	7.46	0.63	9.13	6.57	a	a	c	b	b	8.64	7.46	0.63	7.43	6.57	c	a	c	a	c	1.4	7.46	0.63	8.28	6.57	b	a	c	b	a	6.96	7.46	0.63	6.92	6.57	a	a	c	a	b	5.99	1.25	3.03	9.21	0.8	c	a	a	b	a
x38	4.49	3.21	1.75	0.43	8.77	a	c	c	a	c	3.6	7.9	5.15	0.71	3.44	a	a	a	c	a	3.6	0.3	6.43	0.71	3.44	b	c	a	c	c	9.06	6.23	8.38	1.26	9.68	a	a	a	b	a	3.42	1	1.51	2.7	4.94	a	c	c	b	a	2.26	2.33	0.08	8.43	3.09	c	b	b	b	b
x39	2.48	0.6	4.76	8.06	4.58	a	c	c	c	c	4.52	2.05	2.82	0.96	3.84	a	a	a	b	c	7.68	7.68	7.68	2.41	2.09	b	b	a	b	a	9.11	9.11	9.11	4.67	6.67	a	c	a	b	b	4.26	0.83	3.81	9.74	2.44	a	a	a	b	c	0.09	4.88	4.13	5.61	9.88	c	c	a	a	b
x40	2.54	1.54	1.54	2.3	4.4	a	c	c	b	a	4.64	2.07	2.07	7.26	0.77	c	c	c	b	a	4.94	8.64	8.64	5.02	5.01	b	c	b	b	a	3.01	1.04	1.04	3.42	6.68	a	b	b	b	a	0.77	6.46	6.26	7.95	5.1	a	a	b	c	a	8.41	2.94	3.46	0.34	4.32	b	c	c	c	c
x41	3.37	7.63	4.28	0.83	1.24	c	b	c	a	b	2.84	0.68	5.51	9.33	0.88	a	c	c	a	a	9.75	3.22	6.58	4.62	7.88	c	c	c	a	c	9.98	3.77	6.88	0.8	0.9	a	b	c	a	b	4.13	4.24	1.99	0.31	8.7	a	c	a	c	a	8.99	1.76	8.39	5.27	7.32	c	b	c	a	b
x42	3.34	3.02	2.54	4.43	7.98	c	b	c	a	b	3.6	7.1	7.99	0.71	3.44	a	c	c	a	c	3.6	5.77	4.13	0.71	3.44	c	b	c	a	b	1.46	3.83	3.52	2	0.46	c	b	c	a	a	6.28	2.3	0.58	8.9	6.95	c	c	c	b	b	9.6	4.74	2.65	7.19	9.39	c	a	a	a	a
x43	2.09	6.28	9.42	9.7	2.79	a	b	c	a	c	3.6	5.08	5.87	0.71	3.44	a	c	a	c	c	3.6	2.4	1.15	0.71	3.44	b	b	b	a	b	3.38	8.9	4.03	0.57	9.32	a	c	c	a	c	4.86	5.27	0.97	7.24	9.44	b	b	a	a	c	9.15	5.75	7.44	6.58	1.89	a	c	c	a	c
x44	0.15	4.08	8.5	6.27	2.79	b	a	c	a	c	5.37	0.79	9.31	6.69	7.03	b	a	c	a	a	8.93	3.19	5.14	5.53	7.88	b	b	c	a	c	4.82	8.78	4.67	5.72	7.07	c	c	c	a	b	9.74	9.97	8.45	4.25	7.34	b	c	b	c	a	8.5	4.05	6.29	0.11	0.9	a	b	a	b	b
x45	7.52	3.81	9.5	3.67	1.82	c	b	c	b	c	3.6	8.93	4.57	0.71	3.44	b	b	a	a	c	3.6	0.22	6.86	0.71	3.44	b	b	a	a	c	5.57	0.99	8.52	7.49	5.27	b	b	a	c	a	0.7	3.99	0.05	5.37	9.95	b	a	b	c	b	4.64	4.15	8.99	3.51	9.26	a	c	b	c	b
x46	3.3	0.37	5.51	8.35	8.18	b	c	a	b	c	6.15	7.46	0.63	5.88	6.57	a	a	c	c	c	5.14	7.46	0.63	9.76	6.57	b	a	c	c	a	1.82	7.46	0.63	5.45	6.57	c	a	c	c	b	8.24	7.46	0.63	6.23	6.57	b	a	c	c	a	8.94	0.89	8.73	1.06	2.24	b	c	c	c	b
x47	3.57	7.8	8.73	0.54	3.55	b	b	b	c	a	6.65	8.39	8.38	6.52	8.32	b	b	b	c	a	7.68	7.68	7.68	8.67	0.68	a	c	a	b	c	9.11	9.11	9.11	0.67	4.25	a	b	a	b	b	1.67	0.23	5.31	4.97	3.06	a	a	b	b	c	4.49	1.27	4.5	8.36	6.49	c	b	b	a	b
x48	8.75	2.95	3.08	4.03	6.64	b	b	c	a	c	3.23	7.39	9.39	5.51	2.19	b	c	c	a	c	8.58	2.76	6.54	2.38	3.99	a	c	c	a	a	6.69	7.06	3.98	2.16	5.41	b	a	c	a	c	3.31	8.08	7.56	0.64	8.49	b	c	b	b	c	0.71	9.9	5.29	8.88	0.36	b	c	c	b	b
x49	7.88	5.61	8.25	2.58	3.17	a	b	c	c	c	6.56	7.46	0.63	8.68	6.57	a	a	c	b	c	3.83	7.46	0.63	8.91	6.57	c	a	c	a	b	0.96	7.46	0.63	7.14	6.57	b	a	c	a	c	8.37	7.46	0.63	9.45	6.57	a	a	c	a	c	5.6	7.77	4.84	1.69	3.92	c	b	a	a	c
x50	7.32	3.36	9.17	6.04	4.26	a	c	c	a	b	5.09	0.13	6.16	8.37	3.93	b	a	c	a	a	7.27	1.16	9.11	2.9	0.48	c	a	c	a	b	3.54	5.38	6.54	9.68	8.29	b	c	c	a	c	2.63	5.17	4.63	4.3	7.66	a	c	a	c	a	1.33	5.14	3.21	1.59	3.41	a	b	a	a	a
x51	6.87	7.03	0.62	6.56	7.92	c	c	b	a	b	5.1	2.77	6.86	7.8	5.06	b	b	c	c	a	7.4	0.86	7.4	2.87	0.24	b	b	a	b	c	7.31	9.89	3.53	0.09	7.77	c	a	b	c	b	0.47	8.27	2.46	4.39	7.84	c	a	b	b	c	5.35	0.87	6.73	4.09	5.62	a	b	a	c	c
x52	8.72	1.54	1.54	9.95	5.11	b	b	c	b	a	6.7	2.07	2.07	8.62	1.53	c	b	a	b	a	4.85	8.64	8.64	1.09	9.84	a	c	a	b	a	8.12	1.04	1.04	4.68	4.21	a	c	b	b	a	6.67	1.86	2.04	3.75	5.11	a	a	a	a	b	2.84	1.47	5.3	8.98	4.81	a	b	a	b	b
x53	5.39	1.54	1.54	2.81	8.81	a	c	c	b	a	1.9	2.07	2.07	6.55	8.28	a	c	b	b	a	3.7	8.64	8.64	0.81	9.1	c	a	c	b	a	6.84	1.04	1.04	0.33	3.64	a	a	c	b	a	1.95	1.89	9.73	6.08	5.47	b	b	a	a	b	4.72	8.77	7.04	1.69	2.63	a	c	a	b	c
x54	0.57	5.15	1.89	0.09	6.62	a	a	c	c	b	7.02	5.87	8.19	0.15	1.68	a	b	a	c	a	8.22	4.47	4.6	3.95	1.91	a	b	a	b	c	5.07	8.52	1.96	4.84	3.24	b	a	b	a	a	3.5	1.22	8.93	1.24	1.9	c	a	a	c	a	1.94	2.49	8.37	3.71	7.74	c	b	a	a	c
x55	3.58	7.08	8.08	0.59	3.97	a	a	c	b	b	8.98	7.46	0.63	1.3	6.57	b	a	c	a	c	5.86	7.46	0.63	0.54	6.57	b	a	c	a	c	5.2	7.46	0.63	6.87	6.57	b	a	c	b	b	2.92	7.46	0.63	1.44	6.57	b	a	c	c	c	4.18	3.65	7.01	0.55	7.02	c	b	b	b	a
x56	8.04	1.94	8.38	9.95	0.19	c	a	a	a	c	5.58	7.46	0.63	6.24	6.57	a	a	c	b	a	9.98	7.46	0.63	3.8	6.57	a	a	c	b	a	5.84	7.46	0.63	5.53	6.57	a	a	c	c	c	3.52	7.46	0.63	6.37	6.57	a	a	c	a	b	1.18	0.47	3.57	0.89	4.35	c	c	a	b	b
x57	6.64	4.11	2.82	4.57	4.5	c	c	b	a	c	3.99	0.82	0.09	2.25	8.89	a	c	b	b	a	2.76	1.27	9.22	7.91	1.51	a	a	a	b	b	0.62	4.9	4.77	3.37	2.84	c	b	b	c	a	1.82	1.5	1.42	1.29	3.84	a	a	a	c	b	8.79	9.47	9.78	7.72	3.58	a	b	b	a	a
x58	8.07	4.71	6.26	4.96	3.05	b	b	b	c	a	3.65	1.65	6.23	9.43	5.53	c	a	b	c	c	2.91	5.24	3.62	7.4	9.04	c	a	b	c	c	1.15	7.05	4.95	6.77	8.6	c	a	a	c	b	8.87	2.88	1.06	8.02	4.48	a	c	c	a	c	9.92	7.54	6.81	9.38	7.63	b	c	b	a	a
x59	6.02	3.1	4.28	7.06	5.9	b	c	c	a	c	8.04	5.04	9.67	1.96	3.2	c	c	c	a	b	4.42	0.09	6.15	8.58	7.07	b	b	c	a	b	7.38	8.32	6.21	4.85	2.55	a	b	c	a	c	2.66	0.88	9.52	6.43	2.49	b	b	b	c	b	2.75	9.24	4.45	4.98	8.79	a	c	c	a	a
x60	9.43	1.54	1.54	7.1	9.76	c	a	a	b	a	3.6	2.07	2.07	0.71	3.44	c	b	a	b	a	3.6	8.64	8.64	0.71	3.44	a	a	c	b	a	6.49	1.04	1.04	3.3	8.59	b	c	b	b	a	7.16	9.51	9.31	1.61	3.42	c	a	a	a	b	7.68	2.1	5.76	6.91	9.26	a	a	a	a	c
x61	5.23	6.99	5.14	6.43	7.49	b	b	c	a	a	3.74	7.46	0.63	6.89	6.57	c	a	c	c	b	5.1	7.46	0.63	7.29	6.57	b	a	c	b	c	2.59	7.46	0.63	1.83	6.57	b	a	c	b	b	6.66	7.46	0.63	2.29	6.57	a	a	c	b	c	0.21	0.05	8.54	6.43	7.99	c	a	c	b	c
x62	3.11	7.25	8.85	9.87	0.12	b	c	a	c	a	5.7	2.99	3.18	5.48	9.66	b	c	b	b	a	4.69	3.98	0.98	9.04	0.62	b	b	a	c	b	4.41	5.51	2.14	7.97	2.04	b	a	a	b	a	7.63	4.89	2.9	4.17	3.6	b	b	c	c	a	3.62	3.4	7.93	4.62	0.27	a	c	b	b	c
x63	0.16	5.73	6.8	5.97	2.59	b	a	b	b	a	9.17	8.88	8.96	4.28	1.68	a	a	a	a	b	6.62	7.69	3.42	4.13	0.96	a	c	c	c	c	8.43	5.39	2.52	6.53	6.9	b	a	b	c	b	7.19	3.37	5.62	0.84	0.72	b	b	a	c	c	8.43	2.52	4.11	4.59	6.8	c	b	b	b	c
x64	4.4	1.54	1.54	6.28	9.74	c	a	b	b	a	3.6	2.07	2.07	0.71	3.44	c	a	a	b	a	3.6	8.64	8.64	0.71	3.44	b	c	a	b	a	6.97	1.04	1.04	7.84	7.77	a	b	c	b	a	2.88	1.22	0.88	7.97	4.51	b	c	b	b	b	9.39	5.77	8.97	0.4	1.99	b	b	b	c	b
x65	1.11	7.85	3.39	2.16	9.92	b	c	a	b	b	7.04	0.68	4.95	6.41	1.9	b	c	b	c	a	7.68	7.68	7.68	2.92	6.14	b	b	a	b	a	9.11	9.11	9.11	8.83	2.33	b	c	a	b	c	4.15	1.57	2.83	8.47	6.27	b	c	b	a	b	9.26	7.76	1.43	6.98	1.47	c	a	c	a	c
x66	7.91	6.87	1.3	7.76	6.24	c	c	c	a	a	5.85	1.88	6	5.16	0.75	c	b	c	a	a	5.16	0.33	6.62	8.88	3.32	b	b	c	a	a	3.01	9.37	3.32	0.91	9.03	a	c	c	a	a	9.46	1.14	0.29	6.99	1.15	c	c	a	b	c	3.8	4.81	3.94	4.81	3.33	b	a	c	b	b
x67	6.57	0.42	2.26	5.05	8.66	a	a	c	c	a	7.58	7.46	0.63	2.34	6.57	b	a	c	c	b	5.36	7.46	0.63	2.87	6.57	c	a	c	b	a	0.45	7.46	0.63	0.12	6.57	a	a	c	c	c	5.65	7.46	0.63	7.65	6.57	b	a	c	a	b	0.5	3.66	5.12	7.39	3.89	b	c	c	b	b
x68	3.94	4.84	6.13	8.4	6.69	b	c	c	c	c	8.46	1.69	7.17	4.29	0.82	a	a	c	b	c	5.47	6.08	3.35	3.19	9	a	b	a	b	b	6.58	7.84	1.16	4.8	3.63	c	b	c	b	b	8.48	2.82	6.98	8.83	8.45	b	b	c	b	a	1.38	6.05	8.78	8.39	5.33	b	a	c	a	c
x69	8.89	4.92	8.19	7.35	8.72	a	a	b	b	c	3.53	0.41	9.95	5.24	1.85	b	a	b	c	a	5.84	3.64	2.04	3.29	3.62	b	a	c	c	a	6.15	3.31	1.3	9.42	8.59	c	c	a	c	a	4.38	8.01	1.51	6.85	9.57	a	a	a	b	b	5.89	9.66	2.49	5.22	4.62	a	a	c	c	b
x70	7.6	6.93	1.86	8.7	4.64	b	c	c	b	b	6.99	7.46	0.63	6.61	6.57	c	a	c	b	a	9.32	7.46	0.63	5.86	6.57	c	a	c	b	a	9.5	7.46	0.63	2.45	6.57	c	a	c	b	b	7.5	7.46	0.63	0.18	6.57	a	a	c	b	a	6.57	8.2	5.18	4.29	3.28	b	a	b	a	b
x71	8.7	2.3	0.1	3.87	7.68	b	c	a	b	a	7.63	2.21	9.44	6.74	7.01	c	c	a	c	b	7.68	7.68	7.68	4.68	9.7	c	c	a	b	a	9.11	9.11	9.11	5.21	5.09	b	c	a	b	b	7.14	9.53	1.03	5.17	5.24	c	c	a	c	c	0.44	4.5	4.38	1.93	4.3	b	b	b	c	c
x72	6.19	2.58	9.97	8.5	5.53	b	a	c	b	c	5.1	4.99	2.52	5.74	1.97	c	a	a	c	c	7.68	7.68	7.68	9.74	4.25	c	c	a	b	a	9.11	9.11	9.11	7.9	3.28	a	b	a	b	b	9.1	2.01	3.37	7.67	4.99	c	c	c	b	b	1.68	1.68	2.82	1.76	6.71	b	b	c	b	a
