X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x19	3.94	7.76	4.72	8.49	5.39	c	a	b	b	c	3.04	4.64	4.44	2.41	3.38	b	c	b	c	c	2.44	7.11	2.34	9.87	0.94	a	c	b	a	b	1.22	7.52	4.96	3.97	9.94	c	c	c	c	a
x20	6.43	2.75	7.48	2.56	6.43	a	b	c	a	c	1.13	7.24	0.89	1.28	1.61	b	a	a	b	a	9.77	1.19	9.65	2.11	5.45	c	b	a	c	a	2.02	6.02	8.88	0.08	0.76	c	a	b	b	b
x21	8.77	9.75	4.88	2.59	2.36	c	c	a	a	b	8.47	6.64	9.11	3.04	6.26	b	a	b	c	c	1.3	0.98	8.54	3.26	3.75	a	a	b	c	c	1.03	6.69	2.56	0.85	2.64	a	c	b	a	c
x22	8.92	0.6	9.92	5.25	9.68	c	b	b	a	a	7.05	6.32	2.04	8.25	1.77	c	a	b	b	a	4.78	9.39	6.86	5.7	9.17	c	a	b	b	c	5.11	3.8	6.29	5.16	1.71	c	a	b	b	c
x23	6.9	0.7	2.57	1.83	8.31	a	b	c	b	a	2.99	4.54	5.4	9.36	1.8	c	c	a	b	b	3.01	4.07	2.67	1.76	2.49	c	b	c	b	a	0.99	9.09	1.05	7.21	2.97	b	c	c	c	c
x24	5.88	0.82	0.42	8.98	8.57	a	b	b	c	c	0.46	6.01	6.06	5.33	3.22	b	b	b	c	a	1.46	0.78	7.75	9.66	5.87	a	c	b	c	b	6.16	4.82	0.98	6.78	2.57	c	b	b	b	c
x25	0.04	9.89	6.18	9.83	6.13	b	b	c	b	a	9.07	6.78	1.93	2.36	9.99	a	b	b	c	b	5.48	1.75	8.01	1.18	6.63	b	c	b	b	b	2.93	9.72	4.2	4.69	6.01	b	c	c	c	c
x26	7.91	2.69	2.69	2.69	6.68	b	b	c	b	c	4.27	1.2	1.2	1.2	2.24	b	b	c	a	c	3.04	6.22	5.14	7.99	5.09	a	b	b	c	b	7.24	0.05	8.69	9.34	1.08	b	a	c	a	c
x27	8.12	2.49	6.88	2.11	5.61	b	c	b	c	a	8.12	7.34	4.87	2.95	5.61	b	a	a	a	a	7.12	3.75	5.43	9.18	1.74	a	b	c	c	a	4.95	1.61	5.75	2.95	8.1	a	b	c	b	a
x28	8.12	7.92	3.1	0.71	5.61	b	b	b	b	a	8.12	4.8	1.22	3.65	5.61	b	c	b	a	a	5.6	2.7	0.78	7.06	2.73	a	c	a	a	c	2.35	9.96	8.7	3.17	3.53	c	c	a	c	a
x29	8.12	6.05	1.57	8.92	5.61	b	c	c	c	a	8.12	8.63	2.11	0.83	5.61	b	b	c	a	a	8.81	3.51	9.66	4.55	0.18	b	a	b	a	b	7.28	7.26	5.81	2.98	2.14	c	c	c	b	b
x30	8.92	8.46	0.13	9.7	7.62	a	a	c	c	c	3.42	6	3.42	9.54	0.76	a	a	a	a	c	4.25	7.64	0.15	2.77	9.86	c	c	c	b	c	5.75	6.94	0.67	9.44	8.39	c	a	a	a	c
x31	6.75	1.61	8.56	3.87	4.34	a	b	b	a	c	6.87	2.11	2.11	1.75	6.46	b	c	b	b	c	5.1	2.57	4.98	9.97	0.47	a	b	b	b	c	0.93	4.38	3.35	0.25	6.45	b	c	a	c	c
x32	4.14	6.91	2.08	6.68	7.38	a	c	c	b	b	7.94	6.86	8.47	7.44	7.33	c	c	a	a	b	8.41	2.94	1.39	7.89	4.53	c	b	a	a	a	3	2.7	6.23	7.9	4.17	a	a	c	a	c
x33	0.54	6.28	3.81	7.66	9.14	c	b	c	a	b	5.39	5.61	3.85	9.56	9.53	a	a	c	a	a	9.67	3.01	5.94	1.78	5.77	a	b	a	c	a	0.42	5.8	3.99	0.34	1.38	c	b	c	a	a
x34	0.49	2.69	2.69	2.69	2.73	a	c	a	b	a	4.45	1.2	1.2	1.2	5.58	a	a	c	c	b	1.6	7.9	3.66	4.15	1.91	a	b	a	a	b	3.79	3.31	0.57	3.83	0.83	b	a	b	c	c
x35	8.3	9.42	3.41	8.68	8.48	c	b	b	a	c	9.9	0.96	5.32	9.6	1.5	b	a	a	c	a	6.25	4.53	5.04	9.38	4.54	c	c	b	a	b	6.17	3.99	8.89	3.05	5.12	c	b	b	b	c
x36	2.61	2.69	2.69	2.69	1.23	c	b	c	c	c	3.76	1.2	1.2	1.2	1.86	a	c	c	c	a	5.89	6.57	7.94	4.39	9.79	a	c	a	c	a	2.65	9.45	8.49	3.66	6.21	a	a	a	a	a
x37	2.24	6.05	5.2	2.94	2.75	b	b	b	b	a	8.23	8.62	9.01	1.42	9.75	c	b	c	a	b	0.28	7.22	3.75	6.37	4.11	c	a	a	c	a	2.55	2.56	4.54	7.19	6.13	c	b	b	c	c
x38	6.72	2.69	8.62	5.52	7.68	a	a	c	b	c	3.73	5.7	8.52	4.58	4.37	c	c	c	b	c	1.23	3.51	8.33	5.63	3.22	c	a	c	b	a	5.92	3.7	8.54	1.88	4.06	c	a	a	a	c
x39	4.7	3.54	3.02	1.33	5.68	c	a	a	b	c	3.09	6.99	8.72	6.88	6.16	c	b	c	b	b	3.17	4.13	6.61	0.53	7.08	c	b	b	b	c	2.29	3.91	8.22	1.33	6.96	a	a	c	a	b
x40	4.41	5.91	0.35	9.39	0.37	c	b	a	c	a	7.44	9.63	2.86	2.63	5.76	b	b	c	a	c	1.18	3.85	7.7	9.11	1.27	b	c	a	c	c	0.01	1.64	4.55	6.92	7.89	b	a	b	c	a
x41	4.46	8.83	4.78	4.75	6.04	c	b	b	a	c	8.22	6.2	4.52	3.91	6.86	a	a	a	c	b	4.53	1.84	6.27	3.49	1.15	a	b	c	b	a	4.64	8.9	9.72	0.14	8.52	a	a	a	a	c
x42	8.12	1.11	4.74	8.13	5.61	b	b	b	c	a	8.12	2.32	0.16	1.05	5.61	b	a	b	a	a	9.93	5.1	2.75	6.1	8.62	b	b	a	b	c	3.25	2.88	2.97	8.6	8.26	c	b	a	a	c
x43	9.73	0.16	1.57	7.79	4.33	c	b	a	a	a	3.11	5.61	1.11	4.32	6.71	c	b	b	a	a	1.6	8.09	2.88	9.32	3.05	a	b	a	c	c	9.89	8.89	0.33	9.44	1	b	b	c	c	b
x44	8.12	2.69	2.69	2.69	5.61	b	c	b	c	a	8.12	1.2	1.2	1.2	5.61	b	a	c	c	a	5.07	2.57	3.2	7.11	9.02	c	c	a	b	c	0.32	5.51	2.29	9.33	0.43	c	a	b	b	c
x45	5.88	6.3	7.84	4.65	9.72	a	c	a	c	b	2.05	2.68	9.38	5.66	8.73	b	a	c	b	c	4.39	4.26	6.39	5.08	4.24	c	c	a	b	c	0.76	1.07	7.39	6.62	7.81	b	b	b	c	b
x46	7.81	1.41	0.17	1.12	5.99	c	b	b	a	a	6.15	8.54	0.32	3.02	3.68	b	a	c	b	b	7.87	9.93	7.08	7.38	1.22	c	c	c	c	c	7.62	8.97	4.03	7.12	4.52	b	a	b	c	b
x47	2.73	2.95	0.18	5.31	9.22	b	b	b	c	c	4.99	5.34	3.64	0.53	7.61	b	a	a	b	b	5.27	6.42	5.53	0.82	0.44	a	a	c	c	b	4.66	4.79	8.8	2.9	4.45	c	a	a	c	b
x48	6.56	9.5	4.14	2.38	7.12	c	c	c	a	c	2.84	2.2	9.3	1.1	1.85	a	b	b	b	c	7.85	1.01	8.25	1.88	5.42	a	b	a	a	b	8.38	8.52	8.59	1.4	8.63	b	c	a	b	c
x49	8.12	0.99	2.85	2.51	5.61	b	b	a	c	a	8.12	9.88	8.96	1.88	5.61	b	a	a	a	a	4	0.78	5.46	6.3	8.5	c	a	b	a	a	5.28	6.58	0.32	2.78	8.05	a	a	c	c	a
x50	0.86	1.55	8.94	7.28	8.9	c	b	c	c	a	4.41	5.72	9.8	2.44	2.86	b	a	b	a	c	3.91	8.87	2.99	1.18	8.33	a	a	b	a	b	6.43	5.64	4.02	4.65	4.62	b	c	c	a	a
x51	7.28	3.8	7.68	9.99	6.97	a	b	c	b	a	3.37	9.55	3.26	4.9	8.08	b	b	a	c	a	3.97	6.58	4.63	9.96	6.97	b	c	c	b	a	5.71	4.75	5.69	4.32	7.7	a	c	a	b	b
x52	7.26	7.06	3.71	0.89	7.57	a	a	a	b	c	3.52	5.05	5.09	6.29	8.71	c	c	c	a	b	4.7	7.3	7.74	3.54	7.21	c	a	c	b	b	2.87	7.08	2.55	6.96	5.2	b	b	b	c	a
x53	7.12	2.69	2.69	2.69	5.49	c	a	a	b	a	4.34	1.2	1.2	1.2	9.8	b	c	c	b	a	3.97	1.62	3.63	5.33	4.49	a	a	c	c	a	8.29	8.01	6.07	7.73	5.47	c	a	c	a	b
x54	3.61	3.94	0.62	8.17	1.96	a	c	c	a	c	1.94	8.93	8.92	7.11	3.53	a	c	b	c	c	8.44	9.72	8.32	8.97	5.2	a	a	c	b	c	4.84	9.78	8.16	2.91	1.98	a	c	c	c	c
x55	5.26	2.69	2.69	2.69	4.44	b	b	a	b	a	1.99	1.2	1.2	1.2	2.1	b	b	a	c	c	8.54	5.88	8.63	2.58	8.85	a	c	c	b	c	9.55	8.4	0.17	9.68	5.42	a	a	b	c	c
x56	9.21	3.09	2.43	4.67	8.28	b	b	c	a	b	7.85	4.53	2.55	7.81	2.96	b	b	a	c	b	1.92	9.41	6.47	0.39	1.63	b	b	b	b	b	3.63	6.57	4.46	0.15	1.12	c	a	a	a	c
x57	4.91	0.75	5.18	7.03	3.55	c	b	c	a	c	6.42	2.41	1.25	9.51	1.54	c	b	b	b	b	1.78	0.41	0.54	9.62	5.15	c	a	a	b	b	8.46	0.72	9.5	1.6	5.81	b	c	a	a	c
x58	9	5.75	1.35	0.16	2.65	c	a	a	b	a	8.49	2.78	8.34	4.41	6.54	c	a	b	a	c	4.74	2.7	9.56	0.87	3.39	b	a	c	a	a	7.31	4.98	9.76	5.96	9.91	b	b	c	a	a
x59	1.99	4.49	7.82	8.58	2.63	a	a	b	a	a	3.47	4.3	3.62	7.15	0.12	c	a	c	c	c	9.14	5.26	8.83	4.76	5.63	b	a	b	c	a	6.6	2.16	2	5.85	9.74	a	a	b	c	a
x60	8.6	3.22	9.7	4.95	7.45	c	b	b	b	b	1.67	7.4	2.68	7.29	9.07	c	c	c	a	b	0.89	2.46	8.33	1.58	1.72	b	b	a	c	b	4.79	3.87	8.61	8.65	5.98	c	b	a	a	a
x61	5.23	9.27	9.27	9.44	0.48	a	a	b	b	c	4.87	2.37	1.84	7.26	5.09	c	a	a	a	c	2.47	4.83	7.65	2.18	1.14	a	c	a	b	b	8.78	8.28	0.18	8.08	7.29	a	a	c	a	b
x62	1.43	6.52	4.25	2.53	8.62	a	b	c	a	b	2.97	3.04	3.29	3.09	8.58	c	c	a	c	c	3.22	6.9	1.97	1.33	4.72	b	a	c	b	a	3.65	2.61	1.35	9.4	4.77	a	a	b	c	c
x63	2.7	2.69	2.69	2.69	2.26	c	a	a	c	c	3.25	1.2	1.2	1.2	4.34	a	b	b	a	b	3.99	1.57	3.82	5.67	0.51	c	c	c	c	c	4.64	6.95	5.85	0.76	3.96	a	b	b	a	c
x64	2.52	2.69	2.69	2.69	7.65	c	a	c	c	b	3.7	1.2	1.2	1.2	8.77	b	a	c	c	a	7.16	5.35	8.2	1.38	6.74	c	c	a	c	a	6.97	6.95	0.66	5.58	5.97	c	c	c	b	b
x65	3.34	1.69	5.85	2.75	3.34	a	a	a	b	b	4.97	4.76	3.95	3.8	9.53	a	a	b	c	a	8.94	4.71	5.9	5.33	1.9	c	a	c	c	b	6.98	8.2	2.2	3.03	7.43	c	b	a	a	c
x66	0.71	6.79	8.44	2.55	7.67	a	c	a	b	a	6.92	0.58	8.95	8.7	3.87	a	a	a	c	b	5.74	3.24	8.56	7.57	6.21	a	a	b	b	a	3.73	3.37	6.13	4.37	3.78	b	b	b	c	b
x67	0.22	9.05	4.66	3.32	9.82	a	b	a	a	b	0.07	6.93	3.88	6.53	9.79	a	b	c	b	a	6.64	4.8	8.27	1.36	3.95	a	b	c	a	c	1.33	2.2	7.71	0.26	9.06	c	b	b	a	b
x68	7.17	4.35	5.68	6.1	5.45	a	a	a	c	a	3.97	4.99	4.21	3.09	3.8	c	a	b	a	b	0.52	9.07	2.93	5.52	3.87	a	a	b	b	a	6.22	2.83	8	7.62	4.63	b	c	a	a	c
x69	0.73	1.39	3.85	2.68	6.71	a	a	b	a	b	8.4	0	7.25	5.74	7.71	c	c	a	a	c	1.75	0.66	2.32	8.22	1.55	b	b	b	b	b	4.33	6.48	4.51	4.71	9.51	b	c	b	c	a
x70	6.09	2.51	5.54	2.36	4.97	b	a	c	c	a	7.12	6.89	6.9	8.48	1.06	a	b	a	a	a	9.5	1.56	5.45	7.06	3.03	b	a	c	c	c	1.77	0.48	9.87	0.73	0.34	a	c	a	b	b
x71	6.78	1.26	3.97	4.05	4.89	c	c	a	b	a	2.99	2.5	3.49	3.57	4.31	b	c	b	a	c	2.1	6.09	6.55	8.62	4.06	b	b	c	a	c	7.28	5.02	8.74	8.2	8.79	b	a	b	b	b
x72	6.07	4.52	9.27	5.23	0.73	a	c	c	c	c	9.54	3.58	0.95	0.83	4.95	c	c	b	b	c	1.12	8.71	2.29	2.41	7.48	c	a	c	b	c	9.15	1.95	4.09	1.22	0.37	b	a	a	a	b
x73	1.75	1.33	8.58	2.82	9.77	b	b	b	b	a	2.27	3.95	7.43	8.67	1.52	b	b	b	a	a	0.91	1.09	4.83	2.27	5.39	a	b	a	c	b	8.31	5.33	8.08	7.27	5.71	b	c	b	b	c
x74	7.1	9.04	0.92	4.75	9.6	a	c	b	c	a	0.66	7.68	2.15	3.71	1.21	b	a	a	b	b	6.02	3.43	2.69	9.15	7.58	b	c	b	b	a	2.69	3.19	6.94	5.63	5.8	b	b	c	a	b
x75	9.62	4.35	4.56	8.37	5.24	b	c	c	c	a	7.51	0.89	5.41	0.84	2.14	c	c	c	b	b	8.26	5.37	5.51	2.83	1.21	b	b	a	c	a	1.33	2.68	0.73	8.93	1.72	b	b	b	a	a
x76	9.98	5.55	2.12	8.41	4.83	c	c	c	b	a	2.51	9.24	5.07	1.67	8.88	c	b	b	b	b	6.73	1.19	9.48	8.31	5.22	c	a	c	a	a	9.62	7.98	1.06	8.63	8.73	a	a	a	a	a
x77	8.31	3.63	0.51	7.56	3.92	a	c	c	c	a	9.99	7.76	0.63	1.91	5.05	c	b	a	b	b	5.2	8.21	4.57	5.44	1.31	c	c	a	b	b	3.73	6.86	5.31	4.12	5.76	c	a	a	b	c
x78	4.98	2.69	2.69	2.69	1.63	a	a	a	b	c	0.72	1.2	1.2	1.2	9.36	b	c	c	b	b	3.9	5.75	0.45	6.81	5.49	a	c	b	a	b	5.46	1.72	4.29	4.08	5.87	a	a	a	b	c
x79	6.41	2.69	2.69	2.69	5.53	b	a	a	a	a	8.86	1.2	1.2	1.2	3.26	c	c	a	b	a	2.85	2.71	0.17	7.42	8.99	c	a	b	b	a	1.53	0.37	6.77	1.45	8.96	b	b	b	b	b
x80	9.87	0.03	7.97	4.21	4.73	c	c	a	a	c	5.32	5.55	7.38	4.64	9.07	a	a	c	a	a	7.28	2.63	7.86	8.11	1.45	b	b	a	b	b	4.18	2.28	0.21	2	0.82	c	b	a	a	c
x81	3.88	8.77	5.58	1.06	2.36	c	c	b	a	a	9.42	5.44	0.49	2.49	1.86	a	c	c	a	c	0.57	3.51	4.88	6.91	6.57	b	c	c	a	b	6.3	4.02	3.64	6.41	2.26	c	b	c	a	c
x82	8.12	8.72	3.04	3.52	5.61	b	b	a	b	a	8.12	7.98	0.29	6.71	5.61	b	a	b	b	a	3.2	9.65	1.75	7.8	0.21	a	c	c	b	a	5.42	6.77	2.34	6.5	1.85	c	a	a	c	c
x83	8.52	6.48	1.85	9.63	5.86	b	b	a	c	b	7.48	6.69	2.79	4.89	0.79	a	c	b	a	c	3.18	4.55	5.49	3.37	1.18	c	c	a	b	c	0.3	6.65	5.62	0.24	2.13	b	c	c	b	b
x84	8.96	5.54	3.14	5.11	7.92	b	a	b	c	c	0.83	6.25	5.44	1.54	0.46	a	b	c	a	c	5.43	1.02	4.52	3.95	8.02	b	c	b	a	b	8.7	3.43	8.52	2.47	8.57	a	c	c	a	a
x85	6.12	1.33	3.02	8.21	3.96	b	b	c	b	b	3.81	1.65	8.54	1.94	3.98	b	c	a	b	c	2.22	3.85	9.26	9.15	9.27	b	c	a	a	c	5.87	5.35	3.26	3.99	3.06	c	c	b	a	a
x86	5.86	2.73	4.12	4.87	8.16	b	c	c	c	c	8.97	3.97	8.04	1.18	7.14	b	c	a	a	a	2.17	6.02	6.96	7.11	0.84	c	b	a	c	c	9.54	3.45	5.73	9.54	0.64	a	c	a	b	a
x87	9.68	3.63	0.97	3.23	3.85	b	a	a	b	b	1.51	5.3	3.46	4.48	4.86	a	a	a	c	c	9.61	4.76	6.41	4.77	3.89	c	c	b	a	b	6.35	9.15	6.44	2.3	7.25	c	a	a	b	b
x88	6.55	6.05	6.17	3.77	6.53	b	b	c	c	c	8.53	8.45	6.53	2.12	0.1	c	b	a	b	c	5.94	4.52	6.93	6.37	8.47	c	b	a	b	c	7.72	0.13	2.37	2.12	6.22	a	c	a	c	b
x89	0.8	6.11	8.79	6.66	5.05	a	c	a	a	c	9.1	8.82	1.24	1.07	2.06	c	b	b	a	b	4.45	2.38	4.48	9.05	4.48	b	c	c	a	b	3.83	1.15	7.52	8.27	6.27	a	c	c	a	c
x90	8.12	5.11	5.01	4.06	5.61	b	a	c	a	a	8.12	7.82	0.38	2.63	5.61	b	a	a	c	a	3.82	7.62	6.37	9.28	6.45	c	b	c	a	b	1.95	1.22	8.14	9.34	8.07	c	c	a	a	a
x91	5.9	0.53	7.24	9.3	3.72	c	b	b	a	c	0.9	8.99	4.58	2.52	6.32	b	b	a	a	a	2.84	0.92	2.95	6.67	8.3	c	b	a	a	a	7.64	1.86	2.92	2.54	6.39	b	b	b	b	c
x92	6.36	2.98	1.81	1.99	8.91	b	c	a	a	c	9.67	3.41	1.48	3.66	5.05	a	a	b	a	c	9.21	9.22	5.59	6.73	3.48	b	a	b	c	c	3.35	2.73	4.56	7.42	6.18	b	a	c	c	b
x93	0.7	1.67	5.86	2.17	4.78	c	c	c	a	b	1.06	9.41	4.96	2.04	7.86	a	a	b	c	a	8.28	2.08	8.7	5.89	5.14	b	c	b	b	b	8.12	9.06	1.83	9.3	5.57	a	a	b	c	c
x94	8.75	8.56	7.72	4.62	1.25	c	c	b	b	a	6.9	6.97	1.88	2.29	0.37	a	c	a	b	a	4.06	2.25	2.28	2.67	4.15	a	c	c	c	c	5.91	9.57	0.87	7.14	3.59	b	c	c	c	a
x95	0.26	2.69	2.69	2.69	4.78	c	c	b	a	b	7.88	1.2	1.2	1.2	7.05	c	c	b	c	b	5.74	7.21	4.45	3.65	2.92	b	c	c	a	a	4.59	1.83	6.41	3.88	6.56	a	a	a	a	b
x96	6.79	4.98	2.46	7.53	8.18	a	c	b	a	c	8.65	6.59	3.36	0.24	3.15	c	c	a	c	c	8.87	7.63	4.07	4.47	6.03	c	a	c	a	c	7.46	6.6	4.09	6	9.99	b	c	a	c	b
x97	1.09	6.22	8.25	1.58	5.45	c	b	b	c	b	9.75	0.38	1.86	6.83	8.42	c	b	b	b	c	6.32	4.33	5.63	7.95	7.94	c	c	b	b	a	6.82	8.3	7.85	6.22	6.53	c	a	a	b	a
x98	0.06	3.63	1.35	5.4	5.39	c	b	b	a	c	7.87	7.47	1.8	1.75	8.23	b	c	b	a	a	0.53	2.37	3.82	2.72	6.3	c	a	c	c	b	8.24	0.96	4.51	7.83	1.94	b	a	c	a	a
x99	8.13	4.62	6.08	7	9.48	b	b	a	c	b	7.56	1.16	9.08	2.29	5.61	c	b	a	a	c	6.82	5.32	7.33	2.73	4.87	b	c	b	c	a	5.7	3.92	8.77	4.71	1.57	a	a	a	a	c
x100	7.55	4.47	9.21	8.81	6.36	b	a	c	a	c	3.3	4.39	4.62	4	4.4	c	a	b	b	c	8.49	2.44	0.26	7.95	0.38	c	a	b	b	c	8.5	9.33	4.32	8.3	3.22	a	c	a	b	c
x101	2.4	0.59	4.98	8.66	7.86	a	c	a	b	a	0.56	2.89	5.52	8.23	0.03	a	b	b	c	b	0.82	4.89	1.38	0.35	4.76	b	a	a	b	b	0.9	8.94	4.43	8.23	9.43	b	a	b	c	a
x102	0.63	3.6	0.01	3.06	5.93	b	a	b	a	b	8.56	9.66	0.9	4.26	2.59	c	c	b	b	c	2.53	6.19	4.92	6.57	3.89	c	a	a	b	a	2.81	9.73	7.74	7.73	4.17	c	a	a	c	b
x103	2.03	2.69	2.69	2.69	3.76	c	b	c	c	a	7.87	1.2	1.2	1.2	9.28	c	c	c	c	a	8.59	1.99	9.01	2.41	6.99	c	c	a	b	a	0.41	2.49	7.6	9.51	9.25	a	b	b	c	a
x104	0.16	2.53	1.77	8.32	6.97	b	b	a	b	b	5.85	1.53	6.31	2.24	9.04	c	a	b	c	b	9.55	7.56	3	9.25	9.61	c	b	b	c	c	1.06	3.3	2.74	4.31	5.47	c	a	c	c	a
x105	8.12	0.6	0.78	8.06	5.61	b	c	c	a	a	8.12	6.6	5.62	8.18	5.61	b	b	b	a	a	2.74	2.73	1.39	5.58	4.51	b	a	c	a	c	6.15	5.73	1.88	4.38	2.32	c	b	b	a	c
x106	9.18	2.4	5.91	2.54	2.18	a	a	a	c	c	3.65	4.56	9.25	8.05	4.48	c	a	c	b	c	8.26	6.26	3.85	5.98	5.81	c	b	b	b	a	8.45	9.48	2	5.39	4.03	b	c	b	c	c
x107	8.12	1.2	3.37	2.4	5.61	b	a	a	b	a	8.12	9.45	6.56	6.11	5.61	b	b	a	a	a	8.7	9.65	9.71	4.06	5	c	c	b	b	b	5.32	9.25	2.33	1.22	0.33	a	c	c	b	a
x108	7.91	0.23	8.84	6.36	5.03	a	c	c	a	a	1.1	0.97	4.43	7.08	5.19	c	a	b	b	b	7.43	7.17	5.7	5.62	1.63	c	b	b	a	a	9.09	3.77	6.53	0.04	1.34	a	c	b	a	c
x109	4.7	3.01	9.06	3.86	5.74	b	a	b	c	b	4.73	8.34	5.15	4.9	0.64	a	a	c	b	c	9.36	8.83	1.5	6.96	9.57	b	c	b	c	b	2.1	6.4	5.09	8.46	4.68	b	c	b	a	c
