X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x17	8.9	7.23	6.27	5.42	2.91	b	a	a	a	b	9.76	7.95	9.76	7.58	8.35	a	b	b	a	b	8.23	0.78	2.1	7.42	0.48	a	b	c	c	b	9.89	4.92	4.99	0.8	9.66	a	b	a	a	b	7.32	9.97	0.36	8.92	8.01	a	b	a	b	b	1.95	5.14	5.59	1.52	5.58	a	c	c	b	b
x18	6.96	6.48	8.76	8.25	1.3	c	c	b	c	b	8.93	2.75	0.94	3.33	8.2	b	b	a	c	b	1.95	1.63	5.37	5.26	2.76	b	a	b	c	b	2.76	3.52	3.32	4.01	8.5	c	b	a	b	a	6.37	0.58	6.14	8.3	9.01	a	a	a	a	b	7.1	8.67	4.16	0.99	4.09	a	a	c	c	a
x19	0.6	5.75	7.43	1.61	4.75	a	a	c	a	b	9.56	6.89	9.26	1.62	6.45	a	b	a	c	b	3.13	9.66	9.37	0.4	1.41	a	b	b	a	b	7.99	1.49	4.61	6.21	5.05	a	b	c	a	b	2.5	8.96	3.01	6.08	7.49	a	b	c	b	b	7.66	0.65	4.15	6.87	2.46	a	b	c	c	b
x20	4.6	4.38	5.59	5.46	4.61	c	a	a	c	b	4.61	8.17	8.56	6.15	4.87	a	a	a	a	b	7.58	5.83	7.09	1.34	4.64	b	b	b	b	a	9.08	1.27	8.36	2.03	1.15	c	b	a	b	b	2.21	4.25	6.58	7.7	7.2	c	c	a	a	a	7.81	8.46	9.2	4.63	7.29	b	c	a	a	c
x21	9.63	0.71	2.66	5.88	5.39	a	b	b	c	a	0.94	7.75	9.7	0.94	0.94	c	a	c	a	b	7.21	6.13	1.1	7.21	7.21	a	c	c	a	c	4.5	7.99	5.28	4.5	4.5	b	a	c	c	c	2.15	4.67	2.26	2.15	2.15	c	c	a	c	c	8.8	7.83	6.68	4.15	5.72	a	a	a	b	a
x22	8.44	9.36	7.1	1.19	8.57	c	a	b	a	b	0.62	8.52	8.52	2.7	4.44	a	a	a	b	c	0.53	3.02	3.02	3.03	1.28	a	a	a	b	a	9.32	3.73	3.73	1.18	8.55	c	a	a	b	a	0.19	1.07	1.07	8.95	6.47	a	a	a	b	c	7.04	9.35	4.04	3.01	1.75	c	b	c	c	c
x23	5.32	5.38	6.8	7.06	5.6	a	c	c	b	a	7.43	1.14	1.98	5.47	9.54	b	b	b	b	a	8.63	4.92	1	8.9	1.2	a	b	b	b	c	1.77	5.75	9.08	1.73	9.22	b	a	c	a	a	0.96	8.7	8.77	7.63	6.53	c	c	b	c	c	9.27	6.51	5.97	7.97	7.25	a	b	c	c	a
x24	2.59	9.25	2.71	2.36	8.48	a	a	c	b	a	5.48	8.13	9.48	8.87	3.58	b	c	b	b	a	9.29	1.52	0.56	0.6	0.52	a	a	b	c	c	6.05	6.55	6.81	7.61	3.29	a	a	b	b	b	3.15	9.54	0.98	2.54	5.65	a	b	a	b	c	2.49	7.83	2.03	5.04	1.84	b	a	b	a	a
x25	2.21	9.47	9.95	8.25	6.94	b	b	a	a	a	7.69	8.52	8.52	9.59	5.61	b	a	a	b	c	5.13	3.02	3.02	7.61	6.53	c	a	a	b	b	5.2	3.73	3.73	3.82	3.31	c	a	a	b	b	2.01	1.07	1.07	9.55	5.27	a	a	a	b	c	3.5	1.28	0.19	6.63	0.04	c	a	a	b	b
x26	8.97	9.33	2.37	1.66	9.53	a	b	b	a	b	7.41	3.62	8	8.72	4.39	c	b	a	c	a	4.22	4.64	4.12	9.6	2.64	a	a	b	b	a	5.49	5.62	5.35	6.37	2.5	c	a	a	b	a	9.44	6.05	8.53	5	3.14	c	a	a	b	a	5.48	1.37	8.78	5.7	9.33	c	b	a	b	c
x27	7.84	9.28	4.25	3.13	5.55	b	a	b	a	a	2.57	1.84	9.79	3.12	5.18	b	c	a	a	a	2.62	8.16	7.92	1.66	3.81	a	c	c	a	c	2.26	8.88	7.51	2.37	9.18	b	c	c	c	a	2.81	8.31	6.52	6.17	8.2	a	b	c	a	a	1.8	5.66	3.73	0.75	3.16	b	c	c	a	a
x28	5.17	5.04	3.55	7.97	8.84	a	b	a	b	a	1.93	8.52	8.52	8.19	6.04	a	a	a	b	a	1.29	3.02	3.02	6.74	3.58	c	a	a	b	b	7.22	3.73	3.73	7.28	7.82	c	a	a	b	b	0.79	1.07	1.07	8	0.3	b	a	a	b	b	3.67	6	1.66	1.67	7.35	c	a	a	a	b
x29	4.86	9.66	2.02	8.01	5.94	b	a	a	c	c	0.94	8.52	8.52	0.94	0.94	c	a	a	b	b	7.21	3.02	3.02	7.21	7.21	a	a	a	b	a	4.5	3.73	3.73	4.5	4.5	a	a	a	b	c	2.15	1.07	1.07	2.15	2.15	a	a	a	b	b	5.42	3.3	8.22	2.72	7.08	c	b	a	a	c
x30	7.34	3.96	6.99	8.78	3.56	a	b	c	a	a	7.33	8.52	8.52	3.42	2.99	b	a	a	b	b	5.48	3.02	3.02	1.26	9.43	a	a	a	b	b	1.37	3.73	3.73	4.88	1.54	a	a	a	b	b	3.15	1.07	1.07	7.51	1.72	c	a	a	b	a	5.1	8.6	3.74	3.28	0.17	c	a	b	c	a
x31	4.07	8.09	1.86	5.59	2.02	a	c	a	c	c	6.74	4.16	8.97	1.76	6.03	a	c	a	c	c	1.91	8.93	2.03	0.42	3.68	c	c	c	c	b	2.98	9.03	4.37	2.29	4.73	b	a	b	a	a	3.47	1.05	8.12	3.57	8.55	c	c	a	a	b	2.36	4.89	9.59	7.27	2.61	a	b	a	a	c
x32	3.61	5.13	0.93	7.55	2.97	a	c	a	a	c	6.4	0.25	6.2	4.67	4.38	a	c	a	c	b	2.57	9.03	7.37	2.58	2.82	b	a	b	b	a	1.04	8.47	1.89	6.26	3.71	c	a	a	b	a	0.8	2.94	5.84	6.74	1.39	c	a	c	b	c	2.93	8.19	6.87	0.38	0.2	b	b	a	b	b
x33	2.46	8.29	3.62	0.52	6.45	a	b	c	c	c	0.99	3.18	1.29	3.29	3.73	a	c	a	c	c	4.19	3.41	8.12	7.83	5.28	b	b	b	c	a	1.1	5.6	0.65	7.24	4.12	c	c	a	b	b	7.81	6.6	2.13	4.03	4.45	b	c	b	a	c	1.93	3.73	1.29	5.06	0.45	a	c	b	a	c
x34	0.05	9.36	1.07	2.45	7.96	c	a	b	a	c	6.93	8.52	8.52	6.78	9.52	c	a	a	b	c	5.98	3.02	3.02	2.82	1.59	a	a	a	b	c	2.81	3.73	3.73	4.74	5.44	a	a	a	b	c	4.95	1.07	1.07	1.47	4.2	a	a	a	b	b	0.37	7.93	8.96	6.22	6.14	c	c	a	c	c
x35	3.23	7.1	5.16	6.96	6.62	b	a	b	c	c	0.94	1.12	1.88	0.94	0.94	a	b	c	c	c	7.21	4.72	8.96	7.21	7.21	a	b	c	c	a	4.5	1.15	3.11	4.5	4.5	a	a	c	a	b	2.15	3.22	6.23	2.15	2.15	b	a	c	c	a	4.63	1.96	2.14	5.09	1.23	b	b	c	b	c
x36	4.94	4	5.2	7.36	6.24	b	a	a	b	b	3.72	2.69	6.98	0.28	2.18	a	a	a	b	b	7.1	4.87	5.84	5.67	1.06	b	a	a	b	b	0.01	8.95	0.92	8.13	3.07	a	c	b	c	a	4.71	4.32	2.82	6.26	8.2	c	b	c	c	b	5.89	9.67	8.02	1.22	5.74	c	c	a	a	b
x37	0.11	9.83	3.25	5.83	1.2	a	b	c	b	b	9.49	8.6	1.73	5.25	6.1	c	a	b	b	b	8.67	4.05	6.96	9.06	0.87	c	c	c	c	b	8.22	5.85	5.36	8.39	7.41	b	a	b	b	c	9.82	8.1	7.13	2.61	2.63	b	b	b	c	b	5.78	1.18	0.14	7.28	5.04	c	a	b	b	a
x38	0.17	3.86	8.68	6.5	1.77	b	b	b	c	a	6.6	8.52	8.52	1.9	4.92	b	a	a	b	b	5.62	3.02	3.02	5.2	6.97	b	a	a	b	c	0.64	3.73	3.73	8.61	9.44	b	a	a	b	b	7.81	1.07	1.07	7.42	4.79	b	a	a	b	a	6.31	8.58	6	1.22	7.65	b	c	a	b	c
x39	9.42	2.97	1.63	4.33	5.64	c	b	a	a	a	4.54	7.39	6.24	0.13	3.32	c	a	c	c	c	0.04	2.99	5.48	6.35	5.93	b	a	b	b	b	1.55	5.98	2.46	1.64	6.62	a	a	c	b	a	8.56	0.12	2.94	3.13	2.66	a	c	b	a	c	9.63	1.29	9.6	3.33	8.42	c	b	a	a	c
x40	1.17	5.26	8.02	3.89	5.33	a	c	b	b	a	3.49	8.52	8.52	5.89	8.1	c	a	a	b	c	8.15	3.02	3.02	2.84	7.49	b	a	a	b	b	6.12	3.73	3.73	1.68	3.23	a	a	a	b	a	8.27	1.07	1.07	2.31	1.54	a	a	a	b	c	3.96	0.62	0.59	6.25	1.04	c	c	a	a	c
x41	7.72	4.73	9.72	4.62	9.42	c	a	a	b	b	0.94	0.23	4.32	0.94	0.94	c	c	a	b	b	7.21	7.57	4.55	7.21	7.21	b	a	a	b	b	4.5	1.08	4.41	4.5	4.5	b	c	b	c	c	2.15	4.35	2.16	2.15	2.15	c	b	c	b	a	6.93	8.54	9.32	4.84	5.23	a	b	b	b	a
x42	1.17	9.86	4.47	3.98	2.91	c	b	a	b	b	4.43	1.63	5.15	2.42	4.45	b	b	a	b	b	1.82	8.78	0.58	7.23	5.75	c	a	a	b	b	5.18	1.08	8.66	3.33	9.41	c	c	b	a	b	3.89	4.24	3.86	6.5	0.63	b	c	c	a	c	6.43	7.25	8.66	3.47	5.88	b	c	b	c	b
x43	6.31	9.71	0.21	6.6	1.83	b	a	a	c	c	0.94	3.62	1.24	0.94	0.94	b	a	c	c	c	7.21	9.99	3.25	7.21	7.21	a	b	c	a	b	4.5	9.3	4.74	4.5	4.5	c	a	a	b	b	2.15	7.41	7.24	2.15	2.15	c	a	c	b	a	5.11	0.16	3.51	6.87	6.67	c	b	a	c	c
x44	7.8	4.31	0.16	5.73	7.19	a	b	b	a	a	4.33	6.42	9.22	9.91	9.44	c	c	a	c	c	9.74	6.42	2.5	4.95	3.54	b	c	a	c	c	8.66	1.71	8.01	4.46	9.24	c	a	b	b	a	1.84	3.07	8.12	5.7	6.19	c	a	a	b	c	6.15	1.99	4.45	0.39	5.87	c	c	b	b	a
x45	7.8	9.82	4.21	9.12	4.59	b	c	c	c	b	7.1	2.17	3.76	8.19	5.82	b	c	c	a	b	7.75	3.56	5.29	9.54	4.61	c	c	a	c	c	4.93	3.69	9.14	2.31	4.65	c	b	b	a	b	1.3	0.85	6.59	9.32	5.19	c	c	b	b	b	7.59	4.37	2.34	2.01	2.33	c	b	a	c	c
x46	9.13	8.15	6.68	9.56	3.48	a	a	a	b	b	0.94	3.81	1.01	0.94	0.94	b	c	a	b	b	7.21	3.38	3.11	7.21	7.21	a	a	a	b	b	4.5	1.25	7.09	4.5	4.5	c	c	a	c	b	2.15	0.03	1.48	2.15	2.15	a	b	a	a	b	7.68	7.78	6.52	2.15	7.64	c	c	b	c	c
x47	3.51	6.61	4.96	3.03	7.28	b	a	a	a	a	8.7	8.01	4.35	6.15	4.8	a	b	b	c	b	0.72	7.26	1.95	7.01	5.2	a	b	a	a	b	3.05	1.65	2.27	4.95	1.47	a	b	a	a	b	8.54	4.26	8.79	1.77	4.6	a	b	b	a	b	6.35	3.87	5.35	6.99	9.11	b	a	c	b	b
x48	6.2	8.3	0.77	2.2	5.93	c	c	b	b	b	4.89	7.64	9.39	9.33	6.41	c	c	c	b	b	4.9	5.49	0.61	0.42	5.46	c	a	a	b	a	5.88	2.56	5.8	7.35	2.3	c	c	a	b	c	5.01	9.23	7.53	6.98	9.15	a	b	a	a	c	4.93	7.68	2.53	4.59	8	b	a	a	b	a
x49	8.57	5.47	9.91	7.38	6.11	c	c	c	c	c	5.91	3.09	9.57	6.15	8.02	c	a	b	c	c	3.97	5.97	0.39	2.48	4.37	b	a	b	a	c	7.17	7.66	7.73	2.03	8.94	b	b	a	c	c	3.66	4.77	3.71	8.26	3.54	c	a	a	b	a	4.19	4.17	5.2	5.44	0.19	a	b	b	c	c
x50	5.49	9.14	0.25	6.5	8.38	a	b	c	c	c	4.22	0.31	3.42	7.75	1.22	a	b	c	b	b	7.61	3.83	2.12	7.07	6.13	a	b	c	a	b	6.67	6.32	2.2	4.21	8.61	a	b	c	a	b	6.54	1.35	2.25	0.46	4.35	a	b	b	a	b	7.12	1.65	8.54	1.35	2.03	b	b	a	a	a
x51	9.12	8.97	9.09	8.17	7.94	a	b	c	c	a	7.83	4.37	6.06	1.51	2.47	a	b	c	c	b	3.1	2.61	8.25	2.67	2.6	a	c	b	a	a	9.15	0.17	1.66	0.72	2.53	c	b	c	b	c	5.35	3.07	0.94	2.75	9.28	c	c	c	b	b	1.4	2.11	6.71	8.49	6.51	a	c	a	b	a
x52	2.45	6.07	8.65	3.82	2.29	c	a	a	c	c	0.14	8.67	0.31	7.41	2.49	b	c	b	b	b	4.75	5.68	8.05	1.7	9.31	a	b	b	c	a	2.91	0.9	2.03	7.93	8.28	c	a	b	b	b	1.64	7.65	9.45	3.12	3.42	b	a	a	c	b	4.04	8.18	2.54	9.18	9.35	c	c	c	b	c
x53	3.65	5.11	4.98	2.43	9.04	a	a	a	c	a	0.94	8.02	7.37	0.94	0.94	a	b	a	c	b	7.21	3.45	2.03	7.21	7.21	a	b	c	b	b	4.5	7.24	6.53	4.5	4.5	a	b	b	a	b	2.15	6.32	7.5	2.15	2.15	a	b	a	c	b	6.42	4.59	6.4	2.78	1.12	b	c	c	b	a
x54	8.51	5.85	5.31	7.42	1.63	a	a	a	c	c	0.94	2.94	0.87	0.94	0.94	a	c	b	b	b	7.21	9.15	6.37	7.21	7.21	a	c	a	b	c	4.5	4.31	3.83	4.5	4.5	b	b	b	b	c	2.15	3.38	1.28	2.15	2.15	a	b	b	b	b	9.93	5.3	3.24	9.6	5.3	a	b	a	a	b
x55	3.25	2.82	8.9	9.09	9.27	a	b	b	c	a	5.98	8.52	8.52	0.08	2.36	b	a	a	b	c	7.59	3.02	3.02	1.32	3.58	b	a	a	b	c	2.22	3.73	3.73	4.36	7.54	c	a	a	b	b	2.31	1.07	1.07	1.25	9.68	b	a	a	b	c	5.97	1.93	1.7	5.14	5.5	a	c	b	c	a
x56	4.07	1.31	2.78	9.41	4.99	c	c	c	c	c	8.6	5.64	7.76	5.36	7.01	b	a	c	c	c	0.77	6.14	7.14	6.38	4.65	a	c	b	a	b	9.45	1.74	8.28	1.36	5.59	c	b	c	c	c	6.07	4.28	5.72	1.31	4.83	a	c	a	c	b	9.86	0.76	0.17	4.93	4.6	b	c	a	c	c
x57	7.94	7.43	7.65	4.46	5.33	b	c	b	b	b	8.75	8.52	8.52	1.26	8.94	c	a	a	b	c	9.76	3.02	3.02	2.34	0.56	a	a	a	b	b	7.09	3.73	3.73	1.03	9.07	c	a	a	b	a	6.77	1.07	1.07	1.93	8.24	b	a	a	b	b	2.67	9.99	5.93	2.39	2.49	a	b	c	c	c
x58	1.01	6.64	8.06	0.58	0.05	a	c	b	a	c	0.94	2.66	8.58	0.94	0.94	a	b	a	b	c	7.21	1.47	9.36	7.21	7.21	a	b	c	c	a	4.5	9.99	4.12	4.5	4.5	c	b	c	a	c	2.15	3.68	8.23	2.15	2.15	c	b	c	b	c	1.74	2.69	2.7	5.36	8.75	c	a	a	b	b
x59	1.28	7.51	3.96	9.8	4.08	a	b	c	c	c	0.94	8.84	2.74	0.94	0.94	a	a	b	b	a	7.21	4.16	4.85	7.21	7.21	b	a	a	a	a	4.5	9.36	7.76	4.5	4.5	c	a	c	b	b	2.15	0.43	0.44	2.15	2.15	c	a	c	b	a	6.63	7.75	9.59	4.19	2.47	a	c	c	b	b
x60	1.52	3.37	1.95	3.98	2.06	a	b	b	c	a	8.82	8.52	8.52	7.58	4.74	b	a	a	b	c	8.15	3.02	3.02	4.46	3.12	c	a	a	b	a	4.84	3.73	3.73	4.91	8.47	b	a	a	b	b	3.98	1.07	1.07	8.99	2.99	b	a	a	b	b	8.84	5.46	5.53	6.39	9.87	c	b	a	c	b
x61	4.08	5.66	6.81	4.22	0.9	a	b	b	c	c	0.12	4.1	8.58	0.4	6.09	a	b	c	b	b	8.89	0.14	5.23	3.15	8.32	a	b	b	a	b	6.5	1.57	8.8	6.29	9.4	a	b	c	a	b	2.63	6.51	6.5	9.6	1.52	a	b	a	a	b	4.7	8.6	8.98	6.23	4.55	a	c	c	b	a
x62	7.99	2.82	7.38	0.98	2.47	a	c	c	b	b	3.25	8.52	8.52	1.98	3.69	a	a	a	b	a	8.2	3.02	3.02	1.32	5.28	c	a	a	b	a	1.36	3.73	3.73	9.43	5.92	c	a	a	b	a	2.68	1.07	1.07	1.42	0.38	b	a	a	b	b	4.28	1.43	9.7	9.48	10	a	c	b	a	a
x63	5.96	0.11	2.64	5.85	7.43	a	a	c	a	c	0.17	7.62	5.76	7.63	6.82	c	b	b	c	c	0.37	3.03	4.65	4.51	7.49	c	c	c	c	b	5.46	1.86	0.22	9.62	8.25	b	c	c	c	c	0.94	1.5	8.25	6.99	4.18	c	a	a	b	a	1.85	0.38	7.7	7.49	1.03	c	c	b	b	a
x64	3.82	3.15	1.7	9.25	8.79	b	b	c	b	a	1.69	8.68	5.97	3.96	4.84	a	b	a	a	b	5.86	9.31	2.21	4.49	7.03	a	b	a	a	b	9.62	4.11	6.85	5.15	8.45	a	b	b	a	b	5.08	6.78	2.98	8.78	5.78	a	b	b	b	b	6.23	2	1.74	1.28	6.05	b	b	c	c	c
x65	4.84	8.96	5.51	6.56	6.72	c	a	b	c	c	0.32	8.44	4.04	5.66	7.75	c	c	a	c	c	2.59	3.14	6.45	5.5	3.66	b	a	a	c	c	9.34	8.65	9.82	1.33	4.42	c	a	a	b	a	7.65	4.43	9.42	3.85	4.2	c	a	b	b	a	1.97	4.57	4.84	0.95	6.36	c	b	c	c	c
x66	5.96	4.99	3	1.63	9.3	b	c	b	a	c	9.04	3.66	6.93	2.06	7.65	a	b	b	b	b	3.68	0.87	5.63	6.66	3.3	a	b	a	c	b	2.09	2.32	0.39	1.56	9.69	a	b	b	c	b	5.32	4.85	9.6	6.36	8.88	a	b	a	b	b	8.29	0.08	7.57	7.38	5.08	b	c	a	b	b
x67	1.38	7.62	4.63	8.08	7.37	a	c	a	b	b	5.5	3.36	8.59	5.57	3.17	a	b	a	b	b	5.11	2.86	2.37	0.83	3.92	c	c	a	b	b	6.7	0.89	0.04	4.46	5.09	c	a	b	b	b	5.83	7.06	4.68	7.72	1.79	c	a	b	b	a	4.68	3.59	8.62	9.87	6.9	b	c	a	c	b
x68	9.63	3.86	7.26	6.89	0.44	b	c	c	a	b	3.33	8.52	8.52	6.94	8.98	b	a	a	b	b	4.09	3.02	3.02	6.59	6.76	c	a	a	b	b	9.34	3.73	3.73	7.36	8.78	c	a	a	b	b	2.47	1.07	1.07	6.5	6.46	c	a	a	b	b	1.06	4.25	3.57	2.29	5.42	b	a	b	b	b
x69	4.49	1.57	9.22	3.68	5.15	b	a	b	c	c	4.21	6.27	0.9	5.97	4.68	a	b	a	b	b	0.82	4.68	7.84	1.6	6.22	a	b	a	c	b	2.68	9.64	7.6	5.03	9.47	a	b	a	b	b	9.88	9.61	5.1	2.35	8.6	a	b	a	b	b	4.42	2.75	4.51	5.93	5.07	c	a	a	a	a
x70	6.22	4.29	5.6	3.93	8.26	a	a	c	c	b	3.77	6.07	9.81	0.36	8.52	a	b	b	a	b	3.54	1.64	2.3	7.05	8.78	a	b	a	c	b	8.44	1.05	8.32	7.03	5.03	a	b	b	c	b	9	4.67	4.13	4.62	6.89	a	b	a	c	b	4.52	8.58	4.14	5.24	6.25	c	b	c	c	a
x71	2.69	8.68	6.14	4.74	9.65	a	c	c	a	b	9.63	5.14	8.7	5.76	8.9	c	a	a	b	c	9.97	3.86	9.42	2.56	8.53	b	a	a	c	a	2.84	8.55	4.53	7.34	7.59	c	a	c	b	b	3.58	4.88	3.13	8.47	2.44	c	a	a	b	c	7.58	1.58	2.23	5.52	2.57	b	b	b	a	b
x72	9.24	3.64	0.17	9.91	1.75	b	b	c	a	a	5.94	6.61	8.2	8.4	0.62	b	a	a	c	a	6.16	1.36	4.94	9.65	2.92	c	c	a	b	a	3.33	5.25	9.67	0.44	0.31	b	a	b	b	b	4.9	4.18	7.67	4.69	5.76	a	a	c	c	b	3.58	0.02	2.88	1.6	3.58	a	b	c	c	a
