X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x50	0.96	2.51	8.86	2.59	9.55	b	c	c	b	c	7.87	5.77	5.77	1.46	5.77	c	b	b	a	c	8.91	2.9	2.9	3.13	2.9	b	b	b	a	c	7.71	0.76	8.42	9.43	0.98	b	a	c	b	a
x51	0.73	3.8	8.85	6.24	6.7	a	a	a	a	a	9.04	2.17	8.34	9.75	6.25	b	b	b	a	a	1.19	3.6	6.24	9.89	4.6	a	a	b	c	b	8.35	5.71	3.33	1.53	5.5	b	b	c	b	a
x52	8.39	6.49	4.22	9.26	7.67	b	b	c	b	a	8.61	3.7	6.47	2.33	8.45	a	c	a	c	c	2.52	3.07	7.77	6.69	5.19	c	c	b	a	c	2.97	3.31	9.28	2.22	7.85	a	a	a	b	b
x53	4.67	3.26	3.26	0.39	3.26	b	a	b	c	c	6.8	3.77	3.77	8.73	3.77	c	c	a	c	a	5.88	4.22	6.29	4.72	3.57	a	b	b	b	c	1.55	8.06	0.57	7.86	4.17	c	b	c	b	a
x54	9.41	3.94	3.94	3.94	5.67	b	b	a	a	c	8.16	6.07	6.07	6.07	5.31	a	b	c	c	c	9.35	9.85	5	0.47	2.66	a	b	a	b	b	8.35	6.78	1.29	4.42	9.78	c	c	b	a	c
x55	1.8	7.62	6.72	4.75	4.69	c	a	a	c	c	7.41	4.56	8.66	7.66	3.75	c	a	b	a	c	8.83	4.16	9.83	8.96	1.94	b	a	c	a	c	4.92	0.3	1.7	5.55	6.07	a	c	c	b	b
x56	2.14	0.28	7.61	5.64	4.58	c	a	a	b	b	9.42	0.52	5.37	3.48	1.37	b	c	a	c	c	5.85	5.63	6.1	7.58	4.16	b	b	b	c	b	8.27	7.97	0.95	8.95	2.73	b	a	a	c	c
x57	6.04	8.24	8.35	3.87	3.59	c	a	c	c	b	5.78	2.53	7.98	0.31	0.04	a	b	b	a	c	6.39	0.25	8.06	6.01	9.34	b	b	b	a	a	8.17	9.24	5.45	7.46	6.41	c	c	c	c	b
x58	5.44	1.49	3.95	6.02	6	c	c	a	a	c	5.98	5.77	5.77	5.96	5.77	b	b	b	a	c	4.35	2.9	2.9	5.83	2.9	a	b	b	a	b	0.1	2.13	0.12	7.82	0.01	a	b	b	b	b
x59	2.14	0.7	8.2	3.62	6.61	c	c	b	b	b	8.04	7.11	8.79	6.37	0.44	b	a	c	a	b	0.29	8.32	3.2	2.28	6.86	a	a	b	a	b	9.28	2.64	1.09	1.85	6.37	c	a	b	b	b
x60	9.27	4.71	9.27	8.13	9.27	b	c	a	b	a	1.36	4.87	1.36	7.01	1.36	a	b	a	c	b	4.97	9.79	0.91	3.15	6.65	b	a	a	c	b	1.91	9.13	5.33	8.16	6.72	b	c	c	a	b
x61	1.63	9.33	2.89	2.99	4.22	a	b	a	c	b	5.72	4.29	0	1.22	6.89	a	b	a	b	c	1.23	3.67	8.55	2.12	4.12	b	b	b	b	b	2.91	6.57	6.6	4.08	3.06	c	b	b	c	a
x62	3.85	3.26	3.26	2	3.26	b	c	c	a	b	0.27	3.77	3.77	8.11	3.77	c	a	b	a	c	1.78	9.73	1.79	4.3	5.93	a	a	b	b	a	4.54	1.04	2.41	6.94	3.9	a	c	c	a	b
x63	5.77	4.25	9.01	9.53	2.77	c	b	c	c	a	9.13	5.77	5.77	4.43	5.77	a	b	b	a	a	0.58	2.9	2.9	6.18	2.9	b	b	b	b	a	3.06	6.28	9.52	4.9	0.64	a	b	a	a	b
x64	0.07	4.56	4.35	2.65	1.93	a	a	b	c	b	3.75	2.49	5.88	1.25	9	a	c	a	c	c	9.48	9.32	5.29	0.1	2.94	c	a	c	a	c	9.03	2.16	5.61	2.61	7.74	a	c	b	b	b
x65	0.21	5.7	5.33	5.12	2.39	b	c	a	c	b	7.94	5.75	2.21	9.97	2.23	c	a	a	c	c	4.77	5.75	5.45	1.17	2.23	a	a	a	c	c	7.9	1.75	5.13	5.79	8.23	c	b	a	b	a
x66	3.27	8.01	0.23	3.06	0.25	c	a	c	b	c	4.38	5.75	3.61	7.92	2.23	c	a	a	c	b	3.82	5.75	8.44	5.58	2.23	b	a	a	c	a	7.91	8.18	4.53	9.33	4.23	c	b	c	c	b
x67	3.39	3.32	4.31	1.46	3.66	b	a	c	b	b	4.67	5.75	9.98	7.6	2.23	b	a	a	c	c	5.66	5.75	2.26	9.7	2.23	a	a	a	c	a	1.77	4.25	8.88	8.52	9.63	c	b	b	b	a
x68	9.27	5.09	9.27	5.05	9.27	b	a	a	b	b	1.36	3.93	1.36	1.89	1.36	b	a	a	a	b	5.75	2.35	3.3	7.08	0.01	b	a	c	a	a	3.18	8.96	4.21	2.08	1.72	c	c	a	c	b
x69	8.73	2.09	5.82	7.28	9.94	c	c	c	c	b	5.84	9.46	1.74	0.2	9.37	b	b	b	b	b	8.9	1.74	6.63	5.16	6.71	c	b	a	a	b	0.93	5.06	6.5	1.17	9.57	b	b	c	b	a
x70	7.57	2.48	0.99	5.02	3.96	a	a	b	b	b	0.89	5.03	6.94	9.59	0.41	c	a	b	a	a	2.52	9.72	8.23	4.92	4.26	a	a	b	a	b	0.06	7	1.45	0.37	9.56	c	b	a	a	b
x71	1.67	3.26	3.26	5.91	3.26	c	b	a	a	c	3.51	3.77	3.77	3.8	3.77	b	a	c	c	a	2	3.43	1.92	9.04	4.03	c	a	b	c	c	5.78	9.05	7.96	3.4	1.06	b	a	b	a	b
x72	3.26	8.81	4.03	7.23	9.33	b	a	a	a	b	5.27	5.77	5.77	2.57	5.77	b	b	b	c	c	9.89	2.9	2.9	5.07	2.9	a	b	b	b	b	9.67	5.9	4.87	8.04	9.38	c	c	b	b	b
x73	1.76	3.94	3.94	3.94	0.22	c	c	c	a	b	4.75	6.07	6.07	6.07	7.25	b	c	c	c	a	7.04	9.29	8	0.71	1.17	c	c	c	b	c	5.77	3.64	6.24	1.99	5.84	a	a	a	c	a
x74	9.27	9.58	9.27	1.93	9.27	b	b	a	c	c	1.36	7.79	1.36	6.1	1.36	a	a	c	a	a	9.6	2.41	2	7.44	3.44	c	a	a	a	c	3.65	2.56	4.01	7.43	9	c	a	b	c	c
x75	9.38	6.66	2.39	3.74	8.05	a	c	b	c	a	8.01	5.77	5.77	1.52	5.77	a	b	b	a	c	8.6	2.9	2.9	4.19	2.9	b	b	b	b	b	5.69	2.98	0.89	5.63	6.58	a	c	c	a	c
x76	9.27	4.5	9.27	5.22	9.27	c	a	b	b	a	1.36	8.84	1.36	0.47	1.36	c	b	b	c	a	8.4	6	8.63	4.01	4.63	b	a	a	a	c	0.1	3.19	4.45	0.38	5.1	c	c	a	a	b
x77	5.17	3.93	9.01	1.74	0.74	c	b	c	a	a	8.96	7.69	1.79	4.84	4.17	a	b	c	c	c	9.78	8.75	4.26	0.9	9.68	c	b	c	a	b	1.54	8.56	7.46	6.31	7.62	a	c	b	b	b
x78	9.27	8.31	9.27	8.26	9.27	b	c	b	c	b	1.36	4.2	1.36	4.46	1.36	c	c	c	a	c	3.63	0.69	1.64	6.25	5.26	a	b	a	b	a	9.74	7.41	7.87	7.56	6.37	c	a	a	c	b
x79	9.27	8.35	9.27	8.23	9.27	c	b	c	c	a	1.36	1.81	1.36	9.57	1.36	b	c	b	c	a	8.32	5.28	8.39	3.54	2.45	b	c	b	b	b	7.87	0.05	9.91	6.32	3.09	b	b	a	c	b
x80	5.68	3.26	3.26	7.16	3.26	c	a	b	c	c	2.16	3.77	3.77	6.45	3.77	a	a	b	b	b	2.56	0.6	3.43	6.19	3.35	b	b	a	b	b	2.26	8.96	9.6	9.9	3.53	a	c	a	c	c
x81	2.65	9.87	7.19	1.08	0.7	c	c	b	b	a	1.16	5.75	0.94	3.59	2.23	a	a	a	c	c	3.2	5.75	4.46	4.41	2.23	a	a	a	c	a	5.66	1.39	6.88	7.15	9.48	c	a	c	b	b
x82	7.59	3.51	7.31	9.61	2.76	b	a	c	b	a	3.18	5.75	8.98	1.65	2.23	b	a	a	c	b	5.66	5.75	6	9.48	2.23	c	a	a	c	c	9.61	8.86	9.59	0.2	6.74	a	a	a	c	a
x83	9.27	0.56	9.27	1.31	9.27	c	a	b	a	a	1.36	6.78	1.36	9.49	1.36	a	a	c	a	a	8.17	9.7	3.96	0.13	6.33	a	a	a	a	b	3.06	8.77	0.97	2.63	5.67	b	a	c	b	b
x84	6.07	2.89	6.61	0.49	0.91	b	c	a	a	a	0.57	6.96	5.27	2.88	7.41	c	b	a	b	b	8.67	0.73	2.35	6.57	9.77	a	c	b	b	a	7.9	6.46	2.34	5.53	4.41	b	a	c	b	b
x85	9.71	6.3	1.62	1.07	5.05	b	c	a	b	c	2.48	5.77	5.77	8.27	5.77	c	b	b	c	c	7.83	2.9	2.9	0.21	2.9	b	b	b	b	c	4.17	8.37	4.52	5.74	5.2	c	b	b	b	c
x86	2.13	4.53	5.45	7.45	3.61	a	c	a	b	a	6.97	8.16	3.88	3.2	5.26	a	a	c	a	a	5.55	5.58	1.98	7.89	7.2	c	a	c	a	a	2.29	3.52	4.72	6.71	9.91	c	b	b	c	c
x87	9.27	5.48	9.27	3.25	9.27	c	a	c	c	c	1.36	3.99	1.36	8.06	1.36	c	a	a	b	b	6.84	9.71	2.39	9.28	5.17	c	c	c	c	c	3.13	5.33	0.88	9.35	7.31	c	c	b	c	b
x88	9.27	0.62	9.27	6.04	9.27	a	c	c	c	c	1.36	8.86	1.36	1.36	1.36	c	b	b	c	a	6.25	6.67	9.23	4.48	5.18	c	a	c	a	a	1.14	1.02	1.56	4.44	0.37	b	b	c	b	a
x89	5.6	7.05	7.82	3.48	1.42	b	b	b	c	b	5.36	5.77	5.77	0.66	5.77	a	b	b	b	a	6.14	2.9	2.9	1.63	2.9	c	b	b	a	a	2.13	2.9	9.46	8.03	7.54	a	a	b	b	a
x90	0.96	3.8	4.61	9.57	9.81	b	a	c	a	b	9.58	5.75	4.8	3.34	2.23	a	a	a	c	c	3.59	5.75	2.77	4.66	2.23	c	a	a	c	c	4.74	0.52	7.05	6.96	8.79	b	a	c	b	a
x91	9.27	8.67	9.27	8.47	9.27	b	c	b	a	a	1.36	2.66	1.36	6.52	1.36	c	a	c	c	a	9.85	6.67	5.45	5.14	2.36	c	a	a	c	a	3.84	5.81	8.12	3.63	0.17	a	a	c	a	a
x92	5.56	1.37	5.05	0.36	1.88	c	c	b	b	a	2.12	5.77	5.77	2.54	5.77	b	b	b	b	b	8.26	2.9	2.9	6.9	2.9	a	b	b	b	a	6.83	6.03	1.39	2.65	2.05	a	b	b	b	c
x93	7.44	2.58	7.26	8.02	7.89	c	b	b	c	b	0.22	9.51	1.89	1.39	2.17	c	b	a	b	b	8.29	3.42	9.5	7.06	7.59	b	c	a	b	c	4.79	7.67	8.03	8.15	6.75	a	c	b	a	b
x94	9.27	0.8	9.27	0.11	9.27	c	b	b	c	c	1.36	2.86	1.36	8.51	1.36	b	c	a	b	a	5.96	1.09	0.99	1.1	0.44	c	a	c	b	a	4.02	8.63	1.19	8.39	1.38	c	a	c	a	c
x95	4.81	3.94	3.94	3.94	7.01	b	b	b	a	c	7.71	6.07	6.07	6.07	6.2	b	b	b	b	a	2.28	4.46	2.18	0.82	4.94	a	b	c	b	b	1.55	0.67	0.04	4.2	6.96	c	c	c	b	c
x96	9.27	5.83	9.27	4.09	9.27	a	b	b	b	c	1.36	2.65	1.36	9.13	1.36	b	a	b	a	a	9.16	0.2	7.96	6.87	3.32	c	a	a	b	a	3.8	9.67	2.15	8.31	4.77	c	c	b	b	b
x97	0.76	2.07	4.28	8.91	9.22	b	c	c	c	a	6.37	3.27	6.88	9.26	4.76	a	c	b	b	b	2.8	7.32	1.72	2.09	6.59	a	a	a	a	c	4.34	3.04	7.53	5.17	4.79	a	a	a	c	a
x98	4.04	8.69	1.06	6.62	9.39	b	a	c	b	c	2.2	5.77	5.77	8.96	5.77	a	b	b	a	c	7.62	2.9	2.9	0.27	2.9	a	b	b	c	a	4.52	4.57	6.5	4.45	8.93	b	b	a	b	b
x99	4.44	3.94	3.94	3.94	3.73	a	b	c	c	a	8.02	6.07	6.07	6.07	9.54	c	b	b	c	c	8.23	6.34	9.79	9.12	5.13	a	b	a	c	c	2.39	2.81	1.95	1.73	9.25	c	a	b	b	b
x100	4.13	4.15	1.69	2.36	6.24	c	c	a	a	b	9.9	8.35	6.2	1.06	2.23	b	b	a	a	a	6.65	0.72	8.72	3.06	2.06	b	b	c	c	b	10	2.64	7.79	9.25	5.69	c	c	a	b	c
x101	3.43	8.09	6.21	8.5	2.29	c	b	c	b	c	7.84	4.78	0.96	0.12	6.9	b	b	b	b	c	8.91	3.15	6.02	9.25	8.64	a	c	b	a	b	9.99	2.54	6.62	0.08	8.9	a	c	a	b	b
x102	2.17	5.6	2.11	3.49	9.87	c	c	c	c	a	2.94	5.75	7.18	8.71	2.23	c	a	a	c	a	0.7	5.75	5.49	1.92	2.23	a	a	a	c	c	7.52	8.28	7.05	4.4	3.81	a	b	c	c	c
x103	1.77	8.88	2.13	3.01	2.38	b	b	b	b	a	3.27	5.75	4.01	8.95	2.23	b	a	a	c	a	7.28	5.75	6.58	6.03	2.23	c	a	a	c	b	1.96	4	6.66	8.27	8.88	b	a	b	a	b
x104	1.4	3.94	3.94	3.94	9.66	b	c	b	b	c	4.14	6.07	6.07	6.07	2.78	a	b	a	a	a	7.26	4.04	1.61	0.17	8.81	a	a	b	c	a	7.39	5.97	2.27	6.46	4.06	c	a	c	c	b
x105	9.66	0.72	9.65	7.94	8.58	a	b	c	c	c	4.81	5.75	7.99	3.25	2.23	b	a	a	c	b	5.55	5.75	4.3	2.12	2.23	a	a	a	c	a	8.96	4.27	7.94	0.2	9.83	a	b	a	c	b
x106	5.19	7.19	7.33	4.51	8.9	c	a	c	c	a	6.06	5.77	5.77	2.19	5.77	a	b	b	c	a	2.13	2.9	2.9	9.08	2.9	c	b	b	a	c	3.38	2.26	8.67	2.34	9.42	a	c	b	b	c
x107	9.27	3.57	9.27	8.19	9.27	c	a	a	c	b	1.36	7.18	1.36	1	1.36	b	b	c	c	c	5.95	0.6	5.17	3.52	5.44	c	b	b	a	a	1.68	4.94	2.87	9.5	2.32	a	a	a	c	a
x108	3.53	3.26	3.26	6.34	3.26	b	c	b	c	a	2.38	3.77	3.77	1.19	3.77	a	a	b	a	b	7.33	7.39	3.9	6.81	3.43	b	c	a	b	b	0.75	4.63	6.94	8.69	3.2	b	a	c	a	a
x109	3.44	1.89	7.18	4.83	7.55	b	b	c	c	b	1.7	7.29	3.31	6.19	1.87	c	c	a	a	c	9.14	8.54	8.89	2.8	2.98	b	a	c	b	b	3.85	9.02	3.82	6.6	8.74	c	c	a	c	a
