Total of planted triclusters: 6
Number of planted numeric triclusters: 2
Number of planted symbolic triclusters: 2
Number of planted mixed triclusters: 2
Tricluster coverage: 16.666666666666664%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #2
 (296, 2, 4), X=[3,4,6,9,11,14,20,26,27,34,39,43,51,52,53,58,64,67,68,71,72,75,79,80,81,93,94,96,97,107,120,129,130,131,139,146,148,174,175,177,193,201,214,215,222,223,224,236,241,242,246,252,261,264,266,272,274,280,284,285,289,296,298,299,304,309,314,319,324,326,327,331,335,339,343,350,354,359,367,378,382,383,384,386,388,395,398,411,415,418,435,437,439,440,442,447,448,464,477,494,495,500,511,516,518,520,528,529,539,551,553,554,558,560,563,568,572,575,582,583,585,587,617,623,627,630,640,646,649,654,660,664,668,674,676,685,694,695,705,706,715,721,722,725,727,728,733,737,752,753,754,763,765,783,785,786,787,788,789,791,795,802,806,811,813,818,819,824,825,838,844,852,857,858,865,874,876,877,886,893,901,904,907,910,918,924,928,931,937,946,957,963,964,965,973,976,991,1004,1009,1018,1028,1029,1033,1034,1038,1042,1056,1059,1065,1066,1083,1089,1094,1095,1101,1102,1104,1109,1110,1117,1119,1129,1130,1133,1140,1142,1143,1145,1156,1167,1177,1189,1201,1209,1217,1224,1225,1227,1231,1241,1245,1247,1248,1250,1251,1262,1264,1267,1270,1276,1279,1283,1293,1295,1300,1304,1305,1306,1321,1326,1335,1339,1343,1348,1357,1361,1369,1370,1376,1383,1384,1385,1387,1389,1392,1395,1396,1401,1404,1405,1407,1414,1419,1438,1441,1446,1450,1454,1457,1460,1461,1462,1463,1466,1469,1492], Y=[0,1], Z=[0,1,2,3], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=7.2,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1], ContextFactors=[1,0.3,0.19,0.95] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y1	
x674	7.21	7.21	
x676	7.21	7.21	
x685	7.21	7.21	
x694	7.21	7.21	
x695	7.21	7.21	
x705	7.21	7.21	
x706	7.21	7.21	
x715	7.21	7.21	
x721	7.21	7.21	
x722	7.21	7.21	
x725	7.21	7.21	
x727	7.21	7.21	
x728	7.21	7.21	
x733	7.21	7.21	
x737	7.21	7.21	
x752	7.21	7.21	
x753	7.21	7.21	
x754	7.21	7.21	
x763	7.21	7.21	
x765	7.21	7.21	
x783	7.21	7.21	
x785	7.21	7.21	
x786	7.21	7.21	
x787	7.21	7.21	
x788	7.21	7.21	
x789	7.21	7.21	
x791	7.21	7.21	
x795	7.21	7.21	
x802	7.21	7.21	
x806	7.21	7.21	
x811	7.21	7.21	
x813	7.21	7.21	
x818	7.21	7.21	
x819	7.21	7.21	
x824	7.21	7.21	
x825	7.21	7.21	
x838	7.21	7.21	
x844	7.21	7.21	
x852	7.21	7.21	
x857	7.21	7.21	
x858	7.21	7.21	
x865	7.21	7.21	
x874	7.21	7.21	
x876	7.21	7.21	
x877	7.21	7.21	
x886	7.21	7.21	
x893	7.21	7.21	
x901	7.21	7.21	
x904	7.21	7.21	
x907	7.21	7.21	
x910	7.21	7.21	
x918	7.21	7.21	
x924	7.21	7.21	
x928	7.21	7.21	
x931	7.21	7.21	
x937	7.21	7.21	
x946	7.21	7.21	
x957	7.21	7.21	
x963	7.21	7.21	
x964	7.21	7.21	
x965	7.21	7.21	
x973	7.21	7.21	
x976	7.21	7.21	
x991	7.21	7.21	
x1004	7.21	7.21	
x1009	7.21	7.21	
x1018	7.21	7.21	
x1028	7.21	7.21	
x1029	7.21	7.21	
x1033	7.21	7.21	
x1034	7.21	7.21	
x1038	7.21	7.21	
x1042	7.21	7.21	
x1056	7.21	7.21	
x1059	7.21	7.21	
x1065	7.21	7.21	
x1066	7.21	7.21	
x1083	7.21	7.21	
x1089	7.21	7.21	
x1094	7.21	7.21	
x1095	7.21	7.21	
x1101	7.21	7.21	
x1102	7.21	7.21	
x1104	7.21	7.21	
x1109	7.21	7.21	
x1110	7.21	7.21	
x1117	7.21	7.21	
x1119	7.21	7.21	
x1129	7.21	7.21	
x1130	7.21	7.21	
x1133	7.21	7.21	
x1140	7.21	7.21	
x1142	7.21	7.21	
x1143	7.21	7.21	
x1145	7.21	7.21	
x1156	7.21	7.21	
x1167	7.21	7.21	
x1177	7.21	7.21	
x1189	7.21	7.21	
x1201	7.21	7.21	
x1209	7.21	7.21	
x1217	7.21	7.21	
x1224	7.21	7.21	
x1225	7.21	7.21	
x1227	7.21	7.21	
x1231	7.21	7.21	
x1241	7.21	7.21	
x1245	7.21	7.21	
x1247	7.21	7.21	
x1248	7.21	7.21	
x1250	7.21	7.21	
x1251	7.21	7.21	
x1262	7.21	7.21	
x1264	7.21	7.21	
x1267	7.21	7.21	
x1270	7.21	7.21	
x1276	7.21	7.21	
x1279	7.21	7.21	
x1283	7.21	7.21	
x1293	7.21	7.21	
x1295	7.21	7.21	
x1300	7.21	7.21	
x1304	7.21	7.21	
x1305	7.21	7.21	
x1306	7.21	7.21	
x1321	7.21	7.21	
x1326	7.21	7.21	
x1335	7.21	7.21	
x1339	7.21	7.21	
x1343	7.21	7.21	
x1348	7.21	7.21	
x1357	7.21	7.21	
x1361	7.21	7.21	
x1369	7.21	7.21	
x1370	7.21	7.21	
x1376	7.21	7.21	
x1383	7.21	7.21	
x1384	7.21	7.21	
x1385	7.21	7.21	
x1387	7.21	7.21	
x1389	7.21	7.21	
x1392	7.21	7.21	
x1395	7.21	7.21	
x1396	7.21	7.21	
x1401	7.21	7.21	
x1404	7.21	7.21	
x1405	7.21	7.21	
x1407	7.21	7.21	
x1414	7.21	7.21	
x1419	7.21	7.21	
x1438	7.21	7.21	
x1441	7.21	7.21	
x1446	7.21	7.21	
x1450	7.21	7.21	
x1454	7.21	7.21	
x1457	7.21	7.21	
x1460	7.21	7.21	
x1461	7.21	7.21	
x1462	7.21	7.21	
x1463	7.21	7.21	
x1466	7.21	7.21	
x1469	7.21	7.21	
x1492	7.21	7.21	

Context: 1
X	y0	y1	
x3	2.12	2.12	
x4	2.12	2.12	
x6	2.12	2.12	
x9	2.12	2.12	
x11	2.12	2.12	
x14	2.12	2.12	
x20	2.12	2.12	
x26	2.12	2.12	
x27	2.12	2.12	
x34	2.12	2.12	
x39	2.12	2.12	
x43	2.12	2.12	
x51	2.12	2.12	
x52	2.12	2.12	
x53	2.12	2.12	
x58	2.12	2.12	
x64	2.12	2.12	
x67	2.12	2.12	
x68	2.12	2.12	
x71	2.12	2.12	
x72	2.12	2.12	
x75	2.12	2.12	
x79	2.12	2.12	
x80	2.12	2.12	
x81	2.12	2.12	
x93	2.12	2.12	
x94	2.12	2.12	
x96	2.12	2.12	
x97	2.12	2.12	
x107	2.12	2.12	
x120	2.12	2.12	
x129	2.12	2.12	
x130	2.12	2.12	
x131	2.12	2.12	
x139	2.12	2.12	
x146	2.12	2.12	
x148	2.12	2.12	
x174	2.12	2.12	
x175	2.12	2.12	
x177	2.12	2.12	
x193	2.12	2.12	
x201	2.12	2.12	
x214	2.12	2.12	
x215	2.12	2.12	
x222	2.12	2.12	
x223	2.12	2.12	
x224	2.12	2.12	
x236	2.12	2.12	
x241	2.12	2.12	
x242	2.12	2.12	
x246	2.12	2.12	
x252	2.12	2.12	
x261	2.12	2.12	
x264	2.12	2.12	
x266	2.12	2.12	
x272	2.12	2.12	
x274	2.12	2.12	
x280	2.12	2.12	
x284	2.12	2.12	
x285	2.12	2.12	
x289	2.12	2.12	
x296	2.12	2.12	
x298	2.12	2.12	
x299	2.12	2.12	
x304	2.12	2.12	
x309	2.12	2.12	
x314	2.12	2.12	
x319	2.12	2.12	
x324	2.12	2.12	
x326	2.12	2.12	
x327	2.12	2.12	
x331	2.12	2.12	
x335	2.12	2.12	
x339	2.12	2.12	
x343	2.12	2.12	
x350	2.12	2.12	
x354	2.12	2.12	
x359	2.12	2.12	
x367	2.12	2.12	
x378	2.12	2.12	
x382	2.12	2.12	
x383	2.12	2.12	
x384	2.12	2.12	
x386	2.12	2.12	
x388	2.12	2.12	
x395	2.12	2.12	
x398	2.12	2.12	
x411	2.12	2.12	
x415	2.12	2.12	
x418	2.12	2.12	
x435	2.12	2.12	
x437	2.12	2.12	
x439	2.12	2.12	
x440	2.12	2.12	
x442	2.12	2.12	
x447	2.12	2.12	
x448	2.12	2.12	
x464	2.12	2.12	
x477	2.12	2.12	
x494	2.12	2.12	
x495	2.12	2.12	
x500	2.12	2.12	
x511	2.12	2.12	
x516	2.12	2.12	
x518	2.12	2.12	
x520	2.12	2.12	
x528	2.12	2.12	
x529	2.12	2.12	
x539	2.12	2.12	
x551	2.12	2.12	
x553	2.12	2.12	
x554	2.12	2.12	
x558	2.12	2.12	
x560	2.12	2.12	
x563	2.12	2.12	
x568	2.12	2.12	
x572	2.12	2.12	
x575	2.12	2.12	
x582	2.12	2.12	
x583	2.12	2.12	
x585	2.12	2.12	
x587	2.12	2.12	
x617	2.12	2.12	
x623	2.12	2.12	
x627	2.12	2.12	
x630	2.12	2.12	
x640	2.12	2.12	
x646	2.12	2.12	
x649	2.12	2.12	
x654	2.12	2.12	
x660	2.12	2.12	
x664	2.12	2.12	
x668	2.12	2.12	
x674	2.12	2.12	
x676	2.12	2.12	
x685	2.12	2.12	
x694	2.12	2.12	
x695	2.12	2.12	
x705	2.12	2.12	
x706	2.12	2.12	
x715	2.12	2.12	
x721	2.12	2.12	
x722	2.12	2.12	
x725	2.12	2.12	
x727	2.12	2.12	
x728	2.12	2.12	
x733	2.12	2.12	
x737	2.12	2.12	
x752	2.12	2.12	
x753	2.12	2.12	
x754	2.12	2.12	
x763	2.12	2.12	
x765	2.12	2.12	
x783	2.12	2.12	
x785	2.12	2.12	
x786	2.12	2.12	
x787	2.12	2.12	
x788	2.12	2.12	
x789	2.12	2.12	
x791	2.12	2.12	
x795	2.12	2.12	
x802	2.12	2.12	
x806	2.12	2.12	
x811	2.12	2.12	
x813	2.12	2.12	
x818	2.12	2.12	
x819	2.12	2.12	
x824	2.12	2.12	
x825	2.12	2.12	
x838	2.12	2.12	
x844	2.12	2.12	
x852	2.12	2.12	
x857	2.12	2.12	
x858	2.12	2.12	
x865	2.12	2.12	
x874	2.12	2.12	
x876	2.12	2.12	
x877	2.12	2.12	
x886	2.12	2.12	
x893	2.12	2.12	
x901	2.12	2.12	
x904	2.12	2.12	
x907	2.12	2.12	
x910	2.12	2.12	
x918	2.12	2.12	
x924	2.12	2.12	
x928	2.12	2.12	
x931	2.12	2.12	
x937	2.12	2.12	
x946	2.12	2.12	
x957	2.12	2.12	
x963	2.12	2.12	
x964	2.12	2.12	
x965	2.12	2.12	
x973	2.12	2.12	
x976	2.12	2.12	
x991	2.12	2.12	
x1004	2.12	2.12	
x1009	2.12	2.12	
x1018	2.12	2.12	
x1028	2.12	2.12	
x1029	2.12	2.12	
x1033	2.12	2.12	
x1034	2.12	2.12	
x1038	2.12	2.12	
x1042	2.12	2.12	
x1056	2.12	2.12	
x1059	2.12	2.12	
x1065	2.12	2.12	
x1066	2.12	2.12	
x1083	2.12	2.12	
x1089	2.12	2.12	
x1094	2.12	2.12	
x1095	2.12	2.12	
x1101	2.12	2.12	
x1102	2.12	2.12	
x1104	2.12	2.12	
x1109	2.12	2.12	
x1110	2.12	2.12	
x1117	2.12	2.12	
x1119	2.12	2.12	
x1129	2.12	2.12	
x1130	2.12	2.12	
x1133	2.12	2.12	
x1140	2.12	2.12	
x1142	2.12	2.12	
x1143	2.12	2.12	
x1145	2.12	2.12	
x1156	2.12	2.12	
x1167	2.12	2.12	
x1177	2.12	2.12	
x1189	2.12	2.12	
x1201	2.12	2.12	
x1209	2.12	2.12	
x1217	2.12	2.12	
x1224	2.12	2.12	
x1225	2.12	2.12	
x1227	2.12	2.12	
x1231	2.12	2.12	
x1241	2.12	2.12	
x1245	2.12	2.12	
x1247	2.12	2.12	
x1248	2.12	2.12	
x1250	2.12	2.12	
x1251	2.12	2.12	
x1262	2.12	2.12	
x1264	2.12	2.12	
x1267	2.12	2.12	
x1270	2.12	2.12	
x1276	2.12	2.12	
x1279	2.12	2.12	
x1283	2.12	2.12	
x1293	2.12	2.12	
x1295	2.12	2.12	
x1300	2.12	2.12	
x1304	2.12	2.12	
x1305	2.12	2.12	
x1306	2.12	2.12	
x1321	2.12	2.12	
x1326	2.12	2.12	
x1335	2.12	2.12	
x1339	2.12	2.12	
x1343	2.12	2.12	
x1348	2.12	2.12	
x1357	2.12	2.12	
x1361	2.12	2.12	
x1369	2.12	2.12	
x1370	2.12	2.12	
x1376	2.12	2.12	
x1383	2.12	2.12	
x1384	2.12	2.12	
x1385	2.12	2.12	
x1387	2.12	2.12	
x1389	2.12	2.12	
x1392	2.12	2.12	
x1395	2.12	2.12	
x1396	2.12	2.12	
x1401	2.12	2.12	
x1404	2.12	2.12	
x1405	2.12	2.12	
x1407	2.12	2.12	
x1414	2.12	2.12	
x1419	2.12	2.12	
x1438	2.12	2.12	
x1441	2.12	2.12	
x1446	2.12	2.12	
x1450	2.12	2.12	
x1454	2.12	2.12	
x1457	2.12	2.12	
x1460	2.12	2.12	
x1461	2.12	2.12	
x1462	2.12	2.12	
x1463	2.12	2.12	
x1466	2.12	2.12	
x1469	2.12	2.12	
x1492	2.12	2.12	

Context: 2
X	y0	y1	
x3	1.35	1.35	
x4	1.35	1.35	
x6	1.35	1.35	
x9	1.35	1.35	
x11	1.35	1.35	
x14	1.35	1.35	
x20	1.35	1.35	
x26	1.35	1.35	
x27	1.35	1.35	
x34	1.35	1.35	
x39	1.35	1.35	
x43	1.35	1.35	
x51	1.35	1.35	
x52	1.35	1.35	
x53	1.35	1.35	
x58	1.35	1.35	
x64	1.35	1.35	
x67	1.35	1.35	
x68	1.35	1.35	
x71	1.35	1.35	
x72	1.35	1.35	
x75	1.35	1.35	
x79	1.35	1.35	
x80	1.35	1.35	
x81	1.35	1.35	
x93	1.35	1.35	
x94	1.35	1.35	
x96	1.35	1.35	
x97	1.35	1.35	
x107	1.35	1.35	
x120	1.35	1.35	
x129	1.35	1.35	
x130	1.35	1.35	
x131	1.35	1.35	
x139	1.35	1.35	
x146	1.35	1.35	
x148	1.35	1.35	
x174	1.35	1.35	
x175	1.35	1.35	
x177	1.35	1.35	
x193	1.35	1.35	
x201	1.35	1.35	
x214	1.35	1.35	
x215	1.35	1.35	
x222	1.35	1.35	
x223	1.35	1.35	
x224	1.35	1.35	
x236	1.35	1.35	
x241	1.35	1.35	
x242	1.35	1.35	
x246	1.35	1.35	
x252	1.35	1.35	
x261	1.35	1.35	
x264	1.35	1.35	
x266	1.35	1.35	
x272	1.35	1.35	
x274	1.35	1.35	
x280	1.35	1.35	
x284	1.35	1.35	
x285	1.35	1.35	
x289	1.35	1.35	
x296	1.35	1.35	
x298	1.35	1.35	
x299	1.35	1.35	
x304	1.35	1.35	
x309	1.35	1.35	
x314	1.35	1.35	
x319	1.35	1.35	
x324	1.35	1.35	
x326	1.35	1.35	
x327	1.35	1.35	
x331	1.35	1.35	
x335	1.35	1.35	
x339	1.35	1.35	
x343	1.35	1.35	
x350	1.35	1.35	
x354	1.35	1.35	
x359	1.35	1.35	
x367	1.35	1.35	
x378	1.35	1.35	
x382	1.35	1.35	
x383	1.35	1.35	
x384	1.35	1.35	
x386	1.35	1.35	
x388	1.35	1.35	
x395	1.35	1.35	
x398	1.35	1.35	
x411	1.35	1.35	
x415	1.35	1.35	
x418	1.35	1.35	
x435	1.35	1.35	
x437	1.35	1.35	
x439	1.35	1.35	
x440	1.35	1.35	
x442	1.35	1.35	
x447	1.35	1.35	
x448	1.35	1.35	
x464	1.35	1.35	
x477	1.35	1.35	
x494	1.35	1.35	
x495	1.35	1.35	
x500	1.35	1.35	
x511	1.35	1.35	
x516	1.35	1.35	
x518	1.35	1.35	
x520	1.35	1.35	
x528	1.35	1.35	
x529	1.35	1.35	
x539	1.35	1.35	
x551	1.35	1.35	
x553	1.35	1.35	
x554	1.35	1.35	
x558	1.35	1.35	
x560	1.35	1.35	
x563	1.35	1.35	
x568	1.35	1.35	
x572	1.35	1.35	
x575	1.35	1.35	
x582	1.35	1.35	
x583	1.35	1.35	
x585	1.35	1.35	
x587	1.35	1.35	
x617	1.35	1.35	
x623	1.35	1.35	
x627	1.35	1.35	
x630	1.35	1.35	
x640	1.35	1.35	
x646	1.35	1.35	
x649	1.35	1.35	
x654	1.35	1.35	
x660	1.35	1.35	
x664	1.35	1.35	
x668	1.35	1.35	
x674	1.35	1.35	
x676	1.35	1.35	
x685	1.35	1.35	
x694	1.35	1.35	
x695	1.35	1.35	
x705	1.35	1.35	
x706	1.35	1.35	
x715	1.35	1.35	
x721	1.35	1.35	
x722	1.35	1.35	
x725	1.35	1.35	
x727	1.35	1.35	
x728	1.35	1.35	
x733	1.35	1.35	
x737	1.35	1.35	
x752	1.35	1.35	
x753	1.35	1.35	
x754	1.35	1.35	
x763	1.35	1.35	
x765	1.35	1.35	
x783	1.35	1.35	
x785	1.35	1.35	
x786	1.35	1.35	
x787	1.35	1.35	
x788	1.35	1.35	
x789	1.35	1.35	
x791	1.35	1.35	
x795	1.35	1.35	
x802	1.35	1.35	
x806	1.35	1.35	
x811	1.35	1.35	
x813	1.35	1.35	
x818	1.35	1.35	
x819	1.35	1.35	
x824	1.35	1.35	
x825	1.35	1.35	
x838	1.35	1.35	
x844	1.35	1.35	
x852	1.35	1.35	
x857	1.35	1.35	
x858	1.35	1.35	
x865	1.35	1.35	
x874	1.35	1.35	
x876	1.35	1.35	
x877	1.35	1.35	
x886	1.35	1.35	
x893	1.35	1.35	
x901	1.35	1.35	
x904	1.35	1.35	
x907	1.35	1.35	
x910	1.35	1.35	
x918	1.35	1.35	
x924	1.35	1.35	
x928	1.35	1.35	
x931	1.35	1.35	
x937	1.35	1.35	
x946	1.35	1.35	
x957	1.35	1.35	
x963	1.35	1.35	
x964	1.35	1.35	
x965	1.35	1.35	
x973	1.35	1.35	
x976	1.35	1.35	
x991	1.35	1.35	
x1004	1.35	1.35	
x1009	1.35	1.35	
x1018	1.35	1.35	
x1028	1.35	1.35	
x1029	1.35	1.35	
x1033	1.35	1.35	
x1034	1.35	1.35	
x1038	1.35	1.35	
x1042	1.35	1.35	
x1056	1.35	1.35	
x1059	1.35	1.35	
x1065	1.35	1.35	
x1066	1.35	1.35	
x1083	1.35	1.35	
x1089	1.35	1.35	
x1094	1.35	1.35	
x1095	1.35	1.35	
x1101	1.35	1.35	
x1102	1.35	1.35	
x1104	1.35	1.35	
x1109	1.35	1.35	
x1110	1.35	1.35	
x1117	1.35	1.35	
x1119	1.35	1.35	
x1129	1.35	1.35	
x1130	1.35	1.35	
x1133	1.35	1.35	
x1140	1.35	1.35	
x1142	1.35	1.35	
x1143	1.35	1.35	
x1145	1.35	1.35	
x1156	1.35	1.35	
x1167	1.35	1.35	
x1177	1.35	1.35	
x1189	1.35	1.35	
x1201	1.35	1.35	
x1209	1.35	1.35	
x1217	1.35	1.35	
x1224	1.35	1.35	
x1225	1.35	1.35	
x1227	1.35	1.35	
x1231	1.35	1.35	
x1241	1.35	1.35	
x1245	1.35	1.35	
x1247	1.35	1.35	
x1248	1.35	1.35	
x1250	1.35	1.35	
x1251	1.35	1.35	
x1262	1.35	1.35	
x1264	1.35	1.35	
x1267	1.35	1.35	
x1270	1.35	1.35	
x1276	1.35	1.35	
x1279	1.35	1.35	
x1283	1.35	1.35	
x1293	1.35	1.35	
x1295	1.35	1.35	
x1300	1.35	1.35	
x1304	1.35	1.35	
x1305	1.35	1.35	
x1306	1.35	1.35	
x1321	1.35	1.35	
x1326	1.35	1.35	
x1335	1.35	1.35	
x1339	1.35	1.35	
x1343	1.35	1.35	
x1348	1.35	1.35	
x1357	1.35	1.35	
x1361	1.35	1.35	
x1369	1.35	1.35	
x1370	1.35	1.35	
x1376	1.35	1.35	
x1383	1.35	1.35	
x1384	1.35	1.35	
x1385	1.35	1.35	
x1387	1.35	1.35	
x1389	1.35	1.35	
x1392	1.35	1.35	
x1395	1.35	1.35	
x1396	1.35	1.35	
x1401	1.35	1.35	
x1404	1.35	1.35	
x1405	1.35	1.35	
x1407	1.35	1.35	
