X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x16	7.65	2.07	4.86	6.63	9.49	c	a	b	a	c	5.99	7.81	2.55	7.62	7.83	a	b	c	c	b	3.76	9.31	8.86	9.2	1.69	a	c	c	c	c	7.47	8.62	7.1	5.03	8.68	b	a	a	b	b	3.77	6.97	1.66	9.49	9.17	c	c	b	c	a	6.39	5.48	7.03	1.44	3.34	a	c	b	c	b
x17	8.96	4.31	1.2	4.75	5.19	c	a	b	b	a	7.93	0.06	2.72	2.58	4.6	a	a	a	b	b	4.91	2.33	0.52	7.4	2.78	c	c	b	a	b	0.96	6.18	4.5	3.2	8.96	c	b	a	a	a	1.96	1.2	8.65	4.92	4.74	c	b	a	a	b	9.76	1.68	3.17	6.71	8.37	b	a	a	b	c
x18	7.02	1.42	2.44	3.83	7.51	b	a	c	c	b	8.1	0.71	7.93	6.57	0.82	c	c	c	b	a	3.82	5.28	6.26	3.08	2.26	a	c	c	b	c	0.16	8.12	7.61	5.72	9.11	b	a	b	a	b	4.89	6.68	2.21	9	4.54	b	a	a	b	c	5.19	5.74	9.87	2.58	9.82	c	b	b	b	a
x19	1.67	1.7	0.33	1.83	7.87	a	a	c	a	c	6.63	3.33	9.23	6.65	3.1	c	c	a	c	a	2.87	0.09	2.61	8.17	4.55	a	b	c	b	b	8.65	0.01	3.87	9.02	8.95	b	a	c	b	c	3.98	2.93	0.9	1.07	6.52	c	c	a	c	a	2.71	2.2	2.24	4.89	0.6	c	b	a	a	c
x20	7.16	6.88	8.84	5.24	7.48	a	b	c	b	b	7.16	1.24	0	3.42	7.48	a	a	c	b	b	7.16	9.12	9.83	7.14	7.48	a	c	a	b	b	7.16	7.78	6.58	0.39	7.48	a	c	a	b	b	6.62	2.85	3.14	6.35	2.71	a	b	b	b	a	1.84	0.81	8.17	6.4	8.62	a	c	b	a	a
x21	1.28	1.88	8.53	8.11	2.56	b	c	a	b	a	2.96	3	2.02	3.37	8.48	b	c	a	a	b	0.66	1.23	4.75	7.94	4.22	c	c	a	a	c	8.95	2.94	4.21	8.05	8.21	c	b	c	a	c	6.61	4.15	6.42	0.37	9.63	a	a	b	b	c	2.4	7.39	1.08	4.91	8.78	a	c	b	b	a
x22	1.18	4.96	4.77	5.19	1.8	c	a	a	a	c	6.08	4.74	0.23	8.84	0.63	c	b	b	c	a	3.42	4.8	2.32	8.42	9.37	a	b	b	b	c	4.5	4.24	3.9	8.21	5.43	b	b	b	a	b	0.62	3.01	8.53	9.39	8.2	c	b	a	c	b	9.5	4.5	6.18	8.37	7.32	c	c	b	c	c
x23	5.43	4.9	7.71	7.55	5.36	a	a	c	a	b	2.33	1.12	1.91	8.13	9.29	c	b	a	a	a	1.22	7.77	5.79	7.35	3.41	a	a	b	b	a	0.66	3.35	0.48	7.01	9.9	c	b	c	a	b	3.5	8.03	3.87	3.83	5.8	b	a	c	a	a	4.12	5.5	0.13	1.18	1.29	b	c	c	a	c
x24	8.44	1.84	4.92	0.36	8.58	c	c	a	b	c	4.9	8.93	8.69	5.81	4.31	b	c	b	a	c	8.15	5.5	3.5	0.75	7.98	c	b	c	a	c	0.63	8.49	3.88	8.11	7.86	a	a	a	b	b	4.38	3.66	2.85	0.96	8.26	b	b	a	c	a	5.08	9.83	9.89	0.14	5.72	a	c	a	b	b
x25	7.72	6.71	6.71	6.71	2.39	a	c	a	c	b	9.86	9.71	9.71	9.71	1.3	a	c	a	b	a	1.65	0.79	0.79	0.79	5.98	c	c	a	b	c	3.11	8.14	8.14	8.14	8.1	a	b	c	a	a	8.8	0.74	3.4	6.01	9.03	c	a	c	a	c	6.07	9.7	7.66	5.02	6.48	c	c	b	a	b
x26	2.27	3.93	0.84	7.89	0.19	c	c	a	a	b	2.83	7.15	2.24	9.3	4.8	c	b	a	b	b	2.55	6.36	5.13	4.25	0.05	b	c	b	a	c	1.44	2.85	0.49	2.11	5.26	b	c	b	c	a	5.01	3.68	9.91	4.87	8.33	b	b	a	a	c	1.39	3.14	2.56	7.43	6.81	b	c	b	b	a
x27	7.77	6.71	6.71	6.71	9.18	b	c	c	b	a	9.67	9.71	9.71	9.71	0.17	a	b	c	b	a	0.1	0.79	0.79	0.79	0.64	a	b	c	b	b	9.93	8.14	8.14	8.14	5.8	c	a	c	c	b	1.13	6.68	9.72	7.24	4.76	a	a	b	c	b	5.3	1.47	5.76	9.95	1.41	a	c	a	c	c
x28	4.72	6.71	6.71	6.71	7.26	c	c	c	a	b	5.79	9.71	9.71	9.71	6	a	c	c	a	b	9.36	0.79	0.79	0.79	1.57	c	c	a	a	b	9.98	8.14	8.14	8.14	2.15	c	c	c	a	b	1.24	0.93	9.87	2.39	4.59	c	a	b	a	c	4.86	0.81	1.94	8.36	6.19	c	c	b	c	c
x29	9.29	6.71	6.71	6.71	7.15	b	b	c	a	c	6.25	9.71	9.71	9.71	1.9	a	c	b	c	a	4.25	0.79	0.79	0.79	4.42	a	c	c	b	c	0.89	8.14	8.14	8.14	0.41	b	c	b	a	c	7.62	1.88	6.74	3.77	6.13	b	a	b	c	b	3.97	9.46	4.62	3.39	7.42	a	c	a	b	a
x30	5.44	0.9	8.25	8.68	5.58	c	a	a	b	c	5.55	3.99	8.26	3.29	1.71	a	a	c	c	b	8.92	7.34	9.9	6.4	4.38	a	b	c	b	a	2.33	3.43	9.73	6.85	0.76	c	a	a	a	b	8.08	9.47	8.83	2.08	0.65	c	a	b	b	a	7.49	4.87	6.27	9.02	0.09	c	a	a	a	b
x31	1.03	2.5	3.49	3.02	8.26	b	b	a	b	c	1.84	4.2	0.64	8.62	6.64	c	c	b	b	c	1.92	4.22	2.96	5.26	9.85	a	b	c	a	c	1.3	3.37	1.37	8.87	8.5	c	c	c	c	c	4.05	9.57	0.83	2.54	4.76	c	a	a	a	a	1.3	0.24	4.69	3.96	4.02	c	a	c	a	a
x32	5.49	0.77	5.6	1.9	2.61	a	b	c	b	b	4.92	3.69	9.11	0.47	9.66	a	a	b	a	a	1.58	9.24	1.67	3.28	2.85	c	c	c	a	a	8.95	0.13	4.76	7.7	7.33	c	c	b	a	c	6.62	3.25	3.3	8.39	4.02	c	b	b	a	a	4.33	4.88	9.53	2.05	9.2	b	c	c	b	c
x33	3.92	3.14	5.35	3.17	1.56	a	a	b	b	c	6.19	3.32	6.66	1.99	7.48	a	c	b	c	c	1.2	2.5	3.86	7.72	4.65	a	b	a	b	a	5.17	1.39	7.08	10	3.27	b	a	a	c	b	6.73	5.98	0.51	7.1	4.52	c	b	b	c	b	6.31	4	3.71	6.6	0.18	b	a	b	c	a
x34	6.93	4.41	8.66	2.55	8.38	a	b	a	a	c	4.39	4.95	3.16	4.56	3.76	a	b	c	c	b	0.41	4	1.1	3.46	4.4	a	c	c	a	b	7.64	6.45	8.19	2.37	8.79	b	c	b	b	b	0.36	1.25	1.77	1.61	3.05	b	b	c	c	a	6.69	2.18	2.9	1.03	6.69	a	b	b	a	b
x35	8.7	4.85	6.65	6.81	9.54	a	b	a	b	b	7.42	5.42	1.62	7.72	8.82	b	a	c	b	a	3.17	5.22	0.88	8.22	5.74	c	a	b	a	c	1.37	8.99	1.94	0.17	2.84	c	a	a	a	c	9.17	1.27	4.92	5.18	2.96	c	c	b	a	b	1.97	2.34	7.67	6.98	2.18	b	b	c	a	a
x36	4.28	6.71	6.71	6.71	6.9	a	a	b	a	b	0.31	9.71	9.71	9.71	0.28	c	c	a	c	a	6.84	0.79	0.79	0.79	6.94	c	c	c	a	b	8.49	8.14	8.14	8.14	4.58	c	b	a	a	a	3.39	0.86	2.27	7.79	3.89	c	b	a	a	b	5.67	8.65	1.82	5.19	9.61	b	b	c	c	a
x37	9.03	0.25	9.56	4.93	4.1	b	c	b	a	a	5.46	5.34	5.08	1.87	2.86	b	a	b	c	a	3.17	9.2	2.94	2.43	8.66	c	b	b	c	a	2.59	6.23	4.01	0.62	2.68	a	b	a	b	b	3.85	8.58	4.08	4.03	5.51	b	b	c	a	b	5.35	1.48	1.7	5.96	0.48	a	c	a	a	c
x38	7.16	7.7	0.88	0.58	7.48	a	c	a	b	b	7.16	8.91	4.38	5.24	7.48	a	b	a	b	b	7.16	6.34	1.05	3.7	7.48	a	b	a	b	b	7.16	0.45	4.98	0.34	7.48	a	a	a	b	b	6.31	7.74	2.91	0.33	8.54	c	b	c	c	c	1.52	2.6	2.44	9.56	0.08	a	c	c	a	b
x39	2.46	6.78	4.84	0.03	3.93	a	c	c	b	c	5.69	1.01	4.72	8.07	1.91	c	b	a	a	c	4.64	3.61	5.49	9.98	4.24	a	a	c	c	a	5	3.96	9.14	0.05	7.49	c	c	b	c	a	4.67	9.32	6.87	9.27	0.73	a	b	c	c	a	6.04	7.5	7.98	2.67	1.45	c	c	a	c	a
x40	9.77	6.71	6.71	6.71	7.27	b	a	c	c	a	7.27	9.71	9.71	9.71	1.44	c	c	a	a	a	3.35	0.79	0.79	0.79	7.88	c	c	a	c	b	6.83	8.14	8.14	8.14	9.93	a	b	c	c	c	7	9.51	4.1	0.2	4.56	a	a	c	b	c	6.72	5.48	2.44	4.66	4.85	a	b	b	a	c
x41	1.94	6.42	5.29	4.23	9.59	b	c	a	b	c	5.04	5.99	7.61	4.84	5.81	a	b	b	b	a	8.04	9.18	2.62	9.53	4.34	a	c	c	c	a	1.72	5.24	7.27	7.98	6.65	c	a	b	c	b	3.03	6.99	7.29	5.75	6.91	c	b	a	a	a	6.02	7.77	4.67	7.47	3.75	a	a	a	c	a
x42	7.16	2.81	2.42	7.32	7.48	a	a	c	b	b	7.16	0.13	1.91	5.79	7.48	a	c	a	b	b	7.16	7.94	1.69	4.99	7.48	a	b	b	b	b	7.16	0.14	7.07	8.83	7.48	a	c	a	b	b	6.6	2.71	1.9	7.12	8.28	b	b	c	b	b	5.23	6.42	1.26	3.79	8.57	b	a	b	c	a
x43	0.54	8.41	0.66	6.37	3.95	b	c	c	c	b	3.71	0.58	8.89	8.1	2.52	c	a	c	c	c	6.59	9.66	1.11	9.88	8.83	c	c	b	a	a	0.86	4.29	7.43	5.65	0.02	c	b	b	a	c	1	7.87	2.61	3.17	2.52	c	b	a	a	a	1.1	9.26	0.88	2.53	2.36	a	b	b	c	c
x44	6.45	0.11	7.45	8.09	9.53	b	a	c	c	c	4.99	3.5	4.58	1.85	6.06	a	a	c	c	a	4.4	5.62	5.74	2.5	3.78	a	c	c	b	b	2.69	5.06	3.78	7.38	1.92	c	b	c	b	a	4.67	9.44	1.49	2.85	5.49	c	a	b	a	a	0.26	3.13	6.42	1.69	7.68	a	b	c	a	a
x45	7.16	2.83	4.29	0.07	5.79	c	c	b	c	b	0.79	5.61	2.33	0.85	4.26	b	c	c	b	a	6.5	6.97	6.86	3.15	4.79	b	b	b	a	b	7.23	4.75	2.11	7.83	7.72	a	a	b	a	a	5.51	0.53	9.97	7.98	2.69	c	a	c	a	c	5.12	5.91	4.78	8.75	6.41	c	b	c	a	a
x46	2.84	1.05	5.49	3.81	2.94	a	a	a	a	a	2.85	8	6.59	8.67	2.22	a	b	b	a	a	3.28	6.95	4.15	8.08	6.24	a	c	a	a	c	2.8	1.14	1.42	3.15	0.96	a	c	c	b	c	6.59	4.66	8.11	7.77	5.71	b	a	c	b	a	4.69	2.36	9.95	8.14	6.53	a	a	c	b	a
x47	2.91	2.23	1.21	4.5	1.41	a	b	c	c	b	1.18	4.31	1.03	4.08	4.87	a	b	c	a	a	5.99	1.49	2.17	2.19	7.82	b	a	a	a	b	7.02	4.14	8.14	8.18	7.8	c	c	b	a	b	9.35	0.04	3.21	2.6	7.15	b	c	a	b	c	9.11	0.28	9.24	6.46	4.94	a	b	b	b	c
x48	7.16	4.53	8.27	9.54	7.48	a	a	b	b	b	7.16	5.44	5.58	5.14	7.48	a	b	c	b	b	7.16	0.78	9.58	0.13	7.48	a	c	b	b	b	7.16	9.51	7.68	4.23	7.48	a	a	b	b	b	6.4	6.73	2.05	1.54	8.06	a	c	b	b	c	2.97	0.94	6.79	9.89	1.74	c	b	c	a	b
x49	5.15	5.42	5.57	0.52	8.13	c	c	c	b	c	9.7	2.63	8.7	0.99	7.5	b	a	a	c	b	4.48	2.67	0.44	6.04	1.13	a	c	b	c	c	9.48	7.85	3.03	8.87	8.7	b	a	a	b	b	1.62	2.81	5.97	4.66	0.48	a	a	c	a	c	1.87	7.57	7.48	6.91	4.71	c	a	a	c	a
x50	7.82	6.43	0.28	8.98	6.8	a	a	c	b	c	6.95	1.7	1.14	5.03	2.84	a	a	c	b	c	0.87	3.21	8.19	7.96	2.84	a	b	c	b	a	9.84	7.69	3.7	0.71	7.81	c	c	b	b	a	0.93	5.57	6.25	7.95	7.97	a	a	a	b	b	1.06	1.9	1.86	9.61	9.45	b	b	c	c	c
x51	3.15	9.44	9.43	3.98	8.48	a	c	c	c	b	2.05	9.32	7.4	6.37	5.38	a	a	c	a	a	1.34	3.69	6.71	2.8	6.78	a	b	b	c	b	7.87	2.05	5.6	2.03	3.06	a	c	c	b	b	6.62	1.1	9.5	8.56	2.7	a	b	c	a	b	2.63	9.29	6.54	6.21	2.55	b	c	b	a	c
x52	4.11	6.71	6.71	6.71	7.55	b	c	b	c	a	3.25	9.71	9.71	9.71	3.93	a	a	c	a	a	2.68	0.79	0.79	0.79	9.29	a	b	c	a	a	5.44	8.14	8.14	8.14	4.97	a	b	c	c	b	4.14	8.34	9.94	5.18	2.32	a	a	b	c	b	7.45	7.22	7.1	4.37	2.74	c	b	c	c	c
x53	1.07	1.97	8.95	3.99	7.02	b	b	b	c	a	4.13	7.81	2.69	3.6	7.68	b	b	c	c	c	8.38	7.3	9.62	5.91	0.1	c	c	b	c	c	3.11	0.17	0.96	6.95	0.17	c	a	a	c	a	7.79	6.75	3.56	0.14	8.7	b	c	b	b	a	7.71	0.96	6.28	5.36	3.6	c	b	b	b	b
x54	8.65	6.71	6.71	6.71	7.75	a	b	c	c	b	2.49	9.71	9.71	9.71	6.11	c	a	b	a	b	3.57	0.79	0.79	0.79	6.2	c	b	b	c	a	6.22	8.14	8.14	8.14	8.05	c	a	a	b	c	8.16	0.08	7.45	8.87	6.17	b	a	c	a	a	5.24	3.62	8.83	4.09	6.35	c	c	a	b	b
x55	7.17	9.38	4.26	6.15	9.51	c	a	a	c	b	5.63	3.92	8	3.14	0.42	c	a	a	c	c	9.88	3.9	0.33	5.86	5.01	c	a	c	a	a	4.62	7.71	0.6	9.98	8.1	c	b	c	a	b	4.3	3.14	5.28	3.5	6.76	c	a	c	a	b	9.33	8.81	0.6	2.05	3.14	b	c	c	b	a
x56	6.42	6.27	5.08	2.46	2.93	a	a	b	c	b	7.04	7.8	7.26	8.86	7.36	a	a	c	b	b	5.76	2.12	7.69	5.99	2.49	b	c	a	c	c	8.99	7.88	3.37	8.05	8.87	c	b	b	b	b	1.22	7.96	8.9	3.52	4.63	a	a	c	a	c	5.3	9.58	9.16	5.94	0.85	a	c	c	b	a
x57	5.64	0.01	8.88	3.21	1.65	b	c	b	b	a	2.82	2.27	8.1	2.32	2.12	c	a	c	b	b	4.36	1.56	0.22	2.58	5.92	c	b	c	c	c	8.93	4.59	0.16	9.73	2.01	a	b	b	b	a	6.15	6.59	9.72	1.69	1.87	b	c	b	b	c	5.6	2.85	3.64	0.34	7.32	a	c	b	c	c
x58	7.71	8.32	0.25	2.29	8.41	c	a	a	a	c	5.83	6.79	5	0.02	4.24	c	b	a	c	a	2.7	8.13	4.81	7.97	2.33	c	a	c	c	b	8.52	9.88	6.59	2.93	7.56	c	b	b	c	b	7.54	4.86	7.13	4.24	4.63	a	c	c	b	c	7	4.86	2.7	5.09	8.79	c	c	c	a	c
x59	3.75	4.32	4.18	0.51	0.92	c	b	c	a	c	3.56	1.51	0.39	9.18	4.5	a	b	b	b	c	1.86	8.99	8.04	9.92	2.88	a	a	b	b	b	5.75	3.54	9.37	2.9	4.38	c	a	c	a	b	0.23	1.55	4.2	5.72	8.43	a	a	b	b	b	7.66	0.35	5.22	8.78	9.56	c	c	a	c	b
x60	2.22	1.27	7.8	7.61	0.7	a	c	a	c	a	3.3	7.9	1.72	3.6	6.44	a	b	c	b	a	5.31	4.13	1.67	7.48	7.41	a	c	c	a	c	9.35	4.96	7.72	0.13	7.81	c	a	a	c	c	4.86	4.36	6.44	1.82	6.53	a	b	a	c	c	3.83	9.86	0.61	7	0.07	a	a	a	a	b
x61	7.16	7.98	5.61	3.31	7.48	a	a	c	b	b	7.16	1.47	4.47	8.11	7.48	a	c	b	b	b	7.16	1.85	0.55	9.45	7.48	a	c	c	b	b	7.16	0.25	2.61	5.72	7.48	a	a	c	b	b	5.69	0.51	2.51	4.32	4.17	a	c	a	b	c	6.03	7.82	8.58	0.35	7.95	a	a	a	b	b
x62	5.36	6.71	6.71	6.71	0.38	c	b	c	c	c	7.35	9.71	9.71	9.71	3.01	a	b	c	b	c	7.19	0.79	0.79	0.79	1.58	a	c	b	c	a	6.87	8.14	8.14	8.14	1.52	c	b	c	c	b	9.11	4.58	5.08	6.29	1.03	b	a	c	a	c	9.59	3.57	9.37	4.42	7.25	a	c	a	b	b
x63	7.16	6.71	6.71	6.71	7.48	a	a	b	b	b	7.16	9.71	9.71	9.71	7.48	a	b	a	b	b	7.16	0.79	0.79	0.79	7.48	a	b	a	b	b	7.16	8.14	8.14	8.14	7.48	a	c	a	b	b	4.83	3.35	9.19	2.08	1.27	c	a	c	a	c	0.34	9.44	7.16	9.22	2.66	c	b	b	c	c
x64	0.37	2.72	3.74	9.11	3.9	c	a	a	a	c	4.52	5.71	6.08	1.22	3.34	c	a	b	a	c	2.12	8.28	2.24	4.82	9.07	c	a	c	c	a	3.35	1.03	8.2	3.87	4.92	a	b	c	b	a	4.98	8.39	3.42	2.43	6.38	c	c	c	b	c	5.2	7.8	6.03	3.86	7.97	a	b	a	c	a
x65	5.64	8.15	4.94	3.67	1.54	b	b	a	a	b	1.02	2.89	5.89	3.34	9.09	b	a	a	a	c	8.95	3.44	0.48	0.56	6.58	a	b	c	c	a	1.49	5.18	5.39	3.73	4.47	b	c	c	a	a	6.73	9.58	9.26	9.64	4.7	c	c	a	c	a	5.96	5.61	6.15	6.68	5.77	b	b	b	a	a
x66	7.16	2.84	3.61	0.08	7.48	a	b	a	b	b	7.16	0.26	8.14	1.47	7.48	a	c	a	b	b	7.16	2	1.74	9.37	7.48	a	a	b	b	b	7.16	7.16	8.7	5.1	7.48	a	c	c	b	b	5.92	7.68	1.48	5.84	4.19	a	b	a	b	c	2.63	8.61	6.03	1.75	2.47	b	a	b	a	a
x67	5.08	5.57	2.71	4.92	0.1	a	c	b	a	c	1.46	8.35	6.94	0.02	6.53	c	b	b	c	a	0.74	9.76	1.88	7.92	1.94	c	b	c	b	b	9.78	2.08	2.85	2.98	3.5	c	a	a	b	a	6.89	2.38	1.49	2.63	5.73	a	a	a	a	b	5.54	2.78	9.85	2.15	9.13	a	b	a	b	b
x68	2.56	4.89	1.44	7.85	0.47	b	c	a	a	b	6.15	1.39	8.54	7.73	8.06	c	b	a	b	c	6.68	7.56	9.4	4.55	6.87	c	c	a	a	b	8.75	6.96	5.22	3.63	5.91	c	a	c	a	a	5.88	4.86	2.34	7.48	3.12	c	a	b	a	c	8.28	8.24	1.5	5.79	4.36	c	c	b	b	c
x69	8.44	8.48	9.7	8.08	1.39	c	c	b	a	b	6.96	3.71	5.46	4.26	5.12	b	b	b	c	a	2.79	8.32	6.28	7.93	8.52	c	c	c	a	c	9.12	7.16	4.45	6.06	7.7	c	c	b	a	a	7.98	6.89	4.01	6.48	2.79	c	b	a	a	a	2.52	1.93	6.81	0.98	7.48	c	a	b	c	a
x70	7.16	2.73	3.33	2.85	7.48	a	b	c	b	b	7.16	7.35	0.58	0.15	7.48	a	b	b	b	b	7.16	7.35	3.5	1.24	7.48	a	c	c	b	b	7.16	0.64	4.85	1.51	7.48	a	c	c	b	b	6.59	9.9	0.34	6.25	2.07	a	a	b	c	b	9.43	0.78	3.91	5.24	2.72	a	b	a	a	a
x71	6.39	7.78	2.51	4.12	8.31	b	a	b	b	b	8.46	6.12	3.98	8.83	6.05	c	c	c	c	c	6.63	2.85	8.59	1.2	1.79	c	c	c	a	c	0.43	7.7	1.07	9.56	2.07	b	a	b	a	a	7.39	5.46	6.42	2.01	1.95	c	a	c	c	b	9.91	4.71	1.14	1.27	4.12	b	a	c	b	c
x72	6.76	1.75	5.47	3.97	4.16	b	b	c	c	b	0.96	9.01	2.9	4.29	6.68	b	a	b	c	c	3.33	9.63	5.64	6.28	0.38	a	b	a	a	c	3.34	5.26	6.03	9.39	8.18	c	b	a	c	b	4.88	7.7	9.35	0.48	0.73	a	c	b	c	c	6.39	8.78	5.95	4.74	0.14	c	a	b	a	a
