X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x10	6.02	0.34	4.16	3.7	6.99	5.78	9.49	8.48	7.92	6.63	a	a	b	b	c	b	b	b	c	a	1.62	6.26	7.16	6.65	0.98	6.35	3.74	2.21	0.32	4.83	c	b	a	c	c	b	b	c	a	a	9.6	3.86	8.92	7.34	6.33	4.81	0.15	4.67	4.54	4.98	a	a	b	c	c	c	a	b	b	c	3.62	4.05	3.49	5.81	2.86	6.03	6.98	0.65	2.2	3.4	b	a	c	a	c	c	c	b	a	b
x11	2.39	4.64	9.36	6.68	8.68	7.03	4.35	6.97	4.69	6.42	b	b	c	a	c	a	a	c	c	c	1.78	1.14	9.78	3.22	2.91	7.99	0.07	9.54	3.75	2.79	b	a	b	c	a	a	a	b	b	a	6.91	0.75	5.68	2.13	0.15	0.09	4.48	4.1	1.78	7.7	b	a	b	b	c	a	a	a	c	a	9.51	9.48	6.01	0.45	7.1	3.52	3.45	8.67	2.56	9.04	a	c	c	a	c	b	c	b	b	c
x12	8.66	1.45	8.01	4.85	6.14	4.7	4.72	3.26	3.18	9.06	c	c	a	c	a	c	a	a	a	c	9.37	9.05	7.9	7.22	9.76	9.97	4.99	4.54	6.3	2.85	b	c	a	b	a	b	b	a	c	c	7.1	8.41	4.75	3.1	3.33	9.78	7.5	1.64	1.85	6.12	b	b	a	a	a	c	b	b	c	c	2.71	7.62	3.45	5.65	6.25	6.45	4.39	1.09	8.67	4.43	b	c	b	b	c	b	a	c	b	a
x13	6.59	5.44	7.53	9.32	6.49	2.71	8.82	4.96	9.91	5.4	c	b	a	b	c	c	c	a	a	b	4.37	8.25	5.27	6.18	8.32	3.84	7.04	4.15	8.72	6.6	b	c	c	b	a	b	b	a	b	a	5.86	7.14	2.87	0.38	7.8	0.64	3.52	2.99	2.9	0.25	b	b	a	b	c	b	b	a	a	c	3.09	4.96	2.74	5.6	7.55	4.55	6.05	3.28	5.39	8.47	a	c	a	b	a	b	b	b	a	b
x14	0.89	4.29	3.7	4.44	8.13	5.88	0.01	4.28	0.89	0.89	b	c	b	b	c	c	b	a	c	c	6.57	6.66	1.31	0.29	0.14	7.54	3.15	1.43	6.57	6.57	b	c	a	c	b	c	b	a	a	c	7.61	9.14	2.96	0.6	2.73	3.7	7.89	4.18	6.82	2.18	a	c	c	a	c	c	c	b	c	c	3.84	6.89	9.46	3.47	1.43	6.43	6.45	5.39	0.53	5.23	a	b	b	a	b	c	a	c	c	a
x15	0.24	2.38	8.58	1.39	3.3	4.07	0.35	9.21	0.28	1.16	a	c	a	a	b	c	a	c	a	c	9.68	0.18	6.14	8.35	0.67	8.61	1.21	1.87	0.17	1.96	a	a	c	a	c	c	b	c	c	b	2.66	7.37	9.97	0.18	2.57	5.68	6.51	4.6	2.63	9.4	b	b	b	a	c	c	b	b	c	a	9.26	1.02	9.5	9.15	7.11	8.47	2.78	8.14	6.83	9.57	c	a	a	b	a	c	b	b	a	a
x16	5.24	2.02	5.29	0.5	9.64	9.11	9.7	3.49	2.73	5.76	c	a	b	b	c	a	c	c	c	b	5.18	3.64	5.86	1.9	8.1	1.25	6.22	2.17	8.63	7.64	a	a	c	a	b	b	b	c	a	b	8.65	2.21	3.31	0.31	1.3	7.15	7	5.91	5.37	4.37	c	b	a	c	a	a	a	b	b	c	4.71	3.48	5.73	1.1	8.68	8.98	9.1	3.15	8.99	3.89	c	b	a	c	a	b	c	a	b	b
x17	7.38	2.02	7.15	3.45	4.54	3.89	7.4	9.29	2.32	0.74	a	b	c	c	c	c	b	c	c	a	3.65	2.02	4.62	3.45	4.54	3.89	8.04	6.62	1.53	0.89	c	b	c	c	c	b	c	c	a	a	3.01	6.03	0.34	6.34	7.4	1.06	4.49	2.89	7.04	6.24	b	b	b	a	a	c	a	a	c	a	8.1	0.78	8.82	3.13	8.98	4.66	7.89	6.08	7.45	1.87	c	a	b	b	c	c	b	a	b	a
x18	6.05	2.89	1.71	2.13	9.29	1.63	5.29	8.41	5.19	1.12	c	b	b	c	c	b	b	c	a	c	8.99	3.56	0.04	1.14	8.01	6.32	9.1	4.71	0.84	7.53	a	c	b	a	a	b	c	a	c	b	4.33	0.81	1.94	7.56	5.93	8.32	6.89	8.61	0.92	6.05	a	c	b	b	a	a	a	a	c	c	7.27	8.27	3.76	1.62	6.58	9.26	2.47	6.61	4.5	3.69	b	c	b	b	c	a	b	a	b	a
x19	0.89	5.04	3.19	2.71	7.28	1.84	9.93	9.81	0.89	0.89	b	b	b	b	a	b	a	a	b	c	6.57	6.44	0.79	1.94	7.97	1.3	5.8	5.8	6.57	6.57	a	c	b	b	a	a	a	b	b	c	0.97	7.02	2.98	5.2	1.84	5.68	6.92	6.92	2.59	8.3	a	a	c	b	a	b	b	c	b	c	9.85	5.95	6.73	4.84	5.88	6.1	0.79	4.22	8.37	5.62	c	a	a	b	c	c	c	a	c	a
x20	3.8	8.77	2.3	7.96	8.89	7	0.51	0.52	3	8.45	b	c	a	a	c	b	a	b	b	b	2.01	7.1	9.08	3.75	7.89	8.85	4.62	4.58	5.33	8.9	c	b	c	b	c	b	b	a	c	a	6.48	5.52	0.82	7.13	2.48	8.7	1.15	0.91	3.57	3.62	c	a	a	b	b	b	b	b	a	b	2.17	8.02	2.53	2.44	9.62	3.97	6.57	9.34	0.9	0.95	b	a	b	a	a	a	c	b	c	b
x21	3.66	0.83	5.83	5.3	0.95	6.14	1.82	5.18	4.52	1.48	b	b	b	b	a	c	c	a	a	b	2.95	7.25	0.68	1.62	4.69	1.5	8.34	3.46	4.21	9.3	b	b	b	c	a	b	c	a	b	b	5.09	7.64	7.79	9.58	7.65	1.44	0.2	8.88	5.07	2.03	c	a	a	b	a	a	b	b	a	c	6.27	6.21	2.36	3.55	3.71	7.46	1.27	9.46	8.96	7.55	a	c	c	b	b	c	b	b	a	a
x22	7.82	6.94	0.84	9.74	9.22	8.86	0.86	8.24	1.38	5.06	a	a	a	a	a	b	c	b	a	a	5.7	2.97	0.55	9.04	2.4	6.53	5.8	5.8	8.89	6.08	a	c	b	a	a	c	b	c	b	c	2.57	8.49	7.48	2.3	1.33	9.37	6.92	6.92	9.66	9.58	a	c	a	a	b	a	c	c	b	c	8.4	5.62	4.38	6.89	7.02	5.27	5.06	8.72	4.29	0.45	b	a	c	b	c	a	b	c	a	b
x23	1.08	7.39	0.92	6.12	0.3	4.42	3.01	8.32	7.05	9.1	a	a	a	b	c	a	c	c	a	a	9.35	8.25	3.12	5.69	5.1	7.24	5.01	7.4	5.47	0.75	c	c	c	c	b	c	a	b	a	c	6.71	9.8	7.27	6.55	4.45	9.89	1.81	9.32	0.53	4.72	c	c	a	b	b	b	c	c	c	c	9.69	7.17	2.37	0.05	9.02	5.66	0.82	9.21	6.67	7.87	a	c	a	c	b	b	b	c	b	a
x24	7.87	0.61	2.65	8.89	9.69	5.82	7.84	3.23	3.81	0.58	b	a	b	c	c	a	b	c	b	c	4.78	9.13	9.47	8.02	5.74	8.99	8.83	1.36	5.35	3.58	a	c	c	a	c	c	b	a	b	c	6.86	8.22	8.97	3.93	6.81	1.14	9.18	3.35	0.85	5.96	a	c	a	a	c	c	c	a	b	b	4.16	0.37	0.46	0.94	4.26	8.64	5.86	3.53	3.95	3.3	c	c	c	c	c	a	c	c	b	a
x25	3.15	6.21	9.6	0.89	8.52	1.82	6.11	2.38	1.09	4.44	a	a	c	c	b	c	a	a	c	b	0.32	2.73	9.71	3.39	0.13	5.82	5.44	6.09	7.59	5.47	a	b	b	c	c	a	a	a	c	b	1.76	5.36	4.29	9.86	4.58	6.14	7.22	0.54	0.42	3.96	c	a	b	b	c	a	a	b	b	a	5.24	3.61	3.83	3.33	3.07	7.23	2.49	0.67	6.26	1.04	a	a	b	c	c	a	c	c	b	a
x26	0.48	7.92	2.25	7.65	2.85	5.68	2.14	3.88	9.89	5.26	a	a	b	a	a	a	b	b	b	b	6.91	8.22	7.83	9.16	3.28	9.18	9.26	5.44	3.84	0.24	c	c	a	c	a	c	c	b	b	b	7.96	6.6	6.26	6.34	8.31	6.96	5.28	7.54	5.39	9.77	a	c	b	a	a	c	b	c	b	a	5.57	3.39	1.27	5.15	7.16	1.14	0.85	6.56	9.91	2.32	b	a	b	b	c	a	a	a	a	a
x27	3.7	0.72	3.92	8.35	8.83	0.56	8.41	5.18	4.32	6.56	c	b	c	c	c	c	a	a	c	b	8.49	5.25	0.75	1.86	7.17	8.24	3.02	3.99	1.37	1.6	a	a	c	b	a	a	a	a	a	b	7.19	5.11	9.71	3.69	4.38	3.64	1.15	7.14	5.5	1.14	b	c	b	a	b	a	b	b	b	a	7.78	8.73	7.38	2.11	2.18	3.93	4.57	3.31	6.96	6.96	a	c	a	c	a	b	b	a	b	c
x28	4.74	9.13	6.57	2.99	6.72	8.66	4.32	6.78	5.9	3.61	a	c	b	b	c	b	b	b	c	c	6.17	1.35	1.67	7.22	2.9	1.29	4.46	7.42	5.9	4.27	b	a	c	c	a	c	a	a	b	b	3.04	3.54	5.09	0.86	1.29	5.68	6.21	8.21	5.58	9.93	c	a	a	c	c	b	b	a	b	b	5.11	5.85	4.4	3.69	1.47	7.1	0.42	3.85	8.15	4.67	c	b	a	a	a	c	b	b	b	b
x29	0.89	7.4	7.45	2.09	1.46	4.33	8.87	8.8	0.89	0.89	a	c	c	a	c	b	c	b	c	b	6.57	9.07	5.64	0.54	0.88	4.08	6.44	5.86	6.57	6.57	b	b	c	a	c	a	a	a	a	c	2.33	1.03	9.81	3.5	4.67	1.8	3.45	9.49	7.86	8.89	c	c	c	c	b	a	a	c	a	a	2.15	1.54	7.78	2.12	2.88	0.78	1.48	3.51	9.69	8.42	a	a	b	a	c	a	c	b	b	c
x30	0.89	1.91	0.45	9.04	1.87	8.61	7.29	3.15	0.89	0.89	c	c	a	a	c	a	b	a	a	b	6.57	9.84	7.79	3.37	4.44	5.79	7.26	7.26	6.57	6.57	b	a	b	a	a	c	a	a	b	a	9.43	4.07	5.93	3.73	3.1	2.17	7.08	4.42	5.95	9.51	b	b	c	b	b	a	a	b	b	a	6.81	1.53	2.63	3.65	4.61	1.76	2.8	5.55	5.63	8.61	a	a	b	a	b	b	b	b	a	a
x31	0.89	6.02	6.27	3.62	7.19	0.02	2.39	3.48	0.89	0.89	c	c	a	c	a	a	c	c	c	a	6.57	3.23	7.4	4.17	8.83	6.2	7.25	0.85	6.57	6.57	b	c	a	b	a	c	c	b	b	c	7.53	2.26	9.84	4.62	4.16	0.01	2.85	9.36	6.74	0.01	a	b	a	c	a	b	c	b	c	a	5.7	5.45	3.21	4.07	2.36	4.73	3.36	3.33	7.2	7.87	b	a	c	a	b	c	c	b	b	c
x32	3.98	1.84	6.61	8.11	2.16	4.63	6.38	8.48	7.17	0.26	c	c	b	b	b	a	c	a	c	c	8.04	2.75	4.44	3.06	2.53	3.68	0.55	6.75	4.81	7.97	c	a	a	b	c	c	c	a	b	b	6.41	1.69	0.05	6.67	7.78	0.15	5.43	3.35	4.4	0.92	c	a	a	b	b	b	a	b	b	a	7.8	7.91	1.15	2.91	3.12	7.68	1.14	1.85	6.94	3.69	a	b	c	b	b	a	b	a	c	a
x33	4.91	5.26	3.03	1.6	9.95	0.95	0.54	8.29	9.94	5.91	a	b	c	a	b	c	c	b	b	b	8.06	4	3.07	7.75	6.82	4.1	8.32	0.63	6.09	3.53	a	c	a	c	a	b	c	c	a	a	2.57	5.65	7.07	4.92	2.54	1.1	8.47	4.98	8.19	7.58	a	b	a	c	b	c	c	a	b	b	2.64	4.2	3.29	2.63	6.97	6.76	2.79	0.43	0.18	7.64	c	c	c	b	b	c	c	c	b	a
x34	3.79	6.86	7.18	9.86	7.05	4.45	5.46	4.49	8.83	2.69	a	b	c	a	b	a	c	a	b	b	4.23	4.52	9.6	8.34	6.9	3.27	4.72	1.17	4.16	3.81	c	b	b	a	b	b	c	a	a	b	1.89	7.44	1.21	1.99	3.7	7.37	4.67	8.86	6.54	1.38	c	a	a	c	b	b	b	c	c	b	8.67	3.73	6.01	6.92	5.9	8.71	2.28	5.56	4.86	1.78	b	b	b	c	a	a	b	a	a	a
x35	3.42	9.4	9.56	2.51	2.01	7.8	7.93	4.33	2.69	5.37	a	b	c	b	b	b	c	a	a	b	9.13	3.77	4.61	5.35	7.74	6.01	5.63	9.43	5.46	5.57	c	b	a	c	a	c	c	a	c	b	4.89	8.42	9.56	0.96	1.04	6.09	4.2	9.42	7.92	0.67	a	a	a	c	b	c	a	c	b	b	4.91	9.18	1.66	6.05	9.91	7.39	2.56	6.46	7	8.09	c	a	a	c	c	b	a	b	a	a
x36	5.27	2.89	9.02	2.52	3.26	0.21	3.3	5.14	9.2	5.48	a	b	c	b	b	c	a	c	c	b	3.29	1.32	5.83	8.38	7.82	9.58	2.77	1.33	8.09	2.64	b	c	c	a	a	b	c	c	c	b	1.07	9.58	4.44	9.98	4.26	4.61	9.77	5.5	0.73	3.41	a	b	b	a	a	b	b	b	c	a	6.06	4.45	1.76	2.57	7.67	9.07	6.69	8.79	4.67	4.78	c	a	b	b	b	a	a	b	c	a
x37	6.38	2.02	7.79	3.45	4.54	3.89	8.08	9.63	9.79	7.63	a	b	a	b	c	b	c	c	b	a	6.81	2.02	2.54	3.45	4.54	3.89	0.49	5.78	9.15	1.96	c	b	a	c	c	c	c	c	b	a	1.95	4.28	5.11	5.63	2.5	0.83	3.84	1.13	9.75	5.06	c	a	c	b	b	a	c	b	a	c	6.25	5.97	1.97	6.61	8.96	1.54	6.34	3.65	0.76	8.13	b	a	b	c	a	a	b	b	a	a
x38	6.59	2.75	1.12	0.84	4.41	8.17	7.02	6.76	9	1.98	a	c	c	a	c	a	b	b	a	b	9.75	2.6	9.5	1.73	0.9	5.85	3.9	2.17	2.92	1.9	a	c	b	b	b	a	c	a	b	a	0.17	6.81	6.96	1.86	3.9	4.83	2.26	3.66	8.64	9.15	c	c	b	b	c	c	a	a	b	a	1.15	5.22	1.23	9.97	6.02	1.48	4.28	2.68	3.29	0.57	a	c	a	c	a	a	b	a	a	c
x39	9.93	8.75	5.06	9.43	1.03	9.68	6.07	6.83	7.26	9.64	c	b	b	c	c	b	c	c	b	b	0.31	6.27	5.96	6.26	4.62	0.08	7.78	6.25	8.64	5.44	b	c	a	c	c	a	a	b	a	a	0.45	8.71	5.25	1.71	7.24	3.18	7.67	8.25	0.78	7.71	c	b	a	a	c	b	a	b	a	b	4.56	2.11	5.58	8.14	7.43	2.94	5.56	8.32	2.77	1.03	b	c	a	b	c	c	a	a	b	a
x40	5.27	2.02	3.22	3.45	4.54	3.89	1.11	1.95	6.85	3.66	b	b	b	c	c	a	b	c	b	a	4.28	2.02	0.14	3.45	4.54	3.89	9.66	4.43	5.18	8.13	b	b	b	a	a	a	c	c	c	a	9.68	7.99	0.44	3.19	9.39	2.05	9.5	4.79	4.16	0.79	c	c	a	a	b	b	b	b	b	b	8.46	1.41	4.19	6.5	1.47	1.01	4	1.56	2.55	1.96	a	c	c	b	a	c	a	b	c	c
x41	2.7	8.68	3.76	7.57	2.19	6.11	9.32	8	4.2	2.97	c	b	c	a	a	b	c	a	c	b	7.91	7.52	7.45	4.69	8.82	8.62	0.54	1.28	8.52	1.69	b	b	c	a	b	c	c	a	c	b	3.87	5.81	5.03	7.85	2.67	8.11	7.19	8.16	7.66	8.77	b	c	a	b	a	c	b	b	b	a	2.52	2.5	8.06	6.83	5.17	4.35	6.79	6.52	9.83	4.95	c	c	a	b	c	b	a	b	b	c
x42	0.45	7.82	3.74	5.49	8.9	1.72	6.95	4.5	7.76	5.78	c	a	c	c	c	b	b	c	b	c	1.72	1.14	9.37	5.1	3.33	2.12	7.38	1.85	1.28	0.23	a	a	c	a	c	a	b	c	b	c	9.28	4.11	10	4.79	5.42	7.72	1.47	3.7	9.67	7.08	c	b	b	a	b	c	a	a	a	a	8.36	8.47	0.79	3.37	8.49	5.45	0.52	0.54	7.81	9.22	a	c	a	c	c	c	b	c	b	b
x43	8.98	5.77	0.49	7.58	2.59	4.16	9.13	3.93	7.28	1.7	c	b	c	c	a	c	c	a	c	b	6.35	5.33	1.59	1.88	1.15	9.94	6.9	5.31	6.35	0.51	b	b	a	b	a	a	c	a	c	b	2.56	1.49	7.85	4.95	4.22	0.44	1.68	6.5	2.84	1.43	c	c	c	b	b	b	a	b	a	a	4.41	3.33	5.06	9	7.35	4.54	8.16	6.95	9.35	4.21	a	c	a	a	c	c	a	a	c	a
x44	5.38	0.09	6.26	3.94	3.89	1.99	4.77	5.8	0.57	5.23	a	b	a	b	a	c	c	a	a	b	8.42	6.94	4	3.16	5.34	8.98	0.05	8.67	3.86	2	a	b	c	b	a	a	c	a	b	b	4.22	1.02	7.22	4.37	1.31	2.56	5.51	3.13	6.8	8.5	a	a	a	c	c	c	c	b	a	c	2.21	8.41	0.82	4.61	4.91	4.11	4.92	9.65	9.42	0.18	b	b	c	a	c	b	c	a	a	a
x45	9.6	5.57	8.31	4.19	8.5	2.67	2.67	1.34	3.56	9.89	b	a	c	b	c	c	c	b	a	c	4.49	7.58	1.26	2.85	6.66	8.99	7.03	1.52	9.33	2.09	b	b	b	a	c	b	a	a	c	c	4.39	1.12	1.59	0.25	8.4	6.9	3.89	8.54	4.6	0.78	c	a	b	a	c	c	c	c	b	c	1.65	3.19	2.54	0.43	5.77	7.27	8.2	0.41	7.44	8.17	b	b	c	b	a	c	c	a	a	a
x46	4.18	3.6	4.84	7.65	5.85	5.56	0.68	3.34	1.73	1.21	a	c	a	b	b	c	c	a	b	a	0.55	8.79	2.36	4.22	4.77	7.54	7.14	1.07	8.1	3.73	a	a	c	c	c	a	b	c	c	c	0.88	5.62	9.42	8.42	7.81	9.78	1.87	0.83	8.88	8.05	a	b	c	a	a	b	b	b	b	c	7.65	5.37	5.06	2.49	1.15	8.21	1.32	9.42	5.7	8.7	b	a	c	b	c	c	c	b	c	c
x47	7.96	3.3	9.06	0.19	0.55	7.64	1.97	8.36	6.3	3.27	b	b	c	c	c	c	a	a	b	b	3.12	9.17	4.61	4.47	1.14	8.5	3.14	5.47	4.87	4.31	a	c	a	a	a	b	b	b	a	c	3.07	2.49	3.88	1.53	8.99	0.33	2.32	8.08	4.05	6.83	c	c	c	c	a	a	a	b	c	b	1.07	7.8	4.37	9.42	0.51	3.34	1.83	5.36	6.71	9.27	c	c	b	a	a	b	a	a	b	a
x48	0.89	2.26	9.69	4.56	6.06	1.57	5.17	2.01	0.89	0.89	a	b	c	c	b	c	b	b	a	a	6.57	6.2	8.4	6.19	2.27	2.38	0.01	5.78	6.57	6.57	c	a	c	c	a	a	b	a	c	c	9.65	4.09	7.51	3.55	5.82	2	8.69	4.72	2.55	3.58	c	b	b	b	b	c	c	b	b	c	1.23	6.42	0.55	4.28	5.14	9.56	9.56	7.81	5.35	5.26	c	c	b	c	b	b	c	c	c	a
x49	7.73	0.45	8.75	4.55	6.85	1.34	7.75	4.8	3.47	7	a	b	a	a	b	a	a	c	c	a	7.99	5.64	5.29	4.79	5	2.42	0.86	3.27	6.7	4	a	c	a	c	b	b	b	c	b	c	5.9	3.61	5.3	2.19	6.04	0.01	9.39	5.49	1.96	8.85	c	b	a	b	a	b	b	b	c	a	5.45	6.94	5.86	9.64	2.48	6.39	6.81	1.78	4.82	6.88	c	a	b	c	b	b	c	c	c	a
x50	8.99	3.91	5.46	5.3	1.89	9.59	8.7	3.15	1.8	8.23	a	c	a	a	c	a	a	c	a	a	0.34	1.94	7.66	2.27	7.19	1.2	7.28	3.94	5.37	5.54	b	c	a	b	b	b	b	c	b	c	9.96	1.23	3.84	0.79	5.3	5.33	5.39	3.79	7.89	8.07	a	c	a	c	c	a	b	b	b	c	8.14	5.66	0.7	1.34	5.38	1.44	1.18	5.4	6.98	0.27	b	c	a	a	b	a	b	c	c	c
x51	0.89	5.55	6.18	8.22	7.06	4.77	3.17	4.74	0.89	0.89	a	c	b	a	a	c	b	b	b	c	6.57	8.11	3.05	3.14	6.43	4.49	5.1	5.06	6.57	6.57	a	c	c	a	b	a	c	a	a	b	3.34	0.81	2.25	5.7	4.2	1.64	9.06	7.91	0.95	4.03	c	a	c	b	a	a	b	b	b	a	5.93	6.8	5.41	9.66	8.11	5.56	9.13	4.11	7.61	7.45	b	c	a	b	b	a	c	c	b	c
x52	1.94	9.51	9.7	1.73	7.32	7.19	9.45	6.56	5.44	0.52	b	c	c	b	b	b	c	b	b	c	8.75	3.94	7.09	4.13	7.29	1.87	5.8	5.8	9.23	5.77	a	a	a	c	a	a	a	b	b	c	7.27	1.59	6.44	2.43	2.5	4.5	6.92	6.92	3.21	9.76	a	c	c	a	c	a	a	b	b	c	8.12	7.12	5.9	5.39	6.21	7.4	3.83	0.88	6.54	2.64	a	b	a	b	a	c	a	b	b	c
x53	2.94	3.01	7.4	9.81	1.98	9.81	6.7	8.41	6.49	3.83	a	c	b	a	c	a	a	c	c	c	5.81	6.73	2.28	2.7	5.15	6.18	3.86	4.51	0.9	4.58	c	c	c	a	c	c	b	c	a	b	2.33	0.12	7.45	3.55	1.4	6.32	3.04	1.98	5.57	7.37	c	b	a	c	a	c	b	c	b	c	9.63	8.53	0.37	0.12	4.02	0.28	1.78	5.78	0.87	3.86	a	c	a	b	a	c	a	a	a	c
