X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x44	5.14	0.55	5.14	8.08	5.14	b	b	b	a	a	1.05	6.25	1.05	9.69	1.05	b	b	b	b	b	3.84	8.92	7.72	3.36	4.6	a	c	a	c	b	7.23	6.83	0.83	8.42	5.3	a	a	a	b	b
x45	8.36	9.05	6.95	5.54	2.11	a	c	a	b	b	5.99	2.42	4.21	5.6	6.2	c	b	a	b	c	7.02	1.41	5.31	4.94	4.1	a	b	b	a	c	8.26	5.41	5.82	4.42	3.04	a	b	a	c	b
x46	8.37	5.67	1.19	3.84	7.98	c	c	b	a	b	2.38	5.67	6.07	3.84	8.1	b	c	c	a	b	4.99	8.57	0.57	2.21	5.99	a	b	a	c	c	5.08	4.68	8.93	3.12	7.55	a	c	c	b	b
x47	5.75	1.03	4.68	0.43	10	c	c	b	b	c	9.79	1.63	7.1	8.88	9.69	c	c	b	c	c	8.91	1.02	1.47	0.07	4.8	b	b	a	c	a	5.76	7.82	9.93	4.7	9.44	b	b	a	a	b
x48	3.71	7.92	2.76	0.51	3.23	a	a	c	a	c	4.65	5.99	8.1	7.61	0.49	c	c	a	c	c	4.59	6.13	4.36	6.77	1.58	c	a	a	c	a	4.36	6.53	1.87	1.84	5.54	c	a	c	b	c
x49	9.15	8.72	4.17	7.48	4.55	c	b	b	c	c	6.86	9.81	2.59	2.84	6.79	b	a	a	b	b	2.35	2.24	4.25	9.73	6.64	b	b	b	c	b	0.68	3.53	0.85	5.93	1.93	c	c	a	a	c
x50	1.65	5.96	7.86	9.26	1.36	c	a	c	c	a	9.93	8.02	1.98	1.56	2.57	c	a	a	a	a	7.09	4.72	1.68	2.84	8.1	a	b	b	b	a	2.46	2.68	6.22	8.91	2.82	a	c	b	c	a
x51	5.17	5.06	8.02	9.19	0.88	b	a	c	a	a	8.87	4.33	9.02	8.08	3.66	a	b	c	c	b	6.22	3.84	7.15	5.83	8.01	b	b	b	c	a	7.39	4.49	1.09	7.6	7.19	c	b	c	a	b
x52	3.49	4.65	0.44	2.27	0	b	a	c	c	a	6.42	3.53	4.41	7.8	5	a	c	b	b	c	2.92	2.22	5.69	5.79	3.28	c	c	c	a	c	7.82	9.35	1.21	8.61	4.29	c	a	b	a	c
x53	1.47	7.52	7.89	1.47	1.47	c	c	a	c	a	4.93	2.58	3.15	4.93	4.93	c	c	a	b	a	6.22	1.51	2.07	0.76	2.23	a	c	a	b	b	4.17	7.52	6.38	6.46	1.89	a	b	c	b	c
x54	4.77	1.2	7.71	2.14	2	a	b	a	a	b	0.39	7.16	8.54	2.6	5.44	a	c	a	a	c	4.03	9.19	4.02	0.12	2.03	b	b	a	c	c	4.46	0.28	6.24	5.09	3.51	b	b	c	c	a
x55	2.09	5.67	2.19	3.84	4.57	a	c	c	a	b	2.86	5.67	6.55	3.84	7.92	b	c	a	a	b	9.13	0.2	5.93	4.38	0.83	b	a	b	a	c	6.4	9.19	1.06	2.89	9.17	c	a	c	a	b
x56	3.16	5.27	6.06	3.2	2.83	c	c	c	c	a	3.45	8.72	7.67	5.97	9.72	b	a	c	b	c	8.58	2.76	7.88	3.19	4.21	a	a	c	c	a	3.31	5.98	7.2	1.38	4.99	b	c	c	c	b
x57	1.54	4.6	5.07	0.53	0.91	a	c	a	a	a	0.09	8.86	7.93	1.41	0.38	a	a	a	a	c	5.06	5.97	8.92	3.68	7.07	a	a	a	c	b	0.96	0.74	7.26	4.41	1.8	b	c	b	a	a
x58	0.37	9.77	3.76	3.15	6.03	a	b	b	c	a	9.13	5.76	8.89	1.45	4.04	c	b	a	c	b	2.48	0.6	9.87	6.84	3.15	c	c	a	c	a	6.15	3.85	3.86	6.06	3.82	c	c	c	b	a
x59	6.72	7.59	5.87	6.8	1.37	b	b	a	c	b	7.29	5.94	9.75	2.47	0.2	c	c	c	b	a	7.06	1.2	9.75	0.69	4.65	a	a	b	c	b	0.21	4.43	2.12	3.34	7.46	a	c	b	a	a
x60	9.25	5.67	8.03	3.84	0.46	a	c	a	a	b	3.08	5.67	5.74	3.84	2.18	c	c	b	a	b	3.97	4.1	7.77	4.68	4.39	b	c	a	c	b	1.72	4.93	3.27	7.96	3.83	b	c	a	c	b
x61	5.74	2.94	8.66	6	5.62	c	b	b	c	a	7.06	9.47	0.56	0.51	9.13	c	b	a	c	a	8.54	4.62	9.95	5.25	8.87	c	a	a	c	b	6.31	9.73	9.77	7.64	0.88	a	b	b	a	a
x62	0.45	2.96	8.27	5.6	4.49	a	b	a	a	c	3.43	3	6.61	8.06	4.84	c	b	b	c	a	9.71	4.79	1.39	5.43	2.31	c	b	b	a	b	9.79	2.51	1.7	3.29	4.82	a	b	c	b	a
x63	0.56	5.67	1.54	3.84	6.55	a	c	b	a	b	3.22	5.67	4.16	3.84	6.63	c	c	a	a	b	3.29	7.65	9.52	4.88	7.15	b	a	a	b	a	1.01	3.59	6.84	8.99	0.63	a	a	b	a	b
x64	4	3.46	5.56	0.09	8.61	b	b	c	a	c	3.51	7.82	8.09	6.34	2.68	c	a	b	b	b	2.56	4.07	5.82	4.2	2.56	b	a	b	c	b	4.04	1.48	2.76	0.13	4.7	c	b	a	b	b
x65	2.39	9.55	1.36	5.13	0.96	c	b	b	b	c	2.48	5.41	6.83	0.99	4.7	c	a	a	c	a	0.35	0.36	8.36	0.68	4.5	c	b	a	c	c	9.73	2.12	6.19	9.18	7.29	a	b	b	b	c
x66	1.47	8.53	3.65	1.47	1.47	c	c	a	a	c	4.93	2.2	9.83	4.93	4.93	c	c	a	b	a	4.31	3.48	1.13	6.73	0.87	b	b	a	b	a	7.02	0.2	6.23	3.92	6.07	b	b	a	a	b
x67	7.95	8.44	7.72	3.04	0.7	b	a	a	c	b	9.14	0.61	9.59	8.03	9.26	b	a	b	a	b	8.19	0.82	0.79	0.41	1.18	a	b	b	c	b	5.19	1.19	4.65	2.46	4.65	a	b	c	a	a
x68	7.81	1.45	1.62	3.2	8.46	a	c	a	b	b	0.49	3.76	6.93	4.28	8.56	a	b	c	b	c	8.99	2.66	7.83	2.02	4.35	c	b	b	c	b	8.58	3.83	0.88	2.95	0.13	b	a	b	c	c
x69	9.66	4.11	7.01	7.56	7.13	a	c	a	b	b	7.1	1.21	1.42	8.01	5.98	a	b	c	a	b	6.8	0.74	5.87	3.85	1.76	a	b	a	c	c	5.1	9.14	8.25	6.39	1.69	a	c	c	b	b
x70	4.09	5.67	6.23	3.84	8.02	c	c	b	a	b	8.53	5.67	5.08	3.84	1.44	b	c	c	a	b	3.03	0.03	6.99	4.14	6.52	c	a	c	b	b	4	6.43	2.11	6.85	1.86	c	a	b	a	a
x71	8.15	2.35	5.21	7.94	1.76	c	c	c	b	a	5.74	2.46	7.03	5.14	5.86	c	c	a	c	c	0.19	1.26	6.3	3.74	0.68	c	a	a	c	a	1.38	3.14	3.13	5.51	1.09	b	b	a	c	c
x72	3.2	5.67	9.2	3.84	6.63	a	c	b	a	b	2.77	5.67	2.87	3.84	0.35	a	c	c	a	b	0.8	0.65	8.57	0.62	0.68	b	b	c	a	c	7.26	5.7	1.71	4.05	1.82	b	c	a	a	b
x73	8.9	5.67	3.65	3.84	1.49	a	c	a	a	b	5.8	5.67	6.74	3.84	4.63	a	c	b	a	b	9.32	8.2	1.27	6.48	1.37	c	b	a	a	b	6.88	6.39	6.62	8.13	2.92	a	a	a	b	a
x74	5.14	5.67	5.14	3.84	5.14	c	c	b	a	b	1.05	5.67	1.05	3.84	1.05	b	c	b	a	b	6.87	1.8	3.4	4.46	3.07	a	a	b	b	c	0.3	1.7	7.99	6.12	8.42	c	a	c	b	c
x75	0.87	4.6	6.53	1.89	8.15	b	c	c	c	a	3.01	3.97	1.38	7.92	3.4	a	a	c	c	c	2.93	3.24	8.86	0.82	8.05	c	b	c	b	a	2.23	7.21	4.09	2.13	4.96	a	c	a	c	b
x76	5.14	9.65	5.14	9.28	5.14	c	b	c	c	c	1.05	4.4	1.05	6.8	1.05	c	a	c	c	a	7.04	3.37	7.57	4.41	5.97	a	b	a	c	c	1.7	2.08	9.01	1.25	1.66	b	b	b	a	b
x77	5.14	5.95	5.14	1.75	5.14	b	b	c	c	c	1.05	5.34	1.05	5.66	1.05	b	b	b	c	b	2.42	4.08	5.25	9.94	8.36	b	c	a	b	a	5.98	4.42	1.11	2.42	7.96	c	b	a	c	c
x78	6.15	6.33	9.18	1.59	9.54	a	b	c	c	a	4.08	6.83	9.52	1.22	8.2	c	a	a	a	b	4.23	5.07	3.03	8.16	7.12	c	b	a	c	c	2.81	3.54	9.15	3.85	4.6	c	a	a	a	c
x79	8.01	9.99	1.13	5.22	9.65	b	b	b	a	a	2.82	8.42	2.06	6.4	6.3	a	c	a	c	b	2.39	8.94	3.21	3.54	3.39	b	b	a	b	c	3.1	8.56	8.65	9.52	8.21	c	a	a	b	c
x80	7.02	5.67	2.8	3.84	7	c	c	a	a	b	2.62	5.67	3.48	3.84	3.44	a	c	b	a	b	2.78	4.28	2.97	5.59	1.51	b	a	c	a	a	2.25	5.16	4.43	5.82	8.49	b	b	a	b	b
x81	3.11	8.86	0.16	4.39	8.08	b	b	c	b	c	6.36	2.78	4.17	6.99	5.09	b	b	a	b	a	7.98	6.47	8.54	6.67	4.41	b	b	a	c	c	1.71	7.25	2.99	1.2	6.15	c	b	c	b	b
x82	5.14	2.23	5.14	7.12	5.14	a	a	b	a	a	1.05	7.7	1.05	4.42	1.05	b	a	b	a	b	2.94	5.54	9.76	0.02	8.72	c	a	c	b	c	5.63	6.72	5.32	2.03	4.95	a	b	a	a	c
x83	1.47	0.91	9.04	1.47	1.47	c	c	a	b	c	4.93	9.98	6.45	4.93	4.93	c	c	a	a	c	0.55	6.5	2.33	7.41	0.51	b	b	c	c	a	6.19	9.21	3.83	0.07	6.47	b	a	c	c	b
x84	4.3	5.67	4.35	3.84	2.16	a	c	b	a	b	2.15	5.67	1.82	3.84	9.93	a	c	b	a	b	7.93	8.29	9.79	5.21	0.63	c	c	a	a	a	6.19	3.48	8.05	3.32	0.84	b	b	a	c	b
x85	1.84	8.52	9.09	6.7	0.39	b	b	b	c	b	7.68	5.41	1.64	3.87	3.4	c	a	b	b	a	1.66	8.57	9.01	7.55	1.9	a	b	c	a	b	4.25	9.6	8.02	2.25	3.38	b	b	b	a	c
x86	1.47	3.09	0.42	1.47	1.47	c	c	a	b	c	4.93	0.71	9.55	4.93	4.93	c	c	a	a	b	3.62	9.41	0.86	6.51	6.6	c	c	a	a	b	7.33	0.19	6.8	6.5	6.67	c	a	b	a	c
x87	9.02	5.67	8.77	3.84	3.73	b	c	b	a	b	0.27	5.67	5.33	3.84	0.49	a	c	a	a	b	4.4	5.21	1.02	7.4	4.7	b	a	b	c	a	9.39	1.93	0.7	1.19	7.67	b	b	c	b	b
x88	2.9	3.49	7.04	2.17	5.64	c	b	a	c	b	7.86	8.17	4.78	3.61	1.69	c	c	a	c	a	8.99	5.02	6.81	6.32	7.31	c	a	a	c	c	2.8	0.71	9.26	1.47	6.82	b	b	a	c	a
x89	0.33	4.8	1.05	5.9	5.37	c	c	c	a	c	9.31	2.5	7.84	0.79	0.29	a	a	b	a	a	5.21	3.62	1.81	6.75	0.37	b	b	a	a	a	3.86	4.91	9.28	3.78	9.13	b	a	b	c	a
x90	5.14	5.67	5.14	3.84	5.14	a	c	a	a	b	1.05	5.67	1.05	3.84	1.05	c	c	b	a	b	2.11	1.53	9.1	4.55	4.73	a	b	b	c	b	2.99	7.6	5.83	1.44	2.23	a	a	a	b	a
x91	5.4	8.75	2.25	0.88	5.03	c	a	b	a	a	9.94	7.93	5.95	8.57	7.09	b	c	b	c	a	5.64	3.62	7.43	2.51	4.13	a	a	b	a	a	2.49	1.89	3.01	6.27	4.89	a	c	b	b	a
x92	9.24	2.04	3.48	5.08	1.22	a	b	b	a	a	9.03	8.27	9.52	6.44	1.74	a	a	b	a	c	0.7	2.73	4.46	3.66	6.5	b	a	a	b	b	1.45	6.34	9.77	6.7	7.94	c	b	c	b	b
x93	6.99	4.26	0.82	9.23	0.42	b	b	b	b	a	3.52	7.49	5.52	9.16	5.29	a	b	b	c	c	7.89	4.46	8.7	6.21	1.45	c	b	a	a	b	6.1	9.33	2.25	0.14	0.62	c	b	c	a	b
x94	9.93	2.25	1.37	5.45	5.21	a	a	a	a	b	8.7	6.57	0.19	8.96	3.7	b	c	c	c	c	3.49	4.05	0.53	5.33	2.31	a	a	c	b	c	5.12	4.37	4.28	9.53	9.08	b	c	a	c	a
x95	5.14	8.61	5.14	8.47	5.14	c	a	b	c	a	1.05	2.7	1.05	3.67	1.05	a	b	b	b	a	7.11	5.8	7.51	0.6	2.23	c	b	a	a	b	0.58	3.32	3.48	5.97	7.62	a	b	b	c	c
x96	5.64	9.82	8.58	9.86	0.4	c	a	a	a	b	9.74	9.58	9.49	5.96	0.4	a	b	a	a	b	1.54	0.11	1.05	5.39	4.19	c	a	b	a	c	3.37	7.49	2.38	6.85	3.87	c	b	a	c	b
x97	6.36	5.67	4.68	3.84	1.31	a	c	b	a	b	7.19	5.67	3.17	3.84	3.26	b	c	b	a	b	9.29	7.17	7.8	6.04	3.27	a	a	a	a	a	8.62	2.22	0.89	0.58	2.83	c	c	a	c	c
x98	1.47	1.31	6.06	1.47	1.47	c	c	a	b	b	4.93	9.26	4.12	4.93	4.93	c	c	a	b	b	1.55	7.41	4.74	9.18	4.4	b	b	b	a	a	0.62	6.94	7.31	9.87	5.38	a	a	a	b	c
x99	3.87	2.4	9.95	0.51	7.85	a	b	b	c	b	8.35	1.87	1.7	8.69	2.55	a	b	b	a	b	1.7	1.85	7.74	2.73	0.78	c	c	a	b	b	4	4.05	7.91	9.12	9.55	a	b	b	a	a
x100	1.32	0.09	0.49	4.58	1.72	a	a	c	c	b	6.78	2.86	1.94	8.85	1	b	c	b	a	b	4.75	7.61	1.02	6.11	4.36	c	b	c	a	a	5.89	6.9	4.9	6.82	7.56	c	b	b	a	b
x101	1.47	9.97	8.73	1.47	1.47	c	c	a	c	c	4.93	6.26	3.92	4.93	4.93	c	c	a	b	c	6.15	1.33	3.16	1.5	5.18	c	b	c	b	a	3.24	5.76	6.86	5.56	6.39	b	a	c	c	b
x102	3.94	8.93	3.08	0.18	2.47	a	a	b	c	c	7.21	6.96	9.69	7.82	5.29	c	a	b	b	b	2.1	9.65	2.85	4.46	2.64	a	c	c	a	b	6.92	9.62	4	5.5	0.89	a	c	b	b	b
x103	6.16	0.2	5.75	0.04	1.69	c	a	a	c	c	9.27	6.45	9.24	2.32	2.92	c	c	a	c	c	5.16	9.2	7.68	1.71	5.05	c	b	a	c	a	4.19	0.05	8.79	6.64	5.9	a	b	a	a	c
x104	6.15	1.58	7.89	3.76	8.11	b	c	b	c	b	4.1	0.96	5.03	2.88	6.31	a	a	b	c	c	2.91	4.17	2.19	3.78	7.17	a	b	b	c	c	4.58	2.97	3.81	0.51	5.85	b	c	a	c	b
x105	1.47	6.73	2	1.47	1.47	c	c	a	b	a	4.93	6.95	8.17	4.93	4.93	c	c	a	a	c	4.14	1.07	2.36	1.94	2.93	c	a	c	b	b	9.86	9.56	1.54	9.81	5.31	b	a	c	b	c
x106	5.14	1.96	5.14	9.22	5.14	b	c	b	a	b	1.05	1.91	1.05	4.16	1.05	c	c	a	a	c	9.75	7.62	0.58	3.16	0.52	c	a	c	c	c	5.98	4.83	0.51	9.91	7.53	b	c	b	a	b
x107	5.14	0.16	7.04	8.2	0.82	c	a	b	c	a	9.17	8.59	3.8	7.9	7.1	c	b	c	c	c	0.16	6.29	9.59	0.69	6.78	c	b	c	c	c	1.05	6.16	0.12	9.76	2.57	a	c	b	c	c
x108	5.14	5.58	5.14	7.88	5.14	b	a	b	b	b	1.05	4.47	1.05	5.66	1.05	c	c	c	b	c	4.48	9.13	8.62	3.22	2.01	b	a	c	a	a	6.17	1.44	5.34	9.17	1.75	c	a	c	c	b
x109	1.47	9.34	0.54	1.47	1.47	c	c	a	a	a	4.93	3.75	2.58	4.93	4.93	c	c	a	b	a	1.56	2.24	2.93	0.57	8.69	b	b	c	a	b	7.61	4.15	9.39	3.89	9.68	a	c	b	c	c
