Total of planted triclusters: 5
Number of planted numeric triclusters: 3
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 1
Tricluster coverage: 13.745%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (187, 3, 2), X=[3,8,14,19,23,26,32,36,41,52,56,72,75,79,83,92,96,97,101,103,117,138,147,149,152,153,155,157,159,165,166,179,180,182,186,205,210,214,221,225,227,230,234,235,239,251,253,257,258,259,282,284,289,298,299,304,306,309,318,319,325,335,352,358,361,366,367,375,376,379,380,382,383,385,391,392,407,408,415,425,426,427,435,438,441,444,446,447,449,452,460,461,469,477,479,482,485,488,490,495,498,517,518,521,525,533,536,539,541,544,546,547,548,550,553,562,568,572,573,576,577,580,581,590,594,599,601,607,625,632,634,665,670,671,673,678,692,694,696,697,698,712,715,717,732,735,755,759,761,777,778,789,791,793,795,815,819,822,825,826,827,828,836,837,861,866,868,871,877,879,882,883,888,900,915,925,938,949,950,954,959,960,969,970,973,981,988], Y=[0,2,3], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=8.02,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0], ContextFactors=[1.05,-5.07] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y0	y2	y3	
x367	9.08	9.08	9.08	
x375	9.08	9.08	9.08	
x376	9.08	9.08	9.08	
x379	9.08	9.08	9.08	
x380	9.08	9.08	9.08	
x382	9.08	9.08	9.08	
x383	9.08	9.08	9.08	
x385	9.08	9.08	9.08	
x391	9.08	9.08	9.08	
x392	9.08	9.08	9.08	
x407	9.08	9.08	9.08	
x408	9.08	9.08	9.08	
x415	9.08	9.08	9.08	
x425	9.08	9.08	9.08	
x426	9.08	9.08	9.08	
x427	9.08	9.08	9.08	
x435	9.08	9.08	9.08	
x438	9.08	9.08	9.08	
x441	9.08	9.08	9.08	
x444	9.08	9.08	9.08	
x446	9.08	9.08	9.08	
x447	9.08	9.08	9.08	
x449	9.08	9.08	9.08	
x452	9.08	9.08	9.08	
x460	9.08	9.08	9.08	
x461	9.08	9.08	9.08	
x469	9.08	9.08	9.08	
x477	9.08	9.08	9.08	
x479	9.08	9.08	9.08	
x482	9.08	9.08	9.08	
x485	9.08	9.08	9.08	
x488	9.08	9.08	9.08	
x490	9.08	9.08	9.08	
x495	9.08	9.08	9.08	
x498	9.08	9.08	9.08	
x517	9.08	9.08	9.08	
x518	9.08	9.08	9.08	
x521	9.08	9.08	9.08	
x525	9.08	9.08	9.08	
x533	9.08	9.08	9.08	
x536	9.08	9.08	9.08	
x539	9.08	9.08	9.08	
x541	9.08	9.08	9.08	
x544	9.08	9.08	9.08	
x546	9.08	9.08	9.08	
x547	9.08	9.08	9.08	
x548	9.08	9.08	9.08	
x550	9.08	9.08	9.08	
x553	9.08	9.08	9.08	
x562	9.08	9.08	9.08	
x568	9.08	9.08	9.08	
x572	9.08	9.08	9.08	
x573	9.08	9.08	9.08	
x576	9.08	9.08	9.08	
x577	9.08	9.08	9.08	
x580	9.08	9.08	9.08	
x581	9.08	9.08	9.08	
x590	9.08	9.08	9.08	
x594	9.08	9.08	9.08	
x599	9.08	9.08	9.08	
x601	9.08	9.08	9.08	
x607	9.08	9.08	9.08	
x625	9.08	9.08	9.08	
x632	9.08	9.08	9.08	
x634	9.08	9.08	9.08	
x665	9.08	9.08	9.08	
x670	9.08	9.08	9.08	
x671	9.08	9.08	9.08	
x673	9.08	9.08	9.08	
x678	9.08	9.08	9.08	
x692	9.08	9.08	9.08	
x694	9.08	9.08	9.08	
x696	9.08	9.08	9.08	
x697	9.08	9.08	9.08	
x698	9.08	9.08	9.08	
x712	9.08	9.08	9.08	
x715	9.08	9.08	9.08	
x717	9.08	9.08	9.08	
x732	9.08	9.08	9.08	
x735	9.08	9.08	9.08	
x755	9.08	9.08	9.08	
x759	9.08	9.08	9.08	
x761	9.08	9.08	9.08	
x777	9.08	9.08	9.08	
x778	9.08	9.08	9.08	
x789	9.08	9.08	9.08	
x791	9.08	9.08	9.08	
x793	9.08	9.08	9.08	
x795	9.08	9.08	9.08	
x815	9.08	9.08	9.08	
x819	9.08	9.08	9.08	
x822	9.08	9.08	9.08	
x825	9.08	9.08	9.08	
x826	9.08	9.08	9.08	
x827	9.08	9.08	9.08	
x828	9.08	9.08	9.08	
x836	9.08	9.08	9.08	
x837	9.08	9.08	9.08	
x861	9.08	9.08	9.08	
x866	9.08	9.08	9.08	
x868	9.08	9.08	9.08	
x871	9.08	9.08	9.08	
x877	9.08	9.08	9.08	
x879	9.08	9.08	9.08	
x882	9.08	9.08	9.08	
x883	9.08	9.08	9.08	
x888	9.08	9.08	9.08	
x900	9.08	9.08	9.08	
x915	9.08	9.08	9.08	
x925	9.08	9.08	9.08	
x938	9.08	9.08	9.08	
x949	9.08	9.08	9.08	
x950	9.08	9.08	9.08	
x954	9.08	9.08	9.08	
x959	9.08	9.08	9.08	
x960	9.08	9.08	9.08	
x969	9.08	9.08	9.08	
x970	9.08	9.08	9.08	
x973	9.08	9.08	9.08	
x981	9.08	9.08	9.08	
x988	9.08	9.08	9.08	

Context: 1
X	y0	y2	y3	
x3	2.96	2.96	2.96	
x8	2.96	2.96	2.96	
x14	2.96	2.96	2.96	
x19	2.96	2.96	2.96	
x23	2.96	2.96	2.96	
x26	2.96	2.96	2.96	
x32	2.96	2.96	2.96	
x36	2.96	2.96	2.96	
x41	2.96	2.96	2.96	
x52	2.96	2.96	2.96	
x56	2.96	2.96	2.96	
x72	2.96	2.96	2.96	
x75	2.96	2.96	2.96	
x79	2.96	2.96	2.96	
x83	2.96	2.96	2.96	
x92	2.96	2.96	2.96	
x96	2.96	2.96	2.96	
x97	2.96	2.96	2.96	
x101	2.96	2.96	2.96	
x103	2.96	2.96	2.96	
x117	2.96	2.96	2.96	
x138	2.96	2.96	2.96	
x147	2.96	2.96	2.96	
x149	2.96	2.96	2.96	
x152	2.96	2.96	2.96	
x153	2.96	2.96	2.96	
x155	2.96	2.96	2.96	
x157	2.96	2.96	2.96	
x159	2.96	2.96	2.96	
x165	2.96	2.96	2.96	
x166	2.96	2.96	2.96	
x179	2.96	2.96	2.96	
x180	2.96	2.96	2.96	
x182	2.96	2.96	2.96	
x186	2.96	2.96	2.96	
x205	2.96	2.96	2.96	
x210	2.96	2.96	2.96	
x214	2.96	2.96	2.96	
x221	2.96	2.96	2.96	
x225	2.96	2.96	2.96	
x227	2.96	2.96	2.96	
x230	2.96	2.96	2.96	
x234	2.96	2.96	2.96	
x235	2.96	2.96	2.96	
x239	2.96	2.96	2.96	
x251	2.96	2.96	2.96	
x253	2.96	2.96	2.96	
x257	2.96	2.96	2.96	
x258	2.96	2.96	2.96	
x259	2.96	2.96	2.96	
x282	2.96	2.96	2.96	
x284	2.96	2.96	2.96	
x289	2.96	2.96	2.96	
x298	2.96	2.96	2.96	
x299	2.96	2.96	2.96	
x304	2.96	2.96	2.96	
x306	2.96	2.96	2.96	
x309	2.96	2.96	2.96	
x318	2.96	2.96	2.96	
x319	2.96	2.96	2.96	
x325	2.96	2.96	2.96	
x335	2.96	2.96	2.96	
x352	2.96	2.96	2.96	
x358	2.96	2.96	2.96	
x361	2.96	2.96	2.96	
x366	2.96	2.96	2.96	
x367	2.96	2.96	2.96	
x375	2.96	2.96	2.96	
x376	2.96	2.96	2.96	
x379	2.96	2.96	2.96	
x380	2.96	2.96	2.96	
x382	2.96	2.96	2.96	
x383	2.96	2.96	2.96	
x385	2.96	2.96	2.96	
x391	2.96	2.96	2.96	
x392	2.96	2.96	2.96	
x407	2.96	2.96	2.96	
x408	2.96	2.96	2.96	
x415	2.96	2.96	2.96	
x425	2.96	2.96	2.96	
x426	2.96	2.96	2.96	
x427	2.96	2.96	2.96	
x435	2.96	2.96	2.96	
x438	2.96	2.96	2.96	
x441	2.96	2.96	2.96	
x444	2.96	2.96	2.96	
x446	2.96	2.96	2.96	
x447	2.96	2.96	2.96	
x449	2.96	2.96	2.96	
x452	2.96	2.96	2.96	
x460	2.96	2.96	2.96	
x461	2.96	2.96	2.96	
x469	2.96	2.96	2.96	
x477	2.96	2.96	2.96	
x479	2.96	2.96	2.96	
x482	2.96	2.96	2.96	
x485	2.96	2.96	2.96	
x488	2.96	2.96	2.96	
x490	2.96	2.96	2.96	
x495	2.96	2.96	2.96	
x498	2.96	2.96	2.96	
x517	2.96	2.96	2.96	
x518	2.96	2.96	2.96	
x521	2.96	2.96	2.96	
x525	2.96	2.96	2.96	
x533	2.96	2.96	2.96	
x536	2.96	2.96	2.96	
x539	2.96	2.96	2.96	
x541	2.96	2.96	2.96	
x544	2.96	2.96	2.96	
x546	2.96	2.96	2.96	
x547	2.96	2.96	2.96	
x548	2.96	2.96	2.96	
x550	2.96	2.96	2.96	
x553	2.96	2.96	2.96	
x562	2.96	2.96	2.96	
x568	2.96	2.96	2.96	
x572	2.96	2.96	2.96	
x573	2.96	2.96	2.96	
x576	2.96	2.96	2.96	
x577	2.96	2.96	2.96	
x580	2.96	2.96	2.96	
x581	2.96	2.96	2.96	
x590	2.96	2.96	2.96	
x594	2.96	2.96	2.96	
x599	2.96	2.96	2.96	
x601	2.96	2.96	2.96	
x607	2.96	2.96	2.96	
x625	2.96	2.96	2.96	
x632	2.96	2.96	2.96	
x634	2.96	2.96	2.96	
x665	2.96	2.96	2.96	
x670	2.96	2.96	2.96	
x671	2.96	2.96	2.96	
x673	2.96	2.96	2.96	
x678	2.96	2.96	2.96	
x692	2.96	2.96	2.96	
x694	2.96	2.96	2.96	
x696	2.96	2.96	2.96	
x697	2.96	2.96	2.96	
x698	2.96	2.96	2.96	
x712	2.96	2.96	2.96	
x715	2.96	2.96	2.96	
x717	2.96	2.96	2.96	
x732	2.96	2.96	2.96	
x735	2.96	2.96	2.96	
x755	2.96	2.96	2.96	
x759	2.96	2.96	2.96	
x761	2.96	2.96	2.96	
x777	2.96	2.96	2.96	
x778	2.96	2.96	2.96	
x789	2.96	2.96	2.96	
x791	2.96	2.96	2.96	
x793	2.96	2.96	2.96	
x795	2.96	2.96	2.96	
x815	2.96	2.96	2.96	
x819	2.96	2.96	2.96	
x822	2.96	2.96	2.96	
x825	2.96	2.96	2.96	
x826	2.96	2.96	2.96	
x827	2.96	2.96	2.96	
x828	2.96	2.96	2.96	
x836	2.96	2.96	2.96	
x837	2.96	2.96	2.96	
x861	2.96	2.96	2.96	
x866	2.96	2.96	2.96	
x868	2.96	2.96	2.96	
x871	2.96	2.96	2.96	
x877	2.96	2.96	2.96	
x879	2.96	2.96	2.96	
x882	2.96	2.96	2.96	
x883	2.96	2.96	2.96	
x888	2.96	2.96	2.96	
x900	2.96	2.96	2.96	
x915	2.96	2.96	2.96	
x925	2.96	2.96	2.96	
x938	2.96	2.96	2.96	
x949	2.96	2.96	2.96	
x950	2.96	2.96	2.96	
x954	2.96	2.96	2.96	
x959	2.96	2.96	2.96	
x960	2.96	2.96	2.96	
x969	2.96	2.96	2.96	
x970	2.96	2.96	2.96	
x973	2.96	2.96	2.96	
x981	2.96	2.96	2.96	
x988	2.96	2.96	2.96	

Tricluster #2
 (193, 3, 2), X=[0,4,9,35,38,39,44,46,47,53,55,58,59,68,82,84,98,107,108,110,112,114,122,125,131,133,134,140,141,145,161,190,192,193,200,202,209,216,218,222,223,228,231,233,236,240,241,246,247,249,250,252,254,256,270,275,279,280,288,290,293,296,297,300,301,305,308,312,317,328,333,338,340,343,345,349,350,353,381,384,386,388,393,397,400,401,402,405,406,409,413,416,421,423,437,448,459,471,474,475,476,480,481,486,493,494,499,509,523,524,537,538,542,543,552,554,556,560,564,570,579,585,586,596,603,604,608,611,626,630,633,637,643,650,655,656,657,661,662,663,676,679,687,688,693,703,705,706,713,718,720,733,736,742,752,757,764,770,771,774,782,783,786,801,803,808,813,818,832,843,852,854,856,858,864,873,878,880,912,914,921,936,940,942,947,963,964,965,967,968,975,994,996], Y=[1,3,4], Z=[0,1], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Additive, Seed=1.69,  RowFactors=[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0], ColumnFactors=[0,0,0], ContextFactors=[6.4,3.69] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 0
X	y1	y3	y4	
x0	8.09	8.09	8.09	
x4	8.09	8.09	8.09	
x9	8.09	8.09	8.09	
x35	8.09	8.09	8.09	
x38	8.09	8.09	8.09	
x39	8.09	8.09	8.09	
x44	8.09	8.09	8.09	
x46	8.09	8.09	8.09	
x47	8.09	8.09	8.09	
x53	8.09	8.09	8.09	
x55	8.09	8.09	8.09	
x58	8.09	8.09	8.09	
x59	8.09	8.09	8.09	
x68	8.09	8.09	8.09	
x82	8.09	8.09	8.09	
x84	8.09	8.09	8.09	
x98	8.09	8.09	8.09	
x107	8.09	8.09	8.09	
x108	8.09	8.09	8.09	
x110	8.09	8.09	8.09	
x112	8.09	8.09	8.09	
x114	8.09	8.09	8.09	
x122	8.09	8.09	8.09	
x125	8.09	8.09	8.09	
x131	8.09	8.09	8.09	
x133	8.09	8.09	8.09	
x134	8.09	8.09	8.09	
x140	8.09	8.09	8.09	
x141	8.09	8.09	8.09	
x145	8.09	8.09	8.09	
x161	8.09	8.09	8.09	
x190	8.09	8.09	8.09	
x192	8.09	8.09	8.09	
x193	8.09	8.09	8.09	
x200	8.09	8.09	8.09	
x202	8.09	8.09	8.09	
x209	8.09	8.09	8.09	
x216	8.09	8.09	8.09	
x218	8.09	8.09	8.09	
x222	8.09	8.09	8.09	
x223	8.09	8.09	8.09	
x228	8.09	8.09	8.09	
x231	8.09	8.09	8.09	
x233	8.09	8.09	8.09	
x236	8.09	8.09	8.09	
x240	8.09	8.09	8.09	
x241	8.09	8.09	8.09	
x246	8.09	8.09	8.09	
x247	8.09	8.09	8.09	
x249	8.09	8.09	8.09	
x250	8.09	8.09	8.09	
x252	8.09	8.09	8.09	
x254	8.09	8.09	8.09	
x256	8.09	8.09	8.09	
x270	8.09	8.09	8.09	
x275	8.09	8.09	8.09	
x279	8.09	8.09	8.09	
x280	8.09	8.09	8.09	
x288	8.09	8.09	8.09	
x290	8.09	8.09	8.09	
x293	8.09	8.09	8.09	
x296	8.09	8.09	8.09	
x297	8.09	8.09	8.09	
x300	8.09	8.09	8.09	
x301	8.09	8.09	8.09	
x305	8.09	8.09	8.09	
x308	8.09	8.09	8.09	
x312	8.09	8.09	8.09	
x317	8.09	8.09	8.09	
x328	8.09	8.09	8.09	
x333	8.09	8.09	8.09	
x338	8.09	8.09	8.09	
x340	8.09	8.09	8.09	
x343	8.09	8.09	8.09	
x345	8.09	8.09	8.09	
x349	8.09	8.09	8.09	
x350	8.09	8.09	8.09	
x353	8.09	8.09	8.09	
x381	8.09	8.09	8.09	
x384	8.09	8.09	8.09	
x386	8.09	8.09	8.09	
x388	8.09	8.09	8.09	
x393	8.09	8.09	8.09	
x397	8.09	8.09	8.09	
x400	8.09	8.09	8.09	
x401	8.09	8.09	8.09	
x402	8.09	8.09	8.09	
x405	8.09	8.09	8.09	
x406	8.09	8.09	8.09	
x409	8.09	8.09	8.09	
x413	8.09	8.09	8.09	
x416	8.09	8.09	8.09	
x421	8.09	8.09	8.09	
x423	8.09	8.09	8.09	
x437	8.09	8.09	8.09	
x448	8.09	8.09	8.09	
x459	8.09	8.09	8.09	
x471	8.09	8.09	8.09	
x474	8.09	8.09	8.09	
x475	8.09	8.09	8.09	
x476	8.09	8.09	8.09	
x480	8.09	8.09	8.09	
x481	8.09	8.09	8.09	
x486	8.09	8.09	8.09	
x493	8.09	8.09	8.09	
x494	8.09	8.09	8.09	
x499	8.09	8.09	8.09	
x509	8.09	8.09	8.09	
x523	8.09	8.09	8.09	
x524	8.09	8.09	8.09	
x537	8.09	8.09	8.09	
x538	8.09	8.09	8.09	
x542	8.09	8.09	8.09	
x543	8.09	8.09	8.09	
x552	8.09	8.09	8.09	
x554	8.09	8.09	8.09	
x556	8.09	8.09	8.09	
x560	8.09	8.09	8.09	
x564	8.09	8.09	8.09	
x570	8.09	8.09	8.09	
x579	8.09	8.09	8.09	
x585	8.09	8.09	8.09	
x586	8.09	8.09	8.09	
x596	8.09	8.09	8.09	
x603	8.09	8.09	8.09	
x604	8.09	8.09	8.09	
x608	8.09	8.09	8.09	
x611	8.09	8.09	8.09	
x626	8.09	8.09	8.09	
x630	8.09	8.09	8.09	
x633	8.09	8.09	8.09	
x637	8.09	8.09	8.09	
x643	8.09	8.09	8.09	
x650	8.09	8.09	8.09	
x655	8.09	8.09	8.09	
x656	8.09	8.09	8.09	
x657	8.09	8.09	8.09	
x661	8.09	8.09	8.09	
x662	8.09	8.09	8.09	
x663	8.09	8.09	8.09	
x676	8.09	8.09	8.09	
x679	8.09	8.09	8.09	
x687	8.09	8.09	8.09	
x688	8.09	8.09	8.09	
x693	8.09	8.09	8.09	
x703	8.09	8.09	8.09	
x705	8.09	8.09	8.09	
x706	8.09	8.09	8.09	
x713	8.09	8.09	8.09	
x718	8.09	8.09	8.09	
x720	8.09	8.09	8.09	
x733	8.09	8.09	8.09	
x736	8.09	8.09	8.09	
x742	8.09	8.09	8.09	
x752	8.09	8.09	8.09	
x757	8.09	8.09	8.09	
x764	8.09	8.09	8.09	
x770	8.09	8.09	8.09	
x771	8.09	8.09	8.09	
x774	8.09	8.09	8.09	
x782	8.09	8.09	8.09	
x783	8.09	8.09	8.09	
x786	8.09	8.09	8.09	
x801	8.09	8.09	8.09	
x803	8.09	8.09	8.09	
x808	8.09	8.09	8.09	
x813	8.09	8.09	8.09	
x818	8.09	8.09	8.09	
x832	8.09	8.09	8.09	
x843	8.09	8.09	8.09	
x852	8.09	8.09	8.09	
x854	8.09	8.09	8.09	
x856	8.09	8.09	8.09	
x858	8.09	8.09	8.09	
x864	8.09	8.09	8.09	
x873	8.09	8.09	8.09	
x878	8.09	8.09	8.09	
x880	8.09	8.09	8.09	
x912	8.09	8.09	8.09	
x914	8.09	8.09	8.09	
x921	8.09	8.09	8.09	
x936	8.09	8.09	8.09	
x940	8.09	8.09	8.09	
x942	8.09	8.09	8.09	
x947	8.09	8.09	8.09	
x963	8.09	8.09	8.09	
x964	8.09	8.09	8.09	
x965	8.09	8.09	8.09	
x967	8.09	8.09	8.09	
x968	8.09	8.09	8.09	
x975	8.09	8.09	8.09	
x994	8.09	8.09	8.09	
x996	8.09	8.09	8.09	

Context: 1
X	y1	y3	y4	
x0	5.39	5.39	5.39	
x4	5.39	5.39	5.39	
x9	5.39	5.39	5.39	
x35	5.39	5.39	5.39	
x38	5.39	5.39	5.39	
x39	5.39	5.39	5.39	
x44	5.39	5.39	5.39	
x46	5.39	5.39	5.39	
x47	5.39	5.39	5.39	
x53	5.39	5.39	5.39	
x55	5.39	5.39	5.39	
x58	5.39	5.39	5.39	
x59	5.39	5.39	5.39	
x68	5.39	5.39	5.39	
x82	5.39	5.39	5.39	
x84	5.39	5.39	5.39	
x98	5.39	5.39	5.39	
x107	5.39	5.39	5.39	
x108	5.39	5.39	5.39	
x110	5.39	5.39	5.39	
x112	5.39	5.39	5.39	
x114	5.39	5.39	5.39	
x122	5.39	5.39	5.39	
x125	5.39	5.39	5.39	
x131	5.39	5.39	5.39	
x133	5.39	5.39	5.39	
x134	5.39	5.39	5.39	
x140	5.39	5.39	5.39	
x141	5.39	5.39	5.39	
x145	5.39	5.39	5.39	
x161	5.39	5.39	5.39	
x190	5.39	5.39	5.39	
x192	5.39	5.39	5.39	
x193	5.39	5.39	5.39	
x200	5.39	5.39	5.39	
x202	5.39	5.39	5.39	
x209	5.39	5.39	5.39	
x216	5.39	5.39	5.39	
x218	5.39	5.39	5.39	
x222	5.39	5.39	5.39	
x223	5.39	5.39	5.39	
x228	5.39	5.39	5.39	
x231	5.39	5.39	5.39	
x233	5.39	5.39	5.39	
x236	5.39	5.39	5.39	
x240	5.39	5.39	5.39	
x241	5.39	5.39	5.39	
x246	5.39	5.39	5.39	
x247	5.39	5.39	5.39	
x249	5.39	5.39	5.39	
x250	5.39	5.39	5.39	
x252	5.39	5.39	5.39	
x254	5.39	5.39	5.39	
x256	5.39	5.39	5.39	
x270	5.39	5.39	5.39	
x275	5.39	5.39	5.39	
x279	5.39	5.39	5.39	
x280	5.39	5.39	5.39	
x288	5.39	5.39	5.39	
x290	5.39	5.39	5.39	
x293	5.39	5.39	5.39	
x296	5.39	5.39	5.39	
x297	5.39	5.39	5.39	
x300	5.39	5.39	5.39	
x301	5.39	5.39	5.39	
x305	5.39	5.39	5.39	
x308	5.39	5.39	5.39	
x312	5.39	5.39	5.39	
x317	5.39	5.39	5.39	
x328	5.39	5.39	5.39	
x333	5.39	5.39	5.39	
x338	5.39	5.39	5.39	
x340	5.39	5.39	5.39	
x343	5.39	5.39	5.39	
x345	5.39	5.39	5.39	
x349	5.39	5.39	5.39	
x350	5.39	5.39	5.39	
x353	5.39	5.39	5.39	
x381	5.39	5.39	5.39	
x384	5.39	5.39	5.39	
x386	5.39	5.39	5.39	
x388	5.39	5.39	5.39	
x393	5.39	5.39	5.39	
x397	5.39	5.39	5.39	
x400	5.39	5.39	5.39	
x401	5.39	5.39	5.39	
x402	5.39	5.39	5.39	
x405	5.39	5.39	5.39	
x406	5.39	5.39	5.39	
x409	5.39	5.39	5.39	
x413	5.39	5.39	5.39	
x416	5.39	5.39	5.39	
x421	5.39	5.39	5.39	
x423	5.39	5.39	5.39	
x437	5.39	5.39	5.39	
x448	5.39	5.39	5.39	
x459	5.39	5.39	5.39	
x471	5.39	5.39	5.39	
x474	5.39	5.39	5.39	
x475	5.39	5.39	5.39	
x476	5.39	5.39	5.39	
x480	5.39	5.39	5.39	
x481	5.39	5.39	5.39	
x486	5.39	5.39	5.39	
x493	5.39	5.39	5.39	
x494	5.39	5.39	5.39	
x499	5.39	5.39	5.39	
x509	5.39	5.39	5.39	
x523	5.39	5.39	5.39	
x524	5.39	5.39	5.39	
x537	5.39	5.39	5.39	
x538	5.39	5.39	5.39	
x542	5.39	5.39	5.39	
x543	5.39	5.39	5.39	
