X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x18	5.32	9.83	1.24	7.98	3.8	a	a	a	c	c	8.73	8.46	2.66	7.98	3.8	b	c	a	c	c	4.8	9.56	7.03	8.41	0.48	a	a	c	b	b	1.97	2.93	7.09	8.75	8.6	a	c	c	a	a
x19	9.08	0.18	9.08	9.08	7.18	b	a	c	b	c	2.96	7.15	2.96	2.96	5.66	b	c	c	c	a	5.62	9.18	0.4	0.17	7.61	b	b	a	c	c	4.07	7.42	5.33	3.17	3.17	b	b	a	b	b
x20	6.02	5.07	9.19	6.28	3.35	a	b	a	a	c	7.52	2.33	4.37	0.76	6.89	a	a	c	c	c	1.86	4.31	4.37	0.35	6.89	b	a	c	c	c	3.22	2.46	9.39	3.37	9.05	c	c	c	a	b
x21	5.01	8.85	5.41	9.61	4.2	b	c	b	c	b	4.58	3.64	6.74	2.27	6.34	b	a	b	c	c	5.8	7.41	3.72	9.67	4.58	c	a	a	b	c	8.59	7.21	0.03	9.34	0.59	c	a	a	a	b
x22	4.88	7.24	1.46	7.98	3.8	a	b	a	a	b	7.82	2.11	9.56	7.98	3.8	a	b	a	a	b	5.91	7.13	3.58	1.29	6.61	b	b	b	c	a	4.56	4.76	5.36	1.33	1.11	b	b	c	c	b
x23	9.08	6.33	9.08	9.08	7.05	a	a	a	c	a	2.96	2.63	2.96	2.96	6.03	a	a	a	c	b	9.74	2.07	4.87	9.99	8.49	b	c	b	a	a	8.57	2.09	1.98	5.35	7.06	b	b	c	c	c
x24	7.08	7.75	6.55	7.68	7.4	a	b	a	b	c	9.54	8.6	4.37	2.57	6.89	c	a	a	c	c	7.96	1.74	4.37	9.73	6.89	c	a	b	c	c	1.75	3.66	3.69	9.73	4.69	a	c	c	a	a
x25	9.96	2.32	7.82	7.98	3.8	a	c	c	c	a	9.91	1.26	8.2	7.98	3.8	c	b	b	b	b	7.73	0.38	6.19	6.13	1.33	c	b	a	a	c	3.07	1.74	7.33	6.19	5.13	b	b	c	a	c
x26	9.08	0.05	9.08	9.08	7.38	a	b	a	a	c	2.96	3.85	2.96	2.96	9.93	a	b	a	a	c	7.39	5.21	8.65	4.74	2.27	a	a	a	c	b	8.6	5.76	3.04	1.25	5.46	b	a	b	a	c
x27	3.81	1.15	7.45	8.42	4.65	b	a	b	c	c	8.94	2.84	1.4	8.43	8.63	a	b	c	b	c	6.09	1.85	8.05	1.22	5.53	c	c	a	c	a	8.67	8.53	1.5	6.77	7.98	a	c	c	c	b
x28	7.11	0.8	7.01	0.47	7.48	a	c	a	a	a	6.82	9.94	4.37	8.07	6.89	a	a	a	c	c	1.84	3.33	4.37	1.42	6.89	a	a	a	c	c	2.51	0.07	3.67	3.9	0.95	b	a	c	a	a
x29	0.54	0.55	5.28	3.09	8.74	a	a	a	b	a	1.3	2.36	4.08	8.44	6.59	b	b	a	c	a	6.42	9.43	7.18	5.48	3.96	c	a	b	a	a	9.8	8.31	3.31	6.1	3.42	b	b	a	a	c
x30	7.29	5.26	5.54	6.32	7.5	c	b	a	c	a	1.69	4.81	4.37	3.26	6.89	b	a	c	c	c	4.4	7.29	4.37	5.89	6.89	c	a	c	c	c	6.16	7.89	3.08	3.93	2.25	a	c	c	c	b
x31	5.73	0.17	1.14	7.98	3.8	c	a	c	b	a	9.7	5.17	3.1	7.98	3.8	b	b	b	a	b	5.61	4.25	6.38	8.69	4.99	a	c	a	c	a	6.11	4.69	6.87	7.52	4.25	a	a	a	c	c
x32	9.08	9.8	9.08	9.08	3.56	b	b	b	a	b	2.96	4.3	2.96	2.96	3.41	a	c	b	c	b	0.49	3.72	4.11	4.77	4.59	b	c	a	b	a	4.16	2.45	0.71	0.29	9.36	c	a	b	c	b
x33	1.81	5.42	7.57	9.87	8.7	a	c	b	b	c	9.9	1.05	4.37	7.2	6.89	b	a	a	c	c	4.98	8.8	4.37	4.59	6.89	a	a	b	c	c	5.78	3.76	6.91	6.48	3.28	a	b	b	c	c
x34	1.04	3.37	0.28	1.97	4.02	b	b	c	b	b	4.64	4.7	8.48	9.94	9.7	a	a	c	b	c	6.54	1.5	2.08	7.22	0.68	c	b	a	b	b	2.92	8.24	8.38	4.61	8.93	a	a	b	c	c
x35	9.2	8.09	1.41	8.09	8.09	a	a	a	c	c	3.19	5.39	4.43	5.39	5.39	a	a	a	b	a	3.5	0.48	8.6	0.74	8.17	c	a	b	a	a	8.51	4	0.99	7.29	5.14	b	c	a	c	b
x36	9.08	2.48	9.08	9.08	5.73	a	b	a	a	a	2.96	7.61	2.96	2.96	6.9	a	c	a	c	c	8.55	4.58	0.26	1.62	4.86	c	b	c	a	b	7.38	9.6	4.07	5.29	1.79	b	a	b	b	b
x37	3.83	4.23	5.69	8.28	1.15	c	b	a	c	c	0.12	3.48	1.91	5.5	6.57	c	a	b	b	a	6.31	1.44	5.85	1.59	9.64	a	c	a	a	a	6.49	5.33	9.26	1.96	3.49	b	b	a	b	a
x38	9	8.09	8.17	8.09	8.09	a	c	c	b	b	1.61	5.39	1.05	5.39	5.39	b	b	b	b	b	8.77	1.7	4.14	8.95	9.39	a	b	b	a	c	1.92	0.47	1.1	5.99	9.83	c	b	c	b	a
x39	7.57	8.09	4.39	8.09	8.09	b	a	c	c	c	4.29	5.39	0.02	5.39	5.39	c	b	c	a	a	3.01	2.18	0.24	7.78	1.26	b	b	c	b	c	3.97	7.02	1.97	2.79	1.82	a	a	b	c	c
x40	7.11	3.24	9.06	7.98	3.8	a	a	c	a	b	1.7	2.9	0.51	7.98	3.8	b	c	c	c	c	3.31	0.31	3.64	6.96	8.07	b	b	a	b	c	8.37	5.95	6.05	1.6	4.26	a	a	b	c	c
x41	9.08	0.27	9.08	9.08	5.51	b	a	a	b	b	2.96	4.37	2.96	2.96	0.77	c	a	b	b	a	9.55	6.38	7.99	3.59	2.78	c	a	a	c	c	9.37	3.35	7.06	7.53	2.55	c	a	a	b	c
x42	4.22	8.46	5	7.98	3.8	a	c	b	a	a	1.25	6	2.45	7.98	3.8	a	a	c	a	c	3.26	3.58	0.29	2.5	0.07	b	a	c	c	a	3.92	7.66	0.93	1.55	5.76	b	a	b	b	a
x43	9.63	2.1	2.71	2.54	7.39	b	c	a	b	a	9.28	6.1	5.16	7.31	7.67	b	c	a	b	b	1.3	3.9	5.15	8.07	8.68	c	c	b	b	b	5.85	8.42	6.82	6.58	5.44	c	b	c	c	c
x44	5.1	8.09	3.4	8.09	8.09	b	a	c	c	a	2.35	5.39	7.44	5.39	5.39	b	b	a	b	b	8.26	6.89	5.16	7.55	7.09	b	a	c	a	b	2.61	2.48	1.43	6.83	2.84	a	a	c	b	c
x45	0.65	5.09	7.85	7.98	3.8	b	a	b	c	a	4.58	0.17	4.41	7.98	3.8	c	a	c	b	c	3.77	9.28	1.2	1.39	3.16	b	a	b	a	a	8.48	3.76	1.09	2.22	7.06	a	b	c	a	a
x46	3.3	8.09	0.4	8.09	8.09	b	a	b	a	b	2.91	5.39	3.42	5.39	5.39	c	c	c	c	a	2.75	6.2	6.74	7.79	4.14	b	a	a	c	c	6.32	9.76	0.07	5.35	7.66	a	b	a	a	a
x47	2.88	8.09	2.12	8.09	8.09	c	c	a	b	c	6.26	5.39	6.5	5.39	5.39	a	a	b	a	a	3.13	0.65	3.24	1.5	5.99	c	c	c	b	b	0.06	9.7	9.08	9.23	9.96	a	a	a	b	c
x48	3.83	7.92	3.29	9.59	9.9	c	a	c	a	a	2.62	1.47	3.58	9.23	6.62	b	a	c	b	c	0.94	5.51	8.06	6.28	9.51	a	a	c	b	c	4.52	6.26	8.54	6.23	2.73	a	a	c	b	b
x49	1.21	9.7	9.47	7.98	3.8	c	a	a	b	b	5.91	0.88	4.04	7.98	3.8	c	c	a	a	b	7.97	2.65	5.99	5.34	1.09	b	b	a	a	c	6.7	6.86	2.7	2.18	5.21	a	a	a	c	a
x50	8.18	0.68	5.86	9.59	9.42	a	a	a	c	a	9.23	8.59	4.37	7.27	6.89	a	a	a	c	c	4.7	8.57	4.37	6.88	6.89	c	a	a	c	c	5.73	5.34	0.79	3.93	6.47	c	c	b	a	b
x51	9.88	1.68	3.35	7.98	3.8	c	c	b	b	c	3.18	2.38	2.89	7.98	3.8	c	b	a	a	c	5.75	1.28	9.73	2.95	5.23	b	a	b	a	c	4.49	4.69	0.57	0.25	0.62	a	a	b	a	a
x52	9.08	7.33	9.08	9.08	5.89	c	c	c	b	a	2.96	1.13	2.96	2.96	3.51	c	b	a	c	a	5.21	8.47	9.3	6.82	6.7	c	c	c	c	a	4.92	0.72	2.78	3.26	2.98	a	c	c	c	a
x53	6.34	8.09	2.08	8.09	8.09	a	a	a	c	b	0.96	5.39	5.72	5.39	5.39	c	c	b	b	c	8.73	6.26	4.47	4.01	3.84	b	c	b	a	c	1.78	0.14	5.09	1.69	8.21	b	a	a	a	c
x54	5.67	7.93	0.56	9.8	8.32	a	a	a	c	a	1.64	4.81	7.71	6.66	6.06	a	b	a	c	c	3.63	7.7	7.73	5.55	8.79	b	a	b	c	b	3.73	5.55	4.64	2.54	5.32	b	b	c	c	a
x55	0.56	8.09	3.56	8.09	8.09	b	a	b	b	c	2.43	5.39	1.17	5.39	5.39	b	b	b	c	b	4.95	9.34	5	1.54	9.46	a	b	b	a	c	4	7.76	9.15	3.89	9.92	c	b	c	a	b
x56	9.08	1.02	9.08	9.08	9.49	c	a	c	a	c	2.96	0.28	2.96	2.96	5.59	c	b	a	a	c	7.46	8.64	2.15	0.99	9.78	c	b	c	b	c	1.27	0.66	9.96	6.72	6.37	b	a	b	c	a
x57	5.37	3.86	1.75	7.76	8.15	c	c	a	b	a	7.39	5.29	3.68	3.25	1.26	a	c	a	c	b	0.9	3.96	4.49	3.35	8.29	b	a	a	a	b	3.29	6.97	6.23	9.39	0.59	a	b	c	c	a
x58	6.56	8.09	0.58	8.09	8.09	c	b	c	c	b	9.65	5.39	0.6	5.39	5.39	b	b	a	b	a	2.79	0.41	8.52	2.54	7.91	c	b	b	b	a	4.15	2.19	1.59	1.43	4.14	a	a	b	c	a
x59	6.19	8.09	0.68	8.09	8.09	c	b	c	a	b	7.4	5.39	3.21	5.39	5.39	a	b	c	b	c	5.04	9.12	1.82	4.17	4.76	b	a	a	b	a	2.14	5.34	3.67	1.25	6.69	a	b	b	a	a
x60	6.7	7.65	6.61	6.06	7.58	a	a	b	a	c	3.17	5.92	4.37	6.79	6.89	b	a	a	c	c	6.61	1.41	4.37	6.3	6.89	b	a	b	c	c	1.2	1.46	6.79	3.06	9.26	b	b	c	b	c
x61	5.89	1.16	8.25	1.02	6.7	a	a	a	a	c	8.76	9.31	8.7	0.13	3.56	a	b	a	b	c	0.68	6.43	7.01	1.58	9.04	b	b	b	a	a	7.56	4.63	1.54	3.34	9.95	c	c	a	c	a
x62	7.28	9.47	3.06	2.45	1.46	a	c	b	a	a	8.34	8.85	7.62	9.61	1.77	c	a	c	a	c	0.11	9.78	9.7	2.68	9.79	c	c	b	c	a	2.79	4.1	8.72	0.8	8.01	c	a	a	b	c
x63	1.59	6.15	9.84	9.34	8.12	c	b	c	b	c	6.2	2.89	3.38	1.73	4.26	b	a	c	c	a	9.68	4.59	2.58	3.29	5.64	b	b	b	c	b	7.69	3.68	9.48	6.52	2.4	a	c	a	c	b
x64	5.65	2.96	2.37	7.98	3.8	a	a	c	b	a	3.89	6.31	7.06	7.98	3.8	b	b	c	b	c	8.19	1.02	4.93	7.42	2.52	a	a	a	a	c	8.22	6.32	6.67	7.69	3.43	c	b	b	c	b
x65	3.3	8.8	1.33	2.57	0.71	a	a	c	a	c	2.05	0.7	4.37	5.53	6.89	b	a	b	c	c	5.2	5.61	4.37	2.15	6.89	a	a	c	c	c	1.37	4.02	5.21	6.28	7.32	a	a	a	a	a
x66	9.65	9.77	6.55	1.5	0.05	a	a	a	b	b	3.15	2.45	7.34	1	7.72	a	c	a	c	c	2.8	6.81	9.1	2.91	5.81	b	c	a	b	a	1.61	5.25	7.79	0.33	4.01	a	c	b	b	c
x67	9.87	2.1	3.31	5.27	9.44	a	a	c	a	b	5.96	2.59	4.37	3.04	6.89	c	a	c	c	c	2.32	0.36	4.37	2.45	6.89	b	a	c	c	c	1.17	5.83	7.83	4.08	1.92	a	c	b	c	b
x68	5.38	8.09	6.52	8.09	8.09	c	a	c	b	b	4.03	5.39	2.88	5.39	5.39	a	b	c	a	c	2.53	8.42	9.16	0.07	0.45	a	a	a	a	a	3.68	0.26	4.23	3.14	8.07	c	c	b	a	b
x69	1.49	9.35	5.04	3.25	7.73	c	a	c	b	a	3.73	3.68	4.37	9.42	6.89	b	a	c	c	c	7.14	7.09	4.37	2.51	6.89	b	a	a	c	c	6.21	7.14	9.93	6.09	9.07	c	b	a	c	c
x70	1.55	3.84	4.86	3.89	8.59	b	a	b	b	b	4.27	2.45	2.75	4.57	9.86	a	a	b	b	a	2.08	3.53	3.13	2.42	8.18	c	c	b	b	b	4.3	1.79	8.5	0.48	1.1	c	c	b	c	a
x71	2.13	3.62	7.76	0.04	1.14	a	b	a	c	c	4.76	1.16	4.37	8.68	6.89	a	a	b	c	c	1.32	3.32	4.37	4.74	6.89	b	a	a	c	c	4.69	1.55	1.13	4.42	0.48	c	c	a	c	b
x72	9.08	5.93	9.08	9.08	3.04	b	a	b	a	b	2.96	3.3	2.96	2.96	2.26	b	a	a	b	c	5.51	3.95	3.77	5.12	6.3	b	a	a	c	b	5.17	7.97	6.75	2.6	9.79	c	b	c	b	c
x73	4.88	0.18	6.84	3.58	2.2	c	c	c	a	c	1.67	5.57	4.37	8.92	6.89	a	a	a	c	c	1.98	0.41	4.37	3.8	6.89	c	a	a	c	c	4.26	8.21	1.75	5.15	0.87	b	c	a	c	b
x74	9.08	8.22	2.43	6.73	6.55	a	a	a	b	c	9.97	4.3	4.37	5.63	6.89	a	a	a	c	c	1.13	5.29	4.37	2.31	6.89	b	a	c	c	c	2.35	7.61	8.79	9.66	4.92	c	b	a	a	a
x75	9.08	6.35	9.08	9.08	0.88	c	c	c	c	a	2.96	1.8	2.96	2.96	1.54	b	a	b	a	a	8.16	0.56	1.73	6.69	1.43	c	a	c	b	c	3.12	7.19	7.27	6.89	5.81	c	c	a	c	c
x76	4.49	4.83	4.79	4.93	7.25	a	a	b	c	b	4.78	6.55	4.37	6.63	6.89	b	a	a	c	c	1.43	3.65	4.37	6.99	6.89	a	a	c	c	c	4.75	3.78	9.67	6.24	4.8	b	c	b	a	a
x77	0.07	5.24	3.31	7.1	0.26	c	a	b	b	c	8.73	3.07	0.3	6.63	2.94	a	b	c	c	b	5.18	0.36	0.9	9.62	5.63	a	b	b	c	b	7.29	1.98	0.72	1.62	2.45	a	c	b	a	c
x78	8.51	3.81	7.16	7.98	3.8	a	c	a	b	b	8.69	3.09	3.15	7.98	3.8	a	c	a	c	b	5.61	9.02	5.04	7.16	7.87	b	b	b	b	c	9.04	2.66	2.91	3.83	5.35	b	c	c	a	c
x79	9.08	7.47	9.08	9.08	5.41	c	c	c	c	b	2.96	0.27	2.96	2.96	6.64	a	b	a	c	c	8.64	5.94	0.84	4.3	2.44	b	a	c	b	c	9.6	0.22	0.54	7.46	6.14	a	c	b	c	b
x80	7.07	4.25	1.99	5.17	9.93	a	b	b	a	a	6.19	7.99	4.37	6.62	6.89	a	a	b	c	c	1.45	1.1	4.37	3.49	6.89	c	a	a	c	c	9	4.83	2.28	8.27	3.06	b	b	a	b	a
x81	0.21	8.87	3.15	9.8	7.29	a	a	b	a	a	8.25	2.92	3.92	5.23	8.19	a	c	c	a	c	4.56	1.18	0.44	4.67	1.03	b	b	a	c	b	0.72	0.08	2.07	2.07	8.84	c	b	a	a	a
x82	9.87	8.09	9.32	8.09	8.09	b	a	b	b	c	3.78	5.39	6.7	5.39	5.39	c	a	b	b	c	6.05	4.93	7.49	4.21	3.24	c	c	a	a	b	6.78	7.65	2.41	8.7	9.5	b	a	c	c	b
x83	9.08	4.78	9.08	9.08	9.62	a	a	a	b	a	2.96	6.39	2.96	2.96	8.16	a	b	a	a	b	0.18	6.61	4.33	5.67	5.67	a	a	c	a	b	8.25	5.22	5.16	0.65	1.76	a	c	c	c	c
x84	0.91	8.09	8.28	8.09	8.09	c	c	a	c	a	8.74	5.39	2.88	5.39	5.39	a	a	c	a	b	4.19	6.42	6.77	0.69	7.98	a	a	c	b	b	2.37	0.11	3.43	6.32	7.81	b	a	b	a	a
x85	9.49	9.09	6.19	2.83	5.31	c	c	b	b	a	5.68	5.12	4.37	0.04	6.89	a	a	a	c	c	9.71	9.88	4.37	8.97	6.89	b	a	a	c	c	3.43	9.57	4.26	7.93	9.05	a	c	a	c	b
x86	7.91	4.2	8.16	5.83	5.31	c	b	a	a	b	5.21	2.59	4.37	1.24	6.89	c	a	b	c	c	0.82	4.09	4.37	2.11	6.89	b	a	b	c	c	7.05	5.79	9.69	4.5	7.54	b	c	a	c	a
x87	9.99	5.93	8.83	3.75	5.91	a	c	c	c	a	6.47	7.08	4.37	1.88	6.89	a	a	c	c	c	2.16	7.49	4.37	5.25	6.89	a	a	a	c	c	8.39	5.35	8.81	6.31	0.54	b	c	a	b	c
x88	9.31	5.62	3.8	7.02	2.68	c	b	a	c	a	6.37	4.39	9.19	7.12	4.26	b	c	b	c	a	1.32	4.97	1.51	0.44	7.68	a	a	c	a	a	6.37	8.78	2.49	5.24	8.66	b	c	b	b	b
x89	4.2	5.95	5.39	5.94	6.72	c	c	a	c	a	7.91	8.3	8.76	8.39	7.08	b	c	b	a	a	6.29	3.21	7.61	6.01	0.63	b	c	b	a	c	2.19	6.1	8.82	2.48	7.45	a	b	a	c	a
x90	9.24	2.18	7.32	3.19	4.49	a	a	b	a	a	8.32	3.59	4.32	7.77	5.62	a	b	c	b	b	4.47	4.69	4.97	8.78	2.46	a	b	c	c	b	7.49	0.06	6.07	9.63	4.45	a	a	c	a	b
x91	6.48	4.68	4.74	8.74	7.96	b	a	b	c	a	6.97	7.6	4.37	3.55	6.89	c	a	c	c	c	5.12	3.3	4.37	4.49	6.89	c	a	b	c	c	5.35	1.36	2.08	8.18	2.12	a	b	a	c	b
x92	9.08	5.13	9.08	9.08	0.01	b	c	c	b	b	2.96	2.65	2.96	2.96	5.66	a	b	a	b	c	8.96	9.01	1.17	0.28	9.73	a	b	b	c	a	1.43	0.45	5.95	5.44	1.48	c	a	c	c	a
x93	5.07	7.26	8.18	1.44	0.64	a	a	b	c	c	8.48	5.8	4.37	7.71	6.89	b	a	a	c	c	4.37	7.65	4.37	4.37	6.89	b	a	c	c	c	1.17	1.78	6.07	6.74	9.59	b	a	a	b	c
x94	0.35	7.07	8.53	9.13	0.32	c	b	a	a	a	7.04	4.34	1.54	2.84	9.65	a	a	c	b	b	1.47	5.12	7.69	2.69	6.14	c	c	a	a	b	3.51	2	5.23	1.45	5.57	a	b	c	b	a
x95	8.09	7.68	7.52	4.48	8.9	a	c	a	b	b	5.37	3.45	4.37	2.64	6.89	a	a	a	c	c	1.38	0.65	4.37	9.95	6.89	b	a	c	c	c	8.88	2.22	3.95	3.12	3.76	b	a	c	c	c
x96	9.08	3.72	9.08	9.08	4.81	c	c	b	c	c	2.96	6.7	2.96	2.96	2.81	a	a	a	c	b	1.2	1.54	6.68	2.45	5.25	b	a	c	b	a	2.88	8.75	5.33	3.04	9.66	a	b	b	c	b
x97	9.08	5.42	9.08	9.08	3.03	b	c	c	c	a	2.96	9.01	2.96	2.96	5.03	a	b	a	a	a	6.17	7	9.93	4.68	5.61	b	b	c	b	b	5.35	4.39	0.6	6.52	4.44	b	b	b	a	b
x98	1.44	8.09	5.53	8.09	8.09	b	b	c	b	c	6.67	5.39	7.83	5.39	5.39	a	b	c	c	b	3.04	5.31	6.83	1.72	4.97	c	a	b	c	a	8.75	2.04	8.19	7.74	2.12	c	b	c	a	a
x99	3.92	5.96	2.79	3.62	0.58	b	a	b	b	c	8.47	7.38	5.79	7.44	3.64	c	c	c	c	c	6.15	5.88	0.41	9.24	7.45	c	c	b	a	a	1.48	5.02	4.49	1.76	7.05	b	a	c	c	c
x100	4.23	4.16	7.88	5.65	9.68	a	b	c	c	c	7.06	0.62	4.18	8.4	4.75	c	b	c	a	c	2.92	6.74	8.32	7.92	1.22	a	b	b	b	c	8.18	9.02	5.05	2.15	4.57	a	b	c	c	b
x101	9.08	4.34	9.08	9.08	5.95	a	c	a	b	a	2.96	3.87	2.96	2.96	3.07	a	a	a	c	a	0.66	8.01	4.09	3.62	8.71	b	a	c	b	a	5.49	6.13	2.16	9.51	2.51	c	c	b	b	b
x102	5.69	1.25	6.62	7.98	3.8	a	b	b	a	c	0.88	8.61	5.01	7.98	3.8	a	a	b	c	b	7.59	3.84	7.87	0.05	0.04	a	a	c	c	a	9.22	8.63	8.08	4.49	3.07	a	b	a	c	a
x103	9.08	8.5	9.08	9.08	5.04	c	b	a	b	a	2.96	9.68	2.96	2.96	4.8	a	a	c	b	c	3.06	3.26	5.59	0.55	6	b	c	c	a	b	6.27	4.59	3.99	2.35	2.53	b	b	a	b	a
x104	6.75	8.79	3.79	0.29	1.23	a	a	c	c	b	3.17	1.31	1.27	2.7	5.05	a	b	c	b	b	2.32	3.15	9.62	6.17	1.15	b	a	b	b	b	1.21	8.67	1.84	8.92	4.66	c	c	a	a	c
x105	8.64	7.54	8.89	7.06	5.88	c	b	a	b	a	7.81	0.92	4.37	4.18	6.89	b	a	a	c	c	5.6	1.7	4.37	7.68	6.89	b	a	a	c	c	3.43	9.52	7.64	3.15	8.3	a	a	b	c	b
x106	4	9.7	5.96	9.83	4.97	c	b	a	b	c	9.7	8.74	4.37	0.39	6.89	b	a	c	c	c	6.87	2.49	4.37	1.59	6.89	b	a	c	c	c	1.32	8.76	4.5	7.87	9.95	a	a	b	c	a
x107	8.75	8.09	9.2	8.09	8.09	a	c	a	b	c	9.37	5.39	3.7	5.39	5.39	a	a	a	a	b	9.32	5.49	0.54	0.96	4.91	a	a	c	b	c	9.14	8.76	2.34	5.08	5.9	c	a	b	b	a
x108	3.38	8.09	7.31	8.09	8.09	a	c	c	a	c	6.65	5.39	1.35	5.39	5.39	a	b	c	c	a	7.17	5.54	5.37	8.15	2.36	b	b	b	a	b	9.47	8.76	7.75	3.31	9.32	b	a	a	c	b
x109	6.66	3.68	0.21	1.42	0.58	a	c	c	b	c	5.93	1.87	3.75	0.94	7.74	c	b	c	a	c	2.55	3.43	3.41	5.97	4.67	b	a	b	c	b	1.99	6.48	7.71	5.41	2.51	b	a	b	b	a
