Total of planted triclusters: 6
Number of planted numeric triclusters: 2
Number of planted symbolic triclusters: 1
Number of planted mixed triclusters: 3
Tricluster coverage: 15.833333333333332%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #1
 (195, 2, 2), X=[2,11,20,25,27,49,61,69,84,90,102,108,125,128,136,149,151,159,161,166,170,180,188,205,211,217,233,234,238,244,257,265,267,270,275,294,300,305,315,317,330,340,360,369,373,374,377,382,383,394,402,403,408,411,421,439,448,484,490,509,516,524,525,527,536,542,548,551,554,555,557,559,586,606,617,623,629,630,643,647,651,659,660,679,685,690,697,700,702,706,717,719,721,727,732,734,735,737,739,743,747,749,752,766,770,809,811,814,828,838,849,864,880,888,897,902,904,905,910,934,936,937,952,965,978,985,1006,1022,1031,1056,1069,1070,1074,1075,1077,1084,1087,1106,1111,1115,1137,1141,1144,1147,1163,1164,1172,1191,1198,1209,1219,1252,1254,1256,1257,1277,1278,1280,1318,1322,1327,1331,1333,1335,1337,1346,1350,1351,1353,1358,1364,1369,1378,1390,1393,1395,1402,1405,1410,1411,1417,1420,1427,1438,1443,1444,1448,1458,1462,1472,1473,1479,1487,1494,1498], Y=[1,3], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y1	y3	
x985	7.59	0.24	
x1006	7.59	0.24	
x1022	7.59	0.24	
x1031	7.59	0.24	
x1056	7.59	0.24	
x1069	7.59	0.24	
x1070	7.59	0.24	
x1074	7.59	0.24	
x1075	7.59	0.24	
x1077	7.59	0.24	
x1084	7.59	0.24	
x1087	7.59	0.24	
x1106	7.59	0.24	
x1111	7.59	0.24	
x1115	7.59	0.24	
x1137	7.59	0.24	
x1141	7.59	0.24	
x1144	7.59	0.24	
x1147	7.59	0.24	
x1163	7.59	0.24	
x1164	7.59	0.24	
x1172	7.59	0.24	
x1191	7.59	0.24	
x1198	7.59	0.24	
x1209	7.59	0.24	
x1219	7.59	0.24	
x1252	7.59	0.24	
x1254	7.59	0.24	
x1256	7.59	0.24	
x1257	7.59	0.24	
x1277	7.59	0.24	
x1278	7.59	0.24	
x1280	7.59	0.24	
x1318	7.59	0.24	
x1322	7.59	0.24	
x1327	7.59	0.24	
x1331	7.59	0.24	
x1333	7.59	0.24	
x1335	7.59	0.24	
x1337	7.59	0.24	
x1346	7.59	0.24	
x1350	7.59	0.24	
x1351	7.59	0.24	
x1353	7.59	0.24	
x1358	7.59	0.24	
x1364	7.59	0.24	
x1369	7.59	0.24	
x1378	7.59	0.24	
x1390	7.59	0.24	
x1393	7.59	0.24	
x1395	7.59	0.24	
x1402	7.59	0.24	
x1405	7.59	0.24	
x1410	7.59	0.24	
x1411	7.59	0.24	
x1417	7.59	0.24	
x1420	7.59	0.24	
x1427	7.59	0.24	
x1438	7.59	0.24	
x1443	7.59	0.24	
x1444	7.59	0.24	
x1448	7.59	0.24	
x1458	7.59	0.24	
x1462	7.59	0.24	
x1472	7.59	0.24	
x1473	7.59	0.24	
x1479	7.59	0.24	
x1487	7.59	0.24	
x1494	7.59	0.24	
x1498	7.59	0.24	

Tricluster #2
 (245, 2, 2), X=[3,5,8,10,13,14,17,20,22,26,28,33,38,42,56,59,65,74,81,92,101,104,106,107,116,125,139,140,156,158,163,168,170,172,181,184,185,188,195,203,205,210,213,219,230,232,237,239,248,260,261,267,278,283,289,300,301,306,308,312,329,336,340,348,355,357,360,361,381,383,396,398,401,402,412,434,448,454,464,469,471,477,490,504,510,521,533,536,537,556,563,566,576,582,616,647,658,664,672,676,680,689,700,702,703,709,719,724,725,737,741,742,748,750,759,761,764,769,778,790,791,792,795,796,801,819,824,830,831,834,835,849,865,868,874,875,886,887,888,899,905,906,911,941,943,944,960,961,965,968,969,971,977,979,984,992,999,1005,1007,1014,1023,1024,1038,1039,1042,1047,1049,1051,1056,1061,1068,1070,1071,1074,1080,1088,1094,1095,1096,1097,1098,1105,1110,1129,1130,1134,1135,1136,1140,1141,1155,1158,1161,1170,1176,1179,1191,1209,1210,1212,1213,1214,1218,1219,1222,1230,1252,1254,1261,1265,1270,1271,1278,1282,1295,1302,1303,1320,1331,1332,1342,1349,1354,1357,1367,1371,1380,1394,1396,1400,1409,1415,1421,1423,1424,1436,1443,1461,1464,1466,1469,1482,1484,1492,1497], Y=[0,2], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y0	y2	
x3	2.2	6.85	
x5	2.2	6.85	
x8	2.2	6.85	
x10	2.2	6.85	
x13	2.2	6.85	
x14	2.2	6.85	
x17	2.2	6.85	
x20	2.2	6.85	
x22	2.2	6.85	
x26	2.2	6.85	
x28	2.2	6.85	
x33	2.2	6.85	
x38	2.2	6.85	
x42	2.2	6.85	
x56	2.2	6.85	
x59	2.2	6.85	
x65	2.2	6.85	
x74	2.2	6.85	
x81	2.2	6.85	
x92	2.2	6.85	
x101	2.2	6.85	
x104	2.2	6.85	
x106	2.2	6.85	
x107	2.2	6.85	
x116	2.2	6.85	
x125	2.2	6.85	
x139	2.2	6.85	
x140	2.2	6.85	
x156	2.2	6.85	
x158	2.2	6.85	
x163	2.2	6.85	
x168	2.2	6.85	
x170	2.2	6.85	
x172	2.2	6.85	
x181	2.2	6.85	
x184	2.2	6.85	
x185	2.2	6.85	
x188	2.2	6.85	
x195	2.2	6.85	
x203	2.2	6.85	
x205	2.2	6.85	
x210	2.2	6.85	
x213	2.2	6.85	
x219	2.2	6.85	
x230	2.2	6.85	
x232	2.2	6.85	
x237	2.2	6.85	
x239	2.2	6.85	
x248	2.2	6.85	
x260	2.2	6.85	
x261	2.2	6.85	
x267	2.2	6.85	
x278	2.2	6.85	
x283	2.2	6.85	
x289	2.2	6.85	
x300	2.2	6.85	
x301	2.2	6.85	
x306	2.2	6.85	
x308	2.2	6.85	
x312	2.2	6.85	
x329	2.2	6.85	
x336	2.2	6.85	
x340	2.2	6.85	
x348	2.2	6.85	
x355	2.2	6.85	
x357	2.2	6.85	
x360	2.2	6.85	
x361	2.2	6.85	
x381	2.2	6.85	
x383	2.2	6.85	
x396	2.2	6.85	
x398	2.2	6.85	
x401	2.2	6.85	
x402	2.2	6.85	
x412	2.2	6.85	
x434	2.2	6.85	
x448	2.2	6.85	
x454	2.2	6.85	
x464	2.2	6.85	
x469	2.2	6.85	
x471	2.2	6.85	
x477	2.2	6.85	
x490	2.2	6.85	
x504	2.2	6.85	
x510	2.2	6.85	
x521	2.2	6.85	
x533	2.2	6.85	
x536	2.2	6.85	
x537	2.2	6.85	
x556	2.2	6.85	
x563	2.2	6.85	
x566	2.2	6.85	
x576	2.2	6.85	
x582	2.2	6.85	
x616	2.2	6.85	
x647	2.2	6.85	
x658	2.2	6.85	
x664	2.2	6.85	
x672	2.2	6.85	
x676	2.2	6.85	
x680	2.2	6.85	
x689	2.2	6.85	
x700	2.2	6.85	
x702	2.2	6.85	
x703	2.2	6.85	
x709	2.2	6.85	
x719	2.2	6.85	
x724	2.2	6.85	
x725	2.2	6.85	
x737	2.2	6.85	
x741	2.2	6.85	
x742	2.2	6.85	
x748	2.2	6.85	
x750	2.2	6.85	
x759	2.2	6.85	
x761	2.2	6.85	
x764	2.2	6.85	
x769	2.2	6.85	
x778	2.2	6.85	
x790	2.2	6.85	
x791	2.2	6.85	
x792	2.2	6.85	
x795	2.2	6.85	
x796	2.2	6.85	
x801	2.2	6.85	
x819	2.2	6.85	
x824	2.2	6.85	
x830	2.2	6.85	
x831	2.2	6.85	
x834	2.2	6.85	
x835	2.2	6.85	
x849	2.2	6.85	
x865	2.2	6.85	
x868	2.2	6.85	
x874	2.2	6.85	
x875	2.2	6.85	
x886	2.2	6.85	
x887	2.2	6.85	
x888	2.2	6.85	
x899	2.2	6.85	
x905	2.2	6.85	
x906	2.2	6.85	
x911	2.2	6.85	
x941	2.2	6.85	
x943	2.2	6.85	
x944	2.2	6.85	
x960	2.2	6.85	
x961	2.2	6.85	
x965	2.2	6.85	
x968	2.2	6.85	
x969	2.2	6.85	
x971	2.2	6.85	
x977	2.2	6.85	
x979	2.2	6.85	
x984	2.2	6.85	
x992	2.2	6.85	
x999	2.2	6.85	
x1005	2.2	6.85	
x1007	2.2	6.85	
x1014	2.2	6.85	
x1023	2.2	6.85	
x1024	2.2	6.85	
x1038	2.2	6.85	
x1039	2.2	6.85	
x1042	2.2	6.85	
x1047	2.2	6.85	
x1049	2.2	6.85	
x1051	2.2	6.85	
x1056	2.2	6.85	
x1061	2.2	6.85	
x1068	2.2	6.85	
x1070	2.2	6.85	
x1071	2.2	6.85	
x1074	2.2	6.85	
x1080	2.2	6.85	
x1088	2.2	6.85	
x1094	2.2	6.85	
x1095	2.2	6.85	
x1096	2.2	6.85	
x1097	2.2	6.85	
x1098	2.2	6.85	
x1105	2.2	6.85	
x1110	2.2	6.85	
x1129	2.2	6.85	
x1130	2.2	6.85	
x1134	2.2	6.85	
x1135	2.2	6.85	
x1136	2.2	6.85	
x1140	2.2	6.85	
x1141	2.2	6.85	
x1155	2.2	6.85	
x1158	2.2	6.85	
x1161	2.2	6.85	
x1170	2.2	6.85	
x1176	2.2	6.85	
x1179	2.2	6.85	
x1191	2.2	6.85	
x1209	2.2	6.85	
x1210	2.2	6.85	
x1212	2.2	6.85	
x1213	2.2	6.85	
x1214	2.2	6.85	
x1218	2.2	6.85	
x1219	2.2	6.85	
x1222	2.2	6.85	
x1230	2.2	6.85	
x1252	2.2	6.85	
x1254	2.2	6.85	
x1261	2.2	6.85	
x1265	2.2	6.85	
x1270	2.2	6.85	
x1271	2.2	6.85	
x1278	2.2	6.85	
x1282	2.2	6.85	
x1295	2.2	6.85	
x1302	2.2	6.85	
x1303	2.2	6.85	
x1320	2.2	6.85	
x1331	2.2	6.85	
x1332	2.2	6.85	
x1342	2.2	6.85	
x1349	2.2	6.85	
x1354	2.2	6.85	
x1357	2.2	6.85	
x1367	2.2	6.85	
x1371	2.2	6.85	
x1380	2.2	6.85	
x1394	2.2	6.85	
x1396	2.2	6.85	
x1400	2.2	6.85	
x1409	2.2	6.85	
x1415	2.2	6.85	
x1421	2.2	6.85	
x1423	2.2	6.85	
x1424	2.2	6.85	
x1436	2.2	6.85	
x1443	2.2	6.85	
x1461	2.2	6.85	
x1464	2.2	6.85	
x1466	2.2	6.85	
x1469	2.2	6.85	
x1482	2.2	6.85	
x1484	2.2	6.85	
x1492	2.2	6.85	
x1497	2.2	6.85	

Context: 2
X	y0	y2	
x3	2.2	6.85	
x5	2.2	6.85	
x8	2.2	6.85	
x10	2.2	6.85	
x13	2.2	6.85	
x14	2.2	6.85	
x17	2.2	6.85	
x20	2.2	6.85	
x22	2.2	6.85	
x26	2.2	6.85	
x28	2.2	6.85	
x33	2.2	6.85	
x38	2.2	6.85	
x42	2.2	6.85	
x56	2.2	6.85	
x59	2.2	6.85	
x65	2.2	6.85	
x74	2.2	6.85	
x81	2.2	6.85	
x92	2.2	6.85	
x101	2.2	6.85	
x104	2.2	6.85	
x106	2.2	6.85	
x107	2.2	6.85	
x116	2.2	6.85	
x125	2.2	6.85	
x139	2.2	6.85	
x140	2.2	6.85	
x156	2.2	6.85	
x158	2.2	6.85	
x163	2.2	6.85	
x168	2.2	6.85	
x170	2.2	6.85	
x172	2.2	6.85	
x181	2.2	6.85	
x184	2.2	6.85	
x185	2.2	6.85	
x188	2.2	6.85	
x195	2.2	6.85	
x203	2.2	6.85	
x205	2.2	6.85	
x210	2.2	6.85	
x213	2.2	6.85	
x219	2.2	6.85	
x230	2.2	6.85	
x232	2.2	6.85	
x237	2.2	6.85	
x239	2.2	6.85	
x248	2.2	6.85	
x260	2.2	6.85	
x261	2.2	6.85	
x267	2.2	6.85	
x278	2.2	6.85	
x283	2.2	6.85	
x289	2.2	6.85	
x300	2.2	6.85	
x301	2.2	6.85	
x306	2.2	6.85	
x308	2.2	6.85	
x312	2.2	6.85	
x329	2.2	6.85	
x336	2.2	6.85	
x340	2.2	6.85	
x348	2.2	6.85	
x355	2.2	6.85	
x357	2.2	6.85	
x360	2.2	6.85	
x361	2.2	6.85	
x381	2.2	6.85	
x383	2.2	6.85	
x396	2.2	6.85	
x398	2.2	6.85	
x401	2.2	6.85	
x402	2.2	6.85	
x412	2.2	6.85	
x434	2.2	6.85	
x448	2.2	6.85	
x454	2.2	6.85	
x464	2.2	6.85	
x469	2.2	6.85	
x471	2.2	6.85	
x477	2.2	6.85	
x490	2.2	6.85	
x504	2.2	6.85	
x510	2.2	6.85	
x521	2.2	6.85	
x533	2.2	6.85	
x536	2.2	6.85	
x537	2.2	6.85	
x556	2.2	6.85	
x563	2.2	6.85	
x566	2.2	6.85	
x576	2.2	6.85	
x582	2.2	6.85	
x616	2.2	6.85	
x647	2.2	6.85	
x658	2.2	6.85	
x664	2.2	6.85	
x672	2.2	6.85	
x676	2.2	6.85	
x680	2.2	6.85	
x689	2.2	6.85	
x700	2.2	6.85	
x702	2.2	6.85	
x703	2.2	6.85	
x709	2.2	6.85	
x719	2.2	6.85	
x724	2.2	6.85	
x725	2.2	6.85	
x737	2.2	6.85	
x741	2.2	6.85	
x742	2.2	6.85	
x748	2.2	6.85	
x750	2.2	6.85	
x759	2.2	6.85	
x761	2.2	6.85	
x764	2.2	6.85	
x769	2.2	6.85	
x778	2.2	6.85	
x790	2.2	6.85	
x791	2.2	6.85	
x792	2.2	6.85	
x795	2.2	6.85	
x796	2.2	6.85	
x801	2.2	6.85	
x819	2.2	6.85	
x824	2.2	6.85	
x830	2.2	6.85	
x831	2.2	6.85	
x834	2.2	6.85	
x835	2.2	6.85	
x849	2.2	6.85	
x865	2.2	6.85	
x868	2.2	6.85	
x874	2.2	6.85	
x875	2.2	6.85	
x886	2.2	6.85	
x887	2.2	6.85	
x888	2.2	6.85	
x899	2.2	6.85	
x905	2.2	6.85	
x906	2.2	6.85	
x911	2.2	6.85	
x941	2.2	6.85	
x943	2.2	6.85	
x944	2.2	6.85	
x960	2.2	6.85	
x961	2.2	6.85	
x965	2.2	6.85	
x968	2.2	6.85	
x969	2.2	6.85	
x971	2.2	6.85	
x977	2.2	6.85	
x979	2.2	6.85	
x984	2.2	6.85	
x992	2.2	6.85	
x999	2.2	6.85	
x1005	2.2	6.85	
x1007	2.2	6.85	
x1014	2.2	6.85	
x1023	2.2	6.85	
x1024	2.2	6.85	
x1038	2.2	6.85	
x1039	2.2	6.85	
x1042	2.2	6.85	
x1047	2.2	6.85	
x1049	2.2	6.85	
x1051	2.2	6.85	
x1056	2.2	6.85	
x1061	2.2	6.85	
x1068	2.2	6.85	
x1070	2.2	6.85	
x1071	2.2	6.85	
x1074	2.2	6.85	
x1080	2.2	6.85	
x1088	2.2	6.85	
x1094	2.2	6.85	
x1095	2.2	6.85	
x1096	2.2	6.85	
x1097	2.2	6.85	
x1098	2.2	6.85	
x1105	2.2	6.85	
x1110	2.2	6.85	
x1129	2.2	6.85	
x1130	2.2	6.85	
x1134	2.2	6.85	
x1135	2.2	6.85	
x1136	2.2	6.85	
x1140	2.2	6.85	
x1141	2.2	6.85	
x1155	2.2	6.85	
x1158	2.2	6.85	
x1161	2.2	6.85	
x1170	2.2	6.85	
x1176	2.2	6.85	
x1179	2.2	6.85	
x1191	2.2	6.85	
x1209	2.2	6.85	
x1210	2.2	6.85	
x1212	2.2	6.85	
x1213	2.2	6.85	
x1214	2.2	6.85	
x1218	2.2	6.85	
x1219	2.2	6.85	
x1222	2.2	6.85	
x1230	2.2	6.85	
x1252	2.2	6.85	
x1254	2.2	6.85	
x1261	2.2	6.85	
x1265	2.2	6.85	
x1270	2.2	6.85	
x1271	2.2	6.85	
x1278	2.2	6.85	
x1282	2.2	6.85	
x1295	2.2	6.85	
x1302	2.2	6.85	
x1303	2.2	6.85	
x1320	2.2	6.85	
x1331	2.2	6.85	
x1332	2.2	6.85	
x1342	2.2	6.85	
x1349	2.2	6.85	
x1354	2.2	6.85	
x1357	2.2	6.85	
x1367	2.2	6.85	
x1371	2.2	6.85	
x1380	2.2	6.85	
x1394	2.2	6.85	
x1396	2.2	6.85	
x1400	2.2	6.85	
x1409	2.2	6.85	
x1415	2.2	6.85	
x1421	2.2	6.85	
x1423	2.2	6.85	
x1424	2.2	6.85	
x1436	2.2	6.85	
x1443	2.2	6.85	
x1461	2.2	6.85	
x1464	2.2	6.85	
x1466	2.2	6.85	
x1469	2.2	6.85	
x1482	2.2	6.85	
x1484	2.2	6.85	
x1492	2.2	6.85	
x1497	2.2	6.85	


*** Symbolic triclusters *** 

Tricluster #0
(268, 2, 2), X=[8,9,17,21,22,25,29,38,46,49,52,78,81,82,94,100,103,105,111,115,120,131,132,137,143,148,156,158,161,167,174,183,184,186,192,199,203,206,214,216,217,221,223,227,235,236,239,242,252,259,262,264,280,283,284,286,289,318,323,331,334,343,347,362,363,364,371,373,375,376,386,387,392,393,399,405,406,410,418,422,444,449,450,453,466,467,476,481,484,486,495,504,514,519,526,529,532,543,544,554,559,561,562,563,565,570,572,576,577,578,580,581,587,609,611,613,622,623,629,634,651,658,659,662,663,671,672,687,695,709,710,711,721,722,734,738,751,756,763,765,774,792,793,797,814,815,816,820,826,833,844,845,848,872,876,889,901,908,910,912,927,930,931,932,942,949,952,953,956,959,970,972,983,990,1017,1020,1037,1040,1046,1048,1050,1052,1053,1060,1063,1064,1073,1084,1085,1087,1089,1095,1097,1102,1112,1119,1124,1129,1136,1141,1149,1155,1159,1160,1165,1167,1170,1185,1186,1193,1198,1224,1231,1232,1244,1246,1253,1256,1265,1273,1280,1284,1286,1291,1294,1298,1299,1301,1320,1322,1327,1328,1332,1334,1335,1338,1343,1346,1349,1351,1354,1364,1372,1373,1377,1379,1381,1390,1395,1397,1408,1411,1414,1415,1416,1434,1436,1445,1446,1447,1448,1449,1461,1467,1468,1473,1475,1491], Y=[5,8], Z=[1,2], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 1
X	y5	y8	
x8	b	c	
x9	b	c	
x17	b	c	
x21	b	c	
x22	b	c	
x25	b	c	
x29	b	c	
x38	b	c	
x46	b	c	
x49	b	c	
x52	b	c	
x78	b	c	
x81	b	c	
x82	b	c	
x94	b	c	
x100	b	c	
x103	b	c	
x105	b	c	
x111	b	c	
x115	b	c	
x120	b	c	
x131	b	c	
x132	b	c	
x137	b	c	
